InitialReturnStd,ESSClassic,StdIWNorm,J_sample_variance,ReturnMeanIW,MeanIW,Weights,MeanIWNorm,InitialBound,EpisodesSoFar,ReturnStepMax,EpThisIter,ESSRenyi,StdIW,ReturnStepMaxmin,EntropyCoefficient,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,Iteration,MinIW,InitialReturnMean,InitialReturnMin,MeanEntropy,TimestepsSoFar,MinIWNorm,MaxIWNorm,EpLenMean,MaxIW,EpRewMean
98.83035,99.96985,0.00017423111,9858.544,0.036305428,1.0032411,[ 0.021  0.693 -3.848 -2.658 -0.82 ],0.010032411,-120.43518,43900,10.0,100,99.97184,0.01742311,9.99828,,1.0002817,9973.365340471268,10.00769,-120.41587,439,0.9591897,3.6621095e-05,-983.3494,0.599711,20490908,0.009591897,0.010692503,495.01,1.0692503,4949.391567828372
0.04636971,100.0,1.8626451e-09,0.0021718685,0.00015686045,1.0,[ 0.021  0.693 -3.848 -2.658 -0.819],0.010000002,-0.016953986,44000,10.0,100,100.0,,0.01669693,,1.0,9993.773354768753,0.07366943,-0.016953986,440,1.0,0.00015686035,-0.13970947,0.599711,20540908,0.01,0.01,500.0,1.0,4999.406073615634
0.065011136,100.0,1.8626451e-09,0.0042691394,-6.103888e-06,1.0,[ 0.021  0.693 -3.848 -2.658 -0.819],0.010000002,-0.038025223,44100,10.0,100,100.0,,0.018592834,,1.0,10016.451473236084,0.08392334,-0.038025223,441,1.0,-6.1035157e-06,-0.3104248,0.599711,20590908,0.01,0.01,500.0,1.0,4999.368815299933
96.85259,99.927536,0.00026986017,9357.799,0.08242226,1.002139,[ 0.021  0.693 -3.848 -2.658 -0.819],0.010021389,-118.025055,44200,10.0,100,99.932884,0.02698602,9.998251,,1.0006716,10037.729897260666,9.818665,-117.9823,442,0.9295858,4.5776367e-05,-963.6709,0.5989942,20640411,0.0092958575,0.010609254,495.03,1.0609255,4949.585232840502
98.829575,99.865776,0.00036869853,9625.341,0.18057346,1.0056938,[ 0.021  0.693 -3.848 -2.658 -0.82 ],0.010056937,-120.43426,44300,10.0,100,99.85524,0.036869854,9.998255,,1.0014497,10060.708400964737,10.019592,-120.34096,443,0.9008586,5.4931643e-06,-983.3416,0.59776455,20689912,0.0090085855,0.010935593,495.01,1.0935594,4949.382321873708
98.8308,99.970825,0.0001715543,9872.426,0.036211967,1.0039341,[ 0.021  0.692 -3.847 -2.658 -0.821],0.010039342,-120.43582,44400,10.0,100,99.9716,0.017155427,9.998377,,1.0002841,10081.734631299973,10.003296,-120.41667,444,0.9722978,-3.7231446e-05,-983.354,0.5981524,20739413,0.009722978,0.01058548,495.01,1.0585481,4949.404626501488
97.83718,99.988525,0.00010727665,9654.103,0.016910553,1.0009375,[ 0.021  0.693 -3.847 -2.658 -0.821],0.010009374,-119.22485,44500,10.0,100,99.986725,0.0107276635,9.998329,,1.0001328,10102.683860301971,9.904419,-119.21593,445,0.9768742,7.080078e-05,-973.4674,0.5985242,20788915,0.009768741,0.010285187,495.02,1.0285187,4949.499578718332
0.059255183,100.0,1.8626451e-09,0.0035466435,-2.624467e-05,1.0,[ 0.021  0.693 -3.847 -2.658 -0.82 ],0.010000002,-0.018669518,44600,10.0,100,100.0,,0.017668724,,1.0,10126.22582411766,0.08258057,-0.018669518,446,1.0,-2.6245118e-05,-0.15222168,0.5985242,20838915,0.01,0.01,500.0,1.0,4999.377036576734
50.611164,99.04746,0.0009771528,1635.3728,1.0362139,0.99642426,[ 0.021  0.693 -3.847 -2.658 -0.82 ],0.009964243,-61.675133,44700,10.0,100,98.822136,0.09771529,9.998323,,1.011919,10146.928668260574,5.161377,-61.00529,447,0.7929044,-9.094238e-05,-503.5746,0.5958357,20888482,0.007929044,0.012678464,495.67,1.2678465,4956.002201076979
0.057612956,100.0,1.8626451e-09,0.0033527801,6.1026076e-06,1.0,[ 0.019  0.689 -3.852 -2.653 -0.823],0.010000002,-0.02373529,44800,10.0,100,100.0,,0.018993378,,1.0,10170.077929258347,0.07965088,-0.02373529,448,1.0,6.1035157e-06,-0.19384766,0.5958357,20938482,0.01,0.01,500.0,1.0,4999.381723660141
0.05377943,100.0,1.8626451e-09,0.0029214416,-4.7607347e-05,1.0,[ 0.019  0.689 -3.852 -2.653 -0.823],0.010000002,-0.014871027,44900,10.0,100,100.0,,0.017093658,,1.0,10190.836937904358,0.078063965,-0.014871027,449,1.0,-4.760742e-05,-0.121032715,0.5958357,20988482,0.01,0.01,500.0,1.0,4999.391971151096
97.83724,99.9367,0.00025273286,9627.891,0.06301308,1.0042336,[ 0.019  0.689 -3.852 -2.653 -0.823],0.010042336,-119.22506,45000,10.0,100,99.94731,0.025273288,9.998268,,1.0005271,10212.74352145195,9.905945,-119.193436,450,0.93499535,-3.234863e-05,-973.46826,0.59570307,21037984,0.009349953,0.010553982,495.02,1.0553982,4949.487750072858
0.06885925,100.0,1.8626451e-09,0.0047894916,7.8124925e-05,1.0,[ 0.02   0.689 -3.853 -2.654 -0.823],0.010000002,-0.026795398,45100,10.0,100,100.0,,0.01832962,,1.0,10234.196923732758,0.080566406,-0.026795398,451,1.0,7.8125e-05,-0.21942139,0.59570307,21087984,0.01,0.01,500.0,1.0,4999.386069533054
138.36356,99.71726,0.000540797,19368.43,0.3000517,1.0156231,[ 0.02   0.689 -3.853 -2.654 -0.823],0.010156231,-119.23156,45200,10.0,100,99.75109,0.05407971,9.997965,,1.0024953,10256.297791957855,19.837646,-119.08027,452,0.8899964,9.2163085e-05,-973.52234,0.5953157,21136987,0.008899963,0.011864795,490.03,1.1864796,4899.524478674178
98.82975,99.999985,2.0288729e-08,9865.9795,-4.529953e-05,1.0000002,[ 0.02   0.688 -3.853 -2.657 -0.824],0.010000003,-120.43453,45300,10.0,100,100.0,2.0297985e-06,9.998243,,1.0,10279.759013175964,10.013123,-120.43453,453,0.9999931,-4.9438477e-05,-983.34344,0.5953157,21186488,0.009999931,0.010000062,495.01,1.0000062,4949.385406476868
137.66243,99.912575,0.0002975478,19138.467,0.12032175,1.0058855,[ 0.02   0.688 -3.853 -2.657 -0.824],0.010058855,-118.02099,45400,10.0,100,99.90787,0.02975478,9.997866,,1.0009222,10300.550523757935,19.742798,-117.955086,454,0.94546735,6.713867e-06,-963.6374,0.5947282,21235492,0.009454673,0.010800158,490.04,1.0800158,4899.599727244486
215.1877,99.63879,0.0006088868,46634.938,0.6695242,1.0112565,[ 0.02   0.69  -3.852 -2.659 -0.824],0.010112565,-115.60579,45500,10.0,100,99.532394,0.060888678,9.996597,,1.004698,10321.876059293747,49.45172,-115.20749,455,0.8675461,-2.5024414e-05,-943.9172,0.59426993,21283000,0.008675461,0.012251011,475.08,1.2251011,4749.731057572803
97.83705,99.99565,6.612577e-05,9661.38,0.010921001,1.0007199,[ 0.02   0.687 -3.857 -2.661 -0.825],0.010007198,-119.22476,45600,10.0,100,99.98997,0.0066125803,9.998289,,1.0001004,10346.517591953278,9.90918,-119.21983,456,0.9837025,1.586914e-05,-973.4662,0.59459364,21332502,0.009837025,0.01019052,495.02,1.019052,4949.495358863397
97.836586,99.97687,0.00015228041,9632.658,0.03111744,1.0012445,[ 0.021  0.687 -3.857 -2.661 -0.824],0.010012444,-119.22422,45700,10.0,100,99.9798,0.015228036,9.998291,,1.0002021,10368.725989103317,9.915894,-119.205124,457,0.96781415,-1.7700195e-05,-973.46155,0.5941356,21382004,0.009678141,0.010483215,495.02,1.0483215,4949.4945311976035
98.82982,99.985085,0.00012232478,9863.349,0.017704964,1.0016387,[ 0.02   0.687 -3.857 -2.661 -0.825],0.010016386,-120.434715,45800,10.0,100,99.98559,0.0122324815,9.998302,,1.0001441,10391.717628240585,10.011047,-120.42556,458,0.9778844,-0.00012573242,-983.3443,0.59413725,21431505,0.009778844,0.0103562735,495.01,1.0356274,4949.397640381003
98.830414,99.9817,0.00013538304,9840.351,0.022968292,1.0009843,[ 0.02   0.687 -3.857 -2.661 -0.825],0.010009842,-120.43529,45900,10.0,100,99.98126,0.013538307,9.998337,,1.0001874,10414.965678215027,10.019165,-120.4236,459,0.95587134,1.8310546e-06,-983.35,0.59377724,21481006,0.009558713,0.010327972,495.01,1.0327972,4949.399584856819
136.28032,99.73579,0.0005191027,18335.742,0.39656067,1.0085689,[ 0.02   0.686 -3.857 -2.661 -0.825],0.010085688,-116.8362,46000,10.0,100,99.72073,0.051910266,9.997999,,1.0028005,10437.475176334381,19.536682,-116.60307,460,0.87490267,-4.3945314e-05,-953.96313,0.59241384,21530012,0.008749027,0.011534027,490.06,1.1534027,4899.83172477523
0.065287694,100.0,1.8626451e-09,0.0043055387,-1.1596829e-05,1.0,[ 0.021  0.685 -3.859 -2.659 -0.826],0.010000002,-0.031497348,46100,10.0,100,100.0,,0.018928528,,1.0,10460.86588215828,0.08026123,-0.031497348,461,1.0,-1.15966795e-05,-0.25708008,0.59241384,21580012,0.01,0.01,500.0,1.0,4999.41817454543
0.054501183,100.0,1.8626451e-09,0.0030003828,1.2207311e-06,1.0,[ 0.021  0.685 -3.859 -2.659 -0.826],0.010000002,-0.021213539,46200,10.0,100,100.0,,0.016098976,,1.0,10485.038017749786,0.08630371,-0.021213539,462,1.0,1.2207031e-06,-0.17321777,0.59241384,21630012,0.01,0.01,500.0,1.0,4999.381879605
169.44066,99.82534,0.00042076656,29003.562,0.18215609,1.0059385,[ 0.021  0.685 -3.859 -2.659 -0.826],0.010059386,-118.00177,46300,10.0,100,99.84942,0.04207666,9.997438,,1.0015081,10506.801031589508,29.88153,-117.90853,463,0.88238424,-1.2817382e-05,-963.4803,0.59182274,21678515,0.008823842,0.011075276,485.03,1.1075276,4849.409163219925
97.83646,99.97221,0.00016705498,9647.854,0.031790733,1.0021347,[ 0.021  0.688 -3.858 -2.662 -0.827],0.010021347,-119.22413,46400,10.0,100,99.97681,0.016705496,9.998272,,1.000232,10531.407514810562,9.920166,-119.2061,464,0.96431744,-5.5541994e-05,-973.4604,0.5917985,21728017,0.009643174,0.010483339,495.02,1.048334,4949.493033809147
97.83712,99.911865,0.00029909355,9593.487,0.109208584,1.0070598,[ 0.02   0.687 -3.858 -2.662 -0.827],0.010070598,-119.22485,46500,10.0,100,99.91255,0.02990936,9.998339,,1.0008752,10554.9439971447,9.912903,-119.16781,465,0.935163,1.0986329e-05,-973.46686,0.59092987,21777519,0.00935163,0.010875827,495.02,1.0875827,4949.504168863081
138.36125,99.75446,0.0005004579,18953.672,0.3800311,1.0087597,[ 0.021  0.688 -3.858 -2.661 -0.828],0.010087598,-119.229836,46600,10.0,100,99.72319,0.050045785,9.997885,,1.0027758,10577.900579452515,19.852112,-119.01505,466,0.900829,-0.00010375977,-973.5066,0.59071237,21826522,0.00900829,0.011274091,490.03,1.1274091,4899.503621012317
0.049581423,100.0,1.8626451e-09,0.0024831488,-1.1597294e-05,1.0,[ 0.021  0.687 -3.857 -2.657 -0.828],0.010000002,-0.016957987,46700,10.0,100,100.0,,0.01714325,,1.0,10605.972325325012,0.06695557,-0.016957987,467,1.0,-1.15966795e-05,-0.1383667,0.59071237,21876522,0.01,0.01,500.0,1.0,4999.418326182633
0.053464927,100.0,1.8626451e-09,0.0028873722,-2.6244088e-05,1.0,[ 0.021  0.687 -3.857 -2.657 -0.828],0.010000002,-0.03749967,46800,10.0,100,100.0,,0.0178051,,1.0,10631.046366930008,0.070617676,-0.03749967,468,1.0,-2.6245118e-05,-0.30596924,0.59071237,21926522,0.01,0.01,500.0,1.0,4999.420476370071
139.05966,99.913445,0.00029495833,19438.244,0.09387779,1.0021973,[ 0.021  0.687 -3.857 -2.657 -0.828],0.0100219725,-119.21889,46900,10.0,100,99.922226,0.02949583,9.9979515,,1.0007783,10655.597747325897,19.936768,-119.17133,469,0.94090146,-6.164551e-05,-973.4176,0.5898182,21975524,0.009409014,0.010847757,490.02,1.0847757,4899.415722435556
98.83037,99.97768,0.00014976726,9844.033,0.038292408,1.0027101,[ 0.02   0.687 -3.857 -2.657 -0.829],0.010027101,-120.43524,47000,10.0,100,99.97079,0.014976727,9.998329,,1.0002922,10678.396381139755,10.000061,-120.414536,470,0.9659922,-8.544922e-06,-983.34955,0.5893554,22025025,0.009659922,0.010453641,495.01,1.0453641,4949.403096055278
138.36446,99.89548,0.0003251392,19043.82,0.25877523,1.0051432,[ 0.021  0.687 -3.857 -2.657 -0.83 ],0.010051432,-119.23259,47100,10.0,100,99.84776,0.03251392,9.998032,,1.0015247,10702.95529794693,19.828491,-119.06462,471,0.93713886,-5.5541994e-05,-973.52954,0.5883769,22074028,0.009371389,0.011124702,490.03,1.1124703,4899.534098827845
98.82988,99.987816,0.0001107836,9865.904,0.025008678,1.0024928,[ 0.021  0.685 -3.864 -2.655 -0.831],0.010024927,-120.43468,47200,10.0,100,99.9798,0.011078357,9.998285,,1.0002021,10727.357048034668,10.017883,-120.42179,472,0.96148705,-3.479004e-05,-983.34467,0.5883454,22123529,0.00961487,0.0102438945,495.01,1.0243895,4949.392135809131
0.2803292,100.0,1.8626451e-09,0.07937825,-7.385574e-05,1.0,[ 0.022  0.685 -3.864 -2.654 -0.831],0.010000002,-0.335735,47300,10.0,100,100.0,,9.998346,,1.0,10751.330794811249,0.107543945,-0.335735,473,1.0,-7.385254e-05,-2.7406616,0.5883454,22173495,0.01,0.01,499.66,1.0,4995.9031561594975
168.31033,99.28911,0.00086336775,28294.01,0.7972293,1.0203382,[ 0.022  0.685 -3.864 -2.654 -0.831],0.01020338,-118.02802,47400,10.0,100,99.33246,0.086336784,9.997511,,1.0067203,10774.794930696487,29.671753,-117.62677,474,0.7958609,4.9438477e-05,-963.6951,0.5858334,22222000,0.007958609,0.012534115,485.05,1.2534115,4849.625565673708
0.056745302,100.0,1.8626451e-09,0.003252555,3.662426e-06,1.0,[ 0.021  0.684 -3.863 -2.654 -0.833],0.010000002,-0.024231099,47500,10.0,100,100.0,,0.019046783,,1.0,10802.602050065994,0.06866455,-0.024231099,475,1.0,3.6621093e-06,-0.19787598,0.5858334,22272000,0.01,0.01,500.0,1.0,4999.417134659344
98.83077,99.99057,9.729353e-05,9863.682,0.014953136,1.0013611,[ 0.021  0.684 -3.863 -2.654 -0.833],0.010013611,-120.435684,47600,10.0,100,99.99373,0.009729346,9.998379,,1.0000627,10826.404623270035,10.005188,-120.424545,476,0.979322,4.272461e-05,-983.3536,0.58590376,22321501,0.00979322,0.010395863,495.01,1.0395863,4949.4151314465025
0.044721417,100.0,1.8626451e-09,0.0020202072,-3.967213e-05,1.0,[ 0.02   0.685 -3.863 -2.654 -0.833],0.010000002,-0.015042499,47700,10.0,100,100.0,,0.016875267,,1.0,10849.426039218903,0.07470703,-0.015042499,477,1.0,-3.967285e-05,-0.12249756,0.58590376,22371501,0.01,0.01,500.0,1.0,4999.40961467973
0.045913585,100.0,1.8626451e-09,0.002129351,3.4790486e-05,1.0,[ 0.02   0.685 -3.863 -2.654 -0.833],0.010000002,-0.015274521,47800,10.0,100,100.0,,0.017137527,,1.0,10872.12449479103,0.06982422,-0.015274521,478,1.0,3.479004e-05,-0.125,0.58590376,22421501,0.01,0.01,500.0,1.0,4999.4152472232445
0.055389497,100.0,1.8626451e-09,0.0030989866,1.7700717e-05,1.0,[ 0.02   0.685 -3.863 -2.654 -0.833],0.010000002,-0.024246959,47900,10.0,100,100.0,,0.017381668,,1.0,10896.829485654831,0.07763672,-0.024246959,479,1.0,1.7700195e-05,-0.19812012,0.58590376,22471501,0.01,0.01,500.0,1.0,4999.416523347502
0.05579298,100.0,1.8626451e-09,0.0031442998,-4.4555054e-05,1.0,[ 0.02   0.685 -3.863 -2.654 -0.833],0.010000002,-0.022941245,48000,10.0,100,100.0,,0.018332481,,1.0,10920.295434713364,0.07336426,-0.022941245,480,1.0,-4.4555665e-05,-0.18695068,0.58590376,22521501,0.01,0.01,500.0,1.0,4999.405709629217
138.36235,99.897736,0.00032209817,19339.568,0.13364935,1.0066576,[ 0.02   0.685 -3.863 -2.654 -0.833],0.010066574,-119.23056,48100,10.0,100,99.89177,0.032209817,9.997892,,1.0010835,10942.935400247574,19.848328,-119.16156,481,0.9285052,7.141113e-05,-973.51404,0.58492845,22570504,0.009285051,0.011061857,490.03,1.1061858,4899.5102015574275
98.83132,99.962425,0.0001941369,9789.8545,0.05149269,1.0012511,[ 0.02   0.684 -3.863 -2.654 -0.834],0.010012512,-120.43633,48200,10.0,100,99.95911,0.019413687,9.998423,,1.0004091,10965.309629440308,9.993835,-120.409546,482,0.9477112,6.591797e-05,-983.3591,0.5843427,22620005,0.009477112,0.010443923,495.01,1.0443923,4949.430046854218
98.830765,99.98822,0.00010862881,9853.452,0.018470287,1.0012064,[ 0.021  0.684 -3.864 -2.654 -0.835],0.010012064,-120.435844,48300,10.0,100,99.98726,0.010862881,9.998407,,1.0001274,10989.626352787018,10.006714,-120.42494,483,0.9784339,-9.2773436e-05,-983.3537,0.5844404,22669506,0.009784339,0.010334731,495.01,1.0334731,4949.427859209552
0.060917906,100.0,1.8626451e-09,0.0037484758,-3.051362e-06,1.0,[ 0.02   0.683 -3.864 -2.653 -0.835],0.010000002,-0.021726126,48400,10.0,100,100.0,,0.016316414,,1.0,11014.52044391632,0.080078125,-0.021726126,484,1.0,-3.0517579e-06,-0.17736816,0.5844404,22719506,0.01,0.01,500.0,1.0,4999.404797738514
0.054714415,100.0,1.8626451e-09,0.0030239061,-5.0048344e-05,1.0,[ 0.02   0.683 -3.864 -2.653 -0.835],0.010000002,-0.022670154,48500,10.0,100,100.0,,0.017008781,,1.0,11039.16834616661,0.070617676,-0.022670154,485,1.0,-5.0048828e-05,-0.18469238,0.5844404,22769506,0.01,0.01,500.0,1.0,4999.4213775363
0.058250427,100.0,1.8626451e-09,0.0034273863,-2.990663e-05,1.0,[ 0.02   0.683 -3.864 -2.653 -0.835],0.010000002,-0.030760659,48600,10.0,100,100.0,,0.016112328,,1.0,11061.71092915535,0.07147217,-0.030760659,486,1.0,-2.9907227e-05,-0.25091553,0.5844404,22819506,0.01,0.01,500.0,1.0,4999.40716285407
139.05966,99.94401,0.00023766918,19512.45,0.09326887,1.0040767,[ 0.02   0.683 -3.864 -2.653 -0.835],0.0100407675,-119.21869,48700,10.0,100,99.92688,0.02376692,9.997936,,1.0007317,11084.98047709465,19.940247,-119.16915,487,0.9404268,0.00012451172,-973.4175,0.5836005,22868508,0.009404268,0.010616121,490.02,1.0616121,4899.417377458051
97.8373,99.98663,0.00011575255,9655.699,0.022068024,1.001522,[ 0.021  0.683 -3.864 -2.653 -0.835],0.0100152185,-119.22499,48800,10.0,100,99.98204,0.011575258,9.99835,,1.0001796,11108.717016220093,9.907959,-119.213715,488,0.966981,8.605957e-05,-973.4686,0.5834686,22918010,0.00966981,0.010410574,495.02,1.0410575,4949.52073877373
96.8541,99.98515,0.00012218925,9415.802,0.058711052,1.0028129,[ 0.021  0.684 -3.864 -2.652 -0.836],0.010028128,-118.026886,48900,10.0,100,99.98665,0.012218923,9.998318,,1.0001335,11132.013488054276,9.822937,-117.97611,489,0.9636731,5.493164e-05,-963.6859,0.5835239,22967513,0.009636731,0.0103177335,495.03,1.0317733,4949.604334638511
97.83809,99.969986,0.00017328798,9589.613,0.042274952,1.0001397,[ 0.021  0.683 -3.868 -2.652 -0.835],0.010001397,-119.22608,49000,10.0,100,99.97434,0.017328799,9.998409,,1.0002567,11156.286800384521,9.898804,-119.19907,490,0.9593895,-3.0517578e-05,-973.4766,0.58338505,23017015,0.009593895,0.010480649,495.02,1.048065,4949.524410507202
0.05319381,100.0,1.8626451e-09,0.002858163,-5.1269308e-05,1.0,[ 0.022  0.683 -3.867 -2.651 -0.836],0.010000002,-0.02252187,49100,10.0,100,100.0,,0.018672943,,1.0,11180.873561620712,0.081848145,-0.02252187,491,1.0,-5.126953e-05,-0.18347168,0.58338505,23067015,0.01,0.01,500.0,1.0,4999.416294887475
96.85433,99.91454,0.0002942906,9358.938,0.12215662,1.0062127,[ 0.022  0.683 -3.867 -2.651 -0.836],0.010062127,-118.02721,49200,10.0,100,99.914825,0.029429058,9.998352,,1.0008525,11202.93903040886,9.808594,-117.95537,492,0.9380926,2.1362304e-05,-963.68823,0.5828963,23116518,0.009380925,0.010847675,495.03,1.0847675,4949.611315805352
98.8319,99.99004,9.996436e-05,9867.176,0.01277256,1.0012652,[ 0.021  0.684 -3.869 -2.65  -0.836],0.010012652,-120.406815,49300,10.0,100,99.98963,0.009996432,9.997944,,1.0001037,11226.06496667862,10.241028,-120.40028,493,0.97541136,-1.2207031e-06,-983.1175,0.5826564,23165873,0.009754113,0.010263605,493.55,1.0263605,4934.7144382083425
0.05979564,100.0,1.8626451e-09,0.0036116352,0.00013366644,1.0,[ 0.021  0.683 -3.869 -2.65  -0.836],0.010000002,-0.024332825,49400,10.0,100,100.0,,0.019339561,,1.0,11250.068393945694,0.08154297,-0.024332825,494,1.0,0.000133667,-0.19976807,0.5826564,23215873,0.01,0.01,500.0,1.0,4999.396508464231
98.83001,99.98426,0.00012577028,9865.961,0.023227215,1.0023088,[ 0.021  0.683 -3.869 -2.65  -0.836],0.010023088,-120.43476,49500,10.0,100,99.98658,0.012577028,9.998325,,1.0001342,11273.537750720978,10.004395,-120.419655,495,0.9747872,3.479004e-05,-983.346,0.5830164,23265374,0.009747871,0.010295699,495.01,1.02957,4949.4030779228915
98.83043,99.960396,0.00020011581,9868.599,0.05197954,1.0052927,[ 0.021  0.684 -3.869 -2.65  -0.836],0.010052927,-120.43534,49600,10.0,100,99.95989,0.020011578,9.998344,,1.0004013,11295.53791308403,10.002075,-120.40749,496,0.96701574,-2.6245118e-05,-983.3502,0.582982,23314875,0.009670157,0.010735333,495.01,1.0735333,4949.411215097308
0.050461534,100.0,1.8626451e-09,0.0025720873,-3.723125e-05,1.0,[ 0.021  0.684 -3.869 -2.65  -0.836],0.010000002,-0.018934662,49700,10.0,100,100.0,,0.016945839,,1.0,11318.643639564514,0.07147217,-0.018934662,497,1.0,-3.7231446e-05,-0.15429688,0.582982,23364875,0.01,0.01,500.0,1.0,4999.422343542232
0.049931172,100.0,1.8626451e-09,0.0025183053,-1.8302817e-06,1.0,[ 0.021  0.684 -3.869 -2.65  -0.836],0.010000002,-0.0154681215,49800,10.0,100,100.0,,0.017024994,,1.0,11340.605879545212,0.0670166,-0.0154681215,498,1.0,-1.8310546e-06,-0.12628174,0.582982,23414875,0.01,0.01,500.0,1.0,4999.415104879186
97.83807,99.99618,6.1766405e-05,9674.736,0.009251595,1.0012301,[ 0.021  0.684 -3.869 -2.65  -0.836],0.010012303,-119.22606,49900,10.0,100,99.995575,0.006176638,9.998436,,1.0000442,11364.489486455917,9.906189,-119.21942,499,0.98468107,-2.8076172e-05,-973.47644,0.58290434,23464377,0.00984681,0.010136728,495.02,1.0136728,4949.529718653947
