Bound,J_sample_variance,InitialReturnMean,VarianceInit,ReturnStepMax,MeanEntropy,EpRewMean,EpLenMean,ESSRenyi,EmpiricalD2,LearnableVariance,OptimizationReturnMean,StdIW,InitialReturnStd,ReturnStepMaxmin,MaxIWNorm,OptimizationReturnMin,TimeElapsed,InitialBound,TimestepsSoFar,InitialReturnMax,MeanIW,MeanIWNorm,MinIWNorm,ReturnMeanIW,EpisodesSoFar,InitialReturnMin,MinIW,MaxIW,OptimizationReturnMax,StdIWNorm,EpThisIter,Weights,Iteration,ESSClassic
1265.5314,4476997.0,1601.9645,-1,10.0,-0.95996195,1601.9645713574862,161.24,61.05313,1.6379176,True,1591.9832,0.97388536,628.45074,10.0,0.06264703,,4049.099051475525,1154.9617,4738031,3649.7632,1.1085443,0.011085443,0.00034626003,1837.6108,34400,9.981394,0.034626003,6.264703,3639.7817,0.009738854,100,[-0.761  1.471 -1.715 -1.666 -2.379],344,56.43951
1473.5056,6000452.0,1747.0493,-1,10.0,-0.94737065,1747.0493418560802,175.75,46.42924,2.153815,True,1487.2944,1.3951819,573.7361,10.0,0.08941553,,4063.9310162067413,1312.2937,4755606,3549.7651,1.1511444,0.011511442,0.0006926668,2111.5479,34500,259.75516,0.069266684,8.941553,3290.01,0.013951818,100,[-0.757  1.477 -1.722 -1.671 -2.379],345,40.503323
1322.0795,763597.06,1590.6538,-1,10.0,-0.9549002,1590.6538727931465,160.11,84.70044,1.1806314,True,1460.7853,0.41018474,533.70654,10.0,0.024868121,,4076.2941896915436,1230.6195,4771617,2939.6687,1.087947,0.010879471,0.003213189,1713.2816,34600,129.86841,0.32131892,2.486812,2809.8003,0.0041018478,100,[-0.76   1.467 -1.734 -1.667 -2.366],346,87.55425
1205.8715,436167.34,1653.9437,-1,10.0,-0.9576467,1653.9436121830215,166.44,98.725044,1.0129142,True,1394.1803,0.09353242,572.87805,10.0,0.012867406,,4089.5835926532745,1186.2068,4788261,3819.0544,1.006653,0.010066528,0.008058757,1676.6188,34700,259.76312,0.80587566,1.2867407,3559.2913,0.00093532423,100,[-0.764  1.471 -1.737 -1.665 -2.374],347,99.14409
1526.2144,4211925.5,1618.22,-1,10.0,-0.9543656,1618.2198893150012,162.87,45.6899,2.1886675,True,1358.4454,1.1664808,550.3211,10.0,0.050197046,,4101.966706991196,1221.4535,4804548,3239.5837,1.2516183,0.012516183,0.00047175965,2113.1963,34800,259.77454,0.047175966,5.019705,2979.809,0.011664808,100,[-0.765  1.472 -1.743 -1.668 -2.377],348,53.516487
1523.6138,4481813.0,1681.0895,-1,10.0,-0.9640463,1681.089540037349,169.15,52.62761,1.9001433,True,1561.1993,1.115009,609.08936,10.0,0.053122662,,4115.5114324092865,1234.1643,4821463,3649.129,1.2136678,0.012136677,0.00068459817,2139.681,34900,119.89012,0.06845982,5.3122663,3529.2388,0.011150091,100,[-0.759  1.476 -1.747 -1.668 -2.373],349,54.2291
1239.5056,631242.56,1717.4738,-1,10.0,-0.9614908,1717.4739067098774,172.79,91.48229,1.0931077,True,1587.5925,0.30480945,571.33136,10.0,0.018229598,,4130.648086309433,1212.9161,4838742,4119.6963,1.0184367,0.010184366,0.0040145065,1767.0297,35000,129.88144,0.40145066,1.8229599,3989.815,0.0030480947,100,[-0.751  1.473 -1.75  -1.674 -2.383],350,91.77888
1393.9973,672340.56,1756.3966,-1,10.0,-0.9584194,1756.3967100146267,176.68,87.148636,1.1474649,True,1236.8002,0.362848,439.13828,10.0,0.026440077,,4145.0345454216,1322.8923,4856410,3539.5479,1.0526737,0.010526737,0.0025060144,1858.3662,35100,519.5965,0.25060144,2.6440077,3019.9514,0.0036284802,100,[-0.749  1.472 -1.749 -1.678 -2.38 ],351,89.38051
1434.8872,4689335.5,1789.1123,-1,10.0,-0.95414686,1789.1123605013888,179.95,57.24823,1.7467788,True,1639.266,1.0193677,610.7312,10.0,0.07153302,,4159.241933822632,1322.5571,4874405,3809.4082,1.1236042,0.011236041,0.0013684226,2051.5137,35200,149.84639,0.13684227,7.1533017,3659.5618,0.010193677,100,[-0.748  1.471 -1.753 -1.684 -2.377],352,54.852623
1966.3054,18854696.0,1703.3179,-1,10.0,-0.9871634,1703.317680667161,171.37,20.546339,4.8670473,True,1453.5691,2.978541,498.59143,10.0,0.25860336,,4172.674064397812,1376.3392,4891542,2669.767,1.5712339,0.015712338,0.00012449271,2687.665,35300,249.74849,0.012449272,25.860336,2420.0186,0.02978541,100,[-0.753  1.468 -1.755 -1.682 -2.373],353,21.769585
1309.1399,336052.28,1715.9153,-1,10.0,-0.99230826,1715.9152013370494,172.63,97.69056,1.0236404,True,1576.0642,0.14090164,518.1755,10.0,0.014015529,,4187.1616294384,1283.6157,4908805,3529.7085,1.0168204,0.010168203,0.007650095,1746.5192,35400,139.85095,0.7650095,1.4015529,3389.8574,0.0014090164,100,[-0.763  1.468 -1.763 -1.678 -2.406],354,98.11599
1572.7222,3571918.2,1732.6154,-1,10.0,-0.9992679,1732.615324386036,174.3,43.312378,2.3088088,True,1192.9985,1.3703959,401.21265,10.0,0.089593746,,4201.6049015522,1388.504,4926235,2809.6562,1.179204,0.0117920395,0.00043832514,2095.591,35500,539.6167,0.043832514,8.959374,2270.0396,0.013703958,100,[-0.762  1.468 -1.764 -1.68  -2.411],355,42.54304
1436.7343,1206880.8,1698.1079,-1,10.0,-0.9910736,1698.1078105288034,170.85,78.629486,1.2717875,True,1558.2473,0.58090293,453.25845,10.0,0.034448136,,4216.813053607941,1365.0043,4943320,2719.7788,1.0603707,0.010603707,0.002743406,1812.387,35600,139.8603,0.2743406,3.4448137,2579.9185,0.005809029,100,[-0.754  1.465 -1.762 -1.686 -2.418],356,76.91611
1539.8872,1748189.1,1793.3801,-1,10.0,-0.98958313,1793.380235360683,180.37,70.210655,1.4242853,True,1783.3994,0.6589041,478.6447,10.0,0.03604325,,4231.647643327713,1440.685,4961357,2879.7441,1.0982349,0.010982348,0.0022480637,1960.8058,35700,9.980869,0.22480637,3.604325,2869.7632,0.0065890406,100,[-0.758  1.465 -1.768 -1.684 -2.41 ],357,73.5316
1631.3247,9070647.0,1691.9398,-1,10.0,-1.003053,1691.9397000263925,170.23,39.221077,2.5496495,True,1562.0697,1.6252015,467.5059,10.0,0.1107219,,4246.268931150436,1315.9666,4978380,3069.8062,1.2920063,0.012920063,0.00026124628,2231.664,35800,129.86984,0.02612463,11.07219,2939.9363,0.016252015,100,[-0.762  1.463 -1.766 -1.686 -2.409],358,38.725365
1549.537,6009040.0,1729.9187,-1,10.0,-0.9993296,1729.9186888275317,174.03,48.81599,2.0485091,True,1729.9187,1.4422011,528.1952,10.0,0.09258257,,4261.45897769928,1366.2523,4995783,2969.3232,1.1970038,0.0119700385,0.0010729922,2070.0386,35900,,0.10729922,9.258257,2969.3232,0.014422012,100,[-0.766  1.472 -1.767 -1.675 -2.422],359,40.788933
1251.7822,842302.6,1620.772,-1,10.0,-1.0006104,1620.772036899502,163.12,90.5389,1.1044976,True,1610.7915,0.32125005,615.93256,10.0,0.022212693,,4274.561908960342,1208.0806,5012095,3369.6118,1.0191951,0.010191951,0.0028588388,1685.5007,36000,9.980575,0.28588387,2.2212694,3359.6313,0.0032125004,100,[-0.769  1.481 -1.773 -1.668 -2.418],360,90.962776
1280.3613,4572275.5,1642.1199,-1,10.0,-1.0068959,1642.1198055956784,165.26,55.360855,1.8063304,True,1512.2455,1.1093502,546.16864,10.0,0.07609166,,4287.9817070961,1151.0569,5028621,4009.5115,1.1490812,0.0114908125,0.0011823932,1940.3488,36100,129.87439,0.11823932,7.609166,3879.6372,0.011093502,100,[-0.771  1.48  -1.769 -1.673 -2.42 ],361,51.758682
1582.1047,6073375.0,1701.826,-1,10.0,-1.0255579,1701.8261032958367,171.22,41.02154,2.4377437,True,1442.0602,1.7878498,536.2751,10.0,0.11111079,,4303.337955713272,1269.5156,5045743,3529.8003,1.3432139,0.013432138,0.00076257036,2257.083,36200,259.766,0.076257035,11.111079,3270.0342,0.017878497,100,[-0.775  1.477 -1.767 -1.675 -2.426],362,36.07993
1773.9908,28480656.0,1765.1575,-1,10.0,-1.0236768,1765.157531192652,177.55,15.18517,6.5853724,True,1235.655,4.0088134,456.63354,10.0,0.35510653,,4318.037300825119,1359.7852,5063498,3309.852,1.517686,0.015176862,0.00018300807,2814.2568,36300,529.50256,0.018300807,35.510654,2780.3496,0.040088125,100,[-0.779  1.471 -1.774 -1.681 -2.444],363,12.536066
1411.0162,552177.0,1712.1609,-1,10.0,-1.0247036,1712.1608256592078,172.25,85.20555,1.1736325,True,1582.2795,0.36749095,450.67807,10.0,0.020706706,,4332.284279346466,1325.1553,5080723,3159.8857,1.068317,0.01068317,0.0037628307,1830.2759,36400,129.88126,0.37628308,2.0706706,3030.0044,0.0036749092,100,[-0.766  1.467 -1.777 -1.689 -2.443],364,89.4191
1432.1239,1138204.2,1733.4761,-1,10.0,-1.0337979,1733.4760356135814,174.38,82.66652,1.2096796,True,1603.6072,0.4778824,472.97748,10.0,0.024673263,,4345.9772963523865,1320.7656,5098161,3369.7651,1.0745846,0.010745846,0.0038010578,1886.045,36500,129.86884,0.3801058,2.4673264,3239.8962,0.004778824,100,[-0.769  1.465 -1.775 -1.689 -2.444],365,83.488464
1358.0707,3221293.5,1711.8638,-1,10.0,-1.0404053,1711.8636296881723,172.22,56.659958,1.7649149,True,1172.3369,1.0652394,439.99506,10.0,0.0626383,,4360.40399813652,1256.2991,5115383,3719.6687,1.1202223,0.011202224,0.00051158725,1963.2886,36600,539.52673,0.051158726,6.26383,3180.142,0.010652393,100,[-0.768  1.469 -1.779 -1.69  -2.453],366,52.51426
1789.3062,9111395.0,1658.2087,-1,10.0,-1.0091553,1658.2087925658454,166.86,32.752094,3.0532398,True,1518.3494,1.9897252,433.5996,10.0,0.14591067,,4374.321939706802,1301.8372,5132069,2909.762,1.4715747,0.014715745,0.0009116761,2412.013,36700,139.85944,0.091167614,14.591066,2769.9026,0.019897254,100,[-0.774  1.472 -1.785 -1.685 -2.459],367,35.358288
1277.6525,868489.4,1674.0118,-1,10.0,-1.0145874,1674.0118558173913,168.44,83.1097,1.203229,True,1424.2349,0.4660269,549.9893,10.0,0.031524137,,4389.070406198502,1220.9093,5148913,3699.5664,1.0678846,0.0106788445,0.0029359912,1774.6687,36800,249.77692,0.29359913,3.1524138,3449.7896,0.004660269,100,[-0.778  1.474 -1.782 -1.671 -2.428],368,84.00209
1509.301,4824353.0,1776.5936,-1,10.0,-0.98712665,1776.5934578310523,178.7,64.96167,1.5393693,True,1247.0278,1.1849253,490.45316,10.0,0.09053028,,4404.910824775696,1310.0398,5166783,3809.3936,1.1684506,0.011684506,0.001734375,2088.1602,36900,529.5656,0.1734375,9.053028,3279.828,0.0118492525,100,[-0.78   1.482 -1.785 -1.672 -2.434],369,49.29998
1223.5068,506134.06,1620.7021,-1,10.0,-0.98889154,1620.7023951141202,163.11,91.79661,1.0893649,True,1360.9485,0.29226166,471.26486,10.0,0.019908393,,4419.566063642502,1194.5076,5183094,3479.8647,1.0257376,0.010257376,0.0051309816,1668.3374,37000,259.75388,0.5130982,1.9908394,3220.1108,0.0029226167,100,[-0.781  1.48  -1.793 -1.674 -2.406],370,92.49118
1864.0757,282188930.0,1701.2555,-1,10.0,-1.0046986,1701.2554099203526,171.16,6.41966,15.577148,True,1581.3812,7.7788887,501.93408,10.0,0.7135846,,4433.682871341705,1209.0006,5200210,4019.2432,2.1252108,0.021252105,2.7013171e-05,3806.9016,37100,119.87419,0.0027013172,71.35846,3899.369,0.07778888,100,[-0.782  1.477 -1.793 -1.675 -2.408],371,6.9455414
1446.8595,1283317.8,1763.713,-1,10.0,-1.0159459,1763.7128684600061,177.41,82.09754,1.2180632,True,1633.8413,0.5082025,580.4072,10.0,0.0322412,,4448.021860837936,1317.9668,5217951,3639.502,1.0976291,0.010976289,0.0026831976,1938.8113,37200,129.87172,0.26831976,3.22412,3509.6301,0.005082025,100,[-0.776  1.489 -1.799 -1.668 -2.424],372,82.347275
1506.7112,34370000.0,1609.298,-1,10.0,-1.0064511,1609.2978501912203,161.97,17.833004,5.60758,True,1609.298,3.1922522,652.52435,10.0,0.26885045,,4461.128660917282,1210.0812,5234148,3259.5903,1.3930272,0.013930272,9.344802e-05,2452.0693,37300,,0.009344802,26.885044,3259.5903,0.031922523,100,[-0.778  1.494 -1.81  -1.665 -2.435],373,15.996414
1627.8984,17932182.0,1719.538,-1,10.0,-1.0102988,1719.537968593915,172.99,26.077187,3.8347695,True,1459.7941,2.2885573,474.28,10.0,0.20309336,,4473.968404054642,1372.9666,5251447,2829.7437,1.260658,0.01260658,9.9190656e-05,2306.5742,37400,259.74384,0.009919066,20.309338,2569.9998,0.022885576,100,[-0.771  1.5   -1.84  -1.682 -2.425],374,23.279856
1386.6069,2130756.2,1697.4161,-1,10.0,-1.0034788,1697.4160616979577,170.78,64.34475,1.5541284,True,1447.6531,0.9020666,462.04614,10.0,0.050155222,,4487.136237859726,1267.6091,5268525,3509.359,1.1496183,0.0114961825,0.0013542502,1922.4244,37500,249.76297,0.13542503,5.0155225,3259.596,0.009020667,100,[-0.779  1.497 -1.848 -1.685 -2.429],375,61.89263
1708.2205,2701141.8,1712.6182,-1,10.0,-1.0290574,1712.618066758319,172.3,51.214634,1.952567,True,1193.0493,1.1538697,335.69107,10.0,0.06200989,,4499.985399007797,1367.2737,5285755,2819.725,1.2749035,0.012749034,0.0007879874,2190.785,37600,519.5687,0.07879874,6.2009892,2300.1562,0.011538697,100,[-0.78   1.501 -1.848 -1.677 -2.422],376,54.970978
1354.2129,761586.25,1733.3104,-1,10.0,-1.0380065,1733.3103253564504,174.37,96.36259,1.0377471,True,1733.3104,0.20531209,667.8922,10.0,0.015221762,,4514.46040058136,1281.4856,5303192,3689.1338,1.0257308,0.010257308,0.0063771065,1814.4862,37700,,0.6377107,1.5221761,3689.1338,0.0020531209,100,[-0.787  1.506 -1.85  -1.672 -2.448],377,96.14785
1438.4717,5011708.0,1686.7148,-1,10.0,-1.0340005,1686.7148362333098,169.71,46.474678,2.1517093,True,1556.8522,1.3356274,477.31012,10.0,0.07628661,,4529.443048477173,1282.5845,5320163,3299.7095,1.1900982,0.011900983,0.00044296338,2031.2784,37800,129.86272,0.04429634,7.628661,3169.8467,0.013356274,100,[-0.786  1.505 -1.852 -1.673 -2.457],378,44.25718
1365.5093,1446080.8,1682.7286,-1,10.0,-1.0336121,1682.7286884475573,169.31,71.20822,1.4043322,True,1542.8743,0.7283373,406.36182,10.0,0.041410465,,4544.747980356216,1294.5833,5337094,3169.1934,1.0875173,0.010875173,0.0015414433,1825.4791,37900,139.85466,0.15414433,4.1410465,3029.3386,0.007283373,100,[-0.779  1.501 -1.852 -1.682 -2.453],379,69.03543
1410.9346,933509.3,1706.7379,-1,10.0,-1.0316125,1706.7380164766626,171.71,80.54034,1.2416139,True,1576.8561,0.4660643,559.3905,10.0,0.02515347,,4559.206815481186,1298.964,5354265,3329.46,1.0668837,0.0106688365,0.0021227475,1865.3077,38000,129.88196,0.21227476,2.515347,3199.5781,0.004660643,100,[-0.779  1.507 -1.853 -1.679 -2.453],380,83.97471
17500.754,76041150000.0,1720.9517,-1,10.0,-1.0411388,1720.9516572012758,173.13,0.08162124,1225.1714,True,1601.0637,186.71762,415.50958,10.0,18.769709,,4572.956606864929,1349.8759,5371578,3029.8203,19.1854,0.19185404,9.104963e-07,30489.31,38100,119.88783,9.104963e-05,1876.971,2909.9324,1.8671762,100,[-0.779  1.507 -1.863 -1.689 -2.451],381,1.0447443
1521.8207,1145326.8,1848.7169,-1,10.0,-1.0588986,1848.7168459033637,185.91,86.641014,1.1541878,True,1319.1472,0.37909397,516.61633,10.0,0.023015823,,4590.73313164711,1368.6384,5390169,3919.8232,1.0917957,0.010917957,0.0039401595,2037.5839,38200,529.5696,0.39401597,2.3015823,3390.2537,0.00379094,100,[-0.762  1.516 -1.871 -1.695 -2.46 ],382,89.24093
1451.145,474398.34,1868.068,-1,10.0,-1.0677534,1868.0680375677239,187.84,95.59886,1.0460376,True,1738.1986,0.21275197,477.75513,10.0,0.017137468,,4607.9608154296875,1384.3842,5408953,3949.2632,1.0361149,0.010361149,0.006327731,1945.8376,38300,129.86946,0.6327731,1.7137468,3819.3938,0.0021275196,100,[-0.764  1.521 -1.882 -1.697 -2.478],383,95.95428
1601.8236,689605.56,1843.0116,-1,10.0,-1.0829903,1843.011682053126,185.34,90.15372,1.1092166,True,1713.141,0.36139005,466.165,10.0,0.021606969,,4623.913653373718,1470.709,5427487,3039.8381,1.0758624,0.010758624,0.0035475984,1993.9303,38400,129.87073,0.35475984,2.160697,2909.9673,0.0036139006,100,[-0.764  1.522 -1.886 -1.699 -2.487],384,89.86068
1256.8982,1115522.6,1765.7773,-1,10.0,-1.0784484,1765.7772657926398,177.62,83.17301,1.2023131,True,1516.0006,0.5169437,597.2537,10.0,0.032552447,,4640.649521350861,1193.8386,5445249,4669.8574,1.058104,0.010581039,0.003150872,1884.0289,38500,249.77644,0.3150872,3.2552447,4420.081,0.005169437,100,[-0.764  1.522 -1.886 -1.701 -2.502],385,80.7306
1422.6201,2044652.0,1703.0906,-1,10.0,-1.0784957,1703.0907462981909,171.35,64.859215,1.541801,True,1573.222,0.8042067,562.54956,10.0,0.040879034,,4654.44046330452,1274.4545,5462384,3499.7998,1.1347747,0.0113477465,0.0016595916,1954.8546,38600,129.86874,0.16595916,4.0879035,3369.9312,0.008042066,100,[-0.765  1.527 -1.896 -1.701 -2.497],386,66.56702
1465.7955,872358.7,1955.8356,-1,10.0,-1.0784736,1955.835555269709,196.62,91.51287,1.0927424,True,1835.9634,0.31000504,595.19525,10.0,0.022935271,,4670.942097187042,1429.2217,5482046,4299.783,1.0199342,0.010199342,0.004487429,2016.2876,38700,119.87204,0.4487429,2.2935271,4179.911,0.0031000504,100,[-0.759  1.524 -1.894 -1.704 -2.497],387,91.54297
1503.6665,1748493.4,1953.847,-1,10.0,-1.0828998,1953.8470166105635,196.41,69.545525,1.4379071,True,1424.2784,0.8202096,579.104,10.0,0.066957705,,4686.798485994339,1341.553,5501687,4999.3584,1.1526357,0.011526357,0.0029815903,2237.885,38800,529.56866,0.29815903,6.6957703,4469.7896,0.0082020955,100,[-0.756  1.523 -1.892 -1.705 -2.497],388,66.38488
1624.3752,21872870.0,1809.4325,-1,10.0,-1.075321,1809.432438292365,181.98,21.775219,4.592376,True,1689.5563,2.5740652,358.63455,10.0,0.1834783,,4700.63156414032,1476.3269,5519885,2719.7954,1.2509991,0.012509992,0.00013604149,2338.2148,38900,119.876274,0.013604149,18.34783,2599.9192,0.025740651,100,[-0.751  1.519 -1.892 -1.709 -2.502],389,19.106766
1463.321,980669.5,1856.0297,-1,10.0,-1.0728152,1856.0297441367024,186.64,90.664345,1.1029694,True,1066.7124,0.2767294,418.86005,10.0,0.01607231,,4715.418581008911,1421.2797,5538549,3549.7188,1.0260283,0.010260283,0.003714073,1919.9058,39000,789.31726,0.3714073,1.6072311,2760.4014,0.0027672942,100,[-0.759  1.52  -1.884 -1.698 -2.494],390,93.21896
1950.2671,17632616.0,1845.7777,-1,10.0,-1.0786917,1845.7776721230207,185.61,25.159504,3.974641,True,1715.9102,3.5741756,569.783,10.0,0.2817902,,4730.752858877182,1397.5503,5557110,3659.7603,1.7484257,0.017484257,0.0001878786,2843.8755,39100,129.86757,0.01878786,28.17902,3529.8926,0.035741758,100,[-0.758  1.519 -1.887 -1.703 -2.492],391,19.309286
1481.181,14415669.0,1811.3158,-1,10.0,-1.076585,1811.3158788010987,182.17,38.86212,2.5731997,True,1801.3348,1.7670578,620.0889,10.0,0.117902145,,4746.227109909058,1326.4277,5575327,3959.0957,1.2073467,0.012073467,0.0009681126,2258.9998,39200,9.981134,0.096811265,11.790215,3949.1145,0.017670577,100,[-0.765  1.53  -1.89  -1.692 -2.498],392,31.825956
2399.791,90479340.0,1832.097,-1,10.0,-1.0740969,1832.0970697971172,184.25,12.849231,7.782567,True,1822.1166,5.2253356,541.73376,10.0,0.41854647,,4761.265403985977,1416.9318,5593752,3389.809,1.9211785,0.019211782,3.4781926e-05,3557.9875,39300,9.980552,0.0034781927,41.85465,3379.8286,0.052253358,100,[-0.771  1.526 -1.889 -1.69  -2.496],393,11.908113
1366.7665,877583.44,1721.3481,-1,10.0,-1.0774065,1721.348046277133,173.18,85.85146,1.1648026,True,1601.4675,0.42216405,550.5033,10.0,0.023445725,,4776.992419958115,1329.4463,5611070,3199.8647,1.0386555,0.010386556,0.0031155017,1789.7305,39400,119.880325,0.31155017,2.3445725,3079.9844,0.0042216405,100,[-0.768  1.536 -1.894 -1.683 -2.493],394,85.8219
1521.908,4603208.0,1743.9778,-1,10.0,-1.0878918,1743.9778764692182,175.44,55.46341,1.8029904,True,1733.9978,1.0677106,674.74976,10.0,0.06448316,,4792.336266756058,1282.3268,5628614,3769.3645,1.2165389,0.012165389,0.00066064415,2141.792,39500,9.980137,0.06606442,6.4483156,3759.3843,0.010677107,100,[-0.764  1.536 -1.893 -1.684 -2.496],395,56.48786
1351.9216,844416.25,1645.8043,-1,10.0,-1.0721426,1645.8043449971283,165.63,88.991486,1.123703,True,1635.8237,0.3307699,644.9065,10.0,0.020060997,,4805.090751171112,1262.5061,5645177,3129.6162,1.0692331,0.010692331,0.0050946185,1758.2363,39600,9.980629,0.5094619,2.0060997,3119.6355,0.0033076988,100,[-0.759  1.538 -1.895 -1.686 -2.507],396,91.26594
1315.1624,1921051.5,1609.8715,-1,10.0,-1.0786927,1609.871404869225,162.03,66.60779,1.501326,True,1370.0604,0.8590915,656.8108,10.0,0.064244196,,4818.191420316696,1157.9684,5661380,3689.7732,1.1124338,0.011124337,0.0021606097,1868.8729,39700,239.81088,0.21606098,6.42442,3449.9624,0.008590915,100,[-0.76   1.54  -1.898 -1.686 -2.491],397,62.641323
1366.376,480611.88,1716.8643,-1,10.0,-1.0739126,1716.8641953983733,172.73,96.372894,1.0376362,True,1596.9727,0.17529155,548.63715,10.0,0.01457375,,4832.839688301086,1339.6681,5678653,3079.794,1.0034783,0.010034782,0.006700756,1750.6047,39800,119.89146,0.6700756,1.457375,2959.9026,0.0017529156,100,[-0.761  1.537 -1.905 -1.693 -2.498],398,97.038925
1712.4513,151551630.0,1780.3103,-1,10.0,-1.099196,1780.3102775308444,179.07,9.061833,11.035295,True,1660.4302,6.8964505,652.8953,10.0,0.6505977,,4847.8178794384,1308.8345,5696560,3849.5845,1.8540735,0.018540733,7.4305106e-05,3278.6665,39900,119.88026,0.007430511,65.05977,3729.704,0.068964496,100,[-0.759  1.535 -1.905 -1.693 -2.493],399,6.7405543
1842.0928,11727825.0,1734.9968,-1,10.0,-1.0930004,1734.9969992751678,174.54,29.199194,3.424752,True,1615.1171,2.3489594,564.6074,10.0,0.18006143,,4862.056839704514,1384.7568,5714014,2859.698,1.4942302,0.014942301,0.00019694115,2490.25,40000,119.88002,0.019694116,18.006144,2739.8179,0.023489594,100,[-0.755  1.548 -1.924 -1.692 -2.518],400,28.808096
1462.052,8721205.0,1649.4927,-1,10.0,-1.112854,1649.4927008123188,166.0,56.72245,1.7629703,True,1529.6053,1.634344,655.0155,10.0,0.15416864,,4875.721443653107,1222.1284,5730614,3489.413,1.2027458,0.012027456,0.0012518637,2029.4927,40100,119.887375,0.12518637,15.416863,3369.5256,0.016343439,100,[-0.764  1.557 -1.937 -1.686 -2.512],401,35.131393
1386.6252,2026837.1,1731.1887,-1,10.0,-1.1088222,1731.188805246372,174.16,74.91194,1.3349006,True,1611.309,0.65894586,661.1682,10.0,0.035848387,,4890.867988586426,1324.5969,5748030,3319.8093,1.0616945,0.010616945,0.0033822814,1856.3931,40200,119.87995,0.33822814,3.5848386,3199.9294,0.006589458,100,[-0.762  1.564 -1.948 -1.691 -2.532],402,72.1911
1588.0125,5303699.0,1764.6304,-1,10.0,-1.1041915,1764.6303558755585,177.51,50.176163,1.9929782,True,1524.8478,1.1379626,615.8253,10.0,0.05570984,,4905.155632257462,1347.0485,5765781,3409.5405,1.1966915,0.011966915,0.0004195037,2177.5247,40300,239.78253,0.04195037,5.570984,3169.758,0.011379627,100,[-0.767  1.565 -1.951 -1.691 -2.528],403,52.51394
3298.8696,1436062000.0,1801.6564,-1,10.0,-1.1019888,1801.6563024799702,181.21,1.6386997,61.023994,True,1551.8772,16.470934,582.44617,10.0,1.5542837,,4921.77942276001,1381.6564,5783902,3429.2832,2.9288774,0.02928877,8.2107035e-06,6579.8174,40400,249.77913,0.00082107034,155.42838,3179.5042,0.16470934,100,[-0.76   1.564 -1.954 -1.695 -2.523],404,3.065109
2284.164,305273660.0,1691.0787,-1,10.0,-1.1100022,1691.078678655391,170.16,5.4254856,18.43153,True,1441.2831,9.542298,677.68774,10.0,0.7624235,,4937.283672809601,1280.8093,5800918,3349.834,2.0908492,0.020908492,5.6213985e-06,4045.5298,40500,249.79544,0.00056213984,76.242355,3100.0386,0.09542298,100,[-0.746  1.566 -1.959 -1.693 -2.521],405,4.58114
1424.3921,1271349.4,1793.7212,-1,10.0,-1.107909,1793.721296094958,180.42,81.595474,1.2255582,True,1783.7415,0.44270772,670.6782,10.0,0.024099043,,4951.513919830322,1283.0333,5818960,4169.7495,1.0933264,0.010933264,0.0035465164,1989.7488,40600,9.979944,0.35465166,2.4099042,4159.7695,0.0044270772,100,[-0.733  1.561 -1.953 -1.703 -2.529],406,85.9137
7224.77,14251092000.0,1851.0446,-1,10.0,-1.0885621,1851.0445688178295,186.15,0.5305806,188.4728,True,1851.0446,56.529766,694.9183,10.0,5.687573,,4966.080962896347,1350.1652,5837575,4089.663,6.728613,0.06728611,1.6394944e-05,14101.112,40700,,0.0016394946,568.7573,4089.663,0.56529766,100,[-0.735  1.559 -1.957 -1.705 -2.527],407,1.3969692
1443.0465,604735.1,1905.6201,-1,10.0,-1.0842468,1905.620088140757,191.61,98.61391,1.0140557,True,1785.7397,0.120756544,685.07385,10.0,0.013737957,,4980.047898769379,1417.0024,5856736,3989.5447,1.0100139,0.01010014,0.0076460526,1935.0859,40800,119.88033,0.7646053,1.3737957,3869.6643,0.0012075654,100,[-0.721  1.561 -1.961 -1.715 -2.508],408,98.5907
10222.848,24789608000.0,1909.3706,-1,10.0,-1.0137515,1909.3705619260672,191.98,0.28106087,355.7948,True,1909.3706,53.280113,532.6344,10.0,5.3593726,,4994.858416080475,1549.3303,5875934,2939.7168,5.987543,0.059875432,9.475378e-06,17014.117,40900,,0.00094753783,535.93726,2939.7168,0.53280115,100,[-0.721  1.563 -1.963 -1.716 -2.503],409,1.2471445
1637.4263,2397935.8,1964.3956,-1,10.0,-1.0258826,1964.395711108191,197.48,71.97155,1.3894379,True,1964.3956,0.6653595,559.65186,10.0,0.03311888,,5010.589547872543,1489.2518,5895682,3879.533,1.12133,0.0112133,0.001362944,2197.4993,41000,,0.13629441,3.3118882,3879.533,0.0066535953,100,[-0.719  1.545 -1.973 -1.722 -2.433],410,73.959915
1445.4714,566363.4,1971.1288,-1,10.0,-1.0283048,1971.128633630902,198.15,98.24145,1.0179003,True,1961.148,0.14506704,621.8996,10.0,0.015092719,,5025.655510187149,1429.8157,5915497,4419.802,1.0060642,0.010060642,0.007524352,1991.6077,41100,9.980808,0.7524352,1.509272,4409.821,0.0014506703,100,[-0.723  1.545 -1.982 -1.719 -2.445],411,97.96319
1524.1829,1387703.8,1959.5448,-1,10.0,-1.0327195,1959.5448412896515,196.99,80.0393,1.2493863,True,1709.788,0.5999834,475.66125,10.0,0.035829782,,5040.506154060364,1446.4285,5935196,4189.577,1.0680966,0.010680968,0.0013635394,2097.7234,41200,249.7568,0.13635394,3.5829782,3939.8203,0.0059998333,100,[-0.719  1.539 -1.982 -1.714 -2.447],412,76.01429
