MinBehavPdf,ReturnStepMax,MeanD2-0,Penalization,VarianceInitializer,ReturnStepMaxmin,EpRewMean,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,InitialBound,Bound,WReturnMean,StdIW,InitialReturnMax,MeanEntropy,Epsilon,InitialReturnMean,MaxIW,MinIW,Weights,ReturnMeanIW,EpThisIter,Inner Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,Iteration,InitialReturnMin,MeanIW,EmpiricalD2Harmonic,InitialReturnStd,EpLenMean,MinTargetPdf,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,ESSRenyiArithmetic,OptimizationReturnMax,StdWReturnMean,OptimizationReturnMean
-60.466633,0.86215556,1.0,True,-1.0,0.86215556,-60.789733790904286,100.0,3491309,,-1198.6188,-1.15262714e+17,1108.3544,311342180.0,-40.65647,0.4189424,2.0,-60.78973,3103004400.0,0.041378822,[-0.93   4.189],3907885800.0,100,1,,1.0,339,-92.69628,38546060.0,1.0,9.504029,88.87,-60.466633,33900,1.6303368e+30,2862.6140234470367,100.0,52.03981,,31.906548
-64.36592,0.85915965,1.0,True,-1.0,0.85915965,-58.98410155802965,100.0,3499912,,-308.32288,-505941470.0,287.24414,30003.744,-49.33545,0.4189424,2.0,-58.9841,301796.4,0.07142613,[-0.914  4.313],82449.055,100,1,,1.0,340,-74.48331,3378.9958,1.0,6.857024,86.03,-64.36592,34000,575834300000000.0,2869.1967096328735,100.0,25.147858,,15.499207
-57.207123,0.8678067,1.0,True,-1.0,0.8678067,-60.24898473918438,100.0,3508735,,-714.9037,-2449786.5,673.19214,244.0943,-49.424644,0.4189424,2.0,-60.248978,1761.4224,0.051149067,[-1.159  4.262],43630.71,100,1,,1.0,341,-84.8002,88.98873,1.0,8.392253,88.23,-57.207123,34100,3327184100.0,2876.9264690876007,100.0,35.375557,,24.551216
-60.49773,0.86039215,1.0,True,-1.0,0.86039215,-60.276546494811775,100.0,3517538,,-569.1949,-8.603721e+17,512.16614,51459930.0,-40.221523,0.4189424,2.0,-60.276543,394102600.0,0.253564,[-1.054  4.194],1673057200.0,100,1,,1.0,342,-81.585625,9715535.0,1.0,7.6216373,88.03,-60.49773,34200,2.27573e+32,2885.946630716324,100.0,41.3641,,21.309076
-62.26656,0.8690412,1.0,True,-1.0,0.8690412,-58.422308693379165,100.0,3526106,,-742.56934,-4404083600000000.0,702.0683,4965154.5,-49.09032,0.4189424,2.0,-58.42231,46300590.0,0.0653229,[-1.282  4.093],537964860.0,100,1,,1.0,343,-83.9489,930742.9,1.0,7.103625,85.68,-62.26656,34300,1.1822649e+28,2894.9282743930817,100.0,34.858578,,25.526592
-56.718937,0.85887396,1.0,True,-1.0,0.85887396,-59.142045500576494,100.0,3534722,,-783.7405,-8.928391e+17,715.74146,18875402.0,-39.359364,0.4189424,2.0,-59.142044,169028770.0,0.0008399881,[-1.306  4.216],1446028800.0,100,1,,1.0,344,-84.52753,3663496.0,1.0,8.445048,86.16,-56.718937,34400,1.7236901e+32,2903.2458980083466,100.0,45.168163,,25.385483
-58.808117,0.85653234,1.0,True,-1.0,0.85653234,-58.88688563272357,100.0,3543336,,-500.84595,-163310440000.0,450.78625,16660.092,-39.916363,0.4189424,2.0,-58.886887,119457.94,0.44422835,[-1.291  4.34 ],1090940.5,100,1,,1.0,345,-78.67104,4828.951,1.0,7.705411,86.14,-58.808117,34500,1.0640643e+19,2912.3856086730957,100.0,38.75468,,19.784157
-57.18245,0.85619307,1.0,True,-1.0,0.85619307,-58.23224362805486,100.0,3551824,,-815.1553,-1.2668407e+17,749.112,10776210.0,-39.72207,0.4189424,2.0,-58.232246,108014080.0,0.09284504,[-1.363  4.441],347787200.0,100,1,,1.0,346,-84.236084,1336602.2,1.0,8.538869,84.88,-57.18245,34600,3.678743e+30,2920.373639822006,100.0,44.514015,,26.003838
-57.50975,0.86967254,1.0,True,-1.0,0.86967254,-56.858135530501606,100.0,3560119,,-414.47757,-2477129700.0,374.76315,50911.312,-40.34664,0.4189424,2.0,-56.858135,461077.2,0.117117114,[-1.134  4.54 ],702770.2,100,1,,1.0,347,-74.86476,7475.1406,1.0,7.1080637,82.95,-57.50975,34700,3887809800000000.0,2928.4029314517975,100.0,34.51812,,18.006626
-55.193565,0.8591725,1.0,True,-1.0,0.8591725,-58.281856722086665,100.0,3568566,,-328.7731,-1.8752934e+18,307.29443,14632359000.0,-49.051373,0.4189424,2.0,-58.281857,147062950000.0,0.034352567,[-1.221  4.631],286702730000.0,100,1,,1.0,348,-74.43689,1472844800.0,1.0,6.805095,84.47,-55.193565,34800,7.621434e+33,2935.6921162605286,100.0,25.385517,,16.155033
-55.94532,0.8630739,1.0,True,-1.0,0.8630739,-58.08096995279193,100.0,3577022,,-576.279,-1635214000000.0,525.6155,488024.34,-40.638252,0.4189424,2.0,-58.08097,4640259.0,0.09565788,[-1.434  4.761],21263808.0,100,1,,1.0,349,-79.626175,86109.73,1.0,7.8370686,84.56,-55.94532,34900,1.0415019e+21,2943.547690153122,100.0,38.987923,,21.545204
-58.331047,0.85886633,1.0,True,-1.0,0.85886633,-58.34208967000246,100.0,3585526,,-431.26367,-1120623340000000.0,386.9318,1023680.9,-39.735344,0.4189424,2.0,-58.34209,9578680.0,0.05984427,[-1.358  4.861],15995068.0,100,1,,1.0,350,-76.20557,195679.38,1.0,8.235774,85.04,-58.331047,35000,6.388636e+26,2951.4679503440857,100.0,36.470222,,17.863476
-59.2889,0.85924196,1.0,True,-1.0,0.85924196,-59.46006592452526,100.0,3594242,,-828.24176,-2.5706094e+17,782.2998,583076000.0,-49.179443,0.4189424,2.0,-59.460064,5774001000.0,0.100672446,[-1.396  4.98 ],50462286000.0,100,1,,1.0,351,-86.3067,71374970.0,1.0,7.84589,87.16,-59.2889,35100,3.12999e+31,2959.7680113315582,100.0,37.12726,,26.846636
-63.65261,0.85878515,1.0,True,-1.0,0.85878515,-59.52699799284339,100.0,3602943,,-476.1403,-5.525236e+16,424.6345,19431788.0,-39.289383,0.4189424,2.0,-59.527,152290580.0,0.038769178,[-1.39   4.855],426236450.0,100,1,,1.0,352,-78.600815,3121847.2,1.0,7.798977,87.01,-63.65261,35200,1.15045265e+30,2966.8142127990723,100.0,39.31143,,19.073816
-54.773975,0.8680644,1.0,True,-1.0,0.8680644,-59.570595369488004,100.0,3611637,,-691.6432,-74471810000.0,650.3953,159221.6,-48.72769,0.4189424,2.0,-59.570595,1076519.9,0.12507781,[-1.378  4.73 ],8465210.0,100,1,,1.0,353,-83.90665,32625.525,1.0,7.6257424,86.94,-54.773975,35300,3.258336e+18,2974.6460571289062,100.0,35.178955,,24.336052
-55.738476,0.85613465,1.0,True,-1.0,0.85613465,-60.724827648997305,100.0,3620551,,-398.04272,-1.5941198e+16,370.3829,266874500.0,-49.44526,0.4189424,2.0,-60.724823,2357761300.0,0.80617523,[-1.452  4.831],8793260000.0,100,1,,1.0,354,-78.25305,44139500.0,1.0,7.9463377,89.14,-55.738476,35400,3.32081e+29,2983.1488246917725,100.0,28.807793,,17.528227
-60.63153,0.8630949,1.0,True,-1.0,0.8630949,-59.93997221753001,100.0,3629361,,-584.217,-7.1094804e+16,526.46063,70580530.0,-39.6941,0.4189424,2.0,-59.939976,568224800.0,0.038915873,[-1.473  4.955],3880641300.0,100,1,,1.0,355,-81.322296,12834203.0,1.0,8.322075,88.1,-60.63153,35500,1.5148437e+30,2990.4226248264313,100.0,41.628197,,21.382324
-57.10125,0.86291677,1.0,True,-1.0,0.86291677,-57.33089144706726,100.0,3637703,,-647.12946,-4.1157027e+16,591.64325,9923711000.0,-39.713837,0.4189424,2.0,-57.3309,99697750000.0,0.23112467,[-1.461  4.83 ],76897305000.0,100,1,,1.0,356,-80.515526,1038294100.0,1.0,7.356359,83.42,-57.10125,35600,5.5006786e+29,2998.00256896019,100.0,40.80169,,23.184637
-65.997734,0.8634323,1.0,True,-1.0,0.8634323,-58.94620094791055,100.0,3646330,,-806.9281,-6.47294e+18,763.5908,10578620000.0,-49.487827,0.4189424,2.0,-58.946198,106264630000.0,0.44616777,[-1.448  4.954],11241316000.0,100,1,,1.0,357,-85.5472,1118362000.0,1.0,7.481812,86.27,-65.997734,35700,2.2303488e+34,3005.7348988056183,100.0,36.059376,,26.601004
-73.59573,0.86939365,1.0,True,-1.0,0.86939365,-58.93310582682491,100.0,3654940,,-352.27814,-13199032000000.0,328.4045,53715732.0,-48.861153,0.4189424,2.0,-58.933105,539904640.0,0.023172045,[-1.472  4.832],135311600.0,100,1,,1.0,358,-75.62453,5565555.0,1.0,7.0569797,86.1,-73.59573,35800,3.0560065e+23,3012.678140640259,100.0,26.763374,,16.691422
-64.188934,0.8585922,1.0,True,-1.0,0.8585922,-58.37350479975343,100.0,3663497,,-779.20825,-1706033.4,714.6096,419.7471,-40.094795,0.4189424,2.0,-58.373505,3087.362,0.021952413,[-1.529  4.943],59425.867,100,1,,1.0,359,-84.119934,118.15904,1.0,7.192431,85.57,-64.188934,35900,649560770.0,3019.2291519641876,100.0,44.02514,,25.746431
-49.39627,0.85722005,1.0,True,-1.0,0.85722005,-58.14904539600015,100.0,3671959,,-867.6676,-6.8374247e+16,798.3523,4820742.5,-39.901398,0.4189424,2.0,-58.149044,36628460.0,0.26378858,[-1.777  4.973],599379460.0,100,1,,1.0,360,-85.50502,973638.56,1.0,7.07128,84.62,-49.39627,36000,9.728149e+29,3026.646595478058,100.0,45.603622,,27.355976
-61.51017,0.8595531,1.0,True,-1.0,0.8595531,-58.31947774276137,100.0,3680453,,-588.32654,-549315080000000.0,531.7971,6495476.5,-38.81941,0.4189424,2.0,-58.319477,63615556.0,0.11672418,[-1.774  5.098],43069640.0,100,1,,1.0,361,-80.00332,875525.44,1.0,7.8490877,84.94,-61.51017,36100,9.440069e+25,3034.082794904709,100.0,41.18391,,21.68384
-60.05745,0.8630473,1.0,True,-1.0,0.8630473,-58.349608316272494,100.0,3688949,,-405.72546,-8.095822e+16,360.43738,10980159.0,-39.234745,0.4189424,2.0,-58.349606,108792340.0,0.058898948,[-1.828  4.986],335506300.0,100,1,,1.0,362,-76.09671,1441776.4,1.0,6.7437205,84.96,-60.05745,36200,3.1948497e+30,3040.8855152130127,100.0,36.861965,,17.747103
-62.76547,0.85892844,1.0,True,-1.0,0.85892844,-60.075360953956846,100.0,3697749,,-541.8898,-1.6518544e+17,486.2049,3820793.8,-39.756508,0.4189424,2.0,-60.075363,23638648.0,0.10620886,[-1.851  4.863],204938350.0,100,1,,1.0,363,-80.631134,902886.94,1.0,7.97904,88.0,-62.76547,36300,8.797733e+30,3048.17200922966,100.0,40.874626,,20.555775
-64.037445,0.8615153,1.0,True,-1.0,0.8615153,-58.860841464847326,100.0,3706342,,-407.78116,-1036864850000.0,362.8396,15988.684,-39.551647,0.4189424,2.0,-58.860844,104635.99,0.25558394,[-1.86   4.988],1438601.2,100,1,,1.0,364,-76.272705,5193.523,1.0,7.7244177,85.93,-64.037445,36400,5.3213875e+20,3056.035472393036,100.0,36.721058,,17.411863
-65.65019,0.8586583,1.0,True,-1.0,0.8586583,-57.431169579327104,100.0,3714708,,-486.2307,-1297301600000000.0,458.93884,5419798.5,-49.043762,0.4189424,2.0,-57.43117,44068228.0,0.057964575,[-1.785  5.088],274145800.0,100,1,,1.0,365,-77.65924,1002040.25,1.0,7.054362,83.66,-65.65019,36500,2.2590205e+27,3063.7999370098114,100.0,28.615479,,20.228071
-61.797585,0.8641109,1.0,True,-1.0,0.8641109,-59.42687577709555,100.0,3723395,,-1186.4946,-657520200000000.0,1097.3633,4206753.0,-39.3873,0.4189424,2.0,-59.426876,33885350.0,0.059487842,[-1.818  5.208],307298370.0,100,1,,1.0,366,-91.10077,690739.1,1.0,9.701944,86.87,-61.797585,36600,5.440583e+25,3071.671764612198,100.0,51.71347,,31.673895
-55.28585,0.86084825,1.0,True,-1.0,0.86084825,-59.22831242665649,100.0,3732039,,-555.39545,-7.369044e+19,499.71082,2255041500.0,-39.11654,0.4189424,2.0,-59.22831,22314588000.0,0.94756144,[-1.88  5.1 ],16128262000.0,100,1,,1.0,367,-79.991104,287466980.0,1.0,8.283558,86.44,-55.28585,36700,1.7508632e+36,3079.943861246109,100.0,40.874565,,20.76279
-54.4902,0.8569534,1.0,True,-1.0,0.8569534,-59.02652282550931,100.0,3740649,,-522.90466,-8.229949e+16,471.8703,15804178.0,-40.245613,0.4189424,2.0,-59.026524,138035170.0,0.6625804,[-1.657  5.213],805265860.0,100,1,,1.0,368,-79.3759,2420667.8,1.0,7.6008644,86.1,-54.4902,36800,2.6000682e+30,3088.2573776245117,100.0,39.130287,,20.349377
-52.666027,0.8652334,1.0,True,-1.0,0.8652334,-58.80965452283621,100.0,3749277,,-952.07416,-7.8192165e+16,900.68384,12640752.0,-48.63919,0.4189424,2.0,-58.809654,84091940.0,0.0030367756,[-1.653  5.088],1820377600.0,100,1,,1.0,369,-87.9061,2608916.2,1.0,7.3539705,86.28,-52.666027,36900,2.3145266e+30,3096.075291633606,100.0,39.266907,,29.096443
-57.141407,0.8590104,1.0,True,-1.0,0.8590104,-58.30989109188318,100.0,3757820,,-831.2452,-4.200859e+16,763.5229,4239961.0,-39.881313,0.4189424,2.0,-58.30989,34559744.0,0.03714058,[-1.652  5.213],245793890.0,100,1,,1.0,370,-84.95938,811700.6,1.0,7.302572,85.43,-57.141407,37000,3.846428e+29,3103.942965745926,100.0,45.078068,,26.64949
-53.27666,0.8599154,1.0,True,-1.0,0.8599154,-58.243207952678205,100.0,3766334,,-357.0588,-16350316000000.0,316.03012,19640736.0,-39.854797,0.4189424,2.0,-58.243214,196817200.0,0.088773325,[-1.628  5.336],440483940.0,100,1,,1.0,371,-74.9406,2265335.5,1.0,6.10142,85.14,-53.27666,37100,1.5876172e+23,3112.7351112365723,100.0,35.0858,,16.69739
-66.73146,0.8631883,1.0,True,-1.0,0.8631883,-60.463284149467945,100.0,3775219,,-497.37506,-1.323845e+18,464.9373,113602390.0,-49.31734,0.4189424,2.0,-60.463287,1053097340.0,0.042744473,[-1.573  5.224],625287400.0,100,1,,1.0,372,-80.51515,17230174.0,1.0,7.9284234,88.85,-66.73146,37200,1.6650232e+33,3121.70689535141,100.0,31.197811,,20.051867
-55.04544,0.8556529,1.0,True,-1.0,0.8556529,-59.158777285516265,100.0,3783903,,-878.3841,-4259106500000000.0,805.4078,30421382.0,-39.658485,0.4189424,2.0,-59.15878,250124910.0,0.23393475,[-1.54   5.103],2109695000.0,100,1,,1.0,373,-86.4512,5476241.5,1.0,7.7801895,86.84,-55.04544,37300,3.4053838e+27,3129.0307157039642,100.0,46.792717,,27.292425
-55.391083,0.856814,1.0,True,-1.0,0.856814,-57.25180776551366,100.0,3792210,,-762.4462,-4.423261e+19,701.3439,49950096.0,-39.71153,0.4189424,2.0,-57.251812,416331550.0,0.3726293,[-1.502  4.984],549982660.0,100,1,,1.0,374,-82.52809,9281501.0,1.0,7.902748,83.07,-55.391083,37400,5.239386e+35,3135.933788537979,100.0,42.816563,,25.276283
-58.354202,0.8624642,1.0,True,-1.0,0.8624642,-58.95158623307943,100.0,3800808,,-804.0935,-1.6590059e+17,736.1172,142012720.0,-39.432484,0.4189424,2.0,-58.951588,1426774300.0,0.2967858,[-1.503  5.109],2984350200.0,100,1,,1.0,375,-84.59413,15652755.0,1.0,8.86437,85.98,-58.354202,37500,5.954691e+30,3143.039402484894,100.0,45.161648,,25.642544
-55.28486,0.8634392,1.0,True,-1.0,0.8634392,-59.04154558300972,100.0,3809446,,-593.1745,-7.8855e+16,535.9676,46626170.0,-39.276485,0.4189424,2.0,-59.041542,467523100.0,0.103931546,[-1.502  5.234],2557097000.0,100,1,,1.0,376,-80.70614,5857557.0,1.0,8.161679,86.38,-55.28486,37600,1.899572e+30,3150.5596928596497,100.0,41.429653,,21.664593
-65.768875,0.8584868,1.0,True,-1.0,0.8584868,-58.49992293521762,100.0,3818026,,-685.5641,-1.8297692e+16,624.8255,60702884.0,-39.622517,0.4189424,2.0,-58.499924,578385300.0,0.012357763,[-1.503  5.109],4487844400.0,100,1,,1.0,377,-82.31207,9879694.0,1.0,7.603095,85.8,-65.768875,37700,9.072948e+28,3158.9003031253815,100.0,42.689556,,23.81215
-61.365383,0.862623,1.0,True,-1.0,0.862623,-58.4176739667356,100.0,3826588,,-840.1183,-3.3622716e+18,769.1488,119805560.0,-38.948975,0.4189424,2.0,-58.417675,1174004100.0,0.046037253,[-1.481  4.986],8888387000.0,100,1,,1.0,378,-85.09437,15255145.0,1.0,7.58306,85.62,-61.365383,37800,2.2438548e+33,3167.34344124794,100.0,46.145393,,26.676695
-58.94959,0.85940754,1.0,True,-1.0,0.85940754,-58.606940335035326,100.0,3835146,,-676.3584,-554064300000000.0,614.73376,12517472.0,-39.259964,0.4189424,2.0,-58.606945,124691070.0,0.051701676,[-1.471  5.111],195376770.0,100,1,,1.0,379,-82.25962,1562145.5,1.0,7.4353566,85.58,-58.94959,37900,8.0816975e+25,3175.330203771591,100.0,42.999657,,23.652681
-57.29046,0.86181855,1.0,True,-1.0,0.86181855,-58.822707950770855,100.0,3843738,,-700.49066,-9.007653e+16,639.75146,7868534.5,-40.295746,0.4189424,2.0,-58.82271,69695520.0,0.2126201,[-1.431  4.992],457192800.0,100,1,,1.0,380,-82.98518,1485317.2,1.0,7.478388,85.92,-57.29046,38000,2.1987913e+30,3183.0362935066223,100.0,42.689438,,24.162474
-64.4285,0.86337453,1.0,True,-1.0,0.86337453,-58.78356785461307,100.0,3852347,,-791.3834,-8.1843423e+18,723.59796,48474184.0,-39.29709,0.4189424,2.0,-58.78357,480703300.0,0.08298419,[-1.446  5.116],1321018000.0,100,1,,1.0,381,-84.39401,6594354.0,1.0,8.228189,86.09,-64.4285,38100,1.4575465e+34,3189.8999412059784,100.0,45.096924,,25.610445
-68.25761,0.8593803,1.0,True,-1.0,0.8593803,-58.79671397849918,100.0,3860977,,-578.24225,-1.3224253e+16,522.5534,13880819.0,-39.476063,0.4189424,2.0,-58.796715,130816770.0,0.17631936,[-1.428  4.993],763719360.0,100,1,,1.0,382,-80.352356,2277894.0,1.0,7.609709,86.3,-68.25761,38200,5.637658e+28,3197.5898518562317,100.0,40.876293,,21.555641
-62.751106,0.8589159,1.0,True,-1.0,0.8589159,-59.581822544038296,100.0,3869696,,-612.36865,-5.6315856e+16,576.0215,99387704.0,-49.064327,0.4189424,2.0,-59.58182,999222900.0,0.15470049,[-1.456  4.871],5473515000.0,100,1,,1.0,383,-82.08743,10449964.0,1.0,8.337805,87.19,-62.751106,38300,2.4001156e+30,3205.7146944999695,100.0,33.023106,,22.50561
-59.4228,0.86812097,1.0,True,-1.0,0.86812097,-58.85952227026224,100.0,3878303,,-517.1556,-8.644878e+17,464.81152,11520544000.0,-39.16259,0.4189424,2.0,-58.85952,115792675000.0,0.13105142,[-1.436  4.995],72086660000.0,100,1,,1.0,384,-78.792336,1167893000.0,1.0,8.215504,86.07,-59.4228,38400,2.7269366e+32,3213.2880992889404,100.0,39.629745,,19.932814
-73.811195,0.8576645,1.0,True,-1.0,0.8576645,-59.149227327108385,100.0,3886951,,-488.93597,-2.0271344e+16,438.40143,20473902.0,-39.65623,0.4189424,2.0,-59.149227,199041540.0,1.2444917,[-1.432  5.12 ],992614340.0,100,1,,1.0,385,-78.594086,2864281.0,1.0,7.765239,86.48,-73.811195,38500,1.6088644e+29,3221.663313150406,100.0,38.937855,,19.444859
-59.782562,0.86315453,1.0,True,-1.0,0.86315453,-60.17053733065725,100.0,3895779,,-756.42035,-2.8891438e+16,688.6593,109802056.0,-40.018166,0.4189424,2.0,-60.170532,1099812100.0,0.14157881,[-1.415  5.243],2109201000.0,100,1,,1.0,386,-85.10804,12896870.0,1.0,8.171921,88.28,-59.782562,38600,1.817459e+29,3229.784767150879,100.0,45.089874,,24.937506
-55.96011,0.85757333,1.0,True,-1.0,0.85757333,-57.90639139086008,100.0,3904202,,-578.69305,-4.2717826e+19,525.4835,14552051000.0,-39.751038,0.4189424,2.0,-57.906387,146248400000.0,0.10429177,[-1.386  5.122],129938070000.0,100,1,,1.0,387,-79.70657,1508089900.0,1.0,7.0877085,84.23,-55.96011,38700,6.443961e+35,3237.7296230793,100.0,39.955536,,21.800182
-58.154392,0.85723126,1.0,True,-1.0,0.85723126,-58.738733291924,100.0,3912801,,-589.58826,-2406133300000000.0,555.05383,1635356.4,-48.84469,0.4189424,2.0,-58.738735,14407963.0,0.11488736,[-1.886  5.131],87645490.0,100,1,,1.0,388,-81.033554,282198.56,1.0,7.615435,85.99,-58.154392,38800,4.8535461e+27,3245.0692517757416,100.0,32.188866,,22.294819
-56.96279,0.8589101,1.0,True,-1.0,0.8589101,-59.371254513412715,100.0,3921471,,-1041.5131,-2.4155154e+17,958.30273,4037132300.0,-39.00766,0.4189424,2.0,-59.371254,39350510000.0,0.10431365,[-1.831  5.019],135643620000.0,100,1,,1.0,389,-88.97354,503372900.0,1.0,9.055792,86.7,-56.96279,38900,8.42495e+30,3251.862678527832,100.0,49.96588,,29.602287
-57.401115,0.86301494,1.0,True,-1.0,0.86301494,-59.552753383368255,100.0,3930108,,-1048.6377,-6.62909e+16,966.6171,277835740.0,-39.716022,0.4189424,2.0,-59.552753,2637667800.0,0.005903681,[-1.847  4.895],13129759000.0,100,1,,1.0,390,-89.32276,39286588.0,1.0,8.964582,86.37,-57.401115,39000,6.531117e+29,3258.6100096702576,100.0,49.60674,,29.770008
-63.194523,0.86249244,1.0,True,-1.0,0.86249244,-58.63150724634528,100.0,3938664,,-724.71985,-1.0944444e+18,662.7664,150446030.0,-39.821526,0.4189424,2.0,-58.631508,1502175700.0,0.015136083,[-1.868  4.771],3221823000.0,100,1,,1.0,391,-82.93498,19318668.0,1.0,8.491618,85.56,-63.194523,39100,3.1201724e+32,3266.1955740451813,100.0,43.113457,,24.303474
-59.490807,0.8629918,1.0,True,-1.0,0.8629918,-59.649202595353124,100.0,3947358,,-862.5352,-9332921000000.0,814.74335,328143.25,-48.846844,0.4189424,2.0,-59.6492,2837052.8,0.035604022,[-2.085  4.895],24342718.0,100,1,,1.0,392,-86.713806,73371.0,1.0,9.069212,86.94,-59.490807,39200,3.812708e+22,3273.5901131629944,100.0,37.866962,,27.064604
-56.806904,0.85746616,1.0,True,-1.0,0.85746616,-58.62888170644641,100.0,3955954,,-589.87164,-52593888000000.0,555.2294,7818396.0,-48.629654,0.4189424,2.0,-58.628876,78588296.0,0.34151238,[-2.011  4.996],398015420.0,100,1,,1.0,393,-80.869446,844343.2,1.0,7.7837477,85.96,-56.806904,39300,2.3042922e+24,3281.34881234169,100.0,32.23979,,22.240564
-76.40775,0.8531495,1.0,True,-1.0,0.8531495,-58.96473337605595,100.0,3964532,,-667.952,-5.533175e+18,606.41315,50311510.0,-39.33348,0.4189424,2.0,-58.964733,342872830.0,0.24894816,[-2.074  4.888],3957143300.0,100,1,,1.0,394,-82.30339,11022502.0,1.0,7.856227,85.78,-76.40775,39400,8.082274e+33,3289.586629152298,100.0,42.96991,,23.338655
-54.968876,0.8664426,1.0,True,-1.0,0.8664426,-59.95046649932861,100.0,3973250,,-819.9963,-469488160.0,772.2076,11500.784,-48.47255,0.4189424,2.0,-59.95047,74933.02,0.008908369,[-2.574  4.903],1279779.0,100,1,,1.0,395,-86.33812,2508.3665,1.0,8.712024,87.18,-54.968876,39500,95971630000000.0,3298.709129333496,100.0,37.86557,,26.387653
-62.411903,0.8679086,1.0,True,-1.0,0.8679086,-59.62840980350971,100.0,3981928,,-572.52496,-2.5128602e+18,536.6227,6771254.5,-48.637035,0.4189424,2.0,-59.628407,53178744.0,0.6667894,[-2.82   4.857],183243260.0,100,1,,1.0,396,-81.45707,1499412.6,1.0,7.7545004,86.78,-62.411903,39600,4.8980472e+33,3306.231687784195,100.0,32.820034,,21.82866
-57.02372,0.8701078,1.0,True,-1.0,0.8701078,-58.45136939719319,100.0,3990415,,-549.1046,-2.3246218e+17,515.58124,37488180.0,-48.186592,0.4189424,2.0,-58.45137,344985120.0,0.38502142,[-2.84   4.734],2318074600.0,100,1,,1.0,397,-79.90098,6080153.5,1.0,7.449534,84.87,-57.02372,39700,4.8075285e+31,3314.6854979991913,100.0,31.714386,,21.449608
-58.95902,0.857664,1.0,True,-1.0,0.857664,-59.470820164978505,100.0,3999134,,-726.6267,-7.747078e+16,683.5871,359291100.0,-48.443993,0.4189424,2.0,-59.47082,3538312000.0,0.18767309,[-2.839  4.859],8549630000.0,100,1,,1.0,398,-84.37876,44254416.0,1.0,7.948684,87.19,-58.95902,39800,3.2393572e+30,3322.474238395691,100.0,35.93477,,24.907942
-56.743515,0.8600421,1.0,True,-1.0,0.8600421,-58.58645435661077,100.0,4007684,,-753.97156,-5.6794596e+19,712.3703,572795100.0,-48.754036,0.4189424,2.0,-58.58645,5735846400.0,0.008256324,[-2.808  4.98 ],42113080000.0,100,1,,1.0,399,-84.0837,65014124.0,1.0,7.890546,85.5,-56.743515,39900,1.8633668e+36,3329.949041366577,100.0,35.329666,,25.497248
-58.249653,0.87050354,1.0,True,-1.0,0.87050354,-60.24125728517771,100.0,4016537,,-395.69415,-5533717000000000.0,367.77817,167804080.0,-48.966824,0.4189424,2.0,-60.24126,1640679200.0,0.37516668,[-2.583  5.09 ],1937482900.0,100,1,,1.0,400,-77.90817,24624704.0,1.0,7.4604473,88.53,-58.249653,40000,3.928267e+28,3337.8369953632355,100.0,28.941349,,17.666916
-58.430458,0.8629849,1.0,True,-1.0,0.8629849,-58.16389694958925,100.0,4025051,,-537.9059,-439001700000000.0,485.06403,2038601.8,-39.230858,0.4189424,2.0,-58.163895,16186213.0,0.01676831,[-2.537  5.206],99440390.0,100,1,,1.0,401,-79.04848,439003.12,1.0,6.992734,85.14,-58.430458,40100,6.9003892e+25,3345.9428317546844,100.0,39.81762,,20.884577
-66.30936,0.8590846,1.0,True,-1.0,0.8590846,-57.4682958433032,100.0,4033450,,-465.69098,-23290352.0,418.9352,74084.07,-39.34144,0.4189424,2.0,-57.4683,744705.6,0.042372856,[-2.578  5.324],541760.8,100,1,,1.0,402,-76.79658,8063.0396,1.0,6.734445,83.99,-66.30936,40200,236649660000.0,3354.0298607349396,100.0,37.45514,,19.328281
-62.68803,0.8585593,1.0,True,-1.0,0.8585593,-57.90878262907267,100.0,4041907,,-783.0997,-1.1300153e+17,717.6901,451420500.0,-39.13755,0.4189424,2.0,-57.90878,2931875600.0,0.24311821,[-2.68   5.252],28939676000.0,100,1,,1.0,403,-83.438896,85679280.0,1.0,8.11809,84.57,-62.68803,40300,2.9836183e+30,3361.5344128608704,100.0,44.301346,,25.530113
-55.787636,0.8593841,1.0,True,-1.0,0.8593841,-58.56252864569426,100.0,4050420,,-682.42035,-3.3778256e+16,621.82245,92101300.0,-39.45153,0.4189424,2.0,-58.56253,638083200.0,0.26056522,[-2.669  5.128],5512263700.0,100,1,,1.0,404,-82.09099,17484350.0,1.0,8.260391,85.13,-55.787636,40400,3.106491e+29,3369.6575589179993,100.0,42.639458,,23.528461
-68.95884,0.8702332,1.0,True,-1.0,0.8702332,-59.71961669117212,100.0,4059132,,-750.7093,-3.705304e+16,706.2257,228961230.0,-48.196793,0.4189424,2.0,-59.71962,2284628000.0,0.05895042,[-2.663  5.252],299290900.0,100,1,,1.0,405,-84.72988,25938888.0,1.0,8.984008,87.12,-68.95884,40500,6.936567e+29,3377.1220846176147,100.0,36.53309,,25.010263
