InitialBound,MeanEntropy,MeanIW,EpThisIter,EpisodesSoFar,MinIWNorm,ESSClassic,MinIW,MaxIW,InitialReturnMean,InitialReturnStd,EpRewMean,TimeElapsed,J_sample_variance,EmpiricalD2,VarianceInit,InitialReturnMax,EpLenMean,OptimizationReturnMean,Iteration,Bound,ESSRenyi,TimestepsSoFar,ReturnStepMax,OptimizationReturnMax,LearnableVariance,MaxIWNorm,StdIWNorm,ReturnMeanIW,MeanIWNorm,StdIW,OptimizationReturnMin,InitialReturnMin,ReturnStepMaxmin
27.792036,0.89170545,197.66475,100,46700,1.0283507e-09,1.0020769,1.02835074e-07,19745.979,29.59769,2.721423,29.597691156607883,99188.91408729553,797491460.0,856829.75,-1,36.113075,500.0,7.614205,467,5465.021,0.0001167093,23350000,0.20942049,14.129589,True,197.45978,19.646793,7136.4263,1.9766476,1964.6798,,21.983486,0.0062964857
28.021687,0.9105019,33.952217,100,46800,5.9751515e-06,1.0581732,0.00059751514,3300.4507,29.908115,2.5357761,29.908115301245672,99381.76555943489,9531796.0,501.5188,-1,37.72856,500.0,5.911564,468,1074.9022,0.19939432,23400000,0.31638512,13.73201,True,33.004505,3.2830665,1117.1481,0.33952218,328.3067,,23.996552,0.11686452
28.024714,0.8953844,35.252884,100,46900,1.2733581e-07,1.0163748,1.2733581e-05,3496.7617,29.863876,3.0513186,29.86387463735681,99565.64231419563,3980886.0,12587.327,-1,36.783176,500.0,8.238958,469,742.3865,0.007944498,23450000,0.27153248,15.15826,True,34.967617,3.4789598,948.72766,0.35252887,347.89597,,21.624916,0.08421475
28.606426,0.89756185,5.3446355,100,47000,3.2443715e-08,1.3720012,3.2443716e-06,455.5688,30.43049,3.043553,30.430488926661756,99757.73431944847,85441.336,633.1831,-1,36.481243,500.0,6.7597723,470,112.91536,0.15793219,23500000,0.27847636,12.810526,True,4.555688,0.45314896,158.81447,0.053446356,45.314896,,23.670717,0.07333657
28.30028,0.89971906,176.2508,100,47100,2.5674957e-08,1.0049268,2.5674958e-06,17581.809,30.111357,3.1997225,30.111358456028814,99949.53121495247,304063140.0,606539.2,-1,36.22159,500.0,11.54693,471,3579.4316,0.00016486981,23550000,0.20854495,17.65716,True,175.81808,17.493254,4989.9116,1.762508,1749.3257,,18.564428,0.0018485487
27.751205,0.90363,16.427645,100,47200,2.31082e-08,1.2129635,2.31082e-06,1488.6777,29.595337,2.7228653,29.595337474815402,100141.99825406075,910903.6,3148.0862,-1,36.882633,500.0,5.9205723,472,379.39453,0.03176533,23600000,0.28107044,13.207869,True,14.886777,1.482523,482.86472,0.16427647,148.25229,,23.674765,0.06620446
27.934027,0.9000192,234.94154,100,47300,1.5854324e-08,1.0021162,1.5854324e-06,23469.332,29.721209,3.0827394,29.721208310601583,100332.5134575367,357685760.0,176309.7,-1,35.74362,500.0,6.8107543,473,6445.66,0.0005671838,23650000,0.28497383,12.833168,True,234.69331,23.351444,7196.084,2.349415,2335.1445,,22.910454,0.06626539
27.783817,0.905519,234.65103,100,47400,2.3548095e-09,1.0101992,2.3548095e-07,23346.219,29.613026,2.762573,29.613026845438394,100516.95046639442,302539330.0,66416.07,-1,36.58415,500.0,6.8648577,474,6528.2896,0.0015056597,23700000,0.21729816,13.835979,True,233.46219,23.228128,6999.7,2.3465106,2322.8127,,22.748169,0.0070779324
27.844978,0.9021007,3.0758202,100,47500,1.2531353e-06,2.9358225,0.00012531354,170.69995,29.607437,2.755954,29.607434599758484,100720.03625774384,40170.21,235.77342,-1,35.24912,500.0,7.391155,475,69.38899,0.424136,23750000,0.28929347,13.032839,True,1.7069994,0.17685832,96.451355,0.030758202,17.685835,,22.21628,0.05768618
27.283657,0.9036655,2.8810406,100,47600,9.271824e-06,3.0915234,0.0009271824,160.79628,29.058496,3.0528102,29.0584957822545,100908.13404631615,19687.393,62.226585,-1,35.49677,500.0,9.337813,476,68.13489,1.6070302,23800000,0.24146362,15.776087,True,1.6079627,0.16130358,82.13549,0.028810408,16.130358,,19.720682,0.038047194
27.251677,0.9300581,38.39369,100,47700,7.116177e-08,1.0272983,7.116177e-06,3787.935,28.995893,2.7247486,28.99589439997906,101099.42306995392,11185465.0,25653.217,-1,34.88438,500.0,6.8098626,477,899.50714,0.0038981466,23850000,0.26389053,12.698349,True,37.87935,3.7685065,1178.8721,0.38393688,376.85068,,22.186031,0.02784586
27.238346,0.91692966,32.462994,100,47800,5.2833133e-08,1.0602709,5.2833134e-06,3152.3528,28.928438,2.3225,28.928434946669764,101280.40976929665,5118193.0,4302.5034,-1,33.801785,500.0,6.9504976,478,825.08527,0.023242282,23900000,0.24689807,11.823847,True,31.523527,3.1359236,935.9441,0.32462993,313.59238,,21.977938,0.053770855
27.235428,0.93452936,233.42213,100,47900,1.0061134e-08,1.0052142,1.0061134e-06,23281.586,28.97963,3.0283053,28.979627459274028,101462.35596013069,166808660.0,19919.1,-1,34.883953,500.0,7.0447083,479,6063.1475,0.0050203074,23950000,0.29202193,12.949034,True,232.81586,23.164284,6309.315,2.3342216,2316.4285,,21.93492,0.026156783
27.020073,0.9339603,5.3977466,100,48000,4.679056e-06,3.325337,0.0004679056,275.18353,28.76403,2.5056112,28.76403125523588,101652.1121814251,56412.52,293.1718,-1,34.879166,500.0,6.487662,480,124.85281,0.3410969,24000000,0.22405434,12.602797,True,2.7518353,0.2910389,154.71332,0.05397746,29.103888,,22.27637,0.015408948
26.179787,0.9447592,321.72937,100,48100,3.817155e-09,1.0006076,3.8171552e-07,32163.168,27.90426,2.7095537,27.90426108037405,101840.90246391296,1066366500.0,2426012.8,-1,34.48942,500.0,7.9244957,481,6943.775,4.12199e-05,24050000,0.24858347,14.509657,True,321.63168,32.00185,9629.753,3.2172935,3200.185,,19.979765,0.0037616342
26.955545,0.9708911,1342.871,100,48200,2.3550228e-09,1.0004423,2.355023e-07,134257.4,28.714201,2.7711976,28.71420047044709,102038.03325247765,12728991000.0,1103033.8,-1,35.173077,500.0,7.187406,482,37963.785,9.065906e-05,24100000,0.2600309,13.646282,True,1342.574,133.58412,39810.82,13.428707,13358.414,,21.526794,0.030727625
26.617592,0.93137914,59.4936,100,48300,5.9036123e-09,1.0049661,5.9036125e-07,5934.6387,28.423203,3.3066936,28.42320240857471,102220.10481452942,69861304.0,155505.98,-1,36.112194,500.0,11.263554,483,1140.1677,0.00064306206,24150000,0.26660883,18.952545,True,59.346386,5.9047465,1852.1963,0.594936,590.4747,,17.159649,0.019176751
26.65711,0.9141019,14.614841,100,48400,2.6127637e-07,1.3055935,2.6127636e-05,1273.7568,28.422436,3.2349126,28.422436259306725,102411.40248084068,931179.9,2515.5728,-1,35.30646,500.0,7.1665425,484,322.44604,0.03975238,24200000,0.25913462,14.050568,True,12.737568,1.2706805,410.98666,0.14614843,127.068054,,21.255894,0.025041997
26.473661,0.8868394,1061.6874,100,48500,4.063371e-11,1.0028365,4.0633714e-09,106018.43,28.21333,3.4684062,28.213333361977526,102603.56491231918,12950144000.0,11045431.0,-1,34.793423,500.0,11.179514,485,23551.777,9.053517e-06,24250000,0.25949693,17.759604,True,1060.1843,105.48558,29333.518,10.616875,10548.557,,17.03382,0.031869963
25.707558,0.85607344,132.87338,100,48600,4.9180283e-08,1.0056431,4.9180285e-06,13249.997,27.45844,2.9884841,27.458443285926624,102795.01261734962,161098270.0,16153.205,-1,35.01772,500.0,6.362048,486,3821.2322,0.006190722,24300000,0.24054027,13.921324,True,132.49997,13.183214,4043.7615,1.3287339,1318.3213,,21.096395,0.04315144
26.032621,0.85341686,3564.6343,100,48700,1.0372561e-10,1.0001161,1.03725615e-08,356442.75,27.704214,3.128403,27.7042111848782,102984.38853883743,231494290000.0,1808910.5,-1,33.431805,500.0,13.105461,487,97622.18,5.5281896e-05,24350000,0.3394008,18.833054,True,3564.4275,354.65588,99870.4,35.64635,35465.586,,14.59875,0.13704139
26.130852,0.83469737,108.493,100,48800,9.007519e-12,1.0060196,9.007519e-10,10816.777,27.921547,3.3023274,27.921549672403202,103175.59518837929,187803790.0,97324.72,-1,35.81398,500.0,9.264281,488,2823.6692,0.0010274881,24400000,0.22437435,17.156712,True,108.16777,10.762244,3382.312,1.0849301,1076.2244,,18.657269,0.024952397
27.091026,0.835028,5.6576076,100,48900,2.1883538e-06,1.4866697,0.00021883538,462.43018,28.90686,3.2722895,28.906861005157474,103362.37837123871,121268.76,368.95657,-1,36.31665,500.0,10.151086,489,114.02428,0.2710346,24450000,0.30376267,17.560875,True,4.6243014,0.46054602,148.90323,0.05657607,46.054607,,18.755775,0.045857936
26.466022,0.8338383,132.79964,100,49000,1.3477242e-09,1.0106713,1.3477242e-07,13209.522,28.162905,3.1009028,28.16290502034237,103556.28632688522,213818830.0,397242.0,-1,33.937607,500.0,13.679718,490,2312.7532,0.0002517357,24500000,0.30949846,19.454422,True,132.09521,13.142745,3382.2483,1.3279963,1314.2745,,14.483186,0.09421611
25.772018,0.82244885,7.0794916,100,49100,5.170897e-06,1.5149208,0.00051708973,572.0547,27.503633,3.119101,27.50363358717971,103746.18231010437,677283.44,128.33453,-1,34.632244,500.0,8.123244,491,209.52882,0.7792135,24550000,0.24259843,15.251856,True,5.7205467,0.5708109,229.14537,0.07079491,57.0811,,19.380388,0.012765765
25.919296,0.8261488,708.7623,100,49200,3.5302778e-11,1.0002227,3.5302778e-09,70868.34,27.814611,3.561159,27.81461348671113,103929.28611469269,10734624000.0,2361073.8,-1,37.9063,500.0,10.609549,492,19571.166,4.235361e-05,24600000,0.3363945,20.701235,True,708.6834,70.51302,22483.467,7.0876245,7051.303,,17.205065,0.09665316
26.321991,0.8380916,3556.4417,100,49300,1.7136684e-11,1.0009599,1.7136685e-09,355473.56,28.072607,3.278067,28.07260811166801,104124.25043296814,110863820000.0,56963836.0,-1,35.012352,500.0,10.0275545,493,83634.945,1.7554997e-06,24650000,0.2228336,16.967299,True,3554.7356,353.6901,96847.625,35.564415,35369.004,,18.045053,0.03755793
26.95665,0.83432674,39.733025,100,49400,4.908708e-10,1.0187988,4.908708e-08,3936.4036,28.729582,2.993997,28.729582800311906,104318.99126172066,7946343.5,83729.664,-1,35.458664,500.0,7.8793573,494,588.57776,0.0011943198,24700000,0.34772825,14.6084385,True,39.364037,3.9163704,1101.5951,0.39733028,391.63705,,20.850225,0.13385962
27.020191,0.8494027,2101.6213,100,49500,1.0160812e-09,1.0001227,1.0160812e-07,210149.25,28.951235,3.5127892,28.95123667789822,104513.6701104641,92167050000.0,4780484.0,-1,38.620842,500.0,11.341975,495,62917.68,2.0918384e-05,24750000,0.3352969,21.011581,True,2101.4924,209.09569,67139.77,21.016212,20909.57,,17.60926,0.08622837
26.952019,0.84714884,2.8358197,100,49600,2.2159809e-06,4.9123454,0.0002215981,109.377235,28.774511,3.4081047,28.774509740110435,104688.2862110138,17078.334,59.953922,-1,36.44982,500.0,10.085842,496,63.16246,1.6679475,24800000,0.26212162,17.761154,True,1.0937723,0.124765985,77.273994,0.028358195,12.4766,,18.688667,0.058478266
27.077387,0.84967077,16.493422,100,49700,2.02167e-06,1.1831379,0.00020216702,1513.7572,29.038921,3.3439045,29.038920504313822,104877.36224126816,1434822.1,1400.6692,-1,39.230705,500.0,7.803169,497,401.53812,0.07139444,24850000,0.34096062,17.994953,True,15.137571,1.5073309,474.9496,0.16493422,150.7331,,21.235752,0.09475647
27.107525,0.8491215,43.663105,100,49800,5.726366e-09,1.0136948,5.726366e-07,4336.6973,28.930801,3.2624202,28.930801066864657,105072.03359270096,18590092.0,41961.594,-1,36.46555,500.0,6.054134,498,1046.6943,0.0023831315,24900000,0.26464418,13.588882,True,43.36697,4.3146796,1420.1842,0.43663096,431.46796,,22.876667,0.050490305
27.413296,0.8475941,5.923735,100,49900,7.393911e-08,1.1962223,7.3939113e-06,541.4212,29.211287,3.2609212,29.211287427155227,105246.23399186134,489877.47,432.49982,-1,35.959812,500.0,8.324103,499,160.35037,0.23121397,24950000,0.21527629,15.072628,True,5.4142118,0.5383645,197.74252,0.059237346,53.836464,,20.887184,0.019442484
