InitialReturnStd,MeanEntropy,EpLenMean,EmpiricalD2,EpisodesSoFar,TimestepsSoFar,Weights,Bound,InitialReturnMin,StdD2w0t,ReturnStepMax,MeanIW,InitialReturnMean,MinIW,MaxD2w0t,EpThisIter,MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,J_sample_variance,StdIW,MaxIW,EpRewMean,EntropyCoefficient,TimeElapsed,MeanD2w0t,InitialBound,Iteration
3.4407156,1.5039061,84.97,1.0055513,48500,3579728,[ 0.537 -1.187  0.172  0.35   0.087],-217.00914,-3.4272537,0.37727067,100.0,1.0125979,-5.645752e-06,0.86155415,1.0189465,100,,114.64531,95.77968,10.820976,51.530945,0.06445655,1.1996108,-179.3001134380267,,5819.500710725784,0.17069738,-217.74532,485
2.5561302,1.5021155,76.14,1.0091004,48600,3587342,[ 0.536 -1.184  0.172  0.356  0.085],-203.8111,-2.970932,0.36014792,100.0,1.0097996,-3.890991e-06,0.7951378,1.01347,100,,127.35101,95.505875,7.113243,53.405697,0.0791411,1.1899316,-171.09136196344366,,5830.882437944412,0.1526373,-204.38507,486
2.4479618,1.5006498,81.97,1.0040638,48700,3595539,[ 0.543 -1.185  0.173  0.357  0.083],-212.88232,-2.878807,0.37177444,100.0,1.0113631,1.1444092e-06,0.7955377,1.0240825,100,,118.73986,95.680954,5.815819,38.95111,0.069987066,1.3835893,-177.01575615606708,,5843.177504062653,0.16462664,-213.42511,487
3.1162891,1.5000528,78.58,1.0045551,48800,3603397,[ 0.545 -1.183  0.171  0.358  0.082],-207.78047,-3.2319717,0.3649206,100.0,1.0106727,-2.2888183e-07,0.8357814,1.012752,100,,123.18584,95.593765,11.0023575,40.62207,0.057199832,1.1901945,-173.12085346643937,,5855.1124012470245,0.15758602,-208.21036,488
2.3443313,1.5012628,91.24,1.0097188,48900,3612521,[ 0.546 -1.183  0.173  0.361  0.081],-224.59818,-2.680069,0.38740468,100.0,1.0092279,5.264282e-06,0.7922678,1.0163736,100,,106.640526,95.91736,6.7841644,44.905632,0.09456906,1.4480351,-186.2497963242226,,5868.28660941124,0.18304129,-225.03912,489
2.8097875,1.500001,83.94,1.0031569,49000,3620915,[ 0.543 -1.185  0.171  0.36   0.082],-215.54895,-3.2557144,0.37442222,100.0,1.0073867,-7.6293946e-07,0.8720521,1.0079757,100,,115.278595,95.73997,7.26548,32.1845,0.052865624,1.1782936,-178.54527671230804,,5880.256837129593,0.1681728,-215.78912,490
2.5833797,1.4991895,94.54,1.0056707,49100,3630369,[ 0.542 -1.187  0.169  0.359  0.081],-228.39615,-3.2717133,0.39244044,100.0,1.0084349,9.155273e-07,0.78217137,1.0102193,100,,102.67535,96.007645,9.689087,35.48454,0.07050901,1.2271905,-188.71884976928533,,5893.553693532944,0.18950719,-228.76178,491
2.6344898,1.5032669,83.17,1.0091156,49200,3638686,[ 0.539 -1.186  0.168  0.355  0.08 ],-212.84827,-3.047432,0.3739868,100.0,1.0164183,-9.918213e-07,0.82042015,1.0181602,100,,117.3295,95.72038,8.783333,49.825512,0.08531193,1.3379976,-177.96756823276039,,5905.93608045578,0.1670473,-213.75342,492
2.5423462,1.5027523,79.84,1.0039989,49300,3646670,[ 0.539 -1.194  0.167  0.356  0.084],-208.44122,-2.8003235,0.36754426,100.0,1.0099607,1.2207031e-06,0.8278973,1.0200369,100,,121.85006,95.61574,9.765945,37.85685,0.05968382,1.2078743,-175.01971110130492,,5917.78497004509,0.16022173,-209.06165,493
3.167449,1.5006895,86.14,1.0016196,49400,3655284,[ 0.534 -1.191  0.168  0.351  0.084],-218.69968,-3.5501862,0.37804958,100.0,1.0045629,-1.6784668e-06,0.8656614,1.0049486,100,,112.003334,95.81613,9.343712,21.79681,0.040823217,1.0939282,-180.1993302748507,,5930.636679410934,0.1724687,-218.94054,494
2.7381434,1.5030674,87.21,1.0011611,49500,3664005,[ 0.536 -1.198  0.169  0.352  0.082],-219.76892,-3.2220001,0.37977004,100.0,1.0023799,8.621216e-06,0.9117252,1.0035095,100,,110.734215,95.8295,9.27549,13.173267,0.02848722,1.0817864,-181.85446752036412,,5943.492157936096,0.17455004,-219.895,495
3.0514634,1.5065391,84.59,1.040473,49600,3672464,[ 0.537 -1.198  0.168  0.351  0.084],-215.29701,-3.2305832,0.37925076,100.0,1.0444038,-7.93457e-06,0.5457617,1.064015,100,,116.94859,95.76407,9.028816,280.74756,0.23726232,2.2516792,-179.1585241374024,,5955.277728319168,0.17111987,-216.79276,496
2.8483005,1.5077596,82.21,1.0126588,49700,3680685,[ 0.525 -1.2    0.166  0.347  0.088],-208.38174,-2.9787445,0.37219563,100.0,1.0175751,3.7384034e-06,0.7698618,1.0181605,100,,118.53521,95.69531,7.900421,52.80757,0.08833032,1.3299301,-176.94448453242435,,5967.160804986954,0.16510716,-209.16206,497
2.7641048,1.5038563,78.83,1.0035068,49800,3688568,[ 0.527 -1.192  0.167  0.346  0.089],-207.206,-3.2714005,0.36517075,100.0,1.0101718,6.1035155e-07,0.7852473,1.0084374,100,,122.789024,95.598404,11.511642,26.019032,0.054789696,1.1740749,-173.48860515972535,,5977.6255140304565,0.15799464,-207.62292,498
2.9318984,1.4987274,87.7,1.0164667,49900,3697338,[ 0.526 -1.188  0.168  0.347  0.085],-219.64505,-3.1320877,0.38267592,100.0,1.0251508,9.155274e-06,0.7386001,1.0282837,100,,111.79507,95.84042,8.571014,81.3657,0.12152576,1.53564,-182.27992286389974,,5990.056689977646,0.1764966,-220.69391,499
