MaxD2w0t,MinD2w0t,InitialReturnMin,EpisodesSoFar,InitialReturnMean,MaxIW,J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,StdIW,MeanIW,EpThisIter,Bound,InitialReturnMax,InitialBound,EmpiricalD2,EpRewMean,TimeElapsed,EpLenMean,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,StdD2w0t,TimestepsSoFar,MinIW,Weights,MeanD2w0t
1.007916,,-22.622272,48700,-4.5776366e-07,1.201272,84.45127,100.0,1.1073496,487,0.055952724,0.9914272,100,-108.9178,19.177162,-108.95933,1.0065094,-12.331011276025876,24599.505642175674,483.49,98.94899,9.1792965,-9.045478,0.17928354,17482913,0.8187971,[-0.634 -0.289 -0.012 -0.275 -0.311],0.9701372
1.0081354,,-35.15496,48800,-2.2888183e-07,1.4058936,106.31205,100.0,1.1081243,488,0.06250855,0.99655205,100,-110.30058,24.781181,-110.347244,1.0060863,-12.331602682072985,24666.307363271713,483.18,98.94896,10.247588,-10.439973,0.18082437,17531231,0.81149495,[-0.634 -0.289 -0.012 -0.276 -0.312],0.9691011
1.0158042,,-47.764835,48900,8.201599e-07,1.2803988,88.84011,100.0,1.1073676,489,0.07421037,0.9962287,100,-110.07519,16.685003,-110.13608,1.0121641,-14.291233943381386,24731.5055809021,481.69,98.94066,9.854082,-10.191485,0.18896256,17579400,0.76352084,[-0.632 -0.29  -0.012 -0.276 -0.311],0.9690042
1.0253551,,-47.11894,49000,2.2888183e-07,1.6793121,120.4805,100.0,1.1057436,490,0.09934066,1.0012211,100,-109.821724,27.753548,-109.929306,1.0186648,-10.51506753948121,24796.09014725685,479.59,98.95615,11.173361,-9.916311,0.19967416,17627359,0.67000365,[-0.634 -0.29  -0.012 -0.276 -0.312],0.9674619
1.0115511,,-30.59497,49100,-5.7220458e-08,1.1998024,90.60243,100.0,1.1054722,491,0.060177058,0.99526185,100,-109.461655,26.578415,-109.51583,1.0078921,-5.875121097251451,24864.184751033783,499.33,98.97647,9.469061,-9.591348,0.036797073,17677292,0.7720916,[-0.637 -0.291 -0.013 -0.277 -0.313],1.0023599
1.0032601,,-37.976555,49200,-7.6293944e-08,1.1370912,90.44229,100.0,1.1054686,492,0.03549517,0.9989952,100,-109.04872,22.669691,-109.06076,1.0025734,-9.454153239708585,24929.839725017548,483.88,98.96092,9.391639,-9.19385,0.17686884,17725680,0.88502955,[-0.635 -0.291 -0.013 -0.277 -0.313],0.969013
1.0058178,,-21.657108,49300,3.8146973e-07,1.1756035,70.03151,100.0,1.1052471,493,0.03940166,0.9961563,100,-109.90725,24.591507,-109.93466,1.0033939,-14.61939815110387,24994.66784977913,483.43,98.939514,8.3396635,-10.053764,0.17928542,17774023,0.8672938,[-0.635 -0.29  -0.013 -0.277 -0.313],0.96836233
1.0085964,,-23.914032,49400,3.8146973e-07,1.2839203,72.11297,100.0,1.1052377,494,0.053712785,0.9989135,100,-109.1559,19.155811,-109.18329,1.0066959,-6.354890595153463,25061.816975831985,491.1,98.97412,8.479354,-9.285518,0.13266505,17823133,0.8301443,[-0.634 -0.291 -0.013 -0.277 -0.314],0.9853556
1.0429033,,-48.853523,49500,1.9073487e-07,1.6767194,128.75423,100.0,1.1053965,495,0.12407197,1.0080423,100,-108.69592,21.87128,-108.82751,1.0282248,-18.095806834890375,25124.745723962784,463.8,98.92197,11.963485,-8.758989,0.262694,17869513,0.61309767,[-0.634 -0.291 -0.012 -0.278 -0.314],0.9397244
1.0069076,,-51.257645,49600,-1.5258789e-07,1.1707314,125.971535,100.0,1.1054826,496,0.04788554,1.0012226,100,-111.12674,20.937695,-111.15146,1.0054646,-6.5314655271558175,25191.366367578506,488.42,98.97325,11.2395525,-11.266619,0.1508018,17918355,0.83553976,[-0.636 -0.291 -0.013 -0.277 -0.314],0.9793025
1.0056124,,-44.230484,49700,-1.5258789e-07,1.2225792,112.92695,100.0,1.1056993,497,0.04695055,0.9970969,100,-109.55396,24.98912,-109.57563,1.0035875,-12.622945901864478,25256.07458472252,476.75,98.94705,10.53208,-9.698337,0.21093716,17966030,0.8314062,[-0.636 -0.292 -0.014 -0.277 -0.313],0.9551617
1.0606258,,-42.43637,49800,-6.1035155e-07,1.5504504,109.73506,100.0,1.1064272,498,0.13168268,0.9828475,100,-108.66942,24.039478,-108.87829,1.0395296,-16.370466071367474,25318.383641958237,463.89,98.92943,11.168547,-8.702908,0.26412278,18012419,0.58823127,[-0.636 -0.292 -0.014 -0.277 -0.313],0.9455217
1.012593,,-49.377758,49900,3.0517577e-07,1.2274524,106.1501,100.0,1.1064315,499,0.06166386,1.0010501,100,-110.16216,19.673342,-110.206566,1.0089669,-12.88813981347238,25382.83905363083,475.07,98.94574,10.389101,-10.284674,0.2186169,18059926,0.75401497,[-0.64  -0.292 -0.014 -0.277 -0.313],0.95424193
