EpRewMean,ReturnMeanIW,ReturnStepMax,ReturnStepMaxmin,MeanIW,StdIW,MeanEntropy,InitialReturnStd,Iteration,MaxD2w0t,TimestepsSoFar,EpLenMean,InitialReturnMean,InitialBound,MinD2w0t,TimeElapsed,EpThisIter,MeanD2w0t,Bound,EpisodesSoFar,StdD2w0t,MinIW,InitialReturnMin,MaxIW,InitialReturnMax,J_sample_variance,Weights,EmpiricalD2
-105.46772865173807,-77.1548,100.0,99.000046,0.9977311,0.012435273,1.364229,16.423666,486,1.0003897,1793102,36.36,-77.30784,-1231.3723,,5210.021214962006,100,0.07272629,-1231.2948,48600,0.25969565,0.95428556,-95.20632,1.0294166,-13.6645355,273.35114,[-0.565 -1.186 -0.823 -1.092 -0.054],1.0001413
-106.85444037003661,-78.80303,100.0,99.0,0.99796236,0.012963592,1.3643517,13.867582,487,1.0004007,1796618,35.16,-78.97117,-1195.8258,,5220.364750385284,100,0.07032722,-1195.7389,48700,0.25570908,0.96205187,-94.56233,1.0404483,-31.91216,193.44066,[-0.565 -1.186 -0.823 -1.093 -0.055],1.0001626
-104.85128864117644,-74.72047,100.0,99.00001,0.9914163,0.034054663,1.3656151,15.650092,488,1.0020784,1800471,38.53,-75.268166,-1151.0873,,5231.319864749908,100,0.077092394,-1150.8112,48800,0.26680076,0.90249366,-95.11119,1.0856831,-39.957367,258.36566,[-0.566 -1.186 -0.823 -1.093 -0.055],1.0012125
-105.752823091312,-76.739365,100.0,99.0,0.9972808,0.01710376,1.3653516,14.8870535,489,1.0007176,1804144,36.73,-76.92591,-1184.8636,,5241.679922819138,100,0.07347076,-1184.7683,48900,0.2609338,0.92833626,-95.41944,1.0602721,-17.806519,224.89162,[-0.564 -1.186 -0.823 -1.094 -0.053],1.0002205
-106.68253154441591,-77.17536,100.0,99.0,0.9993136,0.0070487773,1.3651175,14.582913,490,1.000095,1807903,37.59,-77.21453,-1182.7958,,5252.0547041893005,100,0.075181715,-1182.7734,49000,0.26367977,0.9746621,-95.85775,1.014797,-35.30845,217.14001,[-0.563 -1.185 -0.822 -1.094 -0.053],1.0000513
-105.80716644865944,-75.185135,100.0,99.0,0.9961317,0.021583868,1.3646154,15.46844,491,1.0009273,1811829,39.26,-75.46013,-1171.0679,,5263.606071233749,100,0.07853574,-1170.9274,49100,0.26903725,0.9349301,-94.802124,1.0479769,-24.251698,246.63693,[-0.563 -1.185 -0.821 -1.094 -0.054],1.000507
-106.81615029673924,-79.410774,100.0,99.00001,0.995789,0.014645388,1.3652121,13.435361,492,1.0009782,1815216,33.87,-79.72039,-1172.6908,,5273.761037826538,100,0.067753404,-1172.5308,49200,0.25134286,0.9607959,-96.51116,1.0544738,-41.959877,181.99925,[-0.562 -1.184 -0.821 -1.095 -0.054],1.0002646
-106.20117214677859,-75.26833,100.0,99.0,0.99793243,0.011425703,1.3662114,15.487904,493,1.0003366,1819177,39.61,-75.38835,-1176.0951,,5285.194626092911,100,0.07922689,-1176.0333,49300,0.2701096,0.97080845,-93.910324,1.0450925,-30.463264,246.46815,[-0.562 -1.185 -0.822 -1.096 -0.054],1.0001574
-106.90346310529284,-78.791794,100.0,99.00004,0.99765843,0.017420622,1.3660994,12.960251,494,1.0007459,1822661,34.84,-78.994446,-1154.8135,,5294.961746454239,100,0.069689006,-1154.7083,49400,0.254635,0.95309293,-94.02015,1.0490729,-35.24301,166.82335,[-0.563 -1.186 -0.822 -1.096 -0.053],1.0003158
-107.54373210921754,-78.771935,100.0,99.00016,0.99823314,0.015826704,1.3662398,12.853501,495,1.0004023,1826249,35.88,-78.9229,-1191.4182,,5305.325284481049,100,0.07176797,-1191.3438,49500,0.25812694,0.9608032,-95.346634,1.0526565,-33.400154,164.52354,[-0.565 -1.187 -0.823 -1.096 -0.053],1.0002595
-105.69861420563835,-75.41995,100.0,99.0,0.9963672,0.018154325,1.3651243,15.577054,496,1.0006859,1830158,39.09,-75.70545,-1176.4122,,5316.249976396561,100,0.07819607,-1176.2659,49600,0.26850325,0.9057529,-95.71685,1.0395713,-37.14741,245.01126,[-0.565 -1.186 -0.822 -1.095 -0.053],1.0002865
-105.89971343310197,-74.91081,100.0,99.0,0.9960571,0.0207121,1.3642579,16.55608,497,1.00119,1834159,40.01,-75.19887,-1207.6857,,5327.371158838272,100,0.08003644,-1207.5397,49700,0.2713841,0.9142742,-95.68528,1.0534123,-25.07038,275.85837,[-0.565 -1.188 -0.822 -1.096 -0.054],1.0006323
-107.12167064296506,-77.83596,100.0,99.000015,0.9970729,0.015111119,1.3651186,13.402701,498,1.0006707,1837818,36.59,-78.05616,-1153.8752,,5337.178215503693,100,0.07319155,-1153.7604,49800,0.26048136,0.9376746,-95.51785,1.0622168,-36.14301,181.58023,[-0.567 -1.188 -0.823 -1.096 -0.055],1.0002201
-105.84919973749362,-77.12735,100.0,99.00001,0.9945136,0.019010982,1.3662114,15.485049,499,1.0008748,1841471,36.53,-77.50657,-1190.002,,5347.255953550339,100,0.07308131,-1189.811,49900,0.2603103,0.92892414,-96.5818,1.0698087,-32.181736,244.16011,[-0.569 -1.188 -0.824 -1.096 -0.054],1.0003794
