EmpiricalD2,MinD2w0t,MaxD2w0t,Bound,InitialReturnMean,J_sample_variance,StdD2w0t,MeanD2w0t,InitialReturnMin,MeanIW,InitialReturnMax,EpisodesSoFar,Iteration,EpRewMean,EpThisIter,ReturnStepMaxmin,StdIW,MaxIW,Weights,TimeElapsed,InitialBound,MinIW,EpLenMean,ReturnStepMax,InitialReturnStd,TimestepsSoFar,MeanEntropy,ReturnMeanIW
1.0001683,,1.0004065,-2942.468,-97.54104,5.0593824,0.27263412,0.08086513,-99.7774,0.996567,-90.2691,48300,483,-136.6819389852868,100,100.0,0.011018084,1.0282704,[ 0.558 -0.555  0.217  0.383 -0.011],5821.593261241913,-2942.6174,0.965518,40.43,100.0,2.012391,2125428,1.408544,-97.25826
1.000047,,1.0001093,-3032.2573,-97.40949,4.2697906,0.28884628,0.0918618,-99.554825,0.9990207,-91.44098,48400,484,-141.95131395620805,100,100.0,0.006679101,1.0112703,[ 0.56  -0.556  0.217  0.383 -0.01 ],5831.4921905994415,-3032.2947,0.9787346,45.93,100.0,1.9498558,2130021,1.4081123,-97.33347
1.0004969,,1.0006404,-3043.9067,-97.63044,6.7427754,0.2812594,0.08659076,-99.68025,0.99500185,-92.05942,48500,485,-139.6033911991568,100,100.0,0.022791449,1.0581563,[ 0.56  -0.556  0.217  0.383 -0.011],5841.093287706375,-3044.111,0.9328126,43.29,100.0,1.7908131,2134350,1.4076757,-97.23009
1.0000472,,1.0000937,-3044.305,-97.14916,4.4829497,0.29633957,0.09728158,-99.62157,0.9991526,-91.203384,48600,486,-144.38841181993013,100,100.0,0.006216836,1.0161222,[ 0.559 -0.557  0.217  0.383 -0.011],5851.384177446365,-3044.336,0.9799885,48.64,100.0,2.0869422,2139214,1.4077702,-97.08873
1.0000201,,1.0000577,-3026.0894,-97.33082,4.542201,0.29112375,0.09350092,-99.61517,0.9993989,-90.63023,48700,487,-142.6911711997107,100,100.0,0.0042165415,1.0085286,[ 0.559 -0.556  0.217  0.383 -0.011],5861.270138978958,-3026.115,0.9805454,46.75,100.0,2.0085547,2143889,1.4075742,-97.28341
1.0001171,,1.0001811,-3024.071,-97.55668,3.263736,0.28905424,0.09202285,-99.66142,0.9984367,-90.87953,48800,488,-142.21266377504256,100,99.99477,0.0097277,1.0291134,[ 0.56  -0.556  0.217  0.383 -0.011],5871.273485422134,-3024.1316,0.9774941,46.01,100.0,1.6770328,2148490,1.4076742,-97.43834
1.0000608,,1.0001197,-3062.0327,-97.512405,3.2893834,0.28687057,0.09048195,-99.75214,0.99909437,-90.48927,48900,489,-141.39395722136314,100,99.998695,0.007575146,1.0249594,[ 0.559 -0.557  0.217  0.383 -0.011],5881.361015558243,-3062.076,0.9779047,45.24,100.0,1.6883192,2153014,1.4077542,-97.42946
1.0000522,,1.0001309,-3018.0825,-97.50924,4.0874114,0.2853069,0.08938275,-99.59599,0.99850076,-92.52379,49000,490,-140.8369055578616,100,100.0,0.007477962,1.0286378,[ 0.559 -0.557  0.217  0.382 -0.011],5891.277850151062,-3018.1414,0.9777187,44.69,100.0,1.8136129,2157483,1.4080908,-97.39111
1.0001075,,1.000149,-3024.1743,-97.65312,3.7072952,0.29209125,0.0941825,-99.58625,0.99878013,-91.539856,49100,491,-143.38104746075737,100,100.0,0.009759082,1.0324489,[ 0.559 -0.557  0.217  0.382 -0.011],5900.956920623779,-3024.228,0.97393185,47.09,100.0,1.6980113,2162192,1.4082036,-97.55205
1.0000713,,1.0001093,-2939.7317,-97.572136,3.1684904,0.28558657,0.089581855,-99.73281,0.9989812,-92.689026,49200,492,-141.01242714920417,100,100.0,0.008916291,1.0280513,[ 0.56  -0.556  0.217  0.382 -0.011],5910.392657995224,-2939.7737,0.9751266,44.79,100.0,1.6603442,2166671,1.4081165,-97.492676
1.0000432,,1.0000813,-2981.3313,-97.707565,3.0371811,0.2789458,0.08504088,-99.574554,0.9994325,-92.677475,49300,493,-138.91302702463727,100,100.0,0.0070550586,1.0269392,[ 0.56  -0.556  0.217  0.382 -0.011],5918.997655391693,-2981.3682,0.98390645,42.52,100.0,1.5614454,2170923,1.4081112,-97.6506
1.0000675,,1.0001574,-3015.429,-97.4377,4.0243635,0.2881688,0.09138396,-99.57726,0.9982443,-91.36042,49400,494,-141.7742075459709,100,100.0,0.0078066345,1.0172476,[ 0.559 -0.556  0.217  0.382 -0.011],5928.149746894836,-3015.5134,0.9763353,45.69,100.0,1.7840444,2175492,1.4077702,-97.27484
1.0000834,,1.0001228,-2936.9756,-97.765175,3.4367661,0.27687746,0.08366217,-99.72703,0.99875796,-92.57107,49500,495,-138.28151794701674,100,100.0,0.0084560355,1.0187438,[ 0.559 -0.556  0.217  0.382 -0.011],5936.788953065872,-2937.03,0.97489005,41.83,100.0,1.5862715,2179675,1.4078622,-97.66246
1.0000201,,1.0000492,-2983.303,-97.6592,2.8843827,0.27556214,0.082780704,-99.523094,0.9995605,-92.917175,49600,496,-137.7399349949098,100,100.0,0.0042490587,1.0092293,[ 0.559 -0.555  0.217  0.383 -0.011],5945.165469884872,-2983.3252,0.9878547,41.39,100.0,1.6449306,2183814,1.4076755,-97.61598
1.0002122,,1.0002717,-3017.0015,-97.71676,3.209946,0.27511132,0.08248412,-99.691124,0.9978506,-92.28561,49700,497,-137.6526117727502,100,100.0,0.013334087,1.0311364,[ 0.559 -0.555  0.217  0.382 -0.011],5953.9839408397675,-3017.0842,0.9598451,41.24,100.0,1.4720764,2187938,1.4077698,-97.5528
1.0002882,,1.0003846,-3008.528,-97.445206,4.4529676,0.29873022,0.09904721,-99.60582,0.9974042,-91.92568,49800,498,-145.5559065782121,100,100.0,0.017106222,1.0584246,[ 0.558 -0.556  0.217  0.382 -0.011],5964.031428337097,-3008.6433,0.94909763,49.52,100.0,1.699955,2192890,1.4081974,-97.21094
1.0000091,,1.0000194,-3022.8735,-97.448044,3.7109077,0.28218028,0.08724021,-99.56241,0.999817,-90.87708,49900,499,-139.71984401287412,100,100.0,0.0028697215,1.0089185,[ 0.557 -0.557  0.217  0.382 -0.011],5972.842073202133,-3022.8835,0.9913717,43.62,100.0,1.9485933,2197252,1.4082032,-97.42951
