InitialReturnStd,InitialReturnMin,ReturnStepMaxmin,MinIW,EntropyCoefficient,MeanIW,Iteration,MeanD2w0t,StdD2w0t,InitialReturnMax,EpLenMean,TimestepsSoFar,EpThisIter,MeanEntropy,StdIW,InitialBound,MaxIW,ReturnMeanIW,EpisodesSoFar,InitialReturnMean,Weights,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,EmpiricalD2,MaxD2w0t,MinD2w0t,Bound
2.8661327,-4.3002396,86.02255,0.22506793,,1.0339643,490,0.03495438,0.19290982,11.932739,16.02,823909,100,-0.39106458,0.35634443,496.74628,2.2730236,588.25214,49000,-3.967285e-06,[-1.509  1.086  0.465 -0.351 -1.804],36601.594,5638.226497173309,100.0,-106.71431948751498,1.150784,1.3985329,,510.85873
2.8758945,-3.8582153,86.15508,0.00014037878,,7.9297576,491,6.1899815,143.13873,10.604691,16.13,825522,100,-0.3930791,70.372284,500.1433,715.9138,4157.8125,49100,-8.31604e-06,[-1.503  1.083  0.463 -0.349 -1.81 ],1324521700.0,5647.895813941956,100.0,-106.37863506250038,789.81494,8007.237,,2586.4697
2.8871727,-5.0942307,86.24092,0.001875337,,1.5622422,492,0.106751025,1.3361392,10.655998,16.26,827148,100,-0.39668348,3.7925146,492.7113,34.82189,833.3106,49200,9.9182125e-06,[-1.511  1.09   0.454 -0.365 -1.812],3307419.8,5659.660703659058,100.0,-106.6300480692996,14.211343,82.535934,,684.9486
2.5534172,-4.005455,86.24882,0.0063318075,,2.4448788,493,0.31636894,3.4674344,7.3158035,16.31,828779,100,-0.39746028,7.1475344,495.35132,67.64816,1296.7411,49300,-4.7302246e-06,[-1.5    1.1    0.447 -0.364 -1.816],13231210.0,5671.407287597656,100.0,-106.81981886727044,25.93197,242.18692,,1030.0106
2.5021784,-3.8747559,85.929825,4.485295e-05,,3.9748676,494,1.8107775,43.024555,8.777,15.96,830375,100,-0.3950605,30.232548,511.80624,307.70975,2075.9912,49400,-4.119873e-06,[-1.51   1.102  0.468 -0.366 -1.816],230117800.0,5683.37011384964,100.0,-106.90703484598208,280.75153,3443.3047,,1487.0334
2.7763946,-4.830658,86.41426,0.0005076944,,2.0778003,495,0.39982527,8.993379,9.437172,16.53,832028,100,-0.38719714,11.221669,483.92755,115.19369,1058.4097,49500,-1.0681152e-06,[-1.519  1.095  0.441 -0.376 -1.814],27743038.0,5697.189090251923,100.0,-106.95134295130367,66.003975,687.2805,,801.5524
3.1233883,-5.0800705,86.60408,0.399517,,1.0968467,496,0.036632773,0.19985557,13.533073,16.75,833703,100,-0.38786227,0.6808081,465.56113,8.767896,588.12665,49600,-8.468628e-06,[-1.498  1.095  0.433 -0.389 -1.806],100091.62,5708.365636587143,100.0,-106.73807271620453,1.1333076,3.0378785,,491.98343
3.202535,-4.628853,86.34028,0.10155743,,1.2140323,497,0.055447135,0.36596894,12.775726,16.41,835344,100,-0.38721994,2.0443254,485.9029,23.440258,667.1926,49700,7.476807e-06,[-1.487  1.092  0.431 -0.388 -1.807],1097473.5,5718.381765365601,100.0,-106.75907934561718,2.399881,15.7380085,,546.0125
2.607307,-4.0287476,85.92907,6.767783e-05,,3.8379426,498,1.9021493,104.55022,10.710487,15.95,836939,100,-0.38183656,30.941257,509.93793,314.88358,2044.6771,49800,-3.2043456e-06,[-1.479  1.092  0.433 -0.377 -1.806],254564690.0,5729.354526996613,100.0,-107.03328012969925,660.1214,13157.609,,1529.092
2.7032504,-4.541527,86.3222,0.11126874,,1.1310925,499,0.0444918,0.2525823,7.7908096,16.37,838576,100,-0.3806621,0.6649242,493.92465,4.15601,625.8394,49900,-6.027222e-06,[-1.466  1.11   0.442 -0.361 -1.801],119781.234,5740.516461610794,100.0,-106.80215441516776,1.6372108,2.7329826,,549.3494
