ReturnStepMax,TimestepsSoFar,MeanD2w0t,StdD2w0t,Weights,EpLenMean,MeanEntropy,InitialReturnMean,EmpiricalD2,J_sample_variance,TimeElapsed,EpThisIter,EpisodesSoFar,EpRewMean,Iteration,MeanIW,InitialReturnStd,MaxIW,MinD2w0t,ReturnStepMaxmin,MinIW,MaxD2w0t,Bound,InitialBound,InitialReturnMax,StdIW,InitialReturnMin,ReturnMeanIW
100.0,819108,0.033074506,0.1789306,[-0.599  0.913 -0.725  0.254 -0.078],16.52,1.3404323,-93.252106,1.0034683,32.267353,3707.964571237564,100,48500,-108.03772804861302,485,0.98709023,2.8956926,1.1592815,,99.40759,0.854919,1.0062201,-676.3092,-676.9297,-85.04441,0.054879688,-97.328575,-92.14737
100.0,820774,0.033355553,0.1796652,[-0.604  0.91  -0.726  0.255 -0.078],16.66,1.3335046,-92.858215,1.0022538,27.560154,3716.5734791755676,100,48600,-107.73564737574554,486,0.9870889,3.0038166,1.0763086,,99.36713,0.84955424,1.0039577,-658.5809,-659.223,-82.58808,0.04599734,-97.58087,-91.71985
100.0,822411,0.03278911,0.1782168,[-0.597  0.909 -0.726  0.255 -0.085],16.37,1.3329835,-93.60496,1.0058236,50.34724,3723.401182413101,100,48700,-108.31189083775087,487,0.98808795,2.8306441,1.1468904,,99.38353,0.80907357,1.0101155,-596.3377,-596.8567,-83.21419,0.07321066,-98.167175,-92.53921
100.0,824084,0.033498365,0.18004666,[-0.593  0.912 -0.727  0.257 -0.086],16.73,1.3261662,-93.45047,1.0022635,30.69361,3732.256978750229,100,48800,-108.47918824814488,488,0.9873469,3.0147097,1.0998175,,99.36338,0.86505544,1.0034375,-633.37286,-634.07446,-82.10545,0.049419023,-97.701324,-92.32007
100.0,825726,0.032863524,0.17835127,[-0.595  0.911 -0.728  0.258 -0.093],16.42,1.3248032,-93.54237,1.0012143,17.312393,3740.443449497223,100,48900,-108.28378676283272,489,0.9943028,2.7139192,1.0986608,,99.39535,0.8473568,1.0033402,-633.8699,-634.1664,-81.500786,0.035972722,-97.3816,-93.014175
100.0,827348,0.032475803,0.17735703,[-0.593  0.913 -0.726  0.256 -0.094],16.22,1.3280965,-93.85567,1.0022938,23.667751,3748.4392466545105,100,49000,-108.42706301891418,490,0.9890383,2.5206575,1.1246438,,99.38736,0.87045646,1.0055922,-604.575,-605.1118,-86.0081,0.045606557,-97.93726,-92.89147
100.0,829105,0.035142507,0.1841487,[-0.591  0.915 -0.725  0.26  -0.091],17.57,1.3286009,-92.84479,1.0001979,12.730079,3756.8657052516937,100,49100,-108.56833890466007,491,0.9992328,3.171351,1.041017,,99.358444,0.97311825,1.0002539,-646.7168,-646.74854,-81.79007,0.013507745,-97.327446,-92.782104
100.0,830717,0.032256614,0.1767234,[-0.591  0.915 -0.726  0.26  -0.09 ],16.12,1.328712,-93.62602,1.0015445,22.037935,3763.119162082672,100,49200,-108.11178441346497,492,0.99259764,2.5995066,1.1082984,,99.38193,0.8333916,1.0032139,-692.7016,-693.142,-83.97911,0.04056886,-98.99843,-92.98693
100.0,832410,0.03387353,0.18093604,[-0.595  0.914 -0.726  0.261 -0.09 ],16.93,1.3265567,-93.265495,1.0009497,16.12661,3770.6774003505707,100,49300,-108.43854812824878,493,0.9952239,2.6862688,1.0734817,,99.40407,0.92563766,1.002526,-604.26855,-604.52167,-84.60506,0.029019507,-97.270134,-92.85172
100.0,834092,0.03366662,0.18044154,[-0.592  0.915 -0.725  0.263 -0.092],16.82,1.3315791,-93.17707,1.0013847,19.277119,3778.3422837257385,100,49400,-108.24171401289145,494,0.9928933,2.6769712,1.1320608,,99.40206,0.92309284,1.0024139,-596.0663,-596.42883,-84.07642,0.03629733,-97.5743,-92.55727
100.0,835740,0.032975975,0.17861742,[-0.589  0.912 -0.727  0.26  -0.087],16.48,1.3345957,-93.210526,1.0016005,18.515528,3785.634691953659,100,49500,-107.95495194020845,495,0.9929289,2.9100513,1.1196835,,99.363976,0.91337645,1.0024885,-676.46375,-676.88806,-84.00345,0.038096532,-97.44418,-92.55563
100.0,837404,0.03328768,0.17941158,[-0.584  0.912 -0.727  0.261 -0.084],16.64,1.3319339,-93.354744,1.0005105,12.737105,3792.7253606319427,100,49600,-108.2884376236868,496,0.99643266,3.1098182,1.0421064,,99.37569,0.90503734,1.0009168,-682.2604,-682.4665,-80.5132,0.023789335,-97.440254,-93.03003
100.0,839028,0.032546192,0.17762871,[-0.582  0.912 -0.728  0.262 -0.087],16.24,1.3339863,-93.621056,1.0039407,30.311008,3801.279398202896,100,49700,-108.18804501105427,497,0.984934,2.3962843,1.115872,,99.37184,0.6787199,1.0362794,-587.8297,-588.5718,-86.385056,0.06280095,-97.33913,-92.19986
100.0,840700,0.033484694,0.18001622,[-0.584  0.905 -0.733  0.26  -0.085],16.72,1.3320069,-93.46815,1.0038631,31.825518,3808.3717637062073,100,49800,-108.48276676135819,498,0.9890217,2.6847239,1.1706357,,99.3949,0.8535999,1.0054364,-665.27734,-665.77954,-85.516365,0.05993899,-97.566956,-92.47553
100.0,842366,0.03335009,0.17963669,[-0.582  0.907 -0.734  0.259 -0.087],16.66,1.3329852,-93.426506,1.0030254,33.059803,3816.3653519153595,100,49900,-108.35692317622497,499,0.9905016,2.8721907,1.1795199,,99.364494,0.8578118,1.0087427,-619.4218,-619.86774,-80.691086,0.055691727,-97.9736,-92.55381
