ReturnStepMaxmin,InitialBound,InitialReturnMean,MaxIW,MinIW,MeanIW,Weights,StdIW,InitialReturnMin,MaxD2w0t,J_sample_variance,EpLenMean,ReturnStepMax,EmpiricalD2,Iteration,TimeElapsed,MeanEntropy,EpThisIter,EpisodesSoFar,ReturnMeanIW,EntropyCoefficient,Bound,InitialReturnStd,TimestepsSoFar,MeanD2w0t,InitialReturnMax,EpRewMean,MinD2w0t,StdD2w0t
88.09702,400.4726,-4.9591063e-06,2.9494104,0.40496045,1.0241671,[ 1.226 -0.234 -0.479  0.167 -1.931],0.300801,-3.7474136,1.4570326,17158.236,19.3,100.0,1.0720569,485,2957.638598680496,-0.51235396,100,48500,489.48633,,406.27298,2.525945,943259,0.04032827,6.5204163,-111.31950499108305,,0.20158608
88.41762,392.1829,-3.890991e-06,27.077463,0.03292812,1.2127384,[ 1.225 -0.229 -0.475  0.168 -1.931],2.3976846,-3.6903152,6.228178,972590.94,19.75,100.0,4.408868,486,2962.3445143699646,-0.5057092,100,48600,554.8634,,443.68546,2.3174994,945234,0.06768563,6.278816,-111.61305271360035,,0.39161262
89.23451,344.4645,-2.5939942e-06,3.8136485,0.2534601,1.0317209,[ 1.221 -0.239 -0.475  0.169 -1.925],0.38992172,-4.4147415,1.83832,19299.643,21.89,100.0,1.1341497,487,2967.8237879276276,-0.5050318,100,48700,436.1582,,352.06982,2.3903823,947423,0.046128754,7.068283,-114.1915962786272,,0.21633416
88.74094,370.28308,-4.8828124e-06,123.29343,0.0004788811,2.746467,[ 1.224 -0.236 -0.473  0.166 -1.924],13.87319,-3.5440063,230.8073,29503520.0,20.52,100.0,49.407658,488,2973.0124430656433,-0.5039063,100,48800,1130.9794,,736.9097,2.1771998,949475,0.3577561,5.886467,-112.50301991872001,,4.4455957
88.118706,401.3701,-5.0354006e-06,2.677371,0.47112614,1.0728571,[ 1.217 -0.238 -0.458  0.158 -1.923],0.34227827,-3.4465485,1.4010879,23438.785,19.35,100.0,1.1073472,489,2979.218610525131,-0.50489074,100,48900,512.4226,,429.23444,2.3874846,951410,0.041585416,6.754799,-111.75441992436245,,0.2077852
87.77374,423.7325,4.4250487e-06,28.7402,0.026668318,1.3141222,[ 1.23  -0.248 -0.463  0.156 -1.924],2.7019846,-3.7668533,28.20635,1457157.0,18.58,100.0,4.6819487,490,2984.3596410751343,-0.50549906,100,49000,639.1312,,516.068,2.094868,953268,0.0942658,6.337349,-110.71756869279854,,0.7418399
88.01558,408.847,-2.5177003e-06,45.707275,0.013763362,1.7172178,[ 1.23  -0.24  -0.46   0.143 -1.924],5.228327,-3.9109802,84.42097,4859028.5,19.07,100.0,7.3295336,491,2990.0849957466125,-0.503938,100,49100,796.607,,566.2031,2.341605,955175,0.16388437,6.888603,-111.46896170945809,,1.620453
87.931305,401.56244,-1.7547608e-06,18.761976,0.01021935,1.2195197,[ 1.236 -0.236 -0.456  0.157 -1.923],2.3221102,-4.2866516,13.558378,887952.06,18.98,100.0,5.342178,492,2995.18873667717,-0.49703243,100,49200,579.09717,,458.33475,2.351632,957073,0.06483176,5.902542,-111.16678161923403,,0.4144141
88.23178,396.05133,-1.4495849e-06,32.071896,0.014785723,1.5127643,[ 1.211 -0.235 -0.452  0.154 -1.916],3.5850906,-4.2629166,39.75796,2066008.2,19.61,100.0,5.832413,493,3000.50661110878,-0.49986997,100,49300,678.77527,,510.0443,2.1400418,959034,0.08588922,6.02726,-111.99417171953266,,0.71510094
88.11794,407.45874,-2.670288e-06,2.3665664,0.34935236,1.02708,[ 1.206 -0.228 -0.459  0.165 -1.919],0.3242274,-5.2291107,2.2174206,21465.941,19.28,100.0,1.1097019,494,3005.5328752994537,-0.49952173,100,49400,493.61877,,414.57654,2.411562,960962,0.041565478,6.679474,-111.51269038168266,,0.208864
87.55607,435.35532,-4.5013426e-06,2.6085196,0.2865028,1.0622777,[ 1.205 -0.232 -0.464  0.166 -1.919],0.42884856,-3.8379898,2.3463037,38207.754,18.15,100.0,1.1963644,495,3010.3959546089172,-0.5000375,100,49500,537.4581,,454.30472,2.4241552,962777,0.03954928,5.9955597,-110.2786839107672,,0.20526737
88.15498,404.43854,4.7302246e-06,12.163177,0.048188634,1.0903798,[ 1.205 -0.232 -0.459  0.16  -1.919],1.3267801,-3.9660416,4.3372636,324028.2,19.24,100.0,2.483648,496,3015.206583738327,-0.50085485,100,49600,521.93054,,425.75183,2.0557475,964701,0.0525021,5.191574,-111.2297019865835,,0.28141817
88.035736,408.32208,-5.1116945e-06,29.938095,0.035536136,1.4153805,[ 1.208 -0.227 -0.464  0.164 -1.92 ],2.5029929,-4.941025,17.206543,1151672.9,19.22,100.0,3.9413757,497,3020.4792473316193,-0.50162196,100,49700,667.26605,,521.8722,2.1549158,966623,0.09072027,5.5635605,-111.99953757431618,,0.6190727
87.99432,407.43036,5.1116945e-06,4.4096956,0.37872478,1.07413,[ 1.215 -0.231 -0.469  0.182 -1.921],0.48588753,-4.468933,2.0912023,41533.48,19.11,100.0,1.1229163,498,3025.800041913986,-0.50196075,100,49800,515.9861,,427.17868,2.191471,968534,0.04149936,5.94796,-111.53478256883942,,0.20949651
87.68438,420.8742,1.0299683e-05,46.528297,0.024852391,1.5321562,[ 1.225 -0.233 -0.467  0.183 -1.921],4.6824007,-3.9273834,87.371155,4578239.5,18.54,100.0,6.9188213,499,3030.839295864105,-0.49805504,100,49900,750.26337,,545.274,2.3444307,970388,0.0963119,6.7386627,-111.1849969461343,,0.9167751
