EntropyCoefficient,TimeElapsed,EmpiricalD2,StdD2w0t,MeanD2w0t,InitialReturnMax,MaxIW,ReturnMeanIW,InitialBound,MeanIW,EpLenMean,InitialReturnStd,EpisodesSoFar,ReturnStepMaxmin,EpRewMean,ReturnStepMax,InitialReturnMean,MeanEntropy,MinD2w0t,Bound,Iteration,MinIW,EpThisIter,J_sample_variance,InitialReturnMin,TimestepsSoFar,MaxD2w0t,Weights,StdIW
,3313.138645887375,1.0321332,0.23192015,0.055940997,7.8713913,1.9656755,356.07492,-360.0853,1.0527629,27.5,2.8861685,48700,90.72087,-120.03117480069297,100.0,1.5258789e-07,2.346747,,-351.47244,487,0.4581101,100,3817.4734,-4.3596573,1040675,1.1487951,[-0.887  0.927  0.003  0.334  0.929],0.20775157
,3321.5127186775208,1.022784,0.23408727,0.057774864,9.260376,1.5320494,333.0126,-434.95358,1.0308579,28.71,2.9637694,48800,91.03735,-121.49259856548326,100.0,-1.2207031e-06,2.3459206,,-431.2335,488,0.6065138,100,1626.6073,-4.4255066,1043546,1.0600964,[-0.844  0.919  0.026  0.321  0.928],0.15412846
,3329.4757454395294,1.0090252,0.2320275,0.05688561,9.542488,1.2771158,336.19754,-382.60495,1.0206918,28.35,2.9257028,48900,90.863174,-121.37790059562626,100.0,4.5776366e-07,2.3447278,,-379.26627,489,0.68412066,100,583.0437,-3.796379,1046381,1.0391357,[-0.845  0.896  0.032  0.309  0.927],0.09176382
,3337.372376680374,1.0042222,0.22908175,0.055414066,10.2367325,1.296706,340.8435,-392.44788,1.0108844,27.64,2.951449,49000,90.86852,-120.34961484855202,100.0,-1.4801026e-05,2.3466282,,-390.97052,490,0.87221986,100,520.87335,-4.615036,1049145,1.017338,[-0.812  0.896  0.03   0.31   0.926],0.074512765
,3344.9883546829224,1.0413802,0.23150145,0.05526682,13.335594,2.1551955,366.83112,-350.5461,1.0614648,26.97,2.9950106,49100,90.53111,-119.65482636658899,100.0,-9.841919e-06,2.3603559,,-341.3932,491,0.5956107,100,7338.762,-4.5282135,1051842,1.1159612,[-0.83   0.9    0.022  0.307  0.928],0.26666236
,3352.879063844681,1.0141492,0.22342995,0.052413113,7.8917236,1.288309,363.3212,-371.194,1.0190471,26.08,2.7844214,49200,90.34455,-118.63998621428564,100.0,8.31604e-06,2.3532438,,-368.0981,492,0.7130358,100,1097.6608,-4.2604065,1054450,1.0268385,[-0.837  0.897  0.011  0.275  0.941],0.10627768
,3361.0028927326202,1.0155185,0.22854123,0.054826222,13.31617,1.4664569,351.41858,-381.7422,1.0243517,27.21,3.1877925,49300,90.536835,-119.92892353130179,100.0,-1.7700195e-05,2.3535836,,-377.51984,493,0.7421255,100,1214.117,-4.537697,1057171,1.0516374,[-0.826  0.91   0.008  0.273  0.934],0.11717666
,3368.5471017360687,1.0067136,0.22457834,0.053138006,10.096313,1.4594656,353.87543,-357.71304,1.0102304,26.51,3.3481326,49400,90.46919,-118.78337858610021,100.0,1.9073486e-06,2.350365,,-356.26642,494,0.8207905,100,716.93744,-5.0414734,1059822,1.0193602,[-0.846  0.903 -0.007  0.268  0.935],0.08842405
,3377.0090820789337,1.0056981,0.23703673,0.059578057,15.799309,1.3143427,315.65897,-408.64664,1.0113832,29.71,3.6993716,49500,91.23941,-121.56982914245151,100.0,8.392334e-07,2.3564615,,-407.0493,495,0.840385,100,373.05823,-4.9880295,1062793,1.0149812,[-0.843  0.889 -0.005  0.262  0.931],0.07381293
,3384.8492245674133,1.0038846,0.22050814,0.051139504,9.389961,1.2108021,366.58597,-329.8661,1.007257,25.52,3.0431175,49600,90.16408,-117.79472649857269,100.0,7.705688e-06,2.3620887,,-328.69955,496,0.8958683,100,402.23608,-5.168663,1065345,1.0079718,[-0.83   0.892 -0.008  0.265  0.938],0.05795615
,3392.211285829544,1.0024662,0.22387348,0.052836563,7.7433624,1.2714283,355.23975,-340.82336,1.0059216,26.38,2.6538005,49700,90.394844,-118.91242791410961,100.0,7.6293945e-06,2.3650312,,-339.90485,497,0.8342699,100,257.63763,-4.3293076,1067983,1.0130013,[-0.826  0.896 -0.008  0.259  0.943],0.05227221
,3399.2597465515137,1.0116189,0.22298759,0.052063543,9.909645,1.6496465,367.03625,-341.75076,1.0219433,25.85,2.9265263,49800,90.12738,-118.18284643924943,100.0,1.083374e-05,2.3691278,,-338.47656,498,0.73906386,100,1722.536,-5.130966,1070568,1.0258822,[-0.814  0.893 -0.013  0.262  0.946],0.12868747
,3406.870582818985,1.0148673,0.22587262,0.05359506,10.920731,1.408399,355.65094,-362.05002,1.0219208,26.65,3.166343,49900,90.59785,-118.82498373622748,100.0,-8.392334e-06,2.3633354,,-358.68732,499,0.70493746,100,1414.3224,-4.4802246,1073233,1.036939,[-0.812  0.899  0.002  0.259  0.95 ],0.12147039
