ReturnMeanIW,EpisodesSoFar,InitialReturnMin,J_sample_variance,EpRewMean,MinIW,EpThisIter,StdIW,InitialReturnMean,TimeElapsed,StdD2w0t,MaxIW,MeanEntropy,ReturnStepMaxmin,InitialBound,Iteration,MaxD2w0t,ReturnStepMax,EmpiricalD2,TimestepsSoFar,Bound,InitialReturnStd,MeanD2w0t,Weights,EpLenMean,InitialReturnMax,MeanIW,MinD2w0t
-77.72368,48600,-94.24943,137.9826,-107.52238276505874,0.95468,100,0.017131126,-77.99644,5176.9552664756775,0.26296753,1.0442439,1.3969139,99.0,-1879.468,486,1.0005065,100.0,1.0002583,1796565,-1879.3281,11.913798,0.07472784,[-0.815 -0.5   -0.434 -0.748 -0.022],37.36,-47.727837,0.99678046,
-77.603035,48700,-94.4634,140.62099,-107.52722364947256,0.9755793,100,0.0072954823,-77.7377,5187.610466957092,0.26491556,1.0185257,1.396486,99.00009,-1964.45,487,1.0003492,100.0,1.0000768,1800362,-1964.3756,11.81833,0.07594365,[-0.815 -0.501 -0.434 -0.748 -0.022],37.97,-31.850847,0.9980672,
-76.797905,48800,-95.66162,142.1187,-107.87334705563912,0.91537344,100,0.018715877,-77.23713,5198.960372209549,0.26726776,1.0436839,1.396397,99.000015,-1911.1567,488,1.0007623,100.0,1.0004263,1804232,-1910.9373,11.897685,0.07741421,[-0.814 -0.5   -0.433 -0.748 -0.022],38.7,-29.432798,0.9941633,
-76.012955,48900,-94.81999,218.40247,-106.74779908648893,0.9751667,100,0.0086912215,-76.1632,5209.571401834488,0.27024788,1.0212774,1.3973534,99.00002,-1885.4178,489,1.0001968,100.0,1.0000921,1808198,-1885.3357,14.565142,0.07932485,[-0.814 -0.501 -0.434 -0.749 -0.023],39.66,-36.521564,0.9973723,
-77.09243,49000,-94.64384,221.95093,-107.04592452172001,0.9870879,100,0.0032234434,-77.10697,5220.600678920746,0.26701146,1.0074165,1.3970904,99.0,-1926.4502,490,1.0000284,100.0,1.0000108,1812061,-1926.4421,14.852071,0.07726027,[-0.815 -0.5   -0.434 -0.748 -0.022],38.63,-6.84058,0.9999618,
-78.778244,49100,-94.50676,167.35286,-107.53464889451416,0.9461875,100,0.016858345,-79.05933,5230.692220449448,0.25849238,1.0438211,1.3970301,99.0,-1872.3896,491,1.0006379,100.0,1.0002781,1815660,-1872.2451,12.87202,0.071988545,[-0.815 -0.5   -0.434 -0.748 -0.022],35.99,-37.05831,0.9964389,
-78.548836,49200,-94.93381,132.43677,-107.43292462463391,0.96516854,100,0.011313032,-78.68467,5240.923118591309,0.25814307,1.0273896,1.396942,99.0,-1840.4298,492,1.000253,100.0,1.0001434,1819249,-1840.3615,11.496042,0.07178417,[-0.816 -0.5   -0.433 -0.748 -0.022],35.89,-39.607155,0.9983132,
-77.14598,49300,-94.33891,138.58147,-107.71040637451583,0.93807745,100,0.015812928,-77.38644,5250.6330687999725,0.2656607,1.0361105,1.3960327,99.00001,-1818.6683,493,1.0003796,100.0,1.0002341,1823069,-1818.5437,11.542753,0.07640833,[-0.816 -0.5   -0.433 -0.747 -0.022],38.2,-46.217964,0.9961541,
-77.98721,49400,-93.11291,111.39877,-108.67013106656505,0.94865716,100,0.013840673,-78.180954,5261.409989118576,0.2655602,1.0231936,1.3951418,99.000114,-1858.5886,494,1.0003886,100.0,1.0001603,1826886,-1858.4847,10.358638,0.07634527,[-0.815 -0.5   -0.434 -0.747 -0.023],38.17,-46.750977,0.9971287,
-78.88441,49500,-95.183525,133.6878,-107.35293194817494,0.9800902,100,0.0070944936,-78.95006,5271.995129108429,0.25676385,1.0191859,1.395162,99.00042,-1906.2087,495,1.0001192,100.0,1.0000653,1830434,-1906.1757,11.47951,0.0709616,[-0.816 -0.5   -0.434 -0.747 -0.024],35.48,-40.0759,0.9990831,
-79.61076,49600,-95.91341,155.69339,-107.8071347908446,0.98407894,100,0.0054456214,-79.65531,5281.882921695709,0.25602755,1.0141215,1.3949898,99.0,-1923.0312,496,1.0001193,100.0,1.0000467,1833960,-1923.0077,12.418776,0.07052113,[-0.817 -0.5   -0.434 -0.747 -0.024],35.26,-43.910286,0.9993931,
-78.411766,49700,-95.09132,106.810135,-108.87608515831457,0.97725654,100,0.0060042506,-78.474304,5292.780445098877,0.2651714,1.0185697,1.3950709,99.00018,-1797.2925,497,1.0001849,100.0,1.0000454,1837765,-1797.2577,10.191198,0.076101564,[-0.817 -0.5   -0.434 -0.747 -0.024],38.05,-52.928055,0.99891335,
-77.36516,49800,-95.28719,160.45157,-107.22985833573517,0.9475063,100,0.014047561,-77.698166,5302.832799434662,0.26396635,1.041578,1.3936628,99.00004,-1924.0906,498,1.0005448,100.0,1.0001948,1841532,-1923.9081,12.582768,0.07534826,[-0.817 -0.5   -0.434 -0.747 -0.024],37.67,-43.150177,0.9954455,
-77.16983,49900,-94.72131,146.25299,-107.76694523178507,0.97630525,100,0.006566338,-77.24467,5313.520569324493,0.26618877,1.0149298,1.3931168,99.0001,-1813.1066,499,1.0001175,100.0,1.0000576,1845369,-1813.0682,11.973625,0.076742716,[-0.817 -0.5   -0.434 -0.747 -0.025],38.37,-34.379143,0.99884987,
