StdIW,MinD2w0t,InitialReturnMin,EpRewMean,InitialBound,StdD2w0t,EpisodesSoFar,InitialReturnStd,MeanD2w0t,ReturnStepMaxmin,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EpLenMean,TimestepsSoFar,MaxIW,MeanEntropy,MeanIW,EpThisIter,TimeElapsed,MinIW,MaxD2w0t,Weights,J_sample_variance,Bound,InitialReturnMean,EmpiricalD2,Iteration
0.0153749995,,-94.75076,-122.45461802296941,-1230.0951,0.31346327,48500,9.801281,0.11043488,99.00011,-77.15791,-38.766113,100.0,55.21,2447268,1.0423217,1.412116,0.99743736,100,6321.1323437690735,0.95782334,1.0004429,[-0.544 -0.695 -0.49  -0.264 -0.007],92.267586,-1229.9763,-77.365166,1.000238,485
0.011942,,-93.61572,-121.62956012237096,-1221.6844,0.31640035,48600,8.738547,0.11282862,99.09214,-75.964966,-52.409473,100.0,56.41,2452909,1.032649,1.4125624,0.99826014,100,6329.931342601776,0.961818,1.000279,[-0.544 -0.696 -0.49  -0.265 -0.007],77.2266,-1221.6265,-76.07442,1.0001531,486
0.017467776,,-96.19031,-118.85659815307606,-1216.1608,0.31219116,48700,10.8423,0.10943219,99.00017,-75.02234,-36.747124,100.0,54.71,2458380,1.061882,1.412132,0.9980858,100,6338.313352108002,0.9477583,1.000815,[-0.545 -0.696 -0.491 -0.265 -0.006],111.96366,-1216.0679,-75.20676,1.0003513,487
0.01331623,,-93.80334,-122.11101043783661,-1220.7687,0.32315165,48800,12.316799,0.11843408,99.0353,-75.00707,-32.532307,100.0,59.21,2464301,1.0339444,1.4115808,0.99735963,100,6346.866374015808,0.9330617,1.0003057,[-0.546 -0.696 -0.491 -0.265 -0.007],155.95914,-1220.6885,-75.15867,1.0001637,488
0.03081588,,-95.42163,-120.36805246157469,-1253.9716,0.3107648,48900,10.931034,0.10823315,99.043945,-75.86878,-46.193665,100.0,54.09,2469710,1.1207211,1.4126611,0.98859346,100,6354.2003927230835,0.9105812,1.0023274,[-0.547 -0.696 -0.491 -0.264 -0.007],112.08803,-1253.5013,-76.721886,1.0011818,489
0.009978354,,-96.62706,-119.06006898485339,-1237.6866,0.3179487,49000,10.191007,0.11410574,99.019646,-73.83821,-38.451332,100.0,57.05,2475415,1.0411404,1.4131992,0.9993592,100,6362.491749286652,0.97594523,1.0002087,[-0.549 -0.697 -0.492 -0.264 -0.006],102.087296,-1237.6458,-73.91548,1.0001051,490
0.013097285,,-97.05528,-120.3179617477056,-1230.6595,0.31677026,49100,11.417131,0.1131307,99.0243,-75.15321,-38.827675,100.0,56.56,2481071,1.0287385,1.4126594,0.9983141,100,6370.386068344116,0.9481271,1.0003855,[-0.549 -0.698 -0.492 -0.264 -0.006],129.57927,-1230.5892,-75.28909,1.0001901,491
0.011167109,,-93.666885,-119.91395885073557,-1207.1124,0.31713137,49200,8.555634,0.11342545,99.02015,-74.54265,-53.95113,100.0,56.71,2486742,1.0487975,1.4126383,0.9991858,100,6378.571826457977,0.9752584,1.0003272,[-0.55  -0.699 -0.493 -0.264 -0.006],70.41429,-1207.0671,-74.625656,1.0001321,492
0.011841939,,-97.89487,-120.40254451235363,-1252.7169,0.3189241,49300,9.445825,0.1149087,99.00019,-74.521065,-50.63278,100.0,57.45,2492487,1.0470344,1.4129729,0.9987247,100,6386.334584474564,0.9773205,1.0004575,[-0.551 -0.698 -0.492 -0.264 -0.006],85.29168,-1252.652,-74.64882,1.0001525,493
0.015662258,,-93.76934,-121.72167550955906,-1242.8895,0.3227776,49400,11.0394535,0.118117526,99.10639,-74.591705,-41.35613,100.0,59.05,2498392,1.0561959,1.4136113,0.9961436,100,6394.697176456451,0.96292865,1.0004847,[-0.551 -0.698 -0.492 -0.264 -0.006],124.727974,-1242.7278,-74.85147,1.0002073,494
0.016025579,,-93.24967,-120.81929357953433,-1204.7334,0.31451553,49500,9.934353,0.11129142,99.08738,-75.75352,-48.54367,100.0,55.64,2503956,1.0462075,1.4131709,0.99749935,100,6402.8382930755615,0.95762,1.0005221,[-0.552 -0.699 -0.493 -0.264 -0.005],102.96544,-1204.6577,-75.90061,1.0003058,495
0.009596655,,-98.33536,-121.16091506643826,-1237.7444,0.32464042,49600,11.206821,0.11970726,99.13068,-73.886284,-41.641975,100.0,59.85,2509941,1.0293517,1.4130864,0.99865,100,6411.56160736084,0.968315,1.0002893,[-0.551 -0.699 -0.493 -0.264 -0.006],126.73359,-1237.7006,-73.97324,1.0001059,496
0.020532483,,-95.97606,-122.35399181496905,-1243.032,0.3202927,49700,11.011086,0.11602236,99.00013,-75.72096,-45.72068,100.0,58.0,2515741,1.0528553,1.4120027,0.9961287,100,6419.887753725052,0.94787556,1.0011133,[-0.551 -0.699 -0.493 -0.265 -0.006],115.145485,-1242.8752,-76.027,1.0004592,497
0.01942979,,-92.41233,-119.94061006498006,-1265.9238,0.3201256,49800,10.64508,0.115885705,99.061264,-73.740715,-32.47128,100.0,57.93,2521534,1.0438222,1.4114795,0.99428093,100,6428.037310361862,0.9353615,1.0010234,[-0.552 -0.698 -0.493 -0.264 -0.007],113.79482,-1265.7407,-74.097015,1.0004119,498
0.012667826,,-97.10176,-123.36350965571563,-1222.9233,0.31798536,49900,10.492769,0.114130996,99.16487,-77.18998,-49.775063,100.0,57.06,2527240,1.0472522,1.4112458,0.9986509,100,6436.3360414505005,0.9555099,1.0003551,[-0.551 -0.697 -0.491 -0.265 -0.008],108.57135,-1222.8629,-77.313385,1.0001645,499
