StdD2w0t,MeanD2w0t,ReturnStepMax,InitialBound,ReturnMeanIW,InitialReturnMax,EpRewMean,Weights,MeanEntropy,StdIW,EpThisIter,EpLenMean,Bound,EpisodesSoFar,InitialReturnMean,ReturnStepMaxmin,MinD2w0t,MinIW,EmpiricalD2,Iteration,J_sample_variance,MaxD2w0t,InitialReturnMin,MaxIW,TimestepsSoFar,MeanIW,TimeElapsed,InitialReturnStd
0.2903656,0.0929461,100.0,-1254.2716,-97.50856,-91.0004,-142.73256786061518,[ 0.51  -0.565  0.201  0.375 -0.016],1.4027945,0.0091936365,100,46.47,-1254.2144,48600,-97.62267,100.0,,0.9672377,1.0000851,486,4.265159,1.0005498,-99.67774,1.0399454,2237472,0.9985706,5898.3746201992035,1.8642187
0.30231863,0.10170022,100.0,-1299.0452,-96.76242,-90.86922,-146.7841372118135,[ 0.511 -0.564  0.2    0.374 -0.016],1.4028857,0.037044656,100,50.83,-1298.6873,48700,-97.36443,100.0,,0.9058426,1.0015248,487,12.819516,1.0021499,-99.78032,1.1168512,2242555,0.99230576,5907.669521570206,2.2380474
0.3061945,0.10470854,100.0,-1301.4731,-97.0753,-90.403076,-148.0439857041176,[ 0.508 -0.564  0.199  0.373 -0.016],1.4028922,0.011891761,100,52.35,-1301.4105,48800,-97.193924,100.0,,0.96395046,1.00015,488,5.4498563,1.0003955,-99.60555,1.0383878,2247790,0.99849313,5917.753703117371,1.9938251
0.29849616,0.09884701,100.0,-1288.6362,-96.952126,-91.59375,-145.3120173298539,[ 0.507 -0.563  0.199  0.374 -0.016],1.4034325,0.025145754,100,49.41,-1288.438,48900,-97.33669,100.0,,0.9236824,1.0009191,489,7.9443383,1.0014395,-99.62463,1.0592355,2252731,0.9953469,5927.149941682816,1.8732198
0.28745267,0.09087113,100.0,-1280.0798,-97.246376,-90.49565,-141.50499129125572,[ 0.508 -0.562  0.2    0.375 -0.015],1.4046457,0.012935716,100,45.43,-1279.9784,49000,-97.44516,100.0,,0.96208006,1.0001996,490,4.664348,1.000768,-99.61486,1.0296018,2257274,0.9976004,5936.445077896118,1.8967328
0.29022306,0.09283657,100.0,-1290.4259,-97.241356,-90.94037,-142.6249830346498,[ 0.507 -0.563  0.2    0.375 -0.014],1.4046398,0.020563558,100,46.41,-1290.248,49100,-97.57702,100.0,,0.9178857,1.0004203,491,8.677957,1.0017612,-99.6468,1.0453573,2261915,0.9959447,5945.715598344803,1.979574
0.28544557,0.08948544,100.0,-1304.9224,-97.54172,-92.39974,-141.0449768692921,[ 0.509 -0.563  0.2    0.375 -0.014],1.4047307,0.007825739,100,44.74,-1304.8627,49200,-97.652306,100.0,,0.9621302,1.0000573,492,3.74675,1.0003139,-99.79804,1.0206152,2266389,0.9985631,5954.577413082123,1.5899457
0.28804332,0.09125752,100.0,-1288.7811,-97.39334,-93.91254,-142.31991781084446,[ 0.509 -0.563  0.2    0.376 -0.014],1.4043196,0.029471127,100,45.61,-1288.4655,49300,-98.01987,100.0,,0.8594468,1.0010675,493,9.1299925,1.0018957,-99.59637,1.0557921,2270950,0.99243873,5963.175215005875,1.4433564
0.2883337,0.09150719,100.0,-1269.7821,-97.69801,-93.55211,-142.2556911004672,[ 0.511 -0.562  0.2    0.378 -0.015],1.40491,0.01090148,100,45.75,-1269.715,49400,-97.82429,100.0,,0.96866953,1.0001181,494,3.5908372,1.0003182,-99.79399,1.0351354,2275525,0.99822706,5971.654520511627,1.5836972
0.28514698,0.089258514,100.0,-1263.5406,-97.249405,-91.50454,-140.8644254326366,[ 0.512 -0.563  0.2    0.379 -0.014],1.4063408,0.017476948,100,44.62,-1263.364,49500,-97.59068,100.0,,0.954572,1.0003706,495,6.397327,1.0010098,-99.640816,1.0598603,2279987,0.9958556,5979.536619186401,1.8679488
0.29526117,0.09647396,100.0,-1291.0957,-97.04115,-91.59866,-144.111200050745,[ 0.514 -0.565  0.201  0.38  -0.013],1.4067986,0.019255904,100,48.23,-1290.9772,49600,-97.266556,100.0,,0.94572264,1.0004339,496,5.603204,1.0009065,-99.67108,1.0468353,2284810,0.9977536,5988.67267036438,1.923101
0.29705894,0.097784005,100.0,-1299.6675,-97.3109,-90.04574,-145.17283608453408,[ 0.513 -0.566  0.201  0.379 -0.012],1.4082015,0.019927755,100,48.88,-1299.4854,49700,-97.67348,100.0,,0.94511104,1.0006058,497,6.094401,1.0012674,-99.7834,1.0601624,2289698,0.995491,5997.70201253891,1.8297079
0.29627362,0.09718386,100.0,-1283.4486,-96.83926,-91.02312,-144.5915897935331,[ 0.512 -0.567  0.2    0.38  -0.011],1.409153,0.031796895,100,48.57,-1283.1649,49800,-97.424286,100.0,,0.89974296,1.0011148,498,8.152276,1.0022157,-99.73912,1.0902392,2294555,0.9929242,6006.50551366806,1.7440151
0.3032472,0.10244583,100.0,-1281.643,-97.52679,-92.321625,-147.45370996502902,[ 0.512 -0.569  0.2    0.378 -0.01 ],1.4092023,0.014018704,100,51.22,-1281.5969,49900,-97.60962,100.0,,0.96137804,1.000209,499,4.3752604,1.0002991,-99.663284,1.043135,2299677,0.99891406,6015.792187690735,1.833345
