ReturnMeanIW,EpLenMean,ReturnStepMax,MeanIW,InitialReturnMean,EntropyCoefficient,Iteration,TimeElapsed,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpRewMean,MeanD2w0t,Weights,MaxD2w0t,MinD2w0t,InitialReturnMin,MeanEntropy,EpisodesSoFar,Bound,InitialBound,InitialReturnMax,EmpiricalD2,MaxIW,StdIW,StdD2w0t,InitialReturnStd,J_sample_variance,MinIW
588.67236,19.51,100.0,1.2603937,3.2043456e-06,,481,3588.065114736557,88.52301,952768,100,-111.95810861694294,0.10769674,[ 0.914 -0.739  1.652  0.755 -2.192],67.38542,,-3.028389,-0.77631867,48100,531.83636,454.72073,6.1714935,13.121997,25.169638,3.0264928,0.9870262,1.80462,1634986.6,0.0046133134
938.5983,18.96,100.0,2.0269,-8.163453e-06,,482,3593.5329320430756,88.20508,954664,100,-111.81579854569996,0.3122169,[ 0.913 -0.753  1.656  0.75  -2.195],590.42755,,-3.1466827,-0.77246344,48200,798.51794,470.19482,6.05986,71.1611,46.568718,6.5779243,5.234483,1.732382,7794547.0,0.0020037638
599.3405,18.55,100.0,1.1971484,-8.010864e-06,,483,3599.3640744686127,87.971146,956519,100,-111.56756032645042,0.10008395,[ 0.9   -0.765  1.66   0.744 -2.191],14.49188,,-3.2256622,-0.77201474,48300,560.49927,482.47656,4.9015274,2.9119415,8.910662,1.275987,0.6337032,1.6533339,374138.16,0.025689557
1070.1122,18.35,100.0,2.2199717,4.043579e-06,,484,3605.5683240890503,87.836,958354,100,-111.60479409652957,3.0010574,[ 0.896 -0.771  1.673  0.743 -2.191],4491.5713,,-2.423973,-0.78121156,48400,788.39514,488.43335,5.939781,1090.9701,161.23529,16.03678,61.07526,1.6824664,51593760.0,0.00022128006
859.0478,18.57,100.0,1.7637112,-1.6021728e-06,,485,3611.5683813095093,87.97885,960211,100,-111.61632188777658,0.60277236,[ 0.932 -0.763  1.67   0.742 -2.2  ],850.48816,,-2.9901428,-0.78499365,48500,739.5129,481.26706,5.4542313,39.943497,87.9443,7.772826,8.314792,1.6428639,13394376.0,0.0028391401
879.4613,18.76,100.0,1.900396,2.4414062e-06,,486,3618.8610196113586,88.11743,962087,100,-111.45844111842379,0.4007521,[ 0.93  -0.745  1.652  0.729 -2.204],210.24265,,-2.9808426,-0.7914559,48600,782.2276,475.22607,5.391632,79.580765,78.652534,8.248262,4.793114,1.809002,12178689.0,0.0010491924
757.8349,18.62,100.0,1.5715868,-1.6021728e-06,,487,3624.93114733696,88.04399,963949,100,-111.22130698281886,0.5447174,[ 0.937 -0.73   1.648  0.727 -2.21 ],347.03027,,-3.3252945,-0.7946247,48700,656.49384,478.21936,4.819519,32.843033,43.22715,5.1312413,6.4924273,1.8753667,5291797.0,0.0011650281
538.5032,18.63,100.0,1.0906203,7.6293945e-06,,488,3631.211855173111,88.060104,965812,100,-111.22014510027029,0.059106886,[ 0.939 -0.742  1.654  0.74  -2.214],6.734359,,-3.5350723,-0.787404,48800,508.3896,477.8957,4.883835,2.1079023,15.932595,1.2699538,0.33074704,1.7241517,307917.72,0.062406387
1025.4961,18.93,100.0,2.2190382,-4.043579e-06,,489,3636.7614846229553,88.189644,967705,100,-111.64476589972912,1.3126804,[ 0.944 -0.748  1.657  0.731 -2.206],887.38,,-3.161049,-0.785197,48900,817.373,470.59637,5.713028,247.46022,100.43612,10.839377,16.384336,1.764713,22144874.0,3.185304e-05
904.122,18.81,100.0,1.9802614,-4.272461e-06,,490,3642.8303730487823,88.135895,969586,100,-111.58193314910228,0.732528,[ 0.937 -0.756  1.647  0.732 -2.204],465.51047,,-3.2976685,-0.78690904,49000,765.1557,474.23148,5.4093475,189.88887,100.255875,10.33566,10.609972,1.7798191,18118628.0,0.00025799032
1175.997,19.03,100.0,2.602265,1.6021728e-06,,491,3648.9209628105164,88.24155,971489,100,-111.88173290036453,1.2353512,[ 0.925 -0.766  1.642  0.728 -2.206],990.93243,,-2.9561157,-0.7879328,49100,965.36597,468.63614,5.2821426,324.0823,175.86067,17.612404,18.853472,1.7653735,54954324.0,8.80449e-05
617.7611,19.57,100.0,1.3412774,-6.8664554e-07,,492,3655.2700641155243,88.55675,973446,100,-111.9722964248955,0.17578252,[ 0.932 -0.752  1.645  0.731 -2.207],66.57534,,-3.6696472,-0.7885718,49200,553.8516,453.3717,5.037506,13.787098,38.019,3.5020337,1.4283881,1.8275362,2154417.5,0.0008675519
579.07294,18.02,100.0,1.1259128,4.196167e-06,,493,3661.140906572342,87.677765,975248,100,-111.02340657064627,0.07343133,[ 0.937 -0.757  1.632  0.723 -2.207],8.616579,,-2.9736328,-0.7977004,49300,544.922,496.8132,4.947006,6.6976843,11.798785,1.9451195,0.4829325,1.8261769,795649.4,0.008771688
900.6044,19.1,100.0,2.036804,7.5531007e-06,,494,3666.99942445755,88.230125,977158,100,-112.04334518888882,0.6916673,[ 0.945 -0.751  1.635  0.724 -2.217],560.95776,,-3.0444412,-0.7973162,49400,770.2374,467.51416,5.1361847,152.70343,135.0709,13.356374,9.404678,1.787871,28408964.0,0.00050695316
1721.3861,17.99,100.0,3.3912737,4.9591063e-06,,495,3672.5332922935486,87.6169,978957,100,-111.38601596412036,9.2490835,[ 0.952 -0.734  1.628  0.722 -2.216],34828.453,,-2.689293,-0.7973156,49500,1327.4686,499.46805,5.035324,696.15704,257.73474,19.462158,424.53873,1.3559465,95216840.0,0.0004811916
5071.131,18.7,100.0,11.214724,-3.3569336e-06,,496,3678.9623067379,88.08887,980827,100,-111.36903151578127,141.78906,[ 0.951 -0.738  1.651  0.745 -2.216],3309394.0,,-3.3406754,-0.7982904,49600,3494.0352,476.12885,6.3776474,49826.977,1090.9513,107.20536,16234.329,1.8963196,2262310700.0,5.4924803e-05
549.0646,18.33,100.0,1.0923814,-4.5776366e-07,,497,3686.0524475574493,87.85095,982660,100,-111.34609099934997,0.047518026,[ 0.938 -0.744  1.64   0.726 -2.217],5.1234818,,-2.6158676,-0.79853016,49700,522.4807,487.91806,4.290657,2.2782624,5.270562,1.002846,0.25942463,1.613422,200197.44,0.11159817
555.76385,19.35,100.0,1.1699481,1.3122559e-05,,498,3691.816250562668,88.432625,984595,100,-111.87723731128831,0.071178496,[ 0.941 -0.741  1.644  0.732 -2.217],15.16642,,-3.2746353,-0.7980115,49800,519.7948,459.2186,4.87484,6.3948836,13.460097,2.0299659,0.4785255,1.6066767,677889.9,0.014024404
685.42834,18.06,100.0,1.3446294,3.3569336e-06,,499,3697.6203966140747,87.69322,986401,100,-111.13022117000212,0.17996182,[ 0.936 -0.748  1.641  0.727 -2.217],31.380772,,-2.9560928,-0.7994759,49900,631.50415,496.2776,4.3548203,5.7958283,24.476112,1.9786792,1.4464918,1.7032005,958402.75,0.007937652
