InitialReturnMean,MaxIW,Weights,InitialBound,J_sample_variance,EpisodesSoFar,InitialReturnMin,TimeElapsed,TimestepsSoFar,InitialReturnMax,StdD2w0t,MinD2w0t,MaxD2w0t,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMax,MeanIW,EntropyCoefficient,MinIW,EmpiricalD2,InitialReturnStd,ReturnStepMaxmin,MeanD2w0t,EpLenMean,MeanEntropy,Iteration,Bound,StdIW
-8.731229,185.3451,[-0.062 -0.145  0.003 -0.193 -1.674],-9.367971,391.40976,48700,-58.188843,49829.604039907455,16001638,10.840329,131.94865,,895.89264,26.16686289228098,-6.562378,100,100.0,1.1885672,,4.973607e-05,464.01077,12.388111,99.0,71.96498,429.19,-0.25585878,487,-7.576046,6.0670557
-12.040033,41.500546,[-0.061 -0.146  0.005 -0.188 -1.675],-12.607589,504.5335,48800,-86.14928,49977.29617905617,16044161,9.058253,1795.6266,,40769.49,23.323621322487966,-5.1563683,100,100.0,0.87101924,,5.0791277e-05,4206.858,19.55226,99.0,467.32977,425.23,-0.25731635,488,-6.292508,1.5193602
-7.2082796,2383.5066,[-0.077 -0.148  0.002 -0.189 -1.676],-8.016209,188692.95,48900,-54.682816,50133.33423137665,16088555,10.204857,1649097.1,,26706566.0,33.20172380855706,37.54363,100,100.0,2.956783,,6.505599e-08,7557974.5,11.764035,99.0,468436.34,443.94,-0.26107246,489,23.732956,52.423157
-9.683787,394.6127,[-8.144e-02 -1.418e-01  5.310e-04 -1.947e-01 -1.680e+00],-9.751099,14126.928,49000,-50.80774,50259.395058870316,16124291,8.660581,1614963.1,,56221970.0,-2.766179617330041,1.8170019,100,100.0,1.2220749,,3.0870285e-07,3717502.0,13.440702,99.0,253958.05,357.36,-0.2628174,490,0.5501931,9.752101
-14.931631,321.45563,[-0.071 -0.135  0.009 -0.19  -1.682],-15.394144,2237.6562,49100,-85.144325,50377.05531692505,16157742,7.249227,15009.806,,243254.4,-19.006927736406904,-7.2117076,100,100.0,0.8351537,,4.4730308e-07,44777.18,19.503456,99.00001,3810.1165,334.51,-0.26217794,491,-9.07426,5.8750715
-8.23236,1100.1937,[-0.068 -0.14   0.003 -0.186 -1.681],-8.977525,67663.12,49200,-56.13176,50535.8151910305,16202365,14.147995,475360.34,,20692810.0,30.622443069532633,16.57491,100,100.0,2.197025,,1.9272374e-08,1596598.2,12.407792,99.0,106140.81,446.23,-0.2660779,492,8.899792,24.49267
-9.439895,43.652138,[-0.062 -0.14  -0.003 -0.193 -1.685],-10.191397,358.9677,49300,-86.063324,50683.118742227554,16244362,10.894388,38.87045,,385.22565,30.882837354312002,-5.585868,100,100.0,1.0443165,,0.0010384119,113.09177,19.359451,99.0,21.784838,419.97,-0.26782972,493,-6.5882196,2.0627234
-8.896754,1115.4451,[-6.907e-02 -1.408e-01  5.388e-04 -1.938e-01 -1.687e+00],-9.106081,6200.0566,49400,-86.32162,50816.7488424778,16282300,16.020468,172280.58,,11156867.0,8.602309485233988,2.6394837,100,100.0,3.020855,,6.0245304e-07,538400.56,16.067762,99.0,27772.047,379.38,-0.2702285,494,0.93026114,33.7805
-7.561889,1926.5077,[-8.940e-02 -1.458e-01 -3.218e-04 -1.874e-01 -1.689e+00],-7.9215655,1641.7052,49500,-46.26335,50961.468838214874,16322614,12.612551,5692.7397,,70201.39,14.780857019115263,-1.9649383,100,100.0,2.6443863,,1.3194674e-06,21008.824,11.014026,99.0,1898.6139,403.14,-0.27078667,495,-2.9561276,37.263794
-9.107943,629.40753,[-0.09  -0.137 -0.003 -0.187 -1.69 ],-9.317155,3756.3704,49600,-49.07506,51102.74286365509,16361569,10.649757,132441.89,,1663306.2,8.59755646242137,-3.6290462,100,100.0,1.0919468,,2.3545694e-07,499068.38,14.227594,99.0,36201.977,389.55,-0.27184874,496,-5.1760798,10.890218
-5.422095,17649.275,[-0.082 -0.135 -0.005 -0.18  -1.691],-6.1298566,36099.14,49700,-43.3066,51268.8352997303,16407056,8.692076,115635.51,,2128462.5,29.085365312450293,16.36196,100,100.0,14.317967,,4.6363777e-08,467789.72,9.019685,99.0,34783.53,454.87,-0.2712424,497,11.776718,340.11627
-7.758462,2017.8087,[-8.404e-02 -1.262e-01 -1.329e-03 -1.840e-01 -1.690e+00],-8.339076,2362.999,49800,-64.45222,51417.493377923965,16448678,10.58478,6871.0537,,164077.12,23.86023320184844,-1.3450412,100,100.0,4.011497,,5.7355296e-06,24866.535,13.934867,99.0,2232.0627,416.22,-0.2709683,498,-3.012,59.370983
-12.112319,12449.749,[-0.075 -0.125 -0.005 -0.181 -1.69 ],-12.870933,34524.72,49900,-87.82928,51568.957236766815,16492296,9.635776,67468.82,,762519.25,31.175108000754072,7.343892,100,100.0,10.841992,,2.9189444e-08,285237.28,18.117188,99.0,22863.87,436.18,-0.2706668,499,2.7377076,195.67152
