EpThisIter,StdIW,TimeElapsed,InitialReturnMean,EpRewMean,InitialBound,EmpiricalD2,ReturnStepMax,ReturnMeanIW,EpLenMean,MaxD2w0t,MinIW,TimestepsSoFar,Bound,Weights,MeanD2w0t,J_sample_variance,EpisodesSoFar,MeanEntropy,ReturnStepMaxmin,InitialReturnStd,MaxIW,MinD2w0t,StdD2w0t,InitialReturnMin,InitialReturnMax,Iteration,MeanIW
100,0.7073888,55371.88065266609,-9.552038,20.973563782803808,-10.062408,2.1714876,100.0,-9.197788,459.85,2.7163708,0.062819146,18031182,-9.729972,[-0.071 -0.207 -0.005 -0.211 -1.682],1.4110378,97.28663,49000,-0.26270258,99.00002,10.4543,10.443693,,0.55064815,-59.967987,5.6317005,490,0.9968777
100,5.884923,55496.69276404381,-8.875638,23.321174006578364,-9.443134,1058.7942,100.0,-7.185678,476.4,3463.1465,3.3692784e-06,18078822,-8.094016,[-0.069 -0.207 -0.003 -0.211 -1.682],143.3594,184.16528,49100,-0.26794374,99.0,8.912786,155.05936,,276.0963,-38.189037,8.939861,491,1.3739778
100,0.6387805,55618.900686979294,-6.806578,22.705975333153365,-7.359104,1.7005591,100.0,-6.5007815,465.49,1.8246772,0.08641038,18125371,-7.067762,[-7.860e-02 -2.124e-01 -1.195e-03 -2.139e-01 -1.687e+00],1.2387531,132.97708,49200,-0.26833907,99.0,9.804402,4.9627805,,0.39993662,-60.438103,7.512313,492,1.0886972
100,8.707084,55732.82972240448,-7.4885097,19.92097916794035,-7.973265,3314.8616,100.0,-4.846666,458.14,16687.783,9.703925e-06,18171185,-5.8864703,[-8.028e-02 -2.135e-01 -1.049e-03 -2.156e-01 -1.687e+00],430.56833,347.4041,49300,-0.2665945,99.0,8.340032,374.11685,,1108.7874,-41.164207,4.997407,493,0.9845375
100,5.4713793,55843.82864522934,-9.606206,10.180871952294346,-9.853947,5024.1357,100.0,-6.4537926,426.88,19237.73,1.706405e-05,18213873,-6.9996495,[-0.075 -0.21   0.006 -0.219 -1.686],575.2895,454.79245,49400,-0.26794657,99.0,12.627744,160.29921,,1525.0001,-52.194035,10.316612,494,1.120355
100,1.116665e-05,55967.48394370079,-7.987184,28.79876969384098,-8.687971,1.0,100.0,-7.987181,481.18,1.0,0.9999609,18261991,-8.687969,[-7.145e-02 -2.138e-01 -8.926e-04 -2.172e-01 -1.687e+00],0.96236,80.81605,49500,-0.26794657,99.000015,8.944695,1.0000483,,0.1903267,-48.554417,5.126324,495,1.0
100,1.4633082,56077.55747652054,-8.756746,19.512400106584252,-9.231561,106.49912,100.0,-7.3406625,452.27,182.14377,0.00054922083,18307218,-7.9727354,[-7.145e-02 -2.138e-01 -8.926e-04 -2.172e-01 -1.687e+00],21.28781,144.084,49600,-0.26781294,99.0,10.627632,36.765114,,30.227373,-49.235874,13.016429,496,0.7787531
100,8.042185,56186.24575352669,-8.903053,15.211620416626385,-9.2732115,19372.9,100.0,-5.836403,434.14,54763.65,4.190948e-06,18350632,-6.8800035,[-0.071 -0.211 -0.005 -0.219 -1.687],1948.5511,773.68097,49700,-0.2672493,99.0,10.960027,286.2556,,4946.0957,-48.658695,9.228266,497,1.2172204
100,4.2046814,56294.24951124191,-10.039975,11.25699180077243,-10.313901,509.25894,100.0,-7.4108562,423.77,1518.0675,0.00021721172,18393009,-7.8528743,[-7.282e-02 -2.183e-01 -3.213e-04 -2.241e-01 -1.686e+00],75.733574,256.12692,49800,-0.26903555,99.0,12.726746,87.82989,,147.67241,-50.121887,9.826622,498,0.9554505
100,5.298306,56395.6963994503,-9.349733,12.683765160171854,-9.65838,21532.982,100.0,-6.5381556,419.34,80551.26,4.0801507e-07,18434943,-7.38927,[-0.071 -0.219 -0.006 -0.226 -1.688],1974.0723,1089.4879,49900,-0.27384013,99.0,14.489523,232.00519,,5501.4346,-57.42176,13.279135,499,0.95007056
