MaxD2w0t,InitialReturnMean,ReturnMeanIW,EpisodesSoFar,MaxIW,ReturnStepMaxmin,Bound,EntropyCoefficient,MeanIW,EpLenMean,Iteration,InitialReturnStd,InitialReturnMax,InitialBound,MinD2w0t,StdD2w0t,StdIW,EpThisIter,MeanEntropy,MinIW,Weights,J_sample_variance,MeanD2w0t,EpRewMean,EmpiricalD2,InitialReturnMin,ReturnStepMax,TimeElapsed,TimestepsSoFar
1.033356,1.6784668e-06,-6.211625,48300,1.4685478,98.853806,-37.670937,,0.9965308,481.18,483,7.44479,20.060064,-37.698063,,0.19276446,0.097244866,100,3.8451707,0.6231773,[-11.944  -5.842  -0.399  -5.173   2.428],57.12279,0.97381985,-35.17364898874072,1.0252223,-17.585209,100.0,22742.39347600937,17447479
1.0,-4.6730042e-07,-6.7487965,48400,1.0,98.85489,-38.17952,,1.0,484.38,484,8.940891,22.902374,-38.17952,,0.17396721,,100,3.8451707,1.0,[-11.938  -5.841  -0.381  -5.173   2.426],80.746994,0.96876,-35.14451904055685,1.0,-33.016098,100.0,22799.7212805748,17495917
1.0078651,-6.389618e-07,-6.0052056,48500,1.2517492,98.83623,-37.446114,,1.0040523,476.47,485,9.239088,16.254635,-37.459026,,0.21251126,0.062485404,100,3.8431156,0.7863897,[-11.938  -5.841  -0.381  -5.173   2.426],86.34006,0.95624095,-39.015356215907225,1.006871,-57.758293,100.0,22856.11673283577,17543564
1.0450807,-1.6212464e-07,-6.5795407,48600,1.7999485,98.83499,-38.067207,,1.0003968,471.25,486,9.959762,18.729248,-38.181644,,0.2375649,0.1486869,100,3.8463607,0.5885999,[-11.939  -5.843  -0.375  -5.173   2.424],93.73703,0.9606909,-38.880860569899866,1.0379692,-41.16088,100.0,22911.642912864685,17590689
1.0125378,-6.4849854e-07,-5.56476,48700,1.27716,98.84561,-37.00737,,0.9984492,474.9,487,9.450088,23.089535,-37.066853,,0.2194179,0.07281866,100,3.847032,0.7699356,[-11.941  -5.858  -0.379  -5.16    2.428],92.22701,0.95431876,-36.66063631340445,1.009954,-31.246506,100.0,22967.906720876694,17638179
1.0025685,-1.5258789e-06,-6.028162,48800,1.1235148,98.847916,-37.461597,,1.002904,474.61,488,9.676087,28.477146,-37.486176,,0.2197703,0.029414268,100,3.8476171,0.88840413,[-11.942  -5.849  -0.37   -5.164   2.428],93.58988,0.95017594,-36.09071218042269,1.0020652,-29.605618,100.0,23024.225177288055,17685640
1.0562593,7.8201293e-07,-6.6779666,48900,1.7037349,98.85817,-38.188065,,1.0199573,486.49,489,9.311334,22.909382,-38.274937,,0.167066,0.1796241,100,3.84051,0.46567038,[-11.937  -5.849  -0.374  -5.16    2.429],91.7146,0.99833775,-34.50029304072545,1.0520241,-27.257833,100.0,23081.460144758224,17734289
1.1092906,-5.531311e-07,-7.7873483,49000,2.1341681,98.84979,-39.35384,,1.0061721,474.75,490,10.110451,25.92607,-39.535603,,0.23082002,0.22020824,100,3.8326907,0.36372495,[-11.936  -5.843  -0.379  -5.167   2.422],108.64015,0.9935844,-35.65447125997901,1.0920365,-32.479774,100.0,23137.715270280838,17781764
1.0,-2.861023e-07,-7.046699,49100,1.0,98.80318,-38.47742,,1.0,464.76,491,9.93445,31.167599,-38.47742,,0.25596404,,100,3.8326907,1.0,[-11.934  -5.839  -0.395  -5.177   2.414],99.6902,0.92952,-45.73774953841452,1.0,-29.821148,100.0,23192.84064269066,17828240
1.011559,-6.1035155e-07,-6.058583,49200,1.3994048,98.83026,-37.507202,,1.0056475,471.64,492,8.538626,25.185738,-37.523506,,0.23262545,0.07702932,100,3.8360941,0.790728,[-11.934  -5.839  -0.395  -5.177   2.414],73.050674,0.948565,-40.026058491225875,1.0108932,-17.845287,100.0,23248.540889024734,17875404
1.0,-1.9073487e-07,-5.820922,49300,1.0,98.84651,-37.251644,,1.0,474.04,493,8.759044,24.53894,-37.251644,,0.22187245,,100,3.8360941,1.0,[-11.935  -5.839  -0.395  -5.178   2.417],77.495804,0.94808,-36.38119598229655,1.0,-29.881992,100.0,23304.636058330536,17922808
1.0433571,9.536743e-07,-7.189937,49400,1.6090702,98.86441,-38.677723,,1.0004143,478.33,494,10.4035225,21.580849,-38.788826,,0.20784214,0.1437183,100,3.831497,0.51054853,[-11.935  -5.839  -0.395  -5.178   2.417],93.989876,0.9750489,-32.42930000900306,1.0376601,-53.996124,100.0,23360.68870782852,17970641
1.0126107,-1.5258789e-07,-5.1591973,49500,1.277457,98.84778,-36.603226,,1.0000451,484.22,495,8.8408985,24.956917,-36.635143,,0.17571476,0.073725216,100,3.831999,0.73518,[-11.939  -5.838  -0.389  -5.163   2.412],80.6876,0.97321016,-36.85456777787274,1.0103283,-38.50345,100.0,23417.758374214172,18019063
1.0973581,-1.2493133e-06,-6.616383,49600,1.8179144,98.83775,-38.183136,,1.021417,472.9,496,10.021493,22.43859,-38.372993,,0.23805396,0.19246195,100,3.8228,0.38468248,[-11.941  -5.835  -0.382  -5.174   2.413],98.40515,0.98826724,-38.36178347532231,1.0886601,-38.618042,100.0,23472.905733585358,18066353
1.1021492,-5.722046e-07,-4.6457424,49700,2.294344,98.851654,-36.204437,,1.0106208,486.45,497,7.7381964,22.207867,-36.348694,,0.17159183,0.2052677,100,3.8188725,0.5381233,[-11.946  -5.839  -0.392  -5.166   2.404],62.65339,1.0158731,-36.08006903340576,1.0893489,-20.064112,100.0,23529.33971452713,18114998
1.0074793,-4.863739e-07,-8.329836,49800,1.299346,98.85962,-39.769653,,0.9982514,480.19,498,8.870302,21.06776,-39.815178,,0.19568627,0.057815943,100,3.8203459,0.79828846,[-11.947  -5.822  -0.393  -5.193   2.4  ],76.99654,0.9633947,-33.70313131539432,1.0061927,-27.547667,100.0,23585.19376516342,18163017
1.0533421,-2.7656554e-07,-5.533649,49900,1.6877773,98.85611,-37.035397,,0.9871839,468.79,499,9.763259,20.699478,-37.15717,,0.2481072,0.16421132,100,3.8144639,0.42261183,[-11.947  -5.826  -0.389  -5.188   2.402],89.52636,0.95999736,-33.727031425478266,1.0469352,-33.39541,100.0,23639.709382772446,18209896
