MeanD2w0t,TimeElapsed,StdD2w0t,ReturnStepMaxmin,EntropyCoefficient,StdIW,MinD2w0t,MaxIW,EpLenMean,Weights,InitialReturnMean,J_sample_variance,InitialReturnStd,InitialBound,MeanIW,InitialReturnMin,ReturnStepMax,EpRewMean,InitialReturnMax,EpisodesSoFar,MaxD2w0t,Bound,MinIW,MeanEntropy,Iteration,TimestepsSoFar,EpThisIter,ReturnMeanIW,EmpiricalD2
0.03516868,5813.014775753021,0.18849523,86.507286,,0.28028396,,2.1489887,16.86,[ 1.224  0.101 -0.449 -0.29  -1.787],-1.3732911e-06,20360.184,3.2809706,474.8743,1.0113671,-4.12986,100.0,-108.5197891854357,12.96833,47800,1.2537856,477.91516,0.2608626,-0.37056226,478,836293,100,552.11487,1.0727423
0.042856514,5822.9301245212555,0.24324684,86.453316,,1.4822025,,13.700565,16.76,[ 1.228  0.099 -0.45  -0.287 -1.789],3.5858154e-06,516847.62,3.3144228,477.8804,1.1221977,-4.52993,100.0,-108.51169603100165,11.480904,47900,5.6701527,512.5576,0.088814065,-0.3688252,479,837969,100,608.07227,2.2205007
0.037259817,5832.506404876709,0.20292227,86.30033,,0.5665996,,4.3576665,16.47,[ 1.218  0.094 -0.448 -0.29  -1.788],-2.670288e-06,80842.11,3.255977,487.50293,1.0450971,-4.8143387,100.0,-107.66961598814082,12.962059,48000,1.5752814,504.538,0.1508249,-0.3716257,480,839616,100,579.91833,1.3494931
0.53087234,5840.304944515228,13.747546,86.613945,,16.29646,,187.13533,17.02,[ 1.212  0.096 -0.442 -0.29  -1.791],-1.3427734e-05,63870400.0,3.5768807,469.25348,2.8383067,-4.8062363,100.0,-108.43008352671069,12.723709,48100,1082.5569,1048.5863,0.0009072797,-0.37456185,481,841318,100,1440.4315,63.53507
0.03480941,5853.190937042236,0.18946898,86.14439,,0.31774577,,2.6655793,16.39,[ 1.192  0.103 -0.421 -0.3   -1.794],3.2806397e-06,28128.342,2.7084372,499.17343,1.0237776,-3.8334808,100.0,-108.51785710393416,10.133247,48200,1.5536766,508.75137,0.26045004,-0.37566122,482,842957,100,576.96875,1.120829
0.20791095,5860.056127786636,2.110328,86.744194,,6.4737897,,119.97712,17.16,[ 1.192  0.099 -0.424 -0.305 -1.795],9.9182125e-06,9824259.0,3.2213862,462.40738,1.8061866,-4.2590256,100.0,-108.34755110962999,11.63105,48300,61.16155,700.3269,0.0023536514,-0.37544814,483,844673,100,919.4186,31.256618
0.044364713,5867.1621651649475,0.257951,86.235695,,0.8285169,,9.314214,16.52,[ 1.18   0.09  -0.417 -0.303 -1.794],-5.8746336e-06,184048.89,3.1121604,493.2852,1.1435999,-5.4117126,100.0,-108.35882569132245,11.8626175,48400,6.080513,553.31146,0.05375365,-0.38033086,484,846325,100,631.7762,1.7459922
0.049036488,5875.335062980652,0.2773755,86.50398,,1.0435026,,8.351927,16.82,[ 1.17   0.094 -0.41  -0.313 -1.799],-2.822876e-06,281567.12,3.5408742,474.67834,1.2057772,-4.1353226,100.0,-108.04578581141062,12.935364,48500,4.7838917,552.7794,0.14966136,-0.37113482,485,848007,100,651.6131,1.7860172
0.03449512,5884.077319860458,0.18526413,86.44014,,0.22368835,,1.8629359,16.77,[ 1.187  0.081 -0.421 -0.319 -1.79 ],7.6293945e-06,12616.247,3.1763172,480.57007,1.0195205,-4.0046844,100.0,-108.54760867690122,11.06279,48600,1.3064524,488.73407,0.36201227,-0.37468448,486,849684,100,559.94867,1.0650396
0.04912188,5890.844740152359,0.29452673,86.20787,,0.994947,,6.276182,16.39,[ 1.182  0.083 -0.419 -0.322 -1.794],-4.196167e-06,265499.53,2.8427572,497.34576,1.0993084,-4.19928,100.0,-107.98745103142238,9.795235,48700,4.726392,525.04956,0.036072753,-0.37422466,487,851323,100,611.5875,2.0516813
0.11987968,5899.384928703308,0.95672184,86.22811,,4.4934936,,43.88815,16.52,[ 1.176  0.09  -0.418 -0.329 -1.793],-3.5858154e-06,4988307.5,3.7179043,478.89404,1.3258125,-3.939415,100.0,-108.37230795862558,23.778183,48800,38.179844,566.2039,0.0025915313,-0.38525453,488,852975,100,721.9959,11.081717
0.105189376,5908.622878313065,0.7623234,86.67069,,3.8323002,,38.09552,17.07,[ 1.2    0.081 -0.434 -0.331 -1.804],-5.0354006e-06,3387436.5,3.367924,469.55786,1.3373768,-4.691139,100.0,-108.40293362064254,11.009018,48900,16.140598,552.7647,0.004924353,-0.38606513,489,854682,100,705.59296,9.077053
0.04653777,5916.872086763382,0.27151614,86.41738,,1.4746648,,10.077071,16.66,[ 1.209  0.082 -0.445 -0.334 -1.805],-6.6375733e-06,486952.56,3.391368,480.19067,1.1555778,-4.8168945,100.0,-107.94781326330946,12.120117,49000,7.173404,522.257,0.047675923,-0.39017835,490,856348,100,623.2549,2.7061462
0.045649152,5924.979047298431,0.25734785,86.595566,,1.2492477,,8.446139,16.99,[ 1.212  0.093 -0.445 -0.331 -1.809],4.7302246e-06,353470.5,3.6014018,463.06787,1.1852815,-4.491005,100.0,-108.11455651016033,15.686272,49100,3.9050741,530.9679,0.10426414,-0.39848694,491,858047,100,629.95917,2.5021133
0.047272746,5933.19871878624,0.27482545,86.290504,,1.2049063,,7.894087,16.49,[ 1.219  0.101 -0.446 -0.329 -1.817],-7.019043e-06,371165.9,3.6208081,487.28284,1.1401935,-3.9662933,100.0,-108.0625664741468,13.650948,49200,3.8370914,541.5942,0.014137736,-0.39896634,492,859696,100,632.0317,2.6258216
0.16601306,5941.403839111328,1.5064481,86.081535,,6.5172195,,65.22483,16.23,[ 1.212  0.094 -0.445 -0.327 -1.818],2.2125244e-06,10222235.0,2.692152,502.5849,1.4913491,-4.1237717,100.0,-107.78183388604066,10.567909,49300,47.94416,597.6462,0.004480793,-0.40511313,493,861319,100,808.71014,15.203472
0.035954226,5950.174265384674,0.196851,86.15675,,0.4012604,,2.729895,16.3,[ 1.208  0.099 -0.455 -0.331 -1.824],-1.5258789e-06,45857.676,2.9638536,497.30817,1.0357554,-3.973915,100.0,-108.27791722753513,9.591423,49400,2.164708,511.85876,0.1659668,-0.40424737,494,862949,100,586.2398,1.171404
5.4510994,5957.102160692215,243.34157,86.412506,,180.29454,,1857.4395,16.74,[ 1.21   0.102 -0.451 -0.338 -1.823],6.027222e-06,6615801000.0,3.0303297,485.5466,18.561438,-5.1570435,100.0,-108.48524827124774,9.562889,49500,36656.29,6225.593,0.000103080696,-0.40498018,495,864623,100,8592.156,1037.7362
0.038134623,5965.174925804138,0.20465024,86.74141,,0.59281665,,3.330989,17.17,[ 1.213  0.097 -0.465 -0.305 -1.824],-2.4414062e-06,78227.766,3.4186413,464.19107,1.0733976,-4.606003,100.0,-108.34957845019763,13.113335,49600,2.8834105,490.1526,0.17385742,-0.40577173,496,866340,100,569.6117,1.4247503
0.037069943,5972.10818362236,0.20578773,85.98776,,0.67255914,,4.2726126,16.14,[ 1.217  0.104 -0.463 -0.303 -1.825],1.5335083e-05,121182.78,2.8819265,501.97507,1.0481185,-3.9856644,100.0,-108.08777237760724,10.845627,49700,2.3696952,521.7886,0.088795304,-0.40753025,497,867954,100,597.6761,1.4908683
0.04812541,5979.114156484604,0.30301604,86.28377,,1.4211746,,9.756694,16.55,[ 1.228  0.106 -0.462 -0.306 -1.826],-8.69751e-06,470880.8,2.987021,485.83722,1.2127086,-3.992302,100.0,-108.22960803005533,11.365944,49800,14.216367,556.4638,0.045154385,-0.40672672,498,869609,100,660.30615,2.8848007
0.06430538,5986.489922761917,0.78602606,86.43183,,3.7604117,,59.667023,16.65,[ 1.238  0.117 -0.457 -0.306 -1.826],5.41687e-06,2840574.8,3.6929073,480.27148,1.4073986,-4.487297,100.0,-107.89235318773308,11.612114,49900,76.017975,614.88086,0.12318088,-0.4024935,499,871274,100,742.2325,3.971865
