InitialBound,InitialReturnStd,InitialReturnMin,InitialReturnMax,InitialReturnMean,StdD2w0t,MeanIW,TimeElapsed,EpRewMean,Bound,ReturnStepMax,MeanD2w0t,EpisodesSoFar,MinIW,Iteration,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpLenMean,MinD2w0t,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,MaxIW,Weights,J_sample_variance,StdIW,EmpiricalD2,MeanEntropy
-225.75421,13.701559,-31.05775,44.71443,4.4631956e-06,0.3383496,1.0249135,5576.419582128525,-101.43628780906194,-224.78406,100.0,0.13114426,48100,0.81438154,481,95.89369,2425169,100,65.31,,,97.81131,1.019075,1.3431876,[-0.542 -1.029 -0.207 -1.005  0.442],242.13612,0.0932842,1.0075661,1.8591164
-242.55235,13.507682,-25.382519,34.617863,-4.196167e-07,0.35318902,1.0045295,5588.245733737946,-101.45926176673973,-242.33043,100.0,0.1459258,48200,0.9208484,482,96.21686,2432460,100,72.91,,,83.67442,1.0029825,1.1150429,[-0.547 -1.017 -0.205 -0.996  0.44 ],180.75952,0.03476107,1.0013835,1.8583325
-230.74088,14.007163,-31.073456,44.101974,-3.0517579e-06,0.34195217,1.0064887,5599.922983646393,-102.12567164744489,-230.49698,100.0,0.13506421,48300,0.8723591,483,95.97316,2439208,100,67.48,,,92.79626,1.0065005,1.1847374,[-0.55  -1.013 -0.205 -0.993  0.439],215.10757,0.036928374,1.0014015,1.857162
-230.48737,15.658753,-32.990913,31.421719,4.119873e-06,0.3407658,1.0104718,5611.16401386261,-99.92893486102825,-230.15974,100.0,0.13386953,48400,0.80167896,484,96.010345,2445893,100,66.85,,,92.49721,1.0094457,1.2179517,[-0.546 -1.016 -0.206 -0.994  0.438],245.49568,0.048827466,1.003184,1.8544977
-243.87006,14.457702,-30.32122,52.26059,3.7002565e-06,0.3494692,1.0032736,5622.897007465363,-100.30546777849116,-243.6676,100.0,0.14228539,48500,0.87349576,485,96.17847,2453003,100,71.1,,,84.8543,1.0042981,1.1055005,[-0.553 -1.013 -0.206 -0.99   0.436],225.88869,0.033826493,1.0011352,1.8558125
-226.79155,12.273757,-27.206974,48.286896,1.14440915e-07,0.3334711,1.0161244,5633.607127189636,-101.23251791316781,-226.22394,100.0,0.12698656,48600,0.8173784,486,95.802505,2459335,100,63.32,,,100.917305,1.0139147,1.176949,[-0.548 -1.014 -0.206 -0.991  0.437],179.73836,0.0665357,1.0052404,1.8542131
-229.86752,13.247549,-30.537903,41.50249,5.531311e-06,0.34095013,1.0236455,5644.459161281586,-100.96917393544496,-229.01978,100.0,0.13339566,48700,0.81173414,487,95.95784,2465973,100,66.38,,,95.477295,1.0192982,1.4169657,[-0.55  -1.016 -0.209 -0.995  0.435],245.011,0.10352404,1.0093921,1.8583983
-224.9545,13.775182,-30.367012,35.0691,5.0735475e-06,0.33828276,1.02422,5655.412239551544,-100.6995710010848,-224.32779,100.0,0.13115443,48800,0.76705,488,95.91768,2472507,100,65.34,,,96.7167,1.0145476,1.3746715,[-0.548 -1.019 -0.206 -0.993  0.439],211.65195,0.080555886,1.0073328,1.8544272
-234.1776,12.872063,-31.403996,38.67991,-1.14440915e-07,0.3430126,1.0114796,5666.291465759277,-102.50102188336977,-233.77002,100.0,0.13584772,48900,0.84701735,489,95.97592,2479286,100,67.79,,,93.1387,1.0130104,1.1923054,[-0.549 -1.018 -0.209 -0.995  0.435],221.45671,0.058956515,1.003141,1.8544973
-240.06927,15.62385,-30.044136,51.242157,-2.2125244e-06,0.34688997,1.0165796,5677.571626424789,-98.12610813957242,-239.27115,100.0,0.13915795,49000,0.81819737,490,96.16849,2486217,100,69.31,,,87.72617,1.0184493,1.266666,[-0.55  -1.015 -0.205 -0.995  0.436],316.2247,0.07201729,1.006108,1.8498894
-232.16795,12.566733,-31.751938,40.461082,1.6021728e-06,0.3403372,1.0058416,5688.775632619858,-100.78564208484833,-231.85542,100.0,0.13344419,49100,0.84574795,491,95.97476,2492880,100,66.63,,,93.8268,1.0063779,1.1296285,[-0.544 -1.013 -0.201 -0.994  0.431],181.50964,0.045833256,1.0025077,1.8485625
-246.92303,15.874268,-31.499897,41.926727,-6.866455e-06,0.34979913,1.007716,5700.513434410095,-99.84595126829873,-246.70433,100.0,0.14247684,49200,0.70200837,492,96.19336,2499995,100,71.15,,,84.1649,1.0070987,1.1662594,[-0.544 -1.02  -0.202 -0.997  0.43 ],262.20685,0.053908676,1.002109,1.8489746
-239.97162,13.712914,-29.826,49.317123,5.302429e-06,0.34675422,1.0168178,5712.413241147995,-99.91095791159997,-239.23596,100.0,0.13911645,49300,0.8413068,493,96.1174,2506927,100,69.32,,,89.09858,1.0176568,1.3447602,[-0.546 -1.014 -0.202 -0.994  0.43 ],267.14752,0.07965808,1.005733,1.851842
-241.55353,13.417346,-32.692226,46.785385,2.0980835e-06,0.34666392,1.0041605,5724.141965389252,-99.71327952899533,-241.32753,100.0,0.13949442,49400,0.8753265,494,96.13797,2513895,100,69.68,,,87.011765,1.0042673,1.208839,[-0.541 -1.015 -0.198 -0.992  0.433],197.93253,0.041165974,1.0017138,1.8503053
-238.88678,13.348045,-30.96444,36.682556,-4.348755e-06,0.34890428,1.0055186,5736.030146121979,-99.82659333083662,-238.61757,100.0,0.1415577,49500,0.870901,495,96.17485,2520962,100,70.67,,,85.87483,1.006979,1.2929122,[-0.541 -1.012 -0.197 -0.989  0.431],228.00339,0.056769483,1.002863,1.8505819
-229.7897,15.326897,-31.430786,55.583965,5.340576e-07,0.33528826,1.0030744,5747.213957071304,-99.92448050696083,-229.58499,100.0,0.12887615,49600,0.9077577,496,95.89482,2527398,100,64.36,,,96.40885,1.005129,1.1935872,[-0.538 -1.015 -0.195 -0.99   0.432],265.86737,0.0497002,1.0020138,1.8544264
-220.71886,12.319727,-33.455395,37.846405,1.8692017e-06,0.33358908,1.0164126,5757.653705596924,-99.08034801121745,-220.15213,100.0,0.1272143,49700,0.8088615,497,95.87837,2533746,100,63.48,,,98.922485,1.0171238,1.2310449,[-0.538 -1.016 -0.195 -0.99   0.435],193.8612,0.06894952,1.0058936,1.8553828
-236.04758,13.610511,-33.638977,43.730865,1.0681152e-06,0.34402508,1.0081601,5769.23139834404,-100.85900470671959,-235.6986,100.0,0.13689825,49800,0.8995689,498,96.04875,2540581,100,68.35,,,90.990616,1.0070188,1.1832827,[-0.528 -1.021 -0.194 -0.997  0.436],224.64304,0.047777027,1.0023519,1.8528631
-226.19284,11.03895,-27.24384,39.49647,2.784729e-06,0.33821702,1.016932,5780.253127574921,-100.61183573744609,-225.77866,100.0,0.1313501,49900,0.85341406,499,95.92929,2547134,100,65.53,,,96.310585,1.009837,1.1801462,[-0.523 -1.02  -0.191 -0.997  0.434],131.20598,0.0667022,1.0045826,1.8522626
