EpRewMean,InitialReturnMax,MaxIW,EmpiricalD2,Iteration,MeanIW,ReturnMeanIW,Bound,StdIW,InitialReturnStd,EpThisIter,EpLenMean,MinIW,MinD2w0t,Weights,InitialBound,EpisodesSoFar,EntropyCoefficient,TimeElapsed,InitialReturnMean,ReturnStepMax,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,MeanEntropy,InitialReturnMin,StdD2w0t,MeanD2w0t,MaxD2w0t
-110.29966175813325,4.894409,1402.4614,2470.512,489,12.113347,5873.405,3869.0415,106.93912,1.8652754,100,17.56,6.494575e-05,,[ 1.079  1.429  0.815  1.177 -2.144],458.5015,48900,,5746.827610492706,-2.1362305e-06,100.0,826432,2569745400.0,86.7982,-0.7255876,-4.1400757,670.1786,19.601336,65395.465
-110.0129079470223,6.1889267,13.137966,2.496308,490,1.1890341,619.2029,502.6517,1.5661997,2.0712037,100,17.66,0.05333811,,[ 1.088  1.419  0.803  1.185 -2.145],447.6328,49000,,5759.723532676697,1.7547608e-06,100.0,828198,553426.8,86.905846,-0.72718287,-4.112442,0.35351652,0.061265133,7.1860676
-109.55151886843719,6.041832,8.714041,1.7970374,491,1.1507286,623.38403,534.7204,0.843894,2.1098616,100,16.97,0.1103431,,[ 1.086  1.425  0.803  1.198 -2.146],476.693,49100,,5770.244047164917,-7.6293946e-07,100.0,829895,171166.16,86.44873,-0.7291369,-4.277672,0.23341416,0.041973565,5.1088314
-109.67879734493326,6.087883,83.89231,9.477092,492,1.7063267,907.6742,742.3634,4.1338677,2.0586183,100,17.1,0.017350923,,[ 1.083  1.419  0.806  1.199 -2.148],474.80792,49200,,5778.64382815361,1.0681152e-06,100.0,831605,4615262.5,86.57727,-0.72697556,-3.9326248,1.4440984,0.14471924,54.144226
-110.13328338589106,6.7259216,3.9783332,1.1265529,493,1.0420878,554.0642,470.6136,0.37761304,1.912704,100,17.48,0.4417025,,[ 1.083  1.42   0.81   1.216 -2.146],456.05856,49300,,5789.596267223358,6.1035155e-07,100.0,833353,37503.344,86.82058,-0.7265621,-3.3604507,0.20323019,0.038460366,1.8313725
-110.53554958140532,5.4230804,208.71637,61.55952,494,3.1668375,1528.029,1214.3416,19.092562,2.0473602,100,17.76,0.00025762743,,[ 1.081  1.424  0.806  1.218 -2.145],453.46027,49400,,5800.934800863266,6.8664554e-07,100.0,835129,77658570.0,86.93918,-0.72743595,-4.0207214,9.076721,0.33307976,952.50885
-109.66007853720016,6.1965485,5.1462946,1.774776,495,1.0755833,591.5817,511.8158,0.78882724,1.8716235,100,16.93,0.07846391,,[ 1.079  1.411  0.808  1.202 -2.146],480.97626,49500,,5809.99533200264,4.043579e-06,100.0,836822,153254.02,86.42481,-0.72300893,-3.942833,0.22937913,0.04133339,3.393138
-110.89098078760786,5.147011,62.076496,32.10322,496,1.8570393,897.3237,667.6824,6.730675,1.9981856,100,18.33,0.00047340398,,[ 1.086  1.401  0.808  1.195 -2.142],429.0132,49600,,5818.925392150879,-5.9509275e-06,100.0,838655,8909663.0,87.294136,-0.72229624,-4.6305084,1.9213694,0.1698789,98.08108
-110.62944579023244,5.6499405,6.1205754,2.2027442,497,1.1070246,566.6149,473.13983,1.0605339,2.0083292,100,17.92,0.03859619,,[ 1.07   1.392  0.807  1.192 -2.141],445.81207,49700,,5831.11217713356,-7.6293945e-06,100.0,840447,244673.38,87.0313,-0.7265897,-3.462326,0.270181,0.0496121,3.902918
-109.67268035000978,3.2300339,162.91698,116.39508,498,2.4618511,1244.1559,916.8552,15.932313,1.7996039,100,17.19,0.0023176775,,[ 1.072  1.396  0.813  1.196 -2.146],465.9184,49800,,5838.305292844772,4.577637e-06,100.0,842166,57457892.0,86.66255,-0.7299096,-3.9766693,36.09889,0.66519594,6599.9727
-109.42691484046196,5.64093,78.25897,51.28132,499,2.342045,1233.1467,981.45624,10.767236,1.9233738,100,16.84,0.0047206166,,[ 1.122  1.378  0.829  1.196 -2.149],476.34128,49900,,5848.931185722351,8.239746e-06,100.0,843850,29376618.0,86.4064,-0.7310965,-3.2400436,11.449642,0.26785025,1803.3386
