EpThisIter,EpRewMean,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,Bound,InitialReturnMean,MinIW,MeanIW,EpisodesSoFar,TimeElapsed,InitialBound,StdIW,InitialReturnStd,MinD2w0t,EpLenMean,J_sample_variance,MaxIW,InitialReturnMax,StdD2w0t,EmpiricalD2,Iteration,ReturnStepMax,MeanD2w0t,TimestepsSoFar,Weights,ReturnStepMaxmin,MeanEntropy,InitialReturnMin
100,-67.84340083854593,,-9.683682,1.0072284,-340.90134,-6.8664554e-07,0.80471563,0.99854404,48500,10601.419335365295,-340.9901,0.04819155,16.74861,,437.74,272.86124,1.1857425,28.859245,0.33102247,1.0050149,485,100.0,0.8777092,5059181,[-1.041 -0.406 -0.18  -0.304  0.658],98.69003,2.0760489,-60.349472
100,-58.12310417564068,,-11.387782,1.0052364,-342.60217,-6.8664554e-07,0.8097968,0.99764943,48600,10645.760847091675,-342.69058,0.048742495,17.1134,,424.51,287.84763,1.1844532,30.028584,0.3588181,1.0040338,486,100.0,0.8508837,5101632,[-1.044 -0.406 -0.18  -0.305  0.657],98.726166,2.0741892,-57.464344
100,-65.78780342917089,,-9.400104,1.006357,-340.5931,-2.0980835e-07,0.83896065,0.99860483,48700,10688.170828342438,-340.6678,0.04458211,15.110542,,406.04,229.93568,1.1768523,29.949074,0.39137247,1.0036197,487,100.0,0.81358314,5142236,[-1.046 -0.406 -0.18  -0.305  0.655],98.67595,2.074182,-56.34772
100,-61.83261367389031,,-9.930741,1.0130742,-341.1566,1.9073486e-06,0.8164456,0.9978561,48800,10730.678379774094,-341.25687,0.054018825,15.512508,,405.79,232.52658,1.2460039,36.07742,0.39226246,1.0064172,488,100.0,0.81408846,5182815,[-1.051 -0.407 -0.18  -0.306  0.655],98.69525,2.0737538,-59.90973
100,-62.86308571867362,,-8.887153,1.002887,-340.06824,-2.2506713e-06,0.8579774,1.0039093,48900,10775.40071105957,-340.11722,0.036713887,13.601452,,424.16,185.44543,1.1542451,30.407707,0.35912013,1.0021033,489,100.0,0.8492772,5225231,[-1.059 -0.408 -0.181 -0.305  0.655],98.70358,2.072845,-31.467587
100,-58.82108736728238,,-10.32356,1.0037895,-341.50836,-1.3732911e-06,0.9025608,1.0014455,49000,10821.100880384445,-341.56653,0.03472674,14.86584,,438.02,223.81169,1.1784458,27.341112,0.32998368,1.0025405,490,100.0,0.8772124,5269033,[-1.059 -0.409 -0.18  -0.306  0.654],98.73143,2.072854,-45.83967
100,-52.85877215739063,,-10.020532,1.0105296,-341.2679,1.9073486e-06,0.79105943,0.999506,49100,10867.473720550537,-341.3769,0.05509635,15.147767,,436.67,231.95174,1.2005061,33.45971,0.3338622,1.0073928,491,100.0,0.8766471,5312700,[-1.062 -0.409 -0.181 -0.306  0.654],98.757904,2.0722663,-52.319733
100,-52.05788034410229,,-10.427268,1.0044175,-341.6238,-8.392334e-07,0.864781,1.0023428,49200,10913.926788806915,-341.68155,0.0420357,12.874905,,440.12,167.91603,1.1742486,24.483624,0.3252599,1.0034072,492,100.0,0.88179344,5356712,[-1.065 -0.408 -0.18  -0.307  0.653],98.76344,2.0717998,-35.444763
100,-63.70279171976162,,-9.143594,1.0039703,-340.3416,1.9836425e-06,0.7776541,1.0016547,49300,10959.680136680603,-340.39752,0.044280633,12.2774,,424.63,152.83322,1.1735387,23.831392,0.3583909,1.0031078,493,100.0,0.8506591,5399175,[-1.065 -0.407 -0.18  -0.309  0.653],98.69997,2.0702758,-25.480661
100,-57.464155246727245,,-10.569101,1.0068651,-341.7594,7.6293946e-07,0.87920624,1.004107,49400,11003.84234380722,-341.8408,0.046249494,13.316914,,422.26,174.52928,1.2117087,32.437786,0.36309832,1.004136,494,100.0,0.8462266,5441401,[-1.066 -0.406 -0.179 -0.309  0.651],98.72783,2.0701656,-40.48256
100,-64.89361901693263,,-6.217162,1.0015446,-337.37888,-1.9836425e-06,0.90038323,0.9996419,49500,11049.183683872223,-337.39822,0.02637884,13.642232,,416.18,188.76965,1.1043037,19.913252,0.37375838,1.001045,495,100.0,0.8328147,5483019,[-1.071 -0.406 -0.18  -0.309  0.651],98.68814,2.06981,-67.04358
100,-62.13134876556732,,-8.169569,1.0073942,-339.3993,1.8692017e-06,0.80087477,0.9993928,49600,11094.578320264816,-339.50952,0.05546394,15.504915,,417.2,236.017,1.200675,32.2358,0.37275606,1.0052217,496,100.0,0.83671534,5524739,[-1.072 -0.406 -0.18  -0.309  0.651],98.70215,2.06833,-51.101063
100,-63.15715424677589,,-9.88463,1.0041295,-341.0697,-2.5558472e-06,0.8795242,1.0019286,49700,11139.811022520065,-341.11304,0.035410263,15.96246,,416.09,258.82178,1.1348082,25.081291,0.37425494,1.0027318,497,100.0,0.8333796,5566348,[-1.075 -0.407 -0.179 -0.31   0.649],98.69643,2.0688329,-48.994404
100,-57.600622835260396,,-9.5809145,1.0029218,-340.75732,3.1471254e-07,0.87233895,0.9969806,49800,11184.404421567917,-340.8055,0.033590835,17.534216,,406.78,305.97525,1.1378391,32.93873,0.3898894,1.0020233,498,100.0,0.81445205,5607026,[-1.076 -0.406 -0.179 -0.31   0.65 ],98.7168,2.0683496,-61.118183
100,-52.673369448398546,,-8.634253,1.0013885,-339.79547,-1.5258789e-07,0.9209544,0.99775755,49900,11232.700638532639,-339.81445,0.022735506,13.103601,,441.42,174.92711,1.0808824,27.368048,0.32179788,1.0011045,499,100.0,0.8833377,5651168,[-1.077 -0.406 -0.179 -0.311  0.649],98.76135,2.067893,-42.876465
