InitialReturnMax,MaxD2w0t,Iteration,EpLenMean,MaxIW,Weights,MinIW,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MinD2w0t,InitialReturnStd,StdD2w0t,StdIW,EpRewMean,ReturnMeanIW,EmpiricalD2,InitialReturnMean,TimeElapsed,MeanD2w0t,J_sample_variance,MeanEntropy,MeanIW,TimestepsSoFar,ReturnStepMax,Bound,InitialBound,EpisodesSoFar
-58.379707,1.0002329,481,47.28,1.02604,[-0.431 -0.662 -0.479 -0.253 -0.004],0.9687546,99.04557,100,-97.82345,,8.385961,0.29261774,0.010536436,-120.58973061812503,-80.51398,1.0001252,-80.64097,6064.518121004105,0.094563216,68.968185,1.4146786,0.9985739,2270514,100.0,-2715.7842,-2715.8489,48100
-59.079372,1.0003467,482,49.77,1.0403745,[-0.432 -0.662 -0.479 -0.253 -0.004],0.96265143,99.19217,100,-97.90274,,9.131656,0.29941088,0.012475796,-122.4654210718113,-80.355705,1.0001634,-80.6554,6073.397988080978,0.09954797,84.012596,1.4140611,0.9956656,2275491,100.0,-2826.436,-2826.5942,48200
-55.229877,1.0000998,483,49.82,1.0154381,[-0.432 -0.663 -0.479 -0.253 -0.005],0.97229713,99.029015,100,-96.669495,,8.434957,0.2995231,0.0068529523,-121.22790147362399,-79.46467,1.0000513,-79.54624,6082.479643344879,0.09964202,72.74213,1.413533,0.99876153,2280473,100.0,-2763.1812,-2763.226,48300
-20.180649,1.0000895,484,47.23,1.0294894,[-0.432 -0.663 -0.479 -0.253 -0.005],0.98274654,99.0,100,-97.52283,,10.400718,0.2924678,0.0069793747,-119.4836773746,-79.962944,1.0000461,-80.068695,6090.57825922966,0.094462395,110.29502,1.414068,0.9984016,2285196,100.0,-2893.373,-2893.4304,48400
-54.31309,1.0001866,485,48.59,1.0420719,[-0.432 -0.663 -0.479 -0.253 -0.005],0.9745236,99.04435,100,-96.083336,,9.360778,0.2962087,0.009960119,-118.33209929358264,-77.97948,1.0001031,-78.120056,6098.596287488937,0.09718489,89.780716,1.414062,0.9977925,2290055,100.0,-2656.2766,-2656.3474,48500
-60.7054,1.0001392,486,50.0,1.0286604,[-0.432 -0.663 -0.479 -0.253 -0.005],0.97334766,99.17172,100,-96.98687,,8.4427805,0.30001923,0.009701149,-122.45871336967159,-80.40488,1.0000917,-80.55066,6107.055265188217,0.10000451,73.81314,1.4146092,0.997685,2295055,100.0,-2800.002,-2800.0771,48600
-53.253998,1.0001513,487,47.43,1.0248637,[-0.432 -0.662 -0.479 -0.253 -0.004],0.97576004,99.12443,100,-96.45419,,8.435899,0.29303536,0.009414301,-119.52832752099833,-79.58929,1.0000817,-79.721306,6115.33022403717,0.09486376,73.59849,1.415405,0.99798536,2299798,100.0,-2683.4438,-2683.5142,48700
-50.78143,1.000251,488,50.03,1.033352,[-0.431 -0.663 -0.479 -0.253 -0.004],0.96151066,99.08464,100,-98.17384,,10.478582,0.30009562,0.012441696,-120.41112653519238,-78.53581,1.0001694,-78.76029,6123.680475234985,0.10006676,108.95902,1.4145149,0.9969111,2304801,100.0,-2721.2556,-2721.3777,48800
-57.10486,1.0000415,489,47.19,1.0110546,[-0.432 -0.662 -0.479 -0.252 -0.004],0.98671824,99.10637,100,-99.20436,,8.891058,0.29236332,0.0038852636,-120.43910787316128,-80.60733,1.0000179,-80.635414,6131.967036724091,0.09438035,78.85579,1.4145136,0.99974734,2309520,100.0,-2764.2996,-2764.3154,48900
-51.537716,1.0001558,490,49.47,1.0233437,[-0.432 -0.662 -0.479 -0.252 -0.004],0.9643682,99.09698,100,-98.41354,,10.115812,0.2986007,0.010081227,-119.01892975047689,-78.05739,1.0000944,-78.21081,6140.127986907959,0.0989454,101.22399,1.4145136,0.9982164,2314467,100.0,-2705.7583,-2705.8362,49000
-51.960297,1.0000925,491,49.73,1.0177412,[-0.432 -0.662 -0.479 -0.253 -0.004],0.97794515,99.0,100,-98.391846,,8.258741,0.29927996,0.0066081258,-120.97979504941675,-79.400955,1.0000441,-79.49001,6148.718679189682,0.099462226,68.577545,1.4150122,0.9988146,2319440,100.0,-2896.29,-2896.3384,49100
-62.147297,1.0000248,492,46.63,1.0084277,[-0.432 -0.663 -0.479 -0.253 -0.004],0.990115,99.16772,100,-94.57054,,7.8494024,0.2908004,0.003566721,-120.95906612010731,-81.43351,1.0000135,-81.46049,6157.144423961639,0.09326047,61.83407,1.414954,0.99968374,2324103,100.0,-2777.615,-2777.6304,49200
-47.465614,1.0000088,493,49.39,1.004412,[-0.432 -0.663 -0.479 -0.253 -0.004],0.992638,99.08516,100,-98.94867,,10.474925,0.29837078,0.0019683086,-121.39668981201567,-80.06466,1.000004,-80.07142,6165.758995056152,0.09878002,111.5271,1.4150108,0.99983627,2329042,100.0,-2788.177,-2788.1812,49300
-56.147987,1.0001863,494,49.88,1.0218464,[-0.432 -0.663 -0.479 -0.253 -0.004],0.9780773,99.00456,100,-97.442894,,8.600464,0.29968655,0.007967273,-121.13101200621303,-79.32335,1.0000794,-79.45054,6173.649189710617,0.09976348,74.37216,1.4150164,0.9983273,2334030,100.0,-2787.4946,-2787.5603,49400
-47.29839,1.0000273,495,48.92,1.0113966,[-0.431 -0.663 -0.479 -0.253 -0.004],0.99286306,99.10854,100,-98.32942,,10.058903,0.29710558,0.0025372794,-120.73229762535176,-79.85074,1.0000075,-79.87102,6182.403252124786,0.097840115,101.53337,1.4150174,0.999821,2338922,100.0,-2889.6587,-2889.6707,49500
-48.025726,1.0001781,496,48.82,1.031134,[-0.432 -0.663 -0.478 -0.253 -0.004],0.98085564,99.130226,100,-97.13562,,9.56644,0.29683152,0.008871515,-119.93357400740656,-79.04647,1.0001097,-79.18962,6190.565707206726,0.097644456,89.87137,1.4154911,0.99824345,2343804,100.0,-2714.3247,-2714.3977,49600
-54.797504,1.000259,497,49.55,1.0337934,[-0.432 -0.663 -0.478 -0.253 -0.003],0.96948975,99.12901,100,-98.217155,,9.745202,0.29882252,0.012924149,-121.25989825565024,-79.45269,1.0001683,-79.672195,6198.892204999924,0.09910711,96.206764,1.4161057,0.9969469,2348759,100.0,-2736.4949,-2736.607,49700
-57.45115,1.0001086,498,50.15,1.0163982,[-0.431 -0.663 -0.478 -0.254 -0.003],0.9685273,99.0,100,-98.27054,,9.08517,0.30041304,0.007024318,-120.75873396377014,-78.86362,1.0000489,-78.95052,6207.933309078217,0.10030192,86.49467,1.4163562,0.99838233,2353774,100.0,-2803.9504,-2803.9963,49800
-60.73822,1.0000731,499,49.0,1.0140098,[-0.431 -0.664 -0.478 -0.254 -0.003],0.9798537,99.14412,100,-97.64221,,8.726569,0.2973227,0.006669,-121.7168237262447,-80.430046,1.0000474,-80.498116,6216.719860315323,0.0980021,75.59157,1.4159296,0.99922484,2358674,100.0,-2764.1428,-2764.178,49900
