Bound,MinD2w0t,StdIW,StdD2w0t,InitialReturnMax,EpLenMean,MeanD2w0t,TimestepsSoFar,InitialReturnMean,J_sample_variance,InitialReturnStd,MeanIW,MinIW,TimeElapsed,ReturnStepMax,Iteration,MeanEntropy,EpThisIter,InitialReturnMin,InitialBound,Weights,MaxIW,ReturnStepMaxmin,EmpiricalD2,MaxD2w0t,ReturnMeanIW,EpRewMean,EpisodesSoFar
200.70856,,0.7179033,0.24754138,6.6224823,23.43,0.05430749,1097133,-1.083374e-05,61571.78,2.4072394,1.2067012,0.20562758,6125.110153675079,100.0,489,0.44611818,100,-3.2678528,156.59366,[ 0.256 -0.384 -0.479  0.37  -0.974],3.8027558,90.05376,1.5278037,1.7192768,470.86874,-116.52023985886976,48900
162.61702,,0.18483393,0.21523957,6.9979706,23.47,0.047756445,1099480,9.07898e-06,4179.25,2.2256672,1.0362971,0.56314033,6131.229273557663,100.0,490,0.4483866,100,-3.187584,154.51457,[ 0.253 -0.391 -0.471  0.369 -0.973],1.7898948,90.049835,1.0365305,1.162752,412.0002,-116.76519595303587,49000
183.67851,,0.31681997,0.21867834,7.167679,22.74,0.04770193,1101754,-4.043579e-06,13964.82,2.316491,1.0476111,0.3434006,6135.764938116074,100.0,491,0.43847728,100,-2.7606812,172.41849,[ 0.246 -0.387 -0.472  0.377 -0.971],2.2852387,89.74937,1.0979525,1.2139748,430.99106,-116.30769827649183,49100
202.3325,,0.20832393,0.20795672,5.533722,21.56,0.044126064,1103910,-3.5095215e-06,6554.7715,1.831191,1.0296931,0.4781973,6141.087878704071,100.0,492,0.43403652,100,-2.78759,195.62173,[ 0.239 -0.394 -0.475  0.388 -0.98 ],2.189073,89.300415,1.040178,1.1568371,447.76672,-115.34158059064858,49200
169.2225,,0.16259448,0.21256232,7.1592636,22.75,0.04639705,1106185,1.3504028e-05,3827.3726,2.2647672,1.0202786,0.64816344,6146.086527824402,100.0,493,0.44057718,100,-2.7594604,163.83868,[ 0.23  -0.396 -0.478  0.384 -0.985],1.6487819,89.77783,1.0301448,1.200498,420.60498,-116.27711453069443,49300
195.58566,,1.0967802,0.24525917,7.8552475,22.77,0.052651435,1108462,4.348755e-06,150938.47,2.220117,1.1727114,0.15388049,6152.465712547302,100.0,494,0.44057667,100,-2.9766922,165.92245,[ 0.226 -0.386 -0.472  0.377 -0.978],7.845474,89.77327,1.764009,2.2997327,474.61554,-116.43139552416007,49400
193.44255,,0.23075168,0.21102084,5.3304596,22.41,0.045702446,1110703,-1.0299683e-05,7092.0977,1.63805,1.0326158,0.5068229,6158.839129686356,100.0,495,0.4343861,100,-2.1904373,185.5246,[ 0.207 -0.403 -0.478  0.381 -0.978],1.9558886,89.58435,1.061348,1.1633496,433.56732,-116.70744324429546,49500
177.93602,,0.12979884,0.20878808,8.338722,22.29,0.045096446,1112932,-3.8146973e-06,2597.1467,2.4237123,1.0199982,0.7358326,6165.146876811981,100.0,496,0.43411672,100,-3.3734589,171.72467,[ 0.208 -0.406 -0.475  0.374 -0.985],1.5995241,89.62225,1.0164908,1.0439688,428.61224,-115.66002145591781,49600
177.63583,,0.34932724,0.21595445,8.361862,22.88,0.04725585,1115220,-6.6375733e-06,14856.716,2.3690274,1.0726871,0.3930272,6171.308490514755,100.0,497,0.44922972,100,-2.8248749,160.24376,[ 0.199 -0.4   -0.471  0.375 -0.985],2.3801956,89.790985,1.1246123,1.2523683,436.40414,-116.59339734607379,49700
165.90308,,0.050114904,0.21012987,7.0657654,23.05,0.046193037,1117525,7.476807e-06,332.5119,2.1039977,1.0041428,0.8715781,6177.526846408844,100.0,498,0.44380274,100,-2.893425,164.58054,[ 0.204 -0.394 -0.472  0.377 -0.97 ],1.1458626,89.885956,1.0029609,1.0066307,408.88107,-116.56428114526773,49800
224.11902,,0.9272204,0.2469036,4.9124146,22.07,0.051938765,1119732,8.087158e-06,115831.8,1.8315365,1.184297,0.062033184,6183.23494720459,100.0,499,0.43621582,100,-2.3250809,190.18475,[ 0.203 -0.394 -0.472  0.379 -0.975],6.6560655,89.49985,1.5943631,2.6487358,494.45514,-115.86922161683184,49900
