EmpiricalD2,TimeElapsed,MinD2w0t,EpLenMean,MeanEntropy,ReturnStepMaxmin,MaxIW,InitialReturnMin,Weights,EpThisIter,MeanIW,Bound,EpRewMean,MaxD2w0t,InitialReturnStd,MeanD2w0t,StdIW,MinIW,TimestepsSoFar,InitialReturnMax,EpisodesSoFar,InitialBound,ReturnStepMax,J_sample_variance,InitialReturnMean,Iteration,StdD2w0t,ReturnMeanIW
1.0001229,3515.3066051006317,,17.29,1.3873489,99.34993,1.0280005,-99.02036,[-0.656  0.954 -0.665  0.268 -0.032],100,0.9986113,-2313.9128,-108.38222400729745,1.0002761,3.5841067,0.034581125,0.010479334,0.9655955,829455,-81.0317,48900,-2313.974,100.0,14.263007,-92.90676,489,0.18271469,-92.78622
1.0001178,3522.547138929367,,16.68,1.3876967,99.36089,1.0328847,-97.4124,[-0.654  0.954 -0.666  0.268 -0.031],100,0.998065,-2174.512,-108.66081618387263,1.0002527,2.8200111,0.033361103,0.011902003,0.96886384,831123,-84.15686,49000,-2174.6296,100.0,9.442091,-93.672714,490,0.17958306,-93.49825
1.0000569,3528.9359595775604,,17.34,1.3877238,99.36561,1.0259442,-97.18124,[-0.656  0.954 -0.665  0.268 -0.031],100,0.9990594,-2216.6914,-108.268919492337,1.000134,3.0469592,0.034680575,0.0071679936,0.98168296,832857,-84.22345,49100,-2216.7556,100.0,8.926182,-92.755,491,0.1829757,-92.66606
1.0002184,3537.715479373932,,17.7,1.3882325,99.40198,1.0287513,-97.442604,[-0.657  0.954 -0.665  0.267 -0.031],100,0.99685264,-2127.9827,-108.89269358393885,1.0003563,3.1223896,0.035402156,0.014181928,0.9634284,834627,-81.959755,49200,-2128.1772,100.0,11.897259,-93.00503,492,0.18479674,-92.73385
1.0000414,3545.2818245887756,,17.06,1.3891892,99.3588,1.0176806,-97.841705,[-0.655  0.954 -0.665  0.267 -0.031],100,0.9988939,-2151.404,-108.31548847478813,1.0000734,3.1761756,0.034120757,0.005250193,0.9875718,836333,-81.67638,49300,-2151.4692,100.0,10.258374,-93.046364,493,0.18153913,-92.945526
1.0000489,3551.744889497757,,17.19,1.3882122,99.360405,1.0164346,-97.24341,[-0.656  0.955 -0.665  0.267 -0.03 ],100,0.99896204,-2314.7112,-109.15964229733589,1.0000894,2.4799643,0.03438077,0.007065873,0.9726811,838052,-86.32274,49400,-2314.7583,100.0,6.540976,-93.69091,494,0.18220103,-93.59878
1.0001571,3559.340359687805,,17.32,1.3887006,99.351974,1.0303212,-97.466385,[-0.656  0.955 -0.665  0.268 -0.031],100,0.99826354,-2237.923,-109.02067619741055,1.0002792,3.3440194,0.034641974,0.011464205,0.9603881,839784,-83.40679,49500,-2238.0115,100.0,11.935704,-93.44342,495,0.18288079,-93.28592
1.000151,3565.946364402771,,16.47,1.388155,99.386635,1.0300205,-97.637566,[-0.655  0.954 -0.665  0.267 -0.03 ],100,0.99798644,-1999.9331,-107.89940883036056,1.0003711,2.4946213,0.032941855,0.011891902,0.97010016,841431,-85.00738,49600,-2000.0245,100.0,7.5469255,-93.16696,496,0.17848562,-92.98501
1.0001822,3573.6477632522583,,17.08,1.3880694,99.37407,1.045671,-97.42938,[-0.654  0.954 -0.666  0.268 -0.031],100,0.99779326,-2413.7842,-108.4051866441777,1.0003048,3.3379312,0.03416193,0.014154451,0.9659571,843139,-79.43072,49700,-2413.894,100.0,12.988514,-93.09257,497,0.18164288,-92.89692
1.0001837,3582.011485338211,,17.17,1.3867463,99.358025,1.0328857,-97.25108,[-0.655  0.954 -0.665  0.268 -0.031],100,0.9966393,-2195.8188,-108.57659835336503,1.0004057,3.2783928,0.034342255,0.013833393,0.9368543,844856,-83.34004,49800,-2195.9856,100.0,12.876755,-93.17919,498,0.18211065,-92.882126
1.0000961,3588.9319772720337,,16.46,1.3863722,99.40416,1.0279614,-97.565155,[-0.656  0.954 -0.665  0.267 -0.032],100,0.99854815,-2080.158,-108.67328606765321,1.0002214,2.3950708,0.032921538,0.009880151,0.96589065,846502,-86.81295,49900,-2080.2275,100.0,6.154849,-93.8481,499,0.17843437,-93.71583
