ReturnStepMaxmin,InitialReturnMean,StdIW,Weights,MaxIW,EntropyCoefficient,MinIW,InitialReturnMin,Bound,EpLenMean,StdD2w0t,TimestepsSoFar,J_sample_variance,ReturnMeanIW,MeanIW,InitialReturnMax,EpRewMean,InitialReturnStd,EmpiricalD2,MeanEntropy,Iteration,MinD2w0t,MaxD2w0t,EpThisIter,EpisodesSoFar,InitialBound,MeanD2w0t,ReturnStepMax,TimeElapsed
98.40416,2.2888183e-07,0.020569297,[-1.002 -0.723 -0.523 -0.187  0.348],1.0860492,,0.92732537,-37.90342,-816.8294,372.82,0.43564537,5835079,197.45932,-5.669112,1.0015203,24.288666,-111.0710288721968,14.0778,1.0006143,1.7662445,483,,1.000982,100,48300,-816.8683,0.7458847,100.0,9201.417247533798
98.39621,-3.0517577e-07,0.01917893,[-1.003 -0.723 -0.523 -0.187  0.347],1.075232,,0.92532986,-31.844154,-817.2213,375.04,0.4331377,5872583,224.08665,-6.0605035,1.0019369,34.82617,-113.22203989292301,14.854372,1.000706,1.7665325,484,,1.0011343,100,48400,-817.2517,0.7503734,100.0,9248.136172294617
98.48178,5.0354006e-06,0.015957676,[-1.005 -0.723 -0.523 -0.187  0.348],1.0569364,,0.9235351,-44.264683,-820.59174,395.64,0.40651366,5912147,236.12663,-9.42721,1.0006539,29.380278,-102.5146861172949,15.370103,1.0005213,1.7662617,485,,1.0009537,100,48500,-820.6353,0.79151374,100.0,9296.457010507584
98.45912,2.822876e-06,0.015747843,[-1.007 -0.723 -0.524 -0.187  0.347],1.0556028,,0.9465355,-48.209618,-818.9771,391.03,0.4129635,5951250,217.91608,-7.823698,1.000239,25.982632,-105.74864637866226,14.696295,1.0005186,1.7657111,486,,1.0007519,100,48600,-819.00024,0.7822791,100.0,9345.045488834381
98.49942,-2.002716e-06,0.023739692,[-1.008 -0.723 -0.524 -0.187  0.347],1.0989683,,0.9066591,-39.40167,-819.5562,400.38,0.39964992,5991288,173.55379,-8.384104,1.0020872,31.325321,-100.20975192600802,13.100161,1.0010064,1.7659183,487,,1.0015306,100,48700,-819.60236,0.8012009,100.0,9394.452331542969
98.497665,1.2397766e-06,0.016917108,[-1.008 -0.722 -0.524 -0.188  0.347],1.0640891,,0.94629747,-34.7405,-819.0858,417.32,0.371616,6033020,185.67554,-7.931065,0.99997467,24.069748,-104.81735943763897,13.521385,1.0005716,1.7662605,488,,1.0007645,100,48800,-819.1088,0.834885,100.0,9445.759949207306
98.44574,2.3651123e-06,0.012384619,[-1.008 -0.722 -0.524 -0.188  0.347],1.0339308,,0.9603425,-35.248867,-818.28595,384.86,0.42107832,6071506,227.5208,-7.1425953,1.000096,33.65423,-106.6566326905592,15.029858,1.0002781,1.765898,489,,1.0003864,100,48900,-818.2983,0.7698292,100.0,9493.014144659042
98.467606,-3.0517577e-07,0.020317825,[-1.009 -0.721 -0.524 -0.188  0.347],1.1420156,,0.93045247,-32.18292,-818.48444,386.44,0.41914272,6110150,202.47092,-7.3199463,1.0002725,25.376955,-102.87037127094487,14.194874,1.0007398,1.7657154,490,,1.0012008,100,49000,-818.51807,0.77319294,100.0,9540.437302589417
98.44954,8.392334e-07,0.013248744,[-1.011 -0.721 -0.525 -0.188  0.347],1.0529888,,0.9485189,-40.487976,-818.509,388.29,0.41660932,6148979,216.05411,-7.3627524,1.0010853,31.687462,-106.86894761797026,14.59521,1.0003017,1.7655355,491,,1.0004272,100,49100,-818.53064,0.7767071,100.0,9588.761895656586
98.45857,3.0517579e-06,0.011881081,[-1.011 -0.721 -0.525 -0.188  0.346],1.0583197,,0.9543633,-48.139545,-818.9341,384.3,0.4217853,6187409,253.45609,-7.7913985,1.0000356,35.71813,-104.03504736965347,15.823399,1.000239,1.7650067,492,,1.0003381,100,49200,-818.9497,0.768695,100.0,9635.856137990952
98.41791,7.6293944e-08,0.018543504,[-1.011 -0.721 -0.524 -0.188  0.346],1.0835967,,0.9221571,-35.341473,-816.2328,354.87,0.45404112,6222896,224.83244,-5.07203,1.0023495,30.500435,-103.2845403005468,14.903704,1.0006171,1.764575,493,,1.0009592,100,49300,-816.27295,0.7099923,100.0,9679.697112321854
98.43886,1.1634827e-06,0.0128342165,[-1.012 -0.72  -0.525 -0.188  0.346],1.0568429,,0.95265377,-38.995026,-817.9562,392.29,0.41118437,6262125,221.31248,-6.8123345,0.99871093,31.491442,-110.0657793302971,14.835435,1.0003147,1.7643548,494,,1.0005167,100,49400,-817.96967,0.78470343,100.0,9728.494729995728
98.39081,-2.269745e-06,0.017779045,[-1.013 -0.72  -0.524 -0.188  0.345],1.0587449,,0.9437618,-38.045135,-817.014,361.79,0.44735008,6298304,191.75443,-5.8598084,1.0003012,26.880627,-110.20011145133248,13.83701,1.0004965,1.763962,495,,1.0008508,100,49500,-817.0443,0.7237787,100.0,9773.097416877747
98.48589,5.340576e-07,0.019598994,[-1.014 -0.72  -0.525 -0.188  0.345],1.1001995,,0.93652904,-48.27973,-816.44354,411.35,0.38207284,6339439,166.33414,-5.284147,1.0026065,22.64386,-105.74012853041273,12.865134,1.0007484,1.7636704,496,,1.0013325,100,49600,-816.48254,0.8230157,100.0,9824.504664897919
98.42709,2.1743774e-06,0.020495221,[-1.016 -0.72  -0.525 -0.187  0.345],1.0704626,,0.9274371,-42.20231,-819.7838,377.18,0.43063748,6377157,220.35837,-8.614398,0.9982531,27.73539,-108.04448545661857,14.887261,1.0007108,1.7639624,497,,1.0012465,100,49700,-819.8316,0.7546552,100.0,9871.235130310059
98.346405,-3.0517577e-07,0.017575303,[-1.019 -0.721 -0.526 -0.187  0.345],1.0609977,,0.9285763,-44.790264,-816.19806,343.46,0.46386176,6411503,263.14154,-5.046542,1.0006663,37.749264,-112.24076725688995,16.196749,1.0004638,1.7637624,498,,1.0007564,100,49800,-816.23,0.68709344,100.0,9914.087296962738
98.45444,-1.0490418e-06,0.013337083,[-1.02  -0.721 -0.526 -0.187  0.345],1.0537179,,0.9431684,-54.123035,-817.26013,385.34,0.42046455,6450037,240.11545,-6.116178,1.0000304,25.431557,-105.11244336577298,15.42342,1.0003089,1.7637572,499,,1.0004613,100,49900,-817.2731,0.7708061,100.0,9961.693269729614
