InitialReturnMax,EmpiricalD2,MaxIW,StdD2w0t,J_sample_variance,EpisodesSoFar,TimeElapsed,EpRewMean,ReturnStepMaxmin,InitialBound,EpLenMean,EpThisIter,TimestepsSoFar,Iteration,ReturnMeanIW,MeanIW,InitialReturnStd,InitialReturnMean,MeanEntropy,StdIW,MeanD2w0t,EntropyCoefficient,ReturnStepMax,InitialReturnMin,MinD2w0t,Bound,Weights,MaxD2w0t,MinIW
7.130394,1.0165426,1.3841815,0.17457612,5028.3477,48900,4355.287990808487,-107.23607094969859,85.53866,384.7581,15.51,100,975834,489,598.77704,1.0100747,2.39425,-4.119873e-06,-0.17112882,0.12999985,0.031234145,,100.0,-3.2742996,,389.04987,[ 0.819  0.608  0.071 -0.349 -1.586],1.0396411,0.62675565
10.350845,1.1839861,3.7862785,0.17989422,54354.39,49000,4362.767929553986,-106.9312357792471,85.244835,392.87033,15.15,100,977349,490,633.6642,1.0490983,2.762342,-9.918213e-07,-0.1727973,0.42855087,0.03173031,,100.0,-3.9289856,,410.48785,[ 0.814  0.608  0.071 -0.351 -1.59 ],1.4441459,0.32397413
9.562775,4.235954,21.739422,0.35644895,2644475.0,49100,4371.236330986023,-106.90058605700331,85.17779,403.45175,15.05,100,978854,491,781.99695,1.3087032,2.3478308,-9.536743e-06,-0.16731356,2.98895,0.050228544,,100.0,-3.9482346,,475.56863,[ 0.809  0.603  0.07  -0.353 -1.592],10.164085,0.024560269
11.75473,1.8855171,11.886299,0.22670405,658475.8,49200,4382.284508466721,-107.05870466251912,85.58784,371.3465,15.52,100,980406,492,698.40076,1.1925343,2.7728927,9.384155e-06,-0.1670511,1.5322978,0.03871565,,100.0,-3.8803177,,427.4848,[ 0.782  0.599  0.075 -0.352 -1.586],3.670875,0.024631165
11.616737,10.458729,95.96563,1.0453432,23509620.0,49300,4393.891470193863,-107.23969241445268,85.61675,378.596,15.58,100,981964,493,1046.8947,1.8852032,2.8944194,1.0070801e-05,-0.16582043,9.374653,0.10223131,,100.0,-4.978462,,543.05334,[ 0.753  0.601  0.08  -0.353 -1.586],63.927715,0.0044082655
10.275673,1.4543344,6.0309315,0.2159824,220586.81,49400,4404.779925823212,-106.69093415249743,85.31876,384.33325,15.18,100,983482,494,658.01697,1.0926253,2.3682766,-1.1444092e-06,-0.1667368,0.8220407,0.03722976,,100.0,-4.049942,,407.50333,[ 0.768  0.604  0.063 -0.351 -1.585],2.412058,0.22830361
8.945656,1.6304545,5.6391997,0.21494775,222653.03,49500,4412.662602186203,-107.32400907358135,85.95793,341.7116,16.01,100,985083,495,643.515,1.1354904,2.8096623,-1.9836425e-06,-0.16630492,0.90931123,0.03826317,,100.0,-3.9801865,,380.97665,[ 0.769  0.607  0.071 -0.354 -1.586],2.6224787,0.16781475
10.032524,1.0437223,2.2193506,0.17687231,13158.04,49600,4420.464359998703,-107.03391405415036,85.47874,374.13977,15.39,100,986622,496,613.6387,1.0281037,2.2655244,-2.9754638e-06,-0.17193295,0.20401339,0.031502873,,100.0,-3.9108353,,386.45697,[ 0.776  0.613  0.069 -0.357 -1.585],1.2016478,0.630432
11.504898,2.402072,19.32368,0.3152147,1018653.0,49700,4428.151922225952,-107.1566525437113,85.3127,383.82288,15.25,100,988147,497,779.12756,1.295776,2.526024,7.6293946e-07,-0.17218591,1.7977622,0.04825803,,100.0,-3.6622772,,489.21936,[ 0.768  0.619  0.07  -0.356 -1.591],6.4728136,0.07152088
5.869995,5.4884686,20.736345,0.5607777,2310466.5,49800,4435.56981921196,-107.3807578225938,85.130974,408.54102,15.07,100,989654,498,947.30334,1.5923043,1.9809357,-1.335144e-05,-0.1736301,2.7278936,0.060842667,,100.0,-3.6615524,,635.29895,[ 0.76   0.631  0.08  -0.356 -1.591],28.45301,0.012458779
10.053223,1.8843602,8.07287,0.22933902,422076.94,49900,4442.767627477646,-106.67136310657996,85.03341,410.5153,14.87,100,991141,499,689.6184,1.12384,2.6177142,2.2125244e-06,-0.17753579,1.143322,0.03806143,,100.0,-3.7134857,,442.10693,[ 0.756  0.621  0.092 -0.363 -1.593],3.6167903,0.09808289
