EmpiricalD2,Weights,Bound,InitialBound,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnMin,MeanIW,MinD2w0t,Iteration,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,ReturnStepMaxmin,MinIW,InitialReturnMean,EpLenMean,EpThisIter,StdD2w0t,InitialReturnMax,TimeElapsed,MaxD2w0t,EntropyCoefficient,ReturnStepMax,StdIW,MeanEntropy
1.0336998,[-11.278  -5.775  -0.228  -5.131   2.315],-37.58448,-37.666008,-33.52395384950824,7.9424777,1.4584106,65.42886,17129384,-18.600658,1.0036588,,485,-6.104089,48500,0.9937202,98.86279,0.6160037,-9.441376e-07,488.68,100,0.15157041,19.367472,22636.54972434044,1.0374588,,100.0,0.12491291,3.7395844
1.0155475,[-11.277  -5.773  -0.237  -5.132   2.32 ],-37.125996,-37.16496,-44.95831060287918,9.5543,1.3747772,92.20036,17176448,-35.840378,1.0034453,,486,-5.672058,48600,0.9486488,98.808945,0.6936116,-6.7710874e-07,470.64,100,0.23698637,30.395605,22693.315994262695,1.0178629,,100.0,0.08631822,3.7361975
1.0221843,[-11.273  -5.773  -0.245  -5.13    2.317],-38.625385,-38.717403,-39.73565758903868,11.238798,1.440445,113.15265,17223787,-54.291534,0.99581563,,487,-7.1630054,48700,0.95745796,98.83212,0.646032,-6.008148e-07,473.39,100,0.22710739,25.561377,22750.773735761642,1.0289191,,100.0,0.09780149,3.7377353
1.0290779,[-11.274  -5.78   -0.237  -5.12    2.319],-38.370747,-38.45687,-38.34060242660535,9.288339,1.574902,81.956276,17271663,-46.631393,0.99090576,,488,-6.8964515,48800,0.9715273,98.83983,0.64025956,-1.14440915e-07,478.76,100,0.20481446,21.858315,22808.77741599083,1.0320445,,100.0,0.12702928,3.7421768
1.024653,[-11.268  -5.786  -0.243  -5.112   2.323],-36.42551,-36.504646,-38.220995873222535,8.745787,1.6364682,81.2534,17319801,-21.913069,1.0279634,,489,-4.957036,48900,0.974755,98.8412,0.6937638,5.626678e-07,481.38,100,0.19184743,17.555817,22866.428669929504,1.0271704,,100.0,0.13545689,3.7460592
1.0,[-11.269  -5.782  -0.246  -5.122   2.327],-37.7891,-37.7891,-33.936452472326884,9.37552,1.0,88.78823,17367439,-39.318737,1.0,,490,-6.358381,49000,0.95276,98.85753,1.0,1.1062622e-06,476.38,100,0.21215488,31.286652,22923.97282075882,1.0,,100.0,,3.7460592
1.0058502,[-11.269  -5.782  -0.246  -5.122   2.327],-37.214394,-37.24688,-35.022700171329085,9.325997,1.2415017,91.026794,17415596,-52.392174,1.0050843,,491,-5.7758484,49100,0.9659583,98.85455,0.83512956,-9.536743e-07,481.57,100,0.18897854,26.73304,22981.81289243698,1.0077828,,100.0,0.053267088,3.7461267
1.0540532,[-11.267  -5.781  -0.251  -5.127   2.327],-38.06395,-38.208775,-38.479881232836746,8.834368,1.9552857,78.01336,17463838,-34.35847,0.9949811,,492,-6.554259,49200,0.9910389,98.84047,0.47734112,-6.008148e-07,482.42,100,0.18987904,20.248358,23039.73129105568,1.0641308,,100.0,0.17064542,3.7506404
1.0084732,[-11.269  -5.768  -0.26   -5.14    2.332],-36.987804,-37.000446,-38.35630513868933,7.7934957,1.3371624,62.476162,17511144,-25.831615,1.0021275,,493,-5.543193,49300,0.9502358,98.837845,0.8269354,3.0517577e-07,473.06,100,0.22677729,16.292538,23096.96394467354,1.008992,,100.0,0.06493779,3.7538717
1.1020925,[-11.269  -5.768  -0.261  -5.14    2.335],-36.542587,-36.79399,-41.279025204832,10.591768,2.1363235,110.93433,17558169,-34.91059,1.0217103,,494,-4.9645133,49400,0.98876315,98.82443,0.3808632,9.059906e-07,470.25,100,0.25068903,28.091427,23153.547913074493,1.138638,,100.0,0.24301071,3.7486012
1.0032243,[-11.272  -5.762  -0.279  -5.163   2.33 ],-38.781513,-38.808197,-33.602186640940864,10.77058,1.1604272,114.546265,17604918,-42.185036,1.0002213,,495,-7.3462667,49500,0.9365001,98.85625,0.87918484,3.8146972e-08,467.49,100,0.24696429,17.5857,23210.95328783989,1.004311,,100.0,0.03748664,3.749872
1.0100868,[-11.271  -5.765  -0.274  -5.162   2.331],-36.21765,-36.234352,-34.28893321358943,9.168835,1.2464473,82.437416,17652430,-40.613586,1.0028936,,496,-4.770462,49600,0.95515865,98.85567,0.775916,1.04904174e-07,475.12,100,0.21859445,23.735558,23268.109498500824,1.0106261,,100.0,0.06990542,3.7532322
1.033287,[-11.271  -5.765  -0.275  -5.162   2.334],-37.222763,-37.28737,-38.77904185727229,9.878444,1.5669712,92.02488,17699067,-34.676105,0.9928189,,497,-5.74926,49700,0.94819343,98.833694,0.5657089,-8.773804e-07,466.37,100,0.2548451,29.72804,23323.777961730957,1.0445964,,100.0,0.11837888,3.750008
1.0143747,[-11.264  -5.773  -0.291  -5.162   2.331],-36.987625,-37.06113,-36.862972632459616,9.190347,1.4516287,87.92554,17747670,-43.16258,1.0006073,,498,-5.5404367,49800,0.9785689,98.84831,0.73551685,6.9618227e-07,486.03,100,0.16596551,21.680983,23382.45286631584,1.018987,,100.0,0.08704929,3.7513027
1.0589296,[-11.266  -5.773  -0.279  -5.168   2.332],-38.226685,-38.394444,-41.22037635279204,11.325395,1.8521451,111.3359,17793887,-45.23016,1.01931,,499,-6.708043,49900,0.95212126,98.821625,0.54923147,5.4359435e-07,462.17,100,0.27299064,22.834484,23438.687238931656,1.0705415,,100.0,0.18222208,3.7460597
