Iteration,MinIW,ESSClassic,OptimizationReturnMean,EpLenMean,VarianceInit,OptimizationReturnMin,EpThisIter,TimeElapsed,EpisodesSoFar,MeanEntropy,ReturnMeanIW,InitialBound,EmpiricalD2,MaxIWNorm,InitialReturnMax,StdIWNorm,MaxIW,ESSRenyi,ReturnStepMaxmin,MinIWNorm,InitialReturnMean,J_sample_variance,TimestepsSoFar,LearnableVariance,MeanIW,OptimizationReturnMax,EpRewMean,ReturnStepMax,StdIW,MeanIWNorm,Bound,InitialReturnMin,InitialReturnStd
465,6.584619e-05,5.9038653,13.882179,500.0,-0.6,,100,36422.29529213905,46500,1.6378663,299.07312,54.77239,339.5513,1.499034,66.52875,0.19735126,149.90341,0.2945063,0.027903214,6.5846183e-07,58.098827,185447.78,23250000,,4.9433603,22.3121,58.098827888261106,0.22726262,19.735126,0.049433604,237.77713,44.21665,4.288841
466,1.0695455e-08,1.007127,11.85004,500.0,-0.6,,100,36492.70240688324,46600,1.6378663,9915.789,54.768826,1160016.9,182.44724,65.45906,18.15265,18244.725,8.620564e-05,0.07988806,1.0695455e-10,58.041786,282273180.0,23300000,,183.0966,19.267319,58.04178265227078,0.29773948,1815.2653,1.830966,6390.685,46.191742,3.9609694
467,1.6735573e-06,1.0021007,12.905596,500.0,-0.6,,100,36569.32117891312,46700,1.6378663,8660.799,53.67593,166883.05,152.49402,63.141148,15.172805,15249.402,0.000599222,0.0034650117,1.6735573e-08,56.832996,426840500.0,23350000,,152.65413,19.213749,56.83299430861208,0.21310823,1517.2805,1.5265412,7371.099,43.9274,3.6968653
468,1.9115014e-06,1.071904,8.058718,500.0,-0.6,,100,36656.01695895195,46800,1.6378663,713.75433,53.19132,3109.2922,11.391213,67.174,1.1331133,1139.1213,0.03216166,0.11053516,1.9115014e-08,56.55002,2250365.0,23400000,,11.794823,18.682701,56.55001984000828,0.32869413,113.31134,0.11794823,526.4697,48.491302,4.02316
469,2.5135485e-08,1.0003473,8.066546,500.0,-0.6,,100,36732.97352361679,46900,1.6378663,157350.19,53.899334,19256446.0,2732.6987,65.91608,271.89963,273269.88,5.193066e-06,0.028598756,2.5135485e-10,57.19514,71425660000.0,23450000,,2733.173,16.787483,57.1951397341807,0.2642697,27189.96,27.331732,142887.48,49.128593,4.187527
470,1.8895713e-05,1.0760936,9.3551235,500.0,-0.6,,100,36804.27738571167,47000,1.6378663,1488.5767,52.786133,15640.457,26.850674,64.90658,2.6717806,2685.0674,0.006393675,0.057094336,1.8895713e-07,56.031464,4956590.0,23500000,,27.866035,18.230236,56.03146562325318,0.2686488,267.17807,0.27866033,1082.71,46.676342,3.7361631
471,2.8867998e-05,1.0673263,9.037708,500.0,-0.6,,100,36871.5003092289,47100,1.6378663,2184.5645,52.11783,36885.348,34.325016,64.079506,3.4148273,3432.5017,0.0027111035,0.028031021,2.8867998e-07,55.3218,30837108.0,23550000,,35.468887,17.79541,55.321803279645465,0.2394709,341.48276,0.35468888,1569.2231,46.284096,4.1157165
472,1.3144807e-05,1.0028671,12.7606535,500.0,-0.6,,100,36941.021545410156,47200,1.6378663,16741.39,54.233562,186378.28,279.30655,68.661835,27.790253,27930.656,0.0005365432,0.055492014,1.3144806e-07,57.66665,1902936200.0,23600000,,279.70673,23.755833,57.66665492291003,0.25221297,2779.0251,2.7970676,15259.271,44.906002,3.9522452
473,4.760304e-07,1.0015045,12.711823,500.0,-0.6,,100,37013.811347961426,47300,1.6378663,16783.324,54.322,525417.94,304.13715,65.92214,30.261036,30413.717,0.00019032467,0.00036931038,4.760304e-09,57.618107,1157266800.0,23650000,,304.3659,21.015858,57.61810699556366,0.26937595,3026.1035,3.0436585,14394.117,44.906284,3.8870115
474,5.4421935e-06,1.1003474,9.918034,500.0,-0.6,,100,37087.01964306831,47400,1.6378663,1765.8989,54.02771,12066.611,27.318686,66.51244,2.7173936,2731.8687,0.008287331,0.004520327,5.4421932e-08,57.35334,17511400.0,23700000,,28.662895,19.07714,57.35333652775329,0.21247973,271.73935,0.28662893,1400.5856,47.435303,4.2536983
475,6.2311274e-06,1.0402848,8.666721,500.0,-0.6,,100,37174.732863903046,47500,1.6378663,4699.941,54.439262,25259.195,83.32579,66.248184,8.290306,8332.579,0.0039589545,0.004430443,6.231127e-08,57.75167,43489268.0,23750000,,84.99971,17.163235,57.75167060112624,0.23882331,829.0306,0.84999704,4173.495,49.08495,3.9895184
476,9.47305e-08,1.009592,9.536115,500.0,-0.6,,100,37254.636671066284,47600,1.6378663,4845.526,53.267193,124243.56,89.04879,64.89298,8.859832,8904.879,0.0008048707,0.0027817339,9.47305e-10,56.511845,58638656.0,23800000,,89.47505,17.917255,56.51184142058318,0.21563311,885.9833,0.8947508,3701.8455,46.975727,3.724508
477,0.00013991687,1.0816292,8.257576,500.0,-0.6,,100,37335.79984021187,47700,1.6378663,542.1528,52.750515,786.97455,8.976586,62.427567,0.8928441,897.6587,0.1270689,0.030264392,1.3991687e-06,55.87189,1084719.6,23850000,,9.336333,14.813248,55.87189474539204,0.24056964,89.284424,0.09336333,454.58853,47.61432,3.5700462
478,4.0333056e-08,1.0023106,11.255724,500.0,-0.6,,100,37407.94850349426,47800,1.6378663,12804.104,52.069813,1411629.8,229.60104,62.353775,22.844759,22960.105,7.0840106e-05,0.005571693,4.0333056e-10,55.1875,833654340.0,23900000,,229.86626,18.422,55.18749876416677,0.22617705,2284.4756,2.2986624,9099.914,43.931774,3.5724518
479,0.01321364,16.434258,9.291736,500.0,-0.6,,100,37484.99198675156,47900,1.6378663,75.786575,52.1493,8.156719,0.20752895,65.02383,0.030667048,20.752895,12.259831,0.012289315,0.0001321364,55.400494,4946.0024,23950000,,1.3599811,18.91507,55.400492478974726,0.29453358,3.066705,0.013599809,66.50118,46.108757,3.7600563
480,2.3556765e-07,1.2876719,13.106002,500.0,-0.6,,100,37540.747384786606,48000,1.6378663,2930.174,51.57315,40552.934,47.201313,62.60088,4.735748,4720.1313,0.0024659128,0.106364325,2.3556765e-09,54.703197,39885856.0,24000000,,54.088566,21.003685,54.70319635454937,0.35629046,473.5748,0.5408856,2299.8533,41.597195,3.678436
481,2.3058778e-06,1.0082768,8.726148,500.0,-0.6,,100,37616.27807235718,48100,1.6378663,5330.075,51.753574,301603.88,92.5628,62.93704,9.209529,9256.28,0.00033156073,0.023126155,2.3058778e-08,54.90042,125626830.0,24050000,,92.94538,16.762764,54.90042255225474,0.21584707,920.95276,0.9294541,3601.872,46.174274,3.2032282
482,3.0167516e-07,1.0014879,8.477217,500.0,-0.6,,100,37680.35072207451,48200,1.6378663,18587.041,51.601997,453362.9,335.1324,62.95822,33.345,33513.24,0.00022057384,0.054722324,3.0167515e-09,54.749912,1183017300.0,24100000,,335.38165,16.685528,54.74991042010547,0.239479,3334.5005,3.3538163,16467.482,46.272694,3.425574
483,8.83196e-06,1.1553829,7.2626557,500.0,-0.6,,100,37750.1660323143,48300,1.6378663,925.7659,52.95189,2918.8953,15.851055,63.970375,1.5766803,1585.1056,0.034259535,0.010392278,8.83196e-08,56.150402,1410993.8,24150000,,17.0463,15.082626,56.15040421676285,0.25076386,157.66805,0.17046303,752.9602,48.88775,3.5843418
484,9.793389e-06,1.0170255,9.699001,500.0,-0.6,,100,37816.93185257912,48400,1.6378663,2368.7058,52.513798,29523.803,43.179573,62.562862,4.295959,4317.9575,0.0033870975,0.0169539,9.7933885e-08,55.641945,17378426.0,24200000,,43.545757,16.619923,55.64194116809336,0.25470492,429.5959,0.43545753,1831.2129,45.94294,3.470506
485,1.2426436e-06,1.0062358,9.699263,500.0,-0.6,,100,37873.13070392609,48500,1.6378663,3662.0247,51.88311,65568.945,64.71688,62.2398,6.439048,6471.688,0.0015251122,0.006371334,1.2426436e-08,54.9951,60550696.0,24250000,,64.918365,16.943962,54.99510071059337,0.25454316,643.9048,0.64918363,2865.155,45.295837,3.5956643
486,0.00029988083,1.2296169,7.4994807,500.0,-0.6,,100,37928.31741428375,48600,1.6378663,281.5695,51.330746,437.80038,4.1394534,62.773823,0.41155472,413.94534,0.2284146,0.003655821,2.9988082e-06,54.469437,442852.72,24300000,,4.591971,15.803864,54.46943985562432,0.30509233,41.15547,0.04591971,215.89651,46.96996,3.6375022
487,3.301315e-07,1.0378662,9.126026,500.0,-0.6,,100,37986.45341253281,48700,1.6378663,5269.916,52.266598,373270.16,90.89809,64.475876,9.043483,9089.809,0.00026790248,0.01624994,3.301315e-09,55.490395,109298330.0,24350000,,92.61299,18.111507,55.49039443544179,0.25461102,904.3482,0.92612994,3300.3123,46.36437,3.4938831
488,5.334489e-10,1.0002065,7.528394,500.0,-0.6,,100,38048.11766886711,48800,1.6378663,57803.18,51.932133,23618822.0,1059.9508,64.688255,105.46366,105995.08,4.2339116e-06,0.047643393,5.334489e-12,55.16655,7909111300.0,24400000,,1060.0602,17.050102,55.16654637793054,0.30044433,10546.364,10.6006,42084.19,47.638153,3.3785915
489,4.880047e-05,2.001958,9.438742,500.0,-0.6,,100,38101.067694187164,48900,1.6378663,276.5234,52.506554,499.86,3.5493507,62.330692,0.35847935,354.9351,0.20005602,0.054297403,4.880047e-07,55.623093,131475.11,24450000,,5.1236916,16.146343,55.623090132875056,0.28026763,35.84794,0.051236913,206.84534,46.18435,3.2703645
490,5.1478646e-06,1.1075804,8.122474,500.0,-0.6,,100,38148.35510993004,49000,1.6378663,1085.5328,52.16504,4264.6245,18.436087,62.14843,1.8338662,1843.6088,0.023448722,0.044643328,5.1478644e-08,55.272457,3581526.5,24500000,,19.407686,14.998444,55.27246037946753,0.26149505,183.38663,0.19407684,882.60547,47.149986,3.3622205
491,4.687379e-05,1.6462867,12.422961,500.0,-0.6,,100,38195.99135828018,49100,1.6378663,273.99518,52.089775,464.86563,4.08626,62.72322,0.40716133,408.62598,0.21511592,0.056300536,4.6873788e-07,55.22595,158234.45,24550000,,5.2677345,19.920238,55.225942933642926,0.2747839,40.716125,0.05267734,206.37723,42.802982,3.2685022
492,9.238371e-06,1.0253801,8.463042,500.0,-0.6,,100,38246.01289153099,49200,1.6378663,1883.6255,52.030148,95758.41,35.119812,61.692165,3.494029,3511.9814,0.0010442948,0.06651215,9.238371e-08,55.114765,7570447.0,24600000,,35.563713,15.040447,55.11476099509839,0.26256615,349.40295,0.35563713,929.09796,46.65172,3.290898
493,1.7330415e-06,1.0185441,5.844108,500.0,-0.6,,100,38298.725155591965,49300,1.6378663,4730.4536,51.838966,50888.19,78.957664,60.22798,7.855515,7895.7666,0.0019650925,0.025709778,1.7330414e-08,54.850365,82843520.0,24650000,,79.687035,11.221722,54.85036867813015,0.2465749,785.5515,0.7968703,4051.13,49.00626,2.8221629
494,0.00045835297,2.189827,6.2615924,500.0,-0.6,,100,38351.969019174576,49400,1.6378663,209.63339,51.193806,284.753,2.5204828,59.16914,0.2530824,252.04828,0.35118157,0.011572063,4.5835295e-06,54.15226,77883.734,24700000,,3.7868214,11.278469,54.15226343170248,0.20673394,25.308239,0.037868213,159.71054,47.89067,2.6925685
495,3.5219705e-06,1.0088729,6.840521,500.0,-0.6,,100,38398.0606508255,49500,1.6378663,3400.2612,50.76891,25673.795,59.92495,60.47165,5.9621964,5992.495,0.0038950222,0.0013905913,3.5219703e-08,53.792492,40868890.0,24750000,,60.190277,13.519676,53.792493576946406,0.201614,596.21967,0.6019028,2915.7913,46.951973,2.6862655
496,9.634717e-08,1.0011222,8.260539,500.0,-0.6,,100,38444.1811747551,49600,1.6378663,42313.22,50.433697,3369097.0,781.70996,60.29352,77.77872,78171.0,2.9681543e-05,0.062323153,9.634717e-10,53.448376,6114134500.0,24800000,,782.1485,15.105686,53.44837455036477,0.27303523,7777.8726,7.8214855,36779.75,45.187836,2.746564
497,1.1328555e-06,1.1868308,8.399501,500.0,-0.6,,100,38488.038796663284,49700,1.6378663,659.1588,50.523933,1901.3176,10.690793,60.073704,1.063413,1069.0793,0.052595105,0.0295365,1.1328554e-08,53.527622,1868196.4,24850000,,11.654374,14.945583,53.527621442940536,0.25559002,106.34131,0.11654377,528.1858,45.12812,2.91104
498,9.073969e-08,1.0026201,6.7268887,500.0,-0.6,,100,38532.33104658127,49800,1.6378663,6041.0503,50.592175,268193.3,107.98698,59.83199,10.744429,10798.698,0.00037286538,0.028636992,9.073969e-10,53.58378,120747304.0,24900000,,108.12838,12.975101,53.58377622527053,0.23482302,1074.4429,1.0812839,4491.7793,46.856888,2.9348052
499,6.453646e-07,1.052975,5.9326353,500.0,-0.6,,100,38575.87377023697,49900,1.6378663,3407.3447,50.297733,25053.947,58.57264,60.364048,5.827541,5857.264,0.003991387,0.03372553,6.4536456e-09,53.31594,38751200.0,24950000,,60.116405,12.980743,53.3159408671681,0.26950815,582.7541,0.60116404,2929.6104,47.383305,2.7252963
