EpLenMean,Bound,InitialReturnMean,MinIW,EpisodesSoFar,EpRewMean,MaxD2w0t,J_sample_variance,InitialReturnStd,InitialReturnMax,InitialBound,ReturnStepMaxmin,Iteration,MeanEntropy,TimeElapsed,MeanIW,ReturnStepMax,TimestepsSoFar,ReturnMeanIW,MinD2w0t,EmpiricalD2,MeanD2w0t,StdD2w0t,Weights,MaxIW,StdIW,InitialReturnMin,EpThisIter
5.75,-760.5795,6.67572e-07,0.010178819,48900,47.474016487848175,71.70668,568384.0,17.328176,67.15332,-822.09796,6.5127077,489,-2.799696,1638.893149137497,0.88228,8.2563505,280498,-683.2718,,5.5556836,0.0224417,0.47679305,[-0.965 -0.613 -0.471  1.621 -4.22 ],5.638535,0.9479337,-36.450897,100
5.99,-664.7162,-1.8882752e-06,0.0044343825,49000,49.87311205048767,298.59186,513344.0,15.793927,73.71364,-828.70544,6.6521273,490,-2.8018243,1643.007869720459,0.70259595,8.326061,281097,-544.4588,,24.435694,0.06326493,2.2428408,[-0.967 -0.61  -0.473  1.627 -4.219],5.721141,0.8996144,-28.888779,100
6.09,-737.264,-1.5258789e-06,0.0111969635,49100,50.87439786423355,40.632004,480724.25,21.162144,140.57196,-841.23224,6.7075253,491,-2.802506,1647.9540944099426,0.79168046,8.35376,281706,-617.2858,,7.318072,0.027367402,0.5095839,[-0.973 -0.626 -0.473  1.649 -4.221],3.9771354,0.86614996,-29.728798,100
5.67,-707.22766,-2.5939942e-06,0.033089444,49200,46.67180738554033,21.143408,199463.25,15.994663,49.874744,-816.784,6.46272,492,-2.8027341,1652.5497896671295,0.8125888,8.2313595,282273,-626.34985,,3.196564,0.01836824,0.26528805,[-0.973 -0.624 -0.473  1.656 -4.221],3.8223307,0.5713606,-35.706367,100
5.95,-703.71295,5.722046e-07,0.0086430935,49300,49.471794076871326,77.33517,372175.0,18.13371,56.30697,-824.645,6.6291895,493,-2.8009644,1657.7437071800232,0.75599205,8.314587,282868,-586.01886,,11.837146,0.03620192,0.9219515,[-0.981 -0.615 -0.488  1.656 -4.222],4.1837296,0.7636447,-38.347004,100
5.66,-722.2727,1.0681152e-06,0.00049591874,49400,46.57426712218583,97.060875,362055.06,15.916619,59.01413,-818.35834,6.4573574,494,-2.8018744,1661.8491311073303,0.8252859,8.228669,283434,-634.94196,,9.80092,0.03177761,0.842907,[-0.979 -0.612 -0.485  1.663 -4.22 ],6.4946966,0.7672261,-25.727413,100
6.15,-791.3351,-2.2506713e-06,0.0045715533,49500,51.473496515733174,35.023518,611202.94,18.786129,81.01056,-833.35504,6.7393913,495,-2.799913,1666.7352058887482,0.9029417,8.369674,284049,-705.59106,,4.8324223,0.022611665,0.38153616,[-0.984 -0.617 -0.489  1.676 -4.221],5.8150873,0.9801296,-30.35931,100
5.51,-704.3994,5.0735475e-06,0.011677405,49600,45.07302248916898,36.418922,574666.94,15.022872,42.292606,-811.08167,6.360464,496,-2.80272,1670.712991476059,0.81876045,8.180221,284600,-628.63336,,5.045668,0.02112412,0.38538384,[-0.976 -0.626 -0.487  1.675 -4.219],8.093285,0.9637318,-34.18894,100
5.72,-633.77985,3.0517579e-06,0.002160549,49700,47.17410388166188,177.20328,318795.4,20.133598,85.12431,-824.5669,6.494442,497,-2.8027225,1674.6680665016174,0.683445,8.247221,285172,-525.7834,,14.065151,0.040100783,1.3453223,[-0.985 -0.625 -0.488  1.682 -4.222],3.8682337,0.71359885,-36.103767,100
5.82,-752.0187,-1.2588501e-06,0.0070870626,49800,48.17463095722679,35.618282,378415.75,15.830622,57.44087,-821.94244,6.554885,498,-2.8027775,1678.9823801517487,0.8639328,8.27743,285754,-668.7238,,5.8906794,0.023557164,0.43935168,[-0.986 -0.622 -0.491  1.671 -4.222],5.0745945,0.7804898,-37.145325,100
6.02,-739.8853,1.7929077e-06,0.0023842566,49900,50.17474954933835,45.093784,616964.5,15.139744,55.559242,-826.02875,6.6693563,499,-2.8034763,1682.988689661026,0.8407703,8.334677,286356,-653.35376,,6.813794,0.025923936,0.48880255,[-0.987 -0.615 -0.491  1.673 -4.222],7.1699057,0.9856566,-29.183008,100
