EpisodesSoFar,InitialReturnStd,StdD2w0t,EpThisIter,MaxIW,J_sample_variance,MeanD2w0t,EmpiricalD2,StdIW,InitialBound,TimeElapsed,MeanEntropy,InitialReturnMin,EpLenMean,MinIW,Iteration,ReturnStepMax,InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,MaxD2w0t,TimestepsSoFar,Bound,Weights,InitialReturnMax,EpRewMean,MinD2w0t,MeanIW
49000,141.39557,1.7151691,100,6.8686953,310550.72,0.26025638,14.947119,0.8072251,-697.173,4563.089103221893,-2.2444115,-381.9667,53.45,0.0036152066,490,9.809841,2.6855469e-05,-369.7274,9.619682,100.04283,1970431,-551.4921,[-1.49   1.146 -0.489 -1.254 -3.659],320.3832,524.3355977197489,,0.66317344
49100,130.25624,1.8016008,100,12.743151,151547.02,0.2932818,20.971764,0.80435854,-674.2452,4575.158185482025,-2.2463644,-193.8283,57.1,0.0066980966,491,9.821806,-3.6621093e-06,-242.71883,9.643612,98.93031,1976141,-434.28125,[-1.47   1.138 -0.47  -1.254 -3.663],284.7298,560.8248422952677,,0.5188532
49200,142.79745,1.6399213,100,21.896454,393849.5,0.26910162,18.195894,1.0753055,-675.8257,4586.698372125626,-2.2454014,-274.86838,57.5,0.0023902499,492,9.823074,3.3874512e-05,-371.92944,9.646149,137.5366,1981891,-550.8544,[-1.46   1.134 -0.47  -1.263 -3.665],294.799,564.8264204901029,,0.68693984
49300,139.18556,1.6531032,100,9.687426,297529.97,0.30909258,11.288739,0.869076,-690.0957,4597.983503103256,-2.245399,-179.92786,55.23,0.0060377833,493,9.815844,8.850097e-06,-406.43326,9.631687,73.5106,1987414,-597.73895,[-1.466  1.135 -0.466 -1.251 -3.665],385.30692,542.128784794872,,0.7495741
49400,131.0426,1.5696232,100,11.544785,250607.02,0.27850243,9.022622,0.79348123,-689.3617,4608.9884169101715,-2.2473407,-177.49155,54.35,0.002936507,494,9.812805,-1.3122559e-05,-397.9498,9.62561,49.315132,1992849,-570.4371,[-1.466  1.129 -0.469 -1.259 -3.665],295.0334,533.3256112165435,,0.71076673
49500,131.1567,2.4817846,100,12.485668,243337.52,0.2781256,26.978874,0.90476584,-688.22687,4620.466987609863,-2.2492943,-177.76247,54.39,0.0019375819,495,9.81289,-2.0446778e-05,-379.1487,9.62578,199.5991,1998288,-565.6381,[-1.453  1.126 -0.448 -1.245 -3.666],272.4901,533.7228246762568,,0.709391
49600,141.30032,0.42720872,100,6.2499065,258744.48,0.14423846,2.2565272,0.87088466,-687.1321,4630.384674310684,-2.2490065,-183.13937,55.84,0.022057751,496,9.817806,1.739502e-05,-507.21506,9.6356125,4.9673204,2003872,-639.30255,[-1.443  1.126 -0.446 -1.256 -3.668],382.11502,548.225968105917,,0.92619735
49700,134.68884,0.3445478,100,2.228531,42298.918,0.12536867,1.197693,0.31305382,-667.2532,4636.3972272872925,-2.2490191,-201.68631,58.75,0.17357846,497,9.8269825,-8.392334e-06,-496.59625,9.653965,1.5040582,2009747,-614.95966,[-1.44   1.122 -0.442 -1.26  -3.668],285.79395,577.3348474462783,,0.92051065
49800,128.59558,1.480662,100,18.333973,182795.44,0.28950384,12.443042,0.8861463,-672.48865,4642.413160085678,-2.2497292,-195.29172,57.3,0.004361466,498,9.822302,9.155273e-07,-309.99957,9.644604,75.66577,2015477,-489.785,[-1.447  1.127 -0.454 -1.266 -3.668],274.09503,562.8174768346597,,0.64650905
49900,141.61906,0.44989088,100,5.9665575,196782.33,0.13857609,2.6212473,0.6987274,-673.4695,4648.373629570007,-2.249078,-398.44055,58.12,0.03582744,499,9.8248415,4.272461e-06,-505.44205,9.649683,20.819918,2021289,-634.69354,[-1.446  1.125 -0.458 -1.277 -3.669],324.15067,571.0193188889016,,0.8914117
