ReturnStepMax,MinIW,ReturnStepMaxmin,MinIWNorm,TimestepsSoFar,StdIWNorm,MaxIW,ESSRenyi,ESSClassic,ReturnMeanIW,EpRewMean,MeanEntropy,EpLenMean,EntropyCoefficient,InitialReturnMax,InitialBound,Iteration,EmpiricalD2,EpThisIter,InitialReturnMean,MaxIWNorm,MeanIWNorm,MeanIW,Bound,InitialReturnMin,J_sample_variance,TimeElapsed,Weights,StdIW,EpisodesSoFar,InitialReturnStd
10.0,1.0,0.016306877,0.05,3943022,,1.0,20.0,20.0,-1.2207311e-05,4999.437527443753,0.36108348,500.0,,0.087768555,-0.035431646,460,1.0,20,-1.2207031e-05,0.05,0.05,1.0,-0.035431646,-0.1293335,0.004726952,6029.443857431412,[-0.103  1.798 -3.354 -2.725 -1.058],,9200,0.06701197
10.0,1.0,0.011410713,0.05,3953022,,1.0,20.0,20.0,-4.272489e-05,4999.444520610082,0.36108348,500.0,,0.053466797,-0.035796467,461,1.0,20,-4.272461e-05,0.05,0.05,1.0,-0.035796467,-0.1305542,0.001852681,6042.54994559288,[-0.103  1.798 -3.354 -2.725 -1.058],,9220,0.04195291
10.0,1.0,0.015377998,0.05,3963022,,1.0,20.0,20.0,-4.5775436e-05,4999.48269296891,0.36108348,500.0,,0.053344727,-0.040864214,462,1.0,20,-4.5776367e-05,0.05,0.05,1.0,-0.040864214,-0.14904785,0.0027265656,6055.590400934219,[-0.103  1.798 -3.354 -2.725 -1.058],,9240,0.050894376
10.0,0.83762676,9.99581,0.041881338,3972523,0.006335943,1.2694138,19.795683,19.706684,2.6167946,4749.4959355495475,0.35895634,475.05,,49.75049,-258.42227,463,1.0103213,20,-6.1035157e-06,0.06347069,0.051933743,1.0386748,-257.13565,-943.6247,48272.414,6068.120887756348,[-0.103  1.798 -3.354 -2.725 -1.058],0.12671886,9260,216.48236
10.0,1.0,0.018042564,0.05,3982523,,1.0,20.0,20.0,3.6620302e-05,4999.4241870044625,0.35895634,500.0,,0.08074951,-0.043322522,464,1.0,20,3.6621095e-05,0.05,0.05,1.0,-0.043322522,-0.1583252,0.00425093,6081.768045663834,[-0.105  1.805 -3.36  -2.734 -1.06 ],,9280,0.06354828
10.0,1.0,0.015997887,0.05,3992523,,1.0,20.0,20.0,6.102957e-06,4999.4102051360305,0.35895634,500.0,,0.07922363,-0.083486155,465,1.0,20,6.1035157e-06,0.05,0.05,1.0,-0.083486155,-0.3048706,0.009114093,6095.060544252396,[-0.105  1.805 -3.36  -2.734 -1.06 ],,9300,0.093050465
10.0,0.87231725,9.99551,0.043615863,4002024,0.0050990344,1.258458,19.86283,19.812914,2.3423338,4749.427440618603,0.36086333,475.05,,49.71997,-258.42444,466,1.0069059,20,0.00010681152,0.0629229,0.052473746,1.049475,-256.973,-943.633,49834.723,6107.505994081497,[-0.105  1.805 -3.36  -2.734 -1.06 ],0.10198069,9320,216.48428
10.0,1.0,0.014469147,0.05,4012024,,1.0,20.0,20.0,8.8500325e-05,4999.448172839295,0.36086333,500.0,,0.095214844,-0.04679754,467,1.0,20,8.850098e-05,0.05,0.05,1.0,-0.04679754,-0.17120361,0.0058017625,6120.849779367447,[-0.107  1.807 -3.352 -2.737 -1.058],,9340,0.07424065
10.0,1.0,0.01538372,0.05,4022024,,1.0,20.0,20.0,-4.5775436e-05,4999.513917090613,0.36086333,500.0,,0.0670166,-0.064232014,468,1.0,20,-4.5776367e-05,0.05,0.05,1.0,-0.064232014,-0.234375,0.0049920613,6133.904431343079,[-0.107  1.807 -3.352 -2.737 -1.058],,9360,0.06886551
10.0,1.0,0.015090942,0.05,4032024,,1.0,20.0,20.0,-4.5776367e-05,4999.477052939712,0.36086333,500.0,,0.0513916,-0.03720359,469,1.0,20,-4.5776367e-05,0.05,0.05,1.0,-0.03720359,-0.13568115,0.0024188394,6146.966131210327,[-0.107  1.807 -3.352 -2.737 -1.058],,9380,0.047936387
10.0,1.0,0.015907288,0.05,4042024,,1.0,20.0,20.0,1.8310267e-05,4999.456626358851,0.36086333,500.0,,0.07183838,-0.05158141,470,1.0,20,1.8310548e-05,0.05,0.05,1.0,-0.05158141,-0.18841553,0.003835956,6160.184087514877,[-0.107  1.807 -3.352 -2.737 -1.058],,9400,0.060366865
10.0,0.91633135,9.995903,0.045816567,4051525,0.002582601,1.1327331,19.952805,19.949715,1.3996315,4749.519673459112,0.36115155,475.05,,49.717834,-258.42642,471,1.0023654,20,2.746582e-05,0.056636658,0.05144162,1.0288324,-257.33228,-943.63995,49551.234,6172.594533920288,[-0.107  1.807 -3.352 -2.737 -1.058],0.051652018,9420,216.48587
10.0,1.0,0.014121056,0.05,4061525,,1.0,20.0,20.0,-5.1879906e-05,4999.4544856295415,0.36115155,500.0,,0.059692383,-0.03761086,472,1.0,20,-5.1879884e-05,0.05,0.05,1.0,-0.03761086,-0.137146,0.0024207078,6186.037117481232,[-0.108  1.814 -3.358 -2.743 -1.058],,9440,0.047954902
10.0,1.0,0.014587402,0.05,4071525,,1.0,20.0,20.0,2.7465401e-05,4999.472127633566,0.36115155,500.0,,0.072265625,-0.045621652,473,1.0,20,2.746582e-05,0.05,0.05,1.0,-0.045621652,-0.16668701,0.0042778472,6199.20280122757,[-0.108  1.814 -3.358 -2.743 -1.058],,9460,0.06374916
10.0,1.0,0.017466545,0.05,4081525,,1.0,20.0,20.0,4.5775436e-05,4999.49695392328,0.36115155,500.0,,0.05328369,-0.034186885,474,1.0,20,4.5776367e-05,0.05,0.05,1.0,-0.034186885,-0.125,0.0026746115,6212.323951482773,[-0.108  1.814 -3.358 -2.743 -1.058],,9480,0.05040715
10.0,1.0,0.012732506,0.05,4091525,,1.0,20.0,20.0,2.1361979e-05,4999.431303531663,0.36115155,500.0,,0.062805176,-0.029113173,475,1.0,20,2.1362304e-05,0.05,0.05,1.0,-0.029113173,-0.10638428,0.0019545972,6225.684182167053,[-0.108  1.814 -3.358 -2.743 -1.058],,9500,0.043091387
10.0,0.9156669,9.995668,0.045783345,4101026,0.0020752228,1.098479,19.96306,19.966343,0.6190071,4749.464446401399,0.36238933,475.05,,49.718628,-258.4231,476,1.0018504,20,4.5776367e-05,0.05492395,0.050543964,1.0108793,-258.0431,-943.6278,49242.934,6237.836176633835,[-0.108  1.814 -3.358 -2.743 -1.058],0.04150446,9520,216.48308
10.0,1.0,0.016376495,0.05,4111026,,1.0,20.0,20.0,4.272489e-05,4999.47932269391,0.36238933,500.0,,0.060791016,-0.052860778,477,1.0,20,4.272461e-05,0.05,0.05,1.0,-0.052860778,-0.19317627,0.0038052704,6251.313056945801,[-0.108  1.811 -3.356 -2.741 -1.057],,9540,0.060124926
10.0,1.0,0.014715195,0.05,4121026,,1.0,20.0,20.0,-8.5448846e-05,4999.526165192149,0.36238933,500.0,,0.05255127,-0.06480657,478,1.0,20,-8.544922e-05,0.05,0.05,1.0,-0.06480657,-0.23632812,0.005482563,6264.318262577057,[-0.108  1.811 -3.356 -2.741 -1.057],,9560,0.07216948
10.0,0.9294839,9.995941,0.046474196,4130527,0.0035855286,1.2341568,19.840761,19.906061,2.0755024,4749.525189266964,0.35992444,475.05,,49.71283,-258.42877,479,1.0080259,20,-1.2207031e-05,0.061707843,0.05219338,1.0438677,-257.38824,-943.64844,49768.72,6276.825367927551,[-0.108  1.811 -3.356 -2.741 -1.057],0.07171057,9580,216.48781
10.0,0.68895555,9.995968,0.034447778,4140028,0.009657973,1.4190941,19.607914,19.387033,4.4563494,4749.533203232539,0.36242473,475.05,,49.72638,-258.42703,480,1.0199963,20,1.5258789e-05,0.0709547,0.05431538,1.0863076,-256.5417,-943.6421,49562.152,6289.439614772797,[-0.106  1.812 -3.356 -2.741 -1.059],0.19315946,9600,216.48634
10.0,1.0,0.0120687485,0.05,4150028,,1.0,20.0,20.0,-7.0190756e-05,4999.4451183406445,0.36242473,500.0,,0.061157227,-0.03266477,481,1.0,20,-7.019043e-05,0.05,0.05,1.0,-0.03266477,-0.119018555,0.0024339827,6302.964359521866,[-0.103  1.825 -3.386 -2.75  -1.057],,9620,0.048086207
10.0,0.89997333,9.995632,0.044998668,4159530,0.002870859,1.1401031,19.929873,19.937504,1.2699585,4749.955085884945,0.36120394,475.1,,49.24359,-255.82602,482,1.0035187,20,-3.967285e-05,0.057005156,0.051275887,1.0255178,-255.0057,-934.14435,48453.605,6315.480157852173,[-0.103  1.825 -3.386 -2.75  -1.057],0.057417184,9640,214.3074
10.0,1.0,0.009943962,0.05,4169530,,1.0,20.0,20.0,-3.0518277e-06,4999.542808181837,0.36120394,500.0,,0.051208496,-0.027349064,483,1.0,20,-3.0517579e-06,0.05,0.05,1.0,-0.027349064,-0.099853516,0.0017613069,6328.943832397461,[-0.101  1.821 -3.382 -2.748 -1.058],,9660,0.040905274
10.0,1.0,0.013249397,0.05,4179530,,1.0,20.0,20.0,6.4086635e-05,4999.452217769949,0.36120394,500.0,,0.0524292,-0.032965083,484,1.0,20,6.408691e-05,0.05,0.05,1.0,-0.032965083,-0.12060547,0.002295356,6341.968330621719,[-0.101  1.821 -3.382 -2.748 -1.058],,9680,0.046696767
10.0,1.0,0.01466465,0.05,4189530,,1.0,20.0,20.0,-5.1881187e-05,4999.446645134748,0.36120394,500.0,,0.08618164,-0.045383412,485,1.0,20,-5.1879884e-05,0.05,0.05,1.0,-0.045383412,-0.16552734,0.0047936384,6355.034046173096,[-0.101  1.821 -3.382 -2.748 -1.058],,9700,0.06748301
10.0,1.0,0.015727997,0.05,4199530,,1.0,20.0,20.0,-6.1034225e-05,4999.458901290017,0.36120394,500.0,,0.079711914,-0.059600458,486,1.0,20,-6.1035156e-05,0.05,0.05,1.0,-0.059600458,-0.21740723,0.0056775627,6368.075328826904,[-0.101  1.821 -3.382 -2.748 -1.058],,9720,0.073441714
10.0,1.0,0.017127037,0.05,4209530,,1.0,20.0,20.0,3.6621466e-05,4999.474856226336,0.36120394,500.0,,0.06890869,-0.029415501,487,1.0,20,3.6621095e-05,0.05,0.05,1.0,-0.029415501,-0.107543945,0.0020209737,6381.1672575473785,[-0.101  1.821 -3.382 -2.748 -1.058],,9740,0.04381695
10.0,1.0,0.011859894,0.05,4219530,,1.0,20.0,20.0,-4.8828137e-05,4999.523614380311,0.36120394,500.0,,0.053955078,-0.033429015,488,1.0,20,-4.8828126e-05,0.05,0.05,1.0,-0.033429015,-0.12188721,0.0025266698,6394.281330347061,[-0.101  1.821 -3.382 -2.748 -1.058],,9760,0.048993226
10.0,1.0,0.018244743,0.05,4229530,,1.0,20.0,20.0,1.83105e-05,4999.440327909515,0.36120394,500.0,,0.07867432,-0.060691174,489,1.0,20,1.8310548e-05,0.05,0.05,1.0,-0.060691174,-0.22167969,0.0056093354,6407.484298944473,[-0.101  1.821 -3.382 -2.748 -1.058],,9780,0.0729991
10.0,0.45228443,9.993662,0.022614222,4238534,0.018402671,2.1270413,18.628904,18.146648,17.909855,4500.566840692307,0.36254075,450.2,,98.387634,-242.36748,490,1.0736004,20,3.6621095e-05,0.10635207,0.05758381,1.1516762,-233.21849,-885.001,91124.27,6419.263796567917,[-0.101  1.821 -3.382 -2.748 -1.058],0.36805344,9800,294.9999
10.0,1.0,0.011857033,0.05,4248534,,1.0,20.0,20.0,-2.136128e-05,4999.517913835278,0.36254075,500.0,,0.061279297,-0.033919718,491,1.0,20,-2.1362304e-05,0.05,0.05,1.0,-0.033919718,-0.1237793,0.0025491507,6432.737363815308,[-0.105  1.818 -3.395 -2.759 -1.056],,9820,0.0492107
10.0,1.0,0.015423775,0.05,4258534,,1.0,20.0,20.0,-3.967248e-05,4999.479419892327,0.36254075,500.0,,0.08905029,-0.05257544,492,1.0,20,-3.967285e-05,0.05,0.05,1.0,-0.05257544,-0.1918335,0.0057647442,6445.484395265579,[-0.105  1.818 -3.395 -2.759 -1.056],,9840,0.07400343
10.0,1.0,0.013448715,0.05,4268534,,1.0,20.0,20.0,1.5258556e-05,4999.489618938275,0.36254075,500.0,,0.06524658,-0.03308077,493,1.0,20,1.5258789e-05,0.05,0.05,1.0,-0.03308077,-0.12084961,0.0025553412,6458.283412456512,[-0.105  1.818 -3.395 -2.759 -1.056],,9860,0.049270418
10.0,0.8999229,9.995636,0.044996146,4278035,0.003819721,1.2398211,19.84002,19.894636,2.698781,4749.456050622105,0.36199784,475.05,,49.74408,-258.41916,494,1.0080636,20,-2.746582e-05,0.061991055,0.05248638,1.0497277,-256.7601,-943.61316,49166.29,6470.532901525497,[-0.105  1.818 -3.395 -2.759 -1.056],0.076394424,9880,216.4797
10.0,0.78669673,9.9958515,0.039334837,4287536,0.01265307,1.7022516,19.400434,19.042376,7.135928,4749.5078735365605,0.36017537,475.05,,49.75708,-258.4216,495,1.0309048,20,5.7983398e-05,0.08511258,0.056423318,1.1284664,-255.24857,-943.62244,48754.074,6483.020928144455,[-0.102  1.824 -3.392 -2.763 -1.057],0.2530614,9900,216.48187
10.0,1.0,0.010938644,0.05,4297536,,1.0,20.0,20.0,1.2206845e-05,4999.4798764829675,0.36017537,500.0,,0.06945801,-0.025277842,496,1.0,20,1.2207031e-05,0.05,0.05,1.0,-0.025277842,-0.09234619,0.0019617358,6496.231074333191,[-0.106  1.821 -3.394 -2.768 -1.059],,9920,0.04317
10.0,1.0,0.016936302,0.05,4307536,,1.0,20.0,20.0,-3.0510128e-06,4999.478524457534,0.36017537,500.0,,0.07922363,-0.070139885,497,1.0,20,-3.0517579e-06,0.05,0.05,1.0,-0.070139885,-0.25610352,0.0057269624,6509.058469772339,[-0.106  1.821 -3.394 -2.768 -1.059],,9940,0.07376052
10.0,1.0,0.018235207,0.05,4317536,,1.0,20.0,20.0,-7.019052e-05,4999.501494576498,0.36017537,500.0,,0.078308105,-0.033884972,498,1.0,20,-7.019043e-05,0.05,0.05,1.0,-0.033884972,-0.12347412,0.0034956674,6521.97274851799,[-0.106  1.821 -3.394 -2.768 -1.059],,9960,0.05762711
10.0,0.8584865,9.993237,0.042924326,4326538,0.0051893494,1.2823567,19.795689,19.807209,4.9281654,4499.4721130106955,0.35827687,450.1,,99.396484,-244.8208,499,1.010321,20,9.155274e-06,0.06411784,0.052599527,1.0519905,-241.15279,-893.95917,95057.766,6533.559983968735,[-0.106  1.821 -3.394 -2.768 -1.059],0.10378698,9980,297.9864
