MinIWNorm,StdIWNorm,ReturnMeanIW,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,Weights,MeanIW,StdIW,MeanEntropy,EpRewMean,EpThisIter,Iteration,EntropyCoefficient,ESSRenyi,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,EpLenMean,InitialReturnStd,InitialReturnMean,EmpiricalD2,ESSClassic,J_sample_variance,ReturnStepMax,MaxIWNorm,MaxIW,MinIW,InitialReturnMin,InitialBound
0.0043859193,0.0021164804,6.697687,140.29895,0.009969477,12797.117070198059,-97.63428,[-1.274  2.442 -4.092 -2.143 -1.984],0.99694765,0.21164805,-0.5720772,2039.566446184407,100,438,,95.11741,43800,7461826,9.900284,204.98,191.75485,4.699707e-05,1.0513322,95.687416,29389.773,10.0,0.014229385,1.4229386,0.43859193,-830.81006,-101.75299
0.003313186,0.0021498478,3.3584476,117.23132,0.009865111,12828.703981161118,-43.636528,[-1.272  2.44  -4.094 -2.146 -1.991],0.9865112,0.21498479,-0.57789797,2113.0727633800234,100,439,,95.19095,43900,7483059,9.90382,212.33,56.42607,-7.720947e-05,1.0505201,95.46622,2323.0703,10.0,0.014958393,1.4958394,0.33131862,-374.37222,-45.851124
0.008253585,0.00061493134,0.48226026,127.523254,0.009991557,12860.714417219162,-95.65668,[-1.27   2.439 -4.096 -2.149 -1.997],0.99915576,0.061493136,-0.577933,2121.184623031973,100,440,,99.53326,44000,7504373,9.904285,213.14,119.54839,-7.751465e-05,1.0046893,99.62264,13567.319,10.0,0.011736457,1.1736457,0.82535845,-783.13715,-95.9144
0.007891012,0.00073111337,0.57752377,111.25348,0.009913879,12893.155134439468,-104.55852,[-1.27   2.438 -4.097 -2.15  -1.997],0.99138784,0.07311134,-0.57885736,2131.872631954201,100,441,,99.51334,44100,7525794,9.90465,214.21,96.846375,3.0517578e-05,1.0048903,99.45908,9344.827,10.0,0.011640991,1.1640991,0.78910124,-856.3408,-104.879875
0.008419346,0.0006762043,0.6247216,121.80957,0.010075936,12925.254082918167,-95.33335,[-1.27   2.437 -4.099 -2.149 -1.998],1.0075936,0.06762043,-0.58201754,2140.5861028962954,100,442,,99.57523,44200,7547302,9.905169,215.08,89.2903,5.3710937e-05,1.0042658,99.55165,7762.791,10.0,0.012258417,1.2258418,0.8419346,-781.8286,-95.754005
0.00800153,0.0009553041,0.85707545,119.697266,0.009944653,12956.02253818512,-103.253334,[-1.27   2.436 -4.099 -2.149 -2.001],0.99446535,0.095530406,-0.5820141,2035.807969292934,100,443,,99.14472,44300,7567762,9.900513,204.6,145.12793,5.3100586e-05,1.0086266,99.08564,20565.994,10.0,0.014076982,1.4076982,0.80015296,-846.415,-103.66419
0.008953705,0.00040651255,0.32542622,113.66742,0.009961012,12988.109976530075,-96.62731,[-1.27   2.437 -4.099 -2.147 -2.001],0.9961013,0.040651254,-0.5833195,2143.5672504771433,100,444,,99.747406,44400,7589300,9.905109,215.38,91.022354,-3.540039e-05,1.0025324,99.83373,8074.643,10.0,0.011209242,1.1209242,0.89537054,-790.61536,-96.83025
0.0047276947,0.002652783,7.2298183,108.71875,0.010416196,13018.2998213768,-90.02129,[-1.271  2.439 -4.103 -2.148 -2.002],1.0416195,0.2652783,-0.5813031,2010.4830047757475,100,445,,93.40819,44500,7609507,9.899008,202.07,140.6466,3.112793e-05,1.07057,93.90895,13625.814,10.0,0.018307537,1.8307537,0.4727695,-767.4347,-93.99114
0.007421696,0.001557452,1.9728559,115.08453,0.010023092,13050.725746393204,-86.20266,[-1.268  2.436 -4.102 -2.152 -2.   ],1.0023091,0.15574522,-0.5862489,2140.3953257897106,100,446,,97.86309,44600,7631013,9.905247,215.06,82.71825,-3.173828e-05,1.0218357,97.642395,5824.3335,10.0,0.016612379,1.6612378,0.7421696,-712.2162,-87.22835
0.008618067,0.00058314047,0.629117,109.78558,0.0100164125,13081.876267194748,-95.718475,[-1.267  2.435 -4.104 -2.155 -2.005],1.0016413,0.058314044,-0.5872125,2085.0974720874237,100,447,,99.65068,44700,7651966,9.902758,209.53,90.694954,3.967285e-05,1.0035055,99.662224,6838.6396,10.0,0.011191143,1.1191143,0.86180675,-785.2996,-96.17913
0.008705575,0.00074587885,0.448242,128.88153,0.010056859,13113.463069438934,-104.25805,[-1.268  2.437 -4.107 -2.158 -2.006],1.0056859,0.07458789,-0.58672106,2119.999863601012,100,448,,99.606415,44800,7673268,9.904383,213.02,96.58542,-5.9814454e-05,1.0039514,99.45294,9618.69,10.0,0.012677245,1.2677245,0.87055755,-853.23926,-104.50011
0.0013099406,0.0103491,8.98724,108.44995,0.010118973,13145.903631925583,-8.400473,[-1.268  2.437 -4.107 -2.156 -2.006],1.0118973,1.0349102,-0.5810506,2149.096144708494,100,449,,58.35326,44900,7694861,9.905642,215.93,44.408314,-4.3945314e-05,1.7137003,48.87581,3483.108,10.0,0.08826291,8.826291,0.13099407,-94.1886,-13.282396
0.0068090926,0.0012248567,1.5487535,117.62665,0.010157991,13178.49800491333,-95.79712,[-1.267  2.448 -4.106 -2.151 -2.   ],1.015799,0.122485675,-0.58452415,2129.6948423220606,100,450,,98.51956,45000,7716260,9.90477,213.99,90.41699,-5.065918e-05,1.0150268,98.56684,6672.916,10.0,0.012524193,1.2524194,0.6809093,-788.9203,-96.622665
0.008499956,0.00037931307,0.4344722,126.97064,0.009983346,13210.138209342957,-105.19285,[-1.265  2.446 -4.107 -2.152 -2.003],0.9983346,0.037931304,-0.5842809,2137.6890685872927,100,451,,99.822334,45100,7737739,9.905067,214.79,124.63901,2.3193359e-05,1.0017798,99.85585,15213.923,10.0,0.010770101,1.0770102,0.8499956,-861.677,-105.53343
0.00012431778,0.05957795,75.61819,103.99097,0.017560238,13243.121543645859,29.751331,[-1.264  2.443 -4.112 -2.15  -2.003],1.7560238,5.9577956,-0.5290678,2161.7912340139605,100,452,,7.7105365,45200,7759459,9.906149,217.2,43.17265,-4.6386718e-05,12.969266,7.9930105,210511.25,10.0,0.4295249,42.95249,0.012431778,-95.77832,-12.736287
0.0018271443,0.0036717798,2.442074,93.34369,0.009298188,13274.826949596405,-10.366823,[-1.257  2.434 -4.112 -2.17  -1.948],0.92981863,0.367178,-0.5236772,2067.5171320048853,100,453,,79.65953,45300,7780236,9.902134,207.77,41.70422,-5.6762696e-05,1.2553426,86.50969,1919.272,10.0,0.024311017,2.4311018,0.18271443,-79.95087,-11.432277
0.00838423,0.00074932823,1.1190666,113.4176,0.009972062,13307.08724808693,-93.95253,[-1.254  2.431 -4.115 -2.182 -1.943],0.9972063,0.07493282,-0.52717453,2134.527127039337,100,454,,99.451454,45400,7801683,9.905296,214.47,119.9825,-3.4179688e-05,1.0055157,99.43852,13552.128,10.0,0.012082534,1.2082534,0.838423,-774.1243,-94.81052
0.008149926,0.0005985933,0.42255715,112.42944,0.0100550195,13338.927238702774,-105.55688,[-1.254  2.431 -4.118 -2.183 -1.946],1.005502,0.059859335,-0.52953655,2105.1219533167305,100,455,,99.627525,45500,7822836,9.903933,211.53,96.622734,-7.8125e-05,1.0037386,99.64685,9490.278,10.0,0.011357333,1.1357332,0.8149926,-863.7053,-105.781944
0.007420281,0.0006068035,0.48851418,111.8808,0.009991034,13371.30750131607,-104.191345,[-1.254  2.431 -4.118 -2.184 -1.948],0.9991035,0.060680356,-0.5314905,2135.9306116680036,100,456,,99.6721,45600,7844297,9.90539,214.61,123.029755,4.3945314e-05,1.0032898,99.63249,14751.442,10.0,0.011642129,1.164213,0.7420281,-853.30505,-104.50806
0.009505165,0.00024812005,0.14517307,113.18628,0.010002631,13402.488017559052,-104.83505,[-1.256  2.434 -4.127 -2.186 -1.95 ],1.0002631,0.024812004,-0.5305921,2108.8324744401075,100,457,,99.91311,45700,7865487,9.904192,211.9,130.00922,8.056641e-05,1.0008696,99.938515,17130.52,10.0,0.010786822,1.0786822,0.9505165,-856.7875,-104.934525
0.008593371,0.0007995004,0.57030296,109.14703,0.010091242,13433.644754648209,-95.83031,[-1.255  2.434 -4.128 -2.186 -1.95 ],1.0091244,0.07995004,-0.52710056,2077.3306116586978,100,458,,99.42725,45800,7886362,9.902733,208.75,89.08348,-8.544922e-06,1.0057604,99.376236,8209.867,10.0,0.012538905,1.2538905,0.85933715,-784.85034,-96.12415
0.0096443,0.00017620703,0.045225948,111.24701,0.009987059,13466.055113315582,-106.923584,[-1.255  2.434 -4.128 -2.186 -1.946],0.9987059,0.017620703,-0.5267974,2193.92754421151,100,459,,99.97078,45900,7908403,9.90785,220.41,97.91656,3.4179688e-05,1.0002923,99.96889,9674.006,10.0,0.010426479,1.042648,0.96443003,-873.26904,-106.95315
0.00019807543,0.022393076,23.932203,108.4964,0.011070829,13497.351844549179,-1.812048,[-1.255  2.434 -4.128 -2.186 -1.946],1.1070828,2.2393079,-0.5241711,2111.7265091456247,100,460,,26.641665,46000,7929622,9.90427,212.19,42.9273,-2.1972657e-05,3.7535193,19.641132,49717.52,10.0,0.20029186,20.029186,0.019807544,-92.9314,-13.288063
0.0041869725,0.001727742,4.017544,116.068726,0.009911345,13529.63124012947,-94.06203,[-1.255  2.45  -4.135 -2.165 -1.943],0.99113464,0.17277421,-0.5239976,2153.0886159369784,100,461,,96.486115,46100,7951255,9.905746,216.33,120.400444,-6.469726e-05,1.0364186,97.05088,9260.432,10.0,0.014035541,1.4035541,0.41869727,-786.6206,-96.34102
0.005672789,0.0019031187,4.322675,135.75397,0.010185577,13560.675847291946,-100.08905,[-1.255  2.447 -4.136 -2.168 -1.943],1.0185577,0.19031186,-0.52556247,2087.21230321777,100,462,,96.77696,46200,7972229,9.9030075,209.74,182.19743,-5.4931643e-06,1.0333037,96.62668,29990.432,10.0,0.014959749,1.4959749,0.5672789,-838.6671,-102.71534
0.009690876,0.00016157354,0.059589386,106.78381,0.010006244,13593.759002447128,-106.15065,[-1.254  2.445 -4.14  -2.173 -1.944],1.0006244,0.016157355,-0.5258828,2187.8027211615745,100,463,,99.97326,46300,7994209,9.907366,219.8,125.63818,2.1972657e-05,1.0002675,99.97393,15924.217,10.0,0.01067103,1.067103,0.9690876,-867.08704,-106.19602
0.009013068,0.00042368934,0.18351156,123.61914,0.010033556,13625.83388876915,-105.0652,[-1.254  2.445 -4.141 -2.172 -1.945],1.0033555,0.042368937,-0.5278311,2125.9171526137516,100,464,,99.817024,46400,8015570,9.904812,213.61,130.46523,-5.432129e-05,1.0018331,99.82199,17208.57,10.0,0.011195587,1.1195587,0.9013068,-858.56555,-105.152435
0.008101457,0.00061811926,0.31393376,117.74902,0.009996049,13657.854693174362,-95.613914,[-1.254  2.445 -4.14  -2.172 -1.947],0.99960494,0.061811924,-0.5299548,2136.8033330856088,100,465,,99.715675,46500,8037040,9.905172,214.7,88.53532,4.3945314e-05,1.0028514,99.61906,7740.168,10.0,0.01127678,1.127678,0.81014574,-782.13336,-95.79134
0.004814406,0.0027709175,1.6861722,99.529785,0.010302506,13690.086797475815,-11.031105,[-1.253  2.444 -4.14  -2.172 -1.949],1.0302507,0.27709174,-0.52180403,2152.217875980286,100,466,,91.87748,46600,8058664,9.905983,216.24,41.590084,-1.586914e-05,1.088406,93.254265,1746.2517,10.0,0.02065697,2.065697,0.4814406,-98.48309,-12.189876
0.0080691315,0.001010012,0.985281,107.69507,0.010093237,13721.58729505539,-105.49082,[-1.253  2.448 -4.145 -2.17  -1.941],1.0093238,0.101001196,-0.52190053,2107.1045310756303,100,467,,99.031876,46700,8079837,9.903845,211.73,96.31218,2.4414062e-06,1.0097759,99.00857,9468.442,10.0,0.013714058,1.3714058,0.80691314,-865.1552,-105.95944
0.007045623,0.001259762,1.7168334,108.52344,0.010007232,13754.515200138092,-79.37934,[-1.253  2.449 -4.146 -2.168 -1.941],1.0007234,0.12597619,-0.5240983,2227.989593999256,100,468,,98.25008,46800,8102219,9.90892,223.82,79.58285,6.469726e-05,1.017811,98.44002,4443.6714,10.0,0.012936103,1.2936103,0.7045623,-656.32837,-80.383415
0.008183484,0.0008446101,0.55989516,107.84143,0.010075855,13786.556268930435,-95.50378,[-1.253  2.447 -4.147 -2.17  -1.943],1.0075855,0.08446102,-0.5215027,2133.3037567299216,100,469,,99.44267,46900,8123654,9.905022,214.35,89.74763,8.544922e-06,1.0056045,99.30223,7719.72,10.0,0.012920131,1.2920132,0.8183484,-782.1678,-95.79559
0.0085565755,0.00050182187,0.35598505,116.16846,0.010038393,13818.366735935211,-96.163536,[-1.252  2.447 -4.142 -2.172 -1.94 ],1.0038393,0.050182186,-0.52415174,2102.9989137843418,100,470,,99.71584,47000,8144786,9.9036045,211.32,89.387566,2.380371e-05,1.0028497,99.75072,7723.243,10.0,0.011484214,1.1484214,0.8556576,-786.9581,-96.38227
0.009081412,0.0004487368,0.1929993,111.196045,0.010020504,13850.268199920654,-95.421326,[-1.253  2.448 -4.142 -2.172 -1.943],1.0020504,0.04487368,-0.5243962,2106.696892819818,100,471,,99.81853,47100,8165955,9.903749,211.69,87.56174,-7.751465e-05,1.0018181,99.79984,7686.5903,10.0,0.011469787,1.1469787,0.9081412,-779.979,-95.52761
0.0075428244,0.0019060719,2.4751067,116.87872,0.010206913,13883.534162521362,-104.94161,[-1.253  2.448 -4.142 -2.171 -1.943],1.0206914,0.19060719,-0.52418447,2206.793028272903,100,472,,97.683754,47200,8188125,9.90807,221.7,130.78517,-2.4414062e-06,1.0237117,96.6302,18136.293,10.0,0.01758943,1.758943,0.7542825,-866.837,-106.16542
0.0054488997,0.0026599837,7.869988,123.58362,0.01038041,13914.771360397339,-90.572784,[-1.254  2.45  -4.142 -2.168 -1.943],1.0380411,0.2659984,-0.52390784,2115.7891766499206,100,473,,93.43394,47300,8209385,9.9041,212.6,139.17734,-3.234863e-05,1.070275,93.83819,12137.462,10.0,0.016704306,1.6704307,0.54489,-776.94543,-95.15603
0.009359728,0.0003705291,0.10702187,109.98108,0.010012596,13945.99678516388,-105.3104,[-1.251  2.446 -4.142 -2.172 -1.943],1.0012596,0.03705291,-0.5236861,2099.413097806241,100,474,,99.90634,47400,8230481,9.903563,210.96,122.835106,4.1503907e-05,1.0009375,99.86322,15437.337,10.0,0.011218276,1.1218276,0.9359728,-860.3265,-105.36801
0.008900311,0.00045813597,0.40714824,135.25623,0.009899274,13977.577713727951,-104.57641,[-1.251  2.446 -4.142 -2.172 -1.943],0.9899275,0.045813598,-0.5241887,2099.099806124669,100,475,,99.801994,47500,8251574,9.903427,210.93,124.12882,-2.0751953e-05,1.001984,99.78627,14841.197,10.0,0.011058239,1.105824,0.8900311,-856.33813,-104.8796
0.0076715266,0.0011796333,1.351198,122.463135,0.010164449,14010.158695936203,-104.69143,[-1.251  2.446 -4.144 -2.172 -1.943],1.0164448,0.11796334,-0.5270949,2173.10319327806,100,476,,98.86542,47600,8273406,9.907654,218.32,96.57306,5.6762696e-05,1.011476,98.67103,9021.6045,10.0,0.014902058,1.4902059,0.76715267,-860.9086,-105.439285
0.006132043,0.0019310205,2.919446,113.54736,0.010177922,14042.248815059662,-94.60554,[-1.251  2.446 -4.142 -2.169 -1.946],1.0177922,0.19310205,-0.5268555,2116.4048664937422,100,477,,97.23203,47700,8294672,9.904261,212.66,118.723145,7.3242186e-06,1.0284677,96.525475,11932.551,10.0,0.016240185,1.6240185,0.6132043,-785.1903,-96.16578
0.008594876,0.00052588736,0.30680224,121.57019,0.010052195,14073.96474146843,-104.09897,[-1.252  2.444 -4.142 -2.171 -1.946],1.0052195,0.05258874,-0.5260624,2164.1106765063714,100,478,,99.73898,47800,8316415,9.906435,217.43,126.6475,2.9907227e-05,1.002617,99.72706,15659.323,10.0,0.01162254,1.162254,0.85948765,-851.35626,-104.269394
0.0071855043,0.0013721242,1.8955262,111.402466,0.01012734,14106.183581113815,-105.1001,[-1.252  2.443 -4.143 -2.171 -1.945],1.0127339,0.13721243,-0.5198514,2168.302513058174,100,479,,98.19229,47900,8338200,9.906542,217.85,125.12015,-3.90625e-05,1.0184098,98.1974,15114.754,10.0,0.0154785225,1.5478523,0.71855044,-865.68335,-106.02417
0.008064159,0.0006471687,0.36549753,117.87854,0.009984026,14137.604088783264,-94.50072,[-1.251  2.443 -4.146 -2.172 -1.939],0.9984025,0.064716876,-0.5205076,2055.60069635201,100,480,,99.662674,48000,8358858,9.901398,206.58,88.49877,-4.3945314e-05,1.0033847,99.58158,7836.1333,10.0,0.01194746,1.194746,0.8064159,-773.27185,-94.70612
0.0025570565,0.0033953665,10.105211,130.17053,0.010259105,14167.006184101105,-86.888954,[-1.252  2.444 -4.146 -2.171 -1.939],1.0259105,0.33953664,-0.5196994,1959.9059381086222,100,481,,91.71929,48100,8378559,9.896648,197.01,136.94212,6.530762e-05,1.0902832,90.1278,11564.2295,10.0,0.022437166,2.2437167,0.25570565,-758.4558,-92.891426
0.005310682,0.0015978317,3.2245772,127.083496,0.010201751,14197.938647270203,-92.41401,[-1.248  2.44  -4.148 -2.177 -1.939],1.0201752,0.15978318,-0.5229645,2039.0154867791855,100,482,,97.075485,48200,8399051,9.900759,204.92,140.63533,1.3427734e-05,1.0301262,97.605644,16498.723,10.0,0.014046875,1.4046875,0.5310682,-769.3825,-94.22971
0.0012183785,0.011200111,12.384238,96.24335,0.0109304655,14230.516952514648,-5.0416803,[-1.247  2.438 -4.15  -2.18  -1.942],1.0930467,1.1200111,-0.52783674,2187.6202107410604,100,483,,51.296597,48300,8421029,9.907515,219.78,42.48023,4.333496e-05,1.949447,48.781754,4870.5317,10.0,0.07019504,7.0195045,0.121837854,-101.904724,-12.480686
0.0070759547,0.0013668023,1.8159809,131.33478,0.009995256,14263.236160993576,-103.50683,[-1.253  2.449 -4.15  -2.162 -1.947],0.9995256,0.13668023,-0.53246975,2151.186105668479,100,484,,98.17454,48400,8442642,9.906549,216.13,124.618454,2.1362304e-05,1.018594,98.164406,15382.953,10.0,0.014223087,1.4223087,0.70759547,-852.0719,-104.35705
0.0073777316,0.0012076523,1.9106331,109.517395,0.009991143,14295.715596675873,-95.08942,[-1.252  2.45  -4.154 -2.163 -1.951],0.9991143,0.120765224,-0.53765714,2189.896868851024,100,485,,98.51171,48500,8464643,9.907394,220.01,90.653786,-7.263184e-05,1.0151078,98.560036,7964.9023,10.0,0.013137576,1.3137577,0.7377732,-786.08636,-96.275604
0.0040552807,0.0024163846,8.647757,148.64258,0.009852241,14327.020181179047,-87.896736,[-1.253  2.451 -4.156 -2.162 -1.957],0.985224,0.24163848,-0.5385704,2055.988631291647,100,486,,92.477684,48600,8485305,9.9012985,206.62,178.20592,1.15966795e-05,1.081342,94.325935,21932.012,10.0,0.016137151,1.6137152,0.4055281,-758.0544,-92.84231
0.009581707,0.00020774154,0.072873324,109.562195,0.009990354,14359.236925125122,-105.64746,[-1.25   2.445 -4.16  -2.166 -1.957],0.9990355,0.020774152,-0.5376161,2138.1999767791394,100,487,,99.95654,48700,8506789,9.905199,214.84,128.47171,-6.713867e-06,1.0004348,99.95677,16674.102,10.0,0.010765028,1.0765028,0.9581708,-863.0153,-105.69737
0.005357093,0.0014943912,2.8077006,119.912964,0.009957366,14390.796907901764,-102.6816,[-1.25   2.444 -4.159 -2.165 -1.957],0.99573654,0.14943913,-0.5399835,2083.1001222474797,100,488,,97.73215,48800,8527722,9.902697,209.33,146.60527,6.1035157e-06,1.0232048,97.79723,17503.68,10.0,0.014245992,1.4245992,0.5357093,-851.4939,-104.28628
0.0067858254,0.00091777346,0.851623,104.989624,0.0100126425,14423.031354427338,-95.96048,[-1.249  2.441 -4.16  -2.168 -1.959],1.0012642,0.09177735,-0.5393771,2165.3090546502667,100,489,,99.17921,48900,8549477,9.906475,217.55,120.95196,-1.953125e-05,1.0082759,99.166824,14007.997,10.0,0.011766066,1.1766067,0.67858255,-787.2168,-96.414
0.00474307,0.0016454372,3.124945,123.76575,0.009867999,14454.558442354202,-94.07142,[-1.249  2.441 -4.161 -2.17  -1.958],0.98679996,0.16454372,-0.5424978,2099.305510321347,100,490,,97.12468,49000,8570572,9.903496,210.95,119.02203,5.7373047e-05,1.0296044,97.29483,10023.753,10.0,0.014011384,1.4011384,0.474307,-782.1124,-95.78876
0.008638564,0.00067321485,0.5971894,110.146484,0.010059351,14486.592146396637,-96.599785,[-1.246  2.436 -4.158 -2.172 -1.961],1.0059351,0.06732149,-0.5393215,2138.5116897238013,100,491,,99.4284,49100,8592059,9.905323,214.87,89.96819,1.2817382e-05,1.0057489,99.55411,8297.533,10.0,0.012082096,1.2082096,0.8638564,-791.33856,-96.91877
0.007806476,0.0009234303,0.9567733,115.51184,0.010058349,14519.499155759811,-105.701546,[-1.246  2.436 -4.159 -2.172 -1.958],1.0058348,0.09234303,-0.5412562,2187.9248862307036,100,492,,99.10774,49200,8614040,9.907581,219.81,126.45452,9.9487304e-05,1.0090029,99.16416,15325.622,10.0,0.012628936,1.2628937,0.78064764,-866.96765,-106.18132
0.0044088466,0.0022860728,1.460349,116.45978,0.010005493,14552.72905254364,-13.275991,[-1.245  2.435 -4.158 -2.173 -1.96 ],1.0005494,0.22860727,-0.5320532,2192.515224807159,100,493,,93.68368,49300,8636067,9.907684,220.27,47.54435,-5.432129e-05,1.0674218,95.03862,2657.3936,10.0,0.018654801,1.8654801,0.44088465,-116.40973,-14.263407
0.00019078901,0.09819786,81.30706,112.63641,0.019076018,14585.326343297958,27.791653,[-1.245  2.436 -4.156 -2.179 -1.951],1.9076016,9.819786,-0.5023805,2159.4136138532467,100,494,,6.644942,49400,8657763,9.906254,216.96,46.878418,5.7373047e-05,15.049041,3.6365027,468391.12,10.0,0.86506486,86.506485,0.019078901,-87.12506,-13.79503
0.0012159151,0.0075512016,9.988589,103.49457,0.009813692,14619.63040971756,-5.9575253,[-1.24   2.455 -4.157 -2.162 -1.921],0.9813692,0.75512016,-0.50480855,2218.4909152986443,100,495,,63.185387,49500,8680050,9.908533,222.87,44.78029,-1.15966795e-05,1.5826445,62.81161,2513.3943,10.0,0.03821646,3.821646,0.121591516,-91.60004,-12.675456
0.008038532,0.0007115159,0.66113794,132.47363,0.01005655,14652.20298409462,-102.77147,[-1.235  2.462 -4.159 -2.159 -1.924],1.0056549,0.071151584,-0.5061825,2152.160446602432,100,496,,99.477745,49600,8701674,9.905437,216.24,163.42871,-1.0375977e-05,1.00525,99.50192,26622.906,10.0,0.011490349,1.1490349,0.8038532,-842.31555,-103.162186
0.008716515,0.00056891463,0.4890628,100.43207,0.010035728,14684.741851091385,-95.59406,[-1.232  2.459 -4.155 -2.156 -1.925],1.0035728,0.056891464,-0.5065141,2131.155707671873,100,497,,99.57086,49700,8723088,9.904461,214.14,88.03684,2.6855469e-05,1.0043099,99.67967,7740.259,10.0,0.0118109705,1.181097,0.87165153,-782.83026,-95.87671
0.005359226,0.001648901,3.8039591,125.01416,0.009876699,14717.538350105286,-94.291275,[-1.233  2.46  -4.157 -2.155 -1.925],0.9876699,0.16489011,-0.50950557,2167.8524525155303,100,498,,96.91814,49800,8744869,9.906054,217.81,111.31129,3.0517578e-05,1.0317986,97.28838,8659.468,10.0,0.013944537,1.3944538,0.5359226,-788.5057,-96.5718
0.008188244,0.00072243105,1.0236812,122.191895,0.009947268,14750.571563482285,-96.10052,[-1.232  2.457 -4.16  -2.157 -1.928],0.9947269,0.0722431,-0.5124363,2186.7623067315544,100,499,,99.42435,49900,8766839,9.906946,219.7,120.22022,-1.4038086e-05,1.0057899,99.47531,13418.453,10.0,0.011750362,1.1750362,0.8188244,-790.73,-96.84427
