InitialReturnMin,Iteration,ESSRenyi,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,MeanEntropy,EpisodesSoFar,EpLenMean,MaxIWNorm,ReturnStepMaxmin,ReturnMeanIW,TimeElapsed,InitialReturnStd,ESSClassic,MinIW,EpRewMean,EpThisIter,StdIW,Weights,ReturnStepMax,StdIWNorm,InitialReturnMean,MeanIW,MinIWNorm,MeanIWNorm,J_sample_variance,InitialBound,EmpiricalD2
-0.24255371,451,100.0,1.0,19876044,0.07922363,-0.02965293,-0.040160343,45100,500.0,0.01,0.016738892,5.3711236e-05,27360.366232156754,0.06651512,100.0,1.0,4999.583666795458,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,5.3710937e-05,1.0,0.01,0.009999999,0.0044689504,-0.02965293,1.0
-0.15551758,452,100.0,1.0,19926044,0.06958008,-0.018996887,-0.040160343,45200,500.0,0.01,0.014612198,5.0048577e-05,27424.60483121872,0.048741926,100.0,1.0,4999.59355613339,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,5.0048828e-05,1.0,0.01,0.009999999,0.002399773,-0.018996887,1.0
-983.3579,453,99.97071,1.0836064,19975514,10.040588,-120.402084,-0.039931286,45300,494.7,0.010836063,9.997906,0.05181268,27487.966465711594,98.83155,99.96165,0.9763149,4946.371546119205,100,0.019686136,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,0.00019686138,-3.234863e-05,1.0049913,0.009763149,0.010049913,9858.747,-120.43629,1.000293
-0.20806885,454,100.0,1.0,20025514,0.08758545,-0.025463596,-0.039931286,45400,500.0,0.01,0.017866135,1.9530766e-05,27552.38154387474,0.05926482,100.0,1.0,4999.572380947347,100,,[-0.06   1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,1.953125e-05,1.0,0.01,0.009999999,0.0035477967,-0.025463596,1.0
-973.4509,455,99.862,1.0825541,20074516,19.93927,-119.106445,-0.03903103,45500,490.02,0.010825541,9.997992,0.19881022,27615.938240528107,139.06442,99.883064,0.9032735,4899.5956189372055,100,0.03453089,[-0.06   1.007 -2.651 -1.748 -1.459],10.0,0.00034530892,1.4038086e-05,1.0092287,0.009032735,0.010092285,19512.248,-119.22289,1.0013819
-6.2835083,456,100.0,1.0,20124450,0.15148926,-0.76948035,-0.03903103,45600,499.34,0.01,9.998379,8.9113135e-05,27680.92872238159,0.6340489,100.0,1.0,4992.880248258074,100,,[-0.06   1.006 -2.651 -1.748 -1.458],10.0,9.313226e-10,8.911133e-05,1.0,0.01,0.009999999,0.40607876,-0.76948035,1.0
-0.22595215,457,100.0,1.0,20174450,0.07775879,-0.02770023,-0.03903103,45700,500.0,0.01,0.019621849,-2.6855443e-05,27745.15357732773,0.062287185,100.0,1.0,4999.562712552622,100,,[-0.06   1.006 -2.651 -1.748 -1.458],10.0,9.313226e-10,-2.6855469e-05,1.0,0.01,0.009999999,0.0039188825,-0.02770023,1.0
-0.24230957,458,100.0,1.0,20224450,0.09210205,-0.029702988,-0.03903103,45800,500.0,0.01,0.017415047,-2.6245601e-05,27809.386273384094,0.07315883,100.0,1.0,4999.55735790044,100,,[-0.06   1.006 -2.651 -1.748 -1.458],10.0,9.313226e-10,-2.6245118e-05,1.0,0.01,0.009999999,0.005406277,-0.029702988,1.0
-0.17382812,459,100.0,1.0,20274450,0.08135986,-0.021340169,-0.03903103,45900,500.0,0.01,0.01630497,-5.065836e-05,27873.893565177917,0.061305895,100.0,1.0,4999.570947300712,100,,[-0.06   1.006 -2.651 -1.748 -1.458],10.0,9.313226e-10,-5.065918e-05,1.0,0.01,0.009999999,0.0037963768,-0.021340169,1.0
-973.35626,460,99.97154,1.036798,20323836,10.051758,-119.15635,-0.039081007,46000,493.86,0.01036798,9.997959,0.07192865,27937.14776444435,97.83701,99.97013,0.9533217,4937.984200346891,100,0.017286394,[-0.06   1.006 -2.651 -1.748 -1.458],10.0,0.00017286396,-4.1503907e-05,1.0003515,0.009533217,0.0100035155,9531.595,-119.21135,1.0002847
-973.44385,461,99.904175,1.0739715,20372838,19.949768,-119.12582,-0.03936464,46100,490.02,0.010739715,9.997938,0.1533863,28001.425953626633,139.06342,99.93399,0.9442272,4899.58365375056,100,0.025789652,[-0.06   1.007 -2.652 -1.75  -1.458],10.0,0.00025789655,-8.300781e-05,1.0034056,0.009442272,0.0100340545,19372.244,-119.22212,1.0009592
-983.38446,462,99.97676,1.0465858,20422339,10.012024,-120.41568,-0.039031986,46200,495.01,0.010465858,9.998308,0.037825525,28065.6699051857,98.83389,99.96974,0.95141923,4949.57202215439,100,0.017461022,[-0.059  1.005 -2.652 -1.748 -1.458],10.0,0.0001746102,5.6152345e-05,1.0034727,0.009514192,0.010034726,9861.025,-120.43946,1.0002325
-0.1875,463,100.0,1.0,20472339,0.06964111,-0.023001198,-0.039031986,46300,500.0,0.01,0.015419006,-3.7231483e-05,28130.17607307434,0.05370734,100.0,1.0,4999.580090901951,100,,[-0.06   1.005 -2.652 -1.748 -1.458],10.0,9.313226e-10,-3.7231446e-05,1.0,0.01,0.009999999,0.002913614,-0.023001198,1.0
-973.50165,464,99.89345,1.0838361,20521841,9.906189,-119.09545,-0.039230112,46400,495.02,0.0108383605,9.998407,0.1972442,28193.461332559586,97.84061,99.9018,0.9405284,4949.690497358598,100,0.031502146,[-0.06   1.005 -2.652 -1.748 -1.458],10.0,0.0003150215,-5.3710937e-05,1.0048504,0.009405283,0.010048504,9381.755,-119.22917,1.0010667
-983.38916,465,99.95577,1.081768,20571342,10.0061035,-120.37381,-0.039473556,46500,495.01,0.0108176805,9.998426,0.09291792,28257.933242559433,98.83434,99.94662,0.9488892,4949.597150809119,100,0.023236906,[-0.06   1.007 -2.656 -1.751 -1.458],10.0,0.00023236912,-3.90625e-05,1.0054628,0.009488892,0.010054627,9791.691,-120.440125,1.0004425
-0.18164062,466,100.0,1.0,20621342,0.0803833,-0.02218836,-0.039473556,46600,500.0,0.01,0.017446518,5.798362e-05,28322.664447307587,0.06521222,100.0,1.0,4999.58737641703,100,,[-0.059  1.006 -2.656 -1.749 -1.458],10.0,9.313226e-10,5.7983398e-05,1.0,0.01,0.009999999,0.0042955894,-0.02218836,1.0
-0.27087402,467,100.0,1.0,20671342,0.08050537,-0.03312572,-0.039473556,46700,500.0,0.01,0.018709183,4.943856e-05,28387.2948346138,0.07100163,100.0,1.0,4999.5799993751225,100,,[-0.059  1.006 -2.656 -1.749 -1.458],10.0,9.313226e-10,4.9438477e-05,1.0,0.01,0.009999999,0.0050921524,-0.03312572,1.0
-983.3747,468,99.856705,1.1195853,20720843,10.017029,-120.266785,-0.040359266,46800,495.01,0.011195852,9.99828,0.2579155,28450.75249361992,98.8329,99.855865,0.9208524,4949.56397468702,100,0.03827457,[-0.059  1.006 -2.656 -1.749 -1.458],10.0,0.00038274573,1.2207031e-06,1.0074238,0.009208524,0.010074237,9510.125,-120.43832,1.001435
-0.3739624,469,100.0,1.0,20770839,0.082458496,-0.04584846,-0.040359266,46900,499.96,0.01,9.998371,-4.7607115e-05,28516.363641023636,0.06911452,100.0,1.0,4999.0790974385045,100,,[-0.059  1.003 -2.655 -1.746 -1.459],10.0,9.313226e-10,-4.760742e-05,1.0,0.01,0.009999999,0.0048250672,-0.04584846,1.0
-0.17279053,470,100.0,1.0,20820839,0.08190918,-0.021166705,-0.040359266,47000,500.0,0.01,0.015976906,-4.2725005e-06,28580.722618818283,0.058173474,100.0,1.0,4999.584685686848,100,,[-0.059  1.003 -2.655 -1.746 -1.459],10.0,9.313226e-10,-4.272461e-06,1.0,0.01,0.009999999,0.0034183364,-0.021166705,1.0
-0.21069336,471,100.0,1.0,20870839,0.084350586,-0.025793577,-0.040359266,47100,500.0,0.01,0.018066406,1.09859975e-05,28644.813487768173,0.058396425,100.0,1.0,4999.588054495653,100,,[-0.059  1.003 -2.655 -1.746 -1.459],10.0,9.313226e-10,1.0986329e-05,1.0,0.01,0.009999999,0.0034445883,-0.025793577,1.0
-973.4782,472,99.90268,1.0974025,20920313,9.941711,-119.16628,-0.04109219,47200,494.74,0.010974024,9.997913,0.11802396,28708.271319627762,97.83852,99.91164,0.8979151,4946.775641532622,100,0.029825442,[-0.059  1.003 -2.655 -1.746 -1.459],10.0,0.00029825442,-3.3569337e-05,1.0029428,0.008979151,0.01002943,9495.5625,-119.22628,1.0009742
-0.16174316,473,100.0,1.0,20970313,0.07519531,-0.019813685,-0.04109219,47300,500.0,0.01,0.01684475,-4.2725005e-06,28772.814215421677,0.05530916,100.0,1.0,4999.59384998166,100,,[-0.059  1.003 -2.655 -1.747 -1.46 ],10.0,9.313226e-10,-4.272461e-06,1.0,0.01,0.009999999,0.0030900033,-0.019813685,1.0
-983.35486,474,99.94947,1.0524129,21019772,10.042175,-120.40927,-0.0415342,47400,494.59,0.010524129,9.997995,0.05705166,28835.927564382553,98.831535,99.95494,0.93458337,4945.289903382443,100,0.021308389,[-0.059  1.003 -2.655 -1.747 -1.46 ],10.0,0.0002130839,4.8828126e-05,1.0035864,0.009345833,0.010035864,9823.6045,-120.43584,1.0005056
-0.15618896,475,100.0,1.0,21069772,0.08001709,-0.019148696,-0.0415342,47500,500.0,0.01,0.017469406,-1.9531464e-05,28899.82727599144,0.051178083,100.0,1.0,4999.587904012104,100,,[-0.06   1.002 -2.655 -1.747 -1.46 ],10.0,9.313226e-10,-1.953125e-05,1.0,0.01,0.009999999,0.0026456527,-0.019148696,1.0
-0.1616211,476,100.0,1.0,21119772,0.07159424,-0.019764554,-0.0415342,47600,500.0,0.01,0.016244888,2.9907154e-05,28963.95517516136,0.055368178,100.0,1.0,4999.601071628099,100,,[-0.06   1.002 -2.655 -1.747 -1.46 ],10.0,9.313226e-10,2.9907227e-05,1.0,0.01,0.009999999,0.0030966012,-0.019764554,1.0
-948.65967,477,99.11054,1.2181132,21167831,34.751953,-114.29921,-0.04249651,47700,480.59,0.012181131,9.997004,2.407583,29025.506194114685,170.39056,98.96066,0.647131,4805.076901139144,100,0.09996666,[-0.06   1.002 -2.655 -1.747 -1.46 ],10.0,0.0009996665,1.6479493e-05,0.97545195,0.0064713103,0.009754519,24445.252,-116.18659,1.0089744
-973.55194,478,99.7941,1.3123425,21216834,19.843689,-119.07578,-0.04265184,47800,490.03,0.013123425,9.99803,0.28243285,29089.449764728546,138.3678,99.72598,0.92806304,4899.705810651681,100,0.052886922,[-0.06   1.    -2.665 -1.749 -1.461],10.0,0.00052886916,3.2958986e-05,1.0089453,0.00928063,0.010089453,19145.592,-119.235245,1.0020633
-0.17193604,479,100.0,1.0,21266834,0.08135986,-0.021001626,-0.04265184,47900,500.0,0.01,0.018244743,5.615293e-05,29154.823390245438,0.06349305,100.0,1.0,4999.582993219929,100,,[-0.061  0.998 -2.665 -1.746 -1.462],10.0,9.313226e-10,5.6152345e-05,1.0,0.01,0.009999999,0.0040720883,-0.021001626,1.0
-963.71405,480,99.68196,1.1638217,21315339,29.677307,-117.798515,-0.044253178,48000,485.05,0.011638217,9.997555,0.4200021,29217.185582637787,168.31361,99.7545,0.81058407,4849.798751672741,100,0.049968958,[-0.061  0.998 -2.665 -1.746 -1.462],10.0,0.0004996895,6.713867e-05,1.0072385,0.0081058405,0.010072385,28247.035,-118.03032,1.0031905
-1.8157349,481,100.0,1.0,21365315,0.10101318,-0.22234702,-0.044253178,48100,499.76,0.01,9.998386,3.4184195e-05,29281.96264743805,0.1924967,100.0,1.0,4997.083299533261,100,,[-0.061  0.997 -2.665 -1.747 -1.463],10.0,9.313226e-10,3.4179688e-05,1.0,0.01,0.009999999,0.037429273,-0.22234702,1.0
-2.0148926,482,100.0,1.0,21415290,0.0869751,-0.24673937,-0.044253178,48200,499.75,0.01,9.998444,3.356859e-05,29346.264564990997,0.20785245,100.0,1.0,4996.999265952638,100,,[-0.061  0.997 -2.665 -1.747 -1.463],10.0,9.313226e-10,3.3569337e-05,1.0,0.01,0.009999999,0.043639034,-0.24673937,1.0
-0.19970703,483,100.0,1.0,21465290,0.076171875,-0.024373569,-0.044253178,48300,500.0,0.01,0.016716003,8.5449195e-05,29410.367671489716,0.055868294,100.0,1.0,4999.586354572545,100,,[-0.061  0.997 -2.665 -1.747 -1.463],10.0,9.313226e-10,8.544922e-05,1.0,0.01,0.009999999,0.003152794,-0.024373569,1.0
-0.23718262,484,100.0,1.0,21515290,0.07727051,-0.029092766,-0.044253178,48400,500.0,0.01,0.01804161,-4.3945387e-05,29474.494222402573,0.060434632,100.0,1.0,4999.59316231388,100,,[-0.061  0.997 -2.665 -1.747 -1.463],10.0,9.313226e-10,-4.3945314e-05,1.0,0.01,0.009999999,0.0036892374,-0.029092766,1.0
-983.37164,485,99.923416,1.0981767,21564776,10.024292,-120.37967,-0.04496922,48500,494.86,0.0109817665,9.9979515,0.10441697,29537.784239530563,98.83266,99.91814,0.9454218,4947.982416885052,100,0.02874176,[-0.061  0.997 -2.665 -1.747 -1.463],10.0,0.0002874176,-1.2207031e-05,1.0041147,0.009454218,0.0100411475,9741.297,-120.43795,1.0007664
-983.38446,486,99.95663,1.0646918,21614277,10.012939,-120.369545,-0.045451645,48600,495.01,0.010646918,9.998457,0.09609243,29601.516937494278,98.83388,99.94354,0.94977105,4949.607747328413,100,0.023809038,[-0.061  0.997 -2.665 -1.747 -1.464],10.0,0.00023809039,4.272461e-06,1.0018994,0.0094977105,0.010018995,9716.109,-120.43951,1.0004339
-983.39764,487,100.0,1.0,21663778,9.993469,-120.441154,-0.045451645,48700,495.01,0.01,9.998505,-2.8938055e-05,29665.485048532486,98.8352,100.0,1.0,4949.616901596614,100,,[-0.061  0.995 -2.665 -1.745 -1.464],10.0,9.313226e-10,-2.8686523e-05,1.0,0.01,0.009999999,9867.066,-120.441154,1.0
-6.9917603,488,100.0,1.0,21713707,0.14385986,-0.8563263,-0.045451645,48800,499.29,0.01,9.99847,-1.40359625e-05,29729.78826189041,0.7048176,100.0,1.0,4992.406696332669,100,,[-0.061  0.995 -2.665 -1.745 -1.464],10.0,9.313226e-10,-1.4038086e-05,1.0,0.01,0.009999999,0.50178564,-0.8563263,1.0
-983.3642,489,99.96274,1.0504422,21763185,10.028137,-120.4177,-0.04601986,48900,494.78,0.010504422,9.99799,0.041774154,29793.0865752697,98.832,99.96472,0.95464754,4947.188057060804,100,0.018835314,[-0.061  0.995 -2.665 -1.745 -1.464],10.0,0.00018835311,-4.1503907e-05,1.0026653,0.0095464755,0.010026651,9835.004,-120.437065,1.0003728
-973.4613,490,99.97564,1.0448415,21812635,9.952942,-119.195625,-0.04625178,49000,494.5,0.010448415,9.997622,0.043077677,29856.782068252563,97.83762,99.974014,0.9578591,4944.3010271611365,100,0.016140109,[-0.061  0.995 -2.665 -1.745 -1.465],10.0,0.00016140111,4.8828124e-06,1.0012906,0.009578591,0.010012906,9607.712,-119.22417,1.0002437
-1.6473999,491,100.0,1.0,21862614,0.08520508,-0.20174737,-0.04625178,49100,499.79,0.01,9.998451,1.7087907e-05,29920.9040453434,0.17406686,100.0,1.0,4997.396793901759,100,,[-0.062  0.995 -2.665 -1.745 -1.465],10.0,9.313226e-10,1.7089844e-05,1.0,0.01,0.009999999,0.030605325,-0.20174737,1.0
-983.3869,492,99.938965,1.0650748,21912115,10.013916,-120.390724,-0.046918627,49200,495.01,0.010650747,9.998404,0.085850835,29984.06104326248,98.834114,99.93074,0.9135933,4949.593028463074,100,0.02644672,[-0.062  0.995 -2.665 -1.745 -1.465],10.0,0.00026446718,-0.00010925293,1.0045501,0.009135933,0.010045501,9787.915,-120.43992,1.0006107
-0.2121582,493,100.0,1.0,21962115,0.0793457,-0.02595284,-0.046918627,49300,500.0,0.01,0.016636848,3.112806e-05,30048.422711610794,0.06478081,100.0,1.0,4999.587979035798,100,,[-0.061  0.995 -2.665 -1.745 -1.466],10.0,9.313226e-10,3.112793e-05,1.0,0.01,0.009999999,0.0042389426,-0.02595284,1.0
-973.5068,494,99.96601,1.0775548,22011617,9.910156,-119.16905,-0.047390692,49400,495.02,0.010775548,9.99847,0.080961406,30111.679785728455,97.84113,99.95372,0.9534944,4949.707915233829,100,0.02150895,[-0.061  0.995 -2.665 -1.745 -1.466],10.0,0.00021508956,1.2207031e-05,0.99965304,0.009534944,0.00999653,9506.119,-119.22973,1.00034
-0.22302246,495,100.0,1.0,22061617,0.08306885,-0.027338976,-0.047390692,49500,500.0,0.01,0.015031815,-2.4414505e-05,30176.28962302208,0.058976278,100.0,1.0,4999.591183298262,100,,[-0.061  0.994 -2.665 -1.744 -1.466],10.0,9.313226e-10,-2.4414063e-05,1.0,0.01,0.009999999,0.0035133348,-0.027338976,1.0
-983.3951,496,99.9378,1.0614314,22111118,10.001709,-120.393555,-0.048184212,49600,495.01,0.010614314,9.998457,0.08472374,30239.58270263672,98.83494,99.93318,0.9251133,4949.604025396593,100,0.026010979,[-0.061  0.994 -2.665 -1.744 -1.466],10.0,0.0002601098,-5.7983398e-05,1.0058757,0.009251133,0.010058757,9816.624,-120.44087,1.0006224
-0.18463135,497,100.0,1.0,22161118,0.07940674,-0.02269503,-0.048184212,49700,500.0,0.01,0.018356323,-8.239702e-05,30303.895753145218,0.0567929,100.0,1.0,4999.586265207757,100,,[-0.062  0.994 -2.665 -1.744 -1.467],10.0,9.313226e-10,-8.239746e-05,1.0,0.01,0.009999999,0.0032580136,-0.02269503,1.0
-973.49164,498,99.94663,1.05366,22210592,9.922424,-119.131386,-0.048339184,49800,494.74,0.0105366,9.998171,0.12833059,30366.92427420616,97.839874,99.95523,0.95290613,4946.834040485085,100,0.021267038,[-0.062  0.994 -2.665 -1.744 -1.467],10.0,0.00021267043,-4.8828124e-06,1.0048356,0.009529061,0.010048356,9513.7,-119.2279,1.0005339
-3.9394531,499,100.0,1.0,22260546,0.10949707,-0.48244956,-0.048339184,49900,499.54,0.01,9.998489,3.2966258e-05,30432.17916917801,0.40003684,100.0,1.0,4994.908644785125,100,,[-0.062  0.994 -2.667 -1.744 -1.467],10.0,9.313226e-10,3.2958986e-05,1.0,0.01,0.009999999,0.16164593,-0.48244956,1.0
