EmpiricalD2,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,EpRewMean,MeanIWNorm,EntropyCoefficient,MinIW,MeanIW,TimestepsSoFar,Weights,EpLenMean,MaxIW,InitialBound,Bound,StdIWNorm,ReturnMeanIW,InitialReturnMax,ESSClassic,MeanEntropy,Iteration,StdIW,TimeElapsed,InitialReturnStd,InitialReturnMean,MaxIWNorm,ESSRenyi,J_sample_variance,ReturnStepMax,InitialReturnMin,EpThisIter
1.1459489,44100,9.9482,0.0038078697,3584.6264298694614,0.010223722,,0.380787,1.0223722,10738197,[-0.717  2.847 -3.422 -3.002 -1.445],359.4,2.3407755,-5.304353,-4.6760507,0.004143533,1.0022244,26.549194,85.8917,-0.02692088,441,0.41435328,16994.227546691895,18.077808,1.7089844e-05,0.023407754,87.26392,381.83707,10.0,-43.309998,100
1.3223791,44200,9.945673,0.0029487333,3599.2314928768783,0.009862004,,0.29487333,0.9862005,10774288,[-0.714  2.847 -3.427 -2.985 -1.446],360.91,3.9932957,-7.3239627,-6.3484116,0.005668806,2.073816,26.116028,75.164825,-0.017921343,442,0.5668806,17044.144990444183,19.106382,4.760742e-05,0.039932955,75.62128,411.46933,10.0,-59.800293,100
1.7978238,44300,9.946583,0.0018280306,3634.900014881959,0.011387592,,0.18280306,1.1387594,10810735,[-0.708  2.851 -3.426 -2.982 -1.437],364.47,12.344549,-6.9327393,-5.2854238,0.014399731,4.0101,24.733032,38.47653,0.0002065897,443,1.4399732,17094.750117778778,17.542776,-7.324219e-05,0.12344549,55.622803,718.3578,10.0,-56.60498,100
1.0031533,44400,9.948742,0.008689431,3607.9669189362285,0.010083428,,0.86894304,1.0083429,10846908,[-0.71   2.861 -3.424 -2.965 -1.419],361.73,1.1622856,-116.3347,-116.14457,0.00055118516,0.37343407,43.52704,99.70209,-6.2823296e-05,444,0.055118524,17145.55929327011,136.87346,3.234863e-05,0.011622855,99.68566,18961.244,10.0,-949.8691,100
1.0010948,44500,9.948256,0.0092692375,3602.591862127156,0.010065887,,0.9269238,1.0065888,10883028,[-0.71   2.862 -3.423 -2.964 -1.419],361.2,1.0938728,-117.45155,-117.36343,0.00032709917,0.15237838,34.394165,99.89452,-0.0010949575,445,0.032709915,17195.740820884705,97.86531,-1.15966795e-05,0.010938727,99.89064,9616.672,10.0,-958.98773,100
1.0123059,44600,9.946562,0.007123094,3599.193811200214,0.009984531,,0.7123094,0.9984531,10919117,[-0.71   2.862 -3.423 -2.963 -1.42 ],360.89,1.1991607,-93.3357,-91.79795,0.0010717326,2.1103125,33.11792,98.86093,-0.0020297007,446,0.107173264,17246.046370506287,78.70834,3.3569337e-05,0.011991607,98.78437,3957.1313,10.0,-762.083,100
1.003086,44700,9.948782,0.008872037,3673.301274571572,0.010059459,,0.8872037,1.0059458,10955945,[-0.71   2.862 -3.454 -2.965 -1.421],368.28,1.2305256,-116.62422,-116.43266,0.00059418945,0.37138516,41.161377,99.65228,-0.0029285618,447,0.059418943,17297.383537769318,136.96062,2.3193359e-05,0.012305256,99.69235,18929.941,10.0,-952.2329,100
1.0027274,44800,9.955824,0.008961641,3818.87502168245,0.0101180645,,0.8961642,1.0118065,10994219,[-0.71   2.863 -3.454 -2.964 -1.422],382.74,1.1310619,-116.9629,-116.78495,0.0005006807,0.33733082,38.397034,99.75572,-0.0017550867,448,0.05006807,17350.498433351517,137.38188,-6.1035157e-06,0.011310619,99.728004,19067.977,10.0,-954.998,100
1.002237,44900,9.948328,0.008991892,3684.5894829165463,0.010059259,,0.89918923,1.0059259,11031161,[-0.71   2.864 -3.454 -2.963 -1.421],369.42,1.1755844,-116.45672,-116.331665,0.00053461175,0.25522253,32.538757,99.71834,-0.0026128485,449,0.05346118,17402.112491846085,97.20391,-7.93457e-06,0.011755844,99.7768,9471.631,10.0,-950.86505,100
1.0020715,45000,9.950121,0.00869209,3660.882931426546,0.009967025,,0.86920905,0.99670255,11067862,[-0.71   2.865 -3.453 -2.962 -1.422],367.01,1.1510249,-115.50888,-115.21746,0.0004993603,0.4110105,50.25702,99.74961,-0.0023756027,450,0.049936034,17453.094335079193,161.48405,2.1362304e-05,0.011510249,99.79328,25429.137,10.0,-943.1262,100
1.0027832,45100,9.947081,0.008694895,3519.900426601182,0.010084064,,0.8694895,1.0084064,11103155,[-0.709  2.862 -3.462 -2.961 -1.421],352.93,1.1205369,-114.75816,-114.59141,0.0005247407,0.32631683,46.410645,99.72994,-0.0035608483,451,0.05247407,17502.550959587097,135.18039,-1.586914e-05,0.011205369,99.72246,18028.574,10.0,-936.99634,100
1.0019859,45200,9.948406,0.009085303,3574.790400209853,0.010039559,,0.9085303,1.0039558,11138996,[-0.71   2.863 -3.465 -2.963 -1.422],358.41,1.2064846,-116.239006,-116.12316,0.0005410552,0.23114753,44.29718,99.71039,-0.0039602723,452,0.054105524,17552.704713106155,136.64977,-5.3710937e-05,0.012064845,99.8018,18833.895,10.0,-949.08704,100
1.0253793,45300,9.953379,0.0066154185,3692.005661106496,0.010318174,,0.6615419,1.0318174,11176003,[-0.71   2.863 -3.465 -2.961 -1.423],370.07,1.4203283,-114.62,-113.09174,0.0016538659,2.9735897,57.52246,97.49516,-0.0053215027,453,0.1653866,17604.352719545364,185.94704,-3.601074e-05,0.014203282,97.52489,32343.938,10.0,-935.86804,100
3.6957078,45400,9.946617,0.00051462476,3606.884284374674,0.011005674,,0.05146248,1.1005675,11212169,[-0.71   2.86  -3.469 -2.965 -1.424],361.66,30.103966,-6.478499,-4.157055,0.030799694,8.297386,25.90979,11.322768,-0.014055592,454,3.0799696,17654.700771570206,18.111418,1.586914e-05,0.30103964,27.058416,6312.781,10.0,-52.89685,100
1.0351741,45500,9.945282,0.006755385,3630.1768330984232,0.010043168,,0.67553854,1.0043168,11248571,[-0.713  2.884 -3.467 -2.935 -1.433],364.02,1.4728172,-5.2855606,-5.1145744,0.0019051515,0.26310414,23.590576,96.52651,-0.011450881,455,0.19051516,17705.811487674713,15.843198,-3.540039e-05,0.014728172,96.602104,238.80736,10.0,-43.156128,100
1.0021522,45600,9.953985,0.008878045,3677.855451069442,0.010047755,,0.8878045,1.0047756,11285435,[-0.711  2.883 -3.467 -2.936 -1.43 ],368.64,1.1241384,-116.45267,-116.33207,0.00050257234,0.24579118,42.549377,99.750465,-0.009803527,456,0.050257232,17756.584990739822,136.37401,-6.408691e-05,0.011241383,99.78524,18797.887,10.0,-950.83154,100
1.0048643,45700,9.942913,0.008377156,3447.975204088135,0.010119416,,0.8377156,1.0119416,11320014,[-0.711  2.884 -3.467 -2.937 -1.429],345.79,1.2674584,-114.86412,-114.58051,0.0007639129,0.5626006,55.535828,99.433365,-0.009804006,457,0.07639129,17805.499665021896,164.70277,-3.112793e-05,0.012674584,99.51592,27327.975,10.0,-937.8613,100
1.1681683,45800,9.947653,0.0031120426,3645.3691793902526,0.010281149,,0.31120425,1.0281149,11356564,[-0.71   2.882 -3.469 -2.938 -1.429],365.5,2.602847,-7.9225106,-7.112566,0.004352819,1.4502268,24.199097,84.7997,-0.020362377,458,0.4352819,17856.184758663177,17.198185,-1.8310546e-06,0.026028471,85.6041,379.0442,10.0,-64.68701,100
1.0020486,45900,9.951775,0.008813651,3797.1520226397306,0.010051621,,0.8813651,1.005162,11394628,[-0.706  2.88  -3.47  -2.941 -1.439],380.64,1.1040634,-116.928085,-116.792656,0.00045651683,0.25504988,38.664124,99.79415,-0.02136219,459,0.045651685,17908.55362844467,136.74136,-8.544922e-05,0.011040634,99.795555,18564.398,10.0,-954.7131,100
1.0009947,46000,9.954866,0.009268229,3787.5644386860677,0.010015167,,0.9268229,1.0015167,11432590,[-0.706  2.879 -3.47  -2.941 -1.44 ],379.62,1.0867225,-117.90745,-117.83744,0.00033849326,0.12856829,30.678345,99.88591,-0.022208242,460,0.033849325,17961.25668478012,98.353424,-5.432129e-05,0.010867225,99.90063,9786.495,10.0,-962.7098,100
1.0039517,46100,9.953243,0.008278846,3653.9742620406455,0.010089807,,0.82788455,1.0089808,11469216,[-0.706  2.879 -3.47  -2.94  -1.441],366.26,1.1586528,-114.17059,-113.94371,0.00061580574,0.4521873,51.208252,99.62887,-0.024399199,461,0.061580576,18011.587297439575,164.8773,-6.286621e-05,0.011586527,99.60639,27562.924,10.0,-932.1985,100
1.0042778,46200,9.946991,0.008767875,3555.1900728401024,0.010110194,,0.87678754,1.0110195,11504863,[-0.706  2.88  -3.471 -2.94  -1.443],356.47,1.1738828,-115.311905,-115.02578,0.0006135712,0.5325063,51.856873,99.63305,-0.025359727,462,0.061357126,18061.04228067398,160.51785,1.0375977e-05,0.011738828,99.57404,25900.852,10.0,-941.51776,100
1.000467,46300,9.949398,0.009471999,3693.8667569377085,0.00999923,,0.9471999,0.999923,11541896,[-0.707  2.881 -3.472 -2.939 -1.444],370.33,1.0508945,-117.738945,-117.69043,0.0001978424,0.07594597,32.040222,99.96086,-0.024903618,463,0.019784236,18112.52617931366,98.00314,-4.699707e-05,0.010508945,99.95333,9696.247,10.0,-961.33405,100
1.001699,46400,9.947912,0.008979379,3544.4818105244813,0.010056236,,0.8979379,1.0056236,11577434,[-0.707  2.881 -3.472 -2.939 -1.444],355.38,1.0802859,-115.174,-115.05779,0.00039565968,0.21397972,52.988953,99.84543,-0.024499238,464,0.03956597,18161.28580713272,159.86908,-2.8076172e-05,0.0108028585,99.83039,25917.232,10.0,-940.39154,100
1.0013069,46500,9.949631,0.0087966975,3634.0622051613436,0.009961509,,0.8796698,0.9961509,11613867,[-0.708  2.881 -3.473 -2.939 -1.443],364.33,1.102473,-114.43611,-114.26917,0.0003683642,0.24166602,49.024353,99.863434,-0.025213642,465,0.03683642,18211.80298948288,154.28644,-1.4038086e-05,0.01102473,99.869484,23415.938,10.0,-934.36676,100
1.0004469,46600,9.949781,0.0094893435,3676.881653049937,0.010019171,,0.9489344,1.0019172,11650729,[-0.708  2.879 -3.473 -2.938 -1.444],368.62,1.0595899,-116.59496,-116.55472,0.00021494066,0.06636661,41.383118,99.95401,-0.025770932,466,0.021494063,18263.18043780327,136.39207,7.995605e-05,0.010595898,99.95533,18791.102,10.0,-951.99445,100
1.0009542,46700,9.947788,0.009270537,3617.6693883938524,0.009994385,,0.9270537,0.99943846,11687001,[-0.708  2.879 -3.473 -2.938 -1.445],362.72,1.0885236,-116.45763,-116.386116,0.00034884227,0.12711948,42.510498,99.87833,-0.026243716,467,0.034884226,18312.583908081055,136.82619,7.019043e-05,0.010885236,99.90468,18854.139,10.0,-950.87305,100
1.0144994,46800,9.949015,0.0075188633,3588.9666270474104,0.010298181,,0.75188637,1.0298182,11722983,[-0.708  2.88  -3.473 -2.938 -1.445],359.82,1.4414718,-114.24696,-113.340256,0.0013331282,1.7320523,50.576233,98.35181,-0.023245752,468,0.13331284,18361.994319677353,154.7455,6.652832e-05,0.014414717,98.57078,22862.469,10.0,-932.82306,100
1.0003549,46900,9.949944,0.009614744,3657.958653518397,0.010026935,,0.9614744,1.0026935,11759655,[-0.706  2.877 -3.474 -2.939 -1.442],366.72,1.0339025,-116.34538,-116.32321,0.0001646059,0.042822897,33.446716,99.97305,-0.023646064,469,0.016460592,18413.566974639893,97.10539,1.2817382e-05,0.010339025,99.96452,9548.846,10.0,-949.9562,100
1.0010774,47000,9.947678,0.009252032,3610.765958687681,0.010000199,,0.9252032,1.00002,11795858,[-0.706  2.877 -3.474 -2.939 -1.443],362.03,1.1012979,-114.368385,-114.23786,0.00033119053,0.19214225,59.553833,99.89045,-0.024252564,470,0.033119053,18463.695053577423,186.66748,2.9907227e-05,0.011012978,99.89237,34889.973,10.0,-933.81415,100
1.0000972,47100,9.95192,0.00977033,3720.3682956162643,0.010011815,,0.977033,1.0011815,11833152,[-0.706  2.876 -3.476 -2.938 -1.443],372.94,1.0456198,-117.813896,-117.79756,0.00012054965,0.022063494,31.43628,99.9855,-0.02448886,471,0.012054968,18515.66060590744,98.07119,5.4931643e-06,0.010456198,99.99029,9718.403,10.0,-961.9465,100
1.0161492,47200,9.950991,0.007294736,3691.26715689281,0.009882843,,0.7294736,0.98828435,11870156,[-0.706  2.876 -3.476 -2.938 -1.443],370.04,1.3705392,-106.11997,-105.180046,0.0012497266,1.7933762,31.400146,98.42611,-0.025710752,472,0.12497268,18566.61470270157,88.73237,2.4414062e-06,0.013705391,98.41075,5891.4287,10.0,-866.46594,100
1.0007638,47300,9.948595,0.00939771,3637.064409925319,0.01002983,,0.939771,1.002983,11906621,[-0.705  2.873 -3.476 -2.941 -1.445],364.65,1.0830309,-116.58987,-116.51791,0.00029762415,0.11646029,41.428223,99.91202,-0.0247142,473,0.029762417,18617.541951179504,129.91788,2.4414062e-06,0.010830309,99.92368,16969.11,10.0,-951.9522,100
1.1260022,47400,9.945612,0.0039197425,3655.965727914252,0.00958737,,0.39197424,0.958737,11943281,[-0.705  2.874 -3.476 -2.941 -1.444],366.6,1.8586713,-5.0918746,-4.674241,0.0032178066,0.7289637,23.06958,89.875725,-0.033123065,474,0.32178068,18669.070920944214,14.82391,4.8828126e-05,0.018586712,88.80978,218.31502,10.0,-41.57538,100
1.0156404,47500,9.945967,0.0072139218,3484.701398223925,0.010182443,,0.7213922,1.0182441,11978223,[-0.708  2.873 -3.476 -2.948 -1.452],349.42,1.3691512,-114.0025,-113.20847,0.0013707695,1.6821222,62.551758,98.21997,-0.032074276,475,0.13707694,18718.688846349716,185.9627,3.234863e-05,0.013691512,98.460045,33507.918,10.0,-930.8268,100
70.01524,47600,9.951206,3.630651e-05,3694.497440242184,0.048894,,0.003630651,4.8894005,12015259,[-0.706  2.87  -3.478 -2.95  -1.451],370.36,415.73355,-5.997078,3.6906776,0.4134439,53.871113,23.973083,1.3792604,-0.04438916,476,41.344387,18770.795587539673,17.90054,-2.1362304e-05,4.1573353,1.4282604,305939.25,10.0,-48.96576,100
1.0009584,47700,9.944757,0.009269162,3470.9281100345456,0.010040239,,0.92691624,1.004024,12050065,[-0.729  2.832 -3.565 -2.912 -1.463],348.06,1.1181461,-114.71383,-114.64719,0.00034821767,0.12157261,46.763428,99.87986,-0.04528809,477,0.034821767,18819.5801486969,135.04813,-2.1972657e-05,0.011181461,99.90425,18448.584,10.0,-936.6343,100
1.1878783,47800,9.948053,0.003270502,3575.6257568021956,0.010125723,,0.3270502,1.0125723,12085915,[-0.728  2.832 -3.565 -2.912 -1.464],358.5,3.3555198,-6.590681,-6.116128,0.0042920318,1.0670762,27.607605,84.76952,-0.050478447,478,0.42920315,18869.107342004776,19.519352,2.9907227e-05,0.0335552,84.18371,456.67096,10.0,-53.812927,100
1.0162145,47900,9.948893,0.006300424,3636.3188959011068,0.010118264,,0.63004243,1.0118263,12122372,[-0.733  2.843 -3.561 -2.904 -1.469],364.57,1.3334467,-7.13722,-6.986312,0.0013023524,0.20852244,25.80957,98.37028,-0.0478483,479,0.13023524,18920.87406206131,19.824251,-1.586914e-05,0.013334467,98.40442,402.84735,10.0,-58.275024,100
1.0044324,48000,9.944708,0.008172087,3505.7200876820925,0.010104705,,0.81720877,1.0104705,12157527,[-0.731  2.84  -3.561 -2.905 -1.467],351.55,1.2626843,-117.02801,-116.816216,0.00079817494,0.47078228,37.84436,99.37993,-0.04742184,480,0.079817496,18969.249346494675,98.13215,-8.605957e-05,0.0126268435,99.55871,9725.11,10.0,-955.52893,100
1.0026718,48100,9.944777,0.008639708,3475.0188800802534,0.010019184,,0.8639708,1.0019184,12192374,[-0.73   2.84  -3.561 -2.904 -1.466],348.47,1.1411172,-113.80501,-113.587715,0.0005344738,0.3692373,54.196716,99.71625,-0.047381382,481,0.053447377,19018.281934022903,159.53154,1.2207031e-05,0.011411172,99.73353,24930.889,10.0,-929.2141,100
1.2301046,48200,9.947527,0.003484771,3622.8068906688004,0.010211468,,0.3484771,1.0211467,12228698,[-0.73   2.839 -3.563 -2.905 -1.466],363.24,2.100184,-6.440935,-5.320077,0.0038924036,1.8236622,25.4198,87.31351,-0.047451742,482,0.38924032,19068.604987621307,18.548918,8.4228515e-05,0.02100184,81.2939,364.18384,10.0,-52.5907,100
1.0311341,48300,9.945734,0.0062421355,3574.8121699748885,0.009871613,,0.6242136,0.98716134,12264544,[-0.727  2.846 -3.563 -2.895 -1.466],358.46,1.3621156,-7.9536047,-7.7487693,0.0015706434,0.32768697,26.654785,97.53101,-0.049807813,483,0.15706435,19119.52416086197,18.816378,-1.4038086e-05,0.013621156,96.98059,354.7398,10.0,-64.940796,100
1.5877856,48400,9.947399,0.002440658,3574.414308582509,0.010524685,,0.2440658,1.0524683,12300383,[-0.725  2.843 -3.562 -2.899 -1.469],358.39,3.9262025,-5.695315,-3.4431887,0.0071631847,3.7333498,27.30487,68.342064,-0.07131957,484,0.7163184,19168.58861875534,19.481796,1.8310548e-05,0.039262023,62.980797,587.1355,10.0,-46.502197,100
1.0069808,48500,9.946287,0.007706819,3532.227922409416,0.010103932,,0.7706819,1.0103933,12335801,[-0.729  2.869 -3.579 -2.905 -1.49 ],354.18,1.280992,-114.01427,-113.60836,0.0009331066,0.8031285,62.447937,99.154335,-0.072967395,485,0.09331066,19217.98383808136,190.31947,-3.967285e-05,0.01280992,99.30676,36525.562,10.0,-930.92224,100
1.0891513,48600,9.948317,0.0047739116,3711.716384893398,0.009519655,,0.47739118,0.9519655,12373015,[-0.728  2.87  -3.579 -2.905 -1.492],372.14,1.6793014,-8.344337,-7.826584,0.0025265582,0.8817443,23.603882,93.41957,-0.07604981,486,0.25265583,19269.655099868774,19.97391,-2.3193359e-05,0.016793013,91.81461,330.0109,10.0,-68.13104,100
1.0010726,48700,9.951536,0.009308221,3712.214733493813,0.00999228,,0.93082213,0.9992281,12410228,[-0.724  2.87  -3.565 -2.903 -1.495],372.13,1.0625724,-117.715294,-117.649155,0.00031132417,0.12927496,32.25659,99.90303,-0.07622522,487,0.031132413,19322.31508898735,98.21889,2.380371e-05,0.010625724,99.89285,9754.628,10.0,-961.1415,100
1.0382365,48800,9.945255,0.0068041077,3503.1254934576205,0.010643306,,0.6804108,1.0643306,12445356,[-0.724  2.869 -3.566 -2.904 -1.495],351.28,1.6047702,-113.02806,-111.08041,0.002021709,4.0882916,70.51007,96.51751,-0.073477834,488,0.20217092,19371.563259124756,207.35718,1.586914e-05,0.016047701,96.31717,42518.824,10.0,-922.87036,100
1.0047084,48900,9.948322,0.008497548,3554.9275116244153,0.010126945,,0.84975487,1.0126945,12480998,[-0.721  2.868 -3.568 -2.907 -1.492],356.42,1.1611762,-113.012375,-112.4665,0.0006302141,0.8115475,70.64996,99.61421,-0.074059315,489,0.063021414,19421.176084280014,211.01212,-6.530762e-05,0.0116117615,99.531364,44606.29,10.0,-922.7416,100
1.0707603,49000,9.949732,0.004329294,3622.3097586031217,0.009822908,,0.43292943,0.98229086,12517313,[-0.719  2.864 -3.575 -2.906 -1.493],363.15,1.8509278,-6.4238515,-6.0890117,0.0025250998,0.55815184,26.263977,93.80153,-0.06777908,490,0.25250995,19471.914911031723,19.633394,-7.751465e-05,0.018509278,93.39159,435.5892,10.0,-52.44989,100
1.0011222,49100,9.945843,0.009142716,3501.2339168758645,0.00996947,,0.91427165,0.99694705,12552421,[-0.719  2.864 -3.579 -2.914 -1.487],351.08,1.0961907,-117.13739,-117.05939,0.00032268927,0.14365672,36.977905,99.89533,-0.06741521,491,0.032268923,19520.4700858593,97.664856,-4.5776367e-05,0.010961907,99.8879,9631.911,10.0,-956.42236,100
1.0042503,49200,9.94507,0.008259207,3452.6314605528223,0.010071656,,0.82592076,1.0071656,12587043,[-0.719  2.864 -3.579 -2.914 -1.486],346.22,1.1612871,-113.887856,-113.46972,0.0006557243,0.6598618,63.48999,99.577896,-0.06856602,492,0.065572426,19567.857321977615,184.86948,-4.8828126e-05,0.011612871,99.57677,34139.67,10.0,-929.89,100
1.0009787,49300,9.948204,0.009312211,3633.9013616656325,0.009995874,,0.93122107,0.9995875,12623477,[-0.719  2.862 -3.581 -2.913 -1.488],364.34,1.119223,-116.47447,-116.39151,0.00029551354,0.13991797,42.37207,99.91267,-0.068991214,493,0.029551359,19618.568311214447,130.72937,-2.9296874e-05,0.01119223,99.90222,17265.127,10.0,-951.0098,100
1.0040677,49400,9.946367,0.008585747,3532.9372498583484,0.010106712,,0.85857475,1.0106713,12658902,[-0.719  2.862 -3.582 -2.913 -1.488],354.25,1.1450545,-115.17653,-114.66152,0.00055284286,0.7490063,52.9718,99.7017,-0.0698525,494,0.05528429,19667.67442893982,160.45024,-2.2583008e-05,0.011450544,99.59488,25019.387,10.0,-940.4123,100
1.0012087,49500,9.9475,0.009169698,3578.1204662259797,0.010012997,,0.91696984,1.0012999,12694778,[-0.717  2.857 -3.587 -2.911 -1.489],358.76,1.1181438,-116.231445,-116.16361,0.00033963902,0.13807154,44.37079,99.88508,-0.06942579,495,0.033963904,19717.715495109558,136.83453,2.1972657e-05,0.011181437,99.87928,18959.17,10.0,-949.02594,100
1.0002366,49600,9.950064,0.009521095,3606.310119384902,0.010019246,,0.9521095,1.0019244,12730932,[-0.717  2.858 -3.587 -2.91  -1.488],361.54,1.0503851,-116.1899,-116.16002,0.0001641467,0.043674514,34.71997,99.97316,-0.06893227,496,0.016414674,19769.045082330704,96.91149,4.3945314e-05,0.010503851,99.97634,9459.244,10.0,-948.68695,100
1.0008566,49700,9.952364,0.009319294,3732.2221982284,0.009978864,,0.9319294,0.9978864,12768344,[-0.717  2.857 -3.586 -2.909 -1.488],374.12,1.0589291,-116.7762,-116.66847,0.0002884819,0.15770632,39.911926,99.916504,-0.068930276,497,0.02884819,19822.017944335938,136.49109,-2.0141602e-05,0.01058929,99.914406,18614.76,10.0,-953.47345,100
1.001093,49800,9.951294,0.00940768,3652.1194940641285,0.010052081,,0.940768,1.0052081,12804955,[-0.717  2.857 -3.585 -2.908 -1.488],366.11,1.08234,-115.30603,-115.21496,0.00031350236,0.15408945,51.92328,99.90283,-0.069375426,498,0.031350236,19872.808742761612,166.01808,1.8310548e-05,0.0108234,99.890816,27858.053,10.0,-941.4699,100
1.0031961,49900,9.949755,0.0084602665,3622.612773421751,0.010069175,,0.84602666,1.0069175,12841273,[-0.716  2.857 -3.585 -2.908 -1.488],363.18,1.1597542,-115.354546,-114.89695,0.00058504904,0.64189684,41.53662,99.66354,-0.06762519,499,0.0585049,19922.65678167343,129.69322,0.00010620117,0.011597541,99.681404,16459.652,10.0,-941.86676,100
