MaxIWNorm,StdIW,J_sample_variance,MeanIW,EpLenMean,TimestepsSoFar,TimeElapsed,Bound,InitialReturnMean,ReturnStepMax,MinIW,ReturnStepMaxmin,MaxIW,StdIWNorm,ESSRenyi,InitialBound,EpThisIter,MeanEntropy,MinIWNorm,EpRewMean,ReturnMeanIW,MeanIWNorm,Iteration,EpisodesSoFar,InitialReturnStd,InitialReturnMin,Weights,EmpiricalD2,InitialReturnMax,ESSClassic,EntropyCoefficient
0.05,,0.0022365095,1.0,500.0,3261965,5080.486875295639,-0.036032073,-6.1035156e-05,10.0,1.0,0.013447762,1.0,,20.0,-0.036032073,20,-0.531554,0.05,4999.838053081938,-6.103609e-05,0.05,451,9020,0.046094295,-0.13134766,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0,0.052978516,20.0,
0.05,,0.0031162275,1.0,500.0,3271965,5093.749942064285,-0.025905736,-6.408691e-05,10.0,1.0,0.015316963,1.0,,20.0,-0.025905736,20,-0.531554,0.05,4999.816469872505,-6.40871e-05,0.05,452,9040,0.054409705,-0.09436035,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0,0.07244873,20.0,
0.05,,0.0048854165,1.0,500.0,3281965,5106.99985742569,-0.048870917,-7.93457e-05,10.0,1.0,0.017629623,1.0,,20.0,-0.048870917,20,-0.531554,0.05,4999.796071940264,-7.934589e-05,0.05,453,9060,0.068125956,-0.17816162,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0,0.08380127,20.0,
0.05,,0.003955444,1.0,500.0,3291965,5120.226711988449,-0.031880468,-2.1362304e-05,10.0,1.0,0.015680313,1.0,,20.0,-0.031880468,20,-0.531554,0.05,4999.808679497151,-2.1361047e-05,0.05,454,9080,0.06129985,-0.11633301,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0,0.07067871,20.0,
0.05,,0.0016913422,1.0,500.0,3301965,5133.528257369995,-0.026443115,6.713867e-05,10.0,1.0,0.0109882355,1.0,,20.0,-0.026443115,20,-0.531554,0.05,4999.829814034634,6.713858e-05,0.05,455,9100,0.0400846,-0.09680176,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0,0.046813965,20.0,
0.05,,0.0032708684,1.0,500.0,3311965,5146.803144693375,-0.041512772,2.4414063e-05,10.0,1.0,0.013856888,1.0,,20.0,-0.041512772,20,-0.531554,0.05,4999.833066069275,2.4415553e-05,0.05,456,9120,0.055743385,-0.15167236,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0,0.055786133,20.0,
0.05977915,0.07295751,49657.285,1.0232763,475.05,3321466,5159.450784444809,-257.9177,3.967285e-05,10.0,0.89015895,9.997198,1.195583,0.0036478753,19.916338,-258.43393,20,-0.533486,0.044507947,4749.81115297127,1.0584602,0.051163815,457,9140,216.49216,-943.66736,[-0.135  1.538 -2.609 -2.625 -1.95 ],1.0042007,49.746033,19.898844,
0.05,,0.0047015063,1.0,500.0,3331466,5172.868315935135,-0.040786464,1.5258789e-05,10.0,1.0,0.016296387,1.0,,20.0,-0.040786464,20,-0.533486,0.05,4999.815863174221,1.5258789e-05,0.05,458,9160,0.06683136,-0.14898682,[-0.135  1.538 -2.609 -2.624 -1.952],1.0,0.064941406,20.0,
0.071729265,0.14035723,44726.99,1.0685623,475.1,3340968,5185.459031581879,-252.96223,-7.324219e-05,10.0,0.83301544,9.9972515,1.4345853,0.0070178607,19.58608,-255.8402,20,-0.5338555,0.041650772,4750.325619064593,5.5671225,0.053428106,459,9180,214.31926,-934.196,[-0.135  1.538 -2.609 -2.624 -1.952],1.0211333,49.24292,19.66079,
0.05,,0.003594803,1.0,500.0,3350968,5199.25582408905,-0.03639634,4.272461e-05,10.0,1.0,0.013414383,1.0,,20.0,-0.03639634,20,-0.5338555,0.05,4999.819273112094,4.272489e-05,0.05,460,9200,0.058438536,-0.13305664,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.06854248,20.0,
0.05,,0.00585211,1.0,500.0,3360968,5212.55336856842,-0.045912053,-1.2207031e-05,10.0,1.0,0.016519547,1.0,,20.0,-0.045912053,20,-0.5338555,0.05,4999.779869952739,-1.2207311e-05,0.05,461,9220,0.07456209,-0.16760254,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.10229492,20.0,
0.05,,0.0025506213,1.0,500.0,3370968,5226.027225732803,-0.029514614,-4.5776367e-05,10.0,1.0,0.012049675,1.0,,20.0,-0.029514614,20,-0.5338555,0.05,4999.82354739562,-4.5776833e-05,0.05,462,9240,0.049224894,-0.10760498,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.054504395,20.0,
0.05,,0.07240731,1.0,499.35,3380955,5239.465047597885,-0.30513856,-3.6621095e-05,10.0,1.0,9.997324,1.0,,20.0,-0.30513856,20,-0.5338555,0.05,4992.8080940480995,-3.6624493e-05,0.05,463,9260,0.26227266,-1.1140747,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.12585449,20.0,
0.05,,0.0028904134,1.0,500.0,3390955,5252.958449840546,-0.041611332,7.6293945e-05,10.0,1.0,0.011340141,1.0,,20.0,-0.041611332,20,-0.5338555,0.05,4999.841965241364,7.6293945e-05,0.05,464,9280,0.052401267,-0.15222168,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.05126953,20.0,
0.05,,0.004244262,1.0,500.0,3400955,5266.3836171627045,-0.043928914,1.5258789e-05,10.0,1.0,0.015158653,1.0,,20.0,-0.043928914,20,-0.5338555,0.05,4999.810142024972,1.5258789e-05,0.05,465,9300,0.063498415,-0.16046143,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.07904053,20.0,
0.05,,0.004308906,1.0,500.0,3410955,5279.762021303177,-0.037227727,-3.0517579e-06,10.0,1.0,0.0124845505,1.0,,20.0,-0.037227727,20,-0.5338555,0.05,4999.826377542281,-3.0510128e-06,0.05,466,9320,0.06398016,-0.1359253,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.05633545,20.0,
0.05,,0.003410297,1.0,500.0,3420955,5293.0998611450195,-0.027908087,3.967285e-05,10.0,1.0,0.013507843,1.0,,20.0,-0.027908087,20,-0.5338555,0.05,4999.807733853843,3.967341e-05,0.05,467,9340,0.056919083,-0.10205078,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.06439209,20.0,
0.05,,0.005027163,1.0,500.0,3430955,5306.367236614227,-0.03424487,-1.2207031e-05,10.0,1.0,0.015542984,1.0,,20.0,-0.03424487,20,-0.5338555,0.05,4999.791606610344,-1.2207311e-05,0.05,468,9360,0.0691072,-0.125,[-0.135  1.541 -2.608 -2.62  -1.953],1.0,0.08728027,20.0,
0.08512818,0.2602523,46625.48,1.1081525,475.05,3440456,5318.994799375534,-254.9485,-6.1035157e-06,10.0,0.7062397,9.997236,1.7025636,0.013012615,19.433928,-258.43393,20,-0.5379043,0.035311986,4749.819885905647,7.222271,0.05540762,469,9380,216.49213,-943.6673,[-0.135  1.541 -2.608 -2.62  -1.953],1.0291281,49.750793,18.954552,
0.05,,0.0032471141,1.0,500.0,3450456,5332.58814907074,-0.038215518,-2.1362304e-05,10.0,1.0,0.01504612,1.0,,20.0,-0.038215518,20,-0.5379043,0.05,4999.826871110732,-2.1361746e-05,0.05,470,9400,0.0555406,-0.13946533,[-0.134  1.541 -2.609 -2.615 -1.957],1.0,0.060668945,20.0,
0.05,,0.0013097932,1.0,500.0,3460456,5345.875017166138,-0.026428135,1.5258789e-05,10.0,1.0,0.009662628,1.0,,20.0,-0.026428135,20,-0.5379043,0.05,4999.863869784223,1.5258789e-05,0.05,471,9420,0.03527469,-0.09655762,[-0.134  1.541 -2.609 -2.615 -1.957],1.0,0.036071777,20.0,
0.05,,0.0015796843,1.0,500.0,3470456,5359.203203201294,-0.024766052,-6.1035156e-05,10.0,1.0,0.012218475,1.0,,20.0,-0.024766052,20,-0.5379043,0.05,4999.833402469431,-6.103527e-05,0.05,472,9440,0.03873887,-0.09020996,[-0.134  1.541 -2.609 -2.615 -1.957],1.0,0.050476074,20.0,
0.05325355,0.03570437,47484.293,1.0052621,475.1,3479958,5372.029297828674,-255.3991,6.1035157e-06,10.0,0.92236656,9.997379,1.065071,0.0017852184,19.953978,-255.84682,20,-0.538936,0.04611833,4750.355049374663,0.74263,0.050263107,473,9460,214.3249,-934.2205,[-0.134  1.541 -2.609 -2.615 -1.957],1.0023065,49.218018,19.9748,
0.05,,0.0025493538,1.0,500.0,3489958,5385.6535975933075,-0.028379023,7.019043e-05,10.0,1.0,0.012072563,1.0,,20.0,-0.028379023,20,-0.538936,0.05,4999.844617343091,7.019029e-05,0.05,474,9480,0.049212664,-0.103881836,[-0.133  1.54  -2.607 -2.613 -1.958],1.0,0.0501709,20.0,
0.069213934,0.09820351,49687.16,1.0294898,475.05,3499459,5398.419163942337,-257.76788,9.155274e-06,10.0,0.9349962,9.997231,1.3842787,0.004910176,19.89169,-258.4349,20,-0.5407541,0.04674981,4749.82115113399,1.3696661,0.05147449,475,9500,216.49295,-943.6708,[-0.133  1.54  -2.607 -2.613 -1.958],1.005445,49.740845,19.819656,
0.05,,0.0033767165,1.0,500.0,3509459,5411.923353910446,-0.036405634,,10.0,1.0,0.014306068,1.0,,20.0,-0.036405634,20,-0.5407541,0.05,4999.814324021814,2.3283064e-10,0.05,476,9520,0.056638155,-0.13293457,[-0.134  1.54  -2.607 -2.613 -1.96 ],1.0,0.07519531,20.0,
0.05,,0.004819896,1.0,500.0,3519459,5425.240427494049,-0.045738522,6.1035156e-05,10.0,1.0,0.019397736,1.0,,20.0,-0.045738522,20,-0.5407541,0.05,4999.809402615171,6.1034225e-05,0.05,477,9540,0.06766757,-0.16723633,[-0.134  1.54  -2.607 -2.613 -1.96 ],1.0,0.07299805,20.0,
0.05,,0.0046369033,1.0,500.0,3529459,5438.425522327423,-0.058987822,,10.0,1.0,0.015583992,1.0,,20.0,-0.058987822,20,-0.5407541,0.05,4999.792735364832,8.1490725e-10,0.05,478,9560,0.066370614,-0.21539307,[-0.134  1.54  -2.607 -2.613 -1.96 ],1.0,0.09313965,20.0,
0.05,,0.0027040183,1.0,500.0,3539459,5451.524139165878,-0.040094897,5.493164e-05,10.0,1.0,0.0109500885,1.0,,20.0,-0.040094897,20,-0.5407541,0.05,4999.837213897899,5.49322e-05,0.05,479,9580,0.050683502,-0.14660645,[-0.134  1.54  -2.607 -2.613 -1.96 ],1.0,0.051086426,20.0,
0.060135074,0.09574022,49573.367,1.0445422,475.05,3548960,5464.195527076721,-257.2054,-2.4414063e-05,10.0,0.8883909,9.997431,1.2027014,0.0047870115,19.848557,-258.44476,20,-0.53853637,0.044419546,4749.867483977294,2.2233982,0.052227117,480,9600,216.50116,-943.70667,[-0.134  1.54  -2.607 -2.613 -1.96 ],1.00763,49.71045,19.833376,
0.05,,0.005020371,1.0,500.0,3558960,5477.886977434158,-0.050889984,2.4414063e-05,10.0,1.0,0.017629623,1.0,,20.0,-0.050889984,20,-0.53853637,0.05,4999.823185833457,2.4413224e-05,0.05,481,9620,0.0690605,-0.18591309,[-0.135  1.539 -2.609 -2.613 -1.957],1.0,0.061584473,20.0,
0.05,,0.0029097064,1.0,500.0,3568960,5491.373287200928,-0.04139868,5.493164e-05,10.0,1.0,0.012979507,1.0,,20.0,-0.04139868,20,-0.53853637,0.05,4999.847438048766,5.4931734e-05,0.05,482,9640,0.05257586,-0.15136719,[-0.135  1.539 -2.609 -2.613 -1.957],1.0,0.04449463,20.0,
0.05,,0.0022847857,1.0,500.0,3578960,5504.719151496887,-0.036747776,-5.7983398e-05,10.0,1.0,0.015975952,1.0,,20.0,-0.036747776,20,-0.53853637,0.05,4999.825214233876,-5.798333e-05,0.05,483,9660,0.046589125,-0.13397217,[-0.135  1.539 -2.609 -2.613 -1.957],1.0,0.04937744,20.0,
0.05,,0.002992507,1.0,500.0,3588960,5517.985582590103,-0.032077998,-1.8310548e-05,10.0,1.0,0.016349792,1.0,,20.0,-0.032077998,20,-0.53853637,0.05,4999.82852354764,-1.830887e-05,0.05,484,9680,0.05331868,-0.11706543,[-0.135  1.539 -2.609 -2.613 -1.957],1.0,0.059265137,20.0,
0.05601352,0.057449464,49379.105,1.0165148,475.05,3598461,5530.681574106216,-257.96112,-2.1362304e-05,10.0,0.92077833,9.997267,1.1202704,0.0028724738,19.942839,-258.437,20,-0.5390243,0.04603892,4749.827833373239,0.8459549,0.050825737,485,9700,216.49469,-943.6784,[-0.135  1.539 -2.609 -2.613 -1.957],1.0028663,49.73944,19.936323,
0.05,,0.005190975,1.0,500.0,3608461,5544.324815034866,-0.040482678,-1.5258789e-05,10.0,1.0,0.01602745,1.0,,20.0,-0.040482678,20,-0.5390243,0.05,4999.824377101633,-1.5258323e-05,0.05,486,9720,0.070224114,-0.14776611,[-0.135  1.54  -2.609 -2.612 -1.958],1.0,0.06402588,20.0,
0.06340482,0.11067686,49441.023,1.0421927,475.05,3617962,5556.87189078331,-257.24,-1.5258789e-05,10.0,0.8234631,9.997227,1.2680963,0.005533843,19.849567,-258.43622,20,-0.538124,0.041173156,4749.819157318797,2.1736717,0.05210963,487,9740,216.49406,-943.67566,[-0.135  1.54  -2.609 -2.612 -1.958],1.0075786,49.735596,19.776962,
0.05288429,0.022630708,47759.934,1.0050713,475.1,3627464,5570.0271763801575,-255.35432,-6.713867e-05,10.0,0.973266,9.997229,1.0576859,0.001131535,19.984867,-255.83911,20,-0.5383478,0.0486633,4750.320117840738,0.58155155,0.05025356,488,9760,214.31837,-934.1921,[-0.135  1.539 -2.601 -2.614 -1.957],1.0007572,49.238647,19.98987,
0.05,,0.001978885,1.0,500.0,3637464,5583.81932759285,-0.039707817,-4.272461e-05,10.0,1.0,0.015057564,1.0,,20.0,-0.039707817,20,-0.5383478,0.05,4999.848693497721,-4.272349e-05,0.05,489,9780,0.04335828,-0.14483643,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.047851562,20.0,
0.05,,0.00326044,1.0,500.0,3647464,5597.290333032608,-0.039778907,3.6621095e-05,10.0,1.0,0.015712738,1.0,,20.0,-0.039778907,20,-0.5383478,0.05,4999.83347300452,3.6621233e-05,0.05,490,9800,0.05565445,-0.14538574,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.05480957,20.0,
0.05,,0.0045419815,1.0,500.0,3657464,5610.579300165176,-0.046020042,-3.6621095e-05,10.0,1.0,0.018799782,1.0,,20.0,-0.046020042,20,-0.5383478,0.05,4999.800646038432,-3.662065e-05,0.05,491,9820,0.06568776,-0.16790771,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.07531738,20.0,
0.05,,0.002062465,1.0,500.0,3667464,5623.995313882828,-0.031359248,-1.8310548e-05,10.0,1.0,0.012290955,1.0,,20.0,-0.031359248,20,-0.5383478,0.05,4999.852058219354,-1.8311199e-05,0.05,492,9840,0.04426445,-0.11444092,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.038879395,20.0,
0.05,,0.0036196795,1.0,500.0,3677464,5637.240393400192,-0.04088065,2.1362304e-05,10.0,1.0,0.012290955,1.0,,20.0,-0.04088065,20,-0.5383478,0.05,4999.833137442724,2.1361746e-05,0.05,493,9860,0.05864039,-0.14935303,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.054504395,20.0,
0.05,,0.0040533077,1.0,500.0,3687464,5650.433354854584,-0.041157108,4.5776367e-05,10.0,1.0,0.01630497,1.0,,20.0,-0.041157108,20,-0.5383478,0.05,4999.8158515997875,4.5776833e-05,0.05,494,9880,0.062053543,-0.15045166,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.072265625,20.0,
0.05,,0.0026360827,1.0,500.0,3697464,5663.6478271484375,-0.039885715,-7.019043e-05,10.0,1.0,0.016979218,1.0,,20.0,-0.039885715,20,-0.5383478,0.05,4999.844973307602,-7.019006e-05,0.05,495,9900,0.050042767,-0.14538574,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.045959473,20.0,
0.05,,0.0036396119,1.0,500.0,3707464,5676.999789953232,-0.029418416,6.713867e-05,10.0,1.0,0.013756752,1.0,,20.0,-0.029418416,20,-0.5383478,0.05,4999.793353169935,6.713788e-05,0.05,496,9920,0.058801625,-0.107666016,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.08129883,20.0,
0.05,,0.0024587158,1.0,500.0,3717464,5690.415728569031,-0.031637304,-1.2207031e-05,10.0,1.0,0.011581421,1.0,,20.0,-0.031637304,20,-0.5383478,0.05,4999.833771354674,-1.2205914e-05,0.05,497,9940,0.04832991,-0.115478516,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.05834961,20.0,
0.05,,0.004890353,1.0,500.0,3727464,5703.665010213852,-0.0382013,0.00010986328,10.0,1.0,0.015472412,1.0,,20.0,-0.0382013,20,-0.5383478,0.05,4999.811512613216,0.00010986393,0.05,498,9960,0.06816036,-0.13989258,[-0.135  1.538 -2.6   -2.612 -1.957],1.0,0.068237305,20.0,
0.06123833,0.08681125,48497.324,1.0162747,475.05,3736965,5716.255035161972,-257.7164,-6.1035157e-06,10.0,0.84281474,9.997332,1.2247666,0.0043405625,19.90937,-258.43964,20,-0.5384533,0.042140737,4749.8432735602755,1.310791,0.050813735,499,9980,216.49692,-943.6881,[-0.135  1.538 -2.6   -2.612 -1.957],1.0045521,49.72705,19.855122,
