MeanEntropy,MeanIW,ReturnMeanIW,MaxIW,EpLenMean,InitialReturnMax,EpThisIter,InitialReturnMean,EpRewMean,EpisodesSoFar,Weights,EmpiricalD2,ESSClassic,StdIW,InitialReturnStd,InitialReturnMin,ESSRenyi,MeanIWNorm,InitialBound,TimestepsSoFar,Iteration,ReturnStepMaxmin,Bound,ReturnStepMax,J_sample_variance,StdIWNorm,MinIW,MinIWNorm,TimeElapsed,MaxIWNorm
0.4461604,1.000956,0.46285248,1.0658098,475.1,49.276,20,5.493164e-05,4749.88910188098,9320,[ 0.016  0.589 -2.969 -2.527 -0.972],1.001787,19.953817,0.0481534,214.29916,-934.1082,19.964325,0.050047804,-255.81602,4244666,466,9.995354,-255.5817,10.0,47576.887,0.0024076698,0.8710872,0.043554362,6846.670045137405,0.053290494
0.4461604,1.0,-1.2206845e-05,1.0,500.0,0.09234619,20,-1.2207031e-05,4999.3768666098285,9340,[ 0.016  0.589 -2.967 -2.525 -0.973],1.0,20.0,,0.071586974,-0.21252441,20.0,0.05,-0.05821442,4254666,467,0.014056206,-0.05821442,10.0,0.005394416,,1.0,0.05,6866.266519784927,0.05
0.4461604,1.0,-2.4414272e-05,1.0,500.0,0.06945801,20,-2.4414063e-05,4999.379598243404,9360,[ 0.016  0.589 -2.967 -2.525 -0.973],1.0,20.0,,0.05769602,-0.10876465,20.0,0.05,-0.02981084,4264666,468,0.012406349,-0.02981084,10.0,0.003504032,,1.0,0.05,6885.030642032623,0.05
0.44631532,1.0019296,0.15412617,1.0571784,475.05,49.75293,20,-9.155274e-06,4749.4076981728085,9380,[ 0.016  0.589 -2.967 -2.525 -0.973],1.0004957,19.984833,0.027601687,216.47824,-943.60675,19.990091,0.050096482,-258.41736,4274167,469,9.995434,-258.32727,10.0,49231.363,0.0013800841,0.9518696,0.04759348,6902.9039442539215,0.05285892
0.44631532,1.0,1.2207311e-05,1.0,500.0,0.06530762,20,1.2207031e-05,4999.453021255171,9400,[ 0.016  0.588 -2.967 -2.523 -0.973],1.0,20.0,,0.043826226,-0.06994629,20.0,0.05,-0.019143373,4284167,470,0.011176109,-0.019143373,10.0,0.0020218296,,1.0,0.05,6921.902492284775,0.05
0.446207,1.0418476,2.3311567,1.2587018,475.05,49.7677,20,-1.5258789e-05,4749.397613210777,9420,[ 0.016  0.588 -2.967 -2.523 -0.973],1.0081279,19.838333,0.094049096,216.47641,-943.59875,19.838753,0.052092385,-258.41516,4293668,471,9.995386,-257.13208,10.0,49087.215,0.004702455,0.8789388,0.04394694,6939.518084049225,0.06293509
0.446207,1.0,-9.154901e-06,1.0,500.0,0.13079834,20,-9.155274e-06,4999.291081852358,9440,[ 0.017  0.582 -2.966 -2.517 -0.973],1.0,20.0,,0.07581542,-0.1505127,20.0,0.05,-0.041228756,4303668,472,0.014892578,-0.041228756,9.999999,0.006050503,,1.0,0.05,6959.3566081523895,0.05
0.446207,1.0,1.5257858e-05,1.0,500.0,0.07513428,20,1.5258789e-05,4999.325082966706,9460,[ 0.017  0.582 -2.966 -2.517 -0.973],1.0,20.0,,0.06001286,-0.10168457,20.0,0.05,-0.02783221,4313668,473,0.017490387,-0.02783221,10.0,0.0037910983,,1.0,0.05,6977.659135818481,0.05
0.446207,1.0,-1.2207776e-05,1.0,500.0,0.064819336,20,-1.2207031e-05,4999.435155909187,9480,[ 0.017  0.582 -2.966 -2.517 -0.973],1.0,20.0,,0.05095038,-0.15893555,20.0,0.05,-0.043538503,4323668,474,0.009319305,-0.043538503,10.0,0.0027325696,,1.0,0.05,6995.6372859478,0.05
0.446207,1.0,-6.713811e-05,1.0,500.0,0.095581055,20,-6.713867e-05,4999.393966809191,9500,[ 0.017  0.582 -2.966 -2.517 -0.973],1.0,20.0,,0.07029947,-0.22857666,20.0,0.05,-0.06266543,4333668,475,0.014039993,-0.06266543,10.0,0.005202121,,1.0,0.05,7013.389592170715,0.05
0.446866,1.0271,1.3635292,1.1549603,475.05,49.749084,20,-5.493164e-05,4749.429047946709,9520,[ 0.017  0.582 -2.966 -2.517 -0.973],1.0050179,19.92568,0.06272805,216.47998,-943.6144,19.900143,0.051355004,-258.41953,4343169,476,9.995514,-257.70346,10.0,49449.44,0.0031364025,0.9136086,0.04568043,7030.803155422211,0.057748016
0.44666088,1.077825,0.115182966,1.7190788,497.8,0.25982666,20,-5.1879884e-05,4976.875259058961,9540,[ 0.016  0.584 -2.966 -2.515 -0.972],1.0928599,18.959545,0.252491,0.8292821,-3.606018,18.300608,0.05389125,-0.9876006,4353125,477,9.995518,-0.91719985,10.0,0.17233355,0.012624549,0.45154905,0.022577453,7048.6665370464325,0.08595394
0.4469064,1.0063463,0.35630035,1.0677125,475.15,48.744568,20,3.0517579e-06,4750.353973177304,9560,[ 0.024  0.592 -2.968 -2.514 -0.972],1.0012505,19.982426,0.029844476,212.14891,-924.7356,19.975021,0.050317317,-253.24928,4362628,478,9.995205,-253.05127,10.0,47322.22,0.0014922237,0.93631834,0.046815917,7066.367075681686,0.053385627
0.4469064,1.0,3.0517578e-05,1.0,500.0,0.09350586,20,3.0517578e-05,4999.338937709383,9580,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.066200264,-0.13531494,20.0,0.05,-0.037027005,4372628,479,0.01601696,-0.037027005,10.0,0.0046131313,,1.0,0.05,7084.404312372208,0.05
0.4469064,1.0,-3.051851e-05,1.0,500.0,0.09527588,20,-3.0517578e-05,4999.39258716253,9600,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.06788046,-0.17004395,20.0,0.05,-0.04659897,4382628,480,0.01275444,-0.04659897,10.0,0.00485027,,1.0,0.05,7102.154883861542,0.05
0.4469064,1.0,-1.2206379e-05,1.0,500.0,0.06591797,20,-1.2207031e-05,4999.430704292934,9620,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.07241747,-0.2514038,20.0,0.05,-0.068861976,4392628,481,0.013358116,-0.068861976,10.0,0.0055203047,,1.0,0.05,7120.381162643433,0.05
0.4469064,1.0,-9.7655226e-05,1.0,500.0,0.09118652,20,-9.765625e-05,4999.3150171772795,9640,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.093337364,-0.23095703,20.0,0.05,-0.063347846,4402628,482,0.014630318,-0.063347846,10.0,0.009170382,,1.0,0.05,7138.381868839264,0.05
0.4469064,1.0,2.7465634e-05,1.0,500.0,0.11383057,20,2.746582e-05,4999.318463598187,9660,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.10784443,-0.24603271,20.0,0.05,-0.06735137,4412628,483,0.015674591,-0.06735137,10.0,0.012242548,,1.0,0.05,7156.489400625229,0.05
0.4469064,1.0,-3.0528754e-06,1.0,500.0,0.08251953,20,-3.0517579e-06,4999.398080499151,9680,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.075282596,-0.19622803,20.0,0.05,-0.053742312,4422628,484,0.01596737,-0.053742312,10.0,0.005965757,,1.0,0.05,7174.131005525589,0.05
0.4469064,1.0,-6.1031897e-06,1.0,500.0,0.08898926,20,-6.1035157e-06,4999.309592279899,9700,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.07883673,-0.1940918,20.0,0.05,-0.053160332,4432628,485,0.012830734,-0.053160332,10.0,0.006542348,,1.0,0.05,7191.0818655490875,0.05
0.4469064,1.0,-7.629488e-05,1.0,500.0,0.066345215,20,-7.6293945e-05,4999.414892135634,9720,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.058615923,-0.15789795,20.0,0.05,-0.043318428,4442628,486,0.011004448,-0.043318428,10.0,0.0036166592,,1.0,0.05,7208.269067287445,0.05
0.4469064,1.0,1.2205914e-05,1.0,500.0,0.087402344,20,1.2207031e-05,4999.396477524962,9740,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.0740703,-0.20794678,20.0,0.05,-0.05693637,4452628,487,0.012461662,-0.05693637,10.0,0.0057751676,,1.0,0.05,7225.237557411194,0.05
0.4469064,1.0,-4.2723957e-05,1.0,500.0,0.06109619,20,-4.272461e-05,4999.430431975452,9760,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0,20.0,,0.055950273,-0.10662842,20.0,0.05,-0.02924412,4462628,488,0.014803886,-0.02924412,10.0,0.0032951927,,1.0,0.05,7242.3490517139435,0.05
0.44540825,0.9655301,0.606562,1.3183448,494.2,0.82507324,20,9.155274e-06,4940.887803860851,9780,[ 0.025  0.592 -2.969 -2.513 -0.972],1.0636278,18.579847,0.26693875,3.243173,-14.133667,18.80357,0.048276506,-3.870655,4472512,489,9.995529,-3.385344,10.0,0.47682828,0.0133469375,0.15747137,0.007873569,7259.425409555435,0.065917246
0.44540825,1.0,-1.8310267e-05,1.0,500.0,0.12475586,20,-1.8310548e-05,4999.313197842852,9800,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.09023391,-0.2163086,20.0,0.05,-0.05925686,4482512,490,0.015651703,-0.05925686,10.0,0.008570693,,1.0,0.05,7276.564211368561,0.05
0.44540825,1.0,1.5258323e-05,1.0,500.0,0.09112549,20,1.5258789e-05,4999.29621964991,9820,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.080381714,-0.16546631,20.0,0.05,-0.045299556,4492512,491,0.013407707,-0.045299556,10.0,0.0068012844,,1.0,0.05,7293.732157468796,0.05
0.44540825,1.0,-4.272349e-05,1.0,500.0,0.111450195,20,-4.272461e-05,4999.287106699292,9840,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.0766646,-0.13061523,20.0,0.05,-0.035813183,4502512,492,0.01285553,-0.035813183,10.0,0.006186801,,1.0,0.05,7311.131998538971,0.05
0.44540825,1.0,-1.2207311e-05,1.0,500.0,0.10040283,20,-1.2207031e-05,4999.31200818147,9860,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.06509426,-0.113708496,20.0,0.05,-0.031152563,4512512,493,0.014884949,-0.031152563,10.0,0.0044602775,,1.0,0.05,7327.9654495716095,0.05
0.44540825,1.0,-3.0517578e-05,1.0,500.0,0.098083496,20,-3.0517578e-05,4999.347880801582,9880,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.076075226,-0.18719482,20.0,0.05,-0.051295932,4522512,494,0.012974739,-0.051295932,10.0,0.006092042,,1.0,0.05,7344.80237865448,0.05
0.44540825,1.0,-6.103562e-05,1.0,500.0,0.09161377,20,-6.1035156e-05,4999.381311898031,9900,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.07563105,-0.19598389,20.0,0.05,-0.053733435,4532512,495,0.010957718,-0.053733435,10.0,0.006021112,,1.0,0.05,7361.887579917908,0.05
0.44540825,1.0,-3.3568824e-05,1.0,500.0,0.082458496,20,-3.3569337e-05,4999.343024804088,9920,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.083920084,-0.25982666,20.0,0.05,-0.07119004,4542512,496,0.01556778,-0.07119004,10.0,0.007413243,,1.0,0.05,7379.39063167572,0.05
0.44540825,1.0,3.9675273e-05,1.0,500.0,0.09942627,20,3.967285e-05,4999.360643136799,9940,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.087137,-0.25604248,20.0,0.05,-0.07008045,4552512,497,0.014122009,-0.07008045,10.0,0.007992481,,1.0,0.05,7395.851596593857,0.05
0.44540825,1.0,5.1881187e-05,1.0,500.0,0.089416504,20,5.1879884e-05,4999.361364908079,9960,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0,20.0,,0.06903723,-0.114868164,20.0,0.05,-0.03140606,4562512,498,0.012044907,-0.03140606,10.0,0.005016989,,1.0,0.05,7412.11327123642,0.05
0.44482955,1.0528595,12.726122,1.7427955,476.75,35.307312,20,5.7983398e-05,4766.345098188072,9980,[ 0.033  0.593 -2.969 -2.513 -0.974],1.0700824,18.360407,0.31462768,153.4372,-668.81714,18.69015,0.05264298,-183.16306,4572047,499,9.995188,-176.74658,10.0,12631.193,0.015731385,0.54161155,0.027080579,7427.426377773285,0.08713978
