InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIWNorm,Iteration,ESSClassic,TimestepsSoFar,InitialReturnMax,TimeElapsed,MeanIW,J_sample_variance,Weights,ESSRenyi,EpRewMean,MaxIW,EpThisIter,MinIW,MeanIWNorm,InitialReturnStd,Bound,MeanEntropy,ReturnMeanIW,ReturnStepMax,EpLenMean,EpisodesSoFar,InitialReturnMean,StdIW,MaxIWNorm,StdIWNorm,EmpiricalD2
-0.21942139,0.016796112,-0.02690343,0.01,447,100.0,21067817,0.08959961,28606.49617958069,1.0,0.004932912,[ 0.03   0.434 -2.9   -2.179 -1.08 ],100.0,4999.454040590105,1.0,100,1.0,0.009999999,0.06988264,-0.02690343,0.3391394,-2.9907329e-05,10.0,500.0,44700,-2.9907227e-05,,0.01,9.313226e-10,1.0
-973.47894,9.997995,-119.22641,0.009649643,448,99.97803,21117319,9.915894,28669.955727815628,1.0013182,9630.076,[ 0.03   0.434 -2.9   -2.179 -1.08 ],99.97247,4949.577239448274,1.0503854,100,0.96496433,0.010013182,97.83833,-119.20963,0.3391131,0.03311202,10.0,495.02,44800,-6.591797e-05,0.014838935,0.010503854,0.00014838939,1.0002754
-983.3562,9.998045,-120.43609,0.009521933,449,99.970085,21166820,10.0217285,28733.65009689331,1.0028416,9858.883,[ 0.03   0.433 -2.9   -2.179 -1.08 ],99.98324,4949.4882355436075,1.0362508,100,0.9521933,0.010028416,98.83103,-120.41419,0.33944398,0.031943858,10.0,495.01,44900,-3.540039e-05,0.017344754,0.010362508,0.00017344752,1.0001676
-0.22521973,0.016986847,-0.027604423,0.01,450,100.0,21216820,0.08508301,28797.835782289505,1.0,0.0050915754,[ 0.03   0.433 -2.9   -2.179 -1.08 ],100.0,4999.470647256023,1.0,100,1.0,0.009999999,0.0709976,-0.027604423,0.33944398,-2.0751904e-05,10.0,500.0,45000,-2.0751953e-05,,0.01,9.313226e-10,1.0
-0.20513916,0.017532349,-0.024980884,0.01,451,100.0,21266820,0.0803833,28861.775733709335,1.0,0.004161644,[ 0.03   0.433 -2.9   -2.179 -1.08 ],100.0,4999.4884925732495,1.0,100,1.0,0.009999999,0.064187445,-0.024980884,0.33944398,0.0001434316,10.0,500.0,45100,0.00014343261,,0.01,9.313226e-10,1.0
-983.3641,9.998138,-120.437004,0.009415603,452,99.955124,21316321,10.009399,28924.918605327606,1.0027533,9819.567,[ 0.03   0.433 -2.9   -2.179 -1.08 ],99.96185,4949.510777771744,1.0638794,100,0.9415603,0.010027532,98.83183,-120.408356,0.33875093,0.051632077,10.0,495.01,45200,7.93457e-06,0.021250742,0.010638794,0.00021250741,1.0003816
-973.4776,9.99795,-119.22607,0.009798222,453,99.98281,21365823,9.920105,28988.654968976974,1.0019448,9669.242,[ 0.03   0.433 -2.9   -2.179 -1.08 ],99.9915,4949.567642779362,1.0443091,100,0.9798223,0.010019447,97.83822,-119.21203,0.3390007,0.019208908,10.0,495.02,45300,0.00010375977,0.013142572,0.010443091,0.00013142571,1.000085
-0.18847656,0.017551422,-0.023052445,0.01,454,100.0,21415823,0.08117676,29053.627130031586,1.0,0.0034608257,[ 0.03   0.433 -2.9   -2.179 -1.08 ],100.0,4999.4818277884,1.0,100,1.0,0.009999999,0.0585339,-0.023052445,0.3390007,3.112736e-05,10.0,500.0,45400,3.112793e-05,,0.01,9.313226e-10,1.0
-662.5428,9.997942,-81.144615,0.008276147,455,99.26707,21465363,6.7927246,29116.94292640686,1.0017341,3342.953,[ 0.03   0.433 -2.9   -2.179 -1.08 ],99.245964,4953.3639296917245,1.3493524,100,0.82761467,0.01001734,66.58809,-80.519684,0.3388446,0.9325745,10.0,495.4,45500,-2.4414063e-05,0.08607542,0.013493523,0.00086075405,1.0075977
-983.36487,9.998116,-120.43713,0.009596266,456,99.95176,21514864,10.015137,29180.969170570374,1.0042938,9833.085,[ 0.028  0.433 -2.908 -2.179 -1.08 ],99.95374,4949.501943573906,1.0633923,100,0.9596266,0.010042937,98.8319,-120.40484,0.33840117,0.060132563,10.0,495.01,45600,-2.6245118e-05,0.022059761,0.010633922,0.00022059763,1.0004628
-0.21685791,0.017393112,-0.026549187,0.01,457,100.0,21564864,0.08129883,29245.49485516548,1.0,0.0043253894,[ 0.027  0.433 -2.908 -2.179 -1.081],100.0,4999.473114211887,1.0,100,1.0,0.009999999,0.065438025,-0.026549187,0.33840117,1.0375865e-05,10.0,500.0,45700,1.0375977e-05,,0.01,9.313226e-10,1.0
-973.48706,9.99811,-119.22732,0.009593783,458,99.955215,21614366,9.906799,29308.7707695961,1.0000563,9545.384,[ 0.027  0.433 -2.908 -2.179 -1.081],99.953674,4949.602792454037,1.0492209,100,0.95937836,0.010000562,97.83915,-119.19061,0.33837187,0.06433809,10.0,495.02,45800,1.3427734e-05,0.021168102,0.010492209,0.00021168102,1.0004635
-0.17340088,0.01731968,-0.021254277,0.01,459,100.0,21664366,0.0713501,29373.201318264008,1.0,0.004036163,[ 0.027  0.432 -2.908 -2.178 -1.081],100.0,4999.50694608549,1.0,100,1.0,0.009999999,0.06321235,-0.021254277,0.33837187,-1.7091017e-05,10.0,500.0,45900,-1.7089844e-05,,0.01,9.313226e-10,1.0
-973.4768,9.998064,-119.226074,0.009454701,460,99.95948,21713868,9.9210205,29436.292922258377,1.003533,9634.462,[ 0.027  0.432 -2.908 -2.178 -1.081],99.9686,4949.591965625009,1.0627872,100,0.94547015,0.01003533,97.83812,-119.19181,0.33802235,0.052994788,10.0,495.02,46000,3.6621093e-06,0.020205697,0.010627871,0.00020205698,1.0003141
-5.0822754,9.998077,-0.622493,0.009997638,461,100.00001,21763812,0.12438965,29500.186461925507,1.0000138,0.266335,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4993.792776757588,1.0000622,100,0.9997638,0.010000139,0.5136084,-0.62248045,0.33802235,-3.132422e-05,10.0,499.44,46100,-4.3945314e-05,4.1472344e-05,0.010000622,4.1471046e-07,1.0
-0.22821045,0.016151428,-0.027884651,0.01,462,100.0,21813812,0.09906006,29563.831525087357,1.0,0.004855708,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.463822189601,1.0,100,1.0,0.009999999,0.06933362,-0.027884651,0.33802235,6.5308064e-05,10.0,500.0,46200,6.530762e-05,,0.01,9.313226e-10,1.0
-0.25909424,0.018175125,-0.031776384,0.01,463,100.0,21863812,0.08129883,29627.70436167717,1.0,0.0049311267,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.470529587756,1.0,100,1.0,0.009999999,0.06986999,-0.031776384,0.33802235,-4.394556e-05,10.0,500.0,46300,-4.3945314e-05,,0.01,9.313226e-10,1.0
-0.19238281,0.015872955,-0.023647437,0.01,464,100.0,21913812,0.082458496,29692.025905370712,1.0,0.0049150568,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.476673009448,1.0,100,1.0,0.009999999,0.069756046,-0.023647437,0.33802235,-8.544899e-05,10.0,500.0,46400,-8.544922e-05,,0.01,9.313226e-10,1.0
-0.23223877,0.018759727,-0.028493984,0.01,465,100.0,21963812,0.089660645,29755.89110827446,1.0,0.004884992,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.473673894662,1.0,100,1.0,0.009999999,0.06954238,-0.028493984,0.33802235,-5.0658127e-05,10.0,500.0,46500,-5.065918e-05,,0.01,9.313226e-10,1.0
-0.21673584,0.0146074295,-0.026547052,0.01,466,100.0,22013812,0.08105469,29819.912618637085,1.0,0.003910669,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.486684934545,1.0,100,1.0,0.009999999,0.06222188,-0.026547052,0.33802235,-2.4409965e-06,10.0,500.0,46600,-2.4414062e-06,,0.01,9.313226e-10,1.0
-0.26904297,0.0163126,-0.03289414,0.01,467,100.0,22063812,0.08520508,29884.121354818344,1.0,0.0053711846,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.469512557558,1.0,100,1.0,0.009999999,0.07292101,-0.03289414,0.33802235,5.6763412e-05,10.0,500.0,46700,5.6762696e-05,,0.01,9.313226e-10,1.0
-0.18829346,0.015815735,-0.023136828,0.01,468,100.0,22113812,0.0703125,29947.88825917244,1.0,0.0030756774,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.496217734302,1.0,100,1.0,0.009999999,0.0551808,-0.023136828,0.33802235,-7.568352e-05,10.0,500.0,46800,-7.5683594e-05,,0.01,9.313226e-10,1.0
-0.18804932,0.016138077,-0.023033075,0.01,469,100.0,22163812,0.07696533,30011.62589406967,1.0,0.0030401102,[ 0.027  0.432 -2.908 -2.177 -1.081],100.0,4999.498875766611,1.0,100,1.0,0.009999999,0.054860815,-0.023033075,0.33802235,-1.8311548e-06,10.0,500.0,46900,-1.8310546e-06,,0.01,9.313226e-10,1.0
-983.36896,9.998119,-120.43758,0.009784002,470,99.99463,22213313,10.01123,30074.51208949089,1.0006487,9869.131,[ 0.027  0.432 -2.908 -2.177 -1.081],99.998955,4949.505664916188,1.0184256,100,0.97840023,0.010006486,98.83233,-120.433105,0.33824575,0.005124986,10.0,495.01,47000,3.90625e-05,0.007330217,0.010184255,7.3302195e-05,1.0000105
-0.18695068,0.01758957,-0.022830773,0.01,471,100.0,22263313,0.07659912,30138.71470928192,1.0,0.0035494878,[ 0.028  0.432 -2.908 -2.177 -1.081],100.0,4999.497174054762,1.0,100,1.0,0.009999999,0.059278943,-0.022830773,0.33824575,6.591779e-05,10.0,500.0,47100,6.591797e-05,,0.01,9.313226e-10,1.0
-0.2255249,0.019169807,-0.02762776,0.01,472,100.0,22313313,0.08868408,30202.59389233589,1.0,0.0051199235,[ 0.028  0.432 -2.908 -2.177 -1.081],100.0,4999.46598315834,1.0,100,1.0,0.009999999,0.07119497,-0.02762776,0.33824575,-6.7136716e-06,10.0,500.0,47200,-6.713867e-06,,0.01,9.313226e-10,1.0
-983.3423,9.997894,-120.434364,0.009804551,473,99.990555,22362814,10.026978,30265.914873838425,1.000666,9850.724,[ 0.028  0.432 -2.908 -2.177 -1.081],99.99546,4949.45514805312,1.0258986,100,0.98045504,0.010006661,98.82964,-120.422485,0.33800167,0.014592886,10.0,495.01,47300,-1.7089844e-05,0.009723678,0.010258986,9.72368e-05,1.0000454
-963.70917,9.998079,-118.02993,0.009637428,474,99.98782,22412317,9.805359,30329.335760831833,1.0010151,9456.457,[ 0.027  0.432 -2.908 -2.177 -1.081],99.988464,4949.69868759603,1.0234412,100,0.96374285,0.01001015,96.85642,-118.01651,0.33779475,0.020078123,10.0,495.03,47400,-0.00013427735,0.011048826,0.010234412,0.00011048829,1.0001154
-0.24169922,0.017544746,-0.0295849,0.01,475,100.0,22462317,0.0770874,30393.56121778488,1.0,0.0045639975,[ 0.027  0.433 -2.908 -2.177 -1.081],100.0,4999.474538210169,1.0,100,1.0,0.009999999,0.06721873,-0.0295849,0.33779475,1.708977e-05,10.0,500.0,47500,1.7089844e-05,,0.01,9.313226e-10,1.0
-0.20892334,0.01828003,-0.025575573,0.01,476,100.0,22512317,0.09832764,30456.66827750206,1.0,0.0053860634,[ 0.027  0.433 -2.908 -2.177 -1.081],100.0,4999.460453950789,1.0,100,1.0,0.009999999,0.07302193,-0.025575573,0.33779475,1.2207427e-05,10.0,500.0,47600,1.2207031e-05,,0.01,9.313226e-10,1.0
-983.3578,9.99794,-120.43619,0.009636917,477,99.97143,22561818,10.027222,30518.489834070206,1.005152,9870.218,[ 0.027  0.433 -2.908 -2.177 -1.081],99.97931,4949.468350632197,1.047244,100,0.9636918,0.01005152,98.831215,-120.39906,0.3377648,0.049634933,10.0,495.01,47700,6.530762e-05,0.016993193,0.010472439,0.00016993195,1.000207
-0.23083496,0.018273354,-0.02821097,0.01,478,100.0,22611818,0.087402344,30582.19329547882,1.0,0.00467246,[ 0.028  0.433 -2.907 -2.178 -1.081],100.0,4999.475549706144,1.0,100,1.0,0.009999999,0.06801276,-0.02821097,0.3377648,6.042415e-05,10.0,500.0,47800,6.0424805e-05,,0.01,9.313226e-10,1.0
-0.2793579,0.018947601,-0.03427159,0.01,479,100.0,22661818,0.08111572,30645.670156240463,1.0,0.0057495036,[ 0.028  0.433 -2.907 -2.178 -1.081],100.0,4999.464070953889,1.0,100,1.0,0.009999999,0.075445406,-0.03427159,0.3377648,-5.737273e-05,10.0,500.0,47900,-5.7373047e-05,,0.01,9.313226e-10,1.0
-983.3644,9.998056,-120.43709,0.009897271,480,99.9962,22711319,10.015442,30707.375312805176,1.0003667,9863.362,[ 0.028  0.433 -2.907 -2.178 -1.081],99.99627,4949.4910617812175,1.0336089,100,0.98972714,0.010003665,98.831856,-120.434074,0.33774263,0.00521791,10.0,495.01,48000,-3.7231446e-05,0.006166898,0.010336089,6.166899e-05,1.0000373
-973.41846,9.997503,-119.21894,0.009211674,481,99.84277,22760321,19.955017,30767.69908976555,1.0081247,19475.994,[ 0.027  0.433 -2.907 -2.178 -1.081],99.8655,4899.464365597376,1.1535538,100,0.9211675,0.010081247,139.0598,-119.10466,0.3378906,0.19451702,10.0,490.02,48100,-4.272461e-06,0.040006638,0.011535538,0.00040006635,1.0013468
-0.24206543,0.018216133,-0.029606558,0.01,482,100.0,22810321,0.085754395,30829.639483451843,1.0,0.0042446787,[ 0.028  0.431 -2.907 -2.177 -1.081],100.0,4999.488642323907,1.0,100,1.0,0.009999999,0.064824626,-0.029606558,0.3378906,4.028238e-05,10.0,500.0,48200,4.0283205e-05,,0.01,9.313226e-10,1.0
-983.3592,9.998049,-120.43638,0.009646863,483,99.973236,22859822,10.022766,30890.28554868698,1.0015519,9830.481,[ 0.028  0.431 -2.907 -2.177 -1.081],99.967575,4949.490368057864,1.0529839,100,0.96468633,0.0100155175,98.83135,-120.42186,0.33764645,0.034080923,10.0,495.01,48300,3.8452148e-05,0.016390229,0.0105298385,0.00016390232,1.0003244
-973.4291,9.997662,-119.22021,0.008324939,484,99.71669,22908824,19.94342,30950.723374843597,1.0056175,19245.648,[ 0.028  0.431 -2.907 -2.176 -1.081],99.78991,4899.501177770467,1.1003828,100,0.8324939,0.010056173,139.06131,-119.08063,0.3362769,0.26503253,10.0,490.02,48400,2.1362304e-05,0.053603742,0.011003828,0.00053603743,1.0021054
-973.52075,9.997654,-119.231415,0.009346229,485,99.967094,22957827,19.859375,31010.662363290787,1.001776,19316.76,[ 0.028  0.431 -2.907 -2.177 -1.083],99.964035,4899.600539279647,1.0460923,100,0.9346229,0.01001776,138.36322,-119.20598,0.33630687,0.046922445,10.0,490.03,48500,4.8217775e-05,0.018173998,0.0104609225,0.00018173999,1.0003598
-0.17333984,0.015926361,-0.021118624,0.01,486,100.0,23007827,0.08416748,31072.141938447952,1.0,0.0041150353,[ 0.028  0.43  -2.907 -2.177 -1.083],100.0,4999.4793734759005,1.0,100,1.0,0.009999999,0.06382699,-0.021118624,0.33630687,0.0001110842,10.0,500.0,48600,0.00011108399,,0.01,9.313226e-10,1.0
-0.19537354,0.018565178,-0.023847707,0.01,487,100.0,23057827,0.08856201,31133.567131996155,1.0,0.0047591245,[ 0.028  0.43  -2.907 -2.177 -1.083],100.0,4999.474374159778,1.0,100,1.0,0.009999999,0.068640605,-0.023847707,0.33630687,8.0566155e-05,10.0,500.0,48700,8.056641e-05,,0.01,9.313226e-10,1.0
-0.39904785,0.015533447,-0.048874404,0.01,488,100.0,23107827,0.08795166,31194.395421266556,1.0,0.0048025227,[ 0.028  0.43  -2.907 -2.177 -1.083],100.0,4999.490123558742,1.0,100,1.0,0.009999999,0.068952866,-0.048874404,0.33630687,-1.2211967e-06,10.0,500.0,48800,-1.2207031e-06,,0.01,9.313226e-10,1.0
-0.19262695,0.017734528,-0.023604706,0.01,489,100.0,23157827,0.078125,31255.592056512833,1.0,0.004282888,[ 0.028  0.43  -2.907 -2.177 -1.083],100.0,4999.489134497858,1.0,100,1.0,0.009999999,0.065115735,-0.023604706,0.33630687,-1.2817327e-05,10.0,500.0,48900,-1.2817382e-05,,0.01,9.313226e-10,1.0
-983.3627,9.9980545,-120.436874,0.009655971,490,99.994,23207328,10.01709,31316.32254242897,1.0010513,9869.53,[ 0.028  0.43  -2.907 -2.177 -1.083],99.996635,4949.494038526154,1.0170511,100,0.9655971,0.0100105135,98.83169,-120.43008,0.33618167,0.008785754,10.0,495.01,49000,-3.112793e-05,0.007752013,0.010170511,7.752014e-05,1.0000336
-0.1951294,0.016784668,-0.0239588,0.01,491,100.0,23257328,0.09039307,31377.899212121964,1.0,0.0043562213,[ 0.028  0.43  -2.907 -2.177 -1.083],100.0,4999.47553774624,1.0,100,1.0,0.009999999,0.06567083,-0.0239588,0.33618167,-6.0425256e-05,10.0,500.0,49100,-6.0424805e-05,,0.01,9.313226e-10,1.0
-973.5365,9.997702,-119.233444,0.009134318,492,99.92701,23306331,19.840942,31438.58949279785,1.0021598,19231.916,[ 0.028  0.43  -2.907 -2.177 -1.083],99.93495,4899.613955492063,1.0524765,100,0.91343176,0.0100216,138.36557,-119.172295,0.33603382,0.0998888,10.0,490.03,49200,-5.3710937e-05,0.02708085,0.010524765,0.0002708085,1.0006509
-0.17102051,0.016251564,-0.020952974,0.01,493,100.0,23356331,0.075683594,31499.984696626663,1.0,0.003187091,[ 0.028  0.43  -2.914 -2.177 -1.083],100.0,4999.492641982492,1.0,100,1.0,0.009999999,0.056171346,-0.020952974,0.33603382,-7.324037e-06,10.0,500.0,49300,-7.3242186e-06,,0.01,9.313226e-10,1.0
-983.3674,9.998039,-120.43741,0.009768138,494,99.99393,23405832,10.012329,31559.89520907402,1.0005218,9866.24,[ 0.028  0.43  -2.914 -2.177 -1.083],99.995995,4949.491272312185,1.0181792,100,0.9768138,0.010005218,98.83215,-120.43445,0.3359151,0.0053779483,10.0,495.01,49400,9.155274e-06,0.0078016478,0.010181791,7.801644e-05,1.00004
-973.63257,9.997677,-119.24513,0.008758189,495,99.70036,23454836,19.74237,31618.441994667053,1.009186,18845.285,[ 0.028  0.43  -2.914 -2.177 -1.083],99.732925,4899.7053683021095,1.1497208,100,0.87581897,0.010091859,137.67888,-119.060844,0.33498368,0.34386134,10.0,490.04,49500,1.7089844e-05,0.05532612,0.011497208,0.0005532612,1.0026779
-983.35803,9.997986,-120.43628,0.009747919,496,99.98951,23504337,10.014221,31678.663851737976,1.0015033,9860.99,[ 0.028  0.428 -2.914 -2.174 -1.084],99.98395,4949.477584293518,1.0236642,100,0.9747919,0.010015033,98.831215,-120.428185,0.33530048,0.017752469,10.0,495.01,49600,-4.272461e-06,0.01025223,0.010236642,0.00010252229,1.0001606
-0.20031738,0.017946243,-0.024534378,0.01,497,100.0,23554337,0.08544922,31739.071611166,1.0,0.0037036778,[ 0.028  0.428 -2.914 -2.174 -1.084],100.0,4999.479260481997,1.0,100,1.0,0.009999999,0.0605528,-0.024534378,0.33530048,-6.099581e-07,10.0,500.0,49700,-6.1035155e-07,,0.01,9.313226e-10,1.0
-0.18457031,0.018156052,-0.022557547,0.01,498,100.0,23604337,0.08514404,31799.320815563202,1.0,0.0047582663,[ 0.028  0.428 -2.914 -2.174 -1.084],100.0,4999.474287280678,1.0,100,1.0,0.009999999,0.06863442,-0.022557547,0.33530048,4.7607115e-05,10.0,500.0,49800,4.760742e-05,,0.01,9.313226e-10,1.0
-0.17974854,0.01835823,-0.022006676,0.01,499,100.0,23654337,0.08831787,31859.25460958481,1.0,0.003832956,[ 0.028  0.428 -2.914 -2.174 -1.084],100.0,4999.476455003176,1.0,100,1.0,0.009999999,0.06160054,-0.022006676,0.33530048,7.934228e-06,10.0,500.0,49900,7.93457e-06,,0.01,9.313226e-10,1.0
