EpLenMean,VarianceInit,J_sample_variance,InitialBound,StdIW,ReturnMeanIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,Iteration,EmpiricalD2,InitialReturnMin,TimestepsSoFar,Weights,MeanIWNorm,ESSRenyi,Bound,TimeElapsed,MeanIW,ReturnStepMaxmin,MinIWNorm,ESSClassic,MaxIW,MeanEntropy,InitialReturnStd,InitialReturnMax,LearnableVariance,EpThisIter,StdIWNorm,OptimizationReturnMax,InitialReturnMean,MinIW,OptimizationReturnMin,EpisodesSoFar
52.12,-1,135669.92,184.63144,0.14532022,491.67834,0.014350977,140.84476,483.80371669565227,9.359956,172,1.0232548,342.95895,671618,[-0.07   0.384 -0.025 -0.008 -0.009 -0.062  0.177 -0.648  0.     0.  0.    -1.28 ],0.010198513,97.72737,189.04745,2793.8647181987762,1.0198512,9.359956,0.004302247,98.01,1.4350977,0.13770507,107.848755,997.24097,True,100,0.0014532022,654.282,483.80374,0.43022472,,17200
53.59,-1,137030.36,207.78299,0.23984414,522.44434,0.01709264,167.76459,497.84564325211363,9.359984,173,1.0522283,330.08105,676977,[-0.072  0.383 -0.025 -0.009 -0.01  -0.065  0.174 -0.646  0.     0.  0.    -1.281],0.010295776,95.03641,224.90332,2811.995973587036,1.0295776,9.359984,0.0046055713,94.85258,1.7092639,0.121765174,108.95025,966.8756,True,100,0.0023984413,636.79456,497.8456,0.46055713,,17300
52.09,-1,159815.4,140.43057,0.5577034,565.8953,0.0384353,178.31192,483.0731925256739,9.359933,174,1.246696,304.7613,682186,[-0.075  0.383 -0.025 -0.006 -0.007 -0.06   0.174 -0.643  0.     0.  0.    -1.297],0.0115485815,80.21201,183.31589,2830.779846906662,1.1548581,9.359933,0.0007154922,81.08912,3.84353,0.113100916,111.254906,1142.142,True,100,0.005577034,837.3807,483.0732,0.07154922,,17400
55.34,-1,124414.336,257.11115,0.223064,527.60944,0.01611446,199.63074,513.3613512846191,9.359925,175,1.0417206,313.73062,687720,[-0.082  0.391 -0.025  0.002 -0.001 -0.062  0.178 -0.645  0.     0.  0.    -1.306],0.010211777,95.995026,266.0684,2858.6259536743164,1.0211776,9.359925,0.004082741,95.44579,1.6114461,0.10304242,114.829124,854.16736,True,100,0.00223064,540.43677,513.3614,0.40827414,,17500
54.6,-1,1487816.9,254.34033,3.961589,799.4693,0.38796145,212.86324,506.69949112570436,9.35995,176,2.974515,293.83624,693180,[-8.213e-02  3.958e-01 -2.569e-02 -9.893e-04 -3.929e-03 -6.139e-02  1.789e-01 -6.472e-01  0.000e+00  0.000e+00  0.000e+00 -1.316e+00],0.01502179,33.618927,364.23096,2882.760090827942,1.5021791,9.35995,0.00086360105,12.570753,38.796146,0.11231441,104.758224,841.19714,True,100,0.03961589,547.3609,506.6995,0.086360104,,17600
55.56,-1,147712.33,221.55164,0.2101115,545.3106,0.015922762,181.1368,515.8961436777107,9.35991,177,1.0431423,334.75934,698736,[-0.088  0.403 -0.026 -0.013 -0.016 -0.055  0.188 -0.671  0.     0.  0.    -1.307],0.0104143135,95.8642,244.6838,2909.5713698863983,1.0414313,9.35991,0.0042721,96.08879,1.5922762,0.10793033,118.55533,981.1483,True,100,0.002101115,646.389,515.8961,0.42721,,17700
53.95,-1,128433.234,250.5549,0.3023136,538.5776,0.017402967,195.72856,500.62874240858736,9.359833,178,1.1091286,304.90018,704131,[-0.095  0.409 -0.024 -0.012 -0.015 -0.049  0.197 -0.665  0.     0.  0.    -1.311],0.010715499,90.16087,275.21188,2927.7007052898407,1.07155,9.359833,0.0042614937,92.62726,1.7402968,0.10121936,109.11564,833.57947,True,100,0.003023136,528.6793,500.62875,0.42614937,,17800
52.23,-1,129813.09,247.06456,0.18130566,499.53412,0.017796345,151.53542,484.7498882680866,9.359855,179,1.0385604,333.21448,709354,[-0.099  0.412 -0.025 -0.015 -0.015 -0.049  0.188 -0.659  0.     0.  0.    -1.318],0.010295931,96.28713,257.30954,2948.013665676117,1.0295931,9.359855,0.006341835,96.99233,1.7796345,0.09861756,95.63665,792.2844,True,100,0.0018130566,459.06995,484.74988,0.6341835,,17900
51.38,-1,191257.22,257.12115,0.8334938,572.04083,0.07378209,200.4236,476.54187538228837,9.359996,180,1.3650447,276.1183,714492,[-0.102  0.414 -0.024 -0.015 -0.017 -0.044  0.189 -0.654  0.     0.  0.    -1.32 ],0.011727005,73.257675,315.68033,2973.380608558655,1.1727005,9.359996,0.0019377008,66.43804,7.3782086,0.08859585,98.118,731.40247,True,100,0.0083349375,455.28418,476.54187,0.19377008,,18000
54.77,-1,143210.25,223.95859,0.33882418,544.77026,0.0243256,214.70502,508.30319189864326,9.359991,181,1.0973406,293.59818,719969,[-0.092  0.42  -0.023 -0.015 -0.017 -0.036  0.209 -0.656  0.     0.  0.    -1.33 ],0.01054152,91.12941,246.90787,2993.6257286071777,1.054152,9.359991,0.0054117725,90.63635,2.43256,0.09646088,125.98062,947.8153,True,100,0.0033882419,654.21716,508.3032,0.5411773,,18100
52.24,-1,99795.1,203.24844,0.35831374,507.48782,0.023558771,227.48666,484.60865404946315,9.359891,182,1.0958908,257.12198,725193,[-0.099  0.421 -0.022 -0.018 -0.02  -0.032  0.204 -0.651  0.     0.  0.    -1.322],0.0103561375,91.24997,212.94644,3016.1771609783173,1.0356137,9.359891,0.0052020405,89.30881,2.3558772,0.093218476,117.08213,937.86743,True,100,0.0035831372,680.7455,484.60864,0.52020407,,18200
55.75,-1,115457.65,136.66235,0.25246766,542.9049,0.019107025,232.11781,517.205392260015,9.359973,183,1.0551168,285.0876,730768,[-0.098  0.422 -0.022 -0.013 -0.015 -0.033  0.206 -0.655  0.     0.  0.    -1.326],0.010403369,94.77624,152.01535,3043.274617910385,1.040337,9.359973,0.006180191,94.43826,1.9107026,0.09179179,135.52771,1268.4768,True,100,0.0025246767,983.3892,517.2053,0.6180191,,18300
55.16,-1,988892.3,227.53247,2.0737445,732.373,0.20238866,181.60852,511.7697589070758,9.35997,184,1.8448035,330.16125,736284,[-0.1    0.425 -0.021 -0.01  -0.012 -0.032  0.209 -0.649  0.     0.  0.    -1.327],0.012947584,54.206318,346.31183,3069.4292356967926,1.2947582,9.35997,0.0009832794,28.048363,20.238867,0.093600556,108.679985,947.45764,True,100,0.020737443,617.2964,511.7697,0.09832794,,18400
54.09,-1,130546.18,222.12802,0.34678367,536.4821,0.024753751,198.38225,501.7075649053884,9.359922,185,1.1034995,303.32532,741693,[-0.093  0.426 -0.023 -0.007 -0.01  -0.026  0.212 -0.663  0.     0.  0.    -1.325],0.010672798,90.62079,242.79056,3093.455731868744,1.0672798,9.359922,0.0055261296,90.45068,2.4753752,0.08937078,122.42288,931.9318,True,100,0.0034678367,628.6065,501.70758,0.55261296,,18500
55.09,-1,129033.92,237.63977,0.13692959,518.08923,0.01584187,179.40376,511.05390749133454,9.359932,186,1.0154921,331.65015,747202,[-0.093  0.425 -0.024 -0.007 -0.01  -0.03   0.214 -0.674  0.     0.  0.    -1.33 ],0.010197098,98.47443,242.5653,3115.676347017288,1.0197098,9.359932,0.0067404113,98.22874,1.584187,0.08397,115.923,911.3806,True,100,0.0013692958,579.73047,511.0539,0.67404115,,18600
52.86,-1,110884.44,219.52292,0.42693073,518.7529,0.03212925,205.24161,489.9852609210218,9.359799,187,1.1125007,284.74365,752488,[-0.096  0.431 -0.024 -0.009 -0.011 -0.028  0.216 -0.671  0.     0.  0.    -1.335],0.01060727,89.88759,233.48236,3139.438163995743,1.060727,9.359799,0.004007867,86.05874,3.212925,0.076999925,103.90612,901.5412,True,100,0.0042693075,616.79755,489.98523,0.40078673,,18700
54.73,-1,245904.08,199.42151,0.92888457,652.7733,0.06850753,192.75305,507.5341587911069,9.359897,188,1.4384794,314.7811,757961,[-0.091  0.433 -0.023 -0.006 -0.008 -0.026  0.225 -0.675  0.     0.  0.    -1.342],0.012578848,69.51785,283.23337,3157.7233884334564,1.2578847,9.359897,0.0019157005,64.71202,6.8507533,0.05088159,127.342155,1027.0422,True,100,0.009288846,712.2611,507.53415,0.19157006,,18800
54.51,-1,163448.61,268.64145,0.59479296,570.7772,0.032927763,190.38174,505.4308145502706,9.359966,189,1.303953,315.04907,763412,[-0.086  0.435 -0.021 -0.01  -0.009 -0.024  0.227 -0.654  0.     0.  0.    -1.368],0.011031027,76.68988,300.38565,3178.543668270111,1.1031027,9.359966,0.0014497968,77.475136,3.2927763,0.043251153,111.72288,789.29785,True,100,0.0059479293,474.24878,505.43085,0.14497969,,18900
53.81,-1,111899.27,233.8692,0.2837069,523.6287,0.018115679,214.74449,499.3626086207373,9.36,190,1.0710832,284.6181,768793,[-0.085  0.431 -0.024 -0.004 -0.005 -0.032  0.214 -0.667  0.     0.  0.    -1.376],0.010559252,93.36343,248.8612,3198.8006570339203,1.0559253,9.36,0.0035787998,93.2671,1.8115679,0.041920148,110.67155,884.9781,True,100,0.0028370689,600.36,499.3626,0.35788,,19000
55.83,-1,1377521.6,245.95044,3.156227,787.28925,0.31145415,222.33475,518.0935935895906,9.359983,191,2.2554243,295.75885,774376,[-0.089  0.437 -0.022 -0.005 -0.007 -0.031  0.219 -0.66   0.     0.  0.    -1.377],0.01465925,44.337555,378.58273,3220.4234113693237,1.4659249,9.359983,0.00078297686,17.7441,31.145416,0.04744718,129.88072,907.14386,True,100,0.03156227,611.385,518.09357,0.07829769,,19100
55.83,-1,150571.27,257.00058,0.6384344,578.86035,0.039941005,223.22066,517.8832045293361,9.359994,192,1.2451067,294.66254,779959,[-0.083  0.425 -0.026 -0.014 -0.015 -0.045  0.187 -0.667  0.     0.  0.    -1.371],0.011349369,80.3144,287.75616,3243.078499317169,1.1349369,9.359994,0.0024927254,75.96254,3.9941006,0.04348137,121.52206,869.60876,True,100,0.0063843443,574.9462,517.8832,0.24927254,,19200
55.12,-1,242967.39,248.96106,0.85721374,602.9208,0.07228845,177.58957,511.60587201659405,9.359912,193,1.347265,334.0163,785471,[-0.088  0.439 -0.024 -0.018 -0.015 -0.039  0.203 -0.657  0.     0.  0.    -1.375],0.011321497,74.22445,298.06436,3263.479255914688,1.1321497,9.359912,0.0032723837,63.561283,7.2288456,0.05308149,108.93935,875.4827,True,100,0.008572137,541.46643,511.6059,0.32723838,,19300
53.29,-1,129148.18,226.33908,0.45420143,524.48395,0.029756006,189.1935,494.5959562226486,9.3599205,194,1.1349626,305.40247,790800,[-0.089  0.439 -0.025 -0.011 -0.006 -0.037  0.199 -0.658  0.     0.  0.    -1.366],0.010638925,88.108635,238.69748,3283.869977712631,1.0638925,9.3599205,0.0042087487,84.58346,2.9756007,0.056425884,104.71637,894.18964,True,100,0.004542014,588.7872,494.59595,0.42087486,,19400
55.71,-1,134755.23,223.5503,0.26390162,542.7425,0.018453864,205.07442,517.2142246346215,9.359987,195,1.0687547,312.1398,796371,[-0.087  0.435 -0.026 -0.011 -0.007 -0.039  0.2   -0.67   0.     0.  0.    -1.363],0.010327431,93.56684,239.15094,3304.316615819931,1.0327431,9.359987,0.0062824944,93.87045,1.8453865,0.05007708,127.77703,978.8799,True,100,0.0026390161,666.7401,517.21423,0.62824947,,19500
54.49,-1,231768.22,237.14688,1.2075632,592.4756,0.09891313,171.74937,505.18499261982134,9.359969,196,1.4651004,333.4356,801820,[-0.09   0.436 -0.027 -0.008 -0.003 -0.037  0.198 -0.666  0.     0.  0.    -1.369],0.011493859,68.25471,268.03867,3324.2693219184875,1.1493859,9.359969,0.0020029102,47.533176,9.891314,0.04658476,115.62565,893.46045,True,100,0.012075632,560.02484,505.185,0.20029104,,19600
55.63,-1,189901.23,273.55225,0.40289375,569.5993,0.029895706,154.4399,515.8940294372582,9.359977,197,1.1433556,361.45413,807383,[-0.091  0.438 -0.026 -0.01  -0.006 -0.041  0.21  -0.677  0.     0.  0.    -1.372],0.010845334,87.46185,310.46854,3345.4353437423706,1.0845336,9.359977,0.0023365133,87.87306,2.9895706,0.035837684,109.64258,807.806,True,100,0.0040289373,446.3519,515.89404,0.23365134,,19700
54.19,-1,167750.06,208.90222,0.38557965,549.13464,0.025403008,171.59328,502.7611316885703,9.359992,198,1.1371069,331.16785,812802,[-0.095  0.438 -0.026 -0.014 -0.011 -0.044  0.205 -0.677  0.     0.  0.    -1.383],0.010649345,87.94248,235.77762,3365.828896045685,1.0649345,9.359992,0.0017143632,88.40999,2.5403008,0.034716085,112.69645,979.52954,True,100,0.0038557963,648.3617,502.76114,0.17143632,,19800
55.58,-1,145649.47,177.35364,0.19468723,532.4787,0.017824236,176.34508,515.7073890062679,9.359922,199,1.0392244,339.3623,818360,[-0.1    0.442 -0.025 -0.009 -0.006 -0.044  0.209 -0.671  0.     0.  0.    -1.384],0.010246179,96.22561,187.55298,3386.5660343170166,1.024618,9.359922,0.006966811,96.51545,1.7824237,0.0329493,126.20793,1127.8457,True,100,0.0019468723,788.4834,515.7074,0.69668114,,19900
57.61,-1,126810.2,223.0693,0.09808824,540.2005,0.014676241,211.95766,534.256718829157,9.359986,200,1.0081186,322.29904,824121,[-0.099  0.444 -0.025 -0.008 -0.006 -0.041  0.217 -0.669  0.     0.  0.    -1.386],0.010076573,99.19467,227.75244,3408.68936920166,1.0076574,9.359986,0.00811862,99.061325,1.4676242,0.032714695,132.05554,1037.2913,True,100,0.0009808823,714.9922,534.2567,0.811862,,20000
53.06,-1,99776.555,252.8152,0.2113875,506.17023,0.019340228,206.72913,492.2698955624572,9.359927,201,1.0415443,285.54077,829427,[-0.104  0.449 -0.025 -0.008 -0.006 -0.038  0.218 -0.668  0.     0.  0.    -1.386],0.010295215,96.01128,261.79214,3428.7462046146393,1.0295216,9.359927,0.0056576836,95.95468,1.9340229,0.038429134,99.31926,798.1824,True,100,0.002113875,512.6416,492.2699,0.56576836,,20100
55.24,-1,199550.56,248.60022,0.63149303,572.84485,0.04689606,159.85532,512.2326297849598,9.359933,202,1.2520832,352.37732,834951,[-0.102  0.445 -0.025 -0.006 -0.006 -0.043  0.216 -0.67   0.     0.  0.    -1.381],0.01086674,79.8669,277.84927,3448.8836109638214,1.0866741,9.359933,0.0021932528,74.75486,4.689606,0.03306385,110.73678,878.7749,True,100,0.0063149305,526.3976,512.2326,0.21932527,,20200
56.86,-1,828111.6,178.60413,1.5345898,659.12213,0.12779279,221.83432,527.7516138012297,9.359908,203,1.5682927,305.9173,840637,[-1.029e-01  4.430e-01 -2.604e-02 -9.461e-04 -2.045e-05 -4.259e-02  2.064e-01 -6.667e-01  0.000e+00  0.000e+00  0.000e+00 -1.386e+00],0.011722702,63.763607,221.87955,3469.519031524658,1.1722702,9.359908,0.0011688616,36.85036,12.77928,0.03056732,141.18083,1163.825,True,100,0.015345897,857.90765,527.75165,0.11688617,,20300
53.78,-1,156240.25,205.7608,0.5464615,556.86755,0.033251826,203.35855,498.9498467131533,9.35986,204,1.1961514,295.5913,846015,[-0.097  0.443 -0.028  0.006  0.006 -0.038  0.203 -0.671  0.     0.  0.    -1.388],0.011031086,83.601456,236.21045,3489.2281770706177,1.1031086,9.35986,0.0032802548,80.29521,3.3251827,0.03657672,112.38836,977.29694,True,100,0.0054646153,681.7056,498.94983,0.3280255,,20400
55.45,-1,104832.695,252.12341,0.13755068,520.7963,0.013795369,218.13799,514.4709461470643,9.35992,205,1.0161525,296.33295,851560,[-0.104  0.449 -0.027  0.007  0.007 -0.034  0.216 -0.678  0.     0.  0.    -1.382],0.010111046,98.41042,256.3385,3509.4755625724792,1.0111046,9.35992,0.006958833,98.182945,1.379537,0.04038049,108.69596,874.4918,True,100,0.0013755069,578.1589,514.47095,0.69588333,,20500
55.58,-1,147274.94,244.54224,0.27160054,536.47455,0.022264386,172.1446,515.8692834954761,9.35995,206,1.062341,343.72467,857118,[-0.105  0.452 -0.026  0.006  0.007 -0.033  0.217 -0.674  0.     0.  0.    -1.379],0.010400002,94.13174,256.818,3528.3751225471497,1.0400002,9.35995,0.0020677925,93.61528,2.2264385,0.04607381,110.477104,904.42346,True,100,0.0027160055,560.6988,515.86926,0.20677924,,20600
53.94,-1,170745.8,257.9937,0.5365583,551.6183,0.035308234,156.53738,500.23025911744793,9.35996,207,1.2122625,343.69287,862512,[-0.108  0.45  -0.027  0.006  0.005 -0.037  0.214 -0.679  0.     0.  0.    -1.373],0.01097104,82.49039,284.90912,3546.7263770103455,1.0971041,9.35996,0.0030148309,80.69805,3.5308235,0.050571445,101.15537,807.4551,True,100,0.005365582,463.7622,500.23022,0.3014831,,20700
55.62,-1,132781.31,211.24344,0.15504585,526.5341,0.015028159,184.7334,516.2271566981024,9.359881,208,1.0237812,331.49377,868074,[-0.108  0.449 -0.028  0.006  0.005 -0.04   0.207 -0.668  0.     0.  0.    -1.368],0.010156205,97.677124,217.94522,3566.6694972515106,1.0156206,9.359881,0.0061448705,97.72256,1.502816,0.051755216,121.44595,1016.61255,True,100,0.0015504585,685.1188,516.2272,0.61448705,,20800
55.61,-1,14155258.0,189.06406,11.475538,1476.0095,1.1399956,201.64769,516.4315600517847,9.359971,209,6.6319942,314.78387,873635,[-0.107  0.448 -0.027  0.005  0.004 -0.037  0.209 -0.663  0.     0.  0.    -1.367],0.023988714,15.078421,632.9511,3585.563953399658,2.3988714,9.359971,0.000103661994,4.1869006,113.999565,0.04521517,111.7517,1091.2251,True,100,0.11475538,776.4412,516.4316,0.0103662,,20900
54.31,-1,176494.61,239.53232,0.5240921,546.7499,0.039998043,207.47957,504.0280349892671,9.359976,210,1.1804094,296.54846,879066,[-0.1    0.446 -0.029  0.012  0.011 -0.026  0.197 -0.664  0.     0.  0.    -1.374],0.010521232,84.71637,259.38416,3607.582497358322,1.0521233,9.359976,0.0029876812,80.11979,3.9998045,0.0531488,116.67484,881.65234,True,100,0.0052409205,585.1039,504.02805,0.29876813,,21000
57.26,-1,2446658000.0,265.74127,91.22039,8436.17,9.165645,237.38707,531.298341222468,9.35999,211,59.439056,293.9113,884792,[-0.086  0.446 -0.029  0.012  0.009 -0.024  0.198 -0.657  0.     0.  0.    -1.366],0.107262716,1.6823955,6388.812,3628.654374361038,10.726272,9.35999,6.7013614e-05,1.363798,916.5645,0.04586578,131.52957,885.19025,True,100,0.91220397,591.27893,531.29834,0.006701362,,21100
55.2,-1,207579.27,257.4981,0.66820323,597.9531,0.057643916,225.3676,511.90401792649277,9.359926,212,1.273205,286.53644,890312,[-0.089  0.457 -0.027 -0.009 -0.012 -0.015  0.239 -0.677  0.     0.  0.    -1.373],0.011453492,78.54195,310.89072,3651.6291873455048,1.1453491,9.359926,0.0034616361,74.606705,5.764392,0.05174105,127.39761,848.01965,True,100,0.0066820323,561.4832,511.90402,0.34616363,,21200
57.39,-1,126525.266,176.34082,0.23275839,557.91736,0.01764856,237.9815,531.8306453092706,9.359867,213,1.0511436,293.84915,896051,[-0.104  0.466 -0.027 -0.013 -0.016 -0.013  0.246 -0.682  0.     0.  0.    -1.367],0.010435203,95.134476,193.45038,3672.5729174613953,1.0435203,9.359867,0.0065180324,95.26061,1.7648562,0.06398299,154.16248,1184.9661,True,100,0.0023275835,891.11694,531.8306,0.65180326,,21300
53.99,-1,149019.75,241.30984,0.45987275,573.99713,0.028574795,197.08894,500.8480381235561,9.359898,214,1.1782315,303.7591,901450,[-0.106  0.468 -0.028 -0.012 -0.013 -0.012  0.242 -0.681  0.     0.  0.    -1.355],0.01147498,84.87296,292.27783,3691.798489332199,1.1474981,9.359898,0.0035822897,86.16161,2.8574796,0.05796941,106.378555,865.1273,True,100,0.0045987274,561.3682,500.84805,0.35822898,,21400
55.51,-1,143894.19,260.2469,0.3473423,547.16644,0.02111217,191.89703,514.5298424749029,9.359895,215,1.1029582,322.6328,907001,[-0.111  0.471 -0.026 -0.016 -0.017 -0.004  0.25  -0.671  0.     0.  0.    -1.361],0.010468608,90.66527,280.11386,3711.558561563492,1.0468609,9.359895,0.0031921917,90.082985,2.111217,0.06096999,114.53046,847.60986,True,100,0.003473423,524.97705,514.52985,0.31921917,,21500
51.43,-1,110557.805,156.09216,0.15547259,486.24048,0.01385888,181.97997,476.92945378084323,9.359893,216,1.0258653,294.9495,912144,[-0.114  0.474 -0.025 -0.013 -0.015  0.001  0.25  -0.664  0.     0.  0.    -1.358],0.010075782,97.47868,161.28046,3729.516209125519,1.0075784,9.359893,0.007068211,97.67443,1.385888,0.06292436,123.925575,1069.4575,True,100,0.0015547259,774.50806,476.92944,0.70682114,,21600
52.95,-1,154282.88,203.2222,0.959929,558.8379,0.07610195,233.92387,491.1092461676276,9.359972,217,1.2924751,257.18536,917439,[-1.135e-01  4.740e-01 -2.650e-02 -1.219e-02 -1.280e-02  7.004e-04  2.498e-01 -6.684e-01  0.000e+00  0.000e+00  0.000e+00 -1.356e+00],0.011253939,77.370926,231.54749,3747.9527974128723,1.1253939,9.359972,0.0023859597,57.885086,7.610195,0.055849914,110.24724,959.6236,True,100,0.00959929,702.43823,491.10925,0.23859598,,21700
53.36,-1,139023.1,213.66049,0.5018809,552.12805,0.029242711,218.58871,494.98525028927304,9.359992,218,1.2004932,276.39655,922775,[-0.117  0.479 -0.025 -0.006 -0.006  0.01   0.254 -0.656  0.     0.  0.    -1.363],0.011010711,83.299095,243.88882,3767.1538667678833,1.1010711,9.359992,0.0015507495,82.797615,2.924271,0.054662205,110.68274,937.7493,True,100,0.005018809,661.3528,494.98523,0.15507495,,21800
56.29,-1,467255.72,201.19827,1.2812386,653.5701,0.091143146,224.80016,521.8801671905277,9.359898,219,1.4501058,297.08002,928404,[-0.113  0.477 -0.025 -0.007 -0.007  0.017  0.251 -0.652  0.     0.  0.    -1.364],0.01170579,68.96049,267.40393,3787.1934583187103,1.170579,9.359898,0.0020964947,45.495804,9.114315,0.056461338,134.31003,1068.9396,True,100,0.012812386,771.85956,521.8801,0.20964947,,21900
54.7,-1,315269.78,223.69629,0.8600429,622.77136,0.08503669,213.18214,507.2026489505526,9.359835,220,1.3361006,294.0205,933874,[-1.127e-01  4.736e-01 -2.722e-02 -1.199e-03 -5.943e-04  7.188e-03  2.401e-01 -6.595e-01  0.000e+00  0.000e+00  0.000e+00 -1.362e+00],0.01159626,74.844666,295.06683,3807.1301987171173,1.159626,9.359835,0.0031686367,64.51394,8.503669,0.05578473,118.778076,945.02136,True,100,0.008600429,651.00085,507.2027,0.3168637,,22000
52.92,-1,134880.78,228.81857,0.4333962,552.5412,0.02444781,206.0281,490.608310887448,9.3599415,221,1.1892216,284.5802,939166,[-1.138e-01  4.719e-01 -2.778e-02 -3.529e-03 -3.184e-03 -6.899e-04  2.400e-01 -6.642e-01  0.000e+00  0.000e+00  0.000e+00 -1.363e+00],0.011208708,84.088615,267.05573,3826.0661401748657,1.1208708,9.3599415,0.0023900256,86.993866,2.444781,0.059440948,116.12757,872.63245,True,100,0.0043339618,588.05225,490.6083,0.23900257,,22100
53.72,-1,259248.06,218.81174,0.6675459,563.9748,0.060811922,230.62436,497.907573498741,9.359924,222,1.2153286,267.2832,944538,[-1.150e-01  4.687e-01 -2.821e-02 -9.298e-03 -8.776e-03  6.126e-04  2.312e-01 -6.623e-01  0.000e+00  0.000e+00  0.000e+00 -1.359e+00],0.010946087,82.28227,256.2941,3844.803556203842,1.0946088,9.359924,0.0031280636,72.890785,6.0811925,0.0643386,133.00346,930.3196,True,100,0.006675459,663.0364,497.90753,0.31280637,,22200
53.81,-1,134399.08,240.10901,0.6669204,541.9421,0.052116364,204.1684,499.1324286601499,9.359979,223,1.2150714,294.96405,949919,[-0.117  0.473 -0.026 -0.009 -0.009  0.01   0.24  -0.65   0.     0.  0.    -1.355],0.010882095,82.29969,256.4198,3863.7599625587463,1.0882096,9.359979,0.0017936594,72.69569,5.2116365,0.056239814,108.31589,863.4115,True,100,0.0066692033,568.44745,499.13242,0.17936595,,22300
