EpLenMean,Bound,MeanEntropy,LearnableVariance,OptimizationReturnMean,OptimizationReturnMax,StdWReturnMean,DivergenceHarmonic,MeanD2-0,InitialReturnMin,MinBehavPdf,WReturnMean,MinIW,EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialReturnMax,ESSRenyiHarmonic,InitialBound,EpisodesSoFar,MaxIW,OptimizationReturnMin,Weights,InitialReturnStd,MeanIW,Inner Iteration,Iteration,ReturnMeanIW,Penalization,EpThisIter,StdIW,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnMean,Epsilon,TimeElapsed,EpRewMean,MinTargetPdf,VarianceInitializer,TimestepsSoFar,ESSRenyiArithmetic
86.09,-2.2191219e+19,0.4189424,,24.34583,34.25156,,3.2202037e+35,1.0,-83.23852,-66.070435,649.2395,0.2203826,1.0,0.86299366,-48.986958,100.0,-688.3407,40700,214690420.0,,[-1.732  4.954],7.517982,5971917.0,1,407,1859082800.0,True,100,27618368.0,1.0,0.86299366,-58.892685,2.0,1618.336978673935,-58.89268733635545,-66.070435,-1.0,4246757,100.0
88.26,-8328044000000000.0,0.4189424,,19.206923,39.604893,,2.5370742e+28,1.0,-79.40916,-61.740448,410.9583,0.006974517,1.0,0.85726625,-39.804264,100.0,-463.2381,40800,549349100.0,,[-1.232  4.956],6.484788,6013950.0,1,408,504503330.0,True,100,54655716.0,1.0,0.85726625,-60.202236,2.0,1622.2581186294556,-60.202234778255225,-61.740448,-1.0,4255583,100.0
88.66,-1495735500000000.0,0.4189424,,21.98204,33.34185,,1.629271e+27,1.0,-82.652626,-58.07264,539.10486,0.03887047,1.0,0.8670784,-49.310776,100.0,-576.15674,40900,16082321.0,,[-1.188  5.073],7.476283,382979.9,1,409,140461800.0,True,100,2099095.5,1.0,0.8670784,-60.670586,2.0,1625.7637646198273,-60.67058556333184,-58.07264,-1.0,4264449,100.0
88.32,-1.4251652e+17,0.4189424,,19.680824,40.03114,,7.11838e+30,1.0,-79.766785,-63.315964,441.2877,0.12837358,1.0,0.8555171,-39.735645,100.0,-494.69757,41000,84392730.0,,[-1.243  5.185],7.345261,2544501.0,1,410,554621630.0,True,100,11987831.0,1.0,0.8555171,-60.08596,2.0,1629.1855795383453,-60.08596071928739,-63.315964,-1.0,4273281,100.0
87.06,-1.1574386e+19,0.4189424,,23.54896,43.396526,,3.3995277e+34,1.0,-82.87975,-60.067738,616.81635,0.0013703704,1.0,0.8623378,-39.483227,100.0,-679.5864,41100,190604660.0,,[-1.245  5.06 ],7.890676,3422587.2,1,411,955037100.0,True,100,20061064.0,1.0,0.8623378,-59.33079,2.0,1632.755609035492,-59.330791905224324,-60.067738,-1.0,4281987,100.0
86.1,-1.8049536e+17,0.4189424,,25.996117,45.649437,,6.752006e+30,1.0,-84.83501,-58.640007,730.3519,0.055061348,1.0,0.8578635,-39.18557,100.0,-799.8044,41200,1636878500.0,,[-1.46   5.188],7.386066,20105616.0,1,412,4281169000.0,True,100,165866200.0,1.0,0.8578635,-58.83889,2.0,1636.4309253692627,-58.8388918954134,-58.640007,-1.0,4290597,100.0
87.21,-1696628600000000.0,0.4189424,,22.235054,41.895535,,8.408991e+26,1.0,-82.0319,-61.58162,574.85956,0.015053969,1.0,0.85694957,-40.136364,100.0,-633.3597,41300,2720503800.0,,[-1.441  5.311],8.970057,29081546.0,1,413,2230549000.0,True,100,270665300.0,1.0,0.85694957,-59.796844,2.0,1639.8522338867188,-59.79684348598123,-61.58162,-1.0,4299318,100.0
82.72,-1330125300000000.0,0.4189424,,18.266497,35.233593,,1.0332362e+27,1.0,-75.21147,-55.869072,382.2731,0.030464659,1.0,0.86236614,-39.97788,100.0,-423.64655,41400,73612580.0,,[-1.485  5.195],6.9719596,1555674.2,1,414,382700100.0,True,100,8014074.5,1.0,0.86236614,-56.944977,2.0,1643.3043286800385,-56.944975160360336,-55.869072,-1.0,4307590,100.0
84.94,-1.9417857e+19,0.4189424,,23.930532,41.31118,,1.1651306e+35,1.0,-81.86332,-62.34204,638.9935,0.15597272,1.0,0.86486626,-40.55214,100.0,-695.87177,41500,4444306000.0,,[-1.447  5.314],8.143905,44818264.0,1,415,23031650000.0,True,100,442167230.0,1.0,0.86486626,-57.93279,2.0,1646.609169960022,-57.932786979973315,-62.34204,-1.0,4316084,100.0
86.45,-1.0542388e+18,0.4189424,,26.409752,45.792274,,2.2748442e+32,1.0,-85.52115,-62.808113,756.0761,0.06619358,1.0,0.8575476,-39.728874,100.0,-825.9633,41600,25250906.0,,[-1.47   5.436],7.655141,601952.8,1,416,356431500.0,True,100,2853919.0,1.0,0.8575476,-59.1114,2.0,1650.1321713924408,-59.11139664933086,-62.808113,-1.0,4324729,100.0
86.48,-2907305700000.0,0.4189424,,33.885845,52.75978,,9.816801e+20,1.0,-92.96996,-62.923515,1215.7736,0.15505616,1.0,0.8629248,-40.210182,100.0,-1308.5503,41700,35742856.0,,[-1.458  5.312],8.217252,367369.88,1,417,140415870.0,True,100,3555565.0,1.0,0.8629248,-59.08412,2.0,1653.670746564865,-59.084120146632195,-62.923515,-1.0,4333377,100.0
84.25,-2.4393666e+16,0.4189424,,19.763191,27.645126,,9.169008e+29,1.0,-77.39853,-53.122906,439.43167,0.03936979,1.0,0.85790825,-49.753403,100.0,-464.9048,41800,669808300.0,,[-1.377  5.406],6.9891286,8319142.5,1,418,466554140.0,True,100,67462560.0,1.0,0.85790825,-57.635338,2.0,1657.310984134674,-57.63533744305372,-53.122906,-1.0,4341802,100.0
85.81,-1.9980245e+17,0.4189424,,27.745995,46.91459,,7.4167285e+30,1.0,-86.50679,-58.887527,841.98267,0.060037263,1.0,0.86153007,-39.5922,100.0,-915.3356,41900,96832060.0,,[-1.351  5.284],8.493668,1690493.8,1,419,308541120.0,True,100,10145013.0,1.0,0.86153007,-58.760796,2.0,1660.8546426296234,-58.76079603791237,-58.887527,-1.0,4350383,100.0
86.23,-1.1859965e+16,0.4189424,,22.39378,41.73449,,4.172813e+28,1.0,-81.55731,-63.19209,569.461,0.083707176,1.0,0.8547884,-39.822823,100.0,-627.5114,42000,219245740.0,,[-1.371  5.161],8.244973,2555145.0,1,420,197853970.0,True,100,21865694.0,1.0,0.8547884,-59.163536,2.0,1664.3491230010986,-59.163532572090624,-63.19209,-1.0,4359006,100.0
84.3,-746774.75,0.4189424,,19.540562,36.860172,,255320690.0,1.0,-77.228584,-61.74651,428.93417,0.04346118,1.0,0.856104,-40.368412,100.0,-474.21707,42100,3720.8035,,[-1.34   5.282],6.8629904,92.91839,1,421,23111.604,True,100,416.46652,1.0,0.856104,-57.68802,2.0,1668.0928690433502,-57.68802274391055,-61.74651,-1.0,4367436,100.0
87.86,-862444.9,0.4189424,,17.972235,38.16411,,283799460.0,1.0,-77.64473,-54.349625,384.09308,0.041259345,1.0,0.86353314,-39.48062,100.0,-432.6368,42200,9253.095,,[-1.234  5.216],7.81613,171.51505,1,422,44555.066,True,100,940.4259,1.0,0.86353314,-59.672497,2.0,1671.6868543624878,-59.67249525353313,-54.349625,-1.0,4376222,100.0
85.16,-1.8061645e+16,0.4189424,,24.612818,33.192863,,2.4186788e+29,1.0,-82.95567,-59.813595,659.062,0.049173255,1.0,0.8604758,-49.76281,100.0,-695.783,42300,152382400.0,,[-0.985  5.188],7.2987223,2649926.5,1,423,930296300.0,True,100,16445692.0,1.0,0.8604758,-58.342857,2.0,1675.4001560211182,-58.342857329696415,-59.813595,-1.0,4384738,100.0
88.2,-450986300000000.0,0.4189424,,22.442907,42.962257,,5.3730472e+25,1.0,-82.84804,-62.82441,571.5546,0.3147312,1.0,0.8559343,-39.88578,100.0,-633.0738,42400,7777496.0,,[-0.97   5.064],8.238359,184426.88,1,424,52488980.0,True,100,918590.2,1.0,0.8559343,-60.40512,2.0,1679.1259982585907,-60.40512952953577,-62.82441,-1.0,4393558,100.0
86.89,-2.4690612e+17,0.4189424,,20.194124,39.087254,,2.3505292e+31,1.0,-79.49661,-60.424526,466.32803,0.15244159,1.0,0.86315614,-40.40936,100.0,-517.25,42500,2518321000.0,,[-1.014  5.181],7.6501937,26357364.0,1,425,1448958300.0,True,100,250543000.0,1.0,0.86315614,-59.30249,2.0,1682.4153046607971,-59.30249002620578,-60.424526,-1.0,4402247,100.0
85.67,-1.9362161e+16,0.4189424,,19.111382,36.838516,,1.8320683e+29,1.0,-77.80594,-65.86166,412.90442,0.0010137062,1.0,0.86878824,-40.967422,100.0,-458.13565,42600,303453470.0,,[-0.998  5.305],6.903588,4359983.5,1,426,334969920.0,True,100,31026614.0,1.0,0.86878824,-58.69455,2.0,1686.2044610977173,-58.69455671846867,-65.86166,-1.0,4410814,100.0
87.68,-4.839003e+16,0.4189424,,23.485683,42.80558,,6.2769858e+29,1.0,-83.32388,-54.863728,609.5476,0.049642555,1.0,0.8603051,-40.518303,100.0,-670.61884,42700,15590221000.0,,[-1.022  5.182],7.613821,159169540.0,1,427,90053345000.0,True,100,1550985600.0,1.0,0.8603051,-59.838203,2.0,1689.8046402931213,-59.838199666142465,-54.863728,-1.0,4419582,100.0
84.51,-2.6100838e+16,0.4189424,,32.078125,49.523605,,1.019301e+29,1.0,-89.5903,-64.55406,1084.1831,0.00030283642,1.0,0.86644924,-40.066696,100.0,-1165.9293,42800,14707724.0,,[-1.016  5.307],7.4281287,265306.1,1,428,201398510.0,True,100,1519189.2,1.0,0.86644924,-57.512173,2.0,1693.3043730258942,-57.5121777664125,-64.55406,-1.0,4428033,100.0
87.52,-66047030000000.0,0.4189424,,25.01321,44.66522,,9.8644065e+23,1.0,-84.77211,-64.28401,693.3367,0.10732727,1.0,0.8594016,-40.10689,100.0,-759.82776,42900,2576749.2,,[-1.043  5.429],8.226538,83253.16,1,429,20880314.0,True,100,342511.84,1.0,0.8594016,-59.758896,2.0,1697.0033676624298,-59.75889842063189,-64.28401,-1.0,4436785,100.0
87.24,-5.8623503e+16,0.4189424,,25.748024,45.171364,,7.429046e+29,1.0,-85.08358,-61.257202,713.0429,0.020899888,1.0,0.8531902,-39.912216,100.0,-781.0487,43000,151170020.0,,[-0.968  5.529],7.0768704,6537526.0,1,430,3578015200.0,True,100,25370794.0,1.0,0.8531902,-59.335556,2.0,1700.073187828064,-59.33555398449302,-61.257202,-1.0,4445509,100.0
85.35,-161413230000.0,0.4189424,,25.934526,43.871376,,6.328986e+18,1.0,-83.98081,-52.419426,725.29944,0.008033746,1.0,0.8650308,-40.109436,100.0,-789.4481,43100,627904.56,,[-0.981  5.653],7.25946,23997.225,1,431,11446044.0,True,100,97995.055,1.0,0.8650308,-58.04628,2.0,1703.3013172149658,-58.04628468871117,-52.419426,-1.0,4454044,100.0
85.24,-2.2177608e+17,0.4189424,,20.204943,38.176056,,2.0840476e+31,1.0,-78.54301,-54.18594,475.02267,0.25926834,1.0,0.8630717,-40.36695,100.0,-523.595,43200,411845440.0,,[-1.057  5.753],8.172086,6840613.0,1,432,101494360.0,True,100,47715000.0,1.0,0.8630717,-58.338066,2.0,1705.912764787674,-58.33806457147002,-54.18594,-1.0,4462568,100.0
87.27,-1.146624e+17,0.4189424,,21.587349,41.03501,,4.1731717e+30,1.0,-80.95373,-64.103424,532.3723,0.13255778,1.0,0.8676922,-39.918716,100.0,-588.4938,43300,359569000.0,,[-1.082  5.631],8.146087,4354854.5,1,433,485953000.0,True,100,35895704.0,1.0,0.8676922,-59.36638,2.0,1708.8405828475952,-59.3663777397573,-64.103424,-1.0,4471295,100.0
85.45,-109215750000000.0,0.4189424,,17.74208,27.120564,,1.984267e+25,1.0,-76.33751,-71.10831,375.31586,0.014692796,1.0,0.8681445,-49.216946,100.0,-399.8291,43400,8322399700.0,,[-1.066  5.755],7.780388,83393630.0,1,434,2281874200.0,True,100,828051800.0,1.0,0.8681445,-58.595425,2.0,1711.611926317215,-58.59542797416449,-71.10831,-1.0,4479840,100.0
86.68,-5.0385357e+17,0.4189424,,24.738825,44.062363,,6.0614984e+31,1.0,-84.018974,-74.44151,674.9988,0.015477065,1.0,0.8618721,-39.95661,100.0,-739.704,43500,1799680500.0,,[-1.011  5.867],7.936584,32632012.0,1,435,11415356000.0,True,100,193750050.0,1.0,0.8618721,-59.28015,2.0,1714.2775106430054,-59.2801505485177,-74.44151,-1.0,4488508,100.0
83.51,-1.4918309e+16,0.4189424,,26.173103,42.69168,,6.0298797e+28,1.0,-83.39629,-60.604706,737.0179,0.12723762,1.0,0.8590251,-40.704613,100.0,-797.7621,43600,48957676.0,,[-0.981  5.988],7.210167,1093488.8,1,436,559211300.0,True,100,5797087.0,1.0,0.8590251,-57.22319,2.0,1716.8483910560608,-57.22318993985653,-60.604706,-1.0,4496859,100.0
86.73,-4.3497114e+16,0.4189424,,15.65346,33.26973,,1.3898447e+30,1.0,-74.62486,-58.085403,291.43082,0.08918166,1.0,0.85678834,-41.355133,100.0,-328.31873,43700,54879376.0,,[-0.96   6.111],6.8117585,1840461.0,1,437,174668530.0,True,100,7770302.0,1.0,0.85678834,-58.971405,2.0,1719.7744402885437,-58.97140369683504,-58.085403,-1.0,4505532,100.0
85.8,-7.494633e+17,0.4189424,,22.517237,39.640045,,2.047419e+32,1.0,-80.83385,-60.077053,553.85736,0.03363394,1.0,0.85776746,-41.1938,100.0,-606.2269,43800,802665340.0,,[-0.948  5.987],6.843345,8724664.0,1,438,3753873200.0,True,100,79875416.0,1.0,0.85776746,-58.316612,2.0,1722.5863997936249,-58.3166098895669,-60.077053,-1.0,4514112,100.0
86.25,-806350850000000.0,0.4189424,,15.485017,34.60529,,4.080567e+26,1.0,-74.317955,-58.679718,292.4692,0.08146671,1.0,0.85819465,-39.712666,100.0,-332.3802,43900,57316852.0,,[-0.95   6.112],7.25834,1113965.0,1,439,122962856.0,True,100,6291165.0,1.0,0.85819465,-58.83294,2.0,1725.5507249832153,-58.83293810844421,-58.679718,-1.0,4522737,100.0
86.71,-102065980000.0,0.4189424,,25.42243,44.21676,,2.4527004e+18,1.0,-84.56327,-65.29121,712.80365,0.06430305,1.0,0.8655075,-40.34651,100.0,-777.96356,44000,395356.3,,[-0.904  6.228],8.154984,8180.614,1,440,1461885.6,True,100,44932.188,1.0,0.8655075,-59.140846,2.0,1728.5615701675415,-59.140841598659755,-65.29121,-1.0,4531408,100.0
85.85,-4.4524427e+16,0.4189424,,21.291815,39.44376,,7.370993e+29,1.0,-79.76047,-64.98712,509.7823,0.16286796,1.0,0.870023,-40.316708,100.0,-561.63403,44100,764058560.0,,[-0.997  6.145],7.5127163,8410360.0,1,441,661491400.0,True,100,76038744.0,1.0,0.870023,-58.46865,2.0,1731.8351519107819,-58.46865291491151,-64.98712,-1.0,4539993,100.0
85.71,-3.5163814e+16,0.4189424,,17.55591,35.5215,,6.989872e+29,1.0,-75.87256,-68.42386,352.426,0.24266697,1.0,0.86833704,-40.35106,100.0,-394.47568,44200,59854824.0,,[-1.015  6.021],6.6495137,850465.8,1,442,98586540.0,True,100,5991981.5,1.0,0.86833704,-58.31665,2.0,1734.5102787017822,-58.31664919346571,-68.42386,-1.0,4548564,100.0
86.9,-2725168600.0,0.4189424,,14.694349,33.803673,,5117107000000000.0,1.0,-73.93918,-66.11272,260.32034,0.05378647,1.0,0.8698484,-40.135506,100.0,-298.40353,44300,188526.83,,[-1.024  5.897],6.663069,4801.431,1,443,468016.53,True,100,22706.352,1.0,0.8698484,-59.244827,2.0,1737.7675800323486,-59.244830543398855,-66.11272,-1.0,4557254,100.0
85.28,-2.962275e+16,0.4189424,,27.436592,46.21776,,1.7308433e+29,1.0,-85.890884,-57.123787,812.2019,0.03492151,1.0,0.8684112,-39.673126,100.0,-883.3888,44400,163162220.0,,[-1.268  5.84 ],7.709428,2090302.4,1,444,1182955300.0,True,100,16339724.0,1.0,0.8684112,-58.454292,2.0,1740.7346205711365,-58.45429063290358,-57.123787,-1.0,4565782,100.0
84.77,-4560747000000000.0,0.4189424,,20.204754,37.69467,,9.272413e+27,1.0,-78.27579,-54.929806,461.2955,0.8890147,1.0,0.8599987,-40.581116,100.0,-508.65244,44500,11989239000.0,,[-1.243  5.963],7.2844667,247906020.0,1,445,8879488000.0,True,100,1488436200.0,1.0,0.8599987,-58.07103,2.0,1743.607186794281,-58.07103353232145,-54.929806,-1.0,4574259,100.0
85.07,-2.8030395e+16,0.4189424,,21.473495,39.67123,,2.8549478e+29,1.0,-79.67193,-64.35881,520.222,0.015222882,1.0,0.85939014,-40.000698,100.0,-572.67426,44600,359401660.0,,[-1.261  6.087],7.688363,8424652.0,1,446,1533442400.0,True,100,47976930.0,1.0,0.85939014,-58.198433,2.0,1746.4636223316193,-58.19843297407031,-64.35881,-1.0,4582766,100.0
85.27,-1.2735801e+16,0.4189424,,22.759832,31.409744,,1.49981415e+29,1.0,-81.04947,-56.815895,569.2161,0.013800288,1.0,0.85748935,-49.639725,100.0,-602.0961,44700,185892660.0,,[-1.257  5.962],7.1558537,2717793.0,1,447,459615000.0,True,100,19102134.0,1.0,0.85748935,-58.28964,2.0,1749.248791217804,-58.289637659788134,-56.815895,-1.0,4591293,100.0
86.63,-4.440678e+16,0.4189424,,17.588985,36.580704,,9.9113496e+29,1.0,-76.54196,-62.670902,371.66312,0.013445425,1.0,0.8614006,-39.961258,100.0,-416.2595,44800,115215736.0,,[-1.237  5.838],7.8924437,1662440.4,1,448,415224900.0,True,100,11801434.0,1.0,0.8614006,-58.95298,2.0,1751.8790335655212,-58.95297507062554,-62.670902,-1.0,4599956,100.0
87.22,-1.7117544e+16,0.4189424,,19.512823,38.426605,,1.2094756e+29,1.0,-78.842384,-63.398994,437.18256,0.0107464455,1.0,0.85465276,-40.41578,100.0,-486.3968,44900,2461373200.0,,[-1.22   5.962],7.5121446,32462136.0,1,449,3138524200.0,True,100,248198060.0,1.0,0.85465276,-59.32956,2.0,1754.4643120765686,-59.32956128105521,-63.398994,-1.0,4608678,100.0
85.5,-1913831.6,0.4189424,,23.132158,31.75518,,2160503800.0,1.0,-81.58009,-66.81527,583.85754,0.10158519,1.0,0.86374736,-49.824913,100.0,-617.46497,45000,554271.8,,[-1.253  5.842],6.9828854,5641.467,1,450,351455.97,True,100,55140.133,1.0,0.86374736,-58.44794,2.0,1756.8454060554504,-58.44793410658836,-66.81527,-1.0,4617228,100.0
84.69,-1.09556704e+17,0.4189424,,15.123696,32.894196,,9.226636e+30,1.0,-73.036934,-55.0287,271.85574,0.14725517,1.0,0.86335707,-40.14274,100.0,-307.91693,45100,2662739700.0,,[-1.356  5.913],6.567313,30249862.0,1,451,3745716500.0,True,100,265707180.0,1.0,0.86335707,-57.91324,2.0,1759.2166028022766,-57.913239418268205,-55.0287,-1.0,4625697,100.0
85.3,-4.6804325e+16,0.4189424,,18.03704,36.213356,,1.1464084e+30,1.0,-76.39035,-57.440483,388.51572,0.019151911,1.0,0.85498405,-40.176994,100.0,-432.22098,45200,260585310.0,,[-1.343  6.038],7.94864,6432392.5,1,452,1207517600.0,True,100,32564412.0,1.0,0.85498405,-58.353306,2.0,1761.4376635551453,-58.35330932751298,-57.440483,-1.0,4634227,100.0
83.53,-29539643000.0,0.4189424,,19.56219,36.84651,,4.259995e+17,1.0,-76.715416,-58.140545,440.91196,0.042149097,1.0,0.86204827,-39.868904,100.0,-486.1601,45300,311017.94,,[-1.355  6.162],7.631035,8918.457,1,453,1985060.5,True,100,38744.145,1.0,0.86204827,-57.15323,2.0,1764.183256149292,-57.1532265996933,-58.140545,-1.0,4642580,100.0
85.6,-6.0271796e+16,0.4189424,,20.692272,39.75728,,1.3085916e+30,1.0,-79.0759,-63.66379,494.60226,0.69827765,1.0,0.8593645,-39.31862,100.0,-547.277,45400,2752992500.0,,[-1.269  6.253],8.150593,28659112.0,1,454,289329760.0,True,100,273866850.0,1.0,0.8593645,-58.38362,2.0,1766.7997574806213,-58.383625505417584,-63.66379,-1.0,4651140,100.0
86.25,-4.438689e+16,0.4189424,,20.080912,38.743885,,7.869357e+29,1.0,-78.91173,-57.57195,462.4822,0.09002386,1.0,0.85511684,-40.167843,100.0,-512.5075,45500,89724630.0,,[-1.255  6.377],7.696701,2974814.8,1,455,700681540.0,True,100,12137156.0,1.0,0.85511684,-58.830814,2.0,1769.8315978050232,-58.83081556096673,-57.57195,-1.0,4659765,100.0
86.53,-2.9158346e+16,0.4189424,,18.687923,28.827297,,1.10803265e+30,1.0,-77.85913,-54.758064,404.4942,0.016930023,1.0,0.86055887,-49.031834,100.0,-432.1899,45600,1088063.4,,[-1.254  6.252],7.4334188,76457.54,1,456,18230090.0,True,100,225799.3,1.0,0.86055887,-59.171207,2.0,1772.7569477558136,-59.1712070029974,-54.758064,-1.0,4668418,100.0
85.88,-2790915400000000.0,0.4189424,,20.046915,38.362335,,3.236798e+27,1.0,-78.67575,-57.4454,462.461,0.00047964163,1.0,0.8656238,-40.313416,100.0,-511.50937,45700,35590744.0,,[-1.22   6.132],7.783457,1312660.6,1,457,330157300.0,True,100,5784776.0,1.0,0.8656238,-58.628838,2.0,1775.6068608760834,-58.628835828453305,-57.4454,-1.0,4677006,100.0
86.26,-6.551256e+16,0.4189424,,14.337776,23.617577,,1.2415104e+31,1.0,-73.031204,-52.291824,254.12518,0.036779646,1.0,0.8545094,-49.413628,100.0,-272.71594,45800,316139260.0,,[-1.265  6.015],6.968027,5181829.0,1,458,673063700.0,True,100,33668550.0,1.0,0.8545094,-58.69343,2.0,1778.6550495624542,-58.693429214656355,-52.291824,-1.0,4685632,100.0
84.36,-1.412483e+18,0.4189424,,24.742586,42.675076,,5.4139188e+32,1.0,-82.350494,-55.135452,663.76276,0.5779922,1.0,0.8690437,-39.67542,100.0,-724.4548,45900,66839652.0,,[-1.256  6.14 ],7.1810303,1134634.8,1,459,404276740.0,True,100,7006320.0,1.0,0.8690437,-57.60791,2.0,1781.6224591732025,-57.607908139377834,-55.135452,-1.0,4694068,100.0
86.29,-2.1097721e+17,0.4189424,,15.701974,34.565247,,2.8064347e+31,1.0,-74.41943,-57.683582,295.1823,0.07525104,1.0,0.86297154,-39.854187,100.0,-335.00195,46000,48600776.0,,[-1.227  6.018],6.9735465,1036542.75,1,460,219715410.0,True,100,5744434.5,1.0,0.86297154,-58.71746,2.0,1784.7410683631897,-58.717460549771786,-57.683582,-1.0,4702697,100.0
86.9,-569687700.0,0.4189424,,28.7992,38.787586,,128534194000000.0,1.0,-88.23411,-64.40397,892.49023,0.01260073,1.0,0.8696994,-49.44652,100.0,-942.62994,46100,164293.05,,[-1.227  6.143],7.943318,2604.2476,1,461,1131176.0,True,100,16780.926,1.0,0.8696994,-59.434914,2.0,1787.499790430069,-59.43490729093551,-64.40397,-1.0,4711387,100.0
85.39,-504292.34,0.4189424,,24.961838,43.342926,,59755520.0,1.0,-83.120804,-62.483734,692.26276,0.018100323,1.0,0.86824906,-39.777878,100.0,-754.8696,46200,3766.8179,,[-1.132  6.224],8.316806,75.58952,1,462,20226.723,True,100,387.2724,1.0,0.86824906,-58.158966,2.0,1790.6256039142609,-58.15896341726184,-62.483734,-1.0,4719926,100.0
85.52,-4.0958004e+19,0.4189424,,23.635134,41.924175,,4.8872217e+35,1.0,-81.795975,-61.727585,609.98,0.11443946,1.0,0.86474454,-39.8718,100.0,-668.5575,46300,425574200.0,,[-1.131  6.286],7.166617,4476404.0,1,463,309840930.0,True,100,42330990.0,1.0,0.86474454,-58.160843,2.0,1793.4588317871094,-58.160840058475735,-61.727585,-1.0,4728478,100.0
84.75,-2051343800000000.0,0.4189424,,23.851704,41.89482,,1.22935684e+27,1.0,-81.81735,-60.058174,627.75684,0.039619587,1.0,0.86509454,-39.92253,100.0,-686.2533,46400,65899360.0,,[-1.165  6.166],7.671582,946986.4,1,464,79107960.0,True,100,6644939.0,1.0,0.86509454,-57.965645,2.0,1796.3696761131287,-57.965649551600215,-60.058174,-1.0,4736953,100.0
85.67,-4.102352e+16,0.4189424,,18.029722,36.043053,,8.974741e+29,1.0,-76.35437,-56.992977,376.9918,0.00911719,1.0,0.85451,-40.311317,100.0,-420.2863,46500,605121400.0,,[-1.231  6.06 ],7.205615,7292226.5,1,465,2263019000.0,True,100,60293840.0,1.0,0.85451,-58.32465,2.0,1799.19988322258,-58.324647338092326,-56.992977,-1.0,4745520,100.0
87.21,-8.3518855e+17,0.4189424,,28.362354,47.84436,,1.1980877e+32,1.0,-87.95984,-60.689796,876.1863,1.0679028,1.0,0.8614294,-40.11548,100.0,-952.47626,46600,8380636700.0,,[-1.205  6.182],8.471309,90217830.0,1,466,22715226000.0,True,100,834039200.0,1.0,0.8614294,-59.597485,2.0,1802.07248878479,-59.59748421981931,-60.689796,-1.0,4754241,100.0
87.63,-951180400000000.0,0.4189424,,16.554108,35.912395,,4.895428e+26,1.0,-76.24603,-57.865326,332.9109,0.06193832,1.0,0.863348,-40.333637,100.0,-375.89172,46700,13670670.0,,[-1.207  6.057],7.6728363,397962.16,1,467,24840038.0,True,100,1688778.6,1.0,0.863348,-59.691925,2.0,1804.6501445770264,-59.69192502498627,-57.865326,-1.0,4763004,100.0
85.33,-9966746000000000.0,0.4189424,,16.922182,34.502018,,6.309157e+28,1.0,-75.37022,-64.667465,336.40137,0.013072232,1.0,0.86116827,-40.8682,100.0,-376.07355,46800,221554450.0,,[-1.257  5.943],7.073975,4588008.0,1,468,130742104.0,True,100,25102684.0,1.0,0.86116827,-58.448036,2.0,1806.9109163284302,-58.448034291416405,-64.667465,-1.0,4771537,100.0
87.61,-308596000000000.0,0.4189424,,18.462465,28.731941,,1.2576595e+26,1.0,-78.03287,-68.543625,388.7295,0.24895197,1.0,0.8587644,-49.300926,100.0,-416.2418,46900,12143372.0,,[-1.281  6.065],6.9185853,290079.47,1,469,34081276.0,True,100,1460028.5,1.0,0.8587644,-59.5704,2.0,1809.2885973453522,-59.57040090054274,-68.543625,-1.0,4780298,100.0
85.68,-2.2229491e+17,0.4189424,,26.478893,45.259796,,1.0598664e+31,1.0,-85.26764,-63.72625,760.7425,0.07444786,1.0,0.85664564,-40.007843,100.0,-829.0147,47000,177071710.0,,[-1.336  5.953],7.720794,3511962.0,1,470,376026180.0,True,100,20897144.0,1.0,0.85664564,-58.788742,2.0,1812.1072902679443,-58.78874548077583,-63.72625,-1.0,4788866,100.0
87.96,-1.1319341e+17,0.4189424,,25.88957,36.61197,,6.417892e+30,1.0,-85.866035,-55.220512,722.78485,0.14034687,1.0,0.8570093,-49.254066,100.0,-767.45776,47100,961573900.0,,[-1.324  5.829],7.2467318,13133382.0,1,471,990705800.0,True,100,97849220.0,1.0,0.8570093,-59.976463,2.0,1814.9888031482697,-59.9764678555727,-55.220512,-1.0,4797662,100.0
86.38,-16090615.0,0.4189424,,20.767332,39.324493,,95471420000.0,1.0,-79.45592,-55.40886,482.83432,0.05381952,1.0,0.8652441,-40.131424,100.0,-534.3721,47200,89861.84,,[-1.313  5.704],7.179991,1228.5376,1,472,163331.44,True,100,8987.964,1.0,0.8652441,-58.688583,2.0,1817.4831357002258,-58.68858587235212,-55.40886,-1.0,4806300,100.0
86.98,-2.2395236e+18,0.4189424,,25.188282,43.887424,,1.2167275e+33,1.0,-84.49968,-73.73841,704.5758,0.006414206,1.0,0.8596959,-40.612255,100.0,-768.7689,47300,516471400.0,,[-1.561  5.676],8.374141,6683841.5,1,473,1085191000.0,True,100,51866970.0,1.0,0.8596959,-59.311398,2.0,1820.4320657253265,-59.311397427022456,-73.73841,-1.0,4814998,100.0
85.39,-8504038000000000.0,0.4189424,,24.4821,42.854897,,1.9297058e+28,1.0,-82.66901,-57.32238,656.68756,0.15999526,1.0,0.859151,-39.81411,100.0,-717.8954,47400,13092803.0,,[-1.58   5.552],7.5706253,165943.06,1,474,81286104.0,True,100,1304851.1,1.0,0.859151,-58.186905,2.0,1823.2985241413116,-58.18690717414022,-57.32238,-1.0,4823537,100.0
