VarianceInitializer,MinTargetPdf,EpThisIter,Epsilon,EpRewMean,LearnableVariance,OptimizationReturnMin,MeanD2-0,MaxIW,TimeElapsed,EpLenMean,OptimizationReturnMean,EmpiricalD2Arithmetic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,StdWReturnMean,InitialReturnMin,StdIW,ReturnMeanIW,InitialReturnStd,Weights,OptimizationReturnMax,WReturnMean,MinIW,InitialBound,ESSRenyiArithmetic,MinBehavPdf,EpisodesSoFar,ReturnStepMaxmin,Iteration,DivergenceHarmonic,MeanEntropy,Penalization,MeanIW,InitialReturnMean,Inner Iteration,ReturnStepMax,Bound,EmpiricalD2Harmonic
-1.0,-60.545315,100,2.0,-58.89055329412222,,,1.0,6426162.0,5320.27484536171,86.0,24.844494,1.0,-48.7884,100.0,4531440,,-83.73505,852176.2,48982916.0,8.072309,[-3.058  5.37 ],34.946648,682.411,0.009789454,-723.1154,100.0,-60.545315,47500,0.8589226,475,3.914514e+23,0.4189424,True,181663.45,-58.890553,1,0.8589226,-25470035000000.0,1.0
-1.0,-61.311554,100,2.0,-57.954398419260976,,,1.0,265321760.0,5332.360769748688,84.69,20.986671,1.0,-48.906303,100.0,4539909,,-78.94107,26413298.0,1273933200.0,6.739879,[-3.13   5.269],30.034767,485.86636,0.14981166,-515.932,100.0,-61.311554,47600,0.8563378,476,3.725243e+29,0.4189424,True,3143094.8,-57.954395,1,0.8563378,-1.8352898e+16,1.0
-1.0,-56.475506,100,2.0,-59.17655882641673,,,1.0,6571115000.0,5344.160933732986,86.01,19.961199,1.0,-48.94891,100.0,4548510,,-79.13776,653717300.0,4362519600.0,7.532577,[-3.156  5.146],30.188847,455.18912,0.5619494,-485.56573,100.0,-56.475506,47700,0.86271775,477,2.6460578e+30,0.4189424,True,68682470.0,-59.17656,1,0.86271775,-4.9416446e+16,1.0
-1.0,-66.69866,100,2.0,-59.161233838647604,,,1.0,1598.3087,5357.256178617477,86.53,22.668842,1.0,-48.74169,100.0,4557163,,-81.83008,196.74414,22660.518,8.124681,[-3.168  5.022],33.088387,579.88696,0.07611921,-616.37775,100.0,-66.69866,47800,0.8624425,478,71688310.0,0.4189424,True,60.8017,-59.161236,1,0.8624425,-331657.4,1.0
-1.0,-55.960648,100,2.0,-59.29212789207697,,,1.0,8440653.0,5369.713383436203,86.31,28.326096,1.0,-48.92171,100.0,4565794,,-87.618225,1079294.5,104651420.0,8.144469,[-3.152  5.082],38.696514,868.7001,0.13190606,-918.6079,100.0,-55.960648,47900,0.8532846,479,5.139694e+21,0.4189424,True,180503.86,-59.29213,1,0.8532846,-3578522800000.0,1.0
-1.0,-62.22734,100,2.0,-59.42329221695662,,,1.0,40239852.0,5380.154289007187,86.66,19.824823,1.0,-48.667587,100.0,4574460,,-79.248116,4036215.8,32608412.0,8.210345,[-3.086  4.976],30.580528,460.43335,0.7240637,-491.60327,100.0,-62.22734,48000,0.8549489,480,9.628365e+30,0.4189424,True,543232.56,-59.423294,1,0.8549489,-9.67264e+16,1.0
-1.0,-61.03943,100,2.0,-60.26616084545851,,,1.0,2792934400.0,5392.532074689865,87.81,29.639273,1.0,-48.615814,100.0,4583241,,-89.90543,278371400.0,13090046000.0,7.8371987,[-3.135  4.861],41.28962,939.90814,0.17766632,-996.72614,100.0,-61.03943,48100,0.86319053,481,3.2348345e+31,0.4189424,True,30734914.0,-60.266163,1,0.86319053,-3.232113e+17,1.0
-1.0,-58.854454,100,2.0,-60.31780543416738,,,1.0,80876.78,5403.811953544617,88.34,26.524221,1.0,-39.78198,100.0,4592075,,-86.842026,8073.4937,292678.12,8.728743,[-3.141  4.986],47.060047,779.72516,0.011044601,-853.5399,100.0,-58.854454,48200,0.86596215,482,26231507000.0,0.4189424,True,963.10583,-60.317802,1,0.86596215,-12248930.0,1.0
-1.0,-60.034355,100,2.0,-60.3074943523109,,,1.0,187174900.0,5415.586597442627,88.42,29.133196,1.0,-48.76573,100.0,4600917,,-89.44069,31568438.0,3176191000.0,7.488391,[-3.387  5.025],40.674957,904.81903,0.13818048,-959.96173,100.0,-60.034355,48300,0.86235446,483,9.646844e+33,0.4189424,True,7323332.0,-60.30749,1,0.86235446,-5.4165857e+18,1.0
-1.0,-71.596115,100,2.0,-58.23994696393609,,,1.0,6569476.0,5428.574435472488,85.18,25.607466,1.0,-48.68859,100.0,4609435,,-83.84741,660624.3,59229200.0,7.160701,[-3.329  5.135],35.15882,707.0178,0.12303161,-748.21655,100.0,-71.596115,48400,0.87016475,484,8.501414e+19,0.4189424,True,96162.75,-58.239944,1,0.87016475,-379979920000.0,1.0
-1.0,-62.020584,100,2.0,-58.277050463557245,,,1.0,7248411000.0,5439.76718711853,84.4,29.403065,1.0,-48.515236,100.0,4617875,,-87.680115,721141440.0,27060322000.0,8.1054735,[-3.409  5.04 ],39.16488,930.2389,1.2796344,-981.36414,100.0,-62.020584,48500,0.8637229,485,2.7340105e+30,0.4189424,True,77169860.0,-58.27705,1,0.8637229,-8.4542e+16,1.0
-1.0,-58.73875,100,2.0,-59.25540367677808,,,1.0,571075840.0,5453.563700199127,86.17,23.891708,1.0,-39.424175,100.0,4626492,,-83.14711,57388936.0,3021337900.0,8.3884,[-3.418  5.164],43.722935,641.17883,0.03579741,-704.89417,100.0,-58.73875,48600,0.85836464,486,9.4111454e+30,0.4189424,True,7420215.5,-59.2554,1,0.85836464,-1.9548733e+17,1.0
-1.0,-61.35178,100,2.0,-59.61354658022523,,,1.0,3165.3308,5463.864428281784,86.7,32.138172,1.0,-39.7232,100.0,4635162,,-91.75172,426.56744,46615.402,9.018248,[-3.452  5.044],52.028515,1114.1907,0.07065488,-1204.4097,100.0,-61.35178,48700,0.8655592,487,755639550.0,0.4189424,True,106.60484,-59.613544,1,0.8655592,-2526999.5,1.0
-1.0,-56.627663,100,2.0,-58.96309573501348,,,1.0,3458.4468,5476.640528678894,85.89,21.822617,1.0,-48.412594,100.0,4643751,,-80.78571,499.09735,66652.57,7.489972,[-3.445  5.106],32.37312,532.3263,0.01366628,-567.25507,100.0,-56.627663,48800,0.86152387,488,64155017000.0,0.4189424,True,176.50807,-58.963097,1,0.86152387,-8915020.0,1.0
-1.0,-65.69104,100,2.0,-58.73487645283341,,,1.0,1398996500.0,5488.143949985504,85.64,19.450457,1.0,-39.385174,100.0,4652315,,-78.18533,139731340.0,626464500.0,7.342271,[-3.197  5.135],38.80016,432.2292,0.03627856,-482.4048,100.0,-65.69104,48900,0.855283,489,1.2854466e+30,0.4189424,True,16110020.0,-58.73488,1,0.855283,-5.6894826e+16,1.0
-1.0,-69.07785,100,2.0,-59.451426076889035,,,1.0,1362393500.0,5499.981379985809,86.91,25.709463,1.0,-48.787373,100.0,4661006,,-85.16089,135528740.0,509268220.0,8.25682,[-3.188  5.011],36.373516,729.1516,0.10744197,-773.24713,100.0,-69.07785,49000,0.86233026,490,1.4941025e+35,0.4189424,True,14836991.0,-59.45143,1,0.86233026,-1.7046671e+19,1.0
-1.0,-71.93318,100,2.0,-58.342485589385035,,,1.0,23438002000.0,5512.131119966507,84.86,22.439878,1.0,-39.275444,100.0,4669492,,-80.782364,2355805700.0,36780110000.0,7.8239646,[-3.205  4.887],41.50692,564.7625,0.016255628,-622.1842,100.0,-71.93318,49100,0.86303157,491,4.6445746e+32,0.4189424,True,284512670.0,-58.342484,1,0.86303157,-1.2376353e+18,1.0
-1.0,-54.995537,100,2.0,-60.18832705825567,,,1.0,1604912100.0,5525.782002687454,88.04,20.423985,1.0,-48.422188,100.0,4678296,,-80.61231,213881650.0,5879284000.0,7.7765026,[-3.23   4.764],32.190125,477.61316,0.00012926725,-512.1491,100.0,-54.995537,49200,0.8600842,492,3.593672e+35,0.4189424,True,45451810.0,-60.188324,1,0.8600842,-2.070586e+19,1.0
-1.0,-53.979908,100,2.0,-59.07898661673069,,,1.0,74725620.0,5538.725734233856,85.86,15.853066,1.0,-48.712234,100.0,4686882,,-74.93205,7661935.0,198704370.0,6.707237,[-3.22   4.889],26.219818,296.3067,0.2878325,-319.22092,100.0,-53.979908,49300,0.8635589,493,1.2705822e+30,0.4189424,True,1178265.5,-59.078983,1,0.8635589,-2.5830898e+16,1.0
-1.0,-69.678085,100,2.0,-60.041377565711734,,,1.0,83120480.0,5552.295273303986,87.31,22.287647,1.0,-39.171547,100.0,4695613,,-82.329025,9163001.0,793491200.0,8.495136,[-3.234  4.765],43.15748,568.9066,0.020508476,-630.98364,100.0,-69.678085,49400,0.8623855,494,7.817465e+28,0.4189424,True,1948855.6,-60.041378,1,0.8623855,-1.7358967e+16,1.0
-1.0,-54.85678,100,2.0,-60.35527065396309,,,1.0,68967150.0,5565.881563901901,88.0,22.633728,1.0,-48.452602,100.0,4704413,,-82.989,7789901.0,707162000.0,7.969413,[-3.268  4.644],34.536396,575.7972,0.23884372,-615.55145,100.0,-54.85678,49500,0.8590442,495,2.9482314e+29,0.4189424,True,1562224.4,-60.355274,1,0.8590442,-2.158806e+16,1.0
-1.0,-55.955963,100,2.0,-59.72255409866571,,,1.0,313114780.0,5575.794992208481,86.8,26.508274,1.0,-48.449005,100.0,4713093,,-86.23083,31856674.0,931893570.0,8.398819,[-3.25   4.768],37.781822,773.2287,0.07737633,-820.80774,100.0,-55.955963,49600,0.85868585,496,2.4668373e+29,0.4189424,True,3980196.5,-59.722557,1,0.85868585,-2.3632778e+16,1.0
-1.0,-65.75261,100,2.0,-59.9123665510118,,,1.0,19357586.0,5588.642477750778,87.3,20.668238,1.0,-47.69353,100.0,4721823,,-80.580605,1949550.0,38605540.0,8.418446,[-3.305  4.656],32.887074,498.04626,0.08701978,-534.0946,100.0,-65.75261,49700,0.8689112,497,2.208369e+19,0.4189424,True,236226.9,-59.912365,1,0.8689112,-169458750000.0,1.0
-1.0,-61.399334,100,2.0,-60.11002819299698,,,1.0,11902294000.0,5601.795583963394,87.61,21.797352,1.0,-47.933758,100.0,4730584,,-81.90738,1184243100.0,638991550.0,8.74677,[-3.547  4.592],33.97362,551.6305,0.14917295,-590.1007,100.0,-61.399334,49800,0.86700875,498,1.1042111e+36,0.4189424,True,124189976.0,-60.11003,1,0.86700875,-4.042858e+19,1.0
-1.0,-67.253914,100,2.0,-61.034801126867535,,,1.0,23294.691,5611.693646907806,88.95,19.071829,1.0,-48.117123,100.0,4739479,,-80.10663,2510.9312,173765.11,8.579057,[-3.55   4.467],31.989506,437.3348,0.22292598,-471.4426,100.0,-67.253914,49900,0.8697768,499,10853769000000.0,0.4189424,True,580.6739,-61.034805,1,0.8697768,-112552504.0,1.0
