InitialReturnMin,MaxIWNorm,InitialReturnStd,EpLenMean,TimestepsSoFar,J_sample_variance,MeanIW,StdIW,EpThisIter,ESSRenyi,Bound,OptimizationReturnMin,ESSClassic,ReturnMeanIW,EmpiricalD2,EpRewMean,InitialReturnMean,Iteration,InitialReturnMax,MeanIWNorm,TimeElapsed,MinIW,LearnableVariance,MaxIW,Weights,InitialBound,OptimizationReturnMean,VarianceInit,EpisodesSoFar,StdIWNorm,OptimizationReturnMax,ReturnStepMax,ReturnStepMaxmin,MeanEntropy,MinIWNorm
-107.35582,0.0535097,11.721636,98.73,6001645,6831.617,0.6693816,0.9228418,100,6.916457,-58.33309,,34.474785,-44.72609,14.458269,-67.95061284303665,-67.95061,433,-51.010666,0.006693816,8908.465601682663,0.0038695727,,5.3509703,[0.537 1.993],-71.52914,39.40521,-1.0,43300,0.009228419,56.345154,0.86622536,0.86622536,0.4189424,3.8695725e-05
-102.81934,0.05223023,12.888432,98.35,6011480,10121.946,0.9317338,0.83947027,100,59.58114,-67.90203,,55.194996,-63.46187,1.6783835,-67.44221686735749,-67.442215,434,-50.810585,0.009317337,8921.425446987152,0.14401788,,5.2230234,[0.518 2.04 ],-70.86952,35.377125,-1.0,43400,0.008394702,52.00876,0.85764396,0.85764396,0.4189424,0.0014401787
-118.23581,0.062104262,12.105961,96.81,6021161,10285.76,0.7221154,0.9339477,100,18.710396,-56.16852,,37.4146,-47.0571,5.3446226,-66.89601244702935,-66.89601,435,-50.393875,0.0072211535,8933.876798391342,0.026349686,,6.2104263,[0.504 2.062],-70.837204,51.339794,-1.0,43500,0.009339477,67.841934,0.8516589,0.8516589,0.4189424,0.00026349686
-100.50781,0.06781561,11.747301,100.06,6031167,9316.741,0.9157529,0.9641082,100,47.22902,-69.38368,,47.429413,-64.50869,2.1173422,-68.69269910439849,-68.692696,436,-50.404312,0.009157529,8947.176086187363,0.064207025,,6.781561,[0.636 2.072],-72.04295,31.815115,-1.0,43600,0.009641083,50.1035,0.86509055,0.86509055,0.4189424,0.00064207026
-110.95746,0.01950618,13.354708,97.51,6040918,12602.185,0.9894749,0.3237862,100,88.00921,-69.81763,,90.327736,-65.87513,1.1362448,-67.09210358411073,-67.0921,437,-51.809006,0.009894748,8958.71874833107,0.38502637,,1.950618,[0.721 2.057],-70.79068,43.865356,-1.0,43700,0.003237862,59.148453,0.86158216,0.86158216,0.4189424,0.0038502635
-101.90029,0.04955869,11.439245,97.31,6050649,4573.219,0.5594108,0.846692,100,5.8414173,-50.16713,,30.387646,-36.11329,17.119133,-66.97628739267587,-66.97629,438,-50.60121,0.0055941083,8971.401757478714,0.0089152185,,4.955869,[0.686 2.054],-70.37296,34.924004,-1.0,43800,0.00846692,51.29908,0.8701761,0.8701761,0.4189424,8.9152185e-05
-100.70805,0.10202543,11.8987465,97.81,6060430,6988.9746,0.7169239,1.2718161,100,7.713847,-59.59262,,24.113567,-47.505928,12.9637,-67.33148860618472,-67.33149,439,-40.664085,0.0071692388,8985.880707263947,0.0011314573,,10.202543,[0.694 2.103],-70.68842,33.376564,-1.0,43900,0.012718162,60.04397,0.8616015,0.8616015,0.4189424,1.13145725e-05
-100.004585,0.075670004,11.119013,100.6,6070490,6300.0806,0.7137034,1.1902139,100,6.3547425,-63.788918,,26.447426,-50.56532,15.736279,-69.13632404536008,-69.13633,440,-50.917633,0.007137033,9003.12741112709,0.008713549,,7.567001,[0.726 2.147],-72.46981,30.868261,-1.0,44000,0.011902139,49.086952,0.86013776,0.86013776,0.4189424,8.7135486e-05
-93.50522,0.020035362,11.144283,94.06,6079896,8754.295,0.9857654,0.30852723,100,91.84908,-67.710106,,91.078156,-64.45791,1.0887425,-64.94700740978122,-64.947014,441,-50.856976,0.009857654,9019.813206195831,0.50122637,,2.0035362,[0.725 2.196],-68.06385,28.55821,-1.0,44100,0.0030852724,42.648243,0.8655491,0.8655491,0.4189424,0.0050122635
-95.61121,0.059588917,10.286533,95.36,6089432,6051.378,0.7170481,1.175667,100,6.946426,-59.013493,,27.113014,-46.92125,14.395892,-65.69939940169454,-65.6994,442,-51.280457,0.0071704807,9034.02253818512,0.0025557368,,5.958892,[0.721 2.187],-68.886444,29.911816,-1.0,44200,0.011756671,44.330757,0.8699867,0.8699867,0.4189424,2.5557367e-05
-105.579475,0.04508171,12.078094,98.28,6099260,5788.886,0.61083925,0.9035779,100,7.581309,-52.50532,,31.366137,-39.723694,13.190334,-67.6439777211845,-67.64398,443,-51.633118,0.006108392,9049.908363342285,0.006883453,,4.508171,[0.732 2.235],-71.1633,37.9355,-1.0,44300,0.009035778,53.946358,0.8622278,0.8622278,0.4189424,6.883453e-05
-105.6828,0.06688068,12.060825,97.85,6109045,6427.8994,0.6218712,1.1116099,100,6.9744773,-55.001884,,23.83652,-41.662766,14.337992,-66.93956935063005,-66.93957,444,-51.105934,0.006218711,9065.567399978638,0.00017129899,,6.688068,[0.896 2.244],-70.46233,38.74323,-1.0,44400,0.0111161,54.576866,0.86325574,0.86325574,0.4189424,1.7129898e-06
-119.34479,0.05612028,13.82134,98.77,6118922,11968.937,0.7416897,1.0555742,100,9.316505,-60.893204,,33.052345,-47.859863,10.733638,-68.0740251685679,-68.07403,445,-51.072624,0.007416896,9083.677754163742,0.0021574583,,5.612028,[0.876 2.291],-72.05218,51.270767,-1.0,44500,0.010555742,68.27216,0.86281174,0.86281174,0.4189424,2.1574582e-05
-112.061005,0.063169055,11.824545,96.31,6128553,9049.751,0.7071804,1.0731442,100,7.1160665,-61.022457,,30.277363,-47.01971,14.052708,-66.12150825425982,-66.121506,446,-41.14052,0.0070718033,9100.00951051712,0.00031512266,,6.316906,[0.914 2.334],-69.85687,45.9395,-1.0,44600,0.010731442,70.92049,0.86175454,0.86175454,0.4189424,3.1512266e-06
-97.78311,0.06138407,11.166682,97.39,6138292,3854.7908,0.5408256,0.86174953,100,6.8656263,-47.53628,,28.257269,-35.096794,14.565313,-66.61742742538452,-66.61743,447,-51.385475,0.0054082554,9115.008509874344,0.0060538235,,6.138407,[0.865 2.29 ],-69.87686,31.165686,-1.0,44700,0.008617495,46.397636,0.8613174,0.8613174,0.4189424,6.0538234e-05
-112.071365,0.052162398,11.64728,97.26,6148018,5609.97,0.51996124,0.8831598,100,10.500279,-44.84585,,25.740429,-33.31735,9.523556,-66.73525013118983,-66.73525,448,-50.763428,0.0051996126,9132.69415473938,0.004392665,,5.21624,[1.038 2.287],-70.470955,45.336117,-1.0,44800,0.008831599,61.307938,0.858665,0.858665,0.4189424,4.3926648e-05
-114.95062,0.0972881,12.614257,97.88,6157806,13077.96,0.8661896,1.1472278,100,41.6447,-63.6694,,36.30849,-57.731808,2.401266,-66.91400705695152,-66.914,449,-41.13679,0.008661896,9150.156498908997,0.04326513,,9.72881,[1.07  2.329],-70.74569,48.036617,-1.0,44900,0.011472277,73.81383,0.8652754,0.8652754,0.4189424,0.0004326513
-102.47298,0.08393264,10.582485,98.14,6167620,8753.036,0.7923778,1.2683833,100,10.433536,-63.8768,,28.071455,-53.301994,9.584478,-67.17642953202129,-67.17642,450,-51.280758,0.007923778,9167.994055271149,0.0070608533,,8.393264,[1.027 2.306],-70.59219,35.29655,-1.0,45000,0.012683832,51.19222,0.8631536,0.8631536,0.4189424,7.0608534e-05
-100.18976,0.06538054,11.0387,98.38,6177458,8018.998,0.8297937,1.1757894,100,22.115784,-64.711655,,33.246975,-57.610146,4.5216575,-67.52162716716528,-67.52162,451,-51.582443,0.008297938,9183.259974002838,0.029375512,,6.5380545,[1.02 2.35],-70.86129,32.668133,-1.0,45100,0.0117578935,48.607315,0.8642008,0.8642008,0.4189424,0.00029375512
-97.69256,0.09973064,10.914987,100.61,6187519,6874.931,0.7198543,1.3651813,100,6.5701966,-62.483955,,21.755234,-49.779644,15.220244,-68.74645571678877,-68.74645,452,-51.970894,0.007198543,9202.901620149612,4.6604117e-05,,9.973064,[1.151 2.351],-72.00287,28.946104,-1.0,45200,0.013651813,45.721664,0.85555047,0.85555047,0.4189424,4.6604114e-07
-91.71651,0.08635068,10.297044,100.23,6197542,4636.238,0.6078563,1.0598757,100,6.6719184,-51.18125,,24.750996,-39.345364,14.988193,-68.55738471522928,-68.55738,453,-51.526665,0.0060785627,9217.007340431213,0.0074580996,,8.635068,[1.064 2.313],-71.6146,23.159124,-1.0,45300,0.010598757,40.189842,0.8597378,0.8597378,0.4189424,7.4580996e-05
-91.28349,0.041833438,10.824677,94.01,6206943,8704.393,0.98606825,0.6531386,100,69.7054,-66.08423,,69.50579,-62.43973,1.434609,-64.42080241128802,-64.4208,454,-41.28491,0.009860682,9231.23505783081,0.15884754,,4.183344,[0.901 2.304],-67.463585,26.86269,-1.0,45400,0.0065313852,49.998585,0.85027075,0.85027075,0.4189424,0.0015884754
-92.33971,0.084852204,9.575619,96.31,6216574,8358.006,0.86333174,1.198461,100,24.712568,-60.156075,,34.16412,-53.964397,4.046524,-66.02170115485788,-66.0217,455,-51.397705,0.0086333165,9244.954082250595,0.042282328,,8.485221,[0.924 2.32 ],-69.099686,26.318008,-1.0,45500,0.011984611,40.942,0.85560215,0.85560215,0.4189424,0.00042282327
-99.53142,0.060352284,11.730504,97.77,6226351,3655.595,0.5182065,0.8588842,100,6.8662267,-46.879272,,26.687794,-34.217926,14.56404,-66.95649876788258,-66.956505,456,-50.616146,0.005182064,9259.206632137299,0.0067001986,,6.0352287,[0.795 2.321],-70.27421,32.57492,-1.0,45600,0.008588842,48.91527,0.86474264,0.86474264,0.4189424,6.700199e-05
-107.33482,0.089862205,12.18859,98.63,6236214,13049.34,0.8655092,1.3215592,100,14.736102,-65.38837,,30.016783,-56.068108,6.786055,-67.93341599792242,-67.93342,457,-51.25489,0.008655092,9271.52055978775,0.010825537,,8.98622,[0.968 2.317],-71.51124,39.401405,-1.0,45700,0.013215591,56.079933,0.86378896,0.86378896,0.4189424,0.00010825537
-106.01787,0.02883703,10.956018,99.3,6246144,11485.631,0.9912181,0.386414,100,87.63149,-70.68772,,86.80758,-66.91263,1.1411422,-67.97352203860879,-67.97352,458,-51.304947,0.009912181,9286.682741641998,0.23883747,,2.8837032,[0.982 2.358],-71.50745,38.04435,-1.0,45800,0.00386414,54.71292,0.8622254,0.8622254,0.4189424,0.0023883746
-90.13348,0.12979707,9.686146,98.09,6255953,6496.378,0.69271904,1.4327546,100,6.5939245,-55.516365,,18.946972,-43.816177,15.165475,-66.74423444584012,-66.74423,459,-51.658993,0.00692719,9302.28054690361,0.0063074017,,12.979708,[0.982 2.368],-69.74868,23.389244,-1.0,45900,0.014327547,38.474483,0.86952305,0.86952305,0.4189424,6.307402e-05
-99.54677,0.091131784,10.337188,97.34,6265687,6787.738,0.6937705,1.2497406,100,8.127473,-57.500927,,23.557402,-45.86159,12.303947,-66.90087716922164,-66.90088,460,-51.739605,0.0069377054,9315.808739185333,0.002061559,,9.113178,[0.924 2.326],-70.2191,32.64589,-1.0,46000,0.0124974055,47.807163,0.85786223,0.85786223,0.4189424,2.061559e-05
-100.90299,0.041559152,11.489061,97.04,6275391,10143.18,0.9691619,0.51648784,100,84.61804,-67.396484,,77.88125,-63.7401,1.181781,-66.68596199110151,-66.68597,461,-51.569862,0.00969162,9330.811100959778,0.30754513,,4.1559153,[0.906 2.373],-70.04939,34.21703,-1.0,46100,0.005164879,49.33313,0.86784494,0.86784494,0.4189424,0.0030754511
-105.959145,0.05291077,10.424723,98.27,6285218,6210.634,0.6372507,0.8961001,100,8.213419,-54.198914,,33.58646,-41.874813,12.175198,-66.8522572785616,-66.85226,462,-50.698174,0.0063725067,9345.397840738297,0.0019654264,,5.291077,[0.916 2.385],-70.38424,39.106884,-1.0,46200,0.008961002,55.26097,0.8648717,0.8648717,0.4189424,1.9654264e-05
-86.750854,0.090571165,9.982492,92.82,6294500,4393.4575,0.69467235,1.2989773,100,9.284222,-53.308872,,22.23914,-43.818577,10.770962,-63.318269826471806,-63.318268,463,-40.570236,0.006946722,9358.770547866821,0.011749698,,9.0571165,[0.8   2.357],-66.20997,23.432583,-1.0,46300,0.012989773,46.18062,0.8633445,0.8633445,0.4189424,0.00011749697
-95.26628,0.06032077,11.104366,95.95,6304095,5093.3774,0.6574873,1.0302163,100,5.9801507,-55.47542,,28.94211,-42.489826,16.721987,-65.32877104774117,-65.328766,464,-51.054764,0.006574872,9370.670617580414,0.0012846971,,6.032077,[0.825 2.401],-68.50432,29.937511,-1.0,46400,0.010302163,44.211517,0.869372,0.869372,0.4189424,1.2846971e-05
-91.51991,0.050302967,9.929659,97.64,6313859,2942.078,0.5458616,0.90139616,100,3.4515312,-54.301224,,26.832088,-37.880646,28.972649,-66.45959715172648,-66.459595,465,-51.17442,0.0054586167,9382.826833724976,0.009512147,,5.030297,[0.896 2.443],-69.51026,25.060312,-1.0,46500,0.009013961,40.345493,0.86840296,0.86840296,0.4189424,9.512147e-05
-90.06581,0.05102851,11.27833,98.39,6323698,2789.5227,0.51090145,0.7666392,100,4.8104234,-46.15779,,30.753279,-32.46957,20.78819,-67.36398419171572,-67.36398,466,-41.572456,0.0051090145,9397.315707445145,0.0019870244,,5.102851,[0.832 2.396],-70.36618,22.701826,-1.0,46600,0.0076663913,48.493355,0.86735755,0.86735755,0.4189424,1.9870244e-05
-88.01674,0.052034795,11.283246,98.31,6333529,3570.6577,0.63766026,0.97195816,100,7.189087,-54.423977,,30.09003,-43.481712,13.909972,-67.1470108447969,-67.14701,467,-51.145897,0.006376603,9414.16919350624,0.0015100412,,5.20348,[0.925 2.435],-70.0809,20.869726,-1.0,46700,0.00971958,36.870842,0.8639203,0.8639203,0.4189424,1.51004115e-05
-95.19978,0.06402029,12.554697,99.61,6343490,3205.5054,0.5254328,0.9474038,100,7.5943065,-47.342197,,23.523092,-35.82702,13.167759,-68.29926408991217,-68.29926,468,-42.152237,0.005254328,9430.180247068405,0.005110197,,6.4020295,[0.966 2.388],-71.47259,26.900518,-1.0,46800,0.009474037,53.047546,0.8580333,0.8580333,0.4189424,5.1101968e-05
-109.72601,0.13837694,12.120352,97.59,6353249,14901.544,0.806678,1.5357575,100,13.750426,-61.962467,,21.624084,-52.098984,7.272502,-66.9766682368517,-66.97667,469,-51.29698,0.008066781,9441.557699918747,0.0061337184,,13.837694,[0.834 2.364],-70.6342,42.749344,-1.0,46900,0.015357574,58.42903,0.86931837,0.86931837,0.4189424,6.133718e-05
-99.18441,0.07109424,9.968954,97.58,6363007,9413.814,0.88588953,1.0148208,100,46.605774,-64.252335,,43.24775,-59.40947,2.1456568,-66.8622899530828,-66.86229,470,-51.108265,0.008858895,9455.982922792435,0.054928172,,7.109424,[0.984 2.365],-70.168434,32.32212,-1.0,47000,0.010148207,48.076145,0.8542569,0.8542569,0.4189424,0.0005492817
-99.45029,0.061594304,10.159843,97.16,6372723,4202.7803,0.5567321,0.8621755,100,7.4012218,-47.391323,,29.4267,-35.206112,13.511283,-66.28168477550149,-66.281685,471,-51.84936,0.0055673206,9468.262202739716,0.004993076,,6.1594305,[1.004 2.338],-69.596695,33.168602,-1.0,47100,0.008621755,47.600925,0.8693221,0.8693221,0.4189424,4.9930757e-05
-89.84842,0.075513735,10.453023,98.41,6382564,5073.036,0.7274742,1.1935369,100,4.7327757,-62.60967,,27.087345,-48.842926,21.12925,-67.16876933842897,-67.16877,472,-50.94088,0.0072747413,9479.98397397995,0.0042394847,,7.5513735,[1.064 2.292],-70.16372,22.679651,-1.0,47200,0.011935368,38.90754,0.85314375,0.85314375,0.4189424,4.2394844e-05
-105.08708,0.049791496,11.780802,101.65,6392729,5378.0986,0.6099977,0.86211705,100,6.181882,-56.062088,,33.361687,-41.97349,16.176304,-69.99027102932334,-69.99027,473,-51.41283,0.0060999775,9490.50761270523,0.0017782497,,4.97915,[1.057 2.242],-73.49318,35.09681,-1.0,47300,0.00862117,53.67425,0.8603003,0.8603003,0.4189424,1.7782497e-05
-96.20479,0.04348702,9.958103,99.76,6402705,4910.846,0.65661013,0.96178514,100,4.831057,-59.21286,,31.790821,-44.622894,20.699404,-68.19780998244882,-68.19781,474,-52.061226,0.006566101,9500.157934188843,0.0009120442,,4.348702,[1.129 2.283],-71.40464,28.00698,-1.0,47400,0.009617851,44.143562,0.87007886,0.87007886,0.4189424,9.120442e-06
-96.96889,0.10088369,10.6756115,99.32,6412637,5628.2007,0.68109244,1.2871861,100,8.229669,-57.52402,,21.873877,-46.256718,12.151157,-67.86280158415437,-67.8628,475,-51.65384,0.006810924,9510.474750518799,0.0099840425,,10.088369,[1.274 2.307],-71.0951,29.106087,-1.0,47500,0.0128718605,45.31505,0.86865914,0.86865914,0.4189424,9.984042e-05
-98.9557,0.06509931,12.042949,98.19,6422456,4879.044,0.5954869,0.9659383,100,6.2279797,-51.68299,,27.539083,-38.46559,16.056572,-67.18959273114801,-67.1896,476,-51.284843,0.0059548686,9520.777628421783,0.0068285246,,6.5099306,[1.276 2.353],-70.48812,31.766113,-1.0,47600,0.0096593825,47.67086,0.86271614,0.86271614,0.4189424,6.828525e-05
-90.57311,0.08496593,9.92887,98.96,6432352,8615.107,0.9127971,1.3318647,100,21.089115,-64.74579,,31.959293,-58.171497,4.7417827,-67.25378836274147,-67.253784,477,-41.02468,0.009127971,9531.20640039444,0.011171849,,8.496593,[1.15  2.325],-70.27289,23.319324,-1.0,47700,0.013318646,49.54843,0.8642458,0.8642458,0.4189424,0.000111718495
-118.206665,0.08272545,12.190655,100.01,6442353,13498.692,0.7982088,1.3192765,100,16.950216,-64.13102,,26.797186,-54.560555,5.8996296,-68.23792002484203,-68.23792,478,-50.989464,0.007982087,9541.413076639175,0.012981745,,8.272545,[1.08  2.358],-72.17815,49.968746,-1.0,47800,0.0131927645,67.2172,0.86781144,0.86781144,0.4189424,0.00012981745
-105.82593,0.040095214,12.495589,97.17,6452070,9656.656,0.87819344,0.83054805,100,34.998928,-65.93801,,52.786167,-59.975307,2.8572304,-66.72195744618773,-66.721954,479,-40.992756,0.008781934,9551.602316856384,0.019411456,,4.0095215,[1.06  2.321],-70.24949,39.10397,-1.0,47900,0.00830548,64.833176,0.85909516,0.85909516,0.4189424,0.00019411456
-139.02603,0.048297204,14.861302,101.42,6462212,13031.69,0.6926419,0.85326105,100,8.235841,-63.871933,,39.720978,-47.72385,12.142051,-69.41876723974943,-69.41877,480,-40.76483,0.006926419,9562.083697080612,0.0040586223,,4.8297205,[1.131 2.342],-74.05297,69.60727,-1.0,48000,0.00853261,98.2612,0.86340535,0.86340535,0.4189424,4.0586223e-05
-100.05904,0.06608019,12.094391,99.99,6472211,4945.433,0.60443175,0.96630526,100,6.4164605,-53.65776,,28.122726,-40.490746,15.584916,-68.2543789152801,-68.25437,481,-41.88058,0.006044317,9572.448572397232,0.003259447,,6.6080194,[1.274 2.315],-71.589676,31.804659,-1.0,48100,0.009663052,58.178455,0.8630897,0.8630897,0.4189424,3.2594467e-05
-125.18803,0.08741321,13.2134905,100.17,6482228,10241.792,0.6482768,1.0438914,100,8.744548,-57.036858,,27.832493,-42.92537,11.435697,-68.41761315509677,-68.41761,482,-51.530384,0.0064827674,9583.067548036575,0.0036725195,,8.741321,[1.292 2.266],-72.59054,56.770416,-1.0,48200,0.010438914,73.65764,0.86075264,0.86075264,0.4189424,3.6725192e-05
-110.7157,0.047502976,11.747331,104.25,6492653,13530.24,0.9608031,0.9890529,100,40.760933,-72.182686,,48.551495,-66.402176,2.4533296,-71.07175782337785,-71.071754,483,-51.31729,0.009608029,9594.703700065613,0.08878106,,4.7502975,[1.286 2.221],-74.762276,39.643944,-1.0,48300,0.009890528,59.398407,0.8663006,0.8663006,0.4189424,0.00088781054
-104.22148,0.075935476,11.199338,100.82,6502735,9903.507,0.885913,1.0043538,100,46.441685,-66.41682,,43.758682,-61.319023,2.153238,-69.34675703555345,-69.346756,484,-52.425053,0.008859131,9607.067862272263,0.060487945,,7.593548,[1.335 2.195],-72.820816,34.874725,-1.0,48400,0.010043537,51.79643,0.8685138,0.8685138,0.4189424,0.00060487946
-111.012276,0.034636106,11.82762,100.55,6512790,4124.5522,0.486473,0.6671959,100,6.152382,-47.08604,,34.710148,-32.16744,16.253868,-68.61451275452971,-68.61451,485,-51.193165,0.00486473,9621.55737543106,0.004418314,,3.4636106,[1.288 2.22 ],-72.31492,42.397762,-1.0,48500,0.0066719586,59.81911,0.8686971,0.8686971,0.4189424,4.418314e-05
-104.70151,0.12161919,11.26705,100.24,6522814,9979.698,0.8398408,1.4444731,100,15.223198,-68.2048,,25.264122,-59.25984,6.568922,-68.16891098514199,-68.168915,486,-51.381813,0.008398409,9635.552463531494,0.007878562,,12.161919,[1.305 2.171],-71.65896,36.532597,-1.0,48600,0.014444731,53.319695,0.86338085,0.86338085,0.4189424,7.8785626e-05
-124.95912,0.06484113,13.124613,102.98,6533112,18068.594,0.8845265,1.1989765,100,26.340506,-67.97934,,35.243744,-59.863476,3.7964344,-70.39566420987248,-70.39566,487,-51.700806,0.008845266,9648.099157094955,0.014174524,,6.4841127,[1.266 2.211],-74.56097,54.563457,-1.0,48700,0.011989765,73.258316,0.8576642,0.8576642,0.4189424,0.00014174523
-92.533485,0.09469259,10.806997,97.52,6542864,4380.2236,0.61328965,1.1293135,100,6.900589,-52.30095,,22.775076,-40.55915,14.491517,-66.69802697524429,-66.69803,488,-51.656334,0.0061328965,9660.336303472519,0.004185626,,9.469259,[1.277 2.244],-69.78248,25.835457,-1.0,48800,0.011293135,40.87715,0.8628863,0.8628863,0.4189424,4.1856256e-05
-109.55255,0.07623368,12.349306,103.24,6553188,5545.394,0.556011,0.9277025,100,7.1688113,-51.35633,,26.427893,-37.717484,13.949314,-70.64323144674302,-70.643234,489,-41.544693,0.0055601103,9676.475425720215,0.00080785144,,7.6233683,[1.282 2.196],-74.294975,38.909317,-1.0,48900,0.009277025,68.00786,0.8559715,0.8559715,0.4189424,8.078514e-06
-107.41922,0.09508456,13.10915,105.23,6563711,11360.426,0.74599385,1.3914516,100,9.995427,-62.446983,,22.325968,-51.121414,10.004575,-72.08669210016727,-72.08669,490,-51.97135,0.0074599385,9687.68765950203,0.004944334,,9.508456,[1.282 2.149],-75.667336,35.332527,-1.0,49000,0.013914514,55.44787,0.864071,0.864071,0.4189424,4.9443337e-05
-121.084595,0.048152447,13.057853,104.04,6574115,6971.1787,0.5599738,0.8388309,100,6.9329815,-54.949577,,30.826601,-39.620796,14.423809,-71.20668228790164,-71.20668,491,-51.467354,0.0055997386,9697.755669116974,0.00479073,,4.8152447,[1.316 2.191],-75.242836,49.87791,-1.0,49100,0.008388309,69.61724,0.8630795,0.8630795,0.4189424,4.79073e-05
-124.96685,0.08145973,12.39536,100.76,6584191,18997.51,0.95794725,1.0169014,100,45.018215,-70.202545,,47.017414,-63.99415,2.221323,-69.022736364156,-69.022736,492,-52.055763,0.009579472,9707.480616092682,0.050121307,,8.145973,[1.353 2.143],-73.18829,55.94411,-1.0,49200,0.010169013,72.91109,0.8570667,0.8570667,0.4189424,0.0005012131
-92.781364,0.07539168,10.279555,101.84,6594375,4247.1006,0.63326055,1.0839655,100,9.711932,-53.364502,,25.445358,-43.440502,10.296612,-69.39253166928887,-69.39253,493,-52.064728,0.0063326056,9720.48713850975,0.001022578,,7.539168,[1.365 2.116],-72.485245,23.388832,-1.0,49300,0.010839655,40.716637,0.8649889,0.8649889,0.4189424,1.022578e-05
-109.2851,0.073047504,12.26556,103.23,6604698,10192.202,0.7805268,1.2078292,100,18.777632,-62.774082,,29.458439,-54.367504,5.325485,-70.79921451076865,-70.79922,494,-52.310307,0.0078052673,9735.29615020752,0.0018670035,,7.3047504,[1.326 2.161],-74.442055,38.485886,-1.0,49400,0.012078292,56.974796,0.8592783,0.8592783,0.4189424,1.8670034e-05
-117.78728,0.03618461,12.103259,101.37,6614835,6379.7666,0.5942551,0.7462292,100,5.756454,-57.74314,,38.80662,-41.37876,17.371805,-69.4482156547904,-69.44822,495,-52.4358,0.005942551,9749.420385837555,0.0039024632,,3.618461,[1.37  2.123],-73.37445,48.33906,-1.0,49500,0.007462291,65.35148,0.8634673,0.8634673,0.4189424,3.902463e-05
-108.50426,0.058054004,11.584359,102.88,6625123,7971.771,0.72065765,1.2110575,100,8.250948,-64.579,,26.15032,-51.987614,12.11982,-70.60212516829371,-70.60213,496,-52.41467,0.0072065764,9763.779373884201,0.0014479028,,5.8054004,[1.547 2.111],-74.21893,37.902134,-1.0,49600,0.012110575,56.08959,0.85656077,0.85656077,0.4189424,1.4479027e-05
-108.03577,0.030543188,12.296643,107.33,6635856,10949.6455,0.94758546,0.4273151,100,78.07605,-73.43196,,83.10084,-69.3564,1.2808025,-73.22276207745075,-73.222755,497,-53.00465,0.009475854,9777.729053735733,0.24938105,,3.054319,[1.53  2.066],-76.82396,34.813004,-1.0,49700,0.0042731506,55.031116,0.8653469,0.8653469,0.4189424,0.0024938104
-108.30072,0.036833294,13.523451,105.62,6646418,3743.8276,0.51445246,0.7252302,100,6.42748,-51.961067,,33.47516,-37.72173,15.558197,-72.3417177914083,-72.34172,498,-52.04169,0.0051445244,9790.65634393692,0.010377159,,3.6833293,[1.582 2.066],-75.951744,35.959003,-1.0,49800,0.0072523025,56.25903,0.85418653,0.85418653,0.4189424,0.00010377159
-111.08913,0.071224436,13.7154,105.8,6656998,7317.727,0.6901381,0.9506929,100,18.700237,-58.222214,,34.511124,-49.6592,5.3475256,-72.43443067297339,-72.434425,499,-52.49543,0.006901381,9803.829483747482,0.012879922,,7.1224437,[1.415 2.082],-76.137405,38.654694,-1.0,49900,0.009506929,58.593697,0.8694175,0.8694175,0.4189424,0.00012879922
