LearnableVariance,VarianceInit,MeanIWNorm,EmpiricalD2,Bound,EpThisIter,MinIWNorm,ReturnStepMaxmin,InitialReturnMean,ESSRenyi,EpisodesSoFar,StdIW,TimestepsSoFar,InitialReturnMax,OptimizationReturnMin,Iteration,Weights,InitialBound,MinIW,InitialReturnMin,EpLenMean,MaxIW,ESSClassic,MeanIW,ReturnMeanIW,InitialReturnStd,OptimizationReturnMax,StdIWNorm,J_sample_variance,EpRewMean,MeanEntropy,ReturnStepMax,TimeElapsed,MaxIWNorm,OptimizationReturnMean
True,-1,0.0067083947,5.886797,-60.79384,100,9.489056e-05,0.8647766,-68.83087,16.987167,48900,0.87260944,8712037,-50.3553,,489,[ 0.224  2.023 -2.192],-73.94478,0.009489056,-153.41728,99.42,5.6310205,37.146984,0.6708395,-48.3861,18.228632,103.06198,0.008726094,15604.013,-68.830871873945,-0.7781116,0.8647766,3281.6514053344727,0.056310203,84.58642
True,-1,0.0052195336,6.886181,-54.97166,100,2.7744416e-05,0.8610254,-70.66217,14.521837,49000,0.6494006,8722155,-50.540443,,490,[ 0.187  2.032 -2.197],-77.49998,0.0027744416,-205.13446,101.18,3.1836607,39.246967,0.5219534,-37.028183,22.377056,154.59402,0.006494005,18499.219,-70.66216898500919,-0.78342307,0.8610254,3283.583779335022,0.031836607,134.47229
True,-1,0.007967491,3.6446142,-73.82152,100,9.533511e-05,0.85859,-72.61591,27.437746,49100,0.8052153,8732523,-40.524147,,491,[ 0.189  2.044 -2.202],-82.39674,0.0095335115,-293.425,103.68,4.090899,49.471523,0.79674906,-55.149055,30.970707,252.90085,0.0080521535,90223.664,-72.61591300845146,-0.7793384,0.85859,3285.251538515091,0.04090899,220.80908
True,-1,0.006751527,9.63754,-58.173153,100,9.555284e-05,0.8626504,-65.134705,10.376092,49200,0.8873819,8741996,-50.485817,,492,[ 0.202  2.053 -2.198],-69.558205,0.009555284,-132.7049,94.73,4.290335,36.66367,0.6751527,-44.440678,13.687361,82.21908,0.008873818,12075.057,-65.13470544949173,-0.78363514,0.8626504,3286.7651674747467,0.042903353,67.57019
True,-1,0.007726401,4.681113,-65.73183,100,0.00023174818,0.8585978,-69.647644,21.362442,49300,0.98920715,8752023,-50.430412,,493,[ 0.2    2.04  -2.203],-76.192245,0.023174819,-196.33826,100.27,5.373065,37.890923,0.77264017,-51.571987,25.142237,145.90784,0.009892072,39793.797,-69.64764172896743,-0.81567985,0.8585978,3288.3989284038544,0.053730648,126.69061
True,-1,0.009068134,2.5298388,-72.26684,100,0.0005199098,0.8599169,-68.55058,39.52821,49400,1.0416545,8761865,-40.46771,,494,[ 0.19   2.03  -2.235],-76.0089,0.05199098,-223.74988,98.42,8.279802,43.112617,0.9068134,-60.40402,23.277287,183.28217,0.010416545,71041.12,-68.55058298975229,-0.81907314,0.8599169,3290.5323762893677,0.08279802,155.1993
True,-1,0.0074419407,4.5899754,-54.199394,100,0.00029205641,0.8645284,-65.40581,21.78661,49500,0.99783814,8771352,-50.177124,,495,[ 0.198  2.038 -2.238],-69.057144,0.029205643,-109.54005,94.87,6.4730716,35.74203,0.74419403,-46.37669,13.22813,59.362923,0.00997838,9652.607,-65.40580697923899,-0.8324811,0.8645284,3292.501650571823,0.06473071,44.134243
True,-1,0.008583302,2.3781044,-81.40459,100,0.00056951906,0.8698112,-76.6699,42.050297,49600,0.7458382,8782237,-40.39988,,496,[ 0.225  2.029 -2.251],-86.017654,0.056951907,-280.43268,108.85,3.8902547,56.97816,0.85833013,-66.98931,33.92522,240.0328,0.0074583823,81468.07,-76.66989705890417,-0.8417355,0.8698112,3294.667718887329,0.038902547,203.76279
True,-1,0.008239867,2.5364368,-67.26526,100,0.00042167588,0.86363375,-72.20243,39.425385,49700,1.0414592,8792626,-50.55335,,497,[ 0.25   2.024 -2.261],-78.542435,0.04216759,-190.20032,103.89,7.6882496,38.49839,0.8239868,-57.16803,22.24963,139.64697,0.010414592,42346.0,-72.20243182197213,-0.85577834,0.86363375,3296.6460814476013,0.0768825,117.997894
True,-1,0.009969543,1.0146915,-73.02122,100,0.007202345,0.8624687,-68.80481,98.552124,49800,0.12950663,8802641,-50.277496,,498,[ 0.256  2.031 -2.275],-73.13693,0.7202345,-129.96362,100.15,1.4590573,98.34054,0.9969542,-68.65739,15.00368,79.68613,0.0012950663,17231.416,-68.80481017798185,-0.8576672,0.8624687,3298.6406865119934,0.014590573,61.158813
True,-1,0.009362729,1.8094658,-71.666374,100,0.0010660127,0.8542376,-69.64205,55.26493,49900,0.8672136,8812708,-50.45809,,499,[ 0.258  2.03  -2.277],-75.7226,0.10660127,-182.41653,100.67,4.64383,53.823605,0.936273,-63.487038,18.770023,131.95844,0.008672137,40738.188,-69.64205111548304,-0.84682393,0.8542376,3300.123934030533,0.046438295,112.77448
