EpRewMean,Epsilon,Weights,StdIW,MaxIW,Inner Iteration,OptimizationReturnMin,InitialBound,InitialReturnMax,MeanEntropy,MinIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,EmpiricalD2Harmonic,EpThisIter,TimeElapsed,OptimizationReturnMax,EpisodesSoFar,InitialReturnStd,ESSRenyiHarmonic,StdWReturnMean,ReturnStepMax,Bound,DivergenceHarmonic,EpLenMean,MeanD2-0,Iteration,MeanIW,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,OptimizationReturnMean,Penalization,VarianceInitializer,ReturnMeanIW,ReturnStepMaxmin,LearnableVariance,EmpiricalD2Arithmetic
-64.58766792595387,2.0,[0.005 2.807],43115664.0,319426850.0,1,,-726.97534,-50.191162,0.4189424,0.07635127,100.0,-71.095116,-71.095116,1.0,100,3665.2527599334717,38.380295,40800,10.131798,100.0,,0.8546887,-2.0698124e+17,1.7769338e+31,94.17,1.0,408,8238118.5,-64.58767,677.87537,-88.57146,4228442,23.98379,True,-1.0,818724740.0,0.8546887,,1.0
-62.03099884182215,2.0,[0.024 2.93 ],300353860.0,3016819200.0,1,,-1377.1985,-40.40203,0.4189424,0.07664192,100.0,-59.37831,-59.37831,1.0,100,3673.756735801697,55.8685,40900,10.040537,100.0,,0.8594925,-1.7850332e+17,2.9435198e+30,90.36,1.0,409,32666942.0,-62.030994,1273.158,-96.27053,4237478,34.239532,True,-1.0,22935351000.0,0.8594925,,1.0
-63.11961889013648,2.0,[0.028 3.055],11076612.0,82096340.0,1,,-886.9959,-50.060272,0.4189424,0.033679906,100.0,-60.10051,-60.10051,1.0,100,3681.9797728061676,40.17002,41000,9.910672,100.0,,0.85890335,-9.091136e+18,2.8567388e+34,92.29,1.0,410,2154560.5,-63.119617,833.2101,-90.23029,4246707,27.110674,True,-1.0,958191170.0,0.85890335,,1.0
-62.07142515107989,2.0,[0.017 3.18 ],1911445.8,15573374.0,1,,-857.3021,-40.034332,0.4189424,0.01857549,100.0,-62.49247,-62.49247,1.0,100,3690.756161212921,48.56749,41100,8.649625,100.0,,0.8665413,-462056840000000.0,3.4534276e+25,90.82,1.0,411,339039.56,-62.07143,778.678,-88.60182,4255789,26.530397,True,-1.0,211509460.0,0.8665413,,1.0
-63.601937611848115,2.0,[-0.221  3.102],888262.4,8922047.0,1,,-702.8915,-39.41293,0.4189424,0.005693434,100.0,-64.0453,-64.0453,1.0,100,3699.0817935466766,47.422314,41200,9.388638,100.0,,0.86312413,-21549083000.0,8.2455255e+16,92.55,1.0,412,98358.81,-63.60194,627.93304,-86.83524,4265044,23.233305,True,-1.0,23574716.0,0.86312413,,1.0
-61.48238466635346,2.0,[-0.311  3.015],8744729.0,66871276.0,1,,-756.5733,-39.31933,0.4189424,0.3152695,100.0,-64.712585,-64.712585,1.0,100,3706.366044998169,46.09443,41300,10.632099,100.0,,0.8568018,-4.613571e+16,4.2434898e+29,89.54,1.0,413,2136361.5,-61.482388,685.7522,-85.41376,4273998,23.931374,True,-1.0,557232500.0,0.8568018,,1.0
-61.7865905380249,2.0,[-0.291  3.138],4966.933,40190.85,1,,-648.28564,-49.78608,0.4189424,0.15224515,100.0,-64.234695,-64.234695,1.0,100,3714.950634241104,35.333916,41400,7.8882008,100.0,,0.869931,-4096928800.0,9688021000000000.0,90.41,1.0,414,1419.6501,-61.786587,606.6715,-85.119995,4283039,23.333403,True,-1.0,741080.2,0.869931,,1.0
-63.032938984185456,2.0,[-0.383  3.054],411630.66,3281912.0,1,,-676.6665,-39.348267,0.4189424,0.075688355,100.0,-71.57059,-71.57059,1.0,100,3723.472094297409,46.278793,41500,9.735672,100.0,,0.8579684,-24323527000.0,1.1602824e+17,91.91,1.0,415,73878.48,-63.03294,605.27765,-85.62706,4292230,22.594124,True,-1.0,5705345.0,0.8579684,,1.0
-60.654274464845656,2.0,[-0.467  3.147],1988.4894,14025.892,1,,-1756.7833,-39.21093,0.4189424,0.012800823,100.0,-66.60275,-66.60275,1.0,100,3731.663957834244,60.59999,41600,10.056532,100.0,,0.8656371,-2507165000.0,419240180000000.0,88.05,1.0,416,515.9119,-60.65428,1634.3767,-99.81092,4301035,39.156647,True,-1.0,736241.2,0.8656371,,1.0
-62.33033046662808,2.0,[-0.371  3.067],880.1651,8819.938,1,,-1869.2262,-49.50549,0.4189424,0.03764237,100.0,-59.183342,-59.183342,1.0,100,3739.4896092414856,53.86587,41700,9.388597,100.0,,0.85318875,-2737315.8,727854700.0,90.54,1.0,417,130.89085,-62.330326,1772.5118,-103.37136,4310089,41.04103,True,-1.0,127988.77,0.85318875,,1.0
-61.66965246394277,2.0,[-0.619  3.097],4735648.0,43471164.0,1,,-1278.1447,-49.93596,0.4189424,0.088877015,100.0,-66.74458,-66.74458,1.0,100,3747.1837763786316,45.33374,41800,8.9821415,100.0,,0.8600379,-1702628900000000.0,6.1772634e+26,89.71,1.0,418,812863.4,-61.669647,1209.642,-95.2697,4319060,33.600048,True,-1.0,377056100.0,0.8600379,,1.0
-62.737788598835465,2.0,[-0.852  3.006],127858470.0,1284977000.0,1,,-622.5504,-49.556328,0.4189424,0.039517093,100.0,-59.075096,-59.075096,1.0,100,3755.5218653678894,35.144707,41900,9.949673,100.0,,0.858984,-4.6810196e+17,1.2926583e+32,91.52,1.0,419,13864426.0,-62.73778,581.3802,-84.701035,4328212,21.963247,True,-1.0,2970660400.0,0.858984,,1.0
-63.38850845471025,2.0,[-0.85   2.881],1868.169,18216.055,1,,-698.7367,-49.266617,0.4189424,0.020222124,100.0,-63.54429,-63.54429,1.0,100,3764.578661441803,37.633743,42000,9.935866,100.0,,0.8586909,-6897386.5,20568610000.0,92.61,1.0,420,350.75528,-63.388504,651.52856,-86.90036,4337473,23.511852,True,-1.0,126648.12,0.8586909,,1.0
-61.862310182452205,2.0,[-0.744  2.947],16704081.0,167284000.0,1,,-1264.7947,-39.853775,0.4189424,0.02034065,100.0,-64.585075,-64.585075,1.0,100,3773.715754508972,54.644707,42100,10.007248,100.0,,0.85682297,-2216048700000.0,4.9564302e+20,90.14,1.0,421,1856676.0,-61.86231,1165.2648,-94.49848,4346487,32.636173,True,-1.0,101410620.0,0.85682297,,1.0
-61.31966873928904,2.0,[-0.813  3.051],495076.25,3437210.8,1,,-788.55023,-39.38877,0.4189424,0.5408236,100.0,-58.153694,-58.153694,1.0,100,3781.638934135437,46.955986,42200,9.423546,100.0,,0.858764,-8.413523e+16,1.3104924e+30,89.63,1.0,422,151442.31,-61.319668,715.05817,-86.34476,4355450,25.025091,True,-1.0,66787396.0,0.858764,,1.0
-62.33397500142455,2.0,[-0.796  2.927],15181839.0,107685780.0,1,,-681.56006,-49.022743,0.4189424,0.027333876,100.0,-60.502857,-60.502857,1.0,100,3789.562248945236,36.823845,42300,9.138869,100.0,,0.86577404,-4.141527e+16,8.395506e+29,90.58,1.0,423,3282133.5,-62.333973,636.3619,-85.84659,4364508,23.512615,True,-1.0,1013988740.0,0.86577404,,1.0
-63.040196469128134,2.0,[-0.811  2.803],69920160.0,702167360.0,1,,-827.0338,-49.251358,0.4189424,0.01646143,100.0,-66.08586,-66.08586,1.0,100,3796.962831020355,39.576523,42400,10.479555,100.0,,0.8586321,-1.599992e+17,9.39134e+30,91.99,1.0,424,7997758.5,-63.040195,774.82574,-88.82788,4373707,25.787683,True,-1.0,707285800.0,0.8586321,,1.0
-61.823740863502024,2.0,[-0.828  2.927],11827598.0,93531190.0,1,,-1246.5216,-39.749466,0.4189424,0.013387745,100.0,-63.369102,-63.369102,1.0,100,3805.020526409149,53.886726,42500,11.7346,100.0,,0.8591023,-2.1196718e+18,4.795706e+32,89.43,1.0,425,2282432.2,-61.823742,1149.7329,-93.63619,4382650,31.81245,True,-1.0,1184012700.0,0.8591023,,1.0
-61.805570031702516,2.0,[-0.833  2.802],2186688000.0,21978857000.0,1,,-1583.9475,-39.232533,0.4189424,0.124657676,100.0,-68.28137,-68.28137,1.0,100,3813.601575613022,59.31293,42600,10.810386,100.0,,0.8612088,-7.6133824e+18,4.2150264e+33,89.65,1.0,426,221808770.0,-61.805565,1466.6841,-98.54546,4391615,36.73989,True,-1.0,185803620000.0,0.8612088,,1.0
-62.159618066698314,2.0,[-0.839  2.927],346796260.0,3123883800.0,1,,-1553.0275,-49.276703,0.4189424,0.6173667,100.0,-55.271427,-55.271427,1.0,100,3821.612049341202,49.894157,42700,10.010927,100.0,,0.8625401,-1.9704518e+17,5.63865e+30,90.13,1.0,427,51993612.0,-62.15962,1470.0507,-99.17086,4400628,37.011242,True,-1.0,30689931000.0,0.8625401,,1.0
-60.70027317762375,2.0,[-0.84   3.052],9835.386,77190.24,1,,-754.36884,-48.71843,0.4189424,0.030703241,100.0,-62.158566,-62.158566,1.0,100,3829.6981642246246,37.15747,42800,8.633428,100.0,,0.8548912,-1568941400.0,1160281500000000.0,88.29,1.0,428,2354.2761,-60.70028,708.3482,-85.8759,4409457,25.175627,True,-1.0,1278311.6,0.8548912,,1.0
-62.237898724675176,2.0,[-0.925  3.143],7569690.0,75203176.0,1,,-594.2759,-39.30863,0.4189424,0.17225333,100.0,-65.104385,-65.104385,1.0,100,3837.145399570465,44.10401,42900,9.003923,100.0,,0.8561797,-470625700000000.0,5.268428e+25,90.82,1.0,429,941196.2,-62.237896,529.4404,-83.41264,4418539,21.174746,True,-1.0,151505580.0,0.8561797,,1.0
-60.92510016903281,2.0,[-0.976  3.257],155.07368,1374.1646,1,,-914.925,-39.8567,0.4189424,0.12370269,100.0,-65.64897,-65.64897,1.0,100,3843.770136117935,48.43012,43000,9.385306,100.0,,0.86445606,-611479.0,55688960.0,88.83,1.0,430,47.55144,-60.9251,836.7476,-88.28682,4427422,27.361721,True,-1.0,28041.477,0.86445606,,1.0
-60.785196206122635,2.0,[-0.962  3.318],2645.8616,24629.168,1,,-784.3266,-39.855083,0.4189424,0.019885534,100.0,-71.500435,-71.500435,1.0,100,3851.1835486888885,46.23614,43100,8.525029,100.0,,0.8679422,-10743449.0,21871972000.0,88.79,1.0,431,528.669,-60.785194,713.0711,-86.091225,4436301,25.306028,True,-1.0,204776.3,0.8679422,,1.0
-60.94895924657583,2.0,[-0.855  3.382],15442494.0,154956940.0,1,,-822.39136,-49.331993,0.4189424,0.039103966,100.0,-65.02426,-65.02426,1.0,100,3857.572062253952,37.89032,43200,9.178772,100.0,,0.8621553,-5.190292e+18,1.1762859e+34,88.89,1.0,432,2085590.8,-60.94896,774.53894,-87.22231,4445190,26.273354,True,-1.0,1235445100.0,0.8621553,,1.0
-62.18848179161549,2.0,[-0.836  3.506],1905976200.0,18348198000.0,1,,-1170.8942,-49.727043,0.4189424,0.039201945,100.0,-58.688274,-58.688274,1.0,100,3864.5481774806976,44.478683,43300,8.935804,100.0,,0.8574699,-1.8489541e+19,7.861169e+34,90.99,1.0,433,244245040.0,-62.18848,1104.9526,-94.20573,4454289,32.017246,True,-1.0,68301030000.0,0.8574699,,1.0
-61.10236507952213,2.0,[-0.818  3.382],77266280.0,562153500.0,1,,-685.5286,-39.990555,0.4189424,0.10553521,100.0,-59.718346,-59.718346,1.0,100,3871.804962158203,44.370087,43400,8.885983,100.0,,0.85890687,-1066218050000000.0,2.6397922e+26,89.38,1.0,434,11646484.0,-61.102364,619.90814,-84.36064,4463227,23.258276,True,-1.0,4568397300.0,0.85890687,,1.0
-61.12354020506144,2.0,[-0.765  3.495],20179612000.0,202829040000.0,1,,-728.6444,-49.61388,0.4189424,0.03683047,100.0,-64.97069,-64.97069,1.0,100,3878.8152978420258,36.10468,43500,8.959944,100.0,,0.85871124,-1.1269206e+17,6.726282e+30,89.31,1.0,435,2095630100.0,-61.12354,685.19556,-85.71856,4472158,24.59502,True,-1.0,7756553700.0,0.85871124,,1.0
-59.64863261058927,2.0,[-0.772  3.62 ],2059659.2,17782368.0,1,,-564.16016,-39.304836,0.4189424,0.009476327,100.0,-61.680874,-61.680874,1.0,100,3886.3073296546936,41.36481,43600,8.077437,100.0,,0.86226237,-834939960000000.0,2.1430324e+26,86.83,1.0,436,433284.47,-59.648632,507.12805,-80.66965,4480841,21.021015,True,-1.0,86831010.0,0.86226237,,1.0
-60.607456406354906,2.0,[-0.815  3.738],61409090.0,615781800.0,1,,-790.24475,-40.080063,0.4189424,0.15414794,100.0,-60.64425,-60.64425,1.0,100,3893.2209968566895,45.928825,43700,8.643045,100.0,,0.8643629,-1.4321638e+16,4.148456e+28,88.6,1.0,437,6955628.0,-60.607456,719.935,-86.00889,4489701,25.401434,True,-1.0,925764860.0,0.8643629,,1.0
-58.790357117652896,2.0,[-0.842  3.86 ],952418370.0,7583472600.0,1,,-1010.81903,-39.290268,0.4189424,0.7396751,100.0,-57.494747,-57.494747,1.0,100,3899.3303253650665,48.86302,43800,8.309962,100.0,,0.8702792,-6.5280874e+16,6.728086e+29,85.7,1.0,438,140701180.0,-58.790356,931.2373,-88.15329,4498271,29.362932,True,-1.0,117690790000.0,0.8702792,,1.0
-59.35017921835184,2.0,[-0.821  3.983],5028674.5,47117350.0,1,,-759.1442,-49.22466,0.4189424,0.1639357,100.0,-53.573334,-53.573334,1.0,100,3905.6930129528046,35.744717,43900,7.7598305,100.0,,0.86017376,-5.6878066e+18,1.7835476e+34,86.99,1.0,439,856949.7,-59.35018,716.5582,-84.969376,4506970,25.619196,True,-1.0,443090850.0,0.86017376,,1.0
-57.71947680607438,2.0,[-0.836  4.107],71264.914,715892.3,1,,-437.75192,-39.836403,0.4189424,0.026021248,100.0,-53.938774,-53.938774,1.0,100,3910.6524114608765,36.09716,44000,7.9101186,100.0,,0.8638612,-1379980900.0,1009052900000000.0,84.56,1.0,440,8401.813,-57.71948,394.32288,-75.93356,4515426,18.214087,True,-1.0,289998.62,0.8638612,,1.0
-60.22965380370617,2.0,[-0.741  4.189],248076660.0,2479183400.0,1,,-1356.4071,-39.92337,0.4189424,0.0131943235,100.0,-69.36726,-69.36726,1.0,100,3916.079540491104,54.585815,44100,9.055853,100.0,,0.85890245,-3.688481e+18,1.3791718e+33,87.85,1.0,441,28501584.0,-60.229652,1257.0947,-94.509186,4524211,34.279533,True,-1.0,4680450000.0,0.85890245,,1.0
-60.443733358830215,2.0,[-0.735  4.064],4235671300.0,42561688000.0,1,,-724.9985,-40.26226,0.4189424,0.048843473,100.0,-67.875275,-67.875275,1.0,100,3921.815839290619,44.476913,44200,8.294307,100.0,,0.8588468,-6.128302e+16,8.6373466e+29,88.48,1.0,442,440762980.0,-60.443737,659.06396,-84.739174,4533059,24.295439,True,-1.0,273799330000.0,0.8588468,,1.0
-58.639292040765284,2.0,[-0.742  4.189],53213.855,405399.47,1,,-833.7332,-49.29243,0.4189424,0.040081102,100.0,-60.217888,-60.217888,1.0,100,3926.7881548404694,36.37218,44300,7.698738,100.0,,0.8609226,-325572170000.0,5.450495e+19,85.09,1.0,443,11744.232,-58.639294,789.6384,-85.66461,4541568,27.025318,True,-1.0,8882439.0,0.8609226,,1.0
-58.541294965744015,2.0,[-0.667  4.089],294635.1,2045527.1,1,,-699.9488,-39.828075,0.4189424,0.09711684,100.0,-58.033264,-58.033264,1.0,100,3931.4944558143616,42.77582,44400,7.7428746,100.0,,0.86313534,-3.3706203e+16,3.0539986e+29,85.32,1.0,444,76743.67,-58.541294,638.96094,-82.6039,4550100,24.062603,True,-1.0,28162746.0,0.86313534,,1.0
-59.59920504078269,2.0,[-0.684  4.213],1477906.9,12752483.0,1,,-1048.1158,-40.08136,0.4189424,0.026999664,100.0,-66.40309,-66.40309,1.0,100,3936.1296927928925,49.562134,44500,7.9739504,100.0,,0.8603204,-29328266000000.0,1.2829548e+23,87.19,1.0,445,251114.08,-59.599205,966.24316,-89.64349,4558819,30.044289,True,-1.0,133633550.0,0.8603204,,1.0
-59.66722279563546,2.0,[-0.616  4.318],1560407200.0,15682914000.0,1,,-1523.8479,-40.13671,0.4189424,0.97331625,100.0,-67.37018,-67.37018,1.0,100,3941.3062920570374,56.207397,44600,8.564811,100.0,,0.86562043,-1.1355555e+20,1.1627471e+36,87.56,1.0,446,157064210.0,-59.66722,1418.5499,-96.34411,4567575,36.676884,True,-1.0,87386850000.0,0.86562043,,1.0
-60.120490888506176,2.0,[-0.567  4.433],96275600.0,877455600.0,1,,-417.92853,-49.68407,0.4189424,0.1817346,100.0,-57.70614,-57.70614,1.0,100,3946.7228910923004,28.86343,44700,7.1138244,100.0,,0.86321366,-4.0826095e+16,2.1613563e+30,88.55,1.0,447,16359583.0,-60.120487,390.1612,-78.5475,4576430,18.42701,True,-1.0,4232688000.0,0.86321366,,1.0
-59.68424890011549,2.0,[-0.581  4.309],3653.793,35531.137,1,,-583.17474,-39.29301,0.4189424,0.04376531,100.0,-56.39292,-56.39292,1.0,100,3951.852462530136,41.86674,44800,7.9721174,100.0,,0.85994697,-6502294.5,11582981000.0,86.98,1.0,448,642.2339,-59.68425,524.7519,-81.15975,4585128,21.475506,True,-1.0,214081.66,0.85994697,,1.0
-58.330214050710204,2.0,[-0.687  4.243],232.1235,2269.0393,1,,-1062.7241,-49.31453,0.4189424,0.07805344,100.0,-62.544807,-62.544807,1.0,100,3956.888803243637,39.664177,44900,8.423637,100.0,,0.866801,-415222.2,53031684.0,84.97,1.0,449,54.31533,-58.330215,1010.2877,-88.97871,4593625,30.648493,True,-1.0,33327.715,0.866801,,1.0
-60.74327644437552,2.0,[-0.683  4.305],147.9159,1052.7086,1,,-614.209,-40.55755,0.4189424,0.051855348,100.0,-71.43857,-71.43857,1.0,100,3962.2841653823853,42.12194,45000,8.595104,100.0,,0.85951895,-529119.94,74811070.0,88.82,1.0,450,52.904102,-60.743275,555.07324,-82.67949,4602507,21.936213,True,-1.0,17581.338,0.85951895,,1.0
-59.31006311044097,2.0,[-0.67   4.367],19709706000.0,198091210000.0,1,,-343.98297,-49.554874,0.4189424,0.09106246,100.0,-54.171978,-54.171978,1.0,100,3967.1620240211487,26.149845,45100,7.239223,100.0,,0.86095196,-2.8620855e+16,1.5765775e+30,86.71,1.0,451,1982084200.0,-59.310062,321.19113,-75.70472,4611178,16.394657,True,-1.0,522510170000.0,0.86095196,,1.0
-59.830479552149775,2.0,[-0.662  4.491],25032624.0,230006080.0,1,,-462.0273,-39.824364,0.4189424,0.037547432,100.0,-63.46485,-63.46485,1.0,100,3972.01495885849,38.523827,45200,8.346052,100.0,,0.8589213,-2.2591162e+19,2.0854603e+35,87.88,1.0,452,5071266.0,-59.830482,412.5622,-78.34819,4619966,18.517712,True,-1.0,973350900.0,0.8589213,,1.0
-58.82044010400772,2.0,[-0.878  4.617],10995425.0,109241480.0,1,,-437.35468,-40.13876,0.4189424,0.009446515,100.0,-60.207123,-60.207123,1.0,100,3977.469703435898,37.110554,45300,7.1992626,100.0,,0.86966634,-458148930000000.0,9.960151e+25,85.98,1.0,453,1568583.5,-58.82044,391.4528,-77.24931,4628564,18.428873,True,-1.0,110579120.0,0.86966634,,1.0
-59.444074330031874,2.0,[-0.926  4.502],86078.85,865357.9,1,,-452.612,-49.95292,0.4189424,0.05243419,100.0,-60.914703,-60.914703,1.0,100,3982.3311128616333,28.916237,45400,6.885454,100.0,,0.8677111,-172375620.0,38134373000000.0,87.08,1.0,454,8973.136,-59.444077,424.7433,-78.869156,4637272,19.425083,True,-1.0,259866.36,0.8677111,,1.0
-61.25609037593007,2.0,[-0.679  4.544],346873540.0,3481808100.0,1,,-814.5169,-40.233322,0.4189424,0.061078627,100.0,-65.08567,-65.08567,1.0,100,3987.7286479473114,46.921204,45500,8.390977,100.0,,0.86555517,-2.0892963e+18,8.105242e+32,89.97,1.0,455,39921184.0,-61.25609,741.1374,-87.154526,4646269,25.898436,True,-1.0,11068950000.0,0.86555517,,1.0
-59.91013183921576,2.0,[-0.679  4.669],127.24337,978.97406,1,,-556.44946,-50.13486,0.4189424,0.045852352,100.0,-60.966415,-60.966415,1.0,100,3992.5038452148438,31.521381,45600,7.1020904,100.0,,0.85688376,-258979.25,53771104.0,87.91,1.0,456,41.36267,-59.910133,523.333,-81.65624,4655060,21.746109,True,-1.0,16114.939,0.85688376,,1.0
-58.27463012993336,2.0,[-0.68   4.731],48000913000.0,482436380000.0,1,,-519.2726,-40.039036,0.4189424,0.0006100638,100.0,-59.31632,-59.31632,1.0,100,3997.7648067474365,38.670933,45700,7.1992054,100.0,,0.86141443,-1.1279555e+17,5.1201883e+30,85.3,1.0,457,4833899500.0,-58.274628,469.43164,-78.70997,4663590,20.435339,True,-1.0,246321300000.0,0.86141443,,1.0
-59.012505519688126,2.0,[-0.669  4.856],629.793,5180.546,1,,-799.3952,-40.622932,0.4189424,0.098332115,100.0,-58.06786,-58.06786,1.0,100,4003.348651409149,44.381165,45800,7.6277175,100.0,,0.85745275,-52505890.0,637220100000.0,86.45,1.0,458,203.5226,-59.012505,733.74493,-85.0041,4672235,25.991592,True,-1.0,95080.37,0.85745275,,1.0
-58.80360022842884,2.0,[-0.566  4.927],62464544.0,627151400.0,1,,-815.56165,-40.482246,0.4189424,0.026278611,100.0,-57.790157,-57.790157,1.0,100,4008.952215194702,44.481544,45900,8.078374,100.0,,0.8540884,-4323226300000000.0,4.2967316e+27,85.65,1.0,459,7332953.0,-58.803604,749.6157,-84.96379,4680800,26.16019,True,-1.0,4022079000.0,0.8540884,,1.0
-58.22495117634535,2.0,[-0.595  4.806],208284.69,1238206.9,1,,-407.18344,-40.096985,0.4189424,0.026290042,100.0,-50.025665,-50.025665,1.0,100,4013.417236328125,35.52658,46000,7.8997297,100.0,,0.8686143,-11186030000000.0,7.0693584e+22,85.31,1.0,460,56817.2,-58.224953,365.1175,-75.623566,4689331,17.398613,True,-1.0,10353614.0,0.8686143,,1.0
-58.73879677698016,2.0,[-0.662  4.7  ],192054460.0,1922162400.0,1,,-309.79657,-39.35332,0.4189424,0.16332836,100.0,-55.334183,-55.334183,1.0,100,4017.682580471039,34.202175,46100,7.1605163,100.0,,0.8566527,-2.9917855e+16,5.8869255e+29,85.97,1.0,461,23713598.0,-58.7388,270.80762,-73.5555,4697928,14.816699,True,-1.0,389009570.0,0.8566527,,1.0
-59.37070209205151,2.0,[-0.686  4.577],1318099.6,10600287.0,1,,-577.495,-40.694355,0.4189424,0.013895904,100.0,-55.49756,-55.49756,1.0,100,4021.574430704117,40.22476,46200,7.6963634,100.0,,0.86312205,-1106215600000000.0,4.206765e+26,87.1,1.0,462,305725.88,-59.370697,523.56805,-80.91911,4706638,21.54841,True,-1.0,89312040.0,0.86312205,,1.0
-59.1692550444603,2.0,[-0.919  4.487],1925270.6,14787497.0,1,,-616.5532,-40.072876,0.4189424,0.017060399,100.0,-62.5806,-62.5806,1.0,100,4026.1181931495667,41.28087,46300,8.222217,100.0,,0.86508316,-9817693000000000.0,2.9872125e+28,86.28,1.0,463,348115.8,-59.169254,559.7564,-81.353745,4715266,22.18449,True,-1.0,144149940.0,0.86508316,,1.0
-59.22794590637088,2.0,[-0.947  4.365],533890.4,3448453.0,1,,-555.04065,-39.74758,0.4189424,0.0708184,100.0,-57.950096,-57.950096,1.0,100,4030.154350042343,40.147522,46400,8.613207,100.0,,0.8606298,-8212032500000.0,2.3361849e+22,86.84,1.0,464,109782.65,-59.22795,501.31873,-79.8951,4723950,20.667158,True,-1.0,15283732.0,0.8606298,,1.0
-59.65596040591598,2.0,[-1.013  4.471],259564130.0,2609545000.0,1,,-510.41583,-49.44297,0.4189424,0.29740688,100.0,-57.775417,-57.775417,1.0,100,4034.096022605896,30.67163,46500,7.77853,100.0,,0.8643391,-3.3262048e+16,1.1251045e+30,87.01,1.0,465,27605148.0,-59.65596,479.06146,-80.1146,4732651,20.458641,True,-1.0,1605420500.0,0.8643391,,1.0
-58.54141838103533,2.0,[-1.014  4.346],409961400.0,4120893000.0,1,,-274.34125,-48.87976,0.4189424,0.04746169,100.0,-52.82154,-52.82154,1.0,100,4037.4529683589935,24.40274,46600,6.098653,100.0,,0.8644422,-1.2607647e+16,4.034185e+29,85.83,1.0,466,42325810.0,-58.541428,254.4931,-73.2825,4741234,14.741083,True,-1.0,4984124000.0,0.8644422,,1.0
-58.850314063876866,2.0,[-1.049  4.227],2569095.8,15989951.0,1,,-1175.1837,-39.354202,0.4189424,0.0020952323,100.0,-66.56792,-66.56792,1.0,100,4041.5603132247925,51.40264,46700,8.311955,100.0,,0.85897076,-2.150933e+17,5.9642325e+30,85.8,1.0,467,790696.8,-58.85031,1087.1152,-90.75684,4749814,31.906528,True,-1.0,690188350.0,0.85897076,,1.0
-59.913528370410205,2.0,[-1.037  4.351],5856993.0,52521916.0,1,,-1029.4968,-39.88465,0.4189424,0.0918313,100.0,-63.94616,-63.94616,1.0,100,4045.5585136413574,49.28694,46800,9.617496,100.0,,0.8648089,-6.4682474e+16,6.380993e+29,87.34,1.0,468,1093197.2,-59.913525,948.5305,-89.17159,4758548,29.258062,True,-1.0,819126500.0,0.8648089,,1.0
-59.75879591435194,2.0,[-1.039  4.476],229.45361,1532.6055,1,,-703.6948,-49.50553,0.4189424,0.104770675,100.0,-61.368744,-61.368744,1.0,100,4050.053524494171,34.834633,46900,7.681595,100.0,,0.8591845,-955511.4,503102180.0,87.64,1.0,469,78.30455,-59.758793,663.25055,-84.340164,4767312,24.581367,True,-1.0,48256.465,0.8591845,,1.0
-58.52233197525143,2.0,[-0.79   4.455],76577990.0,723992400.0,1,,-522.4872,-40.575386,0.4189424,0.034857754,100.0,-55.96992,-55.96992,1.0,100,4054.953489303589,38.56423,47000,6.9170933,100.0,,0.8568234,-5.69033e+16,1.3175848e+30,85.84,1.0,470,10636487.0,-58.522335,472.91864,-79.13962,4775896,20.617287,True,-1.0,3900964600.0,0.8568234,,1.0
-60.13125062212348,2.0,[-0.783  4.331],4662508.5,38497744.0,1,,-653.9959,-49.165886,0.4189424,0.020507066,100.0,-69.26123,-69.26123,1.0,100,4059.8784143924713,34.340584,47100,8.263768,100.0,,0.8575185,-2670064400000000.0,4.6137612e+27,87.68,1.0,471,933907.2,-60.131245,614.6907,-83.50647,4784664,23.37522,True,-1.0,204418990.0,0.8575185,,1.0
-60.05231385171413,2.0,[-0.817  4.21 ],2128334200.0,21392544000.0,1,,-1246.265,-39.77143,0.4189424,0.1516065,100.0,-73.455605,-73.455605,1.0,100,4064.611049890518,53.06028,47200,8.828359,100.0,,0.8614254,-1.2331729e+16,1.7266573e+28,87.53,1.0,472,216730050.0,-60.052315,1152.4287,-92.83171,4793417,32.779396,True,-1.0,87732410000.0,0.8614254,,1.0
-60.468332273960115,2.0,[-0.857  4.092],24792688.0,184114910.0,1,,-663.7947,-39.869858,0.4189424,0.038446352,100.0,-69.289116,-69.289116,1.0,100,4068.75678896904,43.414307,47300,8.967173,100.0,,0.85892195,-1.8043119e+19,8.247725e+34,88.64,1.0,473,5628311.5,-60.46833,600.97235,-83.284164,4802281,22.815834,True,-1.0,1536124000.0,0.85892195,,1.0
-60.04790356740355,2.0,[-0.832  4.214],38649656.0,285475140.0,1,,-800.6736,-40.884514,0.4189424,0.30650598,100.0,-65.446304,-65.446304,1.0,100,4072.6717422008514,45.014206,47400,8.054199,100.0,,0.86294115,-1.470736e+17,4.7414757e+30,87.78,1.0,474,6857146.0,-60.047905,733.1348,-85.89872,4811059,25.850819,True,-1.0,2117254300.0,0.86294115,,1.0
-58.727679449766875,2.0,[-0.803  4.093],12411384.0,104437160.0,1,,-676.9952,-49.2749,0.4189424,0.30466184,100.0,-59.78636,-59.78636,1.0,100,4077.089938402176,33.482044,47500,7.8882856,100.0,,0.8588258,-311094580000000.0,6.9307355e+25,85.68,1.0,475,1747213.8,-58.72768,639.6305,-82.75694,4819627,24.02926,True,-1.0,57990372.0,0.8588258,,1.0
