MeanIW,MinIW,LearnableVariance,StdIW,ESSClassic,MeanEntropy,EpThisIter,OptimizationReturnMean,StdIWNorm,EpisodesSoFar,ESSRenyi,InitialReturnMax,OptimizationReturnMin,MaxIWNorm,InitialReturnMin,InitialReturnMean,Iteration,InitialReturnStd,ReturnStepMax,MinIWNorm,OptimizationReturnMax,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,Bound,ReturnStepMaxmin,ReturnMeanIW,InitialBound,MeanIWNorm,EpRewMean,MaxIW,EmpiricalD2,VarianceInit,EpLenMean
0.57220143,0.017813075,True,0.6472646,43.867817,0.060601562,100,102.15883,0.0064726463,42200,10.758151,-59.826202,,0.033740677,-208.03421,-105.87538,422,32.81535,0.86275053,0.00017813075,148.20801,[-0.631  0.964 -1.43 ],6214303,20047.867,5414.250077009201,-77.88724,0.86275053,-56.745308,-112.80985,0.0057220142,-105.87537666514515,3.3740678,9.295278,-1,147.08
0.9172265,0.21364197,True,0.46110618,79.82595,0.05712994,100,141.26909,0.004611062,42300,79.28204,-59.353775,,0.02303218,-243.9696,-102.70053,423,31.268007,0.86837083,0.0021364198,184.61583,[-0.663  0.961 -1.358],6228689,54929.93,5427.228279352188,-106.45444,0.86837083,-97.32115,-110.83284,0.0091722645,-102.70053146645427,2.303218,1.2613196,-1,143.86
0.69391996,0.0006936931,True,1.314805,21.78612,-0.010813183,100,66.67868,0.013148051,42400,6.115605,-60.115395,,0.0633426,-163.89748,-97.218796,424,22.379045,0.8590755,6.936931e-06,103.78208,[-0.684  0.955 -1.362],6242320,24055.732,5440.102705001831,-84.58071,0.8590755,-62.4889,-102.68204,0.0069392,-97.21879508301616,6.33426,16.351612,-1,136.31
0.64078593,0.0025601962,True,1.1852553,22.617508,-0.080219455,100,79.32375,0.011852553,42500,9.246835,-58.506306,,0.08948286,-179.49841,-100.17466,425,24.17309,0.8666005,2.5601961e-05,120.99211,[-0.701  0.98  -1.43 ],6256333,25194.111,5451.320964336395,-82.30164,0.8666005,-62.625374,-106.15794,0.0064078593,-100.17466242939234,8.948286,10.814511,-1,140.13
0.7233827,0.0051077753,True,0.9537191,36.520077,-0.012857793,100,149.14548,0.00953719,42600,19.514858,-59.35883,,0.06068143,-248.9659,-99.82042,426,29.893332,0.8647078,5.1077754e-05,189.60707,[-0.651  0.992 -1.499],6270291,59037.125,5463.026670455933,-85.816124,0.8647078,-67.03005,-108.11928,0.007233827,-99.82041970714927,6.068143,5.1243005,-1,139.58
0.719813,0.0051044757,True,1.0654248,31.339935,-0.071605474,100,174.42549,0.010654247,42700,12.746219,-58.77946,,0.06828899,-271.60864,-97.18317,427,31.20001,0.85898256,5.1044757e-05,212.82918,[-0.641  0.994 -1.432],6283904,79916.17,5474.669658660889,-90.15394,0.85898256,-64.79497,-106.23678,0.00719813,-97.18316482365131,6.8288994,7.8454638,-1,136.13
0.72028124,0.009517922,True,1.0511252,31.952633,-0.048585497,100,89.0805,0.010511252,42800,9.136614,-49.821705,,0.06851279,-184.84827,-95.76776,428,25.92446,0.8592802,9.517922e-05,135.02657,[-0.653  1.014 -1.491],6297301,30290.555,5485.364884376526,-88.697784,0.8592802,-68.31322,-101.92937,0.0072028125,-95.76775786906481,6.8512793,10.944974,-1,133.97
0.6212859,0.0013854657,True,0.9462996,30.121145,-0.13433793,100,117.4317,0.0094629945,42900,10.052974,-60.64024,,0.06421655,-218.50238,-101.07069,429,29.687767,0.86867785,1.3854657e-05,157.86214,[-0.675  0.992 -1.468],6311354,36439.18,5496.045320987701,-80.82362,0.86867785,-57.85222,-108.354095,0.0062128585,-101.07067934885622,6.421655,9.947306,-1,140.53
0.8852003,0.014006206,True,0.9650536,45.692223,-0.17244543,100,212.4779,0.009650537,43000,35.946877,-60.00953,,0.053276997,-309.77374,-97.29582,430,34.556477,0.8645339,0.00014006205,249.76422,[-0.717  0.996 -1.553],6325001,123106.14,5506.624445199966,-98.616005,0.8645339,-81.39364,-107.621605,0.008852004,-97.29582162991166,5.3276997,2.781883,-1,136.47
0.56532633,0.002549788,True,0.7945199,33.61118,-0.25242233,100,104.75854,0.007945199,43100,9.412002,-58.99408,,0.039119605,-203.49326,-98.734726,431,29.322521,0.8690797,2.5497879e-05,144.49918,[-0.703  1.007 -1.591],6338819,22254.64,5518.769602060318,-74.0652,0.8690797,-51.955246,-105.51784,0.0056532635,-98.73472072973847,3.9119606,10.624733,-1,138.18
0.69699407,0.029527105,True,1.0769495,29.52082,-0.21050058,100,101.52423,0.010769494,43200,15.245188,-58.950577,,0.07045276,-197.45792,-95.93369,432,29.20045,0.8568604,0.00029527105,138.50734,[-0.689  0.994 -1.671],6352239,35560.566,5528.160778284073,-81.8896,0.8568604,-65.03235,-102.51562,0.0069699413,-95.93368498951196,7.0452757,6.559447,-1,134.2
0.89063436,0.11361109,True,0.6474492,65.42531,-0.2534015,100,130.04933,0.0064744917,43300,61.92471,-58.25975,,0.03008538,-225.72763,-95.6783,433,29.00573,0.8612413,0.0011361109,167.46788,[-0.733  0.986 -1.629],6365596,49848.758,5539.46364235878,-92.49503,0.8612413,-82.93341,-103.20256,0.008906344,-95.67830359101295,3.008538,1.6148642,-1,133.57
0.7217718,0.009345814,True,0.9851699,34.927887,-0.26918378,100,153.13245,0.009851699,43400,16.284822,-59.29192,,0.057456024,-251.2371,-98.10466,434,33.95275,0.85744715,9.345813e-05,191.94519,[-0.741  0.987 -1.672],6379346,59342.656,5550.040904521942,-89.14612,0.85744715,-68.393585,-106.47923,0.007217718,-98.10465997308492,5.7456026,6.1406875,-1,137.5
0.8710633,0.0043658856,True,1.1154206,37.882362,-0.2735137,100,122.831535,0.011154205,43500,19.689892,-58.669098,,0.06425073,-217.74384,-94.91232,435,27.171568,0.8673605,4.3658856e-05,159.07474,[-0.753  1.004 -1.688],6392685,57043.863,5560.205516338348,-97.2881,0.8673605,-80.93113,-102.17044,0.008710633,-94.91231586098671,6.425073,5.078748,-1,133.39
0.8508616,0.0053277253,True,1.1619685,34.904427,-0.2790985,100,140.07607,0.011619683,43600,13.985719,-59.253307,,0.06327376,-237.354,-97.27795,436,28.884262,0.8611039,5.3277254e-05,178.1007,[-0.795  0.993 -1.692],6406350,74093.29,5571.327538013458,-97.54678,0.8611039,-76.390816,-105.18973,0.008508615,-97.27793529137969,6.327376,7.150151,-1,136.65
0.7027598,0.037300322,True,0.8415746,41.083393,-0.26201946,100,89.54497,0.008415745,43700,19.762178,-58.035103,,0.04545679,-191.48572,-101.94075,437,30.777836,0.8580018,0.00037300322,133.45062,[-0.796  0.975 -1.698],6420561,24854.738,5583.479179859161,-86.16727,0.8580018,-71.80914,-108.3236,0.0070275976,-101.94074659854174,4.545679,5.0601707,-1,142.11
0.90695924,0.0578776,True,0.60899293,68.92427,-0.2949261,100,187.45534,0.0060899295,43800,63.025043,-58.753983,,0.03684617,-289.56235,-102.107,438,36.18964,0.8579628,0.000578776,230.80836,[-0.842  0.967 -1.681],6434749,84918.195,5595.323850870132,-99.66531,0.8579628,-87.507256,-111.75908,0.009069592,-102.10700476408005,3.6846168,1.5866709,-1,141.88
0.6313164,0.00078360457,True,0.859031,35.069275,-0.3276818,100,141.86958,0.00859031,43900,13.379125,-59.807796,,0.054709304,-235.90247,-94.03289,439,26.191212,0.86287826,7.836045e-06,176.09467,[-0.823  0.969 -1.714],6447983,37463.445,5605.178240299225,-80.4663,0.86287826,-58.968334,-101.89631,0.0063131643,-94.03289451792836,5.4709306,7.4743304,-1,132.34
0.60132676,0.0052991007,True,0.8954101,31.08204,-0.33638063,100,137.65955,0.0089541,44000,10.457665,-59.131798,,0.06439238,-246.26263,-108.60309,440,38.78951,0.8643952,5.2991007e-05,187.13083,[-0.874  0.983 -1.747],6462999,41841.227,5615.486306428909,-89.64984,0.8643952,-64.26585,-116.81183,0.006013268,-108.60308720245958,6.4392385,9.562364,-1,150.16
0.81511706,0.021655187,True,1.1949136,31.756277,-0.36584556,100,105.99711,0.011949137,44100,23.357193,-68.41467,,0.06201024,-209.18915,-103.19204,441,29.807667,0.8609257,0.00021655187,140.77448,[-0.858  0.964 -1.755],6477508,46467.145,5627.453337907791,-97.37121,0.8609257,-82.94316,-110.16501,0.00815117,-103.1920411117375,6.201024,4.2813363,-1,145.09
0.67584276,0.014746659,True,0.847691,38.86212,-0.3512297,100,184.11484,0.008476909,44200,14.985314,-59.436775,,0.05017761,-289.29755,-105.182686,442,42.582394,0.8568982,0.00014746659,229.86078,[-0.843  0.951 -1.785],6492162,68972.79,5640.268193244934,-93.21419,0.8568982,-68.30322,-114.82593,0.0067584272,-105.18268208876252,5.017761,6.6732,-1,146.54
0.8286174,0.0072267973,True,1.1215688,35.309772,-0.37606484,100,123.98833,0.011215688,44300,19.309158,-59.372253,,0.071570896,-225.28912,-101.30079,443,31.449564,0.8576639,7.226797e-05,165.91687,[-0.894  0.945 -1.77 ],6506366,57947.484,5650.861914396286,-97.893776,0.8576639,-80.80396,-108.81042,0.008286174,-101.30078848555684,7.1570897,5.1788898,-1,142.04
0.9693085,0.54276526,True,0.24628422,93.93569,-0.36352882,100,122.708534,0.0024628425,44400,92.56105,-58.0823,,0.017901927,-223.36475,-100.65621,444,32.06949,0.8574999,0.0054276525,165.28244,[-0.836  0.942 -1.795],6520376,49122.12,5662.161320209503,-105.89818,0.8574999,-98.15928,-108.1017,0.009693085,-100.65621353834868,1.7901928,1.080368,-1,140.1
0.57620466,0.0050124726,True,0.68198615,41.65158,-0.3894758,100,206.00531,0.0068198615,44500,12.980122,-59.034855,,0.038252898,-321.61224,-115.60693,445,53.013374,0.858525,5.0124727e-05,262.5774,[-0.845  0.942 -1.782],6536292,61854.004,5676.21680688858,-85.964134,0.858525,-56.20831,-126.32733,0.0057620467,-115.60693919315935,3.82529,7.704088,-1,159.16
0.7774566,0.0303402,True,0.93073356,41.098618,-0.35200375,100,218.33998,0.009307336,44600,20.724337,-68.775566,,0.06406461,-330.46442,-112.124435,446,42.41407,0.8611268,0.000303402,261.68884,[-0.794  0.95  -1.808],6551847,116796.21,5689.036128282547,-104.942116,0.8611268,-80.745026,-123.139915,0.0077745654,-112.12443314492702,6.406461,4.825245,-1,155.55
0.7194031,0.0081377765,True,0.917178,38.0893,-0.34815884,100,198.7317,0.00917178,44700,24.890413,-59.003822,,0.05380787,-309.38086,-110.64913,447,41.78454,0.86222786,8.1377766e-05,250.37704,[-0.759  0.955 -1.771],6567242,84297.766,5702.4222774505615,-100.38419,0.86222786,-79.71345,-120.96184,0.00719403,-110.64914100170135,5.380787,4.017611,-1,153.95
0.6556078,0.030837078,True,0.7119666,45.88591,-0.29697838,100,195.7581,0.007119666,44800,17.390362,-58.88915,,0.03782523,-303.59726,-107.83916,448,42.3759,0.8605093,0.00030837077,244.70811,[-0.749  0.942 -1.767],6582195,60607.69,5715.847838640213,-93.02473,0.8605093,-68.75738,-117.95907,0.0065560783,-107.83915852949023,3.7825232,5.7503114,-1,149.53
0.8020224,0.02196874,True,1.0195147,38.22779,-0.329525,100,152.88527,0.010195147,44900,19.904268,-59.869774,,0.062101375,-258.1576,-105.27232,449,33.777393,0.8681898,0.00021968738,198.28781,[-0.766  0.933 -1.716],6596969,68599.37,5728.279386997223,-101.35044,0.8681898,-82.062294,-113.87758,0.008020223,-105.27232718333602,6.210138,5.024048,-1,147.74
0.73011535,0.0026145945,True,1.0614814,32.11621,-0.326782,100,127.977005,0.010614813,45000,15.092946,-68.480835,,0.067651585,-227.85913,-99.882126,450,27.818943,0.8653174,2.6145945e-05,159.3783,[-0.779  0.948 -1.748],6610995,50782.05,5739.32009935379,-92.54042,0.8653174,-72.98991,-107.47744,0.007301154,-99.8821356278658,6.7651587,6.625612,-1,140.26
0.79706186,0.0036232367,True,1.0995727,34.445824,-0.32823175,100,118.69158,0.010995726,45100,11.861188,-59.237034,,0.07402118,-224.06334,-105.371765,451,32.90029,0.8541365,3.6232366e-05,164.82631,[-0.778  0.964 -1.746],6625612,53846.375,5751.559769153595,-99.01955,0.8541365,-77.333244,-112.84054,0.007970618,-105.3717642609775,7.402118,8.430859,-1,146.17
0.63786626,0.004753056,True,0.85590184,35.70815,-0.30212736,100,149.4198,0.008559017,45200,12.913644,-59.940666,,0.051120386,-252.1447,-102.72489,452,32.40481,0.8572203,4.753056e-05,192.20404,[-0.776  0.982 -1.747],6639884,46444.84,5763.662312269211,-85.59993,0.8572203,-62.211334,-111.129715,0.006378663,-102.72489395827056,5.1120386,7.7437477,-1,142.72
0.7175946,0.008924929,True,0.99501735,34.215385,-0.36740032,100,154.3207,0.009950173,45300,13.235555,-59.083378,,0.04712437,-253.47624,-99.15554,453,31.009806,0.8635147,8.924929e-05,194.39287,[-0.832  0.976 -1.721],6653708,59891.66,5776.725220918655,-91.082504,0.8635147,-67.85808,-107.604744,0.007175945,-99.15554163604975,4.712437,7.5554066,-1,138.24
0.9046227,0.086686596,True,0.89191955,50.707047,-0.3642247,100,298.59134,0.008919195,45400,55.340946,-59.489418,,0.068712,-401.9101,-103.31875,454,42.211052,0.86203617,0.000866866,342.4207,[-0.848  0.964 -1.786],6668031,212586.02,5787.900284528732,-106.13415,0.86203617,-88.12537,-116.71575,0.009046227,-103.31874510407448,6.8712006,1.8069803,-1,143.23
0.8517747,0.021403933,True,0.9705811,43.508205,-0.32289222,100,120.90098,0.009705811,45500,23.22821,-59.127563,,0.057145175,-218.22382,-97.32283,455,27.204273,0.8621192,0.00021403932,159.09625,[-0.841  0.955 -1.783],6681739,50946.863,5799.55625128746,-94.354706,0.8621192,-79.261795,-104.59697,0.008517746,-97.32283647432924,5.7145176,4.30511,-1,137.08
0.701538,0.0152394045,True,0.9652984,34.56254,-0.32130063,100,165.61626,0.009652984,45600,14.690786,-58.97397,,0.05507619,-271.50546,-105.88922,456,42.21809,0.8663213,0.00015239404,212.5315,[-0.859  0.966 -1.742],6696512,67383.02,5811.807096242905,-95.30788,0.8663213,-71.69576,-114.93941,0.00701538,-105.88921567872167,5.507619,6.806988,-1,147.73
0.5464594,0.0012429407,True,0.8642458,28.56115,-0.35537726,100,103.95015,0.008642457,45700,5.2037525,-59.07287,,0.043681372,-200.63089,-96.680756,457,28.300066,0.8662464,1.24294065e-05,141.55801,[-0.859  0.982 -1.74 ],6710042,20894.416,5823.585432052612,-82.221886,0.8662464,-52.904976,-103.36843,0.005464593,-96.68073990345002,4.3681374,19.216902,-1,135.3
0.5492907,0.0048014647,True,0.8850249,27.808596,-0.40372652,100,130.63708,0.0088502485,45800,9.7633095,-69.464134,,0.060073078,-236.06534,-105.42827,458,34.503685,0.8622326,4.8014645e-05,166.6012,[-0.869  0.962 -1.774],6724779,29950.566,5835.137294054031,-82.06348,0.8622326,-56.880184,-113.2971,0.005492907,-105.42826060444116,6.007308,10.242429,-1,147.37
0.77176476,0.019426044,True,1.0894444,33.414726,-0.3989744,100,131.62512,0.010894444,45900,16.039349,-58.64147,,0.0627882,-232.72357,-101.098434,459,31.985022,0.8639409,0.00019426044,174.08209,[-0.914  0.974 -1.823],6738885,60863.24,5846.445730924606,-89.97891,0.8639409,-70.609085,-108.85589,0.0077176476,-101.09844158768654,6.2788205,6.234667,-1,141.06
0.983593,0.26609856,True,0.5742553,74.57888,-0.38687113,100,105.456535,0.005742553,46000,78.229996,-58.65211,,0.04453964,-204.42778,-98.97125,460,27.450146,0.8681272,0.0026609856,145.77567,[-0.899  0.988 -1.818],6752740,46207.1,5857.680223941803,-102.95039,0.8681272,-95.24612,-105.785515,0.00983593,-98.97125177025795,4.453964,1.278282,-1,138.55
0.7272889,0.014626529,True,1.2139663,26.412289,-0.3614308,100,154.64229,0.012139661,46100,16.204739,-58.05231,,0.107652634,-256.10553,-101.46325,461,32.783287,0.86102974,0.00014626529,198.05322,[-0.905  0.993 -1.806],6766899,82806.32,5868.21847486496,-91.08627,0.86102974,-69.8794,-110.00009,0.007272889,-101.46324331924319,10.765264,6.1710343,-1,141.59
0.71720237,0.013071895,True,0.73790926,48.577248,-0.3094797,100,177.20796,0.0073790923,46200,15.905434,-68.361115,,0.039473455,-287.6969,-110.488914,462,43.29319,0.8635206,0.00013071894,219.33578,[-0.935  0.982 -1.78 ],6782285,65538.96,5880.3633353710175,-95.97467,0.8635206,-71.92876,-120.078804,0.007172024,-110.4889125046134,3.9473455,6.2871594,-1,153.86
0.5942125,0.001890498,True,0.73710096,39.389328,-0.32287228,100,138.66345,0.0073710103,46300,7.940931,-58.792065,,0.039405484,-237.18558,-98.522125,463,33.116257,0.85905993,1.8904979e-05,178.39351,[-0.906  0.988 -1.728],6796011,32587.035,5891.743258476257,-84.04441,0.85905993,-55.988052,-106.42832,0.005942125,-98.5221373961866,3.9405484,12.592982,-1,137.26
0.6538811,0.010147968,True,0.8070781,39.627987,-0.32978454,100,163.45807,0.008070781,46400,12.233907,-58.563606,,0.036570758,-259.9013,-96.443214,464,31.829313,0.8579674,0.00010147968,201.3377,[-0.968  1.003 -1.742],6809607,51511.53,5902.228171348572,-83.73596,0.8579674,-58.967186,-105.10659,0.00653881,-96.44322081536055,3.657076,8.174004,-1,135.96
0.71148086,0.04133808,True,0.73533505,48.35171,-0.2891093,100,118.50351,0.0073533505,46500,13.513397,-58.75025,,0.036831833,-215.94302,-97.43952,465,28.012901,0.8625344,0.00041338077,157.19278,[-0.97   1.02  -1.749],6823243,32414.31,5912.833655118942,-87.48735,0.8625344,-67.90632,-104.63762,0.0071148085,-97.43951878383756,3.6831834,7.4000635,-1,136.36
0.7199289,0.052390028,True,0.88435435,39.857388,-0.2693177,100,150.71057,0.008843544,46600,22.756653,-58.85755,,0.056239504,-251.3417,-100.631134,466,31.13659,0.85688615,0.00052390026,192.48416,[-0.914  1.018 -1.708],6837360,52507.6,5924.768485546112,-91.01993,0.85688615,-73.45731,-109.00919,0.007199288,-100.63113451063633,5.6239505,4.3943195,-1,141.17
0.74626577,0.022415144,True,1.0057758,35.506123,-0.2585285,100,109.418365,0.010057757,46700,14.587397,-58.156025,,0.064366035,-202.67493,-93.25655,467,26.97158,0.8650565,0.00022415144,144.5189,[-0.902  1.032 -1.688],6850486,35938.723,5935.02184009552,-87.33486,0.8650565,-69.64641,-100.01238,0.0074626566,-93.25655195742846,6.436604,6.8552327,-1,131.26
0.77935445,0.019119464,True,0.9112302,42.246586,-0.24824396,100,173.40927,0.009112301,46800,22.807756,-58.464146,,0.045793287,-269.57053,-96.16125,468,32.68368,0.8633293,0.00019119463,211.10638,[-0.889  1.014 -1.677],6863992,72657.89,5946.189240217209,-90.36529,0.8633293,-71.55004,-105.14693,0.0077935453,-96.16124956607818,4.579329,4.3844733,-1,135.06
0.84183097,0.015253537,True,1.0512313,39.072247,-0.25109467,100,169.93011,0.010512313,46900,21.66993,-58.046555,,0.076539226,-273.0146,-103.084465,469,36.6676,0.8687174,0.00015253537,214.96803,[-0.926  1.028 -1.667],6878326,95322.875,5957.180137872696,-101.18533,0.8687174,-81.635826,-112.18494,0.0084183095,-103.08445562765002,7.6539226,4.61469,-1,143.34
0.7686305,0.003183479,True,1.0608959,34.42261,-0.23944198,100,90.992874,0.010608959,47000,8.74399,-58.698997,,0.062405135,-188.17009,-97.17722,470,27.280113,0.8617413,3.183479e-05,129.4711,[-0.953  1.014 -1.67 ],6891959,31033.002,5966.233936071396,-95.080025,0.8617413,-73.86837,-103.449554,0.007686305,-97.17722214221955,6.240514,11.436427,-1,136.33
0.78805465,0.012270082,True,1.3890028,24.350693,-0.24823406,100,113.51786,0.013890028,47100,16.534372,-67.98782,,0.10344296,-215.79877,-102.28091,471,31.05316,0.8628354,0.00012270082,147.81094,[-0.948  0.994 -1.658],6906284,58598.625,5976.108247518539,-95.809685,0.8628354,-78.11944,-109.4742,0.007880546,-102.28090244278312,10.344296,6.048007,-1,143.25
0.6175031,0.022811208,True,0.85479176,34.291122,-0.22170465,100,122.936935,0.008547918,47200,11.042973,-58.252445,,0.05097103,-219.99017,-97.053246,472,27.569326,0.8638431,0.00022811207,161.73773,[-0.88   0.994 -1.667],6919848,32248.94,5984.920268297195,-80.86473,0.8638431,-58.79795,-104.38625,0.0061750305,-97.05324723377824,5.097103,9.055532,-1,135.64
0.62239105,0.0033772585,True,0.8701907,33.843246,-0.27652323,100,123.27796,0.008701907,47300,8.008928,-59.007347,,0.050897904,-228.75105,-105.47308,473,33.331917,0.85869986,3.3772583e-05,169.74371,[-0.876  0.976 -1.641],6934495,34979.21,5994.54402923584,-89.14309,0.85869986,-62.199547,-113.09813,0.00622391,-105.47308650523424,5.0897903,12.486065,-1,146.47
0.8094559,0.05376584,True,0.96000975,41.55271,-0.2272696,100,101.7457,0.009600097,47400,23.470013,-58.536896,,0.0578457,-197.2665,-95.52079,474,26.11211,0.8686508,0.0005376584,138.7296,[-0.899  0.994 -1.695],6947964,36713.406,6004.292985677719,-88.76863,0.8686508,-75.19564,-102.096344,0.0080945585,-95.52079612374305,5.78457,4.260756,-1,134.69
0.5529649,0.007637898,True,0.8710404,28.724798,-0.27855003,100,118.92268,0.008710404,47500,11.184219,-59.189743,,0.0759099,-216.01776,-97.09507,475,29.091871,0.8635777,7.637898e-05,156.82802,[-0.937  0.999 -1.646],6961566,28577.87,6014.491230249405,-71.2251,0.8635777,-49.69404,-104.29567,0.0055296486,-97.09507579147815,7.59099,8.94117,-1,136.02
0.5397936,0.0069274777,True,0.8275466,29.847776,-0.2878713,100,150.21194,0.008275466,47600,11.369163,-59.27527,,0.06087745,-251.63647,-101.42454,476,33.492336,0.8544999,6.927478e-05,192.3612,[-0.934  1.016 -1.697],6975715,33247.188,6024.460754394531,-82.7747,0.8544999,-57.898262,-109.812416,0.0053979363,-101.42453926801682,6.087745,8.795723,-1,141.49
0.94981796,0.257795,True,0.4917975,78.858315,-0.28138733,100,153.3786,0.004917975,47700,73.56188,-59.277493,,0.024162723,-256.25278,-102.87416,477,34.23417,0.86310375,0.00257795,196.97528,[-0.971  1.001 -1.707],6990113,66122.305,6035.946315288544,-108.21277,0.86310375,-98.25365,-111.41591,0.00949818,-102.87416222661733,2.4162724,1.3593997,-1,143.98
0.6486484,0.0030793443,True,1.0387987,28.0525,-0.3150027,100,112.53893,0.010387986,47800,10.215745,-58.606796,,0.06498498,-214.1161,-101.57718,478,31.39176,0.85733724,3.0793442e-05,155.50931,[-0.997  1.004 -1.7  ],7004288,30406.11,6044.7548060417175,-94.481476,0.85733724,-72.15125,-108.71438,0.0064864834,-101.5771705801785,6.498498,9.788812,-1,141.75
0.69790864,0.015167265,True,1.1045766,28.531286,-0.32348272,100,149.05452,0.011045766,47900,15.850327,-59.868965,,0.07920551,-245.4222,-96.36767,479,28.36182,0.8548869,0.00015167265,185.55322,[-0.994  0.986 -1.734],7017791,60043.125,6054.782386064529,-88.36146,0.8548869,-67.81327,-104.54841,0.006979086,-96.36767076835037,7.920552,6.309018,-1,135.03
0.7305706,0.0072745713,True,0.7976903,45.616554,-0.31930515,100,184.93944,0.007976903,48000,14.372683,-58.044556,,0.036235705,-293.4051,-108.46567,480,36.799694,0.8617088,7.274571e-05,235.36053,[-1.046  0.977 -1.742],7032953,68932.305,6064.554856061935,-103.6811,0.8617088,-77.883606,-118.245834,0.0073057055,-108.46565866082906,3.6235704,6.9576435,-1,151.62
0.71891516,0.011649148,True,0.9027141,38.80954,-0.31920153,100,212.29646,0.00902714,48100,17.84469,-58.464718,,0.053395092,-317.50894,-105.212494,481,38.102306,0.86297953,0.00011649147,259.04422,[-1.02   0.991 -1.738],7047641,89637.24,6074.624576807022,-100.32965,0.86297953,-75.27547,-115.79612,0.0071891523,-105.21248832210898,5.3395095,5.6039076,-1,146.88
0.74529004,0.011868171,True,1.1672068,28.962818,-0.3154868,100,124.842735,0.011672067,48200,12.040231,-58.99301,,0.09408409,-220.49567,-95.65293,482,26.157469,0.85562146,0.00011868171,161.50266,[-1.016  1.006 -1.738],7061170,47281.41,6084.652404308319,-92.724075,0.85562146,-71.54235,-103.002785,0.0074529005,-95.65293397292494,9.408409,8.305489,-1,135.29
0.60564816,0.013597897,True,0.75843054,38.938366,-0.3217347,100,223.05634,0.0075843045,48300,13.18268,-68.078995,,0.049063433,-332.23993,-109.18362,483,39.590755,0.8669814,0.00013597897,264.16095,[-1.022  0.989 -1.734],7076358,72248.57,6094.001949310303,-98.86533,0.8669814,-68.363304,-120.25827,0.0060564815,-109.18361340969801,4.9063435,7.585711,-1,151.88
0.779893,0.014603963,True,1.0395769,36.012424,-0.2874568,100,88.67446,0.010395769,48400,10.990505,-67.63348,,0.0735405,-192.18222,-103.507774,484,29.549662,0.86101234,0.00014603963,124.548744,[-1.015  0.972 -1.741],7090899,33405.89,6104.245075702667,-98.977394,0.86101234,-79.654015,-109.91384,0.0077989292,-103.50776714861394,7.35405,9.0987625,-1,145.41
0.64463943,0.007091176,True,0.8879699,34.513504,-0.29609767,100,146.01216,0.0088797,48500,12.868741,-58.660034,,0.056069426,-250.26086,-104.2487,485,38.810562,0.8587275,7.091176e-05,191.60083,[-1.069  0.968 -1.706],7105423,46315.977,6114.329745769501,-86.90458,0.8587275,-63.65026,-112.59073,0.0064463937,-104.24870640009641,5.6069427,7.7707677,-1,145.24
0.86680466,0.016567549,True,1.1726532,35.33329,-0.32103062,100,78.73168,0.011726532,48600,33.52056,-58.09888,,0.09283238,-176.02536,-97.29368,486,23.492949,0.86024386,0.00016567549,117.92648,[-1.067  0.985 -1.715],7119135,33376.145,6124.8061447143555,-91.204094,0.86024386,-81.06969,-103.161194,0.008668046,-97.29367920786143,9.283238,2.9832437,-1,137.12
0.5299179,0.0049524624,True,0.74506325,33.59279,-0.3639728,100,140.09206,0.0074506328,48700,11.02551,-68.401,,0.040326804,-248.3667,-108.27465,487,41.417633,0.86346155,4.9524624e-05,179.9657,[-1.068  0.998 -1.74 ],7134188,29132.328,6135.502656459808,-79.81667,0.86346155,-54.883774,-116.55354,0.0052991784,-108.27465320602059,4.0326805,9.069876,-1,150.53
0.95291555,0.18705265,True,0.55125946,74.92546,-0.38133714,100,178.0915,0.0055125942,48800,70.63219,-58.123917,,0.031109622,-283.66666,-105.57516,488,38.957436,0.86393815,0.0018705265,225.54274,[-1.09   1.013 -1.783],7148862,85663.9,6146.19850564003,-109.968994,0.86393815,-98.71813,-115.030716,0.009529156,-105.57515884473919,3.1109622,1.4157852,-1,146.74
0.74885476,0.025044765,True,1.0368539,34.28088,-0.3846771,100,220.18463,0.010368538,48900,18.989388,-68.01537,,0.053014133,-325.4809,-105.29627,489,44.842278,0.86294466,0.00025044766,257.4655,[-1.115  1.014 -1.8  ],7163488,121514.96,6155.525396108627,-97.97045,0.86294466,-73.07335,-116.14564,0.007488547,-105.29626695275307,5.3014135,5.2660995,-1,146.26
0.648446,0.00071041216,True,0.9229532,33.04834,-0.42669398,100,124.29144,0.009229532,49000,9.73853,-58.586796,,0.052574567,-224.68315,-100.3917,490,33.99595,0.86882377,7.1041213e-06,166.09636,[-1.114  0.999 -1.804],7177564,39325.152,6164.946586608887,-82.14888,0.86882377,-58.149357,-107.88114,0.00648446,-100.39170145794749,5.257457,10.26849,-1,140.76
0.7670947,0.05228849,True,0.8276725,46.206936,-0.3859077,100,204.32968,0.008276724,49100,30.672077,-58.672318,,0.06369621,-317.49683,-113.16714,491,48.059845,0.8639362,0.0005228849,258.82452,[-1.171  1.008 -1.846],7193256,95237.49,6174.169794082642,-99.07077,0.8639362,-79.961395,-123.750374,0.007670946,-113.16713702842593,6.3696218,3.2602944,-1,156.92
