VarianceInitializer,InitialReturnStd,MinIW,StdWReturnMean,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,Bound,Epsilon,TimeElapsed,EmpiricalD2Harmonic,Inner Iteration,OptimizationReturnMean,Weights,ESSRenyiArithmetic,StdIW,InitialReturnMax,InitialReturnMin,TimestepsSoFar,OptimizationReturnMax,ReturnStepMax,InitialReturnMean,EpLenMean,LearnableVariance,WReturnMean,MinBehavPdf,Iteration,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,Penalization,DivergenceHarmonic,MinTargetPdf,InitialBound,EmpiricalD2Arithmetic,MeanIW,MeanEntropy,MaxIW,OptimizationReturnMin
-1.0,7.552368,0.08117883,,100.0,33800,1.0,-4807889500000000.0,2.0,4113.890920162201,1.0,1,25.897964,[-1.663  4.654],100.0,1158471.8,-48.97178,-84.716,3397569,35.744225,0.8637618,-58.81804,86.67,,727.7429,-57.42475,338,-58.81803672045469,82380580.0,100,0.8637618,True,1.2744653e+28,-57.42475,-770.327,1.0,273446.56,0.4189424,9690112.0,
-1.0,8.173419,0.0902904,,100.0,33900,1.0,-32523102.0,2.0,4126.032948970795,1.0,1,22.126015,[-1.705  4.772],100.0,2724.0425,-39.286343,-81.33418,3406221,42.04784,0.86914897,-59.208168,86.52,,556.3653,-59.32763,339,-59.208169049471614,299132.38,100,0.86914897,True,298968740000.0,-59.32763,-615.29346,1.0,851.7082,0.4189424,19748.312,
-1.0,7.4407673,0.106127046,,100.0,34000,1.0,-9583731000000000.0,2.0,4136.695525407791,1.0,1,19.573606,[-1.802  4.85 ],100.0,62447436.0,-48.723248,-77.63734,3414672,28.91409,0.8563431,-58.063732,84.51,,438.49106,-54.26186,340,-58.063730587512254,396958340.0,100,0.8563431,True,1.1826974e+29,-54.26186,-466.35516,1.0,8864641.0,0.4189424,555210100.0,
-1.0,8.12857,0.011494473,,100.0,34100,1.0,-2.263219e+19,2.0,4149.67657661438,1.0,1,23.444948,[-1.764  4.969],100.0,492629660.0,-39.95343,-83.93177,3423524,43.97834,0.8653338,-60.486816,88.52,,615.7395,-64.00244,341,-60.486817421913145,7386090500.0,100,0.8653338,True,1.2323677e+35,-64.00244,-680.20074,1.0,91591430.0,0.4189424,4293395000.0,
-1.0,7.383111,0.3994238,,100.0,34200,1.0,-9.119186e+17,2.0,4162.0062708854675,1.0,1,31.85306,[-1.783  4.846],100.0,3277377.5,-39.865143,-91.05885,3432207,51.19371,0.8604057,-59.205795,86.83,,1069.1276,-50.892666,342,-59.20579693198204,624276740.0,100,0.8604057,True,1.0896531e+32,-50.892666,-1156.4763,1.0,669118.75,0.4189424,27130186.0,
-1.0,8.72792,0.02630248,,100.0,34300,1.0,-4.1613217e+16,2.0,4174.386962652206,1.0,1,27.082735,[-1.781  4.971],100.0,22337228.0,-39.099766,-87.05612,3440955,47.956356,0.86363584,-59.97339,87.48,,809.65106,-59.271797,343,-59.973387735933066,666094850.0,100,0.86363584,True,2.9465942e+29,-59.271797,-886.30005,1.0,3322575.0,0.4189424,214394160.0,
-1.0,7.5114756,0.2146362,,100.0,34400,1.0,-457896.8,2.0,4187.813246965408,1.0,1,22.89281,[-1.746  5.091],100.0,102.4532,-39.883442,-81.33684,3449485,41.453396,0.8659334,-58.444027,85.3,,580.5031,-60.956036,344,-58.444025508016345,10921.866,100,0.8659334,True,60893130.0,-60.956036,-637.7752,1.0,32.185577,0.4189424,892.31177,
-1.0,8.491791,0.0965605,,100.0,34500,1.0,-30124114.0,2.0,4200.319646596909,1.0,1,23.386263,[-1.757  5.152],100.0,13185.595,-48.885746,-83.24923,3458244,34.363483,0.8583507,-59.862965,87.59,,619.0278,-58.541412,345,-59.86296715497971,747977.4,100,0.8583507,True,556984500000.0,-58.541412,-658.38464,1.0,1539.2574,0.4189424,132162.33,
-1.0,6.3880196,0.016072987,,100.0,34600,1.0,-1.4155834e+16,2.0,4211.532712221146,1.0,1,15.936169,[-2.005  5.123],100.0,6008986.0,-40.01655,-73.93738,3466729,33.92083,0.8592765,-58.001217,84.85,,294.76822,-60.164997,346,-58.00121010541916,164203340.0,100,0.8592765,True,1.362221e+29,-60.164997,-333.11682,1.0,868799.7,0.4189424,58118276.0,
-1.0,6.8967843,0.08314008,,100.0,34700,1.0,-19423612000000.0,2.0,4223.822008371353,1.0,1,19.56948,[-1.978  5.001],100.0,4492931.5,-49.1055,-77.57155,3475193,28.46605,0.85952663,-58.00207,84.64,,430.53024,-61.688385,347,-58.002066719383,182108050.0,100,0.85952663,True,5.1711304e+23,-61.688385,-457.53757,1.0,628611.06,0.4189424,42194816.0,
-1.0,6.8884234,0.0014874549,,100.0,34800,1.0,-3189446200000000.0,2.0,4234.529092550278,1.0,1,15.107942,[-2.04   4.893],100.0,81548930.0,-49.294228,-73.13562,3483619,23.841393,0.8603736,-58.027676,84.26,,275.70026,-67.96007,348,-58.027678457051515,82158490.0,100,0.8603736,True,2.8336527e+28,-67.96007,-294.64575,1.0,8824965.0,0.4189424,819696400.0,
-1.0,7.6210356,0.0012794128,,100.0,34900,1.0,-9.9383645e+16,2.0,4244.35738992691,1.0,1,17.386015,[-2.066  5.015],100.0,120999756000.0,-39.275055,-76.7304,3492277,37.455345,0.85585856,-59.344383,86.58,,360.3537,-65.50125,349,-59.344385167509316,48812884000.0,100,0.85585856,True,4.516652e+30,-65.50125,-407.11145,1.0,12164872000.0,0.4189424,1216097200000.0,
-1.0,7.7387686,0.14555514,,100.0,35000,1.0,-1006983500000.0,2.0,4256.600410223007,1.0,1,29.172388,[-2.05   5.139],100.0,44149.52,-39.399025,-88.76289,3500955,49.36387,0.85577404,-59.590508,86.78,,910.91675,-55.985523,350,-59.59050545781851,6886264.5,100,0.85577404,True,1.5368961e+20,-55.985523,-992.1332,1.0,12508.375,0.4189424,332091.3,
-1.0,7.139925,0.1520838,,100.0,35100,1.0,-1.4545261e+16,2.0,4269.1337559223175,1.0,1,18.582579,[-1.98   5.035],100.0,2238542.5,-39.704174,-77.13135,3509518,37.427174,0.86166155,-58.548775,85.63,,396.29074,-59.10904,351,-58.548769075125456,36990396.0,100,0.86166155,True,9.703699e+28,-59.10904,-442.97803,1.0,331421.72,0.4189424,22175812.0,
-1.0,7.2304454,0.0026339719,,100.0,35200,1.0,-1.4675012e+19,2.0,4281.592694044113,1.0,1,16.069563,[-1.993  5.16 ],100.0,129319600.0,-39.843933,-75.47924,3518194,35.635307,0.8564978,-59.409683,86.76,,310.5102,-58.65834,352,-59.40967791050672,2836586500.0,100,0.8564978,True,1.2019252e+35,-58.65834,-352.83405,1.0,28448888.0,0.4189424,804240800.0,
-1.0,8.647723,0.27204278,,100.0,35300,1.0,-9.45258e+18,2.0,4292.550087690353,1.0,1,22.811077,[-2.493  5.17 ],100.0,8629882.0,-39.075066,-81.94194,3526804,42.866875,0.86044395,-59.130863,86.1,,595.1284,-53.88983,353,-59.13086205109954,244042190.0,100,0.86044395,True,2.381529e+34,-53.88983,-656.37305,1.0,1649651.6,0.4189424,70373030.0,
-1.0,7.4207916,0.19485827,,100.0,35400,1.0,-1.8583867e+17,2.0,4305.957096815109,1.0,1,27.079073,[-2.51   5.293],100.0,30840700.0,-49.087273,-86.968094,3535552,37.88082,0.8636875,-59.889023,87.48,,788.34424,-57.96594,354,-59.88902293995023,2687756300.0,100,0.8636875,True,1.5095139e+31,-57.96594,-836.16943,1.0,4875599.0,0.4189424,293062180.0,
-1.0,6.2225275,0.1329609,,100.0,35500,1.0,-1.43048456e+17,2.0,4319.908983707428,1.0,1,14.725708,[-2.542  5.173],100.0,6947738000.0,-49.291344,-73.48004,3544095,24.188698,0.86382616,-58.75433,85.43,,255.56635,-54.149208,355,-58.754332714229825,11995888000.0,100,0.86382616,True,5.3797097e+31,-54.149208,-275.06686,1.0,738801400.0,0.4189424,69748556000.0,
-1.0,7.6765995,0.027218694,,100.0,35600,1.0,-1.0195038e+19,2.0,4333.4172830581665,1.0,1,24.001423,[-2.546  5.298],100.0,125570880.0,-39.853813,-82.034676,3552557,42.180862,0.8577032,-58.033253,84.62,,634.99854,-64.619705,356,-58.03325198441744,7178963500.0,100,0.8577032,True,2.9550064e+34,-64.619705,-694.2992,1.0,16862188.0,0.4189424,1250450400.0,
-1.0,7.2370305,0.22171152,,100.0,35700,1.0,-4.4517237e+16,2.0,4347.925863981247,1.0,1,16.963955,[-2.777  5.201],100.0,818406900.0,-48.539482,-76.19177,3561169,27.65229,0.8590152,-59.227818,86.12,,340.1504,-67.987045,357,-59.22781695723533,26956350000.0,100,0.8590152,True,3.0505203e+30,-67.987045,-365.63498,1.0,84129660.0,0.4189424,8226131000.0,
-1.0,7.40129,0.059523705,,100.0,35800,1.0,-809803.5,2.0,4360.9504134655,1.0,1,19.793756,[-2.804  5.079],100.0,621.87897,-39.934483,-78.04868,3569627,38.1142,0.8590429,-58.25493,84.58,,446.57187,-52.323967,358,-58.25492766812444,42056.016,100,0.8590429,True,251380770.0,-52.323967,-494.98816,1.0,152.49384,0.4189424,5215.4443,
-1.0,7.619668,0.15647033,,100.0,35900,1.0,-7.59007e+16,2.0,4373.505970954895,1.0,1,17.872137,[-2.556  5.045],100.0,30947200.0,-39.108677,-78.14025,3578453,39.031574,0.86444116,-60.268116,88.26,,377.4726,-58.27679,359,-60.26811484381557,286882560.0,100,0.86444116,True,2.233931e+30,-58.27679,-428.2478,1.0,3570223.2,0.4189424,311107420.0,
-1.0,7.5492606,0.050083466,,100.0,36000,1.0,-3.1268818e+19,2.0,4385.462407827377,1.0,1,21.125608,[-2.576  5.169],100.0,23872458.0,-39.560993,-79.93906,3587041,40.378063,0.86458045,-58.813446,85.88,,503.28265,-56.886623,360,-58.813448031246665,229103580.0,100,0.86458045,True,3.3104236e+35,-56.886623,-557.6222,1.0,3846163.5,0.4189424,206213870.0,
-1.0,8.014644,0.19432677,,100.0,36100,1.0,-5.760448e+16,2.0,4395.737901926041,1.0,1,21.656921,[-2.584  5.294],100.0,245345300.0,-39.617935,-80.8963,3595690,41.278366,0.86135423,-59.23938,86.49,,533.2567,-65.32039,361,-59.239380796253684,10362037000.0,100,0.86135423,True,1.0286434e+30,-65.32039,-590.04553,1.0,28945282.0,0.4189424,2457132800.0,
-1.0,7.4881034,0.003026483,,100.0,36200,1.0,-4.426688e+16,2.0,4407.405911207199,1.0,1,21.596392,[-2.565  5.17 ],100.0,19905836.0,-39.307213,-79.727715,3604140,40.4205,0.86346453,-58.131317,84.5,,522.4759,-55.514946,362,-58.13132130146027,1210258200.0,100,0.86346453,True,6.606835e+29,-55.514946,-576.92957,1.0,4482657.5,0.4189424,155094130.0,
-1.0,8.069875,0.056256033,,100.0,36300,1.0,-4.930567e+19,2.0,4418.580095291138,1.0,1,22.036283,[-2.584  5.293],100.0,2005224400.0,-39.28918,-80.70884,3612724,41.41966,0.8603518,-58.672554,85.84,,550.7207,-58.604794,363,-58.67255478456617,20799410000.0,100,0.8603518,True,7.433786e+35,-58.604794,-607.9002,1.0,213121580.0,0.4189424,20150477000.0,
-1.0,7.8595095,0.0073479223,,100.0,36400,1.0,-5.59174e+18,2.0,4430.064378023148,1.0,1,23.038357,[-2.575  5.418],100.0,15252907.0,-39.54972,-82.01343,3621297,42.463707,0.86324894,-58.975063,85.73,,592.5379,-57.36594,364,-58.975067620426415,899778750.0,100,0.86324894,True,8.654954e+33,-57.36594,-652.63635,1.0,2281866.2,0.4189424,149446450.0,
-1.0,8.455471,0.06371654,,100.0,36500,1.0,-3.917283e+19,2.0,4441.29359793663,1.0,1,25.04841,[-2.57   5.293],100.0,608513860.0,-39.215965,-83.564445,3629821,44.34848,0.85751677,-58.516037,85.24,,698.9179,-58.422546,365,-58.51603409990668,8778615000.0,100,0.85751677,True,3.5702397e+35,-58.422546,-764.4702,1.0,61957550.0,0.4189424,6116221000.0,
-1.0,6.8522243,0.10628182,,100.0,36600,1.0,-4.2661167e+16,2.0,4454.39936041832,1.0,1,13.717577,[-2.57   5.418],100.0,2432680200.0,-48.873734,-73.87858,3638636,25.004845,0.86379075,-60.161,88.15,,235.12488,-58.268753,366,-60.161001391112805,3064345300.0,100,0.86379075,True,4.1899728e+30,-58.268753,-255.96303,1.0,247372500.0,0.4189424,24451377000.0,
-1.0,7.7040505,0.10190655,,100.0,36700,1.0,-681418.8,2.0,4466.109958648682,1.0,1,35.683746,[-2.558  5.543],100.0,224.10654,-48.51458,-93.84936,3647149,45.334778,0.86246264,-58.16561,85.13,,1332.6821,-74.29117,367,-58.16561017408967,40697.816,100,0.86246264,True,87469050.0,-74.29117,-1401.177,1.0,55.81104,0.4189424,1865.1512,
-1.0,8.649472,0.034279916,,100.0,36800,1.0,-43805140000.0,2.0,4475.3609623909,1.0,1,24.759,[-2.577  5.483],100.0,32488.479,-39.552765,-84.32621,3655853,44.773445,0.85898,-59.567207,87.04,,687.82153,-62.364605,368,-59.56720924839377,1814085.9,100,0.85898,True,4.2970907e+17,-62.364605,-754.63184,1.0,7473.9214,0.4189424,262401.38,
-1.0,7.2315774,0.026597101,,100.0,36900,1.0,-8.200888e+16,2.0,4487.393217563629,1.0,1,18.135584,[-2.335  5.545],100.0,9759468000.0,-39.17831,-76.36101,3664363,37.182697,0.8629858,-58.225426,85.1,,381.19507,-57.057938,369,-58.2254244081676,41655140000.0,100,0.8629858,True,3.166651e+30,-57.057938,-427.2729,1.0,1009561300.0,0.4189424,98074230000.0,
-1.0,7.5659466,0.08833419,,100.0,37000,1.0,-1.49581e+16,2.0,4500.505856513977,1.0,1,24.206152,[-2.303  5.666],100.0,13809840.0,-40.05034,-82.596695,3672891,42.546356,0.8548343,-58.39054,85.28,,643.1815,-58.39799,370,-58.39053956747055,643374200.0,100,0.8548343,True,6.1453383e+28,-58.39799,-703.513,1.0,2365330.8,0.4189424,127035960.0,
-1.0,6.442063,0.26215446,,100.0,37100,1.0,-723761250000000.0,2.0,4512.947032213211,1.0,1,17.06812,[-2.268  5.786],100.0,1826998800.0,-49.235733,-75.03023,3681333,25.794495,0.859696,-57.96211,84.42,,332.82083,-66.2323,371,-57.962109635472295,1042215040.0,100,0.859696,True,1.06493666e+27,-66.2323,-354.9945,1.0,183796580.0,0.4189424,18362202000.0,
-1.0,8.198554,0.15329531,,100.0,37200,1.0,-2.342122e+17,2.0,4522.108551740646,1.0,1,33.012867,[-2.042  5.679],100.0,93405980.0,-39.3722,-91.96663,3689961,52.59443,0.8595108,-58.95376,86.28,,1157.0658,-63.890526,372,-58.9537598516047,13016800000.0,100,0.8595108,True,6.4521205e+30,-63.890526,-1249.2623,1.0,19337502.0,0.4189424,631424400.0,
-1.0,7.610999,0.44202742,,100.0,37300,1.0,-2.1790192e+16,2.0,4531.487406015396,1.0,1,21.009686,[-2.068  5.557],100.0,182732290.0,-39.304733,-79.63635,3698578,40.33162,0.85735047,-58.626663,86.17,,499.33414,-56.257435,373,-58.6266685475409,1620842900.0,100,0.85735047,True,1.6150348e+29,-56.257435,-553.5488,1.0,28348836.0,0.4189424,1514315500.0,
-1.0,7.9037323,0.1328149,,100.0,37400,1.0,-158130030.0,2.0,4541.110439538956,1.0,1,24.035639,[-2.033  5.677],100.0,32744.168,-40.058823,-83.25483,3707266,43.196007,0.86492854,-59.219193,86.88,,640.18085,-54.062973,374,-59.21919159471989,88349.32,100,0.86492854,True,6456711000000.0,-54.062973,-702.3658,1.0,3421.627,0.4189424,329195.4,
-1.0,7.35106,0.025981769,,100.0,37500,1.0,-1.1852602e+16,2.0,4551.437406301498,1.0,1,20.051567,[-1.787  5.632],100.0,3725910300.0,-39.27682,-78.693634,3715867,39.416813,0.8577652,-58.642067,86.01,,456.10342,-61.478615,375,-58.642066653221846,24517630000.0,100,0.8577652,True,5.237717e+28,-61.478615,-507.88715,1.0,376034560.0,0.4189424,37448100000.0,
-1.0,7.97178,0.06918581,,100.0,37600,1.0,-5.138162e+18,2.0,4560.510183811188,1.0,1,26.532465,[-1.755  5.511],100.0,113005930.0,-39.75929,-85.02307,3724436,45.263783,0.85819596,-58.4906,85.69,,767.521,-56.675747,376,-58.490606346726416,1511572600.0,100,0.85819596,True,5.660498e+33,-56.675747,-835.8047,1.0,14794144.0,0.4189424,1130256900.0,
-1.0,8.586098,0.011387893,,100.0,37700,1.0,-3991908.0,2.0,4569.609446763992,1.0,1,32.95215,[-1.758  5.636],100.0,48.80096,-39.602722,-91.979866,3733073,52.377144,0.8552637,-59.027714,86.37,,1159.5652,-77.19823,377,-59.02771593168378,19168.299,100,0.8552637,True,1887363000.0,-77.19823,-1250.9987,1.0,21.390493,0.4189424,327.32782,
-1.0,6.8370337,0.09035794,,100.0,37800,1.0,-1160752900000.0,2.0,4579.842226266861,1.0,1,21.248772,[-1.761  5.699],100.0,232676.27,-49.32193,-79.96855,3741670,30.646622,0.8606284,-58.71978,85.97,,498.25525,-64.311874,378,-58.71978076383471,9421473.0,100,0.8606284,True,1.3746264e+21,-64.311874,-529.5579,1.0,38473.766,0.4189424,2131040.0,
-1.0,7.672272,0.11892288,,100.0,37900,1.0,-6.1142687e+18,2.0,4590.158303260803,1.0,1,22.161867,[-1.828  5.804],100.0,138878940.0,-49.551666,-82.5699,3750546,33.018234,0.86548996,-60.40803,88.76,,550.0121,-55.028896,379,-60.40803452432156,2218525400.0,100,0.86548996,True,2.8308458e+34,-55.028896,-586.34705,1.0,21984806.0,0.4189424,1272217600.0,
-1.0,7.2686033,0.30411145,,100.0,38000,1.0,-1.5478421e+16,2.0,4599.126637935638,1.0,1,15.50011,[-1.844  5.68 ],100.0,7472034.5,-49.104843,-74.79096,3759238,25.68612,0.85962164,-59.290848,86.92,,293.08597,-65.883644,380,-59.29085296958685,66147636.0,100,0.85962164,True,4.9533816e+29,-65.883644,-315.07465,1.0,1446654.8,0.4189424,57730264.0,
-1.0,7.0010977,0.0010083992,,100.0,38100,1.0,-739572900000000.0,2.0,4608.310659646988,1.0,1,22.423681,[-1.81  5.56],100.0,4503095.5,-49.43801,-82.32815,3767978,32.890137,0.8686156,-59.90447,87.4,,551.8368,-74.25297,381,-59.9044675257802,108147420.0,100,0.8686156,True,4.2067003e+26,-74.25297,-587.88995,1.0,739218.9,0.4189424,39321190.0,
-1.0,8.239649,0.24067934,,100.0,38200,1.0,-5150245000000000.0,2.0,4620.99976849556,1.0,1,23.879238,[-1.857  5.444],100.0,708564.4,-39.55053,-81.69641,3776408,42.14588,0.8616389,-57.81717,84.3,,638.11,-69.07356,382,-57.81716921389103,10121703.0,100,0.8616389,True,7.5661974e+27,-69.07356,-697.3097,1.0,100809.27,0.4189424,6954490.0,
-1.0,8.483027,0.053405985,,100.0,38300,1.0,-3.3089186e+16,2.0,4633.944750785828,1.0,1,19.262253,[-1.924  5.338],100.0,77936650.0,-39.370193,-78.31006,3785013,38.939865,0.86913586,-59.047802,86.05,,442.9961,-55.13129,383,-59.04780679926276,275426600.0,100,0.86913586,True,4.28585e+29,-55.13129,-493.53238,1.0,8676687.0,0.4189424,782637300.0,
-1.0,7.3942027,0.98870414,,100.0,38400,1.0,-2.111501e+17,2.0,4646.8160610198975,1.0,1,17.372408,[-1.949  5.216],100.0,343867230.0,-39.320766,-75.9595,3793581,36.638737,0.85545963,-58.587093,85.68,,356.47476,-56.234123,384,-58.58709626123309,8166713000.0,100,0.85545963,True,2.226707e+31,-56.234123,-401.21652,1.0,53773388.0,0.4189424,2764062500.0,
-1.0,7.6802926,0.016377999,,100.0,38500,1.0,-2.225127e+16,2.0,4659.875692367554,1.0,1,27.743813,[-1.956  5.341],100.0,11446944.0,-49.182453,-87.939064,3802379,38.75661,0.8630817,-60.195244,87.98,,828.7061,-72.449814,385,-60.19524914458394,1497788400.0,100,0.8630817,True,1.9750081e+29,-72.449814,-878.76855,1.0,2335143.0,0.4189424,95738264.0,
-1.0,6.771704,0.7448057,,100.0,38600,1.0,-55689010000000.0,2.0,4669.022997617722,1.0,1,16.795498,[-1.99   5.221],100.0,206846140.0,-48.651,-75.504456,3810981,26.853455,0.86878526,-58.708954,86.02,,327.94473,-65.722305,386,-58.70895723640919,159310640.0,100,0.86878526,True,5.3675777e+24,-65.722305,-351.9792,1.0,20922848.0,0.4189424,2079003300.0,
-1.0,7.5897975,0.022873271,,100.0,38700,1.0,-3844223000000.0,2.0,4678.888672828674,1.0,1,17.863777,[-2.051  5.111],100.0,1450680.2,-39.29132,-76.85379,3819600,37.56247,0.8577952,-58.990013,86.19,,376.71957,-60.33339,387,-58.990012690275904,10055548.0,100,0.8577952,True,6.68099e+21,-60.33339,-423.74603,1.0,261962.45,0.4189424,12584119.0,
-1.0,8.80046,0.16161901,,100.0,38800,1.0,-7.898212e+19,2.0,4692.564883947372,1.0,1,30.563858,[-2.116  5.218],100.0,29142498.0,-38.986717,-89.41466,3828208,50.42794,0.8682006,-58.8508,86.08,,1011.5974,-69.61575,388,-58.85080099210143,1263475600.0,100,0.8682006,True,8.681908e+35,-69.61575,-1096.353,1.0,4396250.5,0.4189424,254108400.0,
-1.0,8.230242,0.047913007,,100.0,38900,1.0,-1.7480928e+18,2.0,4702.5790729522705,1.0,1,28.031311,[-2.114  5.343],100.0,13633926.0,-48.444595,-87.796036,3836978,39.35144,0.8657557,-59.76472,87.7,,853.4913,-58.12195,389,-59.76472485110164,551597900.0,100,0.8657557,True,1.1469087e+33,-58.12195,-905.1005,1.0,1949266.2,0.4189424,134520080.0,
-1.0,7.582531,0.08253274,,100.0,39000,1.0,-212121020.0,2.0,4714.9799880981445,1.0,1,21.510303,[-2.104  5.468],100.0,1104.2512,-39.470173,-78.858864,3845364,39.38869,0.8596779,-57.34856,83.86,,520.18787,-54.75078,390,-57.348561410009864,189216.3,100,0.8596779,True,16793785000000.0,-54.75078,-571.8942,1.0,480.73282,0.4189424,5685.768,
-1.0,8.422948,0.11804198,,100.0,39100,1.0,-9.465644e+16,2.0,4727.998896598816,1.0,1,19.378965,[-2.202  5.391],100.0,4191325400.0,-39.205254,-78.515335,3853984,39.31008,0.85541123,-59.13637,86.2,,446.4903,-54.695168,391,-59.1363705201447,16340759000.0,100,0.85541123,True,3.3769677e+30,-54.695168,-497.9919,1.0,421774080.0,0.4189424,42124920000.0,
-1.0,7.8320184,0.11086692,,100.0,39200,1.0,-5017216500000000.0,2.0,4738.53781747818,1.0,1,19.276516,[-2.213  5.267],100.0,13980246.0,-48.683342,-78.248474,3862618,29.565132,0.86496663,-58.97196,86.34,,432.92456,-53.472885,392,-58.97195847406984,177914300.0,100,0.86496663,True,2.9651654e+28,-53.472885,-462.05762,1.0,1898681.8,0.4189424,138121570.0,
-1.0,7.7382174,0.09519048,,100.0,39300,1.0,-11283904.0,2.0,4749.105243206024,1.0,1,24.838848,[-2.235  5.39 ],100.0,1029.2178,-49.434532,-84.11122,3871296,34.67669,0.86965907,-59.272373,86.78,,676.8483,-67.09355,393,-59.27237440720201,135078.97,100,0.86965907,True,77366010000.0,-67.09355,-716.9246,1.0,266.45212,0.4189424,8799.976,
-1.0,7.6196785,0.07374124,,100.0,39400,1.0,-3.1757313e+19,2.0,4761.846058130264,1.0,1,22.893484,[-2.133  5.317],100.0,10339164.0,-48.625538,-81.43315,3879823,32.807613,0.8570492,-58.53967,85.27,,582.171,-60.24988,394,-58.539669469594955,524123970.0,100,0.8570492,True,7.8348635e+35,-60.24988,-618.0431,1.0,2265604.0,0.4189424,80695390.0,
-1.0,7.7818103,0.088915676,,100.0,39500,1.0,-2.1515037e+16,2.0,4773.703842639923,1.0,1,20.546494,[-2.633  5.317],100.0,51235410.0,-48.75219,-79.68856,3888454,30.93637,0.8683627,-59.142067,86.31,,482.715,-57.403435,395,-59.14206634104252,3271344000.0,100,0.8683627,True,4.5483004e+29,-57.403435,-514.6132,1.0,8183719.0,0.4189424,489448130.0,
-1.0,7.482608,0.090769045,,100.0,39600,1.0,-75984050000000.0,2.0,4785.87936091423,1.0,1,23.259731,[-2.614  5.193],100.0,259971.53,-48.77716,-84.139404,3897328,35.362244,0.8607998,-60.879677,88.74,,597.0044,-56.43312,396,-60.87967453882098,18127626.0,100,0.8607998,True,3.3229824e+24,-56.43312,-638.68207,1.0,45466.023,0.4189424,2365297.8,
-1.0,7.6060057,0.007136427,,100.0,39700,1.0,-127051990000000.0,2.0,4798.394543170929,1.0,1,24.263906,[-2.846  5.287],100.0,1186864.4,-48.589737,-83.47591,3905957,34.88617,0.8614693,-59.212,86.29,,646.5884,-55.934204,397,-59.21200204744935,55445452.0,100,0.8614693,True,9.808258e+24,-55.934204,-687.1519,1.0,206527.72,0.4189424,9983455.0,
-1.0,7.6922398,0.45444036,,100.0,39800,1.0,-1.4417664e+16,2.0,4807.76270031929,1.0,1,20.060738,[-2.906  5.178],100.0,491930660.0,-39.609222,-79.26135,3914629,39.65213,0.85700005,-59.20061,86.72,,461.60382,-59.27777,398,-59.20061332434416,3356017700.0,100,0.85700005,True,7.567736e+28,-59.27777,-514.0056,1.0,57531730.0,0.4189424,4879328000.0,
-1.0,7.7625537,0.020606028,,100.0,39900,1.0,-21615380000.0,2.0,4817.784976243973,1.0,1,26.707603,[-2.875  5.057],100.0,513924.38,-49.057884,-88.264435,3923607,39.20655,0.8591049,-61.556828,89.78,,773.5533,-54.22961,399,-61.55683173164725,44121932.0,100,0.8591049,True,1.7723885e+17,-54.22961,-824.78424,1.0,55286.79,0.4189424,5167547.0,
-1.0,7.622527,0.024532977,,100.0,40000,1.0,-1.7785174e+17,2.0,4830.652577877045,1.0,1,18.997614,[-2.788  5.146],100.0,127622264.0,-48.59814,-78.87364,3932386,30.275501,0.86522484,-59.876026,87.79,,419.0122,-57.01886,400,-59.87602885484696,5071726000.0,100,0.86522484,True,3.38839e+31,-57.01886,-449.56143,1.0,19783848.0,0.4189424,1259892600.0,
-1.0,8.453205,0.043257076,,100.0,40100,1.0,-1.0168761e+17,2.0,4840.950702428818,1.0,1,33.932274,[-2.771  5.27 ],100.0,346840130.0,-48.89688,-92.93644,3940969,44.03956,0.8576914,-59.00417,85.83,,1222.8556,-57.740517,401,-59.00416865080595,17915374000.0,100,0.8576914,True,2.4740395e+30,-57.740517,-1287.4923,1.0,35421748.0,0.4189424,3486273500.0,
-1.0,8.01834,0.09712203,,100.0,40200,1.0,-4.899502e+18,2.0,4854.750750780106,1.0,1,22.619423,[-2.79   5.394],100.0,9557737000.0,-39.42155,-81.37646,3949578,41.954906,0.85785973,-58.757034,86.09,,575.9321,-65.782684,402,-58.75703379660845,1068002100.0,100,0.85785973,True,6.97293e+33,-65.782684,-634.59924,1.0,963269250.0,0.4189424,96061440000.0,
-1.0,7.4733977,0.26781902,,100.0,40300,1.0,-3044903600000000.0,2.0,4867.378155946732,1.0,1,21.655884,[-2.771  5.27 ],100.0,897248.0,-48.623962,-81.03732,3958256,32.41336,0.8683785,-59.381447,86.78,,524.8289,-68.56468,403,-59.38143931180239,42661376.0,100,0.8683785,True,7.5595046e+27,-68.56468,-559.84467,1.0,228692.94,0.4189424,6703035.0,
-1.0,7.998504,0.05309438,,100.0,40400,1.0,-4.631891e+16,2.0,4880.5888776779175,1.0,1,22.009785,[-2.714  5.159],100.0,5071649.0,-48.824905,-80.57865,3966822,31.753746,0.8713262,-58.568867,85.66,,548.4067,-63.231434,404,-58.568867390155795,344558050.0,100,0.8713262,True,1.8992376e+30,-63.231434,-582.0125,1.0,1356492.1,0.4189424,32222072.0,
-1.0,7.66038,0.16805269,,100.0,40500,1.0,-1.9998156e+17,2.0,4890.627614736557,1.0,1,21.088207,[-2.721  5.284],100.0,140108130.0,-48.723686,-80.34231,3975455,31.618622,0.8618937,-59.254097,86.33,,503.39395,-59.0914,405,-59.25409952774644,8451003000.0,100,0.8618937,True,3.6012287e+31,-59.0914,-536.71436,1.0,22340702.0,0.4189424,1227228500.0,
