EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMean,OptimizationReturnMax,WReturnMean,EpLenMean,MinTargetPdf,OptimizationReturnMin,EmpiricalD2Harmonic,MinBehavPdf,Penalization,TimeElapsed,InitialReturnMax,InitialReturnMin,MeanIW,EpRewMean,MeanEntropy,EpisodesSoFar,Bound,Inner Iteration,InitialReturnStd,ESSRenyiHarmonic,StdIW,MinIW,ESSRenyiArithmetic,LearnableVariance,ReturnMeanIW,MaxIW,MeanD2-0,Epsilon,StdWReturnMean,OptimizationReturnMean,DivergenceHarmonic,ReturnStepMax,Iteration,EpThisIter
26.898516,10.0,-13191049000000.0,-1.0,1150114,1167.2644,3858.3086,2158856.0,117.78,-135.66266,,26.898516,-134.50333,True,815.7314434051514,3868.2898,9.9812565,1.9472519,1167.26439206076,0.4189424,13800,-12569338000000.0,6,885.1254,1.8588387,7.8285637,0.0016718165,1.8588387,,1767172.9,52.448074,26.898516,1.0,,1157.2832,105837580000000.0,10.0,28,50
1974976.0,10.0,-inf,-1.0,1158315,1629.8013,4618.616,10359350.0,164.02,-221.21602,,1974976.0,-211.80939,True,822.4562273025513,4998.3096,379.6931,3.955614,1629.801208288548,0.4189424,13850,-inf,7,1114.7035,2.5316764e-05,18.362553,6.7531087e-09,2.5316764e-05,,10359350.0,102.83495,1974976.0,1.0,,1250.108,inf,10.0,28,50
1807.3325,10.0,-1.5228628e+20,-1.0,1165265,1379.4717,4778.489,24446682.0,139.0,-195.19409,,1807.3326,-194.15953,True,827.6439633369446,4788.4688,9.980181,6.8982472,1379.4717326342015,0.4189424,13900,-1.5228628e+20,8,933.67426,0.027665079,23.44292,3.238217e-06,0.02766508,,24446682.0,103.11779,1807.3325,1.0,,1369.4915,6.6164675e+27,10.0,28,50
1406.1495,9.999999,-3.9021597e+19,-1.0,1171944,1325.2953,3668.251,63840750.0,133.58,-145.41206,,1406.1495,-144.1056,True,832.2077875137329,3708.1863,39.93539,19.571085,1325.2952882145814,0.4189424,13950,-3.9021597e+19,9,830.76984,0.035558097,126.025276,3.157872e-08,0.035558097,,63840750.0,900.8897,1406.1495,1.0,,1285.3599,1.2079674e+27,9.999999,28,50
346.67075,10.0,-1.558216e+17,-1.0,1179128,1426.2705,3599.1973,4628561.0,143.68,-179.73146,,346.67075,-177.61913,True,838.7140519618988,3669.0894,69.89212,2.4223995,1426.2704505052366,0.4189424,14000,-1.558216e+17,10,824.27356,0.14422907,10.503636,0.00011839626,0.14422907,,4628561.0,59.00496,346.67075,1.0,,1356.3784,2.0096178e+22,10.0,28,50
1.0,10.0,-4623539.0,-1.0,1186811,1526.0117,4028.9343,3298165.8,153.66,-159.74176,,1.0,-159.74176,True,844.5353231430054,4028.9343,,7.563751,1526.0117805830928,0.4189424,14050,-17100150000.0,1,984.6086,50.0,10.033812,0.10221841,50.0,,36742184.0,53.073605,1.0,1.0,,1526.0117,165753250.0,10.0,29,50
29.528088,10.0,-4155539500000.0,-1.0,1192392,1105.7866,4218.494,58039412.0,111.62,-173.31845,,29.52809,-173.03503,True,848.967559337616,4248.4487,29.954407,45.75582,1105.78661099038,0.4189424,14100,-6.692573e+18,2,818.11005,1.6933029,214.2569,5.770129e-05,1.693303,,165476670.0,1504.7864,29.528088,1.0,,1075.8322,2.0623197e+25,10.0,29,50
3925.1296,10.0,-1.2991767e+19,-1.0,1198470,1205.2451,2718.7493,1965358.5,121.56,-138.93571,,3925.13,-133.36198,True,853.2615094184875,3078.439,359.68976,2.926069,1205.2451371237873,0.4189424,14150,-1.2991767e+19,3,590.62103,0.012738432,12.355664,3.8907864e-09,0.012738433,,1965358.5,64.30854,3925.1296,1.0,,845.5554,2.8190681e+26,10.0,29,50
9153.713,10.0,-1.3325587e+21,-1.0,1203850,1065.6853,3149.0095,992085.8,107.6,-141.16095,,9153.713,-138.75572,True,856.1993055343628,3149.0095,,5.3712254,1065.6852547299138,0.4189424,14200,-1.3325587e+21,4,694.0076,0.005462264,28.28733,2.6045598e-08,0.005462264,,992085.8,197.9785,9153.713,1.0,,1065.6853,2.7087443e+30,10.0,29,50
3006.8218,9.999999,-4.4832965e+19,-1.0,1209408,1101.2634,3548.8442,5786597.0,111.16,-132.8385,,3006.8218,-130.47723,True,860.6306314468384,3638.6982,89.854034,3.8040848,1101.2634069427831,0.4189424,14250,-4.4832965e+19,5,611.5721,0.016628854,11.06426,1.6579172e-07,0.016628854,,5786597.0,54.034363,3006.8218,1.0,,1011.40936,1.7198953e+27,9.999999,29,50
9337.547,10.0,-1.4346743e+21,-1.0,1215499,1207.8185,3768.802,39183636.0,121.82,-171.35251,,9337.547,-165.01233,True,865.0028519630432,3798.7544,29.952343,9.577313,1207.8184103952972,0.4189424,14300,-1.4346743e+21,6,749.81744,0.0053547253,32.694084,9.317543e-08,0.0053547253,,39183636.0,169.46729,9337.547,1.0,,1177.866,1.4826309e+30,10.0,29,50
21652.602,10.0,-3.3409569e+22,-1.0,1221509,1191.6371,3089.438,16130216.0,120.2,-124.99988,,21652.602,-122.00601,True,870.3035979270935,3089.438,,6.0917897,1191.6369884946607,0.4189424,14350,-3.3409569e+22,7,682.1569,0.0023091913,36.616993,1.2628271e-07,0.0023091913,,16130216.0,261.0342,21652.602,1.0,,1191.6371,1.837871e+33,10.0,29,50
7043.051,10.0,-8.644255e+20,-1.0,1227663,1220.4602,4039.243,2230819.5,123.08,-181.37352,,7043.051,-176.35315,True,874.4670090675354,4099.1597,59.916805,1.4563148,1220.4601586766307,0.4189424,14400,-8.644255e+20,8,773.49744,0.0070991963,5.501532,3.1184527e-07,0.0070991963,,2230819.5,33.835648,7043.051,1.0,,1160.5433,3.9697856e+29,10.0,29,50
8289.355,10.0,-1.3910682e+21,-1.0,1233343,1125.6681,2699.3245,63967084.0,113.6,-108.28004,,8289.355,-106.640785,True,878.5494091510773,2729.274,29.949474,21.965635,1125.6680630742808,0.4189424,14450,-1.3910682e+21,9,580.69366,0.006031832,129.58368,1.1613805e-06,0.006031832,,63967084.0,921.2903,8289.355,1.0,,1095.7186,5.2311804e+30,10.0,29,50
3752.1763,10.0,-4.1953445e+19,-1.0,1239157,1152.4723,2909.8232,2697750.8,116.28,-117.40662,,3752.176,-114.03343,True,882.8174388408661,2969.7317,59.908543,1.4328123,1152.4723441740564,0.4189424,14500,-4.1953445e+19,10,550.42084,0.013325601,8.014617,1.2532578e-07,0.0133256,,2697750.8,56.373848,3752.1763,1.0,,1092.5637,3.3943585e+27,10.0,29,50
1.0,9.999999,-1711461.8,-1.0,1244024,963.11194,2369.3496,1249224.0,97.34,-111.41474,,1.0,-111.41474,True,887.1861939430237,2379.3286,9.979078,7052.2183,963.1119820915941,0.4189424,14550,-1.1664018e+16,1,567.13257,50.0,24424.715,0.01481148,50.0,,3367103700.0,162366.6,1.0,1.0,,953.1329,6.36751e+20,9.999999,30,50
123862925000.0,10.0,-inf,-1.0,1251050,1394.8483,4988.0933,7094175.0,140.52,-262.7181,,123862920000.0,-242.62805,True,891.683207988739,4998.073,9.980034,1.4764007,1394.848114289867,0.4189424,14600,-inf,2,977.9137,4.0367207e-10,9.770636,3.5481164e-18,4.0367204e-10,,7094175.0,69.82357,123862925000.0,1.0,,1384.8682,inf,10.0,30,50
15931954.0,9.999999,-inf,-1.0,1257891,1357.6544,3309.1016,498773.8,136.82,-146.38622,,15931955.0,-134.79926,True,895.5999341011047,3309.1016,,0.20113495,1357.654306166647,0.4189424,14650,-inf,3,918.1073,3.1383468e-06,0.79536414,4.0327994e-11,3.138347e-06,,498773.8,5.422306,15931954.0,1.0,,1357.6544,inf,9.999999,30,50
16712650.0,10.0,-inf,-1.0,1264842,1379.6481,3169.3076,1715703.5,139.02,-160.81657,,16712649.0,-151.40564,True,900.8917572498322,3189.276,19.968178,1.189234,1379.6481218312363,0.4189424,14700,-inf,4,839.1299,2.991746e-06,6.1847506,3.7524864e-14,2.9917458e-06,,1715703.5,42.915108,16712650.0,1.0,,1359.68,inf,10.0,30,50
40912490.0,10.0,-inf,-1.0,1271485,1318.0895,3149.0618,20873146.0,132.86,-155.1262,,40912490.0,-144.08038,True,905.2377269268036,3418.8706,269.80875,12.606144,1318.0896253615354,0.4189424,14750,-inf,5,840.0197,1.2221208e-06,76.16344,2.8745138e-11,1.2221208e-06,,20873146.0,538.30304,40912490.0,1.0,,1048.2809,inf,10.0,30,50
1033652540.0,10.0,-inf,-1.0,1277603,1213.095,4828.703,997183.2,122.36,-181.48273,,1033652500.0,-167.61374,True,910.5762095451355,4848.666,19.962742,1.5195477,1213.0950250404476,0.4189424,14800,-inf,6,879.6213,4.8372158e-08,7.7632256,1.3315905e-13,4.8372154e-08,,997183.2,54.53674,1033652540.0,1.0,,1193.1323,inf,10.0,30,50
17480006000.0,10.0,-inf,-1.0,1283803,1229.7173,4977.721,473457.03,124.0,-260.72034,,17480006000.0,-241.17892,True,915.5491116046906,4997.6826,19.961637,0.30079532,1229.7174010180454,0.4189424,14850,-inf,7,1002.84955,2.860411e-09,1.4212576,1.0630284e-17,2.860411e-09,,473457.03,9.544002,17480006000.0,1.0,,1209.7557,inf,10.0,30,50
1455146000000.0,10.0,-inf,-1.0,1290342,1297.3115,3857.7324,59410.324,130.78,-187.62782,,1455146000000.0,-182.74152,True,919.6386260986328,3867.7124,9.979988,0.1221247,1297.3115300547072,0.4189424,14900,-inf,8,1003.5911,3.4360813e-11,0.33751523,1.0777241e-16,3.4360813e-11,,59410.324,1.443301,1455146000000.0,1.0,,1287.3315,inf,10.0,30,50
380106850.0,10.0,-inf,-1.0,1297018,1324.7002,3928.6743,90063.414,133.52,-184.95218,,380106850.0,-173.9252,True,923.4883205890656,3978.594,49.919716,0.09329158,1324.7000928979705,0.4189424,14950,-inf,9,1028.5475,1.3154197e-07,0.3289049,2.1038025e-10,1.3154197e-07,,90063.414,1.5555893,380106850.0,1.0,,1274.7804,inf,10.0,30,50
2786110500000.0,10.0,-inf,-1.0,1303220,1229.9344,4657.9624,20941.33,124.04,-206.51562,,2786110500000.0,-189.66528,True,927.8745641708374,4677.9287,19.966248,0.10873067,1229.9343880342842,0.4189424,15000,-inf,10,1107.5372,1.7946165e-11,0.35143104,2.3119533e-15,1.7946165e-11,,20941.33,1.9508774,2786110500000.0,1.0,,1209.9681,inf,10.0,30,50
1.0,10.0,-4361408.0,-1.0,1309170,1179.6971,4988.385,2321489.2,119.0,-197.6375,,1.0,-197.6375,True,933.445788860321,4998.3647,9.980127,19.26049,1179.6971278999695,0.4189424,15050,-238686330000000.0,1,964.2634,50.0,59.616585,0.11415517,50.0,,85201160.0,371.04407,1.0,1.0,,1169.7169,1.3690972e+16,10.0,31,50
11.77176,10.0,-3402458200000.0,-1.0,1314440,1043.5536,3638.9592,10638777.0,105.4,-163.38022,,11.77176,-163.22414,True,937.4655201435089,3648.9424,9.98306,2.49967,1043.5536162747544,0.4189424,15100,-3196363500000.0,2,764.1905,4.247453,12.39718,0.020258412,4.247453,,8888718.0,88.67024,11.77176,1.0,,1033.5706,8644365000000.0,10.0,31,50
281599.9,10.0,-inf,-1.0,1320430,1187.9404,4988.7324,24205746.0,119.8,-211.15405,,281599.9,-211.5391,True,942.0632212162018,4998.716,9.983288,2.8887525,1187.9404037259214,0.4189424,15150,-inf,3,1079.403,0.00017755688,16.798977,0.036089186,0.00017755688,,24205746.0,120.33177,281599.9,1.0,,1177.9572,inf,10.0,31,50
192.2192,10.0,-5.347839e+16,-1.0,1324545,812.61523,2279.2524,1863834600.0,82.3,-113.4706,,192.2192,-112.67001,True,945.0674448013306,2349.1553,69.902756,506.10974,812.6152545126312,0.4189424,15200,-5.347839e+16,4,526.1635,0.2601197,3540.2947,0.026034553,0.2601197,,1863834600.0,25288.172,192.2192,1.0,,742.7124,1.4086432e+22,10.0,31,50
3.147352,9.999999,-293258850.0,-1.0,1328790,838.6294,2389.3623,572756.44,84.9,-109.61435,,3.147352,-108.79222,True,948.7344436645508,2399.3457,9.983452,2343021.2,838.629327782947,0.4189424,15250,-5.469899e+18,5,544.9476,15.886371,15651965.0,1.1173931,15.886371,,7450299700000.0,111860216.0,3.147352,1.0,,828.6459,1.3541828e+26,9.999999,31,50
6.293689e+16,10.0,-inf,-1.0,1332828,797.3912,1709.815,67.91576,80.76,-81.999985,,6.293689e+16,-63.31024,True,951.8669407367706,1719.7948,9.979903,0.037296858,797.3911523464569,0.4189424,15300,-inf,6,308.67908,7.944466e-16,0.2607784,2.0405132e-19,7.944466e-16,,67.91576,1.8627447,6.293689e+16,1.0,,787.41125,inf,10.0,31,50
8.016167e+16,10.0,-inf,-1.0,1336569,737.9618,1459.5721,77.86886,74.82,-78.30027,,8.016167e+16,-61.46363,True,955.6521663665771,1469.5518,9.979622,0.058597803,737.9617813170329,0.4189424,15350,-inf,7,271.8369,6.237395e-16,0.28644973,1.3425673e-20,6.237395e-16,,77.86886,1.4793665,8.016167e+16,1.0,,727.9821,inf,10.0,31,50
2.2606117e+20,9.999999,-inf,-1.0,1340590,793.9469,1909.6765,25.140434,80.42,-90.03175,,2.2606117e+20,-79.020004,True,958.3471233844757,1919.6587,9.982192,0.07041674,793.9468642964054,0.4189424,15400,-inf,8,322.79504,2.2117907e-19,0.35036945,2.7255106e-21,2.2117907e-19,,25.140434,2.0684016,2.2606117e+20,1.0,,783.96466,inf,9.999999,31,50
1.7729226e+17,10.0,-inf,-1.0,1344655,802.78455,1999.8405,9252.433,81.3,-83.411514,,1.7729226e+17,-72.04245,True,962.2558507919312,2029.787,29.946478,0.10444921,802.7844733398125,0.4189424,15450,-inf,9,359.9071,2.820202e-16,0.35866195,2.8161434e-18,2.820202e-16,,9252.433,1.6487855,1.7729226e+17,1.0,,772.83795,inf,10.0,31,50
1.6768592e+17,10.0,-inf,-1.0,1348701,798.98834,1599.7772,284.08038,80.92,-85.428185,,1.6768592e+17,-73.56305,True,965.5099141597748,1609.7576,9.980376,0.13437521,798.9883737916753,0.4189424,15500,-inf,10,356.0469,2.981765e-16,0.4570635,1.7970872e-21,2.981765e-16,,284.08038,1.8272252,1.6768592e+17,1.0,,789.00806,inf,10.0,31,50
1.0,10.0,-931558.06,-1.0,1352913,832.1799,1029.9777,750348.44,84.24,-56.227127,,1.0,-56.227127,True,968.1546051502228,1489.7471,459.76938,3564.5088,832.1798316318564,0.4189424,15550,-98267950000000.0,1,240.46864,50.0,11220.787,0.61499727,50.0,,2187797000.0,75195.89,1.0,1.0,,372.4104,2.9406655e+17,10.0,32,50
644037760.0,10.0,-inf,-1.0,1359581,1323.1959,3739.2744,343039.84,133.36,-190.65923,,644037760.0,-170.86366,True,973.7228348255157,3799.191,59.91646,0.63489574,1323.195920002001,0.4189424,15600,-inf,2,751.9277,7.76352e-08,2.7983804,6.3942947e-18,7.76352e-08,,343039.84,18.791111,644037760.0,1.0,,1263.2794,inf,10.0,32,50
22241733000.0,10.0,-inf,-1.0,1365281,1129.6117,2838.8013,1961781.5,114.0,-110.79683,,22241733000.0,-105.377335,True,977.510838508606,2848.7874,9.986047,1.50454,1129.611626122131,0.4189424,15650,-inf,3,583.14935,2.2480262e-09,6.860585,5.32881e-19,2.2480262e-09,,1961781.5,39.77183,22241733000.0,1.0,,1119.6256,inf,10.0,32,50
17842033000.0,10.0,-inf,-1.0,1371083,1149.9745,3649.1592,426430.38,116.04,-172.8294,,17842033000.0,-162.02953,True,982.2929027080536,3679.1074,29.948257,1.9168074,1149.9746329064158,0.4189424,15700,-inf,4,588.4054,2.8023712e-09,12.669385,6.789161e-18,2.8023712e-09,,426430.38,90.51919,17842033000.0,1.0,,1120.0262,inf,10.0,32,50
901738800.0,10.0,-inf,-1.0,1376661,1105.2428,2099.219,80994.13,111.56,-122.49576,,901738800.0,-116.50803,True,985.814218044281,2398.9785,299.75946,0.15290013,1105.242751190762,0.4189424,15750,-inf,5,462.7447,5.5448428e-08,0.5950731,1.4677694e-14,5.5448428e-08,,80994.13,3.243469,901738800.0,1.0,,805.4832,inf,10.0,32,50
12410225000.0,10.0,-inf,-1.0,1382414,1140.2538,2439.1514,198582.11,115.06,-132.63889,,12410225000.0,-130.60886,True,989.9176080226898,2449.1313,9.980005,0.28124928,1140.2537033630822,0.4189424,15800,-inf,6,575.4091,4.028936e-09,0.98386,3.047384e-17,4.028936e-09,,198582.11,6.681723,12410225000.0,1.0,,1130.2737,inf,10.0,32,50
369316450.0,10.0,-inf,-1.0,1388880,1282.8168,2829.671,4709356.0,129.32,-137.48888,,369316450.0,-121.67336,True,995.4674541950226,2869.5967,39.925846,4.334618,1282.8167796825621,0.4189424,15850,-inf,7,707.00714,1.3538525e-07,25.967281,4.3209884e-18,1.3538525e-07,,4709356.0,184.09119,369316450.0,1.0,,1242.8909,inf,10.0,32,50
2475744500.0,10.0,-inf,-1.0,1395073,1228.2554,2689.3486,2083924.9,123.86,-130.66711,,2475744500.0,-109.42053,True,999.3979794979095,2699.3313,9.982628,3.6430814,1228.2552962342957,0.4189424,15900,-inf,8,556.07886,2.0195944e-08,19.640118,3.511182e-19,2.0195944e-08,,2083924.9,133.85832,2475744500.0,1.0,,1218.2727,inf,10.0,32,50
111117200.0,10.0,-inf,-1.0,1400308,1036.6447,2419.1423,1337429.5,104.7,-116.92633,,111117200.0,-105.31261,True,1003.0191035270691,2429.1265,9.984079,2.2449923,1036.6446302941729,0.4189424,15950,-inf,9,597.0688,4.4997535e-07,10.7776785,1.0659706e-13,4.4997535e-07,,1337429.5,74.60576,111117200.0,1.0,,1026.6605,inf,10.0,32,50
389544420.0,9.999999,-inf,-1.0,1406139,1155.918,4208.9087,77740130.0,116.62,-214.90349,,389544420.0,-200.22342,True,1006.8951346874237,4218.8887,9.97989,19.600767,1155.9180246726394,0.4189424,16000,-inf,10,737.8005,1.2835507e-07,135.658,1.3287825e-16,1.2835507e-07,,77740130.0,969.19403,389544420.0,1.0,,1145.9381,inf,9.999999,32,50
1.0,10.0,-3658183.5,-1.0,1412512,1264.2344,4418.95,2049350.8,127.46,-195.358,,1.0,-195.358,True,1012.7250483036041,4438.915,19.964647,20.902918,1264.2343059959633,0.4189424,16050,-164743020000.0,1,671.6118,50.0,38.395977,0.060448155,50.0,,35469136.0,236.26057,1.0,1.0,,1244.2697,10481199000.0,10.0,33,50
1247.2634,10.0,-8.439573e+18,-1.0,1420164,1519.8912,4339.204,2719373.8,153.04,-175.58347,,1247.2634,-169.97649,True,1019.1497683525085,4339.204,,1.3010249,1519.891276590665,0.4189424,16100,-8.439573e+18,2,1001.6312,0.040087763,3.9427576,6.435172e-07,0.040087763,,2719373.8,22.516712,1247.2634,1.0,,1519.8912,3.0136437e+25,10.0,33,50
203279.4,10.0,-inf,-1.0,1428444,1645.4036,4418.7285,52169230.0,165.6,-181.027,,203279.42,-177.7524,True,1024.6169440746307,4448.678,29.949612,22.908413,1645.4035629910595,0.4189424,16150,-inf,3,966.2996,0.00024596686,109.68109,2.0869057e-17,0.00024596686,,52169230.0,755.28723,203279.4,1.0,,1615.4539,inf,10.0,33,50
2013.0698,10.0,-3.3624552e+19,-1.0,1435190,1338.682,3569.187,556501.2,134.92,-157.7053,,2013.0697,-153.79582,True,1029.6696779727936,3609.121,39.93402,0.44236377,1338.681925537469,0.4189424,16200,-3.3624552e+19,4,776.79767,0.02483769,1.2299227,6.622131e-11,0.024837688,,556501.2,8.343819,2013.0698,1.0,,1298.7478,9.99536e+26,10.0,33,50
827.3686,10.0,-8.418835e+17,-1.0,1442451,1441.8354,4698.487,43147656.0,145.22,-195.77048,,827.3686,-194.61821,True,1035.3209700584412,4998.277,299.79013,7.651938,1441.8354842565893,0.4189424,16250,-8.418835e+17,5,1008.771,0.060432557,34.740715,1.0663689e-06,0.060432557,,43147656.0,240.3586,827.3686,1.0,,1142.0454,1.7033896e+23,10.0,33,50
837.4729,10.0,-1.2580846e+18,-1.0,1449831,1465.6987,4988.7666,25920352.0,147.6,-200.94426,,837.4729,-191.15643,True,1040.683317899704,4998.747,9.98059,22.656492,1465.6987683251243,0.4189424,16300,-1.2580846e+18,6,1102.4689,0.059703425,140.20058,3.1506624e-09,0.059703425,,25920352.0,997.9246,837.4729,1.0,,1455.7183,3.8024746e+23,10.0,33,50
25323.68,10.0,-2.6717931e+22,-1.0,1458401,1703.4346,3039.7952,5200438.5,171.4,-159.34613,,25323.68,-151.16705,True,1046.3166131973267,3639.5657,599.7705,2.208364,1703.4345979718473,0.4189424,16350,-2.6717931e+22,7,743.5189,0.0019744367,11.472838,4.493797e-13,0.0019744367,,5200438.5,81.82407,25323.68,1.0,,1103.6641,6.1023724e+32,10.0,33,50
402.44507,10.0,-4.6343737e+16,-1.0,1466285,1566.2535,3768.1992,7467447.0,157.68,-180.66983,,402.44507,-177.11635,True,1052.6229507923126,3828.0933,59.89402,5.206146,1566.2536182484164,0.4189424,16400,-4.6343737e+16,8,821.13995,0.124240555,22.381346,2.486066e-08,0.124240555,,7467447.0,124.964966,402.44507,1.0,,1506.3595,1.50018e+21,10.0,33,50
2582.1968,10.0,-1.3762617e+20,-1.0,1472884,1309.3033,4399.291,5644774.5,131.98,-204.94136,,2582.1968,-199.03568,True,1057.1256778240204,4399.291,,3.627223,1309.3033058733743,0.4189424,16450,-1.3762617e+20,9,773.402,0.019363359,14.077205,3.0974647e-09,0.019363359,,5644774.5,77.20456,2582.1968,1.0,,1309.3033,7.585121e+27,10.0,33,50
3043.1182,10.0,-2.223523e+20,-1.0,1480328,1478.5403,4997.9575,6586949.5,148.88,-194.8613,,3043.1182,-191.87112,True,1063.2022783756256,4997.9575,,4.849384,1478.5402552547425,0.4189424,16500,-2.223523e+20,10,1013.4434,0.016430516,20.110775,1.13820015e-07,0.016430516,,6586949.5,139.4,3043.1182,1.0,,1478.5403,1.1885139e+28,10.0,33,50
1.0,10.0,-5545206.0,-1.0,1488814,1686.6608,4678.514,3735045.8,169.72,-177.4091,,1.0,-177.4091,True,1068.4467024803162,4708.466,29.951736,216.08083,1686.660723497828,0.4189424,16550,-2.3532823e+17,1,943.51544,50.0,715.231,0.08320607,50.0,,2171658800.0,4087.4387,1.0,1.0,,1656.7091,1.6901359e+22,10.0,34,50
3250.3013,10.0,-8.417135e+19,-1.0,1496344,1495.5135,3559.3118,209995.0,150.6,-135.53427,,3250.3013,-131.99101,True,1073.4066226482391,3629.2002,69.88852,0.33859062,1495.5134786308295,0.4189424,16600,-8.417135e+19,2,766.4986,0.01538319,1.5873222,2.1982609e-07,0.01538319,,209995.0,11.131624,3250.3013,1.0,,1425.625,6.1259884e+27,10.0,34,50
52862.066,10.0,-2.0917671e+24,-1.0,1503614,1443.499,3649.0457,48382716.0,145.4,-166.41994,,52862.066,-158.8913,True,1078.715516090393,3659.0269,9.981215,77.259766,1443.4990541808697,0.4189424,16650,-2.0917671e+24,3,906.4129,0.00094585784,537.2656,1.537897e-08,0.00094585784,,48382716.0,3838.0945,52862.066,1.0,,1433.5178,3.66147e+36,10.0,34,50
26008.756,10.0,-1.5407597e+22,-1.0,1510380,1342.6854,3089.363,52115852.0,135.32,-138.43571,,26008.756,-130.88132,True,1083.5968744754791,3099.343,9.979954,77.39748,1342.6854923176425,0.4189424,16700,-1.5407597e+22,4,846.47516,0.0019224295,514.4002,8.594732e-08,0.0019224295,,52115852.0,3674.3142,26008.756,1.0,,1332.7054,3.859069e+32,10.0,34,50
4113759.8,10.0,-inf,-1.0,1518724,1658.4437,4748.3867,31315048.0,166.88,-228.54068,,4113760.0,-217.28566,True,1089.775532245636,4998.175,249.78818,5.3024,1658.4437529946285,0.4189424,16750,-inf,5,1036.3895,1.2154331e-05,22.621487,1.6749958e-10,1.2154332e-05,,31315048.0,145.015,4113759.8,1.0,,1408.6555,inf,10.0,34,50
168195820.0,10.0,-inf,-1.0,1526298,1504.2572,4607.868,4771062.0,151.48,-187.51474,,168195820.0,-180.19441,True,1096.5349118709564,4627.83,19.961864,2.0067785,1504.2572441072468,0.4189424,16800,-inf,6,850.75085,2.9727255e-07,6.9055276,6.6127754e-08,2.9727255e-07,,4771062.0,41.99685,168195820.0,1.0,,1484.2954,inf,10.0,34,50
25055.24,9.999999,-1.9898432e+22,-1.0,1533988,1527.4639,4598.784,14956927.0,153.8,-183.77487,,25055.24,-177.23285,True,1102.4532542228699,4658.711,59.926743,11.158726,1527.4639430532175,0.4189424,16850,-1.9898432e+22,7,1023.9486,0.0019955905,37.011314,1.0462715e-11,0.0019955905,,14956927.0,175.44272,25055.24,1.0,,1467.5372,1.2608573e+32,9.999999,34,50
126005.18,10.0,-inf,-1.0,1541148,1421.4907,4568.578,22109704.0,143.2,-206.4148,,126005.18,-198.08414,True,1108.0451490879059,4568.578,,6.460434,1421.4908511650533,0.4189424,16900,-inf,8,891.9793,0.00039680908,41.277912,1.5529148e-12,0.00039680908,,22109704.0,295.16382,126005.18,1.0,,1421.4907,inf,10.0,34,50
28966.092,10.0,-9.163043e+22,-1.0,1548401,1440.0598,3638.8335,11575517.0,145.06,-180.48312,,28966.092,-179.07393,True,1112.6121761798859,3678.7563,39.922844,2.586691,1440.0599143997026,0.4189424,16950,-9.163043e+22,9,935.8833,0.0017261562,9.686863,3.9397612e-08,0.0017261562,,11575517.0,54.920677,28966.092,1.0,,1400.1368,6.876487e+33,10.0,34,50
449604.28,10.0,-inf,-1.0,1556284,1566.0244,4618.4585,3183244.0,157.66,-198.09369,,449604.28,-186.85391,True,1117.5987575054169,4628.4385,9.979942,13.532976,1566.0244561439486,0.4189424,17000,-inf,10,1032.9653,0.00011120891,87.18223,1.7268478e-10,0.00011120891,,3183244.0,622.3129,449604.28,1.0,,1556.0444,inf,10.0,34,50
1.0,10.0,-3439759.0,-1.0,1563696,1471.8827,2978.73,2705543.2,148.24,-127.85706,,1.0,-127.85706,True,1123.6919088363647,2998.7,19.970005,37144.773,1471.8826998196207,0.4189424,17050,-1.2503252e+19,1,734.23755,50.0,210634.45,0.10020807,50.0,,116597390000.0,1492674.0,1.0,1.0,,1451.9126,2.9000479e+26,10.0,35,50
