EpLenMean,InitialBound,MaxIWNorm,Weights,ReturnStepMaxmin,MeanEntropy,EpRewMean,J_sample_variance,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMean,EpThisIter,ESSClassic,InitialReturnStd,TimeElapsed,StdIWNorm,StdIW,Bound,MinIWNorm,ESSRenyi,TimestepsSoFar,ReturnMeanIW,MeanIW,MeanIWNorm,MaxIW,EntropyCoefficient,EpisodesSoFar,InitialReturnMin,MinIW,Iteration
500.0,-0.73178446,0.8557345,[-1.217 -1.234 -0.005 -1.005 -1.032],0.054474115,0.3949198,13.618513245898818,8342.079,16.105816,1.0,45.342674,-2.7656554e-07,100,3.7911913,5.8394775,41574.44666147232,0.08556386,8.556386,4.4841304,6.940799e-06,2.205428,19294196,9.411743,1.6985205,0.016985204,85.573456,,43100,-21.953526,0.0006940799,431
500.0,-0.5730872,0.01385256,[-1.216 -1.228 -0.008 -1.008 -1.024],0.028458834,0.39485267,7.114708081586176,34.49084,14.943695,1.0,1.0198423,-3.7193297e-07,100,97.83195,5.737647,41673.967410326004,0.001498851,0.1498851,-0.55231476,0.0070476434,98.05438,19344196,0.026429772,1.0068462,0.010068462,1.385256,,43200,-17.192604,0.70476437,432
500.0,-0.6369175,0.25044948,[-1.216 -1.228 -0.008 -1.008 -1.024],0.038327694,0.39523992,9.581925682274338,2380.0051,19.107525,1.0,22.200686,-1.335144e-07,100,11.080223,6.923365,41770.440742492676,0.027442234,2.7442234,2.2722087,8.269684e-06,4.5043654,19394196,5.2732115,0.9687117,0.009687117,25.044949,,43300,-16.861797,0.00082696846,433
500.0,-1.031816,0.057523612,[-1.208 -1.228 -0.005 -1.    -1.024],0.03832382,0.39372262,9.580942990605564,72.409225,30.954456,1.0,1.6591343,-6.7710874e-07,100,54.030464,6.158334,41863.531431913376,0.0092682205,0.926822,-0.5813532,0.00078717753,60.272396,19444196,0.74770105,1.0048022,0.010048021,5.7523613,,43400,-14.869844,0.07871775,434
500.0,-0.5469783,0.4704974,[-1.207 -1.225 -0.002 -0.997 -1.025],0.053638697,0.39670363,13.409669508402198,2286.5654,16.409359,1.0,32.242447,3.194809e-07,100,7.9574943,5.581563,41957.896941661835,0.06007213,6.0072126,4.6266246,6.0828606e-06,3.1015015,19494196,7.7325025,1.7663101,0.0176631,47.04974,,43500,-13.269791,0.00060828606,435
500.0,-0.53995156,0.019617852,[-1.218 -1.225 -0.002 -0.99  -1.022],0.06003666,0.3969678,15.009153515857113,41.086926,16.073307,1.0,1.1460922,4.5776366e-07,100,88.13988,5.7526317,42050.55250787735,0.0035911617,0.3591162,-0.40916002,0.002769702,87.25301,19544196,0.16888942,0.97898704,0.00978987,1.9617852,,43600,-16.19856,0.2769702,436
500.0,-0.8445873,0.22720242,[-1.218 -1.224 -0.004 -0.989 -1.022],0.051035106,0.39523992,12.75877260365328,270.25513,25.337616,1.0,7.1658463,-1.5258789e-07,100,18.085829,6.376753,42144.43361091614,0.031897925,3.1897926,0.5228269,0.0001044307,13.955086,19594196,2.7837107,1.4988292,0.014988292,22.720242,,43700,-16.67089,0.01044307,437
500.0,-0.71568274,13.12381,[-1.220e+00 -1.221e+00  5.614e-04 -9.917e-01 -1.024e+00],0.055422008,0.39931536,13.855504632505927,2108869.2,21.470478,1.0,3252.2217,-5.7220458e-08,100,1.0836179,6.787201,42236.93561172485,1.3054454,130.54454,104.342255,1.5283065e-07,0.03074821,19644196,145.15639,13.663523,0.13663523,1312.381,,43800,-20.67364,1.5283065e-05,438
500.0,-0.7645765,0.02260483,[-1.233 -1.207  0.005 -0.992 -1.02 ],0.04468751,0.39878163,11.171875433775973,45.497757,22.937279,1.0,1.1720576,-4.386902e-07,100,88.96203,6.446428,42332.937059640884,0.0035799148,0.3579915,-0.59792507,0.0042631472,85.32004,19694196,0.22981724,1.0163201,0.010163201,2.260483,,43900,-16.775993,0.4263147,439
500.0,-0.64703774,0.0431512,[-1.234 -1.206  0.004 -0.992 -1.02 ],0.037221253,0.40061477,9.30532362628686,62.283024,19.411142,1.0,2.1863577,3.528595e-07,100,52.354946,7.212528,42424.68315052986,0.008402676,0.8402677,-0.1479612,0.0006659184,45.73817,19744196,0.80877113,0.880821,0.00880821,4.31512,,44000,-15.269521,0.066591844,440
500.0,-0.6162038,16.29026,[-1.233 -1.208  0.005 -0.989 -1.018],0.03725648,0.40037042,9.31410621034462,3604430.8,18.42123,1.0,12843.018,1.2397766e-07,100,1.010975,6.6392846,42518.62781429291,1.6207741,162.07742,119.826294,4.8008964e-08,0.007786332,19794196,189.65884,16.379444,0.16379443,1629.0261,,44100,-18.486115,4.8008965e-06,441
500.0,-0.6381404,0.026821258,[-1.225 -1.213 -0.003 -0.981 -1.019],0.04827565,0.3993139,12.068909754897827,43.018127,19.144218,1.0,1.322924,2.670288e-07,100,78.136894,7.0187135,42611.26475119591,0.0047622495,0.476225,-0.18388665,0.001731541,75.59013,19844196,0.5500927,0.9002942,0.009002942,2.6821258,,44200,-16.382236,0.1731541,442
500.0,-0.5778899,0.04103217,[-1.23  -1.211 -0.003 -0.982 -1.02 ],0.03822875,0.3968766,9.557193391444223,50.021244,15.52273,1.0,1.5857937,-1.0967255e-07,100,64.89468,5.9557514,42703.61842370033,0.007097942,0.70979416,0.11951876,0.0014219251,63.059902,19894196,0.8472455,0.9650516,0.009650515,4.103217,,44300,-17.336693,0.14219251,443
500.0,-0.78584796,0.050129727,[-1.234 -1.216 -0.003 -0.988 -1.022],0.034395516,0.39780053,8.598881988689236,55.570156,23.575459,1.0,1.4240057,7.2956084e-07,100,61.400764,6.4350715,42796.48857665062,0.007920494,0.7920494,-0.3595969,0.002554772,70.224434,19944196,0.5781697,0.9989641,0.009989641,5.012973,,44400,-15.08832,0.2554772,444
500.0,-0.59728396,0.12205135,[-1.236e+00 -1.215e+00 -1.058e-03 -9.868e-01 -1.021e+00],0.05227971,0.39924634,13.069926219205492,374.73853,15.784696,1.0,3.7787704,-3.0517577e-07,100,28.374708,6.9734416,42893.87418675423,0.014051238,1.4051238,1.1969825,0.00011184685,26.463634,19994196,2.3580456,0.8843966,0.008843964,12.205135,,44500,-17.918507,0.011184685,445
500.0,-0.8030299,0.14999314,[-1.24  -1.206 -0.005 -0.983 -1.02 ],0.047972143,0.3961642,11.993025217738381,1259.5864,24.09089,1.0,8.33693,-1.4781952e-07,100,19.156239,6.884587,42995.78033661842,0.019323029,1.9323031,2.0774183,5.9621365e-05,11.9948225,20044196,4.3960657,0.94060445,0.009406044,14.999314,,44600,-14.334255,0.0059621367,446
500.0,-0.55395246,0.4501419,[-1.235 -1.213 -0.008 -0.991 -1.023],0.04761386,0.39258412,11.903458292261716,387.40057,16.61856,1.0,9.132762,-3.3855437e-07,100,10.158557,5.9528947,43094.91629886627,0.05983165,5.983165,1.45691,0.00017577018,10.94959,20094196,3.1309786,2.0119104,0.020119105,45.01419,,44700,-14.394932,0.017577019,447
500.0,-0.86524063,0.07830839,[-1.222 -1.221 -0.006 -0.999 -1.026],0.054761946,0.39365622,13.690501891328372,181.16306,25.957209,1.0,3.405667,-4.1484833e-07,100,37.89906,6.198007,43197.88164615631,0.014090258,1.4090258,0.13027418,0.0006904143,29.362823,20144196,1.7270275,1.1007383,0.011007382,7.830839,,44800,-12.401728,0.06904143,448
500.0,-0.54029405,0.02444694,[-1.216 -1.221 -0.008 -1.002 -1.025],0.035695553,0.39363724,8.923883167863499,23.576086,15.76572,1.0,1.1574146,-6.67572e-08,100,87.40493,5.635134,43297.321504592896,0.0035840005,0.35840005,-0.41082683,0.0022172201,86.39947,20194196,0.1704388,0.94413817,0.009441381,2.444694,,44900,-16.20882,0.22172202,449
500.0,-0.4791848,0.03251546,[-1.216 -1.221 -0.006 -1.001 -1.025],0.036242068,0.3939667,9.060529147771353,20.51758,10.703784,1.0,1.3003151,-5.7220458e-08,100,77.86166,4.8201485,43396.122593164444,0.005148988,0.51489884,-0.31815308,0.003286589,76.904434,20244196,0.22826785,0.96563095,0.009656309,3.251546,,45000,-14.375543,0.3286589,450
500.0,-0.82351935,21.889814,[-1.215 -1.222 -0.008 -1.001 -1.025],0.03509468,0.41381693,8.773665263600948,1249111.0,24.705572,1.0,4348.1973,-2.9087067e-07,100,1.0178999,6.6733217,43488.75206613541,2.1778204,217.78203,57.654945,1.8966702e-07,0.022998037,20294196,111.9585,22.084942,0.22084944,2188.9814,,45100,-16.880188,1.8966703e-05,451
500.0,-0.77636755,0.04134947,[-1.221 -1.249 -0.011 -1.029 -1.005],0.016603172,0.4223678,4.150787956190981,137.57567,23.291008,1.0,2.0815012,-5.531311e-07,100,62.03906,6.1634045,43582.90979552269,0.007304392,0.7304392,-0.11727047,0.0006419669,48.042248,20344196,1.0028259,0.9337877,0.009337876,4.1349473,,45200,-11.199712,0.06419669,452
500.0,-0.8008197,0.41837367,[-1.229 -1.246 -0.013 -1.029 -0.997],0.012716472,0.42431763,3.179106227981728,4295.4736,24.02459,1.0,23.485561,1.335144e-07,100,5.5458465,6.8603115,43677.02584314346,0.041863605,4.1863613,2.6621876,5.39646e-05,4.257935,20394196,6.5431123,1.0144019,0.0101440195,41.837368,,45300,-19.111889,0.00539646,453
500.0,-0.5686097,0.063649595,[-1.226 -1.253 -0.011 -1.025 -0.995],0.042043984,0.4215371,10.511010580139368,101.20268,13.390277,1.0,1.9737352,4.005432e-07,100,55.46866,6.0749893,43770.64125418663,0.008955247,0.89552474,0.20616108,0.00052198395,50.665356,20444196,1.0049996,0.99946713,0.009994673,6.3649597,,45400,-17.058302,0.052198395,454
500.0,-1.3396162,0.05795215,[-1.226 -1.252 -0.01  -1.021 -0.997],0.046826124,0.42356488,11.706543053991687,115.78833,40.1885,1.0,1.5653996,5.626678e-07,100,53.610413,7.1985936,43867.969606637955,0.008259356,0.82593566,-0.94880426,0.0011067534,63.88145,20494196,0.72726953,0.8878929,0.00887893,5.795215,,45500,-22.076416,0.11067534,455
500.0,-0.75546795,0.08979837,[-1.231 -1.25  -0.009 -1.02  -0.995],0.039418995,0.43088943,9.854751983905956,69.99495,22.664038,1.0,1.6273936,2.8610229e-08,100,49.407597,5.9773593,43961.32517123222,0.010431419,1.0431418,0.41045088,0.0020241863,61.44795,20544196,1.3741963,1.0308551,0.010308551,8.979837,,45600,-14.728132,0.20241864,456
500.0,-0.6082583,0.044392295,[-1.23  -1.242 -0.011 -1.014 -0.988],0.03811431,0.43115196,9.528580470976637,78.32234,17.942009,1.0,1.7985356,-4.7683715e-09,100,63.837296,6.536745,44054.0369951725,0.0076375627,0.7637563,0.10094285,0.0014970617,55.600792,20594196,0.916675,1.0147561,0.010147559,4.4392295,,45700,-18.24775,0.14970617,457
500.0,-0.6470672,1.0711035,[-1.236 -1.242 -0.011 -1.012 -0.988],0.036545992,0.42854252,9.136480895260929,15886.807,19.411997,1.0,42.863564,-4.959106e-07,100,3.4678,6.6032114,44146.616711616516,0.106248476,10.624849,7.9704037,5.1099573e-06,2.3329837,20644196,12.206766,2.0137877,0.020137878,107.11035,,45800,-14.800211,0.00051099574,458
500.0,-0.588704,0.33073524,[-1.226 -1.245 -0.004 -1.011 -0.99 ],0.04340005,0.42920363,10.850007501710042,261.94217,17.661129,1.0,7.673144,2.9563904e-07,100,10.639306,5.257759,44240.970027685165,0.03598877,3.5988772,0.37192976,4.7847298e-05,13.032468,20694196,2.0026667,1.2417964,0.012417964,33.073524,,45900,-15.346236,0.00478473,459
500.0,-0.5850921,0.046960097,[-1.225 -1.243 -0.008 -1.014 -0.99 ],0.03653145,0.42269722,9.132872075831681,61.951664,17.552761,1.0,2.9327152,-7.6293944e-08,100,47.441914,6.0484757,44331.9193046093,0.0089124795,0.89124787,0.1956985,0.00071656634,34.098095,20744196,1.1976787,0.8467591,0.00846759,4.6960096,,46000,-17.224037,0.07165664,460
500.0,-0.58116984,0.07555995,[-1.227 -1.24  -0.005 -1.013 -0.996],0.037513435,0.42341077,9.378355762486402,57.80832,17.435099,1.0,2.5871918,1.335144e-07,100,44.953968,5.960733,44426.80719780922,0.010685835,1.0685836,0.39360434,0.00042076784,38.651947,20794196,1.3284017,0.9656716,0.009656715,7.555995,,46100,-13.894956,0.042076785,461
500.0,-0.7242235,0.40903145,[-1.232 -1.247 -0.003 -1.014 -0.996],0.035975933,0.4253106,8.993995170933,436.69382,21.726725,1.0,9.801738,7.05719e-07,100,7.9280787,6.107674,44519.74807882309,0.043574266,4.3574266,1.0824423,0.00013203216,10.202272,20844196,3.3498235,1.2786466,0.012786465,40.903145,,46200,-15.580095,0.013203217,462
500.0,-0.86098444,0.073677585,[-1.224 -1.243 -0.002 -1.017 -0.994],0.03686881,0.4247285,9.217198099445746,52.93311,25.829514,1.0,2.7965622,-5.865097e-07,100,38.206448,6.132543,44614.039628744125,0.012773694,1.2773694,-0.3780315,0.0006957959,35.75819,20894196,1.0617852,1.0044152,0.010044153,7.3677583,,46300,-16.627478,0.069579594,463
500.0,-0.5553544,0.058656882,[-1.224e+00 -1.244e+00  8.979e-04 -1.014e+00 -9.942e-01],0.046863317,0.4209931,11.715833251774713,154.94109,16.660645,1.0,3.1136112,3.7193297e-07,100,44.005775,5.572692,44704.36701130867,0.009202085,0.92020863,0.54044884,0.00022673192,32.117046,20944196,1.5203962,0.8157733,0.008157733,5.8656883,,46400,-15.219536,0.022673193,464
500.0,-0.76462805,0.042123172,[-1.228 -1.244  0.005 -1.014 -0.998],0.043625176,0.4172409,10.906288929137483,45.817303,22.93883,1.0,1.4741488,-3.4332277e-07,100,69.101685,5.326326,44799.359253406525,0.0064707827,0.6470783,-0.30388898,0.0012981956,67.83576,20994196,0.62448007,0.9676844,0.009676844,4.2123175,,46500,-12.416185,0.12981956,465
500.0,-0.64820087,0.15243578,[-1.228 -1.248  0.007 -1.018 -1.002],0.050354898,0.416676,12.588710036317702,295.36353,17.34823,1.0,7.1495166,-3.8146972e-08,100,22.271288,7.3731213,44892.95541000366,0.020931477,2.093148,0.55507517,0.00014623872,13.986959,21044196,2.2882724,1.1204225,0.011204222,15.243578,,46600,-19.446026,0.014623872,466
500.0,-0.5966873,0.11131244,[-1.225 -1.243  0.006 -1.021 -1.002],0.031920254,0.42382815,7.980074288056809,466.2435,17.900627,1.0,6.9885807,4.005432e-07,100,24.981083,5.8649783,44986.63506412506,0.018763369,1.8763369,1.7971913,0.00025002152,14.309057,21094196,3.37459,1.0827571,0.010827572,11.131245,,46700,-13.403839,0.025002152,467
500.0,-0.8688261,1.5009346,[-1.21  -1.235  0.006 -1.017 -0.995],0.026849687,0.415844,6.712411713954668,55678.363,26.06479,1.0,174.20355,2.193451e-07,100,3.592661,6.781616,45079.91222476959,0.15473367,15.473369,11.634003,1.6292021e-06,0.5740411,21144196,23.10131,2.9870183,0.029870184,150.09346,,46800,-17.68116,0.00016292022,468
500.0,-0.63115156,0.013525056,[-1.2   -1.247  0.002 -1.017 -1.003],0.041844666,0.4159243,10.461170928603693,40.648388,18.934538,1.0,1.021475,-2.2411346e-07,100,97.85362,6.2209105,45174.916194200516,0.0014891186,0.14891185,-0.6094197,0.0069362605,97.89765,21194196,0.02847255,1.0054579,0.010054579,1.3525056,,46900,-14.009439,0.69362605,469
500.0,-0.7795789,0.12877752,[-1.2   -1.247  0.003 -1.016 -1.003],0.05317211,0.41316456,13.293037570180626,164.3675,23.387356,1.0,2.6243734,-3.4809113e-07,100,35.371593,6.3469715,45267.11917090416,0.013845382,1.3845383,-0.21204865,0.0002049744,38.104332,21244196,1.0508622,1.0242842,0.010242842,12.877752,,47000,-13.155998,0.020497441,470
500.0,-0.59228885,0.27370906,[-1.195 -1.249  0.007 -1.016 -1.006],0.038084626,0.4112991,9.521193249088773,2401.2163,17.768684,1.0,19.90436,6.1035155e-07,100,12.689122,5.734982,45360.45494937897,0.03020181,3.020181,2.1860447,8.700325e-06,5.024025,21294196,4.828503,1.1513691,0.011513691,27.370907,,47100,-13.668291,0.0008700326,471
500.0,-0.69771695,0.6570584,[-1.201e+00 -1.245e+00  2.526e-04 -1.016e+00 -1.008e+00],0.03558135,0.40730137,8.895347089733086,4158.0728,20.931507,1.0,38.86469,3.8146972e-08,100,4.1738825,5.8658724,45454.46863603592,0.066985354,6.698536,3.2081518,3.0271626e-06,2.5730298,21344196,7.5578275,1.398003,0.01398003,65.70584,,47200,-14.639113,0.00030271627,472
500.0,-0.88942283,0.0734183,[-1.189e+00 -1.244e+00  5.630e-04 -1.022e+00 -1.012e+00],0.03234428,0.4076363,8.086053099894768,62.19639,26.682684,1.0,1.8790483,9.775162e-08,100,49.632534,7.414999,45547.75886106491,0.009046929,0.904693,-0.6166842,0.00040836207,53.21843,21394196,0.60252225,0.8980685,0.008980684,7.34183,,47300,-12.837873,0.040836208,473
500.0,-0.7318068,0.035906762,[-1.19  -1.243  0.004 -1.022 -1.011],0.017468154,0.40404773,4.367032617115905,94.87188,21.954206,1.0,1.4350514,1.3828277e-07,100,72.0573,6.4720354,45639.49881911278,0.006558564,0.6558565,0.11082351,0.002369235,69.683914,21444196,0.9874816,1.0532067,0.010532065,3.5906763,,47400,-15.1036625,0.23692352,474
500.0,-0.65028757,0.11613298,[-1.193 -1.236  0.002 -1.017 -1.015],0.011435747,0.4028084,2.8589390307024196,172.68034,19.508608,1.0,5.3298216,-5.722046e-07,100,26.87133,5.2373333,45733.391140937805,0.01704386,1.7043861,1.0049094,0.00017869726,18.762354,21494196,2.5061882,1.0331626,0.010331626,11.613298,,47500,-11.318011,0.017869726,475
500.0,-0.57087994,0.039445844,[-1.193 -1.234  0.004 -1.021 -1.016],0.012372017,0.4032444,3.0929910570418597,30.647623,17.126408,1.0,1.4455112,3.9100647e-07,100,72.54175,5.234678,45828.08798837662,0.006491953,0.6491953,-0.27288753,0.0014419574,69.17968,21544196,0.4134785,1.055195,0.01055195,3.9445846,,47600,-11.549549,0.14419575,476
500.0,-0.81084114,0.33356208,[-1.192 -1.235  0.002 -1.02  -1.016],0.011946499,0.40158758,2.9866308843045077,720.30585,24.325214,1.0,7.9895344,-6.723404e-07,100,10.453525,5.0941386,45917.674691200256,0.040343266,4.034327,0.7630422,2.6551796e-05,12.516374,21594196,3.0549448,1.3784091,0.013784089,33.35621,,47700,-13.533565,0.0026551797,477
500.0,-0.68327075,0.089106895,[-1.188 -1.241  0.008 -1.023 -1.017],0.0031785965,0.4042736,0.7946536517626994,185.87628,20.49812,1.0,3.0546267,2.8610229e-08,100,39.978664,6.105588,46010.76875448227,0.012951246,1.2951245,0.37775958,0.00079003803,32.737225,21644196,1.5719452,1.0569948,0.010569948,8.910689,,47800,-17.65006,0.0790038,478
500.0,-0.40937525,0.6769014,[-1.181 -1.242  0.012 -1.024 -1.015],0.0150249,0.4068316,3.7562143129840324,1709.3135,12.084698,1.0,31.20022,5.8174135e-07,100,3.860355,4.5232534,46103.70103216171,0.06860283,6.8602824,1.7642438,6.1860956e-05,3.2051055,21694196,4.0509005,1.3746886,0.0137468865,67.69014,,47900,-12.281273,0.006186096,479
495.68,-1.8863485,0.17008403,[-1.187 -1.229  0.013 -1.023 -1.012],98.97655,0.40598238,-5.813852091882413,223.96365,15.300335,100.0,2.8108451,6.1035155e-07,100,26.479033,8.045426,46197.36048746109,0.018820712,1.8820711,-0.8718767,0.00090140174,35.57649,21743764,2.2906961,1.1294878,0.011294879,17.008404,,48000,-56.59047,0.09014018,480
500.0,-0.52499104,0.042274036,[-1.182 -1.23   0.011 -1.021 -1.013],0.02130723,0.40573707,-5.326813012878184,59.30376,15.74975,1.0,2.345285,6.580353e-07,100,57.453426,6.0660377,46291.68779540062,0.0075110714,0.7511071,0.17266876,0.00095544686,42.63874,21793764,0.976658,0.8728258,0.008728258,4.2274036,,48100,-11.556462,0.09554469,481
500.0,-0.6462501,0.061049078,[-1.182 -1.231  0.015 -1.02  -1.013],0.0013849139,0.4064698,0.34622558508225426,139.69667,19.387524,1.0,3.0355976,7.2956084e-07,100,42.83973,6.3041387,46384.55147099495,0.012351588,1.2351589,0.3008132,0.00017808694,32.942444,21843764,1.4267738,1.0692986,0.010692987,6.104908,,48200,-16.695274,0.017808694,482
500.0,-0.70058453,0.042781543,[-1.172 -1.235  0.015 -1.021 -1.013],0.010968685,0.40300164,2.742160737456489,62.69909,21.017548,1.0,1.8706567,3.9100647e-07,100,69.23441,6.4044633,46476.4816133976,0.006954582,0.6954582,0.28438222,0.002054483,53.45716,21893764,1.2425859,1.0432765,0.010432766,4.2781544,,48300,-13.896279,0.2054483,483
500.0,-0.76962376,0.048715957,[-1.168 -1.241  0.018 -1.023 -1.016],0.013490617,0.40332612,3.372649778216303,79.01631,23.088718,1.0,1.8568518,1.5258789e-07,100,60.364212,5.902531,46571.24677157402,0.0074159754,0.7415976,-0.43897086,0.001461743,53.854595,21943764,0.6097676,0.9151965,0.0091519635,4.871596,,48400,-12.939657,0.14617431,484
500.0,-0.80957204,0.030679082,[-1.164 -1.241  0.017 -1.026 -1.016],0.00079745054,0.4035694,0.19935231442870702,24.824993,24.287159,1.0,1.3389478,-4.7683717e-08,100,76.62277,5.7583694,46665.07861208916,0.005008563,0.50085634,-0.5496615,0.0015792369,74.68551,21993764,0.38711774,0.9067669,0.009067669,3.0679083,,48500,-13.089079,0.1579237,485
500.0,-1.1459764,0.030073594,[-1.164 -1.242  0.016 -1.024 -1.015],0.000695765,0.40969238,0.17393027736722896,106.50341,34.379307,1.0,1.4315093,5.245209e-07,100,75.6851,6.235054,46758.58668112755,0.0056192065,0.56192064,-0.53048676,0.002133705,69.85634,22043764,0.84062535,0.9913886,0.009913886,3.0073595,,48600,-12.638722,0.2133705,486
496.12,-1.5552335,0.024389569,[-1.166 -1.247  0.014 -1.027 -1.009],99.000015,0.4097415,0.004390216097072148,49.071754,16.42809,100.0,1.1097759,4.2915343e-07,100,90.41623,7.102992,46853.96686506271,0.003277176,0.32771763,-1.4879911,0.004610466,90.108284,22093376,0.15038404,1.0065949,0.010065949,2.438957,,48700,-46.657017,0.46104658,487
500.0,-0.64537036,1.0446861,[-1.166 -1.247  0.013 -1.027 -1.009],0.00858289,0.4043726,2.1457323037188103,29807.18,19.029734,1.0,98.516106,3.8146972e-08,100,2.9351535,6.04952,46947.26223230362,0.104748525,10.4748535,10.520466,1.6513757e-05,1.0150625,22143376,16.926107,1.8215134,0.018215135,104.46861,,48800,-19.36111,0.0016513758,488
500.0,-0.5548297,0.04582279,[-1.182 -1.261  0.009 -1.03  -1.015],0.028014421,0.4040588,7.003612507116267,37.4256,16.644901,1.0,2.0432615,2.9563904e-07,100,58.41655,5.016332,47041.38202500343,0.008439529,0.8439529,0.058878064,0.0010807168,48.94136,22193376,0.85196716,1.0002897,0.010002895,4.582279,,48900,-11.863341,0.108071685,489
500.0,-0.7118766,0.029141624,[-1.185 -1.261  0.011 -1.028 -1.015],0.043893635,0.40397722,10.973411594582098,39.2284,20.697443,1.0,1.3668377,9.536743e-08,100,77.308365,6.152422,47131.84257674217,0.005607966,0.5607966,-0.35992074,0.00072291016,73.161575,22243376,0.47234738,1.035108,0.0103510795,2.9141624,,49000,-21.3563,0.07229102,490
500.0,-0.6992327,0.072570376,[-1.185 -1.261  0.014 -1.028 -1.015],0.03266859,0.40283173,8.16715417316141,298.95374,20.976965,1.0,2.9996853,-4.005432e-07,100,38.2759,6.5719013,47221.61561012268,0.011933976,1.1933976,0.73553216,0.00036334494,33.33683,22293376,1.9465742,0.9397676,0.009397675,7.257038,,49100,-20.907406,0.036334496,491
500.0,-0.67496973,1.1206264,[-1.196 -1.257  0.013 -1.025 -1.016],0.053614616,0.39711726,13.403653847874745,8041.151,20.249086,1.0,82.18079,-2.861023e-07,100,3.5408568,5.7678065,47314.78476047516,0.1295019,12.950189,7.1332426,2.0341674e-06,1.2168293,22343376,13.252087,2.4811819,0.024811827,112.062645,,49200,-15.283232,0.00020341676,492
500.0,-0.9142686,0.21947694,[-1.214 -1.248  0.013 -1.025 -1.022],0.031947613,0.3925586,7.986901409525993,703.2941,25.30829,1.0,9.264901,-4.005432e-07,100,15.657613,7.4910383,47403.552404642105,0.033359315,3.3359315,1.0245156,8.6144115e-05,10.793424,22393376,3.8073928,1.4373314,0.014373314,21.947695,,49300,-27.428047,0.008614412,493
500.0,-0.91034067,0.07330483,[-1.221 -1.251  0.011 -1.022 -1.026],0.047949076,0.3914356,11.987274409378855,222.82436,27.310219,1.0,3.5155466,4.7683717e-08,100,36.2873,6.720413,47495.72459435463,0.01227164,1.2271639,0.45256734,0.00049849093,28.44508,22443376,2.159437,0.9261194,0.009261194,7.3304834,,49400,-17.079184,0.049849093,494
500.0,-0.8953359,0.028339447,[-1.232 -1.251  0.009 -1.019 -1.028],0.043928146,0.39143553,10.982038137595417,38.223576,26.860073,1.0,1.4676578,-8.583069e-08,100,76.3138,6.638409,47584.62670278549,0.0048055947,0.4805595,-0.6193201,0.0015709943,68.13577,22493376,0.46535176,0.86258316,0.008625831,2.8339448,,49500,-18.676472,0.15709943,495
500.0,-0.7636873,0.74903435,[-1.232 -1.25   0.008 -1.021 -1.028],0.04741001,0.39059976,11.852479235942605,4086.9233,22.910627,1.0,37.092903,3.4809113e-07,100,4.2030516,6.9392996,47657.53978896141,0.075560085,7.5560083,3.6089149,3.6156116e-06,2.6959336,22543376,8.260074,1.5827014,0.015827011,74.903435,,49600,-16.122107,0.00036156116,496
500.0,-0.60789734,36.748184,[-1.234 -1.253  0.008 -1.015 -1.028],0.060943782,0.40402952,15.235939666494726,10510013.0,18.236912,1.0,815.86615,-3.0517577e-07,100,1.0724388,5.695666,47728.76854157448,3.6558082,365.5808,314.3744,1.33194e-07,0.12256912,22593376,331.73798,38.063698,0.380637,3674.8186,,49700,-13.044239,1.3319402e-05,497
500.0,-0.6546592,0.2051522,[-1.225e+00 -1.228e+00  7.603e-04 -9.945e-01 -1.015e+00],0.0453825,0.40427223,11.345616069970253,346.88983,19.639763,1.0,7.544834,-4.7683716e-07,100,16.127401,6.6412625,47804.04877567291,0.023797149,2.379715,1.541942,3.693795e-05,13.254102,22643376,3.3401496,1.043511,0.010435112,20.51522,,49800,-12.928965,0.0036937948,498
500.0,-0.685596,0.06239631,[-1.229e+00 -1.235e+00 -5.974e-04 -9.932e-01 -1.015e+00],0.042161226,0.3996642,10.540313180328624,98.290405,20.567883,1.0,2.7677953,1.04904174e-07,100,41.093014,6.7406015,47879.1879196167,0.013529718,1.3529719,0.30431414,0.00080468913,36.12984,22693376,1.4449192,1.1300285,0.011300286,6.239631,,49900,-14.763705,0.080468915,499
