J_sample_variance,Weights,ReturnStepMaxmin,ReturnMeanIW,MaxIW,StdIW,InitialReturnMin,EmpiricalD2,EpLenMean,ESSRenyi,MeanIWNorm,MinIW,ESSClassic,MinIWNorm,TimestepsSoFar,EpRewMean,Iteration,InitialBound,InitialReturnStd,MaxIWNorm,EpisodesSoFar,InitialReturnMean,Bound,EpThisIter,MeanEntropy,EntropyCoefficient,InitialReturnMax,MeanIW,TimeElapsed,ReturnStepMax,StdIWNorm
72.84155,[-1.414 -0.911 -0.015 -0.807 -0.274],98.86392,0.6197181,4.0850954,0.6029401,-21.143818,1.4712962,495.72,67.96728,0.009073018,0.19525868,69.36661,0.0019525867,19950336,-33.72690843638268,438,-0.7047936,6.207079,0.040850952,43800,3.6239624e-07,-0.23517585,100,1.1552392,,14.24126,0.90730196,42991.923604249954,100.0,0.0060294
14066.442,[-1.414 -0.903 -0.017 -0.798 -0.264],0.12373662,11.6915245,43.696747,5.531218,-20.259274,26.3801,500.0,3.7907362,0.014676154,0.00066460855,6.5771265,6.6460852e-06,20000336,-30.934128017524078,439,-0.8914929,7.529102,0.43696746,43900,-4.2438506e-07,7.11268,100,1.1331933,,26.744774,1.4676155,43094.99460053444,1.0,0.055312183
501419.84,[-1.425 -0.937 -0.024 -0.816 -0.286],98.87674,68.998695,477.9789,47.722076,-17.77745,1164.5248,497.52,0.085871935,0.05455264,1.3798872e-05,1.2898957,1.3798872e-07,20050088,-30.661074728122394,440,-0.6905087,6.601461,4.779789,44000,-6.151199e-07,45.435013,100,1.1195949,,20.715242,5.455264,43195.86952710152,100.0,0.47722074
143.92876,[-1.426 -0.913 -0.022 -0.78  -0.299],0.16827202,2.1369543,5.500256,0.9288616,-13.267455,2.6802604,500.0,37.309807,0.008443406,0.02270354,45.244225,0.00022703539,20100088,-42.06797760942971,441,-0.85646313,6.611363,0.05500256,44100,-6.4849854e-07,0.73479664,100,1.1092664,,25.693874,0.84434044,43299.08307385445,1.0,0.009288616
3810.8525,[-1.428 -0.913 -0.026 -0.787 -0.31 ],0.15957123,7.093394,28.006104,3.553105,-14.768415,6.666511,500.0,15.00035,0.012541802,0.0037384324,11.079172,3.7384325e-05,20150088,-39.89281784448693,442,-0.717343,6.8395166,0.28006104,44200,-5.245209e-07,5.2412453,100,1.0738705,,21.52027,1.2541803,43401.53947877884,1.0,0.03553105
190.11584,[-1.428 -0.903 -0.025 -0.775 -0.345],0.17518997,1.8421544,16.252176,1.9427251,-17.726254,4.8580966,500.0,20.584194,0.01111696,0.042730603,24.667788,0.00042730602,20200088,-43.797468132764095,443,-0.805122,7.6350293,0.16252176,44300,-6.67572e-08,0.0675776,100,1.0682452,,24.153662,1.111696,43496.380036354065,1.0,0.019427251
280569.0,[-1.424 -0.897 -0.022 -0.781 -0.351],0.1585024,52.716785,525.07935,52.221905,-15.677165,580.393,500.0,0.17229705,0.05786007,1.0008571e-05,1.2127001,1.0008571e-07,20250088,-39.62562114794769,444,-0.97883666,6.671678,5.2507935,44400,8.201599e-07,29.135273,100,1.0825491,,29.365124,5.7860065,43588.529732465744,1.0,0.5222191
167.47899,[-1.403 -0.887 -0.029 -0.789 -0.336],0.1308989,2.1061788,17.985569,2.0066957,-16.754488,5.691212,500.0,17.57095,0.009305555,0.034438748,17.698257,0.00034438746,20300088,-32.724694173442714,445,-0.61430454,6.4816284,0.17985569,44500,-2.7656554e-07,0.6406784,100,1.0853368,,18.429129,0.9305555,43682.46445441246,1.0,0.020066958
30693.502,[-1.399 -0.869 -0.037 -0.779 -0.334],98.86543,18.1587,254.40344,25.274416,-15.942249,49.633034,498.81,2.0147872,0.03195839,0.0019353778,1.5736884,1.9353778e-05,20349969,-33.561409506719976,446,-0.6683898,6.19874,2.5440345,44600,6.008148e-07,13.449842,100,1.0994644,,20.051712,3.195839,43775.749356508255,100.0,0.25274417
4553.3496,[-1.428 -0.892 -0.047 -0.791 -0.32 ],0.13622046,7.853317,34.552734,4.602252,-15.758953,17.984308,500.0,5.560403,0.017321145,0.0101815965,12.407375,0.00010181596,20399969,-34.05510332796832,447,-0.6902206,7.0834165,0.34552735,44700,1.0585785e-06,4.926231,100,1.0898347,,20.70665,1.7321146,43871.68322968483,1.0,0.046022523
118849.0,[-1.431 -0.891 -0.042 -0.778 -0.329],0.13410163,33.971607,141.49715,14.187132,-20.361078,241.18561,500.0,0.41461843,0.020905666,0.0002788615,2.1252472,2.788615e-06,20449969,-33.525440265265246,448,-0.80851215,7.244609,1.4149715,44800,-5.912781e-07,21.4153,100,1.1053263,,24.255344,2.0905666,43964.24998617172,1.0,0.14187132
122.739555,[-1.436 -0.887 -0.049 -0.757 -0.314],0.16162825,1.6339095,5.2955475,1.1026037,-17.056488,3.2974741,500.0,30.326242,0.009686135,0.01505697,43.557816,0.00015056969,20499969,-40.40705140355598,449,-0.5929663,6.6904755,0.052955475,44900,6.294251e-07,0.55714405,100,1.1075319,,17.789005,0.96861356,44059.807906627655,1.0,0.011026036
5079.935,[-1.443 -0.894 -0.056 -0.764 -0.311],0.16805172,9.504855,55.793694,5.646332,-17.100756,17.626678,500.0,5.6732187,0.012342897,0.00046397,4.5606737,4.6397e-06,20549969,-42.01292004065216,450,-0.68071264,6.9591727,0.5579369,45000,3.0517577e-07,6.6469407,100,1.0869122,,20.421387,1.2342899,44152.18258237839,1.0,0.056463316
14334.984,[-1.424 -0.925 -0.051 -0.782 -0.332],0.15974855,15.482378,91.27182,9.466487,-17.737427,64.68413,500.0,1.5459743,0.0156009765,0.0017723774,2.644161,1.7723774e-05,20599969,-39.93711422055468,451,-0.99825275,6.8624253,0.9127182,45100,6.67572e-08,7.453786,100,1.0556356,,29.947582,1.5600978,44246.01535344124,1.0,0.094664864
123.829346,[-1.425 -0.96  -0.044 -0.795 -0.363],0.17034346,1.1855829,4.3042455,0.85716337,-12.202652,1.8619422,500.0,53.70736,0.010214899,0.06885727,58.680626,0.00068857265,20649969,-42.58588954740205,452,-0.84799993,6.483976,0.043042455,45200,1.9073487e-07,0.028461337,100,1.0473615,,25.44,1.0214899,44340.23786640167,1.0,0.008571634
258.85464,[-1.415 -0.947 -0.04  -0.789 -0.372],0.16106421,3.7463531,9.800662,1.8719158,-16.254673,4.977725,500.0,20.089499,0.011580464,0.011020155,27.678698,0.000110201545,20699969,-40.26604877005514,453,-0.54182255,6.477254,0.09800662,45300,-4.7683717e-08,2.537503,100,1.0216094,,15.648035,1.1580465,44435.67568254471,1.0,0.018719159
45959.223,[-1.408 -0.924 -0.043 -0.773 -0.397],0.15847808,25.154444,391.25085,39.84205,-19.863678,299.58206,500.0,0.33379835,0.05947114,2.072108e-05,2.1795113,2.0721079e-07,20749969,-39.619523934345025,454,-0.6621233,7.0699196,3.9125085,45400,-8.392334e-07,13.694135,100,1.0325913,,18.787199,5.9471145,44529.48203539848,1.0,0.39842045
60.090973,[-1.414 -0.935 -0.035 -0.797 -0.386],0.12616378,0.25263104,2.1652212,0.41226724,-18.308792,1.2015612,500.0,83.22506,0.009884614,0.2834544,85.18211,0.0028345438,20799969,-31.540945081213003,455,-0.7884457,7.241235,0.021652212,45500,-1.1253356e-06,-0.6116283,100,1.0347066,,23.653336,0.98846143,44622.08936190605,1.0,0.004122672
43.065205,[-1.408 -0.936 -0.035 -0.8   -0.384],0.16347265,0.3385322,2.5733926,0.49540895,-21.056782,1.2996528,500.0,76.94363,0.009487053,0.28445676,78.57389,0.0028445676,20849969,-40.86814506808213,456,-0.72878885,7.0105786,0.025733925,45600,-2.670288e-07,-0.49230373,100,1.0314032,,21.863659,0.94870543,44714.87608027458,1.0,0.0049540894
53.27746,[-1.403 -0.937 -0.036 -0.802 -0.387],0.1360777,1.1053399,7.1668763,0.9343523,-11.885386,2.185901,500.0,45.747726,0.009142323,0.034360826,48.91173,0.00034360826,20899969,-34.01944378995115,457,-0.5123699,5.667523,0.07166876,45700,-1.1444092e-06,0.34781337,100,1.022579,,15.371061,0.9142323,44810.33209371567,1.0,0.009343523
5061.946,[-1.389 -0.943 -0.038 -0.802 -0.396],0.1357525,8.189001,54.93914,5.898665,-16.650898,25.56229,500.0,3.9120126,0.014027425,0.0029125784,5.3525124,2.9125784e-05,20949969,-33.93810638713565,458,-0.7536794,7.248959,0.5493914,45800,9.727478e-07,4.3784566,100,1.0123626,,22.610409,1.4027426,44901.780584812164,1.0,0.05898665
73815.51,[-1.397 -0.952 -0.027 -0.805 -0.407],0.12872887,27.362787,324.83105,32.299942,-24.365265,254.41914,500.0,0.3930522,0.03768395,0.00026937216,1.3428808,2.6937216e-06,20999969,-32.1822069774491,459,-0.8121756,6.996895,3.2483106,45900,-2.193451e-07,14.408163,100,1.002593,,19.359903,3.7683942,44994.22236824036,1.0,0.32299942
600.33655,[-1.379 -0.965 -0.037 -0.799 -0.416],0.13036937,3.6852698,18.905933,2.261507,-15.469931,7.1011963,500.0,14.082134,0.011868882,0.007696019,21.595554,7.696019e-05,21049969,-32.592304629303605,460,-0.69746166,7.4255466,0.18905933,46000,2.002716e-07,1.8266686,100,0.9899002,,20.923855,1.1868882,45088.942435503006,1.0,0.02261507
186.2778,[-1.361 -0.965 -0.04  -0.804 -0.429],0.13571411,2.4324298,18.233837,2.293401,-18.712639,5.528179,500.0,18.089138,0.012034863,0.017948566,21.591604,0.00017948565,21099969,-33.928530151301004,461,-0.7286116,7.2189736,0.18233837,46100,-9.536743e-08,0.7193128,100,0.9862881,,21.858341,1.2034862,45185.81556868553,1.0,0.022934008
61.74485,[-1.368 -0.958 -0.035 -0.808 -0.433],0.1405003,0.3758705,1.8569466,0.379804,-17.55185,1.1756816,500.0,85.057045,0.009580401,0.35629287,86.41822,0.0035629286,21149969,-35.12505064928803,462,-1.0372652,6.3696094,0.018569466,46200,1.2397766e-07,-0.74882436,100,0.9799421,,31.117958,0.9580402,45279.587594270706,1.0,0.00379804
164745.27,[-1.366 -0.953 -0.036 -0.803 -0.439],0.1430986,41.658684,175.2256,17.419245,-17.78606,333.6991,500.0,0.29967117,0.022365553,0.00047436796,1.6218078,4.7436797e-06,21199969,-35.77461107991714,463,-0.77220297,7.092916,1.7522559,46300,9.155273e-07,27.552505,100,1.0199804,,23.166111,2.2365553,45374.57966351509,1.0,0.17419246
1740.9779,[-1.37  -0.929 -0.033 -0.801 -0.399],0.12460905,4.853429,27.25196,2.9673562,-25.989553,13.348367,500.0,7.4915533,0.011247728,0.0074161044,12.562802,7.416104e-05,21249969,-31.152249470427204,464,-0.8663188,8.596626,0.2725196,46400,-2.7656554e-07,1.6882982,100,1.0196513,,25.805172,1.1247729,45469.09376502037,1.0,0.029673561
84.56994,[-1.367 -0.928 -0.031 -0.813 -0.399],98.876785,1.0700544,4.870606,0.8751811,-17.195648,2.156903,493.46,46.36277,0.009566952,0.05863229,54.440968,0.0005863229,21299315,-30.40212982219954,465,-0.6556461,7.3041506,0.04870606,46500,-8.010864e-07,0.10714769,100,1.0227947,,19.669357,0.95669526,45561.303963422775,100.0,0.0087518105
72482.195,[-1.354 -0.936 -0.031 -0.813 -0.396],0.1006673,30.033672,395.9162,40.572678,-15.525981,294.93982,500.0,0.33905223,0.055690456,0.00058192405,1.8492169,5.8192404e-06,21349315,-25.166829304540528,466,-0.84364885,7.5103745,3.959162,46600,2.3841858e-07,15.545002,100,1.0078045,,25.309471,5.5690446,45652.59579586983,1.0,0.40572676
181.27924,[-1.348 -0.926 -0.03  -0.826 -0.411],98.89725,1.2424321,5.4598603,0.94686145,-26.28525,2.576651,493.34,38.810066,0.008448948,0.08716355,44.3275,0.0008716355,21398649,-25.346070869415456,467,-0.87617713,7.6633067,0.054598603,46700,-2.1362305e-06,-0.16399968,100,1.0092772,,21.712301,0.8448949,45744.72613143921,100.0,0.009468615
5673.616,[-1.348 -0.932 -0.032 -0.822 -0.41 ],98.889725,10.726333,38.007076,4.698707,-23.033085,14.279196,494.52,7.0031953,0.013055064,0.002974765,7.166483,2.9747649e-05,21448101,-27.26837071483104,468,-0.76776934,6.7846203,0.38007075,46800,2.670288e-07,7.825099,100,1.0115607,,16.305426,1.3055065,45834.191205739975,100.0,0.04698707
323.57047,[-1.319 -0.923 -0.023 -0.815 -0.407],98.87395,2.400204,13.367258,2.0003762,-13.074275,5.107779,493.91,19.57798,0.01058498,0.018966578,21.874954,0.00018966578,21497492,-31.131231807142157,469,-0.43837634,4.962623,0.13367258,46900,4.6730042e-07,1.4094551,100,1.0177255,,13.151303,1.058498,45927.497272491455,100.0,0.020003764
9897815.0,[-1.32  -0.906 -0.026 -0.798 -0.401],0.11770815,308.2222,1891.3485,188.24402,-15.24603,5324.5396,500.0,0.018780967,0.1993293,0.00063676166,1.1088111,6.3676166e-06,21547492,-29.42704039416752,470,-0.8459235,6.20788,18.913485,47000,-1.3494491e-06,246.49573,100,1.0615593,,25.377665,19.932932,46022.93745851517,1.0,1.8824401
375.90677,[-1.281 -0.915 -0.016 -0.807 -0.357],98.89012,3.2108347,16.330578,2.3705897,-31.042217,5.8041368,488.4,17.229092,0.012466628,0.01950087,21.664324,0.0001950087,21596332,-26.8329595594075,471,-1.0347406,7.0460906,0.16330577,47100,1.5258789e-07,0.7179611,100,1.0707705,,16.374386,1.2466631,46115.50388264656,100.0,0.023705896
373.84265,[-1.298 -0.917 -0.019 -0.819 -0.348],98.86806,3.5441072,20.404703,3.0478437,-25.368883,9.330982,486.68,10.716986,0.012489841,0.015672987,14.37844,0.00015672988,21645000,-32.105185926939306,472,-0.84562826,6.656811,0.20404702,47200,1.0490418e-06,0.96099186,100,1.0601736,,16.52516,1.2489841,46203.86030125618,100.0,0.030478435
507.5979,[-1.288 -0.922 -0.028 -0.822 -0.359],98.894135,2.9530404,11.7097,2.1703904,-35.86026,4.783088,482.48,20.906994,0.012040663,0.023844862,23.533907,0.00023844861,21693248,-25.538130985849275,473,-1.1953425,9.133325,0.11709699,47300,-4.959106e-07,0.3387947,100,1.0546948,,28.303902,1.2040664,46293.193408966064,100.0,0.021703904
222625.95,[-1.297 -0.923 -0.026 -0.815 -0.364],98.89197,48.91758,279.74493,27.834732,-17.401226,382.00916,492.96,0.26177382,0.032351896,0.0003544288,1.3328996,3.544288e-06,21742544,-26.62811326390416,474,-0.58004147,6.8082404,2.7974494,47400,-6.008148e-07,37.58065,100,1.1004492,,16.863922,3.235189,46386.21055865288,100.0,0.27834734
93.18826,[-1.303 -0.901 -0.029 -0.789 -0.319],0.121243596,1.150083,5.626174,0.80183333,-12.328815,1.6786159,500.0,59.572887,0.010342401,0.14219524,62.458202,0.0014219524,21792544,-30.31089476382213,475,-0.9750242,6.423239,0.056261737,47500,3.8146972e-08,-0.11317217,100,1.1142557,,29.250727,1.0342401,46480.511133909225,1.0,0.008018333
98241.734,[-1.302 -0.914 -0.027 -0.797 -0.305],98.88527,30.373589,206.85269,20.756886,-57.01208,58.24637,493.93,1.7168453,0.028062664,0.0028920975,1.7950097,2.8920975e-05,21841937,-28.334964319884033,476,-1.9004034,9.355275,2.068527,47600,-4.386902e-07,15.869846,100,1.1387842,,19.24301,2.806266,46572.24108362198,100.0,0.2075689
90.832985,[-1.332 -0.919 -0.022 -0.812 -0.28 ],98.87628,0.7948321,4.3542156,0.60767806,-36.364326,1.391327,493.76,71.873825,0.01014287,0.30397302,73.58661,0.00303973,21891313,-30.54515677191047,477,-1.212144,7.7441087,0.043542154,47700,2.479553e-07,-0.63494694,100,1.1464581,,26.731041,1.014287,46666.150613069534,100.0,0.0060767806
178.80743,[-1.33  -0.925 -0.025 -0.815 -0.273],98.88841,2.9069242,8.5401535,1.5096316,-24.525303,4.5791597,494.4,21.838068,0.009936448,0.013219059,30.227621,0.00013219059,21940753,-27.584014673513334,478,-0.8175116,7.45231,0.085401535,47800,-1.2397766e-06,1.1575366,100,1.1483325,,22.53791,0.9936449,46759.0315823555,100.0,0.015096314
9080.383,[-1.313 -0.946 -0.023 -0.824 -0.271],98.86195,11.609482,70.720375,7.300823,-26.247509,46.738266,485.31,2.1395745,0.016069466,0.0019657477,4.6207557,1.9657477e-05,21989284,-33.496918750264676,479,-0.8749175,7.199448,0.70720375,47900,-5.531311e-07,5.628078,100,1.1851935,,17.043903,1.6069466,46850.58070778847,100.0,0.07300824
258.99283,[-1.326 -0.964 -0.021 -0.825 -0.234],98.89058,3.148461,8.440901,1.5946869,-16.014309,4.7066245,497.57,21.246649,0.011192783,0.0026971367,33.00439,2.6971367e-05,22039041,-27.220536425271757,480,-0.8037145,6.4943795,0.084409006,48000,7.724762e-07,1.4048207,100,1.1670184,,24.111454,1.1192783,46944.56256818771,100.0,0.015946869
2721.589,[-1.349 -0.956 -0.02  -0.818 -0.252],0.12937284,8.116123,44.29032,5.1965938,-20.54599,18.264776,500.0,5.475019,0.015786791,0.002248777,8.4491415,2.248777e-05,22089041,-32.34321844029921,481,-0.8115238,6.8716536,0.4429032,48100,-3.0517577e-07,4.64789,100,1.1421232,,24.345703,1.5786791,47038.14250302315,1.0,0.051965937
1618.3118,[-1.374 -0.973 -0.027 -0.84  -0.277],0.1138491,5.731431,23.49966,2.6416938,-15.266532,13.352038,500.0,7.4894934,0.009365979,0.0034744712,11.166526,3.474471e-05,22139041,-28.462274465782148,482,-0.88075984,7.205381,0.2349966,48200,-4.2915343e-07,2.5130973,100,1.1529365,,26.422783,0.9365979,47130.863513708115,1.0,0.026416937
577784.1,[-1.369 -0.97  -0.031 -0.851 -0.266],98.88658,76.09789,410.75336,40.851368,-17.014843,3975.729,496.34,0.02515262,0.04424355,5.559275e-07,1.1593707,5.559275e-09,22188675,-28.1461155998976,483,-0.64674723,7.056648,4.1075335,48300,-1.4305115e-07,35.318302,100,1.1415994,,19.402412,4.424355,47222.216477155685,100.0,0.40851367
70.48911,[-1.377 -0.968 -0.011 -0.842 -0.277],0.1071251,0.7144729,5.1653466,0.90756375,-11.238273,2.0685844,500.0,48.342236,0.010779438,0.073655255,58.518456,0.0007365525,22238675,-26.78128909804047,484,-0.68569106,6.3060775,0.051653463,48400,8.583069e-08,-0.27172744,100,1.1406229,,20.570732,1.0779438,47314.8131070137,1.0,0.009075637
106828.07,[-1.379 -0.969 -0.015 -0.836 -0.278],98.87186,34.12426,146.96953,14.684896,-18.015598,274.8274,496.79,0.36386475,0.022691626,0.00011715134,2.3320692,1.1715134e-06,22288354,-31.828346269737793,485,-0.7412363,6.6237836,1.4696952,48500,-8.106232e-07,21.836119,100,1.1207477,,22.237064,2.2691627,47402.01768159866,100.0,0.14684896
13768788.0,[-1.393e+00 -9.604e-01 -6.053e-05 -8.391e-01 -2.981e-01],98.87114,370.74722,5434.631,540.6967,-14.984408,19544.809,499.24,0.0051164483,0.5485961,6.1886294e-06,1.018944,6.188629e-08,22338278,-32.164951633686094,486,-1.1082982,6.8249507,54.346306,48600,7.6293944e-08,215.80411,100,1.1323594,,33.248943,54.85962,47489.361068964005,100.0,5.406966
506884.84,[-1.396 -0.949 -0.014 -0.854 -0.286],98.86435,74.56994,1269.235,126.318596,-36.829758,709.277,482.03,0.14098865,0.1469045,7.4532145e-05,1.3344464,7.453214e-07,22386481,-32.693805200365865,487,-1.2276595,7.304652,12.692349,48700,-6.6280364e-07,41.874622,100,1.1087699,,20.299934,14.690451,47575.70163106918,100.0,1.2631859
73237.03,[-1.403 -0.948  0.005 -0.858 -0.31 ],98.884,26.885778,394.33826,39.219395,-12.978583,290.4882,491.01,0.3442481,0.047478043,0.00036068365,1.4443266,3.6068366e-06,22435582,-28.479768673305855,488,-0.57260364,6.55802,3.9433825,48800,-2.861023e-07,17.126492,100,1.1338966,,17.1781,4.747804,47651.82230973244,100.0,0.39219397
972.67725,[-1.421 -0.958  0.018 -0.874 -0.285],98.85126,3.9241245,28.338022,3.0406528,-34.8492,6.839495,477.3,14.620962,0.012653305,0.032399297,14.760909,0.00032399295,22483312,-35.49690168270775,489,-1.1616402,8.49403,0.2833802,48900,-1.5258789e-07,0.8861537,100,1.1411046,,20.145042,1.2653307,47721.31996130943,100.0,0.03040653
1500.6249,[-1.397 -0.96   0.027 -0.875 -0.278],98.72632,4.6178694,27.670355,3.2586012,-39.917076,6.457826,429.4,15.485087,0.01550734,0.0123069035,18.46524,0.00012306902,22526252,-58.759385584755165,490,-1.3305694,11.702829,0.27670354,49000,1.9073486e-08,1.2365935,100,1.1611053,,24.288288,1.550734,47785.60736107826,100.0,0.03258601
286.42725,[-1.392 -0.944  0.032 -0.874 -0.258],98.74838,1.7238615,9.017876,1.3163635,-38.63051,2.7195563,439.19,36.770702,0.011108518,0.062071886,41.5933,0.00062071887,22570171,-55.254671517914005,491,-1.2876832,10.342997,0.09017876,49100,4.6730042e-07,-0.39966774,100,1.1653967,,28.831741,1.1108518,47852.58132266998,100.0,0.013163635
141358.75,[-1.393 -0.959  0.037 -0.877 -0.254],98.74071,39.79907,163.93205,16.372438,-38.09213,55.37147,424.0,1.8059841,0.022399295,0.0017977122,1.8373352,1.7977121e-05,22612571,-54.96943860226665,492,-1.2697382,10.810936,1.6393205,49200,-4.005432e-07,30.350697,100,1.1191401,,26.076447,2.2399297,47912.66550850868,100.0,0.16372438
118.13968,[-1.409 -0.984  0.039 -0.883 -0.3  ],98.85884,2.0079207,6.7621164,1.0743842,-22.44222,2.3274274,481.89,42.965893,0.0089576095,0.079758696,41.00742,0.0007975869,22660760,-34.01074831370293,493,-0.7480736,6.836588,0.067621164,49300,4.863739e-07,0.86666584,100,1.0981356,,15.996082,0.89576095,47977.44377231598,100.0,0.010743842
104.03207,[-1.41  -0.981  0.037 -0.875 -0.321],98.87239,0.4383396,3.7280233,0.56699497,-37.691536,1.3095431,475.61,76.36251,0.010228671,0.14424455,76.495316,0.0014424454,22708321,-30.345133086232796,494,-1.256384,8.779447,0.03728023,49400,5.912781e-07,-0.99940753,100,1.1031435,,20.651987,1.0228671,48041.34744429588,100.0,0.0056699496
111206.375,[-1.418 -0.981  0.037 -0.879 -0.316],98.85387,38.964756,432.19452,43.11671,-37.53168,257.4095,480.91,0.3884861,0.0526381,2.1161166e-05,1.4685338,2.1161165e-07,22756412,-35.13675052281227,495,-1.2510562,8.302531,4.321945,49500,-1.2397766e-07,18.892832,100,1.1040058,,22.046097,5.263809,48108.1633169651,100.0,0.43116713
156790.22,[-1.387 -0.988  0.028 -0.888 -0.315],98.82506,45.020657,693.55865,69.57555,-38.08696,266.39722,459.68,0.3753793,0.084183216,8.940378e-05,1.4428658,8.940378e-07,22802380,-40.20963592496047,496,-1.2695645,8.545457,6.9355865,49600,8.2969666e-07,24.299217,100,1.0752256,,16.561197,8.418323,48171.859260082245,100.0,0.6957554
281959.03,[-1.377 -1.008  0.017 -0.888 -0.344],98.904526,55.21911,218.59076,21.803827,-32.41718,356.5234,491.12,0.2804865,0.029250909,0.00039102993,1.767935,3.9102993e-06,22851492,-23.44430030367938,497,-1.0805724,8.483646,2.1859076,49700,2.861023e-07,34.81592,100,1.0722959,,24.281681,2.9250903,48237.70753502846,100.0,0.21803829
181.00412,[-1.357 -1.019  0.003 -0.888 -0.347],98.88945,2.6078207,14.315107,1.6247337,-22.320404,3.6501195,491.78,27.396362,0.0094235055,0.03675355,25.1723,0.00036753548,22900670,-27.181481460529177,498,-0.74401224,6.3993025,0.14315107,49800,1.335144e-06,1.1863617,100,1.0634859,,15.692872,0.94235045,48305.32483077049,100.0,0.016247336
5285.0234,[-1.366 -1.026  0.011 -0.895 -0.355],98.90126,8.304789,54.050392,5.474803,-15.786576,39.51567,493.87,2.5306416,0.010710094,0.0015696756,3.6858673,1.5696756e-05,22950057,-24.38145254036575,499,-0.6015178,6.58403,0.5405039,49900,-5.0544736e-07,4.523561,100,1.0795921,,18.045519,1.0710094,48375.55703473091,100.0,0.05474802
