TimestepsSoFar,Weights,InitialReturnMin,EmpiricalD2,EpLenMean,MaxIW,EpRewMean,InitialBound,StdIW,Iteration,MaxIWNorm,ReturnMeanIW,InitialReturnMax,EpThisIter,ESSRenyi,Bound,ESSClassic,MeanIW,TimeElapsed,InitialReturnMean,J_sample_variance,ReturnStepMax,StdIWNorm,ReturnStepMaxmin,MeanIWNorm,MeanEntropy,EpisodesSoFar,EntropyCoefficient,MinIWNorm,InitialReturnStd,MinIW
19311275,[-1.019 -0.662  0.01  -0.606 -0.529],-32.628834,1.0803713,463.86,1.9442089,-34.280281434729964,-1.0876269,0.3024938,437,0.019442089,0.2496366,22.539227,100,92.560776,-0.8808536,92.5402,1.0654137,41734.526488780975,1.0061264e-06,78.61937,100.0,0.003024938,98.85219,0.010654136,0.8865388,43700,,0.003641048,8.335001,0.3641048
19360297,[-1.016 -0.661  0.011 -0.604 -0.532],-20.320915,3.616143,490.22,12.351827,-26.9265817573391,-0.87176543,1.5745916,438,0.123518266,2.5669925,26.152977,100,27.653774,0.90922856,26.153753,0.9370671,41829.78852891922,5.912781e-07,473.9584,100.0,0.015745914,98.89015,0.009370671,0.87743,43800,,0.00041859515,7.712252,0.041859515
19409327,[-1.022 -0.669  0.016 -0.606 -0.542],-23.34629,1.3930757,490.3,2.6115465,-23.96219336677768,-1.0025495,0.5994643,439,0.026115464,0.8012347,30.07645,100,71.78361,-0.38205934,75.33798,1.047746,41921.35255265236,-8.9645386e-07,121.18272,100.0,0.005994643,98.90225,0.010477458,0.88081396,43900,,0.0016955127,9.042376,0.16955127
19458468,[-1.019 -0.665  0.013 -0.605 -0.538],-14.125971,3.9753702,491.41,9.404578,-26.94144662299111,-0.6091507,1.4707358,440,0.09404578,1.5457845,18.274538,100,25.15489,0.3312385,30.760752,0.98029536,42011.03606247902,5.626678e-07,106.55106,100.0,0.014707359,98.89035,0.009802953,0.88099563,44000,,0.00039546183,6.092699,0.039546184
19504947,[-1.015 -0.664  0.018 -0.611 -0.538],-42.852985,1.5187237,464.79,3.9700813,-32.85970683123154,-1.4284339,0.7719031,441,0.039700814,1.1057612,22.061682,100,65.84476,-0.6545898,66.14267,1.0788904,42098.259968042374,-8.392334e-07,87.38593,100.0,0.007719031,98.8586,0.0107889045,0.87349796,44100,,0.0014479305,10.484904,0.14479305
19553365,[-1.025 -0.662  0.017 -0.609 -0.545],-27.873522,11.845412,484.18,58.799477,-29.546900737710985,-0.9291155,6.025387,442,0.58799475,4.4142437,22.45035,100,8.442087,1.216485,4.886176,1.3656759,42186.73345327377,1.926422e-06,787.3809,100.0,0.06025387,98.877945,0.013656761,0.87012005,44200,,6.992868e-05,7.5289874,0.0069928686
19602653,[-1.009 -0.674  0.015 -0.609 -0.549],-37.844963,1.4536546,492.88,4.326546,-30.34984918102342,-1.2614999,0.77322,443,0.043265462,0.78120637,22.039648,100,68.79213,-0.73975253,65.29704,1.0606364,42281.395642519,-1.0299683e-06,73.504654,100.0,0.0077322004,98.87685,0.010606364,0.8805102,44300,,0.0015503594,6.9632273,0.15503594
19652575,[-1.013 -0.68   0.014 -0.614 -0.538],-21.983034,3.3906431,499.22,10.280941,-26.206361400280972,-0.7327683,1.6186626,444,0.10280941,1.660722,18.331604,100,29.49293,0.31142545,31.950186,1.1091225,42374.98892521858,-4.1007996e-07,77.93343,100.0,0.016186625,98.895004,0.011091225,0.86572206,44400,,0.0002518893,6.672434,0.025188928
19700557,[-1.009 -0.687  0.016 -0.625 -0.553],-39.295967,54.340626,479.82,100.41533,-28.575215119437715,-1.3098668,12.258733,445,1.0041533,17.598974,18.26373,100,1.8402438,7.9431562,4.1020145,2.535359,42466.81687664986,-1.1920929e-06,27695.08,100.0,0.12258732,98.88089,0.025353592,0.86391944,44500,,1.4329467e-05,7.663599,0.0014329468
19749635,[-0.99  -0.682  0.008 -0.613 -0.555],-24.814142,4.645521,490.78,14.99994,-26.563222996441446,-0.9506786,1.6779374,446,0.1499994,3.4853413,28.520336,100,21.52611,1.4363005,23.752283,0.9365156,42559.84755778313,-6.294251e-07,1191.9729,100.0,0.016779374,98.891754,0.009365157,0.8631075,44600,,0.0003040585,6.599685,0.030405851
19799459,[-1.008 -0.676  0.003 -0.611 -0.556],-14.852467,5931.9995,498.24,811.58484,-25.023244412976656,-0.5147238,80.724014,447,8.115849,123.87572,15.441733,100,0.016857723,84.23191,1.1127087,8.562946,42651.856254816055,6.389618e-07,1525093.0,100.0,0.8072402,98.89955,0.085629486,0.8507733,44700,,5.6174752e-08,6.0897083,5.6174754e-06
19845014,[-9.979e-01 -6.743e-01  5.516e-04 -6.282e-01 -5.681e-01],-38.630592,1.7868724,455.55,5.086255,-41.468274277657514,-1.2876865,0.9626617,448,0.05086255,1.0488346,21.005405,100,55.963707,-0.67246664,58.25977,1.1373148,42738.70363378525,-7.6293944e-08,90.893936,100.0,0.009626617,98.81795,0.011373148,0.8488207,44800,,0.00081647123,8.397339,0.08164713
19889471,[-1.007 -0.677 -0.002 -0.627 -0.57 ],-34.598907,3.9909384,444.57,12.815359,-44.10577847117868,-1.1532966,1.7980478,449,0.12815359,2.7538133,20.262148,100,25.056763,0.4498334,22.440008,0.96715,42821.690202474594,3.4332277e-07,443.55618,100.0,0.017980479,98.801575,0.009671498,0.8393107,44900,,0.00032870568,8.576059,0.03287057
19935721,[-1.003 -0.665 -0.008 -0.622 -0.58 ],-25.767128,2.3228295,462.5,4.648746,-35.09490768484361,-0.858905,0.77767885,450,0.046487458,1.5411669,23.474714,100,43.05094,0.23212528,57.994534,0.91377854,42915.06414723396,-8.1539156e-07,138.5287,100.0,0.0077767884,98.848236,0.009137785,0.8413559,45000,,0.0006736254,7.1847944,0.06736254
19978148,[-0.992 -0.651 -0.008 -0.611 -0.578],-38.191357,4.281754,424.27,20.73505,-53.55242617319826,-1.2730439,2.847135,451,0.20735049,4.2101736,19.916782,100,23.354916,1.5759375,16.506819,1.2659434,42999.00642871857,1.4591217e-06,441.54218,100.0,0.02847135,98.74756,0.012659433,0.83690494,45100,,0.0005101342,11.583328,0.05101342
20023719,[-1.006 -0.645 -0.007 -0.606 -0.582],-37.92755,42.412285,455.71,57.527893,-33.584754477074796,-1.2642514,5.962794,452,0.57527894,17.541916,30.997766,100,2.3578074,9.308513,5.45037,1.4316368,43092.55795812607,5.0544736e-07,32064.8,100.0,0.059627935,98.8526,0.014316367,0.8268445,45200,,6.991521e-06,9.568028,0.0006991521
20071342,[-1.014 -0.649 -0.018 -0.606 -0.592],-39.53558,13.284039,476.23,88.50267,-33.66458103307573,-1.3178523,8.817483,453,0.8850267,5.7187834,18.13737,100,7.527831,0.9155693,2.783229,1.4919302,43188.11418223381,5.1498415e-07,4067.9023,100.0,0.088174835,98.85863,0.0149193,0.8188844,45300,,2.0478697e-05,7.643561,0.0020478698
20114863,[-1.031 -0.645 -0.021 -0.613 -0.6  ],-27.668282,1.8700076,435.21,4.5620813,-45.19374081112991,-0.92227596,0.7853735,454,0.045620814,1.1190034,27.041193,100,53.475716,-0.14219272,58.942753,0.94101495,43277.75400209427,1.04904174e-07,107.37131,100.0,0.007853735,98.79231,0.009410149,0.81558836,45400,,0.0004482171,9.031017,0.04482171
20160739,[-1.042 -0.639 -0.023 -0.61  -0.603],-36.304024,1.6806034,458.76,6.1961412,-38.28103177903163,-1.2101341,0.9310758,455,0.061961412,0.90214115,23.89581,100,59.502438,-0.6666536,59.61398,1.1312108,43371.786882162094,1.3828277e-07,187.01082,100.0,0.009310758,98.833115,0.011312109,0.8097586,45500,,0.0013651343,9.690015,0.13651343
20208190,[-1.043 -0.642 -0.019 -0.611 -0.609],-37.71792,2.7743359,474.51,6.5251656,-31.103319870461615,-1.2572654,1.3519537,456,0.065251656,2.7692018,21.511932,100,36.044662,0.6750605,40.037796,1.1047349,43464.10812044144,-1.4019013e-06,336.97928,100.0,0.013519538,98.8689,0.011047349,0.8043509,45600,,0.00052456243,8.693019,0.052456245
20256033,[-1.039 -0.642 -0.022 -0.605 -0.615],-32.926525,1.8992343,478.43,4.4577007,-30.618785892606525,-1.0975509,0.991014,457,0.044577006,1.0276247,17.152775,100,52.652798,-0.48493993,53.348305,1.0597572,43555.91112303734,6.198883e-08,120.59934,100.0,0.009910139,98.87201,0.010597571,0.8044894,45700,,0.0009815358,7.167015,0.09815358
20301353,[-1.038 -0.641 -0.019 -0.61  -0.614],-36.6174,2.9955468,453.2,11.219206,-44.83646243978098,-1.2205809,1.8706288,458,0.11219206,2.9906054,19.356253,100,33.382885,0.8780682,27.913948,1.1640526,43640.83559346199,-7.6293946e-07,431.68253,100.0,0.01870629,98.80214,0.0116405245,0.8056547,45800,,0.00040028425,8.094217,0.040028427
20349141,[-1.047 -0.633 -0.02  -0.602 -0.613],-35.457203,2.8552587,477.88,25.770641,-32.403158931089585,-1.181907,2.7007277,459,0.2577064,2.280269,14.684307,100,35.023098,0.28314066,15.765378,1.1683897,43731.90723323822,-2.7656554e-07,145.99161,100.0,0.027007278,98.864395,0.011683897,0.80049264,45900,,0.0005052722,7.0760074,0.05052722
20398078,[-1.036 -0.631 -0.016 -0.595 -0.618],-28.91877,1.0760903,489.37,1.8926907,-27.596051014500244,-1.0994651,0.26590753,460,0.018926905,0.21092826,32.983902,100,92.929,-0.92959756,93.56104,1.0136096,43823.117089509964,-1.5830993e-06,60.557823,100.0,0.002659075,98.88722,0.010136095,0.8018071,46000,,0.005361962,7.365235,0.53619623
20446481,[-1.033 -0.628 -0.016 -0.594 -0.617],-54.055664,1.1651347,484.03,2.3280833,-32.221586610610736,-1.8018564,0.41459578,461,0.023280833,0.8078832,18.05748,100,85.82699,-1.1370649,85.31881,0.9994619,43914.067331790924,-9.059906e-07,69.120415,100.0,0.004145958,98.86687,0.009994619,0.79154205,46100,,0.002860229,8.241613,0.2860229
20494631,[-1.033 -0.627 -0.015 -0.592 -0.627],-25.91174,20.466787,481.5,49.35016,-31.726026913960233,-0.8637244,6.1840253,462,0.49350157,5.690533,20.087101,100,4.885965,1.7830226,5.943421,1.5545151,44004.51478266716,4.053116e-07,2836.4868,100.0,0.06184025,98.868225,0.015545152,0.78709906,46200,,1.8039927e-05,7.0680737,0.0018039928
20540751,[-1.025 -0.62  -0.009 -0.596 -0.632],-39.873474,1.2719357,461.2,3.607893,-40.85128999874057,-1.3291167,0.5759121,463,0.03607893,0.4423204,16.999607,100,78.62032,-1.0566583,76.37026,1.0353543,44088.486140966415,-7.724762e-07,104.63941,100.0,0.005759121,98.822845,0.010353543,0.78401643,46300,,0.0022473384,9.231443,0.22473384
20587225,[-1.028 -0.616 -0.011 -0.594 -0.635],-25.27241,80.97163,464.74,221.32336,-40.91470382030331,-0.8424144,22.031786,464,2.2132337,12.229204,15.301494,100,1.2350005,4.648809,1.8991375,3.0654306,44177.19812679291,-6.1035155e-07,10358.58,100.0,0.22031786,98.82393,0.03065431,0.7860827,46400,,4.565682e-06,7.5785975,0.0004565682
20631184,[-1.03  -0.614 -0.001 -0.6   -0.633],-36.50935,3.6359615,439.59,8.495364,-49.90200247995519,-1.2169772,1.3378799,465,0.08495364,3.0527978,32.5499,100,27.50304,0.73223925,33.674816,0.9533019,44260.65156388283,1.2493133e-06,321.93988,100.0,0.013378799,98.772964,0.009533019,0.7905754,46500,,9.842931e-05,10.62522,0.009842931
20675601,[-1.042 -0.615 -0.007 -0.598 -0.628],-32.750946,145.49864,444.17,172.29565,-41.44931945727798,-1.0916979,17.326935,466,1.7229565,38.911755,25.788376,100,0.6872916,25.743383,2.097528,2.5361726,44344.66908288002,4.6730042e-07,137593.88,100.0,0.17326936,98.81337,0.025361726,0.7996447,46600,,3.1039485e-06,10.558241,0.00031039485
20722756,[-1.046 -0.595 -0.014 -0.578 -0.619],-32.49693,1.4435118,471.55,4.020926,-34.92598965900672,-1.0832307,0.5488027,467,0.04020926,0.7896658,14.342144,100,69.2755,-0.5117954,72.64958,0.8944391,44435.85913062096,3.0517577e-07,56.75909,100.0,0.005488027,98.85187,0.00894439,0.7949716,46700,,0.0018183842,8.365172,0.18183842
20772172,[-1.043 -0.6   -0.013 -0.577 -0.624],-16.230541,88.20791,494.16,74.82244,-26.609230109804994,-0.54101837,7.584833,468,0.7482244,10.442011,14.463752,100,1.1336852,5.3608203,2.8573992,1.3008482,44528.308206796646,-1.8596648e-07,11742.458,100.0,0.075848326,98.8923,0.013008481,0.7827116,46800,,4.8615757e-06,5.4721527,0.00048615757
20818517,[-1.056 -0.591 -0.012 -0.585 -0.636],-38.239784,31.897942,463.45,85.24134,-37.06389981903569,-1.390796,8.529051,469,0.8524134,16.069166,41.72387,100,3.1349986,8.214193,3.5522795,1.6368479,44615.17152428627,-2.0503998e-07,27447.102,100.0,0.085290514,98.84006,0.016368477,0.80893296,46900,,3.431216e-05,10.15344,0.0034312163
20865565,[-1.05  -0.596 -0.005 -0.581 -0.61 ],-34.14312,113.23318,470.48,214.90845,-38.97939973170762,-1.1381049,24.369568,470,2.1490843,31.504066,19.803455,100,0.8831334,19.39338,2.8562796,4.1786966,44702.63167285919,-8.010864e-07,72632.195,100.0,0.24369568,98.834305,0.04178696,0.80190974,47000,,5.041702e-07,8.683519,5.0417024e-05
20908918,[-1.05  -0.618 -0.005 -0.605 -0.617],-36.43375,1.7104883,433.53,4.1997576,-49.577419125692124,-1.2144586,0.82641214,471,0.041997574,0.9109673,26.794312,100,58.462837,-0.6773698,61.24285,1.0388396,44786.034898519516,-2.670288e-07,126.44316,100.0,0.008264122,98.771286,0.010388396,0.8032133,47100,,0.001411857,10.842617,0.1411857
20954294,[-1.047 -0.62  -0.006 -0.601 -0.616],-40.452988,1.6422567,453.76,3.6322308,-44.38271628524201,-1.3484329,0.62974495,472,0.036322307,1.2227855,20.655867,100,60.89182,-0.505239,68.78414,0.93480545,44869.98609280586,8.583069e-08,90.016136,100.0,0.006297449,98.80438,0.0093480535,0.80096906,47200,,0.0019570664,8.855353,0.19570665
20999466,[-1.058 -0.624 -0.009 -0.606 -0.618],-36.359444,30.07142,451.72,70.86864,-43.42963970527707,-1.2119807,8.780538,473,0.70868635,14.706247,18.36151,100,3.3254166,8.060055,3.752278,1.7336977,44953.911828517914,9.822845e-07,14065.544,100.0,0.087805375,98.80771,0.017336976,0.79165787,47300,,6.6257394e-06,9.3612175,0.00066257396
21045308,[-1.054 -0.622  0.002 -0.603 -0.627],-37.90705,1.2378424,458.42,2.884078,-37.81254960592036,-1.2635678,0.44365078,474,0.02884078,0.53344387,27.604897,100,80.78573,-0.8723816,82.11463,0.95061105,45040.779488801956,7.2479247e-07,77.4468,100.0,0.0044365083,98.83504,0.00950611,0.79008967,47400,,0.0032444345,10.726032,0.32444346
21093307,[-1.055 -0.622  0.002 -0.6   -0.629],-22.882343,8.87385,479.99,66.27172,-34.57520192036571,-0.7627441,6.835428,475,0.6627172,3.7801776,15.584024,100,11.269066,1.5080366,4.7193265,1.5212597,45131.5277402401,6.389618e-07,889.6675,100.0,0.068354286,98.85593,0.015212595,0.7837018,47500,,6.0183036e-05,6.6867557,0.006018304
21138257,[-1.059 -0.629  0.01  -0.608 -0.635],-42.755157,4.1536345,449.5,17.695318,-41.512664588996934,-1.4251717,2.380217,476,0.17695318,3.477129,18.568207,100,24.0753,0.572562,19.007065,1.1530564,45215.00717282295,3.1471254e-07,337.41794,100.0,0.023802169,98.81529,0.011530562,0.7788184,47600,,0.00037653645,9.705478,0.037653647
21187122,[-1.067 -0.63   0.006 -0.603 -0.64 ],-19.660217,4.9151254,488.65,48.981014,-26.588600521235787,-0.7678906,5.749925,477,0.48981014,4.51763,23.036709,100,20.345362,2.8152108,9.763754,1.8913857,45308.028495788574,-2.002716e-07,886.1506,100.0,0.057499252,98.891174,0.018913854,0.7879336,47700,,0.00025968443,6.990419,0.025968444
21235851,[-1.085 -0.637  0.006 -0.612 -0.631],-40.35202,5.1247187,487.29,21.211348,-31.465513721365433,-1.345066,2.7104526,478,0.21211347,5.7370973,15.868086,100,19.513266,2.6921551,18.707039,1.3002231,45399.84572434425,1.4781951e-06,1204.8221,100.0,0.027104527,98.87085,0.013002231,0.7700067,47800,,0.00013265433,8.211833,0.013265433
21283653,[-1.099 -0.644  0.002 -0.621 -0.649],-35.82399,29.764524,478.02,55.762733,-27.30339494171298,-1.194133,5.7803736,479,0.5576273,9.634698,25.921295,100,3.3597043,3.1198816,4.04925,1.1874602,45489.17968916893,-3.8146972e-08,7402.31,100.0,0.05780374,98.88576,0.011874603,0.759934,47900,,4.029544e-06,8.216825,0.0004029544
21330067,[-1.105 -0.64  -0.008 -0.624 -0.659],-26.90762,1.9790877,464.14,6.9826994,-44.110131890847654,-0.8969198,1.1312729,480,0.06982699,1.6019753,22.740486,100,50.52833,0.34018683,47.637474,1.0790248,45577.75981879234,8.010864e-07,115.92399,100.0,0.011312729,98.80992,0.010790246,0.7574932,48000,,0.00042469567,7.815992,0.04246957
21378126,[-1.095 -0.638 -0.007 -0.617 -0.661],-26.252626,10.82932,480.59,26.443096,-30.556135120472653,-0.8750884,2.8367465,481,0.26443097,8.291195,24.234676,100,9.23419,5.411463,13.07335,1.1001134,45668.50533366203,-8.5830686e-07,2796.657,100.0,0.028367465,98.87283,0.011001134,0.7672861,48100,,9.3573086e-05,8.286649,0.009357309
21424601,[-1.074 -0.637 -0.004 -0.618 -0.652],-28.953712,4.1638284,464.75,17.969694,-35.821971031540855,-0.9651232,2.3523803,482,0.17969693,5.1263833,17.804295,100,24.01636,3.1570039,20.743706,1.2034658,45753.36492443085,5.245209e-07,1161.9291,100.0,0.023523802,98.84584,0.012034657,0.7690403,48200,,5.9813232e-05,8.757428,0.0059813233
21472410,[-1.085e+00 -6.476e-01 -7.463e-05 -6.236e-01 -6.499e-01],-24.581377,4.214104,478.09,12.325057,-32.02417895883003,-0.8193791,1.7124342,483,0.12325057,2.2524107,20.588156,100,23.729836,0.57036567,30.712297,1.1400974,45843.06239819527,2.5749208e-07,168.45528,100.0,0.01712434,98.86603,0.0114009725,0.7702265,48300,,8.03918e-05,7.5419717,0.00803918
21520532,[-1.08  -0.649 -0.005 -0.619 -0.649],-33.868687,1.1105494,481.22,2.0647283,-32.53512141730042,-1.1289554,0.33515412,484,0.020647282,0.14862917,22.664291,100,90.04552,-1.0410943,90.18355,1.0158534,45931.910244464874,9.63211e-07,78.3031,100.0,0.003351541,98.86478,0.010158534,0.76997745,48400,,0.0037607034,7.9492526,0.37607035
21567880,[-1.081 -0.648 -0.007 -0.62  -0.649],-32.53605,269.0034,473.48,395.98492,-32.8978162433959,-1.084536,41.454216,485,3.959849,29.288727,20.098278,100,0.37174252,11.500917,2.0197716,5.951832,46021.42067050934,-1.0299683e-06,49572.176,100.0,0.4145422,98.86104,0.059518322,0.7253079,48500,,2.4469934e-06,8.679585,0.00024469936
21616929,[-1.083 -0.664 -0.004 -0.62  -0.694],-15.534031,4.559305,490.49,13.905324,-24.53203695150863,-0.6199079,2.143343,486,0.13905324,1.682097,18.59726,100,21.933167,0.35843515,21.629972,1.1260163,46114.99909424782,7.6293946e-07,303.99118,100.0,0.02143343,98.89996,0.011260164,0.731664,48600,,0.00013909415,5.9072046,0.013909414
21666487,[-1.077 -0.665  0.002 -0.624 -0.687],-13.777982,37.908627,495.58,122.12221,-22.1283862777155,-0.591716,12.17725,487,1.221222,5.791816,17.751501,100,2.637922,2.1486175,2.6649864,2.0149403,46207.85692548752,7.4386594e-07,3520.6624,100.0,0.1217725,98.91069,0.0201494,0.7300346,48700,,1.6717684e-05,6.932491,0.0016717685
21713782,[-1.072 -0.656  0.011 -0.623 -0.689],-39.05721,4.10211,472.95,39.056767,-32.81942611344018,-1.3019067,3.9251256,488,0.39056766,2.630992,31.88187,100,24.377699,-0.0058469772,9.116904,1.2431849,46293.75941348076,4.005432e-07,396.69583,100.0,0.039251253,98.86122,0.012431848,0.7322067,48800,,0.0002650266,8.514975,0.026502661
21763185,[-1.08  -0.669  0.007 -0.629 -0.687],-13.375573,724.89404,494.03,4178.173,-24.506316329822074,-0.74846077,417.2741,489,41.781727,189.48077,22.4538,100,0.1379512,169.32935,1.207394,46.13002,46386.2704911232,-6.580353e-07,3422865.5,100.0,4.17274,98.90079,0.46130025,0.7534685,48900,,1.135015e-06,6.328258,0.000113501505
21811816,[-1.113 -0.693  0.006 -0.649 -0.665],-34.617455,1.1455836,486.31,1.9218338,-26.425534143316018,-1.1539159,0.3457343,490,0.019218337,0.3044066,28.261105,100,87.29175,-0.9306512,89.05425,0.9861598,46476.48488163948,-7.2479247e-07,67.75369,100.0,0.003457343,98.89133,0.009861598,0.7530921,49000,,0.0042208815,8.161739,0.42208815
21861021,[-1.113 -0.694  0.007 -0.648 -0.666],-24.466518,7.994862,492.05,18.463505,-22.96515731169244,-0.82922196,2.3923376,491,0.18463504,3.0920377,24.876656,100,12.508033,0.7473972,26.196674,1.4253043,46565.91970682144,-2.2888183e-07,1285.99,100.0,0.023923377,98.90666,0.014253042,0.74907666,49100,,6.488663e-05,6.664377,0.006488663
21910121,[-1.104 -0.696  0.014 -0.651 -0.67 ],-37.982376,8.953572,491.0,24.131365,-27.82662670402263,-1.2660797,2.705012,492,0.24131364,5.3108,24.636204,100,11.168727,1.522372,15.483747,1.1578096,46661.111339092255,-4.959106e-07,1745.3778,100.0,0.02705012,98.88666,0.011578096,0.74458796,49200,,6.0367092e-05,7.7972107,0.0060367095
21959766,[-1.105 -0.697  0.008 -0.646 -0.674],-14.064975,5.5725756,496.45,10.784079,-28.258769525939666,-0.4688334,1.8185605,493,0.107840784,1.9537302,13.008368,100,17.945024,0.8469901,31.504103,1.2333293,46753.54188513756,-8.058548e-07,312.77637,100.0,0.018185606,98.886154,0.012333292,0.7361619,49300,,0.00025145875,5.172711,0.025145877
22009750,[-1.104 -0.7    0.005 -0.654 -0.683],-12.8020315,53.18377,499.84,265.6881,-20.201319310965186,-0.6581739,26.407267,494,2.656881,7.146468,19.74521,100,1.8802729,2.3465915,1.4324675,3.1834562,46850.411444664,-2.193451e-07,4939.012,100.0,0.2640726,98.919174,0.031834565,0.7351366,49400,,1.7286722e-05,5.69541,0.0017286723
22057634,[-1.109 -0.712  0.015 -0.664 -0.684],-20.743057,1.9146562,478.84,4.3404,-31.40668233747616,-0.80391777,0.9555495,495,0.043404,1.1017153,24.117516,100,52.2287,-0.010673642,55.5387,1.0679725,46942.436742305756,-4.5776366e-07,122.96423,100.0,0.009555494,98.86882,0.010679726,0.7455927,49500,,0.001051894,7.1104646,0.105189405
22105688,[-1.12  -0.712  0.012 -0.665 -0.673],-34.75891,5.478198,480.54,25.041454,-32.79052840331194,-1.1586306,2.7429454,496,0.25041455,4.863773,17.199598,100,18.254177,2.1519344,16.438217,1.2165802,47032.54173254967,-1.14440915e-07,1081.1584,100.0,0.027429456,98.863525,0.012165802,0.74311334,49600,,0.00031167586,7.7370806,0.031167585
22155469,[-1.113 -0.705  0.014 -0.653 -0.676],-14.737397,3.368627,497.81,13.987733,-23.605566935066477,-0.603087,1.5996876,497,0.13987732,1.5340778,18.092638,100,29.685684,0.427181,28.555246,1.01133,47122.91641712189,8.869171e-07,98.939926,100.0,0.015996875,98.90517,0.010113299,0.7419047,49700,,0.00031894777,6.3041735,0.031894777
22204867,[-1.117 -0.703  0.009 -0.654 -0.677],-17.031559,1.1615064,493.98,2.8917053,-23.269208242701822,-0.6298543,0.40977126,498,0.028917052,0.15700686,18.89561,100,86.09509,-0.52180666,86.14738,1.0218723,47211.15354132652,-5.4359435e-07,41.838146,100.0,0.0040977127,98.90579,0.010218723,0.74191403,49800,,0.003837967,6.274284,0.38379672
22254367,[-1.117 -0.703  0.011 -0.655 -0.677],-16.686102,1.5181136,495.0,3.265874,-24.546907641896787,-0.56859994,0.5986731,499,0.032658737,0.5127676,17.058,100,65.87122,-0.18781441,71.03336,0.93750167,47299.22746133804,1.335144e-07,45.734035,100.0,0.0059867306,98.90082,0.009375017,0.73393023,49900,,0.0019515189,6.005199,0.1951519
