EmpiricalD2,ReturnMeanIW,MaxIW,StdIW,Iteration,MeanEntropy,TimestepsSoFar,J_sample_variance,EpThisIter,MaxIWNorm,Weights,MinIWNorm,InitialReturnMean,ESSRenyi,MeanIWNorm,MeanIW,InitialBound,MinIW,ReturnStepMax,InitialReturnMax,ESSClassic,EpLenMean,EpRewMean,EntropyCoefficient,EpisodesSoFar,Bound,TimeElapsed,StdIWNorm,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin
1.9372336,0.99325985,4.353711,0.84167385,436,0.4491853,19077626,102.14856,100,0.04353711,[-0.492 -0.243 -0.002 -0.243 -0.971],0.0012768912,-2.670288e-07,51.620003,0.009538531,0.95385313,-0.8153418,0.12768912,100.0,17.904564,56.223415,490.52,-3.4946323483228827,,43600,-0.14156967,35323.631898880005,0.008416738,-24.460249,8.109135,98.98575
2.9948077,2.139397,7.40514,1.361318,437,0.45116922,19126003,261.09094,100,0.074051395,[-0.5   -0.241 -0.003 -0.245 -0.97 ],0.0003838305,4.386902e-07,33.391125,0.010449109,1.044911,-1.0328982,0.03838305,100.0,20.60637,37.074005,483.77,-8.061549736589361,,43700,0.3519131,35384.85023903847,0.013613178,-30.986954,8.991014,98.966675
5.7000465,2.4473727,29.243633,3.2959802,438,0.44819754,19175306,194.72621,100,0.29243633,[-4.958e-01 -2.403e-01  6.108e-04 -2.423e-01 -9.678e-01],0.00013669544,-8.010864e-07,17.543716,0.011563591,1.1563592,-0.80577105,0.013669545,100.0,24.173107,10.959797,493.03,-1.997522156156706,,43800,0.52361476,35446.39717912674,0.0329598,-21.003853,7.509679,98.9919
2.9538026,1.9875399,10.390122,1.4224412,439,0.4406027,19222731,225.52046,100,0.10390122,[-0.495 -0.237  0.003 -0.246 -0.971],0.0009886739,-7.05719e-07,33.854668,0.011224016,1.1224015,-1.0791765,0.098867394,100.0,21.619194,38.371532,474.25,-16.08118338675305,,43900,0.13280034,35506.16491961479,0.014224412,-32.375275,8.387982,98.93219
4.0209856,3.2580385,12.448715,1.9499573,440,0.43749073,19270917,399.31644,100,0.12448715,[-5.032e-01 -2.410e-01  8.968e-04 -2.467e-01 -9.783e-01],0.00040135908,5.245209e-07,24.869524,0.011611193,1.1611193,-0.883352,0.04013591,100.0,23.34132,26.175901,481.86,-9.577361145613816,,44000,1.4867053,35567.16598367691,0.019499572,-26.500572,8.600473,98.96025
194.69887,26.645857,282.10574,28.224586,441,0.42426947,19319050,57825.695,100,2.8210573,[-0.496 -0.24  -0.002 -0.244 -0.981],4.94085e-07,-1.335144e-07,0.51361364,0.03753039,3.7530394,-0.73398423,4.94085e-05,100.0,22.019524,1.7373977,481.33,-13.42229244481009,,44100,16.404243,35628.072998046875,0.28224587,-19.59948,7.959835,98.94423
1.391304,0.9691179,3.0431063,0.5374769,442,0.42288995,19365916,114.553246,100,0.030431062,[-0.509 -0.236 -0.01  -0.244 -0.995],0.001607137,3.7193297e-07,71.875015,0.009940309,0.994031,-1.6330937,0.1607137,100.0,22.331507,77.37775,468.66,-13.099138859593127,,44200,-0.95717454,35687.16189575195,0.0053747683,-48.99282,11.062104,98.94411
5.3370748,3.3131864,10.823762,1.5642705,443,0.42720863,19415396,628.3981,100,0.10823762,[-0.51  -0.241 -0.009 -0.246 -0.996],0.0005735577,2.670288e-07,18.736856,0.0100034,1.0003401,-0.8362512,0.05735577,100.0,19.572556,29.025227,494.8,-4.358403093510411,,44300,1.3812692,35750.05155110359,0.015642704,-25.087542,7.775163,98.982376
2.924138,1.7733004,8.850279,1.4960626,444,0.4272022,19461944,153.13391,100,0.08850279,[-0.509 -0.236 -0.006 -0.248 -0.992],0.0005034167,-2.670288e-07,34.198112,0.011828941,1.1828941,-0.9541559,0.05034167,100.0,19.052513,38.467655,465.48,-17.083378321928294,,44400,0.1416837,35808.598284721375,0.014960625,-28.62467,8.153235,98.926605
8.70841,3.4527512,14.806662,2.7685716,445,0.4270615,19509942,418.61743,100,0.14806661,[-0.511 -0.233 -0.01  -0.245 -0.992],4.7608497e-05,2.3841858e-08,11.483152,0.014855054,1.4855053,-0.79743433,0.0047608498,100.0,12.615778,22.354033,479.98,-8.389820417209245,,44500,1.0995216,35869.216776371,0.027685715,-23.923027,7.022929,98.96504
7.0019464,3.9283884,32.8796,3.482383,446,0.43115452,19556070,1497.4371,100,0.328796,[-0.506 -0.236 -0.015 -0.246 -0.992],0.000359424,5.340576e-07,14.281743,0.013607635,1.3607635,-1.124002,0.0359424,100.0,17.6312,13.24645,461.28,-18.0796892932753,,44600,0.9541445,35927.952783346176,0.03482383,-33.720066,10.288729,98.921616
78.43718,14.257375,125.26458,12.506786,447,0.42738867,19603542,29106.197,100,1.2526457,[-0.503 -0.233 -0.01  -0.241 -0.988],2.423442e-06,1.14440915e-07,1.2749056,0.020261,2.0261,-1.1817112,0.00024234422,100.0,20.512547,2.5572867,474.72,-8.651056006430867,,44700,3.7915754,35988.01245522499,0.12506784,-35.45134,9.567757,98.96355
11.781438,7.7934732,42.542873,4.346706,448,0.427725,19643223,5512.0576,100,0.42542872,[-0.503 -0.229 -0.012 -0.247 -0.992],5.4547087e-05,3.8146973e-07,8.487928,0.013150186,1.3150189,-1.7042012,0.005454709,100.0,25.430595,8.385126,396.81,-38.886928157541085,,44800,1.943954,36038.3286819458,0.043467056,-51.126053,15.331502,98.804
10.476045,4.959449,21.142122,2.675538,449,0.4281847,19688393,883.1433,100,0.21142122,[-0.498 -0.229 -0.006 -0.247 -0.991],7.8784346e-05,1.14440915e-07,9.545588,0.011809831,1.1809831,-0.78751796,0.007878435,100.0,17.99089,16.306377,451.7,-21.64027547120973,,44900,2.4105113,36095.23140788078,0.026755381,-23.625542,7.7843304,98.90419
1.221776,0.4579854,2.1620224,0.40101048,450,0.42280427,19736351,51.81693,100,0.021620223,[-0.495 -0.233 -0.006 -0.242 -0.991],0.0020651582,-1.9073487e-07,81.84806,0.009498719,0.94987196,-0.6957647,0.20651582,100.0,18.331547,84.87306,479.58,-9.95610197258736,,45000,-0.31107068,36155.62576031685,0.0040101046,-20.872932,7.990993,98.95848
1.8189398,1.4971712,6.3988953,0.9355077,451,0.42055282,19783874,84.378235,100,0.063988954,[-0.496 -0.236 -0.005 -0.244 -0.996],0.0015629064,-3.4332277e-07,54.97708,0.01027727,1.027727,-1.664919,0.15629065,100.0,34.62557,54.68697,475.23,-11.884310937468129,,45100,-0.74827266,36216.55494379997,0.0093550775,-49.94756,10.50993,98.94998
2.0187001,1.6026508,6.006531,1.0391802,452,0.4192457,19831144,126.268814,100,0.060065307,[-0.495 -0.238 -0.004 -0.243 -0.998],0.00091496774,2.2888183e-07,49.536827,0.010175755,1.0175755,-1.1063268,0.09149677,100.0,21.690277,48.949696,472.7,-12.842227160096543,,45200,0.03077054,36275.58487153053,0.0103918025,-33.18981,9.001086,98.94566
2.5230837,1.692699,5.5191894,1.1791966,453,0.41812348,19880116,230.63226,100,0.055191893,[-0.498 -0.239 -0.006 -0.241 -1.   ],0.0008413142,-1.14440915e-07,39.63404,0.010185731,1.018573,-1.2771839,0.08413142,100.0,26.159878,42.73035,489.72,-7.335940201351999,,45300,-0.33600736,36336.48343253136,0.011791967,-38.31551,9.330629,98.97005
94.75805,17.829918,143.31247,14.984724,454,0.41505054,19928090,19689.518,100,1.4331247,[-0.496 -0.239 -0.008 -0.244 -1.001],8.252384e-06,-1.335144e-06,1.0553193,0.03000944,3.000944,-0.78988945,0.0008252384,100.0,21.120214,3.856029,479.74,-14.235278489856032,,45400,10.140852,36397.8127143383,0.14984724,-23.696642,8.390672,98.94066
4.5156155,3.7556121,14.831836,1.8832246,455,0.4106561,19977672,264.9569,100,0.14831835,[-0.507 -0.246 -0.009 -0.24  -1.004],0.00017225159,-8.583069e-08,22.145376,0.012475083,1.2475085,-1.0681012,0.01722516,100.0,17.377077,30.498423,495.82,-7.241040360050801,,45500,1.4858999,36460.75321698189,0.018832246,-32.04303,9.153765,98.970795
7.7147484,3.3451037,12.693221,1.7108438,456,0.40849844,20027672,461.54593,100,0.1269322,[-0.506 -0.257 -0.008 -0.245 -1.008],5.438264e-05,-1.4686584e-06,12.962186,0.0097253695,0.9725369,-0.7573406,0.005438264,1.0,19.224625,24.42224,500.0,-6.7811455081879854,,45600,1.2415614,36523.1373603344,0.017108437,-22.720173,7.5960717,0.027124584
1.420961,0.54380226,2.6751983,0.53408736,457,0.407678,20077672,96.286545,100,0.026751982,[-0.503 -0.263 -0.006 -0.243 -1.01 ],0.0019618226,8.010864e-07,70.37491,0.009038919,0.9038919,-0.85749,0.19618227,1.0,25.724726,74.12164,500.0,-5.7720015213141265,,45700,-0.47836173,36586.946709394455,0.005340873,-21.699911,7.8499355,0.023087978
2.0513077,1.2082531,5.051448,0.80675864,458,0.40677533,20127672,116.493576,100,0.05051448,[-0.501 -0.261 -0.005 -0.241 -1.011],0.001223648,-7.6293944e-08,48.74939,0.009780459,0.97804594,-1.1211921,0.1223648,1.0,33.63576,59.509396,500.0,-6.255792340107186,,45800,-0.39756155,36649.61910009384,0.008067586,-24.356281,9.089414,0.025023282
5.5930505,3.166541,17.121677,2.1713386,459,0.41064462,20177672,201.90349,100,0.17121677,[-0.501 -0.266 -0.006 -0.246 -1.012],0.00023475024,6.8664554e-07,17.879332,0.010574012,1.0574012,-0.8283249,0.023475025,1.0,24.849773,19.169106,500.0,-6.806545827120171,,45900,1.2075812,36713.17695021629,0.021713383,-23.307178,8.0948925,0.02722621
1.5446081,0.5783998,5.6028595,0.7667974,460,0.41049778,20227672,103.22465,100,0.056028593,[-0.498 -0.27  -0.009 -0.245 -1.008],0.0019311024,3.8146972e-08,64.74134,0.010111187,1.0111188,-1.3311598,0.19311024,1.0,15.455263,63.487297,500.0,-4.483186154843207,,46000,-1.0759956,36776.36213040352,0.0076679746,-39.934788,9.055184,0.017932713
3.6879795,2.6445222,10.302818,1.7315363,461,0.41157538,20277672,216.10042,100,0.10302818,[-0.5   -0.268 -0.01  -0.246 -1.008],0.00052646996,-6.389618e-07,27.115118,0.011710686,1.1710685,-0.85402477,0.052646995,1.0,15.401512,31.38492,500.0,-6.3903265866974746,,46100,1.0044446,36837.76727724075,0.017315362,-25.620724,7.7010126,0.025561333
1.9453628,1.2518303,4.6572313,0.944665,462,0.40824905,20327408,149.3792,100,0.046572313,[-0.493 -0.267 -0.009 -0.25  -1.007],0.00088364095,-6.8664554e-07,51.404293,0.01134206,1.1342059,-0.8989992,0.088364094,100.0,26.96996,59.042336,497.36,-5.5875025537484,,46200,-0.0020593405,36899.6812183857,0.00944665,-22.522911,8.527369,98.97752
6.0129185,3.565618,11.692291,2.3062994,463,0.40873042,20376847,229.24487,100,0.11692291,[-0.486 -0.265 -0.01  -0.248 -1.011],0.00023509897,4.386902e-07,16.63086,0.013299999,1.33,-0.878122,0.023509897,100.0,15.003205,24.956556,494.39,-5.437217750981846,,46300,1.4123521,36964.978125333786,0.023062997,-26.34367,7.84067,98.978
8.086923,3.3217118,19.530201,2.3989813,464,0.410656,20426847,652.7247,100,0.19530201,[-0.484 -0.266 -0.008 -0.243 -1.01 ],5.3627457e-05,-3.8146973e-07,12.3656435,0.010700252,1.0700252,-0.766561,0.005362746,1.0,14.043646,16.593378,500.0,-3.0171652181621043,,46400,1.1418037,37028.28542089462,0.023989813,-22.996819,8.032363,0.012068689
548.9978,51.14761,411.82123,40.95037,465,0.40043804,20476480,257612.81,100,4.118212,[-0.482 -0.274 -0.011 -0.245 -1.008],1.3116262e-06,9.155273e-07,0.1821501,0.04423147,4.4231477,-0.9094155,0.00013116263,100.0,19.24847,1.1532137,496.33,-3.285166179164295,,46500,29.83935,37089.42511892319,0.40950376,-27.282486,8.199948,98.986755
1.3027741,0.7541659,2.5100303,0.43416324,466,0.3959574,20526480,59.407314,100,0.025100302,[-0.478 -0.296 -0.014 -0.251 -1.018],0.002375161,-1.9073487e-07,76.75928,0.009368929,0.9368929,-1.0988764,0.23751612,1.0,17.985641,82.32169,500.0,-5.916971247090301,,46600,-0.50008166,37150.8865673542,0.004341632,-32.96628,8.288806,0.023667872
11.203003,5.438376,27.46166,4.0491505,467,0.3958437,20576480,1052.2782,100,0.2746166,[-0.473 -0.295 -0.013 -0.249 -1.023],6.0710583e-05,-4.5776366e-07,8.926178,0.013385193,1.3385193,-0.98137236,0.0060710586,1.0,20.142368,9.851042,500.0,-2.460566825581771,,46700,2.153637,37211.95217323303,0.040491506,-29.441158,8.273847,0.009842336
1.7362972,0.8837622,3.8360744,0.65943205,468,0.39580348,20626480,78.920364,100,0.03836074,[-0.469 -0.29  -0.009 -0.253 -1.023],0.0006831629,1.7166138e-07,57.593826,0.009628281,0.96282816,-0.58084774,0.06831629,1.0,17.425434,68.07002,500.0,-4.720955711474704,,46800,0.118386924,37273.335488557816,0.0065943203,-17.409996,7.9810777,0.018883765
7.1008816,3.458607,16.149755,2.1645722,469,0.39409298,20676480,351.1909,100,0.16149755,[-0.466 -0.291 -0.012 -0.252 -1.023],2.7276938e-05,,14.082759,0.010093344,1.0093343,-0.7261355,0.0027276939,1.0,21.784065,17.859964,500.0,0.4865106486478345,,46900,1.5236387,37333.48193311691,0.021645723,-16.709415,6.726039,0.001946032
1.9902127,0.93544155,4.228832,0.7541741,470,0.39408404,20726480,59.660156,100,0.04228832,[-0.454 -0.296 -0.013 -0.256 -1.025],0.0009805151,6.8664554e-07,50.245888,0.008207895,0.8207895,-0.9139886,0.09805152,1.0,18.168755,54.222095,500.0,2.452192141694709,,47000,-0.3539676,37394.34277820587,0.0075417412,-27.419674,7.5703516,0.009808838
5.603258,4.8264046,20.691317,2.9203985,471,0.3930696,20775975,1818.6487,100,0.20691316,[-0.454 -0.293 -0.012 -0.257 -1.025],0.00017113073,-2.670288e-07,17.84676,0.013446319,1.3446319,-1.668618,0.017113073,100.0,17.116726,17.491314,494.95,-1.5163171245208122,,47100,0.87658715,37452.26821017265,0.029203981,-50.058517,10.778598,98.993866
2.6661298,1.9383087,8.361258,1.1083605,472,0.39175716,20824175,253.04544,100,0.083612576,[-0.453 -0.293 -0.01  -0.263 -1.026],0.000109598375,-1.3732911e-06,37.50755,0.009524532,0.95245314,-1.6319333,0.010959838,100.0,21.400475,42.477726,482.0,-4.018473326792538,,47200,-0.7263565,37510.24777197838,0.011083605,-48.957954,11.491837,98.98332
8.798764,6.6229396,23.691195,2.47313,473,0.40234384,20873900,2443.544,100,0.23691194,[-0.457 -0.292 -0.013 -0.259 -1.027],5.1418327e-05,-3.4332277e-07,11.365232,0.008939143,0.89391434,-1.0535252,0.005141833,100.0,19.9741,11.55503,497.25,0.45971745673355086,,47300,3.4978995,37569.375578165054,0.024731299,-31.605743,9.597757,99.00185
1.7752528,1.026293,4.2881804,0.80476403,474,0.4014052,20921059,139.77686,100,0.0428818,[-0.45  -0.296 -0.016 -0.264 -1.017],0.000806493,-1.5258789e-07,56.330006,0.009472795,0.9472795,-1.5130584,0.0806493,100.0,17.373344,58.080772,471.59,-9.591598134323117,,47400,-0.9896853,37625.469524145126,0.008047639,-45.391758,10.174698,98.95932
6.293741,6.1179385,114.739334,11.467724,475,0.39862582,20969467,1884.6809,100,1.1473933,[-0.45  -0.297 -0.013 -0.265 -1.017],0.000289031,-5.340576e-07,15.888801,0.022239957,2.2239957,-1.7312102,0.028903103,100.0,26.002901,3.624757,484.08,-2.2071131636926227,,47500,1.7747955,37681.82221150398,0.11467725,-51.936287,10.654255,98.990875
1.3350241,0.91079944,3.908992,0.6706634,476,0.3974137,21017272,88.13321,100,0.039089918,[-0.448 -0.284 -0.011 -0.26  -1.02 ],0.002348863,-6.8664554e-07,74.905014,0.01019263,1.019263,-1.5325879,0.2348863,100.0,15.495964,69.786156,478.05,-4.391108182829376,,47600,-0.8600014,37738.150163173676,0.0067066345,-45.97761,10.186596,98.98163
6.934974,4.5047426,20.225794,3.251262,477,0.39058656,21064968,493.08704,100,0.20225793,[-0.447 -0.286 -0.009 -0.259 -1.022],0.00011802526,4.196167e-07,14.419664,0.013717387,1.3717386,-1.384155,0.011802526,100.0,16.307083,15.110913,476.96,-7.535849537902963,,47700,0.85966086,37793.58596992493,0.032512616,-41.524662,8.27975,98.9684
16.234291,6.5838027,25.714127,3.4417694,478,0.3896454,21114292,1127.3237,100,0.25714126,[-0.436 -0.294 -0.01  -0.261 -1.028],1.7928678e-05,-6.4849854e-07,6.159801,0.014176672,1.4176673,-0.7274404,0.0017928678,100.0,14.494688,14.505228,493.24,3.2211611977958152,,47800,3.652817,37852.554043293,0.034417693,-21.823193,7.155377,99.01306
1.0831404,0.28405166,1.9068035,0.26384374,479,0.38886794,21161171,113.755516,100,0.019068034,[-0.432 -0.301 -0.014 -0.266 -1.029],0.005207198,5.7220458e-08,92.324135,0.010043531,1.004353,-1.6562581,0.5207198,100.0,20.994919,93.54436,468.79,-4.684199549327748,,47900,-1.439683,37908.55699443817,0.0026384373,-49.687744,10.659048,98.98001
9.613611,5.821044,38.593407,4.161177,480,0.38871294,21207109,1357.9128,100,0.38593405,[-0.434 -0.298 -0.015 -0.265 -1.03 ],9.539309e-05,1.9073487e-07,10.401918,0.012632709,1.263271,-1.3435585,0.009539309,100.0,19.645626,8.438647,459.38,-14.564732960995519,,48000,1.6552296,37963.10770010948,0.04161177,-40.30676,11.141946,98.936584
6.850834,3.852776,19.04811,2.3302891,481,0.38399476,21256185,1108.1055,100,0.19048108,[-0.433 -0.298 -0.01  -0.262 -1.03 ],0.00010414651,-1.7166138e-07,14.596764,0.011836679,1.1836679,-1.1338162,0.010414651,100.0,15.686623,20.509516,490.76,2.9104554751762532,,48100,0.8851149,38021.53515505791,0.023302888,-34.01448,8.780181,99.011856
5.9818053,3.203051,20.927593,2.211709,482,0.37764063,21305477,885.4291,100,0.20927593,[-0.43  -0.311 -0.008 -0.267 -1.035],0.00015990259,8.010864e-07,16.717361,0.008435523,0.8435525,-0.8008969,0.01599026,100.0,24.026928,12.699458,492.92,2.3028566950859144,,48200,1.2442374,38082.178808927536,0.022117093,-22.626232,9.341666,99.00934
44.813873,19.26486,117.05678,11.674286,483,0.37239477,21353030,54926.34,100,1.1705678,[-0.42  -0.311 -0.011 -0.267 -1.041],4.4980707e-06,-6.8664554e-07,2.2314517,0.019837439,1.9837439,-0.85640585,0.0004498071,100.0,19.871254,2.8063917,475.53,-7.957953108173939,,48300,13.531814,38138.285538196564,0.11674286,-25.692152,8.738925,98.96654
1.2479843,0.57522196,2.533439,0.4449154,484,0.3718552,21397478,190.27612,100,0.025334388,[-0.408 -0.322 -0.01  -0.28  -1.047],0.0022305022,1.0681152e-06,80.12921,0.009918036,0.9918036,-1.7259256,0.22305022,100.0,21.912113,83.247635,444.48,-16.27035148713798,,48400,-1.3528662,38191.6552529335,0.0044491543,-51.777794,13.264196,98.92679
5.0136847,4.036166,33.82875,3.4790332,485,0.37205765,21441476,757.26965,100,0.3382875,[-0.411 -0.322 -0.009 -0.282 -1.047],0.00031105496,1.5258789e-07,19.94541,0.010549735,1.0549735,-1.9366329,0.031105496,100.0,23.970139,8.420964,439.98,-18.533731129099486,,48500,-0.30019903,38243.67549037933,0.034790337,-58.09899,14.327943,98.91576
64.631256,16.842838,424.16406,42.149963,486,0.3763027,21488552,29054.092,100,4.2416406,[-0.413 -0.321 -0.01  -0.275 -1.047],1.3630764e-05,5.340576e-07,1.547239,0.05115458,5.1154575,-1.6856275,0.0013630765,100.0,22.76575,1.4515249,470.76,-13.849776583116336,,48600,3.2914762,38300.055320739746,0.42149964,-50.568832,11.112059,98.94116
2.2692242,2.4003706,7.6386,1.4324121,487,0.3813444,21535422,158.10442,100,0.076386,[-0.419 -0.323 -0.017 -0.271 -1.043],0.00061730965,7.2479247e-07,44.067924,0.01318677,1.3186767,-0.96008873,0.061730966,100.0,17.52644,45.87285,468.7,-9.73432189526001,,48700,0.95409715,38355.463868141174,0.014324122,-28.802685,9.69426,98.958466
3.5777924,2.983852,13.09252,1.5720108,488,0.37840724,21583219,353.31448,100,0.1309252,[-0.413 -0.316 -0.015 -0.265 -1.038],0.00048330444,-2.2888183e-07,27.950197,0.010859932,1.0859933,-1.036042,0.048330445,100.0,21.995434,32.306515,477.97,-7.36254442246151,,48800,1.0241733,38412.43733739853,0.015720107,-31.081253,9.679634,98.96919
1.1522357,0.4376068,2.1459394,0.38748038,489,0.37499747,21631889,86.97537,100,0.021459393,[-0.411 -0.31  -0.012 -0.261 -1.041],0.003653333,-1.6021728e-06,86.787796,0.009901351,0.9901352,-0.9787307,0.36533332,100.0,23.36267,86.719154,486.7,2.0220348764497373,,48900,-0.612983,38470.53628230095,0.003874804,-29.361876,9.735956,99.008316
1.6560065,0.9699918,3.0818355,0.61732644,490,0.37398073,21681263,92.41818,100,0.030818354,[-0.411 -0.311 -0.011 -0.26  -1.044],0.0013198273,2.0980835e-07,60.38624,0.009382398,0.93823975,-1.0063634,0.13198273,100.0,16.656872,69.78783,493.74,1.8358249091371548,,49000,-0.32505667,38529.55562591553,0.0061732647,-30.190912,8.241605,99.00743
2.254342,2.6266387,6.546519,1.0562356,491,0.37471452,21729141,152.78026,100,0.06546519,[-0.405 -0.308 -0.012 -0.259 -1.045],0.00045015148,1.0681152e-06,44.35884,0.010230226,1.0230227,-1.1881949,0.04501515,100.0,13.240038,48.403057,478.78,-7.082604366070049,,49100,0.8426256,38586.1729991436,0.010562356,-35.64588,8.95107,98.97041
1.6115733,0.6212909,3.7679503,0.6456764,492,0.37521234,21778649,113.43347,100,0.0376795,[-0.403 -0.299 -0.01  -0.254 -1.044],0.002336067,-3.8146973e-07,62.051163,0.009185641,0.91856414,-0.82603586,0.2336067,100.0,24.781063,66.93012,495.08,6.023838153657034,,49200,-0.42734253,38643.80792403221,0.0064567635,-20.564331,8.022095,99.02434
6.3660045,4.4008665,9.686811,1.7725204,493,0.37500253,21827677,415.6782,100,0.09686811,[-0.399 -0.301 -0.011 -0.253 -1.044],0.00014237188,1.5258789e-07,15.70844,0.010226283,1.0226283,-1.0983603,0.014237189,100.0,19.65002,24.973001,490.28,1.9059528783148634,,49300,1.6296,38700.05167603493,0.017725205,-32.950806,9.2200365,99.00778
1.6245852,1.6394439,3.8418708,0.7418945,494,0.37397328,21877129,162.81992,100,0.038418707,[-0.401 -0.3   -0.008 -0.248 -1.044],0.00089364446,-1.14440915e-07,61.554176,0.010805662,1.080566,-1.7374821,0.08936445,100.0,16.977987,67.96289,494.52,-1.0400379006508802,,49400,-0.57513666,38757.3157556057,0.0074189445,-52.12445,9.921072,98.99579
1.0205605,0.09260565,1.4045594,0.13532779,495,0.37447163,21926336,99.39836,100,0.014045593,[-0.399 -0.299 -0.01  -0.248 -1.045],0.0067035314,6.008148e-07,97.985374,0.010164993,1.0164993,-1.3861535,0.6703532,100.0,19.924374,98.25845,492.07,-1.2026219703943992,,49500,-1.3077259,38814.34480905533,0.0013532777,-41.58462,9.688703,98.99512
9.03464,4.1842327,24.60434,3.0040362,496,0.37527823,21975578,739.1665,100,0.24604338,[-0.4   -0.299 -0.011 -0.249 -1.044],9.681025e-05,-8.010864e-07,11.068509,0.012068787,1.2068787,-1.0272467,0.009681025,100.0,17.059536,13.897391,492.42,1.7281742832338254,,49600,1.0965698,38869.6193625927,0.03004036,-30.817379,9.583119,99.00702
1.7328038,1.1849551,7.4671955,0.89763254,497,0.379384,22024385,91.91629,100,0.074671954,[-0.399 -0.306 -0.009 -0.259 -1.044],0.00074890803,6.1035155e-07,57.709938,0.008887905,0.8887905,-0.9886983,0.07489081,100.0,21.569614,49.505054,488.07,0.2982210307536803,,49700,-0.11652875,38924.15417814255,0.008976326,-29.660969,8.646306,99.00122
31840.277,756.3012,4371.6904,434.91824,498,0.39175472,22072265,57162172.0,100,43.716904,[-0.404 -0.31  -0.009 -0.263 -1.04 ],6.554279e-08,-7.6293946e-07,0.003140676,0.44398937,44.398945,-1.4853137,6.5542795e-06,100.0,25.326633,1.0314009,478.8,-5.449463864561375,,49800,491.26428,38978.71509027481,4.349182,-44.559387,10.689291,98.977234
2.8593836,1.9950905,7.462406,1.1230675,499,0.3908199,22121755,78.95798,100,0.07462406,[-4.045e-01 -3.100e-01  9.300e-04 -2.583e-01 -1.027e+00],0.00010290406,-2.479553e-07,34.972572,0.009468636,0.94686353,-0.7261334,0.010290406,100.0,14.743513,41.54869,494.9,-1.2852323043815637,,49900,0.7672204,39034.15372133255,0.011230675,-21.783993,7.970052,98.99481
