InitialReturnMin,StdIWNorm,ReturnStepMaxmin,ESSClassic,InitialReturnStd,ReturnStepMax,ESSRenyi,TimeElapsed,InitialReturnMax,MinIWNorm,StdIW,Bound,EpLenMean,MeanIW,TimestepsSoFar,EpRewMean,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialBound,Iteration,MeanEntropy,InitialReturnMean,MaxIWNorm,EmpiricalD2,ReturnMeanIW,Weights,EpThisIter,MinIW,MaxIW
-40.061874,0.02348397,98.60124,17.305964,15.023227,100.0,18.989244,17222.97144293785,25.181461,0.00014105669,2.348397,2.3693187,322.48,1.0743166,8793860,-64.2958344725833,0.010743166,1228.7539,36500,-1.0116594,365,0.32811046,2.8991699e-06,0.19842543,5.266139,5.4337945,[-0.019 -0.587  0.003 -0.472 -1.095],100,0.014105669,19.842543
-45.240444,0.0047668014,98.71738,80.53291,16.895374,100.0,79.62412,17285.793736934662,28.83646,0.0024801323,0.47668016,-0.23519552,349.66,0.96953475,8828826,-49.412075951088745,0.009695347,222.75687,36600,-1.1799049,366,0.32372954,-4.196167e-07,0.0289851,1.2559009,1.4547912,[-2.143e-02 -5.764e-01 -8.158e-04 -4.621e-01 -1.091e+00],100,0.24801324,2.89851
-46.93753,0.15093635,98.61536,3.2829914,18.81473,100.0,1.1199421,17347.206270217896,22.676386,7.838971e-06,15.093636,18.752216,331.33,2.780848,8861959,-63.72266912955336,0.027808482,94829.445,36700,-1.2408545,367,0.31952995,,1.4026077,89.29033,33.536533,[-2.769e-02 -5.721e-01  2.865e-04 -4.578e-01 -1.095e+00],100,0.0007838972,140.26077
-41.730133,0.0062842816,98.555374,74.69394,17.529825,100.0,79.05354,17402.03917002678,27.17958,0.0016793183,0.62842816,-0.50921416,297.13,1.0796576,8891672,-66.05522851169282,0.010796576,353.24124,36800,-1.0714743,368,0.32103226,-7.6293944e-08,0.05578203,1.2649654,1.0552582,[-0.041 -0.565  0.005 -0.459 -1.099],100,0.16793182,5.578203
-44.266113,1.1145682,98.59976,1.2160791,18.634354,100.0,0.06873028,17460.37797474861,32.303734,1.1371494e-06,111.45682,219.97716,315.98,12.366432,8923270,-63.23406610174583,0.12366431,7507825.0,36900,-1.1545078,369,0.3191427,-2.822876e-06,11.207873,1454.9628,276.26,[-0.038 -0.562  0.007 -0.456 -1.098],100,0.000113714945,1120.7874
-38.50066,0.054821193,98.626114,6.579863,17.176893,100.0,5.697177,17521.883974075317,27.630787,1.27500825e-05,5.4821186,4.4520698,322.7,1.4549118,8955540,-60.32568727053862,0.0145491185,6372.4673,37000,-0.9642135,370,0.3175669,-6.4849854e-07,0.44751638,17.552553,9.828786,[-0.045 -0.564 -0.004 -0.451 -1.1  ],100,0.0012750083,44.75164
-41.73005,0.46779913,98.621155,1.2188712,16.232105,100.0,0.29117557,17583.030676603317,21.968138,1.2324656e-06,46.779915,24.285048,328.01,5.1963844,8988341,-62.13191984267211,0.05196386,286514.4,37100,-1.0734367,371,0.31811443,-1.8310546e-06,4.705073,343.4354,50.063103,[-0.041 -0.557 -0.008 -0.442 -1.101],100,0.00012324656,470.5073
-37.821705,0.0035715387,98.72923,88.50351,15.814362,100.0,91.71693,17647.543884515762,29.485706,0.003123754,0.3571539,-0.72659206,361.91,0.9909526,9024532,-48.99721229798681,0.009909526,263.6926,37200,-0.94260967,372,0.32197198,-3.0517577e-07,0.033597823,1.0903113,0.5898298,[-4.468e-02 -5.649e-01  5.487e-04 -4.475e-01 -1.101e+00],100,0.3123754,3.3597822
-44.01724,0.0357439,98.72615,15.086524,12.839779,100.0,16.857428,17717.494665145874,29.08183,7.1309776e-05,3.5743897,0.17495179,376.78,1.5066354,9062210,-51.59101339618624,0.015066355,802.8297,37300,-1.1452701,373,0.3244754,-7.6293946e-07,0.30429396,5.932103,3.7485516,[-4.092e-02 -5.703e-01  4.465e-04 -4.506e-01 -1.097e+00],100,0.0071309777,30.429396
-42.63202,0.022493713,98.73311,30.71443,15.333712,100.0,22.324617,17794.550334692,39.720695,0.00017358352,2.2493713,1.7936511,381.24,1.4976523,9100334,-50.87374058255553,0.014976523,971.6215,37400,-1.0965915,374,0.32171595,5.340576e-07,0.12996835,4.47936,4.801269,[-0.039 -0.579  0.004 -0.452 -1.094],100,0.017358353,12.996835
-44.20296,0.019532558,98.70914,23.51155,16.216084,100.0,24.186146,17866.95130944252,29.840893,0.00025871914,1.9532555,0.9276295,365.95,1.0829334,9136929,-53.21974413988753,0.010829334,1883.3202,37500,-1.1517152,375,0.32695022,9.918213e-07,0.15645105,4.1345983,3.9236639,[-0.044 -0.576 -0.001 -0.451 -1.097],100,0.025871914,15.645104
-46.179703,0.23251767,98.76662,1.9345881,14.525828,100.0,0.9114919,17938.450937747955,20.382101,1.1701171e-05,23.251768,33.125412,398.91,3.265821,9176820,-46.54850852416546,0.032658204,225238.3,37600,-1.2123727,376,0.33904415,7.724762e-07,2.323937,109.71025,49.248695,[-0.044 -0.575 -0.004 -0.445 -1.092],100,0.0011701172,232.3937
-48.08809,0.031113762,98.81682,18.436415,10.726619,100.0,28.788618,18012.49453496933,24.135948,0.0002579712,3.1113758,-0.8061836,450.11,1.4792535,9221831,-41.22757076345105,0.0147925345,208.18715,37700,-1.2638905,377,0.34099907,1.6784668e-06,0.23176153,3.473595,2.1813023,[-0.05  -0.567 -0.002 -0.431 -1.08 ],100,0.025797121,23.176153
-35.618324,0.015307847,98.76869,43.550552,11.548793,100.0,61.570232,18087.925319194794,17.99482,0.0017813998,1.5307848,0.467852,435.34,1.344563,9265365,-50.349080859041415,0.01344563,307.67914,37800,-0.84627706,378,0.32855257,1.5640259e-06,0.13585176,1.6241615,1.9809493,[-0.05  -0.568 -0.002 -0.426 -1.078],100,0.17813998,13.585176
-39.873432,0.0018387219,98.76724,96.54049,11.339042,100.0,95.898796,18160.54173731804,16.712215,0.00652563,0.18387218,-1.2467669,439.75,0.9713252,9309340,-51.17724439474522,0.009713253,124.992165,37900,-1.0005618,379,0.32841626,-3.8146972e-08,0.01696991,1.042766,0.110470295,[-4.914e-02 -5.720e-01 -7.381e-06 -4.298e-01 -1.090e+00],100,0.65256304,1.696991
-42.65884,0.0018997915,98.77965,96.23939,11.158214,100.0,95.89386,18231.72025036812,24.31211,0.004898397,0.18997918,-1.2685996,449.16,0.961064,9354256,-49.48661182426524,0.00961064,135.79335,38000,-1.0935457,380,0.32670915,-3.8146973e-07,0.014467983,1.0428196,0.18348649,[-4.895e-02 -5.718e-01 -8.865e-04 -4.299e-01 -1.090e+00],100,0.48983967,1.4467983
-41.37607,0.008117018,98.71248,63.119118,13.351365,100.0,59.930004,18295.053119659424,21.823532,0.0011069527,0.81170183,-0.6302465,404.22,1.0618821,9394678,-58.1107159334064,0.01061882,264.9732,38100,-1.0524944,381,0.3222161,-1.1825562e-06,0.040231947,1.6686133,1.1513355,[-5.021e-02 -5.702e-01 -8.259e-04 -4.296e-01 -1.092e+00],100,0.110695265,4.023195
-42.520535,0.0056223213,98.80344,76.024216,9.424032,100.0,79.14085,18366.13055205345,16.91731,0.0027262154,0.5622321,-1.0426648,461.09,1.0011638,9440787,-45.318176842023576,0.010011638,100.84228,38200,-1.0951338,382,0.32104877,1.3542175e-06,0.048221264,1.2635701,0.5505602,[-0.045 -0.57  -0.003 -0.43  -1.097],100,0.27262154,4.8221264
-41.422974,0.2709939,98.74721,1.4893268,11.869918,100.0,1.837272,18428.40090084076,15.216156,6.423014e-05,27.09939,3.2973433,412.82,3.3320603,9482069,-52.180296858087196,0.03332061,15706.091,38300,-1.0597175,383,0.32158294,-6.1035155e-07,2.7271051,54.42852,13.484038,[-0.043 -0.57  -0.005 -0.43  -1.098],100,0.006423014,272.7105
-39.38494,0.3197633,98.75568,1.5913543,11.169542,100.0,0.30105492,18496.639102220535,17.28315,2.4625874e-06,31.976332,24.77393,429.04,4.0662627,9524973,-52.413748402752496,0.040662628,239123.98,38400,-0.9912486,384,0.32465777,-2.2888183e-07,3.2069304,332.1653,48.70081,[-0.04  -0.566  0.004 -0.424 -1.097],100,0.00024625874,320.69305
-40.850407,0.021723643,98.772675,24.269361,12.296515,100.0,26.289942,18561.616989135742,24.916992,0.00025312018,2.1723642,0.4254074,417.35,1.229776,9566708,-47.43609366707235,0.012297761,840.96716,38500,-1.0370219,385,0.32493868,2.670288e-07,0.110211335,3.803736,3.0811152,[-0.038 -0.552  0.001 -0.425 -1.094],100,0.025312018,11.021133
-43.46595,0.011923187,98.75174,41.746845,13.578699,100.0,51.02415,18626.044959783554,27.863361,0.0007949401,1.1923189,-0.7211032,395.64,1.0093564,9606272,-49.109490836164476,0.010093562,234.15814,38600,-1.1239264,386,0.3229949,,0.076955795,1.9598563,1.3072336,[-0.032 -0.549  0.003 -0.429 -1.094],100,0.079494014,7.6955795
-41.9889,0.009008322,98.77278,57.107647,14.0840645,100.0,58.954357,18691.333732128143,25.694717,0.0009764461,0.9008322,-0.43228996,395.5,1.0394439,9645822,-44.9327158880115,0.010394436,392.26956,38700,-1.0766368,387,0.31762993,-1.7738342e-06,0.053863153,1.6962274,1.3905783,[-2.779e-02 -5.508e-01 -7.854e-05 -4.300e-01 -1.096e+00],100,0.09764461,5.3863153
-44.437782,0.018573184,98.824,30.227167,13.848666,100.0,47.643143,18759.03918838501,20.785017,0.0010109362,1.8573185,0.69482374,422.13,1.2224804,9688035,-37.147958677442254,0.012224802,406.07098,38800,-1.1636295,388,0.3203124,7.6293944e-08,0.16119123,2.098938,2.8408298,[-0.033 -0.551 -0.003 -0.431 -1.101],100,0.10109362,16.119123
-39.378128,0.02835544,98.75368,14.488968,11.185791,100.0,19.67552,18823.596198797226,18.176355,9.2608076e-05,2.835544,1.1026428,404.87,1.1671968,9728522,-49.865821802966664,0.011671968,1501.6395,38900,-0.99229157,389,0.3122429,2.2888183e-07,0.20032692,5.082458,4.061818,[-3.002e-02 -5.452e-01 -6.676e-04 -4.254e-01 -1.099e+00],100,0.009260808,20.032692
-43.01956,0.023972668,98.70906,16.2668,15.227335,100.0,24.499891,18885.441267967224,18.532444,0.0004735528,2.3972666,0.5343549,383.1,1.0566193,9766832,-55.7303965929294,0.010566193,1270.8726,39000,-1.1217417,390,0.31642106,1.0681152e-06,0.23457347,4.0816507,3.4314494,[-0.02  -0.54   0.002 -0.419 -1.107],100,0.04735528,23.457348
-56.448917,0.007068323,98.7166,65.34485,16.883427,100.0,67.15565,18945.66079044342,24.237799,0.001140929,0.7068323,-0.44630873,373.64,0.9705951,9804196,-52.9439813445719,0.00970595,269.069,39100,-1.5652109,391,0.31476057,-1.4877319e-06,0.0454254,1.489078,1.8498036,[-0.019 -0.545 -0.003 -0.42  -1.102],100,0.1140929,4.54254
-40.3798,0.014673761,98.78247,39.433033,11.268395,100.0,45.60955,19015.006145000458,20.744331,0.00051467266,1.4673761,0.34146035,427.15,1.1840053,9846911,-46.45799597585411,0.011840053,322.14478,39200,-1.0312343,392,0.3140134,-1.2969971e-06,0.11299499,2.1925232,2.3344958,[-0.021 -0.553 -0.003 -0.423 -1.104],100,0.051467266,11.2994995
-42.689705,0.009336486,98.76764,59.388412,12.8856325,100.0,53.799374,19080.73233985901,31.64107,0.00086247013,0.93364865,-0.37960672,422.83,1.1290399,9889194,-49.12753627208692,0.0112903975,455.35907,39300,-1.1089768,393,0.30645785,-1.5258789e-07,0.048524294,1.8587577,1.560445,[-0.02  -0.565 -0.006 -0.432 -1.105],100,0.08624701,4.8524294
-38.841045,0.007212041,98.75073,67.32588,12.575666,100.0,64.39135,19148.113177776337,21.651577,0.0014720763,0.72120416,-0.6866244,414.98,1.0352545,9930692,-51.72206818004855,0.010352543,131.39117,39400,-0.98824346,394,0.30470005,7.6293944e-08,0.03302474,1.5530035,0.92682695,[-0.02  -0.565 -0.009 -0.434 -1.112],100,0.14720763,3.302474
-42.30647,0.0026614154,98.83826,93.32642,10.455627,100.0,93.69292,19218.783763885498,21.399435,0.0051075965,0.26614156,-1.3281318,444.94,0.99525756,9975186,-35.981764120271635,0.009952576,110.56094,39500,-1.1055158,395,0.30444002,2.2888183e-07,0.020321637,1.0673165,0.12877628,[-0.022 -0.562 -0.007 -0.43  -1.114],100,0.51075965,2.0321639
-48.032593,4.104392,98.810745,1.0214062,9.759239,100.0,0.0098444475,19286.291624307632,14.09636,2.1441918e-08,410.43915,210.2032,433.97,41.694374,10018583,-41.064258819250625,0.4169437,13767248.0,39600,-1.296647,396,0.3024905,-4.196167e-07,41.25445,10158.011,371.57184,[-0.023 -0.562 -0.006 -0.43  -1.115],100,2.144192e-06,4125.4453
-23.928658,0.017856054,98.636765,31.072796,8.676008,100.0,24.62915,19353.71982908249,16.042212,9.5467534e-05,1.7856055,2.2318902,415.77,1.1988928,10060160,-75.51190358443924,0.011988929,370.854,39700,-0.49513176,397,0.3037233,-3.2424927e-07,0.11328408,4.0602293,3.8390992,[-0.024 -0.571 -0.018 -0.428 -1.116],100,0.009546754,11.328408
-44.50218,0.01605364,98.66647,39.12924,10.74504,100.0,35.178856,19415.521161317825,19.358162,0.0008041611,1.605364,0.23116922,393.52,1.2871224,10099512,-65.625844042692,0.0128712235,421.7333,39800,-1.1796834,398,0.30242816,-5.722046e-07,0.0912105,2.8426166,2.7322009,[-0.024 -0.556 -0.014 -0.422 -1.115],100,0.08041611,9.12105
-46.39333,0.006567037,98.77196,71.85221,12.366646,100.0,72.497086,19483.948796272278,17.382343,0.0020838708,0.6567037,-0.5940194,430.93,1.0492218,10142605,-49.13466104477383,0.010492218,188.01338,39900,-1.2440153,399,0.30571622,9.918213e-07,0.042507775,1.3793658,1.2222238,[-0.024 -0.553 -0.01  -0.418 -1.117],100,0.20838708,4.2507777
-42.60167,0.07522817,98.75695,5.185118,11.342432,100.0,4.787042,19548.316861391068,19.862316,5.134093e-05,7.5228186,7.94654,431.5,1.759226,10185755,-52.43812885856295,0.01759226,13711.6,40000,-1.1143401,400,0.30274755,-5.722046e-07,0.7090812,20.889727,14.436944,[-0.022 -0.548 -0.009 -0.414 -1.113],100,0.005134093,70.90812
-43.706543,0.0039471746,98.73343,87.25188,13.424322,100.0,85.93065,19607.624130249023,20.099024,0.004324971,0.39471748,-1.2461063,384.48,1.0326439,10224203,-51.24560406948773,0.010326438,205.12343,40100,-1.1541381,401,0.30266854,-9.155273e-07,0.022485025,1.1637292,0.32552686,[-0.025 -0.532 -0.01  -0.409 -1.116],100,0.43249714,2.2485025
-47.78941,0.0074356524,98.76112,65.36209,10.481414,100.0,60.374077,19665.70263838768,18.331615,0.00043975687,0.7435653,-0.93913865,407.48,1.0214244,10264951,-48.66792957251633,0.010214244,224.50537,40200,-1.2903123,402,0.3027476,-3.8146973e-07,0.043266628,1.65634,1.1110091,[-0.025 -0.531 -0.009 -0.41  -1.116],100,0.04397569,4.326663
-45.752552,0.005993069,98.77544,73.56572,13.234319,100.0,71.70809,19724.804864645004,16.55024,0.0019437482,0.59930694,-0.7590449,415.94,0.9997774,10306545,-46.70190474438976,0.009997774,187.86852,40300,-1.2223376,403,0.31005475,-2.2888183e-07,0.038673095,1.3945428,1.0419397,[-0.025 -0.529 -0.009 -0.413 -1.116],100,0.19437483,3.8673096
-45.415726,0.0053994423,98.77408,77.03249,12.529441,100.0,75.43451,19784.8690533638,23.386503,0.0031065892,0.53994423,-1.1204987,398.12,0.9888466,10346357,-44.970762314845636,0.009888465,141.47185,40400,-1.2038019,404,0.31243622,1.0681152e-06,0.035512958,1.3256532,0.6225118,[-0.02  -0.526 -0.006 -0.411 -1.109],100,0.31065893,3.5512958
-40.44573,0.2638546,98.787,1.611934,11.476438,100.0,1.2518895,19852.588792085648,18.878279,2.0871762e-06,26.385456,6.0130196,428.31,3.37728,10389188,-45.61450036907048,0.033772796,29112.691,40500,-1.0357531,405,0.31158385,1.6021728e-06,2.65438,79.87926,18.062502,[-0.022 -0.526 -0.006 -0.408 -1.107],100,0.00020871763,265.43802
-50.911316,0.005024434,98.733826,79.69858,13.325837,100.0,78.99625,19911.508929014206,18.096828,0.0017030172,0.50244343,-0.7813549,389.56,0.9955188,10428144,-51.844619769906075,0.009955189,144.3037,40600,-1.3854586,406,0.30933005,1.7547608e-06,0.031302508,1.265883,1.1280141,[-0.03  -0.531 -0.011 -0.417 -1.107],100,0.17030172,3.130251
-42.850914,0.007958597,98.724075,60.928455,13.152527,100.0,55.66556,19969.80470943451,18.5901,0.0012593562,0.7958597,-0.83579934,390.35,0.99383986,10467179,-53.85223048357013,0.0099384,207.55844,40700,-1.1190314,407,0.30890185,2.4795531e-06,0.03784486,1.7964429,1.0786574,[-0.037 -0.531 -0.014 -0.416 -1.11 ],100,0.12593561,3.784486
-42.73343,0.021842284,98.68149,27.294296,14.846196,100.0,28.694927,20022.907106161118,25.861534,0.0002238057,2.1842284,0.5641444,367.07,1.3382885,10503886,-58.45821443282781,0.013382886,788.9497,40800,-1.1155465,408,0.30786443,-6.1035155e-07,0.17081957,3.4849365,3.2233012,[-0.038 -0.532 -0.014 -0.413 -1.11 ],100,0.022380572,17.081957
-43.36345,0.01094223,98.68771,54.50996,13.148862,100.0,58.32099,20080.581553459167,19.351158,0.0018186772,1.094223,-0.28234613,395.89,1.197804,10543475,-61.81668357202203,0.0119780395,291.8767,40900,-1.1375852,409,0.30857852,-1.0681152e-06,0.061528433,1.7146485,1.6103902,[-0.039 -0.54  -0.015 -0.413 -1.111],100,0.18186772,6.1528435
-41.462166,0.028463334,98.72967,20.55906,10.66775,100.0,49.404922,20140.704859495163,19.420296,0.000744234,2.8463335,0.72704864,421.49,1.4479887,10585624,-56.97178685200699,0.014479888,779.535,41000,-1.0734922,410,0.307923,1.4495849e-06,0.26565048,2.0240898,2.6933298,[-0.033 -0.534 -0.014 -0.408 -1.11 ],100,0.0744234,26.565048
-44.635925,0.007749137,98.67181,63.8127,13.315481,100.0,60.483574,20196.85848736763,20.993814,0.0013930867,0.7749138,-0.74296165,390.2,1.0290316,10624644,-64.03235425854946,0.010290315,206.06818,41100,-1.1799414,411,0.30737203,-7.6293944e-08,0.03887887,1.6533414,1.1701688,[-0.023 -0.529 -0.012 -0.408 -1.111],100,0.13930868,3.887887
-44.404594,0.5673897,98.70537,1.2634062,13.197552,100.0,0.13069572,20251.540905475616,18.933964,7.2933756e-07,56.73898,65.49815,397.83,6.41821,10664427,-58.60756142528511,0.06418209,1166133.1,41200,-1.1727817,412,0.3030406,-1.9073487e-07,5.702158,765.136,106.4408,[-0.023 -0.531 -0.01  -0.407 -1.112],100,7.2933755e-05,570.2158
-45.157513,0.003222502,98.78904,90.88681,13.77782,100.0,90.364784,20309.811429977417,23.16958,0.0045894594,0.32225022,-1.2303057,409.88,1.017673,10705415,-43.23433069252651,0.01017673,183.27486,41300,-1.2022084,413,0.30052364,1.3732911e-06,0.021009183,1.1066258,0.35316193,[-0.029 -0.529 -0.001 -0.41  -1.116],100,0.45894596,2.1009183
-37.951477,0.01013553,98.813995,54.287838,9.549288,100.0,52.42613,20371.186300754547,23.028843,0.0010167728,1.013553,0.05691886,437.79,1.1045412,10749194,-40.715475899062646,0.011045412,106.07779,41400,-0.9645251,414,0.2995739,5.722046e-07,0.074678235,1.9074458,1.8040824,[-0.031 -0.53  -0.002 -0.409 -1.118],100,0.10167728,7.467824
-42.24205,0.44880772,98.809235,1.8494035,13.464993,100.0,1.1672204,20431.04606986046,18.19294,2.6069258e-06,44.88077,9.515829,425.21,6.1606946,10791715,-40.557117319045894,0.061606932,35656.766,41500,-1.1084939,415,0.30302882,8.010864e-07,4.483316,85.67363,22.548918,[-0.038 -0.535 -0.003 -0.412 -1.119],100,0.00026069258,448.3316
-40.18746,0.24776255,98.766464,1.4629539,10.578093,100.0,1.5426934,20493.45718741417,19.028017,1.0393738e-05,24.776257,13.090893,437.52,3.0189176,10835467,-51.08748716688546,0.030189173,50837.62,41600,-1.0365529,416,0.3079255,4.5776366e-07,2.4929743,64.82169,23.876125,[-0.035 -0.541  0.002 -0.409 -1.116],100,0.0010393738,249.29744
-41.05439,0.01353967,98.78172,41.38043,10.364459,100.0,43.09675,20554.927625894547,22.18642,0.00047367575,1.353967,-0.46365094,444.77,1.1375859,10879944,-48.5424869498131,0.011375858,145.09222,41700,-1.0605532,417,0.30981362,9.727478e-07,0.08267131,2.3203607,1.6209173,[-0.026 -0.54  -0.005 -0.407 -1.111],100,0.047367577,8.267131
-37.023468,0.009538237,98.7764,52.47019,12.426946,100.0,55.852,20614.652019023895,16.507801,0.0015152089,0.9538236,-0.44572186,426.09,1.0021698,10922553,-47.637233940064455,0.010021699,179.55606,41800,-0.92430305,418,0.30903253,-1.0681152e-06,0.06410408,1.7904462,1.205618,[-0.03  -0.539 -0.001 -0.406 -1.109],100,0.1515209,6.410408
-37.098427,0.003928522,98.77913,87.58151,12.328466,100.0,86.12165,20672.65710043907,25.671152,0.0046188603,0.39285225,-0.7557646,426.92,1.0432808,10965245,-47.145786315625145,0.010432809,165.28522,41900,-0.9275811,419,0.3099971,5.340576e-07,0.027985176,1.1611482,0.57676876,[-0.029 -0.539  0.002 -0.407 -1.11 ],100,0.46188605,2.7985177
-40.416016,0.009277746,98.80463,50.805244,10.790506,100.0,46.86692,20737.107655525208,34.526863,0.0006823553,0.9277746,0.14165378,454.07,0.9428386,11010652,-44.355979465945346,0.009428386,168.68489,42000,-1.0372051,420,0.30830094,-1.3923645e-06,0.052365616,2.133701,2.1095357,[-0.036 -0.537  0.002 -0.405 -1.109],100,0.06823553,5.236562
-36.010475,0.025236763,98.816055,22.926485,10.681689,100.0,19.44202,20801.836778640747,23.208492,0.00020772713,2.5236762,1.0605569,454.99,1.3764163,11056151,-41.84717379222691,0.013764164,487.78152,42100,-0.89204717,421,0.30371097,7.6293946e-07,0.14956896,5.1434984,3.7828627,[-3.761e-02 -5.381e-01  7.689e-04 -4.095e-01 -1.111e+00],100,0.020772714,14.956897
-40.105736,0.21234384,98.78299,1.6737266,11.512591,100.0,1.1274439,20866.289749622345,39.66037,1.1942863e-05,21.234388,4.569729,447.85,2.77043,11100936,-48.59313652211594,0.027704306,30866.078,42200,-1.0331466,422,0.2988116,3.4332277e-07,2.1358495,88.69621,17.160078,[-0.033 -0.538  0.005 -0.407 -1.115],100,0.0011942864,213.58495
-40.802307,0.002778608,98.778076,93.492065,12.954427,100.0,92.95259,20927.212817192078,21.590483,0.005578293,0.2778608,-1.2475125,416.1,1.0531577,11142546,-46.17124460944046,0.010531577,203.43655,42300,-1.0612652,423,0.29882395,,0.01708894,1.0758172,0.1631813,[-0.032 -0.535  0.002 -0.413 -1.12 ],100,0.5578293,1.708894
-39.939926,0.010016254,98.79245,57.426487,10.57695,100.0,61.05031,20985.557490348816,20.449165,0.0011781413,1.0016255,-0.05440235,419.66,1.1632999,11184512,-43.55074663397687,0.011633,161.06834,42400,-1.0325063,424,0.2937148,5.722046e-07,0.051687088,1.6379933,1.6494898,[-0.031 -0.533  0.001 -0.413 -1.12 ],100,0.11781413,5.168709
-59.492348,0.0050903102,98.779274,80.75031,14.300706,100.0,82.38338,21043.991883039474,23.79858,0.0033164513,0.509031,-1.5156114,417.19,1.0425682,11226231,-46.04268895753336,0.010425682,206.32088,42500,-1.6893637,425,0.29302317,1.9073487e-07,0.029634995,1.2138371,0.66923064,[-0.03  -0.542 -0.001 -0.42  -1.125],100,0.33164513,2.9634995
-40.254356,0.034520786,98.79794,10.894097,12.659876,100.0,10.880296,21103.960849285126,22.36869,0.00011549524,3.4520788,2.4313903,421.44,1.2070441,11268375,-42.57691697938913,0.01207044,3439.3965,42600,-1.0487885,426,0.29108426,3.4332277e-07,0.33521643,9.190927,6.4993,[-0.029 -0.54  -0.002 -0.416 -1.126],100,0.011549524,33.521645
-38.992,0.012421032,98.78984,41.486023,12.198624,100.0,38.824,21162.73954629898,19.31824,0.00035955958,1.2421032,-0.07030845,409.68,1.0458724,11309343,-43.049706379702194,0.010458725,309.85303,42700,-1.0086501,427,0.29222026,-8.773804e-07,0.086754456,2.5757263,2.0156426,[-0.037 -0.542 -0.002 -0.423 -1.128],100,0.035955958,8.675446
-42.481194,0.01327042,98.77475,41.068928,14.079051,100.0,53.94054,21220.571750879288,26.038486,0.0014035463,1.3270422,-0.5995321,397.91,1.10782,11349134,-44.81394852929472,0.0110782,287.23343,42800,-1.12382,428,0.29246742,-4.5776366e-07,0.09519602,1.8538932,1.3285158,[-0.04  -0.545 -0.001 -0.428 -1.127],100,0.14035463,9.519603
-41.61946,0.008419798,98.7166,54.48305,15.5614605,100.0,51.248245,21276.98469543457,21.870632,0.00086931995,0.8419798,-0.70847416,367.63,0.9211829,11385897,-52.09339894621131,0.009211829,270.35565,42900,-1.0948474,429,0.292536,5.722046e-07,0.052266642,1.9512863,1.2294452,[-0.035 -0.544 -0.004 -0.428 -1.126],100,0.086931996,5.2266645
-39.71232,0.005280489,98.74434,78.06295,11.356893,100.0,83.92108,21335.064715862274,16.202078,0.002986079,0.52804893,-0.8787382,400.7,0.9961106,11425967,-51.222061692210076,0.009961106,158.69962,43000,-1.0312083,430,0.28948575,-3.4332277e-07,0.04180466,1.1915957,0.56626385,[-0.034 -0.545 -0.002 -0.426 -1.126],100,0.29860792,4.180466
-45.6512,0.0062212655,98.780914,73.59486,13.718818,100.0,64.786896,21391.830675840378,22.478804,0.0010052819,0.6221266,-0.36506712,397.51,1.0386233,11465718,-43.54562761903247,0.010386233,238.80264,43100,-1.2322221,431,0.28562704,-1.2397766e-06,0.03225608,1.543522,1.5254794,[-0.03  -0.549 -0.003 -0.429 -1.129],100,0.100528196,3.225608
-45.919613,0.0046949307,98.766235,81.93453,14.612444,100.0,78.61967,21446.496829032898,40.69625,0.0018408428,0.4694931,-0.7278255,398.86,0.99985754,11505604,-46.61822065243293,0.009998576,248.79842,43200,-1.2450253,432,0.28297657,1.2207031e-06,0.027831122,1.2719463,0.99845505,[-0.034 -0.55  -0.006 -0.427 -1.133],100,0.18408428,2.7831123
-44.25871,0.07652896,98.79291,9.74572,11.961454,100.0,7.616194,21508.648718118668,17.543577,6.426887e-05,7.6528964,2.4317555,417.63,2.5147736,11547367,-43.243268990435645,0.025147734,3997.5505,43300,-1.1923141,433,0.28887352,-4.196167e-07,0.45611104,13.129918,7.7775035,[-0.037 -0.55  -0.009 -0.427 -1.136],100,0.0064268867,45.611107
-48.782204,0.027456397,98.819565,12.622814,10.610005,100.0,17.023367,21572.42405438423,16.938845,0.00040170725,2.74564,0.5268533,448.55,1.0435724,11592222,-40.466463493446525,0.010435725,901.604,43400,-1.3371998,434,0.29143614,3.8146973e-07,0.22945666,5.8742785,4.467953,[-0.031 -0.548 -0.004 -0.42  -1.13 ],100,0.040170725,22.945667
-47.48269,0.005101264,98.78601,80.11954,11.522907,100.0,79.590225,21631.83606171608,21.106289,0.002586611,0.5101264,-1.2134194,408.67,1.0240797,11633089,-43.72504552681387,0.010240796,133.60623,43500,-1.2913208,435,0.29131556,-6.1035155e-07,0.027133737,1.2564358,0.5607054,[-0.026 -0.541  0.002 -0.417 -1.128],100,0.25866112,2.7133737
-41.659145,0.06467341,98.82979,4.8041306,11.624873,100.0,6.15878,21693.316885232925,17.144201,4.635421e-05,6.4673414,3.5197234,439.25,1.4528612,11677014,-37.38408517159474,0.014528614,4059.029,43600,-1.0973241,436,0.2878419,-1.5068055e-06,0.59727937,16.236982,9.11526,[-2.677e-02 -5.416e-01 -2.668e-04 -4.168e-01 -1.128e+00],100,0.004635421,59.72794
-34.10045,0.010077679,98.79016,48.55085,9.191091,100.0,51.595287,21756.99614715576,16.954453,0.000993625,1.0077679,-0.09130311,449.03,0.97897094,11721917,-47.1123922362854,0.009789708,157.12953,43700,-0.84884,437,0.2913115,-2.861023e-07,0.08158455,1.9381615,1.491161,[-0.036 -0.549  0.003 -0.42  -1.131],100,0.09936251,8.158455
