Weights,InitialReturnMean,InitialReturnMin,MeanEntropy,MeanIWNorm,InitialReturnStd,TimeElapsed,MeanIW,ESSRenyi,ReturnStepMax,InitialBound,Bound,StdIWNorm,MinIWNorm,J_sample_variance,StdIW,MaxIWNorm,EpisodesSoFar,EmpiricalD2,ESSClassic,EpLenMean,EpRewMean,MaxIW,MinIW,Iteration,TimestepsSoFar,InitialReturnMax,EpThisIter,ReturnMeanIW,ReturnStepMaxmin
[-5.958 -5.917  0.081 -4.928 33.668],-6.790161e-06,-8.468872,35.20988,0.0076838885,7.124874,10993.11217713356,0.7683889,3.7885432,100.0,3508.4717,-3.5150888,0.009961969,0.00020478063,113.52053,0.99619687,0.0757644,44400,26.39537,37.30164,52.91,-138.63898772778307,7.5764403,0.020478064,444,4942524,20.424599,100,-0.017279208,94.07581
[-5.958 -5.917  0.081 -4.928 33.786],1.0681152e-06,-9.411041,35.280678,0.01007259,7.904954,11000.38820719719,1.007259,41.346157,100.0,3519.8977,-2.6131358,0.014095382,0.00041073098,139.13855,1.4095383,0.12723337,44500,2.4186044,33.803604,56.69,-141.20940480144998,12.723338,0.0410731,445,4948193,32.71352,100,-0.917282,94.21847
[-5.958 -5.917  0.081 -4.928 33.859],1.0070801e-05,-8.602898,35.372692,0.008930749,6.6972475,11007.573804855347,0.8930749,26.738102,100.0,3527.4521,-1.439079,0.0069563547,0.00025718287,53.456615,0.6956355,0.037567817,44600,3.7399812,62.238636,54.13,-139.6180589823018,3.7567816,0.025718287,446,4953606,18.470558,100,-0.24840337,94.17449
[-5.958 -5.917  0.081 -4.928 33.949],1.2207031e-06,-7.8493195,35.49077,0.010570308,6.5958786,11013.820193767548,1.0570308,6.4279933,100.0,3536.6125,-4.4363217,0.013589208,7.588664e-05,98.63157,1.3589209,0.07816853,44700,15.556954,37.696407,48.79,-135.76487321204354,7.816853,0.007588664,447,4958485,19.699402,100,-1.8463557,93.96475
[-5.958 -5.917  0.081 -4.928 34.065],-1.1444092e-06,-8.611778,35.58455,0.009027425,8.259733,11021.18014907837,0.90274256,22.826632,100.0,3547.9246,-4.153895,0.0073774015,0.00057092914,43.889046,0.73774016,0.040334217,44800,4.380848,59.957413,53.35,-138.6457026807462,4.033422,0.057092916,448,4963820,34.573364,100,-1.7417716,94.19214
[-5.958 -5.917  0.081 -4.928 34.16 ],-2.3651123e-06,-8.134132,35.68693,0.0125672305,7.410993,11028.65180015564,1.256723,9.7031555,100.0,3557.5718,0.18555427,0.0209999,0.0003043701,719.0916,2.0999901,0.17092997,44900,10.305925,26.369526,52.94,-139.10575980207915,17.092997,0.030437011,449,4969114,26.492912,100,3.0205472,94.082054
[-5.958 -5.917  0.081 -4.928 34.265],2.9754638e-06,-8.62249,35.781246,0.011661785,6.726773,11035.384093761444,1.1661785,19.104057,100.0,3567.7576,-3.1513805,0.013701375,0.00017603095,88.20666,1.3701375,0.09981635,45000,5.23449,42.010124,52.72,-138.50554307049293,9.981635,0.017603096,450,4974386,28.067383,100,-1.0108675,94.10086
[-5.958 -5.917  0.081 -4.928 34.362],-1.2207031e-06,-9.286583,35.87285,0.011616493,9.268935,11043.102115154266,1.1616492,23.464018,100.0,3576.7588,-2.9863415,0.013959618,0.00030613775,221.91177,1.3959619,0.08897446,45100,4.2618446,40.914864,57.5,-141.11274999466417,8.897447,0.030613774,451,4980136,40.96826,100,-0.16714633,94.47326
[-5.958 -5.917  0.081 -4.928 34.45 ],-7.6293944e-08,-9.390724,35.96138,0.010141195,8.9756975,11050.177331924438,1.0141194,22.035048,100.0,3585.6924,-1.5678362,0.009463061,0.0011456657,304.03223,0.94630605,0.055235174,45200,4.5382247,53.454975,56.86,-140.6211852409739,5.5235176,0.114566565,452,4985822,47.77585,100,1.8247443,94.05389
[-5.958 -5.917  0.081 -4.928 34.539],6.027222e-06,-6.973961,36.053944,0.01094923,6.3429747,11057.230989217758,1.0949229,12.967401,100.0,3595.397,0.5321336,0.017690064,0.00071926764,1255.3999,1.7690061,0.16080862,45300,7.711646,27.69847,55.83,-142.70322909960674,16.080862,0.071926765,453,4991405,22.230461,100,2.5899222,93.88889
[-5.958 -5.917  0.081 -4.928 34.631],-2.3651123e-06,-7.5620575,36.125435,0.010061133,6.3643775,11065.028624773026,1.0061133,24.527317,100.0,3604.6016,-0.92789894,0.011679215,0.0016354469,82.07382,1.1679217,0.095669284,45400,4.077087,42.598236,57.7,-143.12647861272515,9.566929,0.1635447,454,4997175,23.780067,100,0.67264205,94.33375
[-5.958 -5.917  0.081 -4.928 34.708],1.2207031e-06,-8.396599,36.216515,0.010195417,7.0136037,11072.623286485672,1.0195416,15.524082,100.0,3611.8865,-1.0474489,0.012153925,4.054146e-06,189.34778,1.2153926,0.083161406,45500,6.4416046,41.303616,54.36,-139.54050381271844,8.316141,0.0004054146,455,5002611,19.707733,100,0.6198463,94.253914
[-5.958 -5.917  0.081 -4.928 34.793],8.392334e-07,-8.115601,36.305305,0.009537176,6.3315516,11080.600479841232,0.9537177,14.822264,100.0,3620.8948,-3.4639997,0.012545533,0.0005703914,53.376263,1.2545532,0.09294045,45600,6.746608,36.625103,58.95,-144.17983507876647,9.294045,0.057039145,456,5008506,22.696426,100,-1.4989257,94.46017
[-5.958 -5.917  0.081 -4.928 34.884],8.31604e-06,-8.7359085,36.40442,0.009707917,7.704266,11087.74864411354,0.97079176,14.549542,100.0,3629.719,-0.5413567,0.011354398,0.00042979262,307.09186,1.1354399,0.080593586,45700,6.8730683,42.2303,57.12,-141.5771741073049,8.059359,0.042979263,457,5014218,24.348549,100,1.5864254,94.23125
[-5.958 -5.917  0.081 -4.928 34.981],2.1362305e-06,-8.358513,36.498184,0.008272056,7.154874,11095.312554359436,0.82720566,16.362986,100.0,3639.592,-2.3641276,0.010296149,0.00042016173,40.837074,1.0296148,0.07699716,45800,6.111354,39.227165,54.67,-140.49357121942597,7.699716,0.042016175,458,5019685,25.494255,100,-0.26330298,94.24748
[-5.958 -5.917  0.081 -4.928 35.076],-1.6784668e-06,-7.926903,36.58648,0.010445731,7.4135303,11101.951539039612,1.0445731,27.586739,100.0,3648.5942,-3.6689794,0.0131594045,0.0003759272,110.96608,1.3159404,0.09546914,45900,3.6249301,38.653835,50.8,-137.20352300217144,9.546914,0.03759272,459,5024765,36.72593,100,-1.3381989,94.056015
[-5.958 -5.917  0.081 -4.928 35.163],-7.476807e-06,-7.1470184,36.68527,0.011715893,7.1809206,11108.567239999771,1.1715893,13.205799,100.0,3657.8247,-2.7779732,0.013046263,0.00063776114,81.60058,1.3046263,0.10099218,46000,7.5724306,44.64286,49.63,-136.20576240757316,10.099218,0.06377611,460,5029728,24.697472,100,-0.5125524,93.75007
[-5.958 -5.917  0.081 -4.928 35.261],7.6293945e-06,-8.385071,36.779057,0.009417465,7.2737966,11115.45785522461,0.94174653,18.08648,100.0,3667.5947,-2.3655047,0.012275019,0.0007442514,301.51398,1.2275019,0.07776879,46100,5.528992,37.051678,53.25,-138.9803030531852,7.776879,0.074425146,461,5035053,27.964691,100,-0.17365003,94.10394
[-5.958 -5.917  0.081 -4.928 35.355],7.5531007e-06,-8.38044,36.86614,0.0092023555,6.6310396,11123.437764883041,0.9202355,20.71886,100.0,3676.818,-2.9814744,0.008906979,0.00068856165,62.909595,0.8906979,0.06338713,46200,4.8265204,51.63063,57.69,-143.01718488921523,6.3387136,0.068856165,462,5040822,32.632217,100,-0.5917796,94.443474
[-5.958 -5.917  0.081 -4.928 35.441],9.765625e-06,-8.871689,36.959885,0.0090900995,7.0110598,11131.525626659393,0.90901,15.252343,100.0,3685.5662,-3.7680593,0.00855688,0.00011764677,39.749046,0.85568804,0.046506472,46300,6.55637,53.01884,58.51,-143.2734401613282,4.650647,0.011764677,463,5046673,31.426888,100,-1.0857315,94.5312
[-5.958 -5.917  0.081 -4.928 35.534],1.3732911e-06,-9.42823,37.060314,0.008754065,7.3868184,11139.574003458023,0.87540656,12.45931,100.0,3695.1042,-2.406038,0.016212769,0.00023546562,99.90613,1.6212769,0.14450137,46400,8.026127,22.573341,57.03,-141.19827276819137,14.450137,0.023546562,464,5052376,26.529137,100,0.099234104,94.326614
[-5.958 -5.917  0.081 -4.928 35.636],9.155273e-07,-7.801338,37.155724,0.012055688,6.8040404,11146.507869005203,1.2055688,16.217487,100.0,3705.2285,-2.7186189,0.03233907,0.0003569078,93.71983,3.2339075,0.32365367,46500,6.166183,12.201563,53.65,-140.23328691250325,32.365368,0.03569078,465,5057741,24.092018,100,-0.724458,94.105316
[-5.958 -5.917  0.081 -4.928 35.734],6.4849855e-06,-7.7758408,37.272568,0.009921152,5.905487,11152.820266485214,0.9921153,9.832566,100.0,3714.9832,-2.6470687,0.015944883,0.00017175653,58.85241,1.5944884,0.13739848,46600,10.170285,27.909851,48.96,-135.81042356727463,13.739849,0.017175654,466,5062637,17.67694,100,-0.7679576,93.94144
[-5.958 -5.917  0.081 -4.928 35.848],-1.38473515e-05,-8.586792,37.350876,0.01091151,7.995449,11160.619916915894,1.0911512,15.543517,100.0,3726.0337,-1.1438,0.01940331,0.0007442798,724.5857,1.9403309,0.14643076,46700,6.4335504,24.026072,61.45,-145.46784007966025,14.643076,0.074427985,467,5068782,36.690376,100,1.9583032,94.515495
[-5.958 -5.917  0.081 -4.928 35.936],-1.3732911e-06,-6.9942093,37.46708,0.009841447,6.150382,11166.695746898651,0.98414475,11.066779,100.0,3734.2742,-3.1689517,0.010715607,0.00033425583,41.21187,1.0715607,0.056305468,46800,9.036053,45.755325,49.34,-136.7491916740458,5.630547,0.033425584,468,5073716,24.403465,100,-0.7237223,93.85662
[-5.958 -5.917  0.081 -4.928 36.045],5.340576e-07,-9.057861,37.560753,0.009917984,8.219599,11174.434499025345,0.9917984,17.734179,100.0,3745.6355,-1.7678165,0.009815981,0.0007246601,179.21455,0.9815981,0.05511268,46900,5.638829,50.51688,57.93,-141.9692201015641,5.511268,0.072466016,469,5079509,32.172203,100,0.77874416,94.359795
[-5.958 -5.917  0.081 -4.928 36.138],2.2888185e-06,-7.2390594,37.678802,0.013127389,6.7184243,11180.828412532806,1.3127389,6.349088,100.0,3755.1484,-2.372965,0.03489636,0.00016896409,993.68445,3.489636,0.25369295,47000,15.750293,12.3969755,50.41,-137.84726459127592,25.369295,0.01689641,470,5084550,27.80397,100,1.3051887,93.95318
[-5.958 -5.917  0.081 -4.928 36.253],3.0517579e-06,-9.638947,37.749557,0.0106758345,6.875392,11189.099699020386,1.0675833,38.03444,100.0,3767.0417,-2.0572085,0.010865951,0.0008201864,82.93154,1.086595,0.06650547,47100,2.6291962,49.117504,59.45,-142.89625204872547,6.650547,0.08201864,471,5090495,25.161652,100,-0.6972382,94.55419
[-5.958 -5.917  0.081 -4.928 36.328],-2.1362305e-06,-7.642845,37.86807,0.0082840575,6.6524873,11195.478058099747,0.82840586,6.858733,100.0,3774.0461,-4.3243494,0.01125422,6.652262e-05,70.09161,1.125422,0.08811014,47200,14.579952,35.141605,49.76,-137.29292128046146,8.811014,0.006652262,472,5095471,27.28949,100,-0.85097003,93.90784
[-5.958 -5.917  0.081 -4.928 36.445],-4.196167e-06,-8.857933,37.961735,0.008965531,8.256876,11203.024275302887,0.8965532,16.3203,100.0,3785.876,-2.3599372,0.008563696,0.00034856293,88.19197,0.8563697,0.07141557,47300,6.127339,52.291172,56.09,-139.86181361584806,7.1415577,0.034856293,473,5101080,27.927551,100,-0.05559206,94.36318
[-5.958 -5.917  0.081 -4.928 36.538],7.896423e-06,-6.2956314,38.06197,0.010436822,6.10437,11209.19233584404,1.0436825,18.044495,100.0,3795.1956,0.2763846,0.015634462,0.0010978406,698.37585,1.5634464,0.08850055,47400,5.5418563,30.82582,46.55,-135.4635399448601,8.850056,0.10978406,474,5105735,29.339046,100,2.578634,93.88081
[-5.958 -5.917  0.081 -4.928 36.64 ],-8.277893e-06,-7.6173935,38.15411,0.011037613,6.2497187,11216.402276277542,1.1037614,20.11474,100.0,3805.2456,-2.3727918,0.008612512,0.0008821094,72.144905,0.8612511,0.04373197,47500,4.9714785,62.156254,53.31,-139.854218518016,4.373197,0.08821094,475,5111066,28.544384,100,-0.25129572,94.09754
[-5.958 -5.917  0.081 -4.928 36.73 ],-3.5095215e-06,-9.054367,38.241833,0.008174561,7.4968047,11224.099071979523,0.817456,18.659445,100.0,3814.5703,-1.843962,0.00637199,0.0010451599,52.176292,0.637199,0.03954594,47600,5.359216,62.204327,54.56,-139.7867066276592,3.954594,0.104515985,476,5116522,25.218002,100,0.10202575,94.364235
[-5.958 -5.917  0.081 -4.928 36.817],-6.4849854e-07,-8.285919,38.342045,0.009728042,7.5502343,11231.17521238327,0.97280425,16.88044,100.0,3823.0474,-3.1093743,0.012686505,0.00050192483,172.96281,1.2686505,0.08606086,47700,5.924016,37.027153,51.61,-137.82405679022688,8.606086,0.050192483,477,5121683,34.078274,100,-0.34456939,93.865204
[-5.958 -5.917  0.081 -4.928 36.92 ],-5.7983398e-06,-8.701477,38.435467,0.012129698,7.142002,11238.767172336578,1.2129698,13.464196,100.0,3833.4243,-2.6262681,0.020672128,0.00039415172,95.399475,2.0672128,0.18961261,47800,7.427105,25.611515,56.2,-140.22334465421534,18.961262,0.039415173,478,5127303,23.405281,100,-0.50007653,94.432236
[-5.958 -5.917  0.081 -4.928 37.012],6.5612794e-06,-8.11216,38.529125,0.009098214,7.634426,11245.732491254807,0.90982133,17.629234,100.0,3842.4167,-1.6678917,0.009713594,0.00014423075,212.63538,0.97135943,0.068209715,47900,5.672396,46.732243,54.73,-140.26373041257133,6.820972,0.014423075,479,5132776,33.89758,100,1.0232136,94.34557
[-5.958 -5.917  0.081 -4.928 37.105],6.027222e-06,-8.823776,38.62457,0.0090848,7.4365845,11253.670465230942,0.90848005,13.1171055,100.0,3852.1494,-1.8118198,0.009159305,0.00015707607,144.69853,0.9159305,0.06124621,48000,7.6236334,49.591637,57.94,-142.95233719106125,6.124621,0.015707606,480,5138570,22.895576,100,0.2954073,94.46622
[-5.958 -5.917  0.081 -4.928 37.203],9.231568e-06,-9.395897,38.71706,0.009537954,8.51868,11260.877621889114,0.9537955,20.431753,100.0,3861.2212,-1.9096193,0.0135740265,0.00034346018,210.03922,1.3574027,0.09636594,48100,4.8943424,33.05368,56.52,-139.6080019087629,9.636595,0.034346018,481,5144222,37.070885,100,0.8241312,94.14098
[-5.958 -5.917  0.081 -4.928 37.295],-4.348755e-06,-7.2560654,38.83531,0.009438411,5.8240027,11267.833151578903,0.94384116,5.8251877,100.0,3871.0479,-3.4865499,0.015102582,0.00027557928,84.39652,1.5102582,0.09654587,48200,17.166828,28.08688,52.32,-139.4686318446965,9.654587,0.027557928,482,5149454,19.746986,100,-0.7593018,93.85889
[-5.958 -5.917  0.081 -4.928 37.409],1.1062622e-05,-9.071846,38.92909,0.00940259,8.532733,11275.124348640442,0.9402589,18.724169,100.0,3882.3455,-1.7836447,0.008904046,0.0002532381,271.40253,0.89040464,0.06002862,48300,5.340691,52.721275,56.7,-140.80977283002437,6.002862,0.025323812,483,5155124,35.57515,100,0.95681995,94.351494
[-5.958 -5.917  0.081 -4.928 37.503],1.083374e-05,-8.302811,39.030724,0.007824761,6.218427,11281.887879133224,0.78247607,14.011407,100.0,3892.2197,-2.2239406,0.0073982235,0.00072075636,45.51302,0.7398224,0.047025785,48400,7.137042,52.79972,50.39,-136.78437567580863,4.7025785,0.072075635,484,5160163,20.673141,100,-0.38298076,94.05146
[-5.958 -5.917  0.081 -4.928 37.609],1.6021728e-06,-9.097168,39.124474,0.00883983,7.767516,11289.513854026794,0.8839829,21.137022,100.0,3902.286,-0.76436037,0.012583365,0.00025894598,141.83699,1.2583365,0.100304924,48500,4.731035,33.04354,54.51,-139.01393416273967,10.030493,0.025894599,485,5165614,23.591957,100,0.9461308,94.19958
[-5.958 -5.917  0.081 -4.928 37.702],6.408691e-06,-9.181244,39.21835,0.009053235,8.527911,11296.523931503296,0.9053235,22.795534,100.0,3910.9985,-4.3241696,0.0068796026,0.00067322206,49.800945,0.68796027,0.043375757,48600,4.386824,63.393208,51.46,-136.37595170365842,4.337576,0.06732221,486,5170760,43.46093,100,-1.2899091,93.89351
[-5.958 -5.917  0.081 -4.928 37.797],-6.790161e-06,-7.671776,39.314484,0.013247032,6.2755055,11304.634291410446,1.3247033,10.288222,100.0,3921.1997,-3.527278,0.02111249,0.00018356137,109.77418,2.111249,0.13648118,48700,9.719852,28.248217,53.17,-139.5396256897705,13.648119,0.018356137,487,5176077,19.05513,100,-1.5470257,94.06452
[-5.958 -5.917  0.081 -4.928 37.9  ],-2.5939942e-06,-7.6574097,39.43075,0.011121741,6.7004957,11314.479227542877,1.112174,10.451484,100.0,3930.6301,-1.8620287,0.019353995,3.5200752e-05,234.46558,1.9353997,0.16206118,48800,9.56802,24.824497,49.16,-135.87198414433146,16.20612,0.0035200752,488,5180993,24.544357,100,0.668676,93.90122
[-5.958 -5.917  0.081 -4.928 38.007],-6.8664554e-07,-8.2847595,39.4999,0.009203655,6.749059,11326.994403123856,0.92036545,35.549824,100.0,3942.2231,-2.2162948,0.007251852,0.00016372188,37.563473,0.7251852,0.039996833,48900,2.8129535,61.69653,63.8,-147.56958623252794,3.9996834,0.016372189,489,5187373,25.560562,100,-0.7873008,94.616066
[-5.958 -5.917  0.081 -4.928 38.08 ],1.0147095e-05,-9.071663,39.591785,0.010236569,7.984385,11337.381563901901,1.0236567,21.919016,100.0,3948.797,-2.5027468,0.009214226,0.0008736436,131.9075,0.9214227,0.054007336,49000,4.5622487,55.241547,57.4,-141.6005680748309,5.400734,0.08736436,490,5193113,35.78801,100,0.04529023,94.413376
[-5.958 -5.917  0.081 -4.928 38.168],2.2125244e-06,-8.124092,39.679657,0.009070528,7.419992,11347.874544382095,0.90705276,22.495295,100.0,3958.1807,-1.9319654,0.0075502465,0.00016511239,66.70149,0.7550247,0.052582867,49100,4.445374,59.07099,52.84,-138.0095977523378,5.258287,0.01651124,491,5198397,29.93219,100,0.17167452,94.271126
[-5.958 -5.917  0.081 -4.928 38.256],1.3732911e-06,-8.827118,39.77929,0.011433766,7.45105,11357.69584107399,1.1433766,12.564206,100.0,3967.1138,2.4535427,0.027675698,0.00036223247,3109.581,2.76757,0.27144697,49200,7.959118,14.579522,54.76,-139.46150680111126,27.1447,0.036223248,492,5203873,25.561363,100,4.8573256,94.31884
[-5.958 -5.917  0.081 -4.928 38.356],-1.3427734e-05,-9.456451,39.866783,0.011496196,7.9580264,11367.415678024292,1.1496197,22.157757,100.0,3976.8762,-4.834055,0.018219503,0.00040182448,246.97635,1.8219504,0.16963018,49300,4.513092,28.476387,61.85,-144.89643169560247,16.963018,0.04018245,493,5210058,31.583736,100,-2.5975008,94.315926
[-5.958 -5.917  0.081 -4.928 38.441],-7.2479247e-06,-9.107849,39.96673,0.010899815,7.3120427,11374.4586520195,1.0899814,15.179602,100.0,3985.9685,-1.2644172,0.011179777,0.00072406605,112.31653,1.1179776,0.051797077,49400,6.587788,48.732235,54.96,-140.1250873690741,5.179708,0.072406605,494,5215554,21.290558,100,0.5571098,94.439865
[-5.958 -5.917  0.081 -4.928 38.543],-2.822876e-06,-9.260933,40.05585,0.007873627,7.528998,11382.49979710579,0.7873627,20.267103,100.0,3995.5413,-3.2622206,0.0064286566,0.00017161507,32.138474,0.6428657,0.032709282,49500,4.9341044,60.000984,58.2,-141.93371283470725,3.2709284,0.017161507,495,5221374,33.944237,100,-0.748894,94.442406
[-5.958 -5.917  0.081 -4.928 38.632],-2.2888183e-07,-9.515327,40.154217,0.009621073,7.195048,11389.367204666138,0.96210724,17.506731,100.0,4004.7263,-2.3753335,0.00975496,0.0006017368,105.45143,0.97549605,0.045625225,49600,5.7120886,49.309036,53.29,-137.97397786680034,4.5625224,0.060173683,496,5226703,25.769646,100,-0.32235354,94.079285
[-5.958 -5.917  0.081 -4.928 38.73 ],1.2855529e-05,-9.200661,40.24196,0.009583295,8.663951,11397.009163618088,0.9583296,17.852098,100.0,4014.4763,-2.9143972,0.007868779,2.7503094e-05,91.91011,0.786878,0.043090776,49700,5.6015825,59.730232,56.45,-140.49682687099394,4.3090777,0.0027503094,497,5232348,28.357868,100,-0.6771824,94.210526
[-5.958 -5.917  0.081 -4.928 38.817],9.460449e-06,-8.191078,40.312374,0.0093137035,7.210446,11404.02444934845,0.9313703,32.975914,100.0,4023.1584,-2.5362663,0.0077851145,0.00078098703,89.802765,0.7785114,0.056969397,49800,3.0325165,58.868855,53.64,-139.31378694584131,5.69694,0.07809871,498,5237712,31.119469,100,-0.72987217,94.26962
[-5.958 -5.917  0.081 -4.928 38.892],2.3651123e-06,-7.686157,40.405743,0.012196023,7.122759,11411.258888244629,1.2196025,18.495235,100.0,4030.5642,0.94862294,0.01485568,0.0005727353,348.28336,1.485568,0.07460316,49900,5.406798,40.262375,56.17,-142.24850704685588,7.460316,0.057273533,499,5243329,20.193947,100,2.5138235,94.48128
