EmpiricalD2,EpRewMean,ReturnStepMax,InitialReturnMin,EpLenMean,ReturnMeanIW,Bound,MeanIWNorm,EpisodesSoFar,MinIWNorm,ESSRenyi,ESSClassic,EpThisIter,MinIW,MaxIW,Weights,TimeElapsed,StdIWNorm,MeanEntropy,InitialBound,ReturnStepMaxmin,InitialReturnMean,MaxIWNorm,EntropyCoefficient,MeanIW,InitialReturnMax,TimestepsSoFar,J_sample_variance,Iteration,InitialReturnStd,StdIW
1.2908864,-104.79809837836028,100.0,-10.262535,23.09,1.4567888,-1.1250048,0.0103265,36300,0.001993169,77.46615,71.02545,100,0.1993169,5.745297,[ 1.533 -0.929 -0.399 -1.64  -1.632],4154.444021463394,0.006595602,-0.21662666,-2.272354,89.92267,7.3242186e-06,0.05745297,,1.03265,68.17085,860643,741.8432,363,14.845895,0.65956026
1.9541668,-105.09521663071597,100.0,-11.296455,24.44,4.04755,1.046207,0.011876392,36400,0.0006336695,51.172707,59.661144,100,0.06336695,7.3077188,[ 1.537 -0.934 -0.4   -1.649 -1.636],4163.216782808304,0.009765636,-0.22428137,-2.1470118,90.39974,2.0217894e-06,0.07307719,,1.1876394,64.410416,863087,813.36285,364,13.420075,0.97656363
2.5758572,-103.94216433693249,100.0,-16.97963,31.27,2.5636227,0.101089954,0.009895676,36500,0.0009978588,38.82203,52.227386,100,0.09978589,6.308855,[ 1.538 -0.93  -0.391 -1.652 -1.643],4174.620444059372,0.009464238,-0.22682455,-1.5343409,92.35196,-2.4414062e-06,0.06308855,,0.9895674,46.030148,866214,1299.4501,365,17.678528,0.9464238
1.3642242,-104.92867279792074,100.0,-11.673439,24.76,1.1488854,-0.6487001,0.010389071,36600,0.0016443343,73.301735,82.54155,100,0.16443343,2.6772394,[ 1.531 -0.925 -0.399 -1.649 -1.646],4182.895927667618,0.004777965,-0.2302249,-1.5390295,90.52436,-4.959106e-07,0.026772393,,1.038907,46.170856,868690,380.217,366,14.289276,0.47779652
2.0138633,-104.48734612473592,100.0,-15.81778,30.56,3.1990802,1.1458876,0.0117685385,36700,0.0010026605,49.655804,53.82027,100,0.10026605,6.631117,[ 1.532 -0.926 -0.401 -1.655 -1.649],4193.6604561805725,0.010901225,-0.23268743,-1.4468262,92.16184,-5.340576e-06,0.066311166,,1.1768539,43.40462,871746,1135.4834,367,15.997299,1.0901226
3.3182142,-104.74371918696073,100.0,-10.943825,24.3,4.026696,1.1403146,0.010238025,36800,0.00014184916,30.136692,34.81566,100,0.014184916,12.373196,[ 1.538 -0.919 -0.401 -1.647 -1.652],4202.856628894806,0.014008789,-0.23138046,-1.5845301,90.37912,4.043579e-06,0.123731956,,1.0238026,47.536015,874176,3634.2793,368,14.35986,1.4008789
2.2892728,-105.65756466726587,100.0,-10.583229,24.26,3.287598,1.4643999,0.010827551,36900,0.00055895303,43.681995,51.489143,100,0.055895302,7.4917974,[ 1.551 -0.912 -0.397 -1.65  -1.65 ],4213.320770978928,0.010509739,-0.2231266,-1.2049955,90.28966,-9.155273e-07,0.07491797,,1.0827551,36.149834,876602,1059.6593,369,12.556073,1.0509739
20.018396,-104.5647759597117,100.0,-11.294975,23.49,26.692526,17.30241,0.014464707,37000,2.454229e-05,4.995405,7.6373105,100,0.0024542292,49.559273,[ 1.545 -0.903 -0.39  -1.653 -1.642],4220.339009046555,0.050302282,-0.2199706,-2.0987291,90.09711,-3.4332277e-07,0.4955927,,1.4464707,62.961853,878951,97734.01,370,13.245917,5.0302277
1.3081855,-104.71164742778019,100.0,-13.516098,27.33,2.477797,-0.07592225,0.010779572,37100,0.0021957248,76.44176,78.62535,100,0.21957248,3.774738,[ 1.55  -0.901 -0.392 -1.637 -1.639],4230.037192583084,0.005620434,-0.2161556,-2.232739,91.33724,2.5939942e-06,0.03774738,,1.0779572,66.98225,881684,534.6245,371,15.72385,0.56204337
1.6155018,-104.83632954344665,100.0,-11.788803,24.92,4.495055,2.5103307,0.01047894,37200,0.0008964694,61.900272,70.41906,100,0.08964694,3.3584142,[ 1.56  -0.909 -0.396 -1.637 -1.635],4241.86949300766,0.006791695,-0.21291375,-1.5615163,90.586174,-1.14440915e-07,0.03358414,,1.047894,46.84548,884176,757.2829,372,14.467857,0.67916954
15.108616,-104.45192826002554,100.0,-13.120941,26.03,42.98664,35.95395,0.054535303,37300,3.6033038e-05,6.61874,1.3859198,100,0.003603304,462.96854,[ 1.551 -0.901 -0.392 -1.626 -1.632],4250.537600040436,0.46002162,-0.21003823,-1.8092983,90.9745,-4.0817263e-06,4.6296854,,5.453531,54.278824,886779,145747.78,373,16.829788,46.002163
8.737506,-105.25180410608748,100.0,-11.606239,25.33,11.449507,6.326353,0.014991123,37400,0.00024933336,11.444914,22.467594,100,0.024933336,20.080074,[ 1.587 -0.93  -0.408 -1.647 -1.629],4261.197861909866,0.027848233,-0.2106919,-1.7331808,90.68957,-6.1035155e-07,0.20080073,,1.4991126,51.9954,889312,8018.5654,374,14.013693,2.7848232
3.4701033,-103.71690165962107,100.0,-14.35437,28.08,4.968075,1.2656794,0.010256377,37500,6.5065586e-05,28.817587,24.48066,100,0.006506559,17.766197,[ 1.584 -0.944 -0.41  -1.643 -1.63 ],4271.244960784912,0.018014058,-0.20913763,-1.9875124,91.61279,8.468628e-06,0.17766197,,1.0256379,59.625614,892120,5165.2646,375,17.476046,1.8014057
7.139781,-103.77487316997232,100.0,-15.191803,27.72,6.848753,2.7647,0.013864768,37600,2.2502421e-05,14.006032,21.112291,100,0.0022502423,22.790112,[ 1.585 -0.941 -0.408 -1.632 -1.628],4281.555120706558,0.026800912,-0.2065199,-1.5284313,91.51264,1.0681152e-05,0.22790112,,1.3864768,45.853252,894892,6239.4053,376,17.127338,2.6800914
7.456386,-105.27022359439465,100.0,-12.360382,25.71,9.399774,5.657198,0.01390708,37700,0.00015851718,13.411323,14.3162775,100,0.01585172,33.668716,[ 1.596 -0.927 -0.402 -1.628 -1.625],4290.272825479507,0.0340228,-0.20378266,-1.3705903,90.81097,-3.8146973e-06,0.33668715,,1.390708,41.11759,897463,11677.155,377,14.947186,3.4022796
3.7257185,-105.52010434764347,100.0,-11.66787,25.37,5.0128365,2.0195959,0.011086602,37800,0.000323594,26.84046,29.241375,100,0.0323594,15.855103,[ 1.588 -0.927 -0.399 -1.639 -1.623],4298.63708782196,0.017246034,-0.19374444,-1.550742,90.6815,-1.0414124e-05,0.15855102,,1.1086602,46.521942,900000,4232.8496,378,14.006882,1.7246035
4.175795,-105.65438931212988,100.0,-9.97731,22.99,6.4545746,3.6399546,0.011324911,37900,0.00013433186,23.947535,27.523458,100,0.013433185,13.698505,[ 1.58  -0.922 -0.39  -1.644 -1.613],4307.023480415344,0.018377315,-0.1950443,-1.377372,89.80875,-3.5095215e-06,0.13698505,,1.1324911,41.321056,902299,3267.2578,379,11.890902,1.8377315
5.133745,-105.13075363752192,100.0,-13.39312,28.05,4.803052,1.6021409,0.011142745,38000,2.836508e-05,19.478956,28.143675,100,0.0028365082,11.189882,[ 1.58  -0.918 -0.4   -1.634 -1.614],4316.711905956268,0.017804684,-0.20676745,-1.4127172,91.50407,3.929138e-06,0.11189882,,1.1142745,42.381634,905104,3196.0593,380,15.150717,1.7804686
1.758866,-105.05331840351582,100.0,-12.287643,25.84,2.8325725,0.95610785,0.010953312,38100,0.0009170551,56.854816,58.431515,100,0.091705516,7.1147857,[ 1.585 -0.911 -0.396 -1.642 -1.626],4328.028925895691,0.009238555,-0.20864475,-1.4148952,90.86894,-1.0299683e-06,0.07114785,,1.0953313,42.44683,907688,1033.2655,381,14.589331,0.92385554
213724.66,-104.7561296278806,100.0,-14.22361,27.13,2768.3396,2110.25,0.7648214,38200,1.212088e-06,0.00046789175,1.0137434,100,0.0001212088,7596.1816,[ 1.594 -0.917 -0.393 -1.653 -1.628],4338.072749853134,7.5575924,-0.20400387,-1.4235038,91.27749,-2.4414062e-06,75.961815,,76.48214,42.70503,910401,768285900.0,382,14.838859,755.7593
3.6230042,-105.67848524230267,100.0,-12.198029,25.07,5.954445,2.2928932,0.011139963,38300,0.00014820395,27.601404,23.326433,100,0.014820395,19.884554,[ 1.604 -0.915 -0.402 -1.676 -1.623],4348.031144618988,0.020196795,-0.20322303,-1.9236758,90.56932,-5.1879883e-06,0.19884554,,1.1139964,57.71012,912908,5119.0923,383,13.304776,2.0196795
2.2055092,-105.03239926735633,100.0,-12.071014,25.53,4.1782107,1.7235849,0.011509004,38400,0.0008268246,45.341003,55.660854,100,0.08268246,6.2510147,[ 1.604 -0.909 -0.41  -1.666 -1.622],4357.089661359787,0.010272037,-0.20156702,-1.6528441,90.77191,-3.967285e-06,0.06251015,,1.1509006,49.585205,915461,997.6869,384,14.265997,1.0272038
3.7333174,-105.1941124241992,100.0,-11.618744,25.85,3.1176457,0.7622025,0.012573624,38500,0.0004720262,26.78583,27.908936,100,0.04720262,15.638926,[ 1.61  -0.913 -0.408 -1.679 -1.621],4368.091802597046,0.020208286,-0.21110918,-1.2190658,90.86119,-5.2261353e-06,0.15638925,,1.2573624,36.57181,918046,2035.4827,385,13.75242,2.0208287
1.8648931,-105.1964722484277,100.0,-11.51767,25.13,3.1644065,0.7544184,0.011839036,38600,0.0015987591,53.622375,52.224,100,0.15987591,9.723915,[ 1.619 -0.915 -0.414 -1.671 -1.63 ],4377.622611045837,0.011323646,-0.2116891,-1.7647653,90.62785,4.119873e-06,0.09723915,,1.1839036,52.943077,920559,1426.6681,386,14.746259,1.1323645
3.5295744,-105.3395965025747,100.0,-10.869492,24.03,6.869537,3.7788777,0.010861583,38700,0.0002575869,28.332027,25.234282,100,0.02575869,13.26828,[ 1.605 -0.916 -0.417 -1.674 -1.631],4387.630283355713,0.018696008,-0.20930466,-1.6450924,90.232666,-1.4877319e-06,0.1326828,,1.0861583,49.35273,922962,4202.78,387,12.996021,1.8696008
68.607735,-104.30798204326497,100.0,-15.193893,28.87,53.733925,39.627144,0.028034536,38800,1.1063227e-05,1.4575616,1.6993624,100,0.0011063227,214.75858,[ 1.612 -0.928 -0.426 -1.688 -1.628],4396.345853328705,0.21322031,-0.20752096,-1.703101,91.77414,3.929138e-06,2.1475856,,2.8034537,51.093147,925849,317664.8,388,16.261637,21.322031
2.9073048,-105.43518886348811,100.0,-10.72863,24.31,2.8616436,0.18201709,0.0104106935,38900,0.00049934175,34.39612,34.201614,100,0.04993418,12.851973,[ 1.617 -0.944 -0.436 -1.71  -1.626],4405.171116352081,0.01443989,-0.2108441,-1.571546,90.325775,6.752014e-06,0.12851973,,1.0410691,47.14658,928280,778.12286,389,13.687169,1.4439889
1.128505,-104.48490378990863,100.0,-12.922279,27.15,0.4839666,-1.243716,0.009781419,39000,0.0030437005,88.61281,91.37905,100,0.30437005,1.7638373,[ 1.61  -0.95  -0.434 -1.706 -1.63 ],4416.001431941986,0.0030043863,-0.21208599,-1.6263434,91.30322,1.5258789e-07,0.017638372,,0.97814196,48.790295,930995,326.18896,390,15.353509,0.30043867
11.635273,-104.79496142417281,100.0,-14.596245,28.62,12.024104,6.7262697,0.009581796,39100,0.000118640295,8.594556,11.639426,100,0.01186403,25.814922,[ 1.608 -0.953 -0.433 -1.708 -1.631],4426.201170921326,0.026400395,-0.21848437,-1.5531347,91.67681,3.2043456e-06,0.2581492,,0.95817965,46.594147,933857,14863.734,391,15.78977,2.6400392
54.99677,-105.4163530511136,100.0,-12.199379,25.57,32.79184,22.704456,0.018079452,39200,8.0799055e-06,1.8182887,3.5990837,100,0.00080799055,93.73396,[ 1.607 -0.946 -0.443 -1.706 -1.637],4435.427950620651,0.09356854,-0.22190137,-1.3602295,90.754684,-6.904602e-06,0.9373396,,1.8079453,40.80667,936414,116040.266,392,13.171743,9.3568535
2.7712903,-105.84693683505479,100.0,-12.440292,26.02,5.621885,3.02337,0.011309724,39300,0.00014355435,36.084274,38.758034,100,0.014355436,11.358587,[ 1.598 -0.939 -0.455 -1.709 -1.641],4446.225214958191,0.014216596,-0.22380441,-1.560936,90.86418,-3.2806397e-06,0.11358587,,1.1309724,46.82798,939016,3579.2014,393,13.380523,1.4216597
1.9934933,-105.7116797614055,100.0,-10.421455,24.04,2.45775,-0.15988684,0.009332047,39400,0.0008398215,50.163197,53.894497,100,0.083982155,7.0465584,[ 1.599 -0.929 -0.45  -1.697 -1.643],4455.503780841827,0.008631396,-0.22476456,-1.8539646,90.2054,2.5177003e-06,0.07046558,,0.9332047,55.61901,941420,1282.6171,394,13.666596,0.8631397
3.7708678,-105.0811713719459,100.0,-11.29586,23.8,6.1974154,3.3637302,0.01023706,39500,0.00029755247,26.519094,24.54339,100,0.029755248,17.157352,[ 1.595 -0.936 -0.447 -1.7   -1.644],4461.129247426987,0.017949678,-0.22600368,-1.4592549,90.16965,-8.392334e-07,0.17157352,,1.0237061,43.777622,943800,4389.941,395,13.587858,1.7949677
30.912842,-104.77679301626301,100.0,-12.552513,24.83,27.13449,17.956047,0.015711421,39600,1.41686305e-05,3.2349017,4.0915956,100,0.0014168631,76.820435,[ 1.61  -0.928 -0.445 -1.693 -1.645],4471.953814983368,0.07606719,-0.22818486,-1.6508149,90.56047,4.6920777e-06,0.76820433,,1.5711421,49.524582,946283,82784.41,396,14.474578,7.606719
1.545616,-105.9361736221852,100.0,-9.808693,23.52,2.192944,0.06861663,0.010954156,39700,0.0022392198,64.69912,70.59966,100,0.22392198,6.315108,[ 1.614 -0.934 -0.444 -1.682 -1.647],4480.53680062294,0.0070689307,-0.22731562,-1.7087253,89.99182,-6.1798096e-06,0.06315108,,1.0954156,51.261566,948635,707.9974,397,13.166656,0.7068931
1.466742,-104.90160672404144,100.0,-12.914085,26.93,1.297873,-0.43543053,0.009526831,39800,0.00058215833,68.178314,73.59482,100,0.058215834,3.6792314,[ 1.607 -0.925 -0.44  -1.684 -1.646],4491.488801717758,0.005706495,-0.22681086,-1.4311873,91.20931,4.196167e-06,0.03679231,,0.9526831,42.935745,951328,481.2205,398,14.936049,0.5706495
1.7905557,-104.81677965029178,100.0,-13.453079,27.36,3.8343518,1.4497786,0.010453362,39900,0.001047818,55.848583,49.264297,100,0.10478181,10.494104,[ 1.612 -0.932 -0.438 -1.685 -1.646],4501.798133850098,0.010608323,-0.2322464,-1.7820417,91.33795,-4.577637e-06,0.10494104,,1.0453362,53.46111,954064,3423.843,399,16.54169,1.0608324
1.7709187,-105.35413560354594,100.0,-11.332268,24.63,1.8316293,0.022285342,0.009254311,40000,0.002092023,56.467865,59.313877,100,0.20920229,5.158923,[ 1.621 -0.941 -0.442 -1.684 -1.651],4513.451119661331,0.0076645906,-0.232179,-1.3596311,90.44506,2.3651123e-06,0.051589232,,0.9254311,40.788998,956527,585.5984,400,13.662928,0.76645905
1.8708825,-105.51781008649104,100.0,-12.232704,25.58,4.363629,1.8998065,0.009900316,40100,0.000766486,53.45071,52.866962,100,0.0766486,6.0913553,[ 1.622 -0.952 -0.442 -1.687 -1.651],4521.815507888794,0.00934802,-0.23590848,-1.8013067,90.749985,-6.1416627e-06,0.06091355,,0.99003166,54.03901,959085,1485.2994,401,13.808267,0.934802
2.2129793,-105.02728117579619,100.0,-12.942825,27.26,4.304462,1.5897858,0.012265575,40200,0.0003677596,45.18795,56.91836,100,0.03677596,6.8198204,[ 1.609 -0.94  -0.444 -1.675 -1.655],4531.222707271576,0.010671068,-0.238301,-1.824868,91.2944,-8.468628e-06,0.068198204,,1.2265576,54.745773,961811,1160.9154,402,15.777517,1.0671068
7.806772,-104.81439239522301,100.0,-13.596237,26.59,9.522227,4.7545958,0.013246847,40300,0.0006715733,12.809391,13.973069,100,0.06715733,31.165998,[ 1.61  -0.928 -0.441 -1.671 -1.657],4540.212811231613,0.0328688,-0.23755379,-1.7063498,91.11626,-4.653931e-06,0.31166,,1.3246847,51.190357,964470,12046.678,403,15.878255,3.2868798
1408.4938,-104.69188629730559,100.0,-11.374496,23.88,105.871475,55.106083,0.15275657,40400,6.72826e-06,0.07099783,1.1536222,100,0.000672826,1422.0642,[ 1.603 -0.943 -0.449 -1.675 -1.657],4550.204694986343,1.4139974,-0.24310228,-1.352671,90.231834,-6.1035157e-06,14.220642,,15.2756605,40.57995,966858,1173525.2,404,12.978312,141.39973
7.3873143,-104.72827409809764,100.0,-12.4888,25.71,7.58292,2.9865608,0.013095916,40500,8.0489386e-05,13.536719,22.555424,100,0.008048939,23.316002,[ 1.608 -0.941 -0.464 -1.658 -1.662],4560.208378314972,0.02426643,-0.24796627,-1.6911092,90.8531,-3.5095215e-06,0.23316002,,1.3095915,50.733166,969429,8053.4077,405,15.195503,2.426643
34.069374,-106.0686457618681,100.0,-10.357063,24.33,52.643944,44.295643,0.025998235,40600,1.3985829e-05,2.9351876,2.0802133,100,0.001398583,179.9595,[ 1.595 -0.94  -0.463 -1.667 -1.667],4568.626773118973,0.17837138,-0.23292652,-1.4302709,90.280914,-7.171631e-06,1.799595,,2.5998237,42.907906,971862,289702.16,406,14.138433,17.83714
1.2732178,-104.36630311067442,100.0,-12.4693985,25.39,1.1650331,-0.76991487,0.010907667,40700,0.0034961945,78.54116,80.35826,100,0.34961945,3.4911568,[ 1.59  -0.941 -0.461 -1.681 -1.652],4577.12148308754,0.0053926995,-0.23386566,-1.7148179,90.77895,-2.670288e-07,0.03491157,,1.0907665,51.444527,974401,386.3889,407,14.891953,0.53927
13.372028,-105.25317906135422,100.0,-11.675674,24.85,16.357122,9.889387,0.017942049,40800,1.7863234e-05,7.478297,13.078212,100,0.0017863235,39.2124,[ 1.587 -0.936 -0.458 -1.683 -1.653],4584.623241901398,0.046255365,-0.23998527,-1.7686892,90.529076,8.735657e-06,0.39212397,,1.7942047,53.06093,976886,22277.049,408,13.522507,4.6255364
38.634953,-105.34183191517414,100.0,-11.271645,24.77,28.823765,19.113907,0.027220532,40900,1.9399402e-05,2.5883298,2.8074098,100,0.0019399403,158.12434,[ 1.595 -0.929 -0.459 -1.693 -1.659],4594.753522157669,0.16016228,-0.2431834,-1.5621457,90.494446,4.234314e-06,1.5812434,,2.7220528,46.86449,979363,48202.395,409,13.668769,16.016228
40.911163,-105.1084304589903,100.0,-11.166618,24.12,53.786278,42.878822,0.020507505,41000,7.4323534e-06,2.4443207,2.6629603,100,0.00074323534,125.12023,[ 1.608 -0.919 -0.452 -1.701 -1.662],4603.736652612686,0.123985074,-0.24363692,-1.7053051,90.284546,1.7547608e-06,1.2512023,,2.0507498,51.159203,981775,320170.7,410,14.645817,12.398506
38.83972,-105.51271886759949,100.0,-10.842064,22.68,24.863297,15.007951,0.019900268,41100,2.3895649e-05,2.5746837,3.3765285,100,0.0023895649,106.071465,[ 1.625 -0.915 -0.443 -1.694 -1.663],4614.061453104019,0.106454745,-0.24121484,-1.5813735,89.695564,-2.0599366e-06,1.0607146,,1.9900268,47.44113,984043,76189.81,411,12.133134,10.645474
5.266327,-105.078603970357,100.0,-14.23571,28.41,6.7872105,3.1015146,0.011743775,41200,0.0002952928,18.988567,14.558472,100,0.029529281,26.250635,[ 1.621 -0.922 -0.429 -1.693 -1.66 ],4624.832767009735,0.02845013,-0.24586588,-1.6060698,91.60271,4.4250487e-06,0.26250634,,1.1743774,48.182224,986884,10664.672,412,15.825616,2.8450134
1.2336708,-104.87340656964483,100.0,-11.521339,25.05,1.6892562,-0.33479452,0.0108676,41300,0.0025516418,81.0589,80.28699,100,0.25516418,3.7322974,[ 1.617 -0.93  -0.432 -1.706 -1.665],4632.647910833359,0.005385024,-0.2552967,-1.8223147,90.62692,-6.790161e-06,0.037322972,,1.08676,54.669235,989389,397.19247,413,14.188837,0.53850245
2.3904626,-105.19928543083498,100.0,-11.276863,24.86,3.866735,1.510874,0.010868158,41400,0.00059790764,41.832905,43.52289,100,0.059790764,8.926105,[ 1.616 -0.926 -0.433 -1.7   -1.674],4640.929813861847,0.012380362,-0.26237583,-1.5237336,90.53667,-1.2207031e-06,0.08926104,,1.0868158,45.711967,991875,2042.4215,414,14.629307,1.2380363
25.81974,-104.47772877833832,100.0,-12.192017,25.24,42.966534,35.174965,0.020543098,41500,2.9425804e-05,3.8730056,4.7343273,100,0.0029425805,92.438324,[ 1.619 -0.916 -0.433 -1.697 -1.681],4650.371084928513,0.09215204,-0.26465315,-1.5333719,90.72126,5.264282e-06,0.9243832,,2.0543096,46.00132,994399,182056.27,415,15.256474,9.215204
3.457788,-106.0623312764349,100.0,-10.926041,24.59,4.989689,1.9927487,0.010254237,41600,9.852525e-05,28.920223,35.645195,100,0.009852525,13.520471,[ 1.608 -0.905 -0.444 -1.686 -1.684],4659.037409543991,0.013778226,-0.26903856,-1.6116829,90.373604,-2.4795531e-06,0.1352047,,1.0254235,48.350407,996858,3785.983,416,13.367771,1.3778226
6.2961583,-105.29855676278034,100.0,-11.597115,24.31,9.766148,6.0065193,0.01280499,41700,8.126957e-05,15.882701,19.881403,100,0.008126957,24.731564,[ 1.607 -0.898 -0.436 -1.691 -1.688],4668.394771099091,0.02570528,-0.27050692,-1.4983252,90.33702,3.5858154e-06,0.24731563,,1.2804989,44.94986,999289,6002.2476,417,13.227491,2.570528
1.8441888,-105.6949491501608,100.0,-9.822395,22.7,2.3816786,0.689551,0.009453637,41800,0.0004607259,54.224384,60.90183,100,0.04607259,4.248092,[ 1.602 -0.899 -0.446 -1.682 -1.689],4675.236304521561,0.0075746393,-0.26384118,-1.2460381,89.68767,-2.670288e-06,0.04248092,,0.94536364,37.381065,1001559,609.76764,418,11.790111,0.75746393
1.3245522,-105.22718882180547,100.0,-12.864227,27.02,1.1577134,-0.6575216,0.01074105,41900,0.0024235528,75.497215,76.92124,100,0.24235529,4.950319,[ 1.599 -0.903 -0.448 -1.691 -1.683],4684.956394433975,0.0058834227,-0.26446196,-1.5772408,91.21117,1.3732911e-06,0.04950319,,1.0741053,47.31726,1004261,444.6115,419,14.546316,0.58834225
2.0205932,-105.54905511936455,100.0,-11.569771,24.35,3.4075205,0.8175912,0.01107224,42000,0.0002385488,49.490417,57.80436,100,0.023854882,6.4989285,[ 1.605 -0.905 -0.444 -1.69  -1.683],4692.934937000275,0.009459953,-0.2700233,-1.821997,90.33075,3.3569336e-06,0.06498928,,1.107224,54.66001,1006696,1202.8584,420,13.641736,0.94599533
95.70139,-105.7704285769184,100.0,-12.005913,26.24,32.14643,19.674034,0.022970445,42100,1.3319046e-05,1.0449169,1.8316814,100,0.0013319047,169.20381,[ 1.603 -0.916 -0.449 -1.694 -1.689],4701.239683866501,0.16816288,-0.2746409,-1.274945,90.93825,-1.9073486e-06,1.692038,,2.2970448,38.24829,1009320,93585.13,421,14.171428,16.816288
1.0664865,-105.31462118808194,100.0,-11.542015,25.41,0.34761694,-2.0549502,0.0101263495,42200,0.005750667,93.76584,94.43363,100,0.5750667,1.954574,[ 1.589 -0.927 -0.442 -1.693 -1.694],4708.865686655045,0.0024585288,-0.27471372,-2.3264706,90.71077,1.3732911e-06,0.01954574,,1.012635,69.79416,1011861,300.75635,422,15.028026,0.2458529
9.772531,-105.93640650753416,100.0,-9.202873,22.52,19.771828,15.239074,0.014274252,42300,0.00015721604,10.232764,7.3875823,100,0.015721604,50.78321,[ 1.589 -0.925 -0.443 -1.693 -1.694],4716.424639463425,0.050540183,-0.26813745,-1.4499651,89.5918,3.5095215e-06,0.5078321,,1.4274253,43.499058,1014113,43552.04,423,12.439474,5.054018
4.0260606,-105.5382082582188,100.0,-11.821533,25.12,5.9080276,3.0672984,0.009104442,42400,0.0003500046,24.838175,38.400116,100,0.03500046,6.159752,[ 1.607 -0.942 -0.438 -1.705 -1.687],4725.13184261322,0.011531267,-0.2690432,-1.4157671,90.597275,-7.095337e-06,0.06159752,,0.9104442,42.4728,1016625,1265.917,424,13.680945,1.1531267
1.4813843,-105.66902502063654,100.0,-10.690193,24.3,2.5788229,0.6912894,0.010680678,42500,0.0018290313,67.50443,63.535656,100,0.18290313,5.237829,[ 1.595 -0.952 -0.438 -1.707 -1.688],4733.421719312668,0.008091409,-0.2758608,-1.550823,90.303085,-4.8828124e-06,0.05237829,,1.0680678,46.524536,1019055,1156.7412,425,12.877387,0.8091409
10.655239,-104.83524250244649,100.0,-13.2385025,27.12,16.171564,11.596578,0.014811184,42600,7.005521e-05,9.385055,6.188353,100,0.007005521,58.234833,[ 1.598 -0.956 -0.434 -1.714 -1.695],4741.877816915512,0.05766743,-0.27587548,-1.4015459,91.26879,2.9373168e-06,0.5823483,,1.4811183,42.046463,1021767,31281.184,426,14.856513,5.766743
1.0063772,-105.31840452144041,100.0,-11.770782,24.61,0.025821328,-1.96045,0.010086727,42700,0.008231918,99.36632,99.30718,100,0.8231919,1.2375226,[ 1.603 -0.977 -0.443 -1.724 -1.695],4749.599195718765,0.0008424875,-0.2759342,-1.9799759,90.44101,-7.781982e-06,0.012375225,,1.0086727,59.399036,1024228,195.06882,427,13.773823,0.08424875
4.2009435,-105.16026635788417,100.0,-11.200333,24.66,6.921633,3.8947563,0.011882725,42800,1.9266103e-05,23.804176,33.75217,100,0.0019266102,13.955908,[ 1.603 -0.976 -0.444 -1.724 -1.695],4755.66908955574,0.016647577,-0.2703367,-1.4767971,90.47121,1.6784668e-06,0.13955908,,1.1882726,44.30396,1026694,3771.2534,428,14.143561,1.6647578
1.3205764,-105.82026154092573,100.0,-10.806595,24.36,1.8698692,0.52572834,0.010159842,42900,0.0015760931,75.72451,71.497826,100,0.15760931,6.369282,[ 1.598 -0.982 -0.437 -1.727 -1.689],4763.321488857269,0.006414748,-0.27343836,-1.1696651,90.31199,4.310608e-06,0.063692816,,1.0159842,35.090073,1029130,549.7331,429,12.258137,0.6414748
15.013125,-105.81380683889533,100.0,-10.123024,23.62,10.789036,5.7355094,0.014769738,43000,0.00017762718,6.660838,9.90571,100,0.017762719,44.12529,[ 1.585 -0.977 -0.435 -1.728 -1.692],4772.401536464691,0.044542897,-0.27855095,-1.30425,90.04042,-5.645752e-06,0.4412529,,1.4769735,39.12733,1031492,11545.186,430,11.829966,4.45429
1.792236,-105.62880889402062,100.0,-9.270508,22.16,1.3853183,-0.486176,0.010451644,43100,0.0013673875,55.796223,68.323555,100,0.13673875,3.7738621,[ 1.581 -0.979 -0.45  -1.729 -1.697],4779.109385967255,0.0071165212,-0.27785003,-1.3979485,89.46671,-6.8664554e-07,0.03773862,,1.0451645,41.938427,1033708,473.06424,431,13.163416,0.71165216
44.96347,-104.23880460611471,100.0,-15.940987,29.9,21.443974,11.592198,0.030342909,43200,3.287377e-06,2.2240276,1.9410695,100,0.00032873772,217.19612,[ 1.576 -0.984 -0.446 -1.733 -1.697],4786.652024507523,0.21566524,-0.27802214,-1.4692128,92.02751,-4.5776366e-07,2.171961,,3.03429,44.07637,1036698,45209.434,432,16.20332,21.566523
152.08386,-104.99941923209072,100.0,-12.830124,26.37,99.09744,79.52641,0.027922511,43300,1.3140833e-07,0.657532,1.7346518,100,1.3140833e-05,211.70445,[ 1.575 -0.983 -0.431 -1.733 -1.697],4795.076960325241,0.21015924,-0.26946145,-1.5869839,91.03649,-1.2207031e-06,2.1170444,,2.7922509,47.609478,1039335,971365.3,433,14.175732,21.015926
24.003267,-104.98041922201043,100.0,-11.996086,24.59,30.093266,22.749771,0.025868759,43400,9.163821e-05,4.1660995,2.674419,100,0.009163821,157.63553,[ 1.587 -1.001 -0.45  -1.746 -1.688],4802.07683968544,0.1560538,-0.273368,-1.4988828,90.46161,-1.5258789e-07,1.5763552,,2.586876,44.96647,1041794,94284.02,434,13.449319,15.605382
