EntropyCoefficient,EmpiricalD2,EpLenMean,MaxIW,MinIW,MeanIWNorm,EpRewMean,EpThisIter,Weights,ReturnStepMaxmin,ESSClassic,InitialReturnMin,InitialReturnMax,ReturnStepMax,TimestepsSoFar,InitialReturnMean,MaxIWNorm,StdIWNorm,StdIW,EpisodesSoFar,Iteration,MinIWNorm,MeanEntropy,J_sample_variance,InitialReturnStd,Bound,MeanIW,TimeElapsed,ESSRenyi,InitialBound,ReturnMeanIW
,1.781963,496.89,5.1316853,0.1053935,0.010767001,-26.524485939906928,100,[-1.797 -1.168  0.011 -1.08  -0.581],98.893234,60.116943,-17.579132,27.503223,100.0,19289379,1.745224e-06,0.05131685,0.008769818,0.87698174,43600,436,0.0010539349,0.83824986,95.51321,6.463031,-0.098823905,1.0767001,35795.433908462524,56.11789,-0.9167724,1.1249796
,21.962313,494.2,24.051165,0.004285024,0.0101153245,-29.16831391833663,100,[-1.806 -1.166  0.007 -1.08  -0.581],98.88196,11.169964,-26.071493,32.579796,100.0,19338799,6.294251e-07,0.24051164,0.028525531,2.852553,43700,437,4.285024e-05,0.85059047,6237.4873,8.261657,3.6790624,1.0115323,35858.28578066826,4.5532546,-1.0859928,8.768457
,21.93075,497.6,35.089966,0.0036730205,0.010922734,-25.30378286913002,100,[-1.806 -1.173  0.013 -1.075 -0.568],98.8983,7.6885505,-12.428059,24.773521,100.0,19388559,2.0217894e-06,0.35089964,0.03784747,3.7847474,43800,438,3.6730205e-05,0.8573989,4692.347,6.861803,2.2960231,1.0922732,35922.58051753044,4.559808,-0.825782,6.1631927
,3.4286277,497.34,7.213,0.056900032,0.010562441,-23.172342963200173,100,[-1.809 -1.173  0.004 -1.081 -0.562],98.906815,37.898777,-12.95145,16.470266,100.0,19438293,-1.5258789e-07,0.072129995,0.013520779,1.3520781,43900,439,0.0005690003,0.85553896,236.38791,6.4238696,0.6216655,1.056244,35986.08538389206,29.166187,-0.5490091,1.6382408
,2.8509119,499.2,7.9488034,0.07302112,0.010865312,-23.661532215324264,100,[-1.806e+00 -1.179e+00 -1.599e-03 -1.085e+00 -5.633e-01],98.9052,36.491768,-15.07197,15.31964,100.0,19488213,-9.155273e-07,0.07948803,0.014333746,1.4333748,44000,440,0.0007302112,0.86337274,124.338326,6.3511605,-0.047690213,1.0865312,36051.38140273094,35.076496,-0.51065576,0.81453204
,3.2543757,492.15,10.427705,0.009371411,0.008983735,-26.790773844034703,100,[-1.807 -1.183 -0.002 -1.081 -0.555],98.89113,31.71865,-14.385037,19.209158,100.0,19537428,-6.1035155e-07,0.104277045,0.013181069,1.3181068,44100,441,9.371411e-05,0.8450298,185.16795,6.737437,0.64868414,0.89837354,36114.79758620262,30.72786,-0.640306,1.8037877
,1.593215,500.0,4.7216034,0.124204166,0.009987583,-26.44203977869948,100,[-1.803 -1.179 -0.008 -1.08  -0.574],0.105768144,62.704155,-10.695959,22.72077,1.0,19587428,-1.0871887e-06,0.04721603,0.007702689,0.77026904,44200,442,0.0012420416,0.8291031,77.50802,6.208194,0.4303323,0.9987584,36178.951159238815,62.766167,-0.7573601,1.3862907
,1.0,494.53,1.0,1.0,0.010000002,-27.732733721128742,100,[-1.803 -1.177 -0.006 -1.077 -0.59 ],98.88785,100.0,-8.975576,25.057335,100.0,19636881,-3.8146972e-08,0.01,1.8626451e-09,,44300,443,0.01,0.8291031,32.23362,5.6490073,-0.8352446,1.0,36242.04931116104,100.0,-0.8352446,-5.9604645e-08
,1.6352017,500.0,8.606426,0.10393938,0.011465349,-26.74577311854422,100,[-1.803 -1.177 -0.006 -1.077 -0.59 ],0.106983066,51.83054,-12.261547,24.94255,1.0,19686881,5.340576e-07,0.086064264,0.011053002,1.1053003,44400,444,0.0010393937,0.83044076,50.148132,6.2840276,-0.46453202,1.1465349,36305.09417247772,61.154537,-0.831418,0.59864426
,148.88524,500.0,169.8352,0.00016174704,0.026913388,-23.73294474429708,100,[-1.804 -1.177 -0.01  -1.079 -0.588],0.09493178,2.3919005,-11.848487,20.876518,1.0,19736881,-6.1035155e-07,1.698352,0.1719253,17.192528,44500,445,1.6174704e-06,0.81935924,26459.848,6.627622,8.261603,2.6913388,36368.11911940575,0.6716583,-0.6958846,16.752678
,2.4727476,500.0,7.9388,0.04879303,0.009947748,-25.18512835204222,100,[-1.8   -1.172  0.002 -1.079 -0.599],0.10074049,40.99869,-15.147453,31.332493,1.0,19786881,-1.2207031e-06,0.079388,0.011933576,1.1933576,44600,446,0.0004879303,0.82716805,198.83289,6.887912,-0.16199648,0.9947749,36432.05172753334,40.440845,-1.0444177,1.4803456
,843.552,496.44,296.8327,4.7141468e-05,0.037619945,-22.301303880018004,100,[-1.806 -1.174 -0.002 -1.078 -0.592],98.91016,1.5907214,-14.200985,15.863989,100.0,19836525,-2.3841858e-08,2.968327,0.29589608,29.58961,44700,447,4.7141467e-07,0.8359371,169374.92,5.1832094,26.452463,3.7619948,36495.930733680725,0.11854634,-0.52879965,41.8109
,2.4244409,494.53,4.866072,0.05668747,0.010007434,-20.988409969957278,100,[-1.816 -1.186  0.002 -1.071 -0.583],98.915115,52.291866,-14.700219,14.348267,100.0,19885978,1.1444092e-06,0.04866072,0.009558767,0.95587677,44800,448,0.0005668747,0.8336919,81.19931,5.699666,0.33990902,1.0007434,36558.53611159325,41.246624,-0.4900062,1.1028806
,3.7245765,500.0,9.636765,0.042952426,0.011807928,-20.797977832083173,100,[-1.802e+00 -1.187e+00  5.645e-04 -1.072e+00 -5.852e-01],0.08319187,31.009546,-12.101799,25.837917,1.0,19935978,-6.4849854e-07,0.09636764,0.017612487,1.7612486,44900,449,0.00042952425,0.8316524,283.60205,6.4832206,0.5876609,1.1807932,36622.523921489716,26.84869,-0.86126465,2.249828
,2.7481494,500.0,6.976485,0.03866182,0.011923551,-23.23218501168487,100,[-1.823 -1.195 -0.003 -1.078 -0.587],0.09292889,47.831284,-12.576273,19.464056,1.0,19985978,-1.14440915e-07,0.069764845,0.012452446,1.2452446,45000,450,0.0003866182,0.82363033,152.04634,6.052153,0.20560908,1.1923552,36686.71567296982,36.388123,-0.64880216,1.2811632
,53.101498,500.0,140.91888,0.0014657185,0.021560363,-24.82233147342231,100,[-1.832e+00 -1.199e+00  1.471e-03 -1.083e+00 -5.952e-01],0.09928942,2.295185,-13.38129,15.070772,1.0,20035978,-4.5776366e-07,1.4091889,0.14067125,14.067124,45100,451,1.4657185e-05,0.8167051,4462.855,5.5280867,3.1326294,2.156037,36750.97902011871,1.8831861,-0.5023596,6.793359
,1.905637,500.0,5.0290976,0.06883353,0.010209162,-26.388112471359428,100,[-1.849 -1.195 -0.007 -1.089 -0.602],0.105552435,54.735188,-20.612083,15.661293,1.0,20085978,-6.4849854e-07,0.050290976,0.009284045,0.9284045,45200,452,0.0006883353,0.8163085,46.91857,5.692186,-0.15483278,1.0209163,36814.11499834061,52.47589,-0.6870701,0.79363096
,6.6344275,500.0,12.879,0.02032269,0.009701454,-24.71432897020519,100,[-1.848 -1.194 -0.011 -1.091 -0.603],0.09885734,22.317389,-12.713363,17.805824,1.0,20135978,9.918213e-07,0.12878999,0.018099938,1.8099939,45300,453,0.0002032269,0.8006872,389.01572,5.948227,1.2127621,0.9701454,36877.151383161545,15.07289,-0.59352654,2.7415335
,3.3735218,500.0,10.436637,0.013120066,0.011520542,-25.412945020255712,100,[-1.86  -1.196 -0.007 -1.09  -0.618],0.10165167,33.2541,-12.7355585,21.952435,1.0,20185978,4.005432e-07,0.10436637,0.016321594,1.6321594,45400,454,0.00013120066,0.8011561,248.30496,6.6620803,1.0750136,1.1520542,36942.431426525116,29.642612,-0.7317475,2.419026
,5.8080897,500.0,13.829571,0.010324782,0.011259927,-24.618003657101212,100,[-1.874 -1.191 -0.005 -1.088 -0.618],0.09847212,22.585447,-17.661135,22.924767,1.0,20235978,4.196167e-07,0.13829571,0.020846471,2.0846474,45500,455,0.00010324782,0.79988456,236.11758,6.7831235,1.4773163,1.1259929,37007.67675232887,17.217365,-0.76415855,3.3189375
,20.506338,500.0,41.701622,0.0063220537,0.01401269,-20.764118813812612,100,[-1.866 -1.195 -0.011 -1.091 -0.619],0.08305645,7.5824356,-13.640108,22.980078,1.0,20285978,5.1498415e-07,0.4170162,0.04892089,4.8920894,45600,456,6.3220534e-05,0.802635,7140.2847,6.855451,6.031722,1.401269,37071.310271024704,4.876541,-0.76600206,9.500483
,1.46827,500.0,3.0335197,0.10430596,0.00961038,-24.411674568718954,100,[-1.877 -1.197 -0.012 -1.104 -0.616],0.09764671,75.449814,-12.758577,22.956074,1.0,20335978,-1.3732911e-06,0.030335197,0.005481997,0.5481997,45700,457,0.0010430596,0.80576307,93.288185,6.460351,-0.2956159,0.96103805,37133.40723109245,68.10737,-0.76520383,0.6315967
,1068.655,500.0,421.27682,0.00010596437,0.048206195,-25.226839279696822,100,[-1.868 -1.198 -0.011 -1.105 -0.613],0.10090715,1.305072,-14.095997,23.898792,1.0,20385978,-4.196167e-07,4.212768,0.41921127,41.92113,45800,458,1.0596436e-06,0.79199094,201742.92,6.451235,20.247684,4.8206196,37196.176495313644,0.09357557,-0.7966268,46.289635
,8.571084,500.0,10.386377,0.004663271,0.009116571,-17.955708711495323,100,[-1.894 -1.198 -0.011 -1.095 -0.627],0.07182282,20.687592,-18.847137,28.79943,1.0,20435978,-3.0517577e-07,0.10386377,0.017850367,1.7850369,45900,459,4.6632707e-05,0.7893903,990.4833,7.566411,2.2780018,0.91165715,37258.72338938713,11.667135,-0.9599816,5.088482
,37.409256,500.0,51.026905,0.0008503599,0.014522653,-24.40999373689122,100,[-1.896 -1.196 -0.004 -1.089 -0.63 ],0.09763998,6.9364023,-11.734844,26.085146,1.0,20485978,7.05719e-07,0.51026905,0.053194735,5.3194737,46000,460,8.503599e-06,0.78555727,10273.746,6.8564086,4.063484,1.4522651,37320.96210050583,2.6731353,-0.8695044,9.381646
,49.250576,500.0,115.89102,0.0044894293,0.02463223,-24.71138535588402,100,[-1.914e+00 -1.204e+00  7.791e-05 -1.088e+00 -6.333e-01],0.09884554,4.186435,-14.335111,25.09061,1.0,20535978,7.6293946e-07,1.1589102,0.117840625,11.784062,46100,461,4.4894292e-05,0.77091795,11069.431,7.4633346,7.373103,2.4632227,37382.505261182785,2.0304332,-0.8363528,13.242529
,198668.72,500.0,11744.973,4.6763412e-07,1.1993845,-19.172313543849828,100,[-1.914 -1.186 -0.002 -1.087 -0.648],0.076689065,1.0426575,-16.699406,27.105343,1.0,20585978,-7.6293946e-07,117.44972,11.684539,1168.454,46200,462,4.676341e-09,0.7643341,239073090.0,7.183839,1146.6221,119.93845,37442.26850986481,0.0005033505,-0.90351224,1549.3376
,5.8681684,500.0,10.899649,0.013274981,0.011989414,-24.577721245411926,100,[-1.906 -1.187 -0.019 -1.093 -0.655],0.09831095,26.762794,-19.983406,21.472168,1.0,20635978,8.773804e-07,0.10899648,0.019833442,1.9833441,46300,463,0.0001327498,0.761156,235.45683,6.8087554,0.6098279,1.1989413,37503.86401319504,17.041092,-0.7157381,2.3436556
,15.291311,500.0,25.594269,0.002542444,0.011129334,-24.018800028540273,100,[-1.902 -1.181 -0.013 -1.094 -0.658],0.09607512,12.706353,-13.066886,23.197258,1.0,20685978,-4.5776366e-07,0.25594267,0.029170906,2.917091,46400,464,2.542444e-05,0.75791305,2006.4489,7.258828,2.067689,1.1129334,37564.32035899162,6.5396614,-0.7732425,5.0913825
,3593963.0,500.0,22193.295,3.4712215e-08,2.2204375,-24.033536787243776,100,[-1.921 -1.171 -0.012 -1.09  -0.661],0.096134245,1.000999,-19.657665,20.965706,1.0,20735978,-2.861023e-07,221.93294,22.081936,2208.194,46500,465,3.4712214e-10,0.7660228,2165021400.0,6.8693757,3328.2183,222.04376,37624.48414516449,2.7824437e-05,-0.6988573,4653.0938
,3.0883024,500.0,10.487391,0.012426871,0.008933825,-26.86522513065557,100,[-1.935 -1.175 -0.008 -1.072 -0.653],0.10746074,31.397104,-11.695374,16.47639,1.0,20785978,3.2424927e-07,0.10487391,0.013205771,1.3205773,46600,466,0.0001242687,0.7669405,87.246155,5.98714,0.3758222,0.8933825,37685.372537612915,32.38025,-0.5492128,1.3409854
,1.2518982,500.0,3.5102575,0.1895819,0.010314677,-26.715559240438036,100,[-1.926 -1.173 -0.003 -1.074 -0.652],0.10686231,76.89364,-16.468258,16.696573,1.0,20835978,2.2888183e-07,0.035102572,0.005654267,0.5654267,46700,467,0.001895819,0.76660687,36.136784,5.3919835,-0.39938864,1.0314679,37745.0430431366,79.8787,-0.5565523,0.2233282
,4.907878,496.22,14.976855,0.013254911,0.010454285,-28.784069562593363,100,[-1.926 -1.171 -0.002 -1.076 -0.652],98.88399,24.079391,-27.43547,25.305061,100.0,20885600,-1.411438e-06,0.14976855,0.01856314,1.8563138,46800,468,0.0001325491,0.7572373,516.75226,7.4032693,0.97822046,1.0454285,37804.0042450428,20.375404,-0.9145169,3.0042138
,12.163015,500.0,19.514034,0.011137118,0.010475647,-23.75694740440001,100,[-1.938 -1.159 -0.005 -1.072 -0.662],0.095027685,14.686467,-12.260318,21.072392,1.0,20935600,-4.959106e-07,0.19514033,0.025248243,2.5248241,46900,469,0.00011137118,0.75934577,1708.8457,6.06351,1.9747651,1.0475649,37864.57049894333,8.221645,-0.7024137,4.4244666
,314.90768,500.0,401.57132,0.00011685632,0.043080855,-23.80585356594364,100,[-1.931 -1.165  0.003 -1.079 -0.66 ],0.09522337,1.150383,-11.186201,24.6736,1.0,20985600,-7.4386594e-07,4.015713,0.3993472,39.934715,47000,470,1.1685631e-06,0.743058,55486.996,6.7127295,9.378083,4.3080854,37924.57089924812,0.31755337,-0.8224542,23.973043
,138.95645,500.0,240.5994,0.00030085878,0.029365107,-24.436599812034018,100,[-1.936 -1.163 -0.003 -1.064 -0.676],0.09774637,1.4624947,-11.53633,25.532074,1.0,21035600,4.196167e-07,2.405994,0.24103786,24.103786,47100,471,3.0085878e-06,0.7383893,84910.164,6.3099027,18.51597,2.936511,37984.970556497574,0.7196499,-0.8510688,28.548355
,8.519715,500.0,26.919912,0.02347469,0.010982969,-27.500823391825698,100,[-1.935 -1.141  0.003 -1.06  -0.68 ],0.11000329,12.580116,-16.698616,16.795929,1.0,21085600,4.5776366e-07,0.2691991,0.028952263,2.8952265,47200,472,0.00023474688,0.7334854,539.3253,6.176845,1.0641001,1.098297,38045.89994740486,11.737481,-0.5598639,2.698263
,69897.51,500.0,8599.946,2.0307124e-07,0.8626903,-25.887531264926107,100,[-1.93  -1.149  0.01  -1.063 -0.685],0.103550136,1.0062772,-12.325322,23.851723,1.0,21135600,-1.14440915e-07,85.99946,8.556574,855.6576,47300,473,2.0307123e-09,0.7164552,96793380.0,6.4154134,774.01447,86.26904,38106.61499619484,0.0014306662,-0.79505754,984.2128
,795.08844,500.0,589.237,3.623905e-05,0.072985865,-24.484725817105403,100,[-1.925 -1.165  0.026 -1.078 -0.702],0.097938776,1.5177027,-10.691768,22.24062,1.0,21185600,5.340576e-07,5.8923697,0.58792865,58.79287,47400,474,3.623905e-07,0.71776813,351589.4,6.1719527,40.888905,7.2985883,38167.79575800896,0.12577218,-0.7413536,61.793095
,10.282736,500.0,95.04966,0.00583484,0.019935904,-25.404072075957373,100,[-1.935 -1.145  0.024 -1.079 -0.701],0.10161632,4.174047,-13.170442,25.251297,1.0,21235600,9.727478e-07,0.95049655,0.095520996,9.552099,47500,475,5.8348396e-05,0.7174388,1279.6925,5.6757617,2.142341,1.9935906,38227.7022023201,9.725039,-0.841709,4.8414273
,1.7561878,497.63,4.426812,0.10598121,0.009486924,-27.462639271425356,100,[-1.94  -1.155  0.024 -1.094 -0.701],98.88963,66.81569,-13.714119,25.067028,100.0,21285363,-6.4849854e-07,0.04426812,0.0066857883,0.6685788,47600,476,0.001059812,0.7173326,51.366028,6.543763,-0.27088618,0.9486925,38287.93677854538,56.941517,-0.8355683,0.8364184
,1.3922981,500.0,4.3427744,0.23382895,0.0103529,-28.4333629865055,100,[-1.939 -1.158  0.026 -1.091 -0.702],0.11373347,71.82888,-13.583035,25.669724,1.0,21335363,6.1035155e-07,0.043427743,0.0064835763,0.6483576,47700,477,0.0023382895,0.7174385,68.33601,6.855952,-0.57609016,1.0352901,38347.34411215782,71.8237,-0.85565716,0.43354875
,2.03767,500.0,4.5019984,0.1219635,0.009672768,-26.595292013598577,100,[-1.938 -1.159  0.026 -1.088 -0.701],0.106381,56.166092,-12.84586,27.090284,1.0,21385363,-1.2302398e-06,0.045019984,0.008545132,0.8545133,47800,478,0.001219635,0.72026044,105.109825,7.0020313,-0.13224256,0.96727693,38406.73233127594,49.07566,-0.9030108,1.1567762
,1.0188828,493.38,1.3866483,0.7732782,0.009893612,-26.861618044618826,100,[-1.941 -1.153  0.025 -1.089 -0.699],98.89111,98.472176,-24.471378,29.219475,100.0,21434701,-3.0517577e-07,0.013866482,0.0012323468,0.12323468,47900,479,0.0077327816,0.7191932,58.658863,7.7059894,-0.91433495,0.9893611,38467.169759988785,98.14672,-0.9739828,0.06880033
,3.1966772,500.0,10.380538,0.04334034,0.008990568,-29.311052839837867,100,[-1.942 -1.152  0.025 -1.088 -0.7  ],0.11724424,30.58638,-19.82397,19.094448,1.0,21484701,-1.7166138e-07,0.10380538,0.013543953,1.3543954,48000,480,0.0004334034,0.72460955,230.99486,6.7644024,0.8606622,0.89905685,38527.30419039726,31.282482,-0.66079915,2.0421216
,11.598213,496.92,44.358,0.007345526,0.014064813,-31.427582782838023,100,[-1.955 -1.159  0.028 -1.097 -0.694],98.873505,8.007031,-17.538734,17.29791,100.0,21534393,9.918213e-07,0.44358,0.047673333,4.7673335,48100,481,7.345526e-05,0.71713674,542.79736,6.0426707,2.1452818,1.4064813,38587.33138537407,8.622018,-0.58462346,4.1362877
,1.6366388,496.87,5.6214437,0.16735752,0.01138876,-27.057749055966475,100,[-1.957 -1.177  0.032 -1.103 -0.702],98.89108,56.036713,-19.689705,19.713478,100.0,21584080,2.2888183e-07,0.056214437,0.01008754,1.008754,48200,482,0.0016735751,0.70550364,160.59958,6.3994865,-0.10112947,1.1388761,38645.72182273865,61.100838,-0.6571157,0.73952675
,3.0506806,500.0,6.0945525,0.027207546,0.0104985805,-25.84444768933059,100,[-1.956 -1.183  0.033 -1.109 -0.713],0.10337788,44.867638,-12.287364,21.295677,1.0,21634080,1.4877319e-06,0.060945522,0.011637704,1.1637704,48300,483,0.00027207544,0.69815046,109.86934,6.266905,1.0524526,1.0498581,38703.84412121773,32.77957,-0.7098545,2.292301
,8.762195,500.0,34.615417,0.014178485,0.010949102,-27.819296502386916,100,[-1.957 -1.185  0.028 -1.108 -0.721],0.11127728,8.572606,-10.66858,18.56728,1.0,21684080,-9.536743e-08,0.34615415,0.03575693,3.5756934,48400,484,0.00014178484,0.6986719,479.03546,5.8872786,1.0928935,1.0949104,38762.5749835968,11.412666,-0.6189094,2.9249272
,2.105862,500.0,6.216272,0.08073455,0.009715467,-26.909119382168655,100,[-1.958 -1.196  0.033 -1.12  -0.72 ],0.10763639,53.57874,-11.119228,19.590546,1.0,21734080,-1.5258789e-07,0.062162716,0.009043279,0.9043279,48500,485,0.0008073455,0.7001722,72.898346,5.6338162,-0.35737735,0.97154677,38820.47026968002,47.486496,-0.6530184,0.59025574
,4.14807,500.0,12.303683,0.035841756,0.010011606,-30.138392273817303,100,[-1.964 -1.194  0.033 -1.116 -0.719],0.12055349,28.129364,-10.537386,22.164036,1.0,21784080,-1.2397766e-07,0.12303683,0.01600293,1.6002932,48600,486,0.00035841754,0.70217526,309.58517,6.7864776,1.0611507,1.0011606,38877.65158367157,24.107597,-0.73880136,2.565853
,73.04655,500.0,65.44406,0.001867836,0.011698618,-23.5395139633436,100,[-1.958 -1.192  0.028 -1.117 -0.717],0.094157994,3.0889945,-11.46137,14.950839,1.0,21834080,-1.0299683e-06,0.6544406,0.06552584,6.552583,48700,487,1.867836e-05,0.7012792,8162.904,5.4286566,5.3680677,1.1698618,38934.65127801895,1.3689901,-0.49836236,9.627426
,5.6944776,497.86,10.212081,0.013199056,0.01053235,-34.664016879905546,100,[-1.954 -1.182  0.034 -1.119 -0.718],98.86075,29.486849,-13.013712,17.035412,100.0,21883866,1.3732911e-06,0.10212081,0.016287189,1.628719,48800,488,0.00013199056,0.69924736,311.8566,6.365675,0.46675277,1.053235,38991.48866271973,17.560873,-0.5678456,1.8218122
,9.254672,500.0,19.709091,0.008777997,0.013989626,-24.39686966081827,100,[-1.952 -1.189  0.03  -1.118 -0.72 ],0.097587585,19.289402,-12.757543,19.375511,1.0,21933866,6.67572e-08,0.19709091,0.028616203,2.8616204,48900,489,8.7779976e-05,0.6983497,796.0642,6.6363025,1.5693127,1.3989625,39048.33791637421,10.805353,-0.64585024,3.534086
,3.3315866,500.0,13.269426,0.029238261,0.012161628,-25.782670715392317,100,[-1.949 -1.2    0.037 -1.126 -0.721],0.10313082,35.10785,-9.115995,24.831284,1.0,21983866,5.722046e-07,0.13269426,0.016534295,1.6534295,49000,490,0.0002923826,0.69780517,169.73303,6.283752,0.3714062,1.2161629,39103.36446237564,30.015728,-0.827709,1.882194
,1.4704345,500.0,7.0227556,0.1672174,0.010580832,-28.878570105987283,100,[-1.946 -1.199  0.033 -1.121 -0.721],0.11551446,60.85033,-8.92654,24.415012,1.0,22033866,9.536743e-07,0.070227556,0.008486964,0.84869635,49100,491,0.001672174,0.6976168,75.715645,6.0715885,-0.17377657,1.058083,39159.99570941925,68.00711,-0.8138328,0.8130902
,775.0186,500.0,725.62427,9.017633e-05,0.09276161,-28.47935724415723,100,[-1.952 -1.195  0.031 -1.121 -0.721],0.11391741,1.5990503,-13.433378,21.496613,1.0,22083866,8.773804e-07,7.2562423,0.72767395,72.76739,49200,492,9.0176326e-07,0.70766205,145430.48,6.2993865,25.411867,9.276159,39215.09623169899,0.12902915,-0.716553,45.36012
,30.827442,496.21,71.924614,0.0015469834,0.018449418,-30.30430880593824,100,[-1.963 -1.183  0.041 -1.116 -0.711],98.87785,5.329232,-15.470757,18.745865,100.0,22133487,7.6293944e-08,0.71924615,0.07776034,7.7760344,49300,493,1.5469834e-05,0.70082897,2496.076,6.5799594,3.0787182,1.8449416,39270.451090574265,3.243863,-0.6248622,6.548107
,2.960221,499.81,10.741395,0.033269234,0.012203314,-32.995500370524645,100,[-1.958 -1.17   0.042 -1.117 -0.718],98.867966,36.53454,-12.785676,38.88479,100.0,22183468,3.528595e-07,0.10741395,0.016084025,1.6084025,49400,494,0.00033269235,0.70312506,154.86327,6.3676105,0.062562704,1.2203314,39326.38977479935,33.78126,-1.2961595,2.2926433
,63.526527,493.69,78.998184,0.0027714733,0.022365402,-31.433113140987153,100,[-1.965 -1.181  0.045 -1.124 -0.716],98.872665,5.357921,-19.096207,20.26919,100.0,22232837,-3.0517577e-07,0.78998184,0.09399846,9.399847,49500,495,2.7714732e-05,0.70714307,18631.049,6.9475017,8.234619,2.2365406,39381.10973191261,1.5741456,-0.67564,13.619705
,3.5565193,481.78,10.426382,0.028900672,0.012679138,-36.97134042982525,100,[-1.964 -1.195  0.045 -1.142 -0.712],98.84653,32.415672,-35.979733,18.743095,100.0,22281015,-2.670288e-07,0.10426382,0.01830776,1.830776,49600,496,0.0002890067,0.7076682,272.87167,7.8936515,1.5232439,1.2679138,39434.02814769745,28.117378,-1.1993247,3.7850182
,15.535863,487.08,71.081245,0.0045463536,0.018163176,-35.95801531929426,100,[-1.98  -1.2    0.044 -1.145 -0.711],98.852356,5.5561724,-31.415154,15.318712,100.0,22329723,-5.531311e-07,0.71081245,0.074884295,7.4884315,49700,497,4.5463534e-05,0.71741235,3714.3315,6.150417,3.8561325,1.8163178,39487.51449942589,6.43672,-1.0471722,7.9836187
,2.1807227,493.54,4.9944315,0.04687556,0.009545123,-32.888850539171735,100,[-1.969 -1.212  0.048 -1.155 -0.702],98.86673,54.462994,-11.0639715,25.694649,100.0,22379077,1.335144e-07,0.049944315,0.008727966,0.87279654,49800,498,0.00046875558,0.7191727,103.02545,6.679914,-0.040064573,0.95451236,39542.37186193466,45.856358,-0.8564882,1.2247349
,1.0367873,489.05,1.5341437,0.57999074,0.010136786,-38.01979020483337,100,[-1.976 -1.212  0.044 -1.156 -0.7  ],98.84451,96.86122,-27.44511,24.81999,100.0,22427982,5.1498415e-07,0.0153414365,0.0018247559,0.1824756,49900,499,0.0057999073,0.71679735,52.43581,6.7512903,-0.845225,1.0136786,39595.057248830795,96.451805,-0.9148366,0.0862872
