ReturnMeanIW,EntropyCoefficient,StdIW,TimeElapsed,ReturnStepMax,InitialReturnMax,MaxIWNorm,Weights,InitialReturnStd,EmpiricalD2,MaxIW,MeanIWNorm,ReturnStepMaxmin,MinIW,MeanEntropy,EpRewMean,InitialBound,MeanIW,Iteration,J_sample_variance,ESSRenyi,InitialReturnMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,ESSClassic,MinIWNorm,StdIWNorm,Bound,EpLenMean,InitialReturnMin
5.1688013,,1.7746313,5492.042196989059,100.0,33.47226,0.13929264,[ 0.171 -1.562 -0.162 -1.412 -1.408],14.884025,6.9822125,13.929264,0.009413346,96.02556,0.012650434,0.009422311,-99.58420672158394,-1.1157387,0.9413346,359,2638.2434,14.322107,3.5858154e-06,1504795,35900,100,21.95829,0.00012650434,0.017746314,2.2205782,66.96,-31.898155
1055.3419,,251.68173,5503.886812925339,100.0,44.216747,25.302076,[ 0.166 -1.555 -0.165 -1.417 -1.41 ],16.70646,15519.858,2530.2078,0.26091245,95.85466,0.00019848738,0.00917226,-99.12516954910079,-1.4738978,26.091242,360,112141840.0,0.0064433576,-6.1798096e-06,1511098,36000,100,1.0632702,1.9848737e-06,2.516817,871.7264,63.03,-31.204552
6.6478252,,1.4098026,5516.817896127701,100.0,44.473106,0.09368472,[ 0.15  -1.565 -0.162 -1.409 -1.41 ],16.608038,2.7268794,9.368472,0.011869417,96.07561,0.10084671,0.0085292,-98.66903394221137,-1.4824369,1.1869415,361,1897.7683,36.671955,1.14440915e-07,1517846,36100,100,41.480423,0.001008467,0.014098027,4.1998377,67.48,-32.2113
3.0039663,,1.0589584,5527.692428588867,100.0,46.52516,0.09328969,[ 0.164 -1.567 -0.152 -1.414 -1.41 ],15.530955,1.974368,9.328969,0.010367164,95.8521,0.11417206,0.01640437,-97.85276455472143,-1.5508379,1.0367165,362,1640.6531,50.64912,7.6293946e-07,1524063,36200,100,48.938786,0.0011417206,0.010589585,0.8248484,62.17,-28.91632
3.0665965,,1.0699834,5539.284338712692,100.0,53.297287,0.08172643,[ 0.172 -1.562 -0.15  -1.405 -1.403],15.607952,2.0240085,8.172644,0.01017751,95.80174,0.119316675,0.014194888,-99.76981622406475,-1.7765744,1.017751,363,1812.6212,49.406906,1.6784668e-06,1530302,36300,100,47.49969,0.0011931667,0.010699833,0.53910303,62.39,-27.254719
1349.7855,,331.99414,5555.334591627121,100.0,52.986958,33.372284,[ 0.175 -1.574 -0.151 -1.407 -1.405],17.249123,26116.785,3337.2285,0.3400138,96.13397,6.318003e-07,0.01503017,-99.07880710609008,-1.7662363,34.00139,364,182121570.0,0.003828955,-4.272461e-06,1537216,36400,100,1.0380085,6.3180026e-09,3.319941,1064.3503,69.14,-34.631786
0.61605597,,0.24129432,5566.830370187759,100.0,40.83499,0.016999118,[ 0.158 -1.568 -0.164 -1.417 -1.404],15.911691,1.0751278,1.6999118,0.01036368,95.542114,0.4599053,0.012945488,-100.15783017098204,-1.361168,1.0363679,365,292.52927,93.01219,-1.5258789e-06,1543009,36500,100,94.857895,0.004599053,0.0024129434,-0.7953154,57.93,-25.370575
1.540449,,1.0591598,5577.7983956336975,100.0,45.836426,0.07636675,[ 0.167 -1.57  -0.162 -1.419 -1.406],14.25986,1.8380158,7.6366754,0.010771114,95.83345,0.060600016,0.013128508,-100.58551978578699,-1.5278697,1.0771115,366,325.93893,54.406498,1.1138916e-05,1549362,36600,100,50.84027,0.00060600013,0.010591598,-0.5309516,63.53,-29.92094
8.556501,,4.266423,5590.710914850235,100.0,34.921738,0.41769114,[ 0.159 -1.569 -0.158 -1.418 -1.406],15.773681,3.4278011,41.769115,0.014163839,95.93904,0.021706518,-0.019390883,-99.48102209626255,-1.1640581,1.4163839,367,7963.784,29.173222,-2.861023e-07,1555862,36700,100,9.927221,0.00021706517,0.042664226,6.401327,65.0,-34.61078
283.67532,,95.13991,5602.658173799515,100.0,36.91541,9.568215,[ 0.165 -1.564 -0.154 -1.406 -1.438],15.4442425,3504.0125,956.8216,0.10316047,96.018814,0.00010353429,0.0091625005,-99.39252360737308,-1.2305095,10.316048,368,8024227.5,0.028538711,3.967285e-06,1562530,36800,100,1.1620504,1.0353428e-06,0.951399,210.83543,66.68,-27.946648
1.8807733,,1.7239904,5614.299124717712,100.0,32.72899,0.13101307,[ 0.142 -1.571 -0.155 -1.397 -1.41 ],13.216585,2.0227294,13.101307,0.0130699305,95.785446,0.042812563,0.0028291836,-98.63866289311164,-1.0909705,1.3069931,369,831.72314,49.43815,-4.2533875e-06,1568667,36900,100,36.497753,0.0004281256,0.017239904,0.32917154,61.37,-25.821178
2.5605283,,0.9512379,5627.950480461121,100.0,35.300034,0.061004844,[ 0.145 -1.565 -0.152 -1.386 -1.416],14.245666,2.518379,6.1004844,0.010001599,96.24521,0.058108076,0.0018666813,-100.23321073630194,-1.1766635,1.0001599,370,571.1426,39.708084,4.577637e-06,1575944,37000,100,52.50544,0.00058108073,0.00951238,0.69322693,72.77,-32.517715
48.062996,,11.73848,5641.446670293808,100.0,43.8497,1.1649426,[ 0.138 -1.571 -0.147 -1.394 -1.417],16.69228,27.470058,116.49427,0.021445578,96.2903,0.014671632,0.031099768,-96.92599558519552,-1.4616601,2.1445577,371,263125.12,3.6403272,-3.5095215e-06,1583098,37100,100,3.229929,0.00014671632,0.11738477,40.402176,71.54,-33.516514
3.7453136,,1.5390395,5653.904855966568,100.0,38.62023,0.105486564,[ 0.161 -1.581 -0.154 -1.402 -1.388],14.254682,2.8278928,10.548656,0.012357315,96.14958,0.021402571,0.032989472,-100.4061055625761,-1.2873386,1.2357315,372,1652.9031,35.36202,2.2888185e-06,1590143,37200,100,39.19815,0.00021402571,0.015390395,1.580477,70.45,-28.135426
4.640918,,1.4214041,5665.50848197937,100.0,38.826813,0.086664364,[ 0.151 -1.572 -0.159 -1.401 -1.386],14.023518,2.5818963,8.666436,0.01181413,95.91852,0.0174869,0.02737195,-99.30070815535979,-1.2942271,1.1814129,373,976.1862,38.731224,,1596588,37300,100,40.85729,0.000174869,0.01421404,2.5613174,64.45,-31.77636
6.689764,,3.015403,5678.519277334213,100.0,34.42504,0.28630897,[ 0.132 -1.577 -0.161 -1.404 -1.392],15.53766,7.2624927,28.630898,0.011214767,96.11714,0.012272007,0.027201975,-99.9919055400358,-1.1474988,1.1214767,374,4121.713,13.769377,2.3269654e-06,1603525,37400,100,12.151357,0.00012272007,0.03015403,3.5973608,69.37,-28.433079
1.007494,,0.9464357,5691.135387659073,100.0,34.226517,0.080597945,[ 0.137 -1.584 -0.161 -1.398 -1.392],13.046662,1.8437934,8.059794,0.00980201,96.07376,0.12603344,0.027038561,-101.08713458454264,-1.140878,0.98020095,375,290.62537,54.23601,5.645752e-06,1610434,37500,100,51.752014,0.0012603344,0.009464357,-0.5416707,69.09,-28.063969
3.4315138,,0.90397847,5703.116376161575,100.0,41.74904,0.053639345,[ 0.137 -1.58  -0.163 -1.401 -1.392],15.93203,1.9378195,5.3639345,0.009530611,96.06224,0.111844055,0.015567733,-100.14827399426045,-1.3916304,0.9530612,376,1010.9148,51.604393,4.8828124e-06,1617252,37600,100,52.64121,0.0011184405,0.009039785,1.4942805,68.18,-31.213085
1.9227109,,0.98817116,5716.28439116478,100.0,38.42372,0.06268242,[ 0.146 -1.581 -0.168 -1.402 -1.403],14.06528,2.026744,6.268242,0.010275383,95.64511,0.0382791,0.01467365,-98.98594986901307,-1.2807956,1.0275382,377,614.1536,49.340225,-4.7683716e-06,1623153,37700,100,51.952263,0.000382791,0.009881712,0.099329114,59.01,-33.60989
2.6988115,,0.78948665,5727.372685670853,100.0,41.975197,0.05057879,[ 0.151 -1.582 -0.174 -1.4   -1.404],14.81601,1.3312771,5.0578794,0.011310611,95.93503,0.07975499,0.016250536,-101.08279498058393,-1.3991776,1.1310612,378,687.6032,75.11584,-4.348755e-06,1629749,37800,100,67.23994,0.0007975499,0.007894866,1.0844316,65.96,-27.024593
3861.77,,1385.3756,5738.650061130524,100.0,48.62728,139.24388,[ 0.143 -1.589 -0.178 -1.403 -1.403],15.60517,430.66583,13924.388,1.400801,95.72357,0.0014597424,0.0277299,-99.47229961885783,-1.6209141,140.0801,379,1493276700.0,0.2321986,-4.577637e-06,1635821,37900,100,1.0120456,1.4597424e-05,13.853756,3828.132,60.72,-27.825348
282.75888,,359.96988,5750.222140312195,100.0,49.242844,36.16987,[ 0.137 -1.63  -0.195 -1.438 -1.391],15.651444,6003.823,3616.9868,0.38257104,95.80913,0.0003126742,0.027291477,-100.91126687817894,-1.6414258,38.257095,380,10064722.0,0.016656054,2.3269654e-06,1642146,38000,100,1.1168984,3.126742e-06,3.599699,155.57391,63.25,-30.808922
11.188911,,3.9543626,5762.966971874237,100.0,46.68932,0.30105564,[ 0.141 -1.622 -0.206 -1.447 -1.392],16.484478,8.692731,30.105566,0.013911031,95.92226,0.006037121,0.020190464,-99.30330907175201,-1.5563098,1.3911029,381,8034.8247,11.503864,1.2207031e-06,1648599,38100,100,11.012694,6.037121e-05,0.039543625,6.6003723,64.53,-33.852844
0.5191108,,0.36339173,5776.1409912109375,100.0,46.022217,0.029109592,[ 0.154 -1.618 -0.213 -1.442 -1.399],15.870056,1.1286707,2.9109592,0.010368922,95.626114,0.3689002,0.019759888,-99.74895531143726,-1.5340658,1.036892,382,306.39792,88.5998,8.163453e-06,1654512,38200,100,89.06116,0.003689002,0.003633917,-1.1106728,59.13,-27.799034
1.3236884,,0.51299804,5786.774872303009,100.0,43.898903,0.035269212,[ 0.162 -1.62  -0.213 -1.441 -1.399],14.338889,1.343689,3.5269213,0.0094148265,95.7794,0.09115572,0.021284532,-99.51650728960468,-1.4633017,0.9414826,383,300.78125,74.42198,-4.8065185e-06,1660692,38300,100,77.10708,0.00091155723,0.005129981,-0.37253022,61.8,-26.794998
29.885168,,18.435263,5799.543290615082,100.0,38.934273,1.8211311,[ 0.176 -1.624 -0.208 -1.444 -1.398],14.05991,112.95418,182.11311,0.02930234,95.71742,0.00024565356,0.015808046,-100.84065201015457,-1.2978107,2.9302344,384,64893.24,0.88531476,-1.6021728e-06,1666836,38400,100,2.4641678,2.4565356e-06,0.18435262,16.092066,61.44,-29.034286
48.826885,,12.722703,5810.593663215637,100.0,36.28325,1.2424301,[ 0.195 -1.595 -0.209 -1.419 -1.403],15.684396,64.877464,124.24301,0.025199644,95.86868,0.0010592649,0.024258291,-101.03166515469398,-1.2094412,2.5199647,385,173638.5,1.5413673,1.5258789e-07,1673289,38500,100,3.7750096,1.0592648e-05,0.12722704,39.08525,64.53,-30.698277
5.466184,,3.3267167,5821.115026950836,100.0,35.197117,0.30209085,[ 0.163 -1.604 -0.218 -1.433 -1.395],13.083016,4.7332387,30.209087,0.014533593,95.51097,0.031729646,0.030061804,-99.66423010499591,-1.1732383,1.4533594,386,1822.6974,21.127184,-8.392334e-07,1679002,38600,100,16.027056,0.00031729645,0.033267166,2.9136884,57.13,-31.00459
421.5624,,117.09777,5831.871267795563,100.0,49.877403,11.775669,[ 0.163 -1.621 -0.215 -1.438 -1.389],14.604592,1528.848,1177.5669,0.1253444,95.82626,0.00028640876,0.022586452,-99.4965077936123,-1.6625768,12.53444,387,18026640.0,0.06540872,3.3569336e-06,1685272,38700,100,1.1328303,2.8640875e-06,1.1709778,356.55472,62.7,-26.019669
31.92679,,10.935134,5845.292426109314,100.0,49.397186,1.0978453,[ 0.129 -1.629 -0.239 -1.436 -1.396],16.511595,43.925594,109.78454,0.019903582,95.72653,0.0007360943,0.017670576,-98.85892000171661,-1.6465726,1.990358,388,125999.63,2.276577,6.1035155e-07,1691312,38800,100,3.206709,7.360943e-06,0.10935133,21.0139,60.4,-30.504005
1.9472185,,1.2637154,5857.178705453873,100.0,38.074425,0.07483735,[ 0.122 -1.625 -0.252 -1.421 -1.401],14.504796,2.585504,7.483735,0.009930902,95.57463,0.05240042,0.01846631,-99.59279037358705,-1.2691435,0.9930902,389,585.78186,38.677177,4.15802e-06,1697127,38900,100,38.17847,0.0005240042,0.012637153,-0.09350741,58.15,-28.827148
3.7642121,,0.9044331,5867.040025949478,100.0,54.933815,0.066617385,[ 0.121 -1.627 -0.246 -1.417 -1.4  ],14.445573,1.7374833,6.661739,0.011163242,95.646515,0.08845275,0.01832474,-100.35325374638496,-1.8311248,1.1163242,390,643.7694,57.554512,2.3651123e-06,1703112,39000,100,60.37169,0.00088452746,0.009044331,1.3505368,59.85,-25.453754
3.6803145,,1.5597342,5878.345198869705,100.0,48.721886,0.12913889,[ 0.114 -1.641 -0.255 -1.429 -1.401],16.134855,2.6854022,12.913889,0.0114156,95.52573,0.020409293,0.0119930785,-99.93723029963844,-1.6240675,1.14156,391,2247.119,37.23837,-4.8828124e-06,1708865,39100,100,34.881794,0.00020409292,0.015597341,1.0189307,57.53,-28.196568
405.20358,,124.780106,5888.478964328766,100.0,53.870308,12.546232,[ 0.097 -1.65  -0.264 -1.43  -1.407],15.424707,1497.6082,1254.6233,0.13112979,95.62291,0.00026809613,0.008689845,-101.41401328855974,-1.7956724,13.112982,392,16360188.0,0.06677314,4.7302246e-06,1714871,39200,100,1.0923009,2.6809612e-06,1.2478008,335.71277,60.06,-27.860924
3.097777,,1.8117281,5901.099353790283,100.0,28.073086,0.15541176,[ 0.067 -1.656 -0.256 -1.441 -1.41 ],11.874336,2.651777,15.541177,0.011386332,95.65709,0.03747844,0.0030936948,-101.17331214198937,-0.93576765,1.1386333,393,833.2607,37.71056,1.8692017e-06,1720924,39300,100,28.314692,0.00037478437,0.01811728,1.5739437,60.53,-27.780468
2.4732606,,2.2068813,5914.603316307068,100.0,36.756977,0.1762796,[ 0.069 -1.661 -0.263 -1.438 -1.416],14.632513,4.2088594,17.62796,0.0119973235,95.86032,0.022841359,0.0048446064,-101.41166566171296,-1.2252326,1.1997323,394,1359.6907,23.759405,1.5258789e-07,1727384,39400,100,22.811888,0.00022841358,0.022068813,-0.040365934,64.6,-28.995228
25.800423,,11.800533,5924.576296806335,100.0,35.59324,1.0328978,[ 0.074 -1.658 -0.269 -1.441 -1.414],13.648387,28.215933,103.28978,0.022082593,95.56569,0.0008973196,0.008012702,-102.30801585428394,-1.1864412,2.2082593,395,82844.48,3.544097,-3.8146972e-08,1733342,39500,100,3.3833644,8.973196e-06,0.118005335,19.498203,59.58,-29.836605
2.0346172,,0.72726524,5935.347242593765,100.0,50.1559,0.04773318,[ 0.079 -1.679 -0.275 -1.442 -1.411],14.1984825,1.4643565,4.7733183,0.01003592,95.43176,0.12423112,0.008928066,-101.12407133443432,-1.6718651,1.0035919,396,330.2343,68.28938,-1.4877319e-06,1739010,39600,100,65.56794,0.0012423112,0.0072726524,0.011485338,56.68,-29.392971
7.3621445,,4.4979663,5947.549478292465,100.0,42.25666,0.4307871,[ 0.069 -1.672 -0.271 -1.439 -1.41 ],16.193611,7.296925,43.07871,0.012543997,95.96057,0.010979442,0.015537278,-100.05823950102395,-1.4085541,1.2543993,397,5537.3926,13.704403,1.7547608e-06,1745594,39700,100,7.2162414,0.00010979442,0.04497966,3.557239,65.84,-28.26073
2.134479,,0.85289955,5959.28729057312,100.0,34.426666,0.05871491,[ 0.059 -1.663 -0.277 -1.442 -1.403],14.376875,1.8463833,5.8714914,0.011086808,95.58507,0.06574727,0.012191748,-101.28693129296607,-1.1475546,1.1086807,398,428.6531,54.159935,6.1035155e-07,1751526,39800,100,62.821537,0.00065747264,0.008528994,0.5751611,59.32,-26.674839
5.294031,,1.3363521,5970.972341775894,100.0,44.82123,0.08309419,[ 0.066 -1.662 -0.278 -1.446 -1.407],16.15341,2.800194,8.309419,0.010389924,95.80997,0.06332384,0.020248367,-98.30111258900487,-1.4940376,1.0389923,399,1706.4193,35.71181,3.3569336e-06,1757689,39900,100,37.674553,0.0006332384,0.013363522,2.7939358,61.63,-34.108234
2.9698758,,1.5646999,5982.391489028931,100.0,34.269306,0.13614936,[ 0.071 -1.66  -0.267 -1.446 -1.399],13.699657,3.1980088,13.614936,0.010732756,95.614914,0.066910855,0.022342158,-98.82749946192052,-1.1423131,1.0732757,400,844.164,31.269457,-2.9754638e-06,1763528,40000,100,31.99596,0.00066910853,0.015646998,0.9270849,58.39,-26.3237
1.0980926,,0.61182725,5992.9076545238495,100.0,50.945312,0.03862343,[ 0.086 -1.65  -0.261 -1.445 -1.397],14.237371,1.5578971,3.862343,0.009702251,95.507996,0.19139628,0.021961147,-101.11088328407753,-1.698176,0.97022516,401,259.38794,64.189095,9.918213e-07,1769319,40100,100,71.548134,0.0019139628,0.006118272,-1.0214999,57.91,-28.14164
49.282745,,24.709496,6004.052453994751,100.0,31.650259,2.4876294,[ 0.088 -1.646 -0.263 -1.448 -1.397],11.778517,106.573586,248.76295,0.03086003,95.586685,0.0008580868,0.019301593,-101.56304586843734,-1.0550065,3.0860026,402,252314.06,0.9383188,2.1362305e-06,1775270,40200,100,1.5358298,8.580868e-06,0.24709493,38.39142,59.51,-28.024494
2.615198,,1.8348588,6015.487251758575,100.0,53.977745,0.17844659,[ 0.112 -1.644 -0.269 -1.435 -1.4  ],15.078074,2.6025186,17.84466,0.01064316,95.43753,0.046741694,0.015716247,-98.91201034942213,-1.7992604,1.0643162,403,388.9718,38.424316,-1.9454956e-06,1780823,40300,100,25.175571,0.00046741692,0.01834859,-0.28742385,55.53,-31.520435
1.0695467,,0.5885265,6025.986006975174,100.0,47.353657,0.029052092,[ 0.11  -1.641 -0.278 -1.435 -1.403],13.265595,1.4040374,2.9052093,0.009587034,95.5177,0.17512383,0.008507313,-102.53635630124246,-1.5784562,0.9587033,404,197.63777,71.223175,-7.2479247e-07,1786712,40400,100,72.629776,0.0017512382,0.005885265,-0.80079794,58.89,-27.596336
44.86807,,13.724116,6037.938123703003,100.0,37.947155,1.369816,[ 0.115 -1.642 -0.275 -1.431 -1.41 ],13.563104,144.33955,136.9816,0.023650782,95.40999,0.00015635612,-0.004714128,-101.7947656467478,-1.2649083,2.3650782,405,197247.95,0.6928108,-3.0517579e-06,1792383,40500,100,2.884114,1.5635612e-06,0.13724117,29.671322,56.71,-28.812302
16.61952,,21.904976,6050.806989431381,100.0,40.988255,2.2030509,[ 0.092 -1.648 -0.273 -1.422 -1.424],15.690699,45.900394,220.30508,0.03017078,95.57881,0.0014936483,-0.0064363643,-101.01057199949004,-1.3662796,3.0170777,406,31982.56,2.1786306,-4.6920777e-06,1798288,40600,100,1.8617684,1.4936482e-05,0.2190498,7.3630295,59.05,-31.753563
14.967786,,22.467627,6062.256402254105,100.0,48.74483,2.2619731,[ 0.078 -1.657 -0.263 -1.433 -1.425],13.071271,28.159458,226.19731,0.030503603,95.771255,0.004226512,-0.0071487,-101.57626862717316,-1.6248267,3.0503602,407,21211.988,3.5512047,1.1444092e-06,1804580,40700,100,1.8099039,4.2265117e-05,0.22467631,6.345558,62.92,-26.696148
3731.306,,4059.1528,6074.306350231171,100.0,49.35011,407.97028,[ 0.084 -1.651 -0.246 -1.432 -1.426],15.304169,350235.38,40797.027,4.089866,95.93468,3.1678722e-09,-0.09290832,-101.27848892242483,-1.6450071,408.98676,408,1391846000.0,0.00028552228,-3.5095215e-06,1811188,40800,100,1.0049884,3.1678722e-11,40.591526,2757.7815,66.08,-27.28872
40.059174,,33.844578,6085.66522526741,100.0,29.300343,3.3984618,[ 0.066 -1.643 -0.233 -1.446 -1.512],13.5342655,277.7007,339.8462,0.041482892,95.6982,3.96419e-05,-0.10233458,-101.01875205324208,-1.1186943,4.148289,409,182791.52,0.3600999,-1.6784668e-06,1817307,40900,100,1.4800757,3.9641898e-07,0.3384458,21.416883,61.19,-33.560776
1.1777364,,0.65070444,6099.087045907974,100.0,34.929962,0.03627834,[ 0.055 -1.657 -0.228 -1.446 -1.521],13.593141,1.432889,3.6278343,0.011119229,95.803696,0.119313374,-0.09794185,-100.85955017641476,-1.1643312,1.1119229,410,405.92157,69.78908,1.1444092e-06,1823618,41000,100,74.489746,0.0011931338,0.0065070447,-0.21600807,63.11,-26.784023
1.6217805,,0.9052395,6111.696701049805,100.0,35.36335,0.057328224,[ 0.047 -1.659 -0.231 -1.452 -1.517],12.319813,2.0207698,5.7328224,0.011171401,95.65393,0.11235453,-0.096508995,-102.27254865644642,-1.1787791,1.11714,411,325.4805,49.48609,-6.8664554e-07,1829731,41100,100,60.363995,0.0011235453,0.009052395,-0.05389762,61.13,-31.962059
107.97547,,35.784203,6123.810674190521,100.0,43.38528,3.601324,[ 0.057 -1.659 -0.226 -1.447 -1.515],15.005158,207.89769,360.13242,0.041409966,95.874344,0.0026618198,-0.09172861,-99.70840108426893,-1.4461718,4.1409965,412,1181241.2,0.48100582,4.272461e-06,1836111,41200,100,1.3214471,2.6618198e-05,0.35784203,87.12355,63.8,-34.776577
176.32104,,54.460625,6136.798960924149,100.0,36.197716,5.379892,[ 0.064 -1.662 -0.223 -1.434 -1.511],14.286503,408.83426,537.9892,0.07216192,95.863464,0.0011127472,-0.10053916,-100.98080526853963,-1.2065871,7.2161913,413,2406201.8,0.2445979,3.604889e-06,1842550,41300,100,1.7254096,1.1127472e-05,0.54460615,151.92421,64.39,-25.241562
6.210496,,1.8833902,6148.412861585617,100.0,37.439377,0.17312309,[ 0.07  -1.645 -0.216 -1.437 -1.519],14.436244,4.219187,17.31231,0.01022364,95.770325,0.0075258436,-0.1060675,-101.08907892953506,-1.2479769,1.022364,414,2146.3926,23.70125,2.2888185e-06,1848810,41400,100,22.76002,7.525843e-05,0.018833902,3.6470644,62.6,-30.130707
7.981403,,2.1341069,6160.110292434692,100.0,34.49102,0.12857066,[ 0.067 -1.628 -0.207 -1.421 -1.525],14.248636,7.8011937,12.857066,0.010981178,95.899445,0.018799856,-0.10888891,-99.5744625621816,-1.149702,1.0981177,415,2795.4417,12.818551,-9.918213e-07,1855233,41500,100,20.934116,0.00018799856,0.021341067,4.770218,64.23,-22.611515
8.949558,,3.2650344,6171.530998468399,100.0,33.647144,0.32272163,[ 0.063 -1.637 -0.202 -1.422 -1.528],12.963962,17.47636,32.272163,0.010746138,95.89935,0.0017384023,-0.11376951,-101.31368434023666,-1.1215658,1.0746139,416,11970.803,5.7220154,5.5503847e-06,1861768,41600,100,9.77377,1.7384022e-05,0.032650344,4.2608585,65.35,-30.92366
9.192696,,5.3534064,6183.590362548828,100.0,28.071974,0.5249183,[ 0.052 -1.637 -0.195 -1.429 -1.533],12.063524,27.760517,52.491833,0.012155557,95.75609,0.007669569,-0.11120869,-101.11246980904744,-0.93572986,1.2155554,417,6788.993,3.6022384,2.5177003e-06,1868002,41700,100,4.9029355,7.669569e-05,0.05353407,4.262485,62.34,-25.383492
2.382549,,0.84841275,6196.220301866531,100.0,42.302704,0.04918305,[ 0.052 -1.639 -0.192 -1.418 -1.53 ],13.598011,2.486804,4.918305,0.0088532325,95.76662,0.075158454,-0.11405531,-101.2697755850481,-1.4100847,0.88532335,418,547.45703,40.212257,5.378723e-06,1874266,41800,100,52.12799,0.00075158454,0.008484128,0.15889263,62.64,-29.671822
1.3192909,,0.6427348,6208.258915185928,100.0,52.811703,0.052141074,[ 0.043 -1.644 -0.189 -1.421 -1.533],14.882534,1.318379,5.2141075,0.010947842,96.160355,0.37561885,-0.10726251,-99.202896850196,-1.7603872,1.0947843,419,383.5135,75.85072,2.9563903e-06,1881253,41900,100,74.36755,0.0037561883,0.006427348,-0.7020011,69.87,-29.060677
2.8469274,,1.6003084,6221.068803787231,100.0,32.93738,0.11281144,[ 0.033 -1.642 -0.194 -1.42  -1.526],12.7594795,2.361073,11.281144,0.012305877,95.99483,0.0550197,-0.10713179,-100.86859849321998,-1.0979187,1.2305877,420,914.94617,42.353626,-6.027222e-06,1887966,42000,100,37.15883,0.000550197,0.016003083,1.1598985,67.13,-31.51434
18.361158,,6.9983478,6233.828849077225,100.0,36.0161,0.70071256,[ 0.023 -1.637 -0.188 -1.417 -1.526],12.131715,19.211481,70.07126,0.015304015,95.73357,0.0003892951,-0.1165872,-99.80570360672912,-1.2005365,1.5304016,421,23474.06,5.2052207,2.2888183e-07,1894077,42100,100,4.5638633,3.892951e-06,0.069983475,13.099098,61.11,-28.301403
3.0626273,,1.0059417,6246.65106844902,100.0,44.499237,0.055282984,[ 0.021 -1.629 -0.195 -1.42  -1.536],12.5616255,2.6850355,5.5282984,0.010261258,95.93567,0.0801209,-0.11759555,-101.46009411635173,-1.4833045,1.0261258,422,846.7967,37.243458,3.3569336e-06,1900699,42200,100,50.993168,0.00080120895,0.010059418,0.63206744,66.22,-23.89618
0.083458126,,0.20693481,6257.496590852737,100.0,26.826588,0.018608604,[ 0.014 -1.633 -0.191 -1.425 -1.537],10.938436,1.0421966,1.8608603,0.010177783,95.64409,0.6453269,-0.11767378,-99.43581204558684,-0.89421594,1.0177783,423,126.11608,95.95118,3.852844e-06,1906625,42300,100,96.0302,0.006453269,0.002069348,-0.8294331,59.26,-21.579414
1.7774205,,0.9437259,6269.268712759018,100.0,41.084095,0.05286347,[ 0.014 -1.634 -0.192 -1.424 -1.537],11.867907,1.9469299,5.2863474,0.010057895,95.82059,0.12449427,-0.119870566,-99.96056176861899,-1.3694746,1.0057895,424,349.28613,51.362915,-4.6920777e-06,1912913,42400,100,53.180317,0.0012449427,0.009437258,-0.13343406,62.88,-23.995705
1.3198829,,0.58178294,6282.672183036804,100.0,51.58816,0.032571383,[ 0.023 -1.632 -0.184 -1.421 -1.539],12.49556,1.5183142,3.2571385,0.009466685,95.89284,0.051937804,-0.11991214,-98.5592590541743,-1.7196014,0.94666845,425,177.24806,65.86252,3.967285e-06,1919257,42500,100,72.585686,0.00051937805,0.005817829,-0.79901314,63.44,-24.873829
17.5618,,7.9120536,6295.464725971222,100.0,30.68945,0.79120964,[ 0.022 -1.634 -0.182 -1.419 -1.539],12.67066,22.495743,79.120964,0.01583461,95.846596,0.00264544,-0.11600985,-99.2849567523666,-1.0229814,1.583461,426,29846.555,4.4452853,1.5258789e-07,1925554,42600,100,3.8510647,2.64544e-05,0.07912053,12.709831,62.97,-23.248627
0.3181365,,0.39913642,6308.438462972641,100.0,28.803596,0.023732616,[ 0.015 -1.637 -0.173 -1.425 -1.535],12.459531,1.1728598,2.3732617,0.010096959,96.12259,0.3968686,-0.116078645,-99.313796963579,-0.9601146,1.009696,427,160.09521,85.26168,5.455017e-06,1932457,42700,100,86.48538,0.003968686,0.003991364,-0.72166044,69.03,-22.699314
10.74267,,4.0311613,6318.560962677002,100.0,31.49495,0.36129382,[ 0.014 -1.635 -0.173 -1.427 -1.535],12.595287,14.321608,36.129383,0.014279224,95.860596,0.005580414,-0.11747167,-100.22561213462852,-1.0498291,1.4279224,428,3865.2178,6.982456,2.5558472e-06,1938842,42800,100,11.148437,5.580414e-05,0.04031161,6.769697,63.85,-20.874546
2.0204875,,0.60429895,6330.090789556503,100.0,44.659645,0.03871543,[ 0.012 -1.642 -0.177 -1.421 -1.536],12.639168,1.4021472,3.8715432,0.010380282,96.08101,0.09984633,-0.11636536,-100.73449168664061,-1.4886532,1.0380284,429,461.75388,71.31919,1.9836425e-06,1945744,42900,100,74.687584,0.0009984634,0.006042989,0.25773716,69.02,-24.005177
1.6591741,,1.0622883,6343.4527323246,100.0,38.39586,0.06054244,[ 0.013 -1.652 -0.175 -1.428 -1.535],13.57212,2.6971045,6.054244,0.0106889345,96.14351,0.030798458,-0.1173196,-99.12050973919266,-1.2798592,1.0688934,430,704.3744,37.076797,3.1661987e-06,1952684,43000,100,50.309925,0.00030798456,0.010622882,-0.44272578,69.4,-21.227245
