TimestepsSoFar,MeanIWNorm,EpThisIter,EpisodesSoFar,InitialReturnMax,InitialReturnStd,ESSRenyi,MaxIWNorm,ESSClassic,MeanEntropy,EntropyCoefficient,MaxIW,MeanIW,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,MinIWNorm,Iteration,Bound,MinIW,StdIW,InitialReturnMean,TimeElapsed,StdIWNorm,EpRewMean,EpLenMean,ReturnStepMax,InitialBound,Weights,InitialReturnMin,J_sample_variance
18683073,0.009608988,100,43700,21.957623,10.715455,84.53433,0.023837782,85.417404,0.80165803,,2.3837783,0.9608988,0.7169553,98.92488,1.1829513,0.0023381244,437,-1.155648,0.23381245,0.3970289,5.340576e-07,34882.47319769859,0.003970289,-17.364740733040044,462.31,100.0,-1.7217189,[-0.559 -0.248 -0.002 -0.256 -0.619],-51.65158,74.86541
18730613,0.008775087,100,43800,24.625362,8.819603,22.662691,0.073574275,32.213238,0.80566424,,7.3574276,0.87750876,2.5205464,98.941055,4.4125385,0.00027178138,438,0.7962749,0.027178138,1.2729366,4.5776366e-07,34942.77513432503,0.012729365,-14.010385703692393,475.4,100.0,-0.82084507,[-0.564 -0.248 -0.004 -0.254 -0.617],-18.050444,340.3311
18777799,0.016048543,100,43900,18.20568,8.814555,2.42436,0.80102223,3.711372,0.80771154,,80.10223,1.6048542,11.845474,98.93538,41.247997,1.022971e-05,439,4.417152,0.001022971,8.1744,-5.722046e-07,35002.98961138725,0.08174399,-15.246736912296651,471.86,100.0,-1.1566169,[-0.562 -0.261 -0.007 -0.263 -0.613],-34.698486,16543.219
18823559,0.010338276,100,44000,14.313359,11.086537,20.220152,0.15878507,24.074516,0.80672085,,15.878508,1.0338277,3.3258781,98.90488,4.9455614,0.00022495509,440,-0.2760687,0.02249551,1.8359598,-1.3160706e-06,35061.0567715168,0.018359598,-21.762554609087257,457.6,100.0,-1.6196823,[-0.571 -0.26   0.002 -0.267 -0.611],-48.590427,664.23895
18867646,0.010212765,100,44100,20.449842,10.3071375,38.408268,0.05173272,53.314552,0.80827236,,5.173272,1.0212764,2.2734907,98.863846,2.603606,0.0009165181,441,0.5466809,0.09165181,0.95567715,-6.4849854e-07,35117.68355488777,0.00955677,-30.01240944868039,440.87,100.0,-1.0701805,[-0.57  -0.258  0.01  -0.268 -0.612],-32.1054,198.52652
18914165,0.01118437,100,44200,22.37041,9.561455,12.244758,0.24335901,14.448144,0.80371225,,24.335901,1.1184372,5.214877,98.91304,8.16676,0.00010574601,442,2.3113692,0.010574602,2.721575,4.386902e-07,35176.85369467735,0.02721575,-20.227254577268088,465.19,100.0,-1.01601,[-0.568 -0.264  0.006 -0.267 -0.611],-30.480309,959.6415
18961645,0.010206134,100,44300,22.450827,9.563763,19.524916,0.13671218,28.264513,0.79745525,,13.671219,1.0206136,3.5213404,98.94385,5.121661,0.00014802223,443,0.49180317,0.014802223,1.6259518,1.0490418e-06,35237.79948949814,0.016259516,-13.33086007856436,474.8,100.0,-1.338661,[-0.551 -0.265  0.012 -0.262 -0.615],-40.159855,638.4098
19010138,0.009815198,100,44400,15.853718,8.100714,49.167587,0.034862995,63.36787,0.80145687,,3.4862998,0.98151976,1.289532,98.95174,2.0338602,0.0009988775,444,0.04962945,0.09988774,0.7462692,-5.7220458e-08,35298.71514368057,0.0074626915,-11.702271531888393,484.93,100.0,-0.8694146,[-0.554 -0.266  0.005 -0.258 -0.622],-26.082443,75.956116
19059421,0.01002207,100,44500,18.116783,9.239104,52.189983,0.043339718,62.24699,0.79697424,,4.333972,1.002207,1.4440002,98.98085,1.9160765,0.0012967105,445,-0.5766127,0.12967105,0.7805021,-6.67572e-07,35361.24648141861,0.00780502,-4.717139806705867,492.83,100.0,-1.4597447,[-0.553 -0.267  0.001 -0.26  -0.617],-43.79232,87.64522
19108144,0.011012272,100,44600,21.989225,8.339971,41.326786,0.08123246,38.482494,0.78963405,,8.123246,1.1012273,1.0064454,98.970566,2.419738,0.0010598692,446,-0.13373303,0.10598692,1.392338,-1.14440915e-07,35422.67197370529,0.0139233805,-7.17193201429125,487.23,100.0,-0.73297423,[-0.546 -0.263 -0.002 -0.255 -0.622],-17.520325,148.5505
19156722,0.07178377,100,44700,26.071932,8.042011,0.053548966,5.769817,1.5013156,0.78721064,,576.9817,7.17838,96.15951,98.96666,1867.4497,5.7933065e-08,447,58.553307,5.7933066e-06,58.144104,1.7642975e-07,35485.12162208557,0.58144104,-8.099651924008468,485.78,100.0,-0.8702318,[-0.541 -0.265  0.001 -0.261 -0.629],-26.106956,805773.5
19201827,0.009162317,100,44800,22.070705,12.177234,61.23676,0.043031845,63.456337,0.78450596,,4.3031845,0.9162317,1.9064226,98.906296,1.6330061,0.0015108007,448,0.03216803,0.15108007,0.6953027,2.7656554e-07,35542.282514333725,0.006953027,-21.13101790898895,451.05,100.0,-1.4666775,[-0.554 -0.264 -0.013 -0.264 -0.632],-44.00033,110.4976
19248870,0.025111634,100,44900,19.877302,9.034862,3.2886946,1.2442918,3.8160567,0.7890827,,124.42918,2.5111632,11.579388,98.9373,30.407202,2.3406898e-05,449,4.0923157,0.0023406898,12.607204,-2.670288e-07,35601.28973174095,0.12607205,-14.74743385463512,470.43,100.0,-1.3577628,[-0.56  -0.268 -0.011 -0.263 -0.634],-40.732872,9332.144
19297852,0.010515654,100,45000,21.18148,8.471511,33.933525,0.09422115,40.612885,0.79294384,,9.422115,1.0515654,2.7859032,98.977036,2.9469383,0.00038707734,450,0.9797231,0.038707733,1.2715999,-3.0517577e-07,35663.867044210434,0.012715998,-5.62255600723099,489.82,100.0,-1.052145,[-0.562 -0.285 -0.004 -0.269 -0.63 ],-31.564346,353.01492
19347091,0.008819263,100,45100,21.250156,8.725359,16.25644,0.12693542,24.831028,0.79168415,,12.6935425,0.88192636,3.474524,98.95964,6.1514087,5.7889167e-05,451,1.4316113,0.0057889167,1.5344554,2.670288e-07,35725.965903282166,0.015344553,-9.935021126720848,492.39,100.0,-0.8236875,[-0.571 -0.293 -0.001 -0.273 -0.626],-24.710629,582.0643
19397091,0.031535584,100,45200,18.721073,8.540998,1.6565816,2.3241718,1.8244107,0.7802478,,232.41719,3.153559,7.7147117,0.023314476,60.365273,2.0039746e-05,452,1.8159418,0.0020039747,23.133503,8.010864e-07,35788.73954606056,0.23133504,-5.828667804800776,500.0,1.0,-0.7592197,[-0.564 -0.308 -0.003 -0.277 -0.627],-22.776611,4964.6196
19447091,0.0082552405,100,45300,23.2453,8.996734,58.453106,0.037562132,66.23018,0.77798766,,3.7562132,0.82552415,0.59398556,0.052451134,1.7107731,0.0011295563,453,-0.4194826,0.11295564,0.58947617,-2.0980835e-07,35851.46225762367,0.0058947615,-13.112783736193867,500.0,1.0,-0.7748436,[-0.575 -0.32   0.004 -0.278 -0.639],-22.976248,84.55418
19497066,0.02666112,100,45400,18.365742,7.3676867,1.0302007,2.101322,1.6032925,0.73599553,,210.1322,2.6661117,39.082176,98.97249,97.06846,5.143448e-06,454,32.84796,0.00051434484,20.886337,4.959106e-07,35915.235322237015,0.20886336,-6.873824188974161,499.75,100.0,-0.6327648,[-5.729e-01 -3.155e-01  3.329e-04 -2.761e-01 -6.410e-01],-18.98296,149063.08
19547066,0.10605172,100,45500,20.89117,8.961774,0.109346196,9.5924,1.2192622,0.7421811,,959.24,10.605173,64.5392,0.05279112,914.52655,2.0094728e-07,455,33.465008,2.0094729e-05,95.45645,9.3460085e-07,35979.25951218605,0.9545645,-13.19776423891137,500.0,1.0,-1.0275462,[-0.57  -0.315  0.01  -0.275 -0.683],-30.826408,399295.88
19596991,0.00927048,100,45600,19.341118,7.749377,71.88447,0.031114807,77.99238,0.7412173,,3.1114807,0.92704797,0.46791226,98.96887,1.391121,0.0015963569,456,-0.49585164,0.1596357,0.49245068,-8.583069e-08,36043.58757328987,0.0049245064,-7.770516159995946,499.25,100.0,-0.8171245,[-0.573 -0.29   0.003 -0.271 -0.677],-24.513733,77.80497
19646430,0.008751315,100,45700,18.661396,7.3045287,28.05174,0.1072626,32.11534,0.73277116,,10.72626,0.8751316,2.33037,98.95087,3.5648413,0.00040946947,457,0.8344741,0.04094695,1.2723392,-2.193451e-07,36106.18705010414,0.012723391,-12.14623883504565,494.39,100.0,-0.79228485,[-0.574 -0.289  0.002 -0.274 -0.678],-23.768541,174.40994
19695742,0.013005302,100,45800,14.914713,7.709784,15.871467,0.22678363,19.546253,0.7187483,,22.678364,1.3005304,3.8601062,98.95549,6.300615,0.00010694671,458,2.1076584,0.010694671,2.6385293,6.1035155e-07,36169.186249017715,0.02638529,-10.975796236252748,493.12,100.0,-0.6981573,[-0.567 -0.3    0.005 -0.277 -0.686],-20.944735,926.3304
19744855,0.013626296,100,45900,16.815487,8.192622,21.324995,0.14343093,23.948957,0.70739836,,14.343094,1.3626297,3.9179018,98.95441,4.689333,0.00017923677,459,1.0512681,0.017923677,2.4282148,-7.05719e-07,36231.11672639847,0.024282146,-11.19761059453506,491.13,100.0,-1.3237836,[-0.573 -0.286  0.005 -0.274 -0.7  ],-39.713478,640.30316
19793147,0.010065637,100,46000,13.323693,8.862919,52.090466,0.046719726,53.651367,0.71149063,,4.6719728,1.0065637,1.5743431,98.95102,1.9197371,0.0007081379,460,-0.20762444,0.07081379,0.93555486,2.479553e-07,36291.5983710289,0.009355547,-11.828050930661844,482.92,100.0,-1.2861121,[-0.561 -0.273  0.006 -0.267 -0.712],-38.58337,89.23802
19842449,0.013782194,100,46100,21.81303,8.098861,20.341022,0.1706588,23.499006,0.70797986,,17.06588,1.3782192,3.941451,98.95926,4.916174,0.00018139633,461,2.3292902,0.018139634,2.4867213,5.340576e-07,36353.25227856636,0.024867216,-10.042076730884189,493.02,100.0,-0.7271005,[-0.563 -0.28   0.008 -0.27  -0.707],-20.660303,852.6185
19892157,0.009549796,100,46200,21.46814,8.529384,52.13929,0.045182493,55.568604,0.70508486,,4.5182495,0.95497954,1.2814348,98.95422,1.9179394,0.0008648342,462,0.11743963,0.08648342,0.8539339,9.918213e-07,36416.35627698898,0.008539339,-11.377711418322916,497.08,100.0,-0.84049135,[-0.569 -0.271  0.012 -0.263 -0.711],-25.214767,77.5336
19941160,0.013510831,100,46300,29.744972,9.541831,1.0558304,0.6881941,3.5325952,0.70010245,,68.81941,1.351083,21.987118,98.96478,94.71219,1.1910339e-06,463,12.33783,0.00011910339,7.0603366,-3.0517577e-07,36479.24335837364,0.070603356,-8.627692995970873,490.03,100.0,-0.9914994,[-0.569 -0.274  0.009 -0.266 -0.714],-25.404037,42270.49
19991021,0.017779635,100,46400,21.073074,7.6161966,2.7339578,0.41549137,8.929679,0.71872765,,41.549137,1.7779635,7.4425817,98.94414,36.57701,1.8098655e-05,464,3.194325,0.0018098656,5.6779737,-7.0095064e-07,36541.643760204315,0.056779735,-13.92610087473708,498.61,100.0,-0.70243657,[-0.578 -0.273  0.006 -0.253 -0.719],-18.486725,3982.6355
20040732,0.014463293,100,46500,15.804399,7.465306,10.361977,0.2036205,17.778759,0.7161606,,20.36205,1.4463294,3.9242444,98.95567,9.650668,3.2856893e-05,465,2.2761493,0.0032856895,3.110345,-7.6293944e-08,36604.61492395401,0.031103447,-11.016851915034211,497.11,100.0,-0.53052217,[-0.578 -0.281  0.007 -0.268 -0.7  ],-15.915665,352.74585
20090201,0.01201602,100,46600,17.698038,8.036751,13.771023,0.20195098,14.887954,0.7158189,,20.195099,1.201602,4.0590057,98.95685,7.261625,0.00030046268,466,1.7950346,0.03004627,2.87302,1.1444092e-06,36667.44822883606,0.028730199,-10.674277893904353,494.69,100.0,-0.8401434,[-5.852e-01 -2.784e-01 -2.510e-04 -2.671e-01 -7.028e-01],-25.204334,295.37888
20139306,0.041441105,100,46700,16.7817,7.267794,0.45019445,3.34079,1.5313447,0.7142032,,334.079,4.144111,21.988121,98.92622,222.12624,1.3469115e-06,467,11.743688,0.00013469116,33.231045,2.2888183e-07,36729.92784881592,0.33231044,-18.113509160047233,491.05,100.0,-0.68736583,[-0.586 -0.282  0.003 -0.277 -0.703],-20.62098,48618.9
20187046,0.011596542,100,46800,17.587833,8.194063,28.553976,0.07520865,43.553387,0.70669013,,7.520865,1.1596541,2.437235,98.91193,3.5021393,8.025724e-05,468,0.6772435,0.008025724,1.3201903,7.1525574e-07,36790.51565408707,0.013201903,-21.021656981736246,477.4,100.0,-0.9404669,[-0.593 -0.271  0.005 -0.285 -0.705],-28.214031,183.4841
20231838,0.01881515,100,46900,19.745651,9.749299,15.029996,0.39424697,9.933355,0.6885001,,39.424698,1.8815149,11.95725,98.86594,6.653362,8.573919e-05,469,8.40721,0.00857392,5.665545,6.1035155e-07,36847.04687666893,0.05665545,-30.02389505868757,447.92,100.0,-1.3762977,[-0.592 -0.285  0.006 -0.293 -0.712],-41.288944,7325.252
20276094,0.01300635,100,47000,17.409763,10.218784,25.25637,0.17528224,22.175224,0.68348366,,17.528225,1.3006351,2.8409505,98.84894,3.959397,0.00027646663,470,0.44051504,0.027646665,2.436578,8.9645386e-07,36903.28289461136,0.02436578,-33.427542820686305,442.56,100.0,-1.2063553,[-0.582 -0.296  0.005 -0.301 -0.73 ],-36.19068,299.69193
20321916,0.009673838,100,47100,19.724894,10.903338,51.77025,0.05528049,55.71289,0.68362164,,5.5280495,0.9673838,2.0965483,98.90839,1.9316113,0.0013697516,471,-0.15247631,0.13697517,0.862501,4.5776366e-07,36962.57495927811,0.00862501,-20.98955063502266,458.22,100.0,-1.6182075,[-0.579 -0.295  0.003 -0.294 -0.736],-48.546238,137.05023
20370075,0.015135951,100,47200,22.67556,8.63451,2.3695602,0.70182073,4.3155274,0.69186693,,70.182076,1.5135951,14.407746,98.90674,42.201923,5.0801038e-05,472,7.6333985,0.005080104,7.12711,-6.8664554e-07,37023.68754005432,0.07127111,-22.457765037706043,481.59,100.0,-1.0428014,[-0.579 -0.299  0.004 -0.292 -0.735],-31.284023,25608.523
20415927,0.021767307,100,47300,23.31762,9.050837,0.7740442,1.6533694,1.7180828,0.6958309,,165.33694,2.1767304,30.509562,98.90044,129.19159,2.4485971e-06,473,19.717287,0.00024485972,16.463398,2.3841858e-07,37080.70421552658,0.16463397,-22.824426389872837,458.52,100.0,-0.9495019,[-0.576 -0.278  0.006 -0.284 -0.727],-28.485058,94305.445
20462585,0.009683749,100,47400,27.299622,9.404835,50.931694,0.051927194,50.33622,0.7031517,,5.1927195,0.96837485,1.4583745,98.91643,1.963414,0.0010599364,474,-0.45725286,0.10599364,0.96188486,8.201599e-07,37138.64225125313,0.009618849,-19.497977197168208,466.58,100.0,-1.3671145,[-5.710e-01 -2.970e-01 -2.644e-04 -2.947e-01 -7.231e-01],-41.013454,181.97751
20510665,0.010932215,100,47500,19.22696,8.560108,47.113842,0.10712898,39.758053,0.6963107,,10.712898,1.0932215,1.3731155,98.944885,2.1225185,0.0007874559,475,-0.03464544,0.07874559,1.3456906,3.6239624e-07,37197.96510839462,0.013456905,-13.248633503847818,480.8,100.0,-0.96627986,[-0.576 -0.296 -0.003 -0.29  -0.716],-28.98841,305.6531
20557795,0.015677065,100,47600,31.905617,9.096775,1.63084,0.91925186,2.8484643,0.7139516,,91.925186,1.5677063,28.494257,98.92444,61.318096,9.786005e-06,476,19.480267,0.0009786005,9.155543,-3.4332277e-07,37256.00229501724,0.09155544,-17.806914395810274,471.3,100.0,-1.1511257,[-0.575 -0.289 -0.005 -0.289 -0.723],-34.533768,86237.08
20603515,0.010974203,100,47700,22.487513,12.071085,60.328968,0.06831718,55.231968,0.71788454,,6.8317184,1.0974205,1.8286322,98.91185,1.6575785,0.001386384,477,-0.7207538,0.1386384,0.98801094,1.6784668e-06,37312.85696744919,0.00988011,-20.151678455691673,457.2,100.0,-1.9801501,[-0.597 -0.287 -0.012 -0.291 -0.705],-59.404564,221.32602
20652145,0.011780482,100,47800,19.344559,8.006533,4.144965,0.27688748,11.358354,0.710068,,27.688747,1.1780481,6.915366,98.94664,24.125654,5.7156763e-06,478,2.8099947,0.0005715676,3.2909727,2.0980835e-07,37372.50018286705,0.03290973,-12.973018691900764,486.3,100.0,-0.8358201,[-0.598 -0.28  -0.013 -0.284 -0.701],-25.074608,3195.2244
20701673,0.019581247,100,47900,20.41965,9.104828,17.545382,0.7019562,6.7008057,0.7001668,,70.195625,1.9581246,5.1823125,98.957886,5.699506,5.676042e-05,479,2.6856012,0.005676042,7.3066087,-6.198883e-07,37431.13985204697,0.07306607,-10.428426408528345,495.28,100.0,-1.0458033,[-0.604 -0.294 -0.017 -0.284 -0.709],-31.374079,962.83167
20750795,0.19215775,100,48000,24.508703,8.49859,0.025813969,17.241358,1.2315893,0.68804055,,1724.1359,19.21577,263.96786,98.94458,3873.8716,9.0997325e-08,480,213.12012,9.099733e-06,172.08136,-2.2888183e-07,37490.44316101074,1.7208135,-13.61246510188748,491.22,100.0,-0.8169571,[-0.607 -0.302 -0.022 -0.286 -0.719],-19.055435,6850714.5
20798020,0.0094281575,100,48100,20.105934,8.063543,62.628704,0.04510467,56.61672,0.68812054,,4.510467,0.9428158,0.9521333,98.93114,1.596712,0.0011243103,481,-0.8786174,0.112431034,0.8253073,-1.1825562e-06,37547.79017019272,0.008253073,-16.25961437067621,472.25,100.0,-1.4488264,[-0.593 -0.298 -0.015 -0.299 -0.731],-43.46475,80.85541
20843746,0.028606243,100,48200,23.854464,10.42101,1.0689361,2.0757864,1.88471,0.6878561,,207.57864,2.8606243,28.550842,98.881744,93.55096,1.4206684e-06,482,10.903322,0.00014206684,20.639868,1.335144e-07,37602.04647684097,0.20639867,-27.03769002235366,457.26,100.0,-1.8245659,[-0.598 -0.302 -0.014 -0.304 -0.731],-54.736977,99603.18
20877682,0.009852532,100,48300,31.423174,16.497053,34.454403,0.0868859,36.04798,0.68314743,,8.68859,0.9852533,4.6953363,98.60184,2.9023867,0.0002848323,483,1.8743072,0.02848323,1.3123043,-6.1035155e-07,37643.923712968826,0.013123043,-67.56049987508405,339.36,100.0,-1.6558851,[-0.599 -0.292 -0.016 -0.31  -0.731],-49.676525,568.51843
20919895,0.009632849,100,48400,26.702251,13.44626,59.269787,0.04245992,59.278503,0.6834781,,4.245992,0.9632851,1.2594036,98.82634,1.6872003,0.0009125036,484,-0.75572526,0.09125036,0.7983955,-1.1825562e-06,37693.91960835457,0.007983955,-36.65426235988386,422.13,100.0,-1.5513856,[-0.601 -0.297 -0.019 -0.307 -0.736],-46.54154,169.39165
20964669,0.0109217195,100,48500,16.367641,9.953307,49.00082,0.059146926,46.149364,0.67823917,,5.914693,1.0921721,1.9282689,98.862656,2.0407822,0.0007778369,485,-0.49387836,0.07778369,1.179787,-6.1035155e-07,37746.774759054184,0.0117978705,-30.745658120676868,447.74,100.0,-1.6955178,[-0.604 -0.299 -0.018 -0.304 -0.736],-50.865517,82.51447
21010935,0.010899704,100,48600,14.805831,8.464106,39.774387,0.084536254,38.364365,0.67874,,8.453626,1.0899704,1.9983549,98.917114,2.5141807,0.00082538486,486,0.22601545,0.082538486,1.38155,,37801.37591481209,0.0138155,-19.174008841198468,462.66,100.0,-1.11776,[-0.601 -0.303 -0.02  -0.302 -0.741],-33.532806,101.12015
21059014,0.010291053,100,48700,16.639698,7.5603886,62.30654,0.045572083,63.530834,0.68126595,,4.5572085,1.0291054,0.97448146,98.9263,1.604968,0.0017010333,487,-0.01556927,0.17010334,0.77970535,6.8664554e-07,37859.31772708893,0.0077970535,-17.718838723405945,480.79,100.0,-0.7814908,[-0.606 -0.304 -0.019 -0.298 -0.74 ],-23.444746,157.57881
21107712,0.009480017,100,48800,12.170227,6.3071547,71.29714,0.024614612,79.035515,0.6846857,,2.4614613,0.9480017,0.6660027,98.95474,1.4025807,0.0028932774,488,-0.10455358,0.28932774,0.48824748,-8.5830686e-07,37918.01013994217,0.004882475,-11.021517706490265,486.98,100.0,-0.6506404,[-0.597 -0.3   -0.018 -0.296 -0.738],-19.519184,45.24074
21155863,0.01751451,100,48900,20.407042,8.657925,12.2567,0.6377919,6.596808,0.6859258,,63.77919,1.7514511,3.8424797,98.93172,8.158803,0.00041426162,489,-0.10638213,0.041426163,6.590403,6.8664554e-07,37975.07970547676,0.06590402,-16.43848451758208,481.51,100.0,-1.3824791,[-0.594 -0.294 -0.018 -0.291 -0.734],-41.47439,698.1381
21202269,0.063226365,100,49000,19.719635,11.104693,0.28835568,5.8283362,1.1761276,0.6762847,,582.8336,6.3226366,70.945366,98.91023,346.79395,4.2284914e-06,490,41.47609,0.00042284915,57.956474,2.670288e-07,38030.995245456696,0.57956475,-20.830392426725222,464.06,100.0,-1.5824633,[-0.585 -0.301 -0.023 -0.294 -0.733],-47.47391,496830.66
21245853,0.01533545,100,49100,15.043018,11.667071,10.232179,0.35454294,8.821771,0.67566466,,35.454296,1.5335453,6.7466183,98.8466,9.773089,0.00010261593,491,1.1189985,0.010261593,4.9301972,-1.5258789e-07,38084.88235282898,0.049301967,-33.42733022240964,435.84,100.0,-1.8001508,[-0.604 -0.294 -0.022 -0.303 -0.743],-54.004513,2064.2185
21292947,0.014233115,100,49200,21.340147,9.879576,7.663634,0.44116065,8.285717,0.6724719,,44.116066,1.4233115,10.081944,98.93054,13.04864,1.9572446e-05,492,3.8654633,0.0019572447,4.735364,-2.0980835e-07,38140.94359469414,0.047353636,-16.356571383195497,470.94,100.0,-1.7209253,[-0.594 -0.298 -0.021 -0.297 -0.743],-51.627754,8974.169
21340889,0.009635337,100,49300,13.960937,7.2448955,37.52287,0.058284096,41.936844,0.6724649,,5.8284097,0.96353364,1.783068,98.93738,2.6650414,0.000893736,493,0.058726788,0.0893736,1.1337552,,38198.575706243515,0.011337551,-15.012973751982273,479.42,100.0,-1.0562612,[-0.584 -0.303 -0.026 -0.294 -0.746],-31.687826,81.82756
21388649,0.011657944,100,49400,15.321447,7.974828,22.881727,0.13521947,26.122198,0.6714055,,13.521948,1.1657943,3.0972776,98.92345,4.3702993,3.0445819e-05,494,0.68919873,0.003044582,1.9605323,6.1035155e-07,38254.65069103241,0.019605326,-18.28126807201455,477.6,100.0,-1.1519003,[-0.584 -0.304 -0.025 -0.289 -0.746],-34.557026,557.9026
21438201,0.009979511,100,49500,16.229296,7.688908,40.885372,0.041080073,56.877445,0.67275673,,4.1080074,0.99795103,1.15872,98.95419,2.4458625,0.0005902791,495,-0.08304131,0.059027914,0.8689431,3.2424927e-07,38314.223143577576,0.008689431,-11.349587691331902,495.52,100.0,-0.79400253,[-0.594 -0.306 -0.03  -0.286 -0.748],-23.82009,97.60853
21487710,0.012135186,100,49600,15.0477705,6.382786,15.44511,0.28630364,11.966095,0.67089236,,28.630365,1.2135186,2.3989086,98.94054,6.474541,9.144981e-05,496,0.61625993,0.009144981,3.2915106,3.8146972e-08,38373.562091350555,0.032915104,-14.719545827468018,495.09,100.0,-0.7005856,[-0.601 -0.303 -0.029 -0.288 -0.746],-21.01757,259.53345
21537239,0.024240173,100,49700,15.342775,6.7690043,5.2225723,0.46215513,10.568944,0.6709226,,46.215515,2.4240177,8.553618,98.94113,19.147652,7.83501e-06,497,6.2757187,0.0007835011,7.051218,6.4849854e-07,38433.19735264778,0.07051218,-14.578217223076123,495.29,100.0,-0.5205666,[-0.604 -0.3   -0.025 -0.282 -0.748],-15.617018,2116.8171
21585934,0.010011586,100,49800,25.884039,9.346688,75.6417,0.028087882,79.55174,0.66796297,,2.8087883,1.0011585,0.4003875,98.93036,1.3220221,0.0029021401,498,-0.73746586,0.29021403,0.50758195,-8.392334e-07,38491.74863195419,0.0050758193,-16.955627157253293,486.95,100.0,-0.98961735,[-0.592 -0.29  -0.029 -0.27  -0.748],-29.688496,109.9781
21635427,0.009953465,100,49900,16.009571,7.724101,10.901663,0.12431299,21.178535,0.66454256,,12.431299,0.9953466,3.5873675,98.947556,9.172913,5.0527593e-05,499,1.328552,0.0050527593,1.9202095,-6.4849854e-07,38551.486471652985,0.019202095,-12.977254946258551,494.93,100.0,-0.74580896,[-0.59  -0.286 -0.028 -0.266 -0.751],-22.374247,482.9883
