OptimizationReturnMean,EmpiricalD2,VarianceInit,J_sample_variance,StdIWNorm,ESSClassic,MeanEntropy,Iteration,TimeElapsed,OptimizationReturnMax,Weights,InitialReturnMean,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIWNorm,EpThisIter,InitialReturnStd,MeanIW,OptimizationReturnMin,InitialBound,InitialReturnMax,EpLenMean,EpisodesSoFar,MaxIW,StdIW,MinIWNorm,MinIW,LearnableVariance,TimestepsSoFar,ESSRenyi,MeanIWNorm,Bound,ReturnMeanIW
4764.0205,1.5545568,-1.0,12535955.0,0.006790658,73.07092,0.4189424,427,6273.564664363861,4999.3667,[ 0.04   0.226 -4.118 -0.644],4764.0205,,10.0,10.0,4764.020859084133,0.0392857,100,906.05035,1.1185963,,4151.7256,4999.3667,476.57,42700,3.92857,0.6790658,0.0009720683,0.09720683,,15158343,64.32701,0.011185963,4611.362,5374.7827
4762.787,2.295845,-1.0,75141670.0,0.017623233,29.284636,0.4189424,428,6293.481979608536,4879.4937,[ 0.045  0.202 -4.109 -0.647],4882.7236,119.93649,10.0,10.0,4882.723794694582,0.15966603,100,682.58844,1.1340927,,4270.421,4999.43,488.38,42800,15.966603,1.7623233,0.00091282954,0.09128296,,15207181,43.556946,0.011340928,4692.626,5620.3896
3913.4087,1.319389,-1.0,6347786.5,0.0074950363,67.73428,0.4189424,429,6315.553812503815,4029.6204,[ 0.027  0.202 -4.119 -0.671],4883.2847,969.87573,10.0,10.0,4883.284715778817,0.044116545,100,540.6273,1.0859438,,4270.974,4999.496,488.46,42900,4.4116545,0.7495037,0.002777585,0.2777585,,15256027,75.792656,0.010859438,4376.442,5079.7705
4607.865,2.2488363,-1.0,35571260.0,0.014394725,44.38615,0.4189424,430,6336.016543865204,4989.5024,[ 0.018  0.19  -4.138 -0.673],4617.8496,9.984056,10.0,10.0,4617.849484306113,0.07619883,100,1022.9416,1.2859844,,4005.5396,4999.4863,462.0,43000,7.619883,1.4394726,0.00063942693,0.06394269,,15302227,44.46744,0.012859844,4370.869,5289.0957
3603.7644,27.381681,-1.0,1463880100.0,0.0922655,4.627832,0.4189424,431,6354.655693531036,4119.7275,[ 0.01   0.169 -4.142 -0.688],4483.5835,879.81885,10.0,10.0,4483.583485685094,0.92090285,100,1074.0546,2.032438,,3871.266,4999.5464,448.66,43100,92.09029,9.22655,8.900059e-06,0.0008900059,,15347093,3.6520767,0.020324377,6850.8105,10054.912
4674.062,1.5318384,-1.0,10633570.0,0.006239633,74.21512,0.4189424,432,6373.24214220047,4979.5728,[ 0.036  0.141 -4.124 -0.647],4694.0244,19.962118,10.0,10.0,4694.0241335950905,0.02874608,100,1026.5248,1.0585774,,4081.7085,4999.5347,469.58,43200,2.874608,0.62396336,0.00073930604,0.073930606,,15394051,65.28104,0.010585774,4243.36,5001.207
4924.792,2.9316459,-1.0,175839920.0,0.026351037,21.384596,0.4189424,433,6393.855113983154,4999.4736,[ 0.049  0.147 -4.112 -0.648],4924.792,,10.0,10.0,4924.791861482476,0.22027524,100,535.15436,1.3743408,,4312.484,4999.4736,492.58,43300,22.027525,2.635104,0.0006024957,0.060249567,,15443309,34.11053,0.013743408,5756.4414,6804.8384
3857.9316,1.0693629,-1.0,2474702.5,0.0024107916,94.61521,0.4189424,434,6414.860958099365,4079.691,[ 0.069  0.113 -4.112 -0.6  ],4777.7495,919.8175,10.0,10.0,4777.749280502347,0.015716854,100,764.82904,1.0105469,,4165.4375,4999.5083,477.94,43400,1.5716856,0.24107917,0.0049938154,0.49938154,,15491103,93.513626,0.01010547,4209.683,4842.875
3685.6162,1.5516783,-1.0,9622754.0,0.007290579,68.642136,0.4189424,435,6433.978852272034,3759.7004,[ 0.068  0.127 -4.11  -0.611],4925.417,1239.8005,10.0,10.0,4925.416901109991,0.0359424,100,462.80426,1.078659,,4313.105,4999.501,492.65,43500,3.5942402,0.7290579,0.0018027204,0.18027204,,15540368,64.44635,0.010786589,4584.051,5346.7847
3365.6243,1.2781003,-1.0,6601264.5,0.005580858,77.904366,0.4189424,436,6454.033091306686,3399.8538,[ 0.076  0.129 -4.092 -0.64 ],4965.2476,1599.6233,10.0,10.0,4965.247745966332,0.040099848,100,338.25797,1.0479212,,4352.9395,4999.477,496.61,43600,4.009985,0.55808574,0.0037396066,0.37396067,,15590029,78.24113,0.010479213,4510.164,5202.3975
4927.0776,16.587477,-1.0,601913400.0,0.048800416,11.284766,0.4189424,437,6474.767750740051,4999.5015,[ 0.067  0.126 -4.1   -0.652],4927.0776,,10.0,10.0,4927.077176976711,0.4061206,100,533.3707,1.7404867,,4314.7656,4999.5015,492.81,43700,40.61206,4.8800416,3.4903125e-05,0.0034903127,,15639310,6.0286446,0.01740487,6151.152,8644.957
4211.0195,4.2787323,-1.0,112515256.0,0.02455332,22.70342,0.4189424,438,6493.967507362366,4279.727,[ 0.094  0.144 -4.094 -0.729],4930.8,719.78076,10.0,10.0,4930.800119762952,0.18309206,100,494.45215,1.3306865,,4318.488,4999.508,493.17,43800,18.309206,2.455332,0.00027008026,0.027008027,,15688627,23.371408,0.0133068655,5232.6655,6499.2393
4864.3486,96.730125,-1.0,42876030000.0,0.4120945,1.4055148,0.4189424,439,6515.610665559769,4999.466,[ 0.108  0.131 -4.113 -0.662],4864.3486,,10.0,10.0,4864.348161306229,4.1465945,100,713.0642,4.9202614,,4252.041,4999.466,486.55,43900,414.6595,41.20945,0.0002588321,0.02588321,,15737282,1.033804,0.049202617,18511.906,24534.035
4176.6426,6.2396297,-1.0,136594910.0,0.026731795,21.339027,0.4189424,440,6535.646466732025,4329.585,[ 0.057  0.119 -4.116 -0.674],4846.5107,669.86816,10.0,10.0,4846.5106715949,0.1312533,100,726.99194,1.3923094,,4234.2046,4999.453,484.77,44000,13.12533,2.6731796,0.00029355494,0.029355496,,15785759,16.026592,0.013923095,5391.0723,6920.5654
0.28131348,1.771615,-1.0,29936950.0,0.009896623,54.768684,0.4189424,441,6557.011393070221,0.5234375,[ 0.066  0.148 -4.075 -0.758],4999.3354,4999.0537,10.0,10.0,4999.334913952338,0.05590094,100,0.10267926,1.0890144,,4387.014,4999.577,500.0,44100,5.590094,0.9896623,0.0013427761,0.13427761,,15835759,56.44567,0.010890143,4629.2715,5444.2827
3543.8562,18.296532,-1.0,1778407700.0,0.11681516,3.985896,0.4189424,442,6577.39687037468,3579.8577,[ 0.075  0.146 -4.042 -0.724],4963.511,1419.655,10.0,10.0,4963.5110226800725,1.1033784,100,356.17096,2.3800972,,4351.198,4999.5127,496.43,44200,110.337845,11.681516,0.00045986607,0.045986608,,15885402,5.4655166,0.02380097,9228.763,11847.896
3581.1562,1.3232821,-1.0,7565988.0,0.006099455,74.61329,0.4189424,443,6597.191922903061,3789.6055,[ 0.047  0.092 -4.049 -0.691],4791.052,1209.8955,10.0,10.0,4791.051851714579,0.033050135,100,754.2437,1.0456729,,4178.7407,4999.501,479.26,44300,3.3050137,0.6099455,0.0023045735,0.23045737,,15933328,75.56967,0.010456729,4393.0493,5097.4155
3441.0947,6.472109,-1.0,1029220700.0,0.08778627,3.8903873,0.4189424,444,6617.356992959976,3639.7424,[ 0.051  0.101 -4.037 -0.723],4800.858,1359.7634,10.0,10.0,4800.8579887016585,0.88287956,100,681.5692,1.766199,,4188.546,4999.506,480.28,44400,88.28796,8.778628,0.001072473,0.10724731,,15981356,15.450914,0.01766199,6460.8457,8018.588
3277.4707,2.6584122,-1.0,26472286.0,0.011386258,47.025852,0.4189424,445,6634.309745550156,4289.6914,[ 0.053  0.043 -4.043 -0.664],3987.3618,709.891,10.0,10.0,3987.3617273958967,0.05199066,100,1361.1532,1.0727965,,3375.0405,4999.5825,399.25,44500,5.199066,1.1386259,0.0004250173,0.04250173,,16021281,37.61644,0.010727963,3948.9136,4947.2812
3325.5505,2.7351208,-1.0,25040878.0,0.0127488,44.047695,0.4189424,446,6653.084923028946,3669.752,[ 0.069  0.057 -4.067 -0.689],4655.3506,1329.7998,10.0,10.0,4655.3504930442205,0.09861902,100,864.62885,1.1311547,,4043.0325,4999.552,465.77,44600,9.861902,1.27488,0.00039059034,0.039059035,,16067858,36.56146,0.011311548,4542.864,5555.527
3707.4524,1.7091506,-1.0,17882846.0,0.011036827,54.725407,0.4189424,447,6672.767338514328,3909.649,[ 0.083  0.079 -4.082 -0.725],4797.2954,1089.8433,10.0,10.0,4797.295610866457,0.057907674,100,723.2771,1.2134205,,4184.985,4999.492,479.88,44700,5.7907677,1.1036828,0.001733669,0.1733669,,16115846,58.5086,0.012134206,4780.2446,5580.745
3871.5483,29.075006,-1.0,2271147000.0,0.112936236,3.1825042,0.4189424,448,6691.663553476334,4199.641,[ 0.086  0.067 -4.087 -0.68 ],4671.3823,799.83386,10.0,10.0,4671.382143675888,1.1116607,100,901.93304,2.04758,,4059.0737,4999.475,467.37,44800,111.16608,11.293622,2.2969758e-05,0.0022969758,,16162583,3.4393802,0.0204758,6681.294,9982.936
4782.5664,109.61668,-1.0,14707062000.0,0.29357678,1.5340269,0.4189424,449,6710.818083524704,4979.4785,[ 0.094  0.097 -4.059 -0.628],4802.5283,19.962004,10.0,10.0,4802.528368765459,2.9536164,100,803.1651,3.6643343,,4190.2246,4999.4404,480.4,44900,295.36163,29.357677,1.5933578e-05,0.0015933578,,16210623,0.91226995,0.036643345,9004.645,15415.343
4446.931,7.300979,-1.0,221912750.0,0.03277528,20.770626,0.4189424,450,6732.063245773315,4989.4546,[ 0.109  0.041 -4.057 -0.651],4456.912,9.9809065,10.0,10.0,4456.912105318352,0.22321776,100,993.04004,1.6781397,,3844.6094,4999.4355,446.07,45000,22.321775,3.2775278,0.000119852964,0.011985296,,16255230,13.696793,0.016781395,5854.9526,7509.416
4325.7954,2.4304602,-1.0,21703592.0,0.008990417,61.912617,0.4189424,451,6751.536247014999,4999.4443,[ 0.132  0.038 -4.053 -0.688],4325.7954,,10.0,10.0,4325.79506979471,0.03941601,100,1203.4474,1.1462488,,3713.491,4999.4443,432.97,45100,3.9416013,0.8990418,7.596821e-05,0.007596821,,16298527,41.14447,0.011462487,4375.8467,5330.4253
4744.4297,1.3810228,-1.0,7620546.5,0.005281184,79.93599,0.4189424,452,6774.035767793655,4989.5537,[ 0.139  0.063 -4.052 -0.708],4754.413,9.983731,10.0,10.0,4754.413316952837,0.025699986,100,870.86847,1.0541288,,4142.097,4999.5376,475.64,45200,2.5699987,0.52811843,0.00079209154,0.07920916,,16346091,72.4101,0.010541287,4337.521,5057.0957
4779.502,2.0906365,-1.0,41742984.0,0.012819979,44.589783,0.4189424,453,6794.925844907761,4989.4854,[ 0.146  0.078 -4.055 -0.729],4789.4863,9.984504,10.0,10.0,4789.486572940889,0.11047857,100,781.17615,1.1500325,,4177.179,4999.4697,479.14,45300,11.047857,1.2819979,0.0010231289,0.10231289,,16394005,47.83232,0.011500325,4687.911,5573.2485
3332.05,1.2142782,-1.0,5372993.5,0.0044067916,84.72086,0.4189424,454,6813.764503240585,3569.809,[ 0.138  0.064 -4.061 -0.752],4761.766,1429.7158,10.0,10.0,4761.7659706722625,0.024196612,100,743.0154,1.0376923,,4149.451,4999.525,476.38,45400,2.4196613,0.4406792,0.002823953,0.2823953,,16441643,82.35345,0.010376925,4370.8203,5045.5557
4775.01,1.8809519,-1.0,19765556.0,0.008650738,62.48865,0.4189424,455,6833.961346626282,4999.472,[ 0.138  0.074 -4.066 -0.779],4775.01,,10.0,10.0,4775.009572729984,0.047006547,100,781.89453,1.1165353,,4162.7017,4999.472,477.69,45500,4.700655,0.86507386,0.00080336473,0.080336474,,16489412,53.16457,0.0111653535,4603.668,5443.4346
4835.9673,8.611043,-1.0,1390617000.0,0.0743608,5.0903773,0.4189424,456,6855.696608543396,4989.521,[ 0.12   0.083 -4.072 -0.782],4845.9487,9.981097,10.0,10.0,4845.948609599867,0.73507756,100,723.611,1.7221222,,4233.637,4999.502,484.73,45600,73.50776,7.4360805,3.798175e-05,0.0037981751,,16537885,11.612995,0.017221224,6625.928,8422.73
4677.8574,1.367804,-1.0,6921670.0,0.004860659,82.19103,0.4189424,457,6875.279202461243,4989.4766,[ 0.141  0.062 -4.092 -0.705],4687.8384,9.980797,10.0,10.0,4687.838412868775,0.022121508,100,878.14874,1.0442106,,4075.5322,4999.4575,469.02,45700,2.2121508,0.48606592,0.0009656958,0.09656958,,16584787,73.109886,0.010442105,4346.81,5062.9214
4815.228,174.4011,-1.0,19349856000.0,0.27738714,2.3322165,0.4189424,458,6894.260033130646,4989.5186,[ 0.138  0.081 -4.084 -0.724],4825.2075,9.980091,10.0,10.0,4825.207533077414,2.654508,100,683.8588,4.2864237,,4212.8965,4999.4985,482.69,45800,265.4508,27.738714,1.5862197e-05,0.0015862198,,16633056,0.5733909,0.042864233,13093.94,21180.182
4500.256,1.4582491,-1.0,10773589.0,0.0062015913,73.104034,0.4189424,459,6912.004024744034,4989.4927,[ 0.149  0.05  -4.102 -0.8  ],4510.2363,9.980315,10.0,10.0,4510.236297406703,0.03688054,100,1065.0134,1.0224221,,3897.9285,4999.473,451.37,45900,3.6880543,0.62015915,0.0010615977,0.10615978,,16678193,68.575386,0.010224219,4061.704,4801.1147
4681.8687,1.6000158,-1.0,16780564.0,0.0079117045,64.29726,0.4189424,460,6933.207074165344,4999.5513,[ 0.158  0.062 -4.115 -0.809],4681.8687,,10.0,10.0,4681.86858545307,0.06255164,100,917.0099,1.0617336,,4069.5518,4999.5513,468.43,46000,6.255164,0.7911705,0.0018130653,0.18130653,,16725036,62.499386,0.010617334,4380.791,5155.322
4755.706,3.0337505,-1.0,60008532.0,0.015343808,34.60219,0.4189424,461,6952.758746147156,4989.5586,[ 0.149  0.078 -4.116 -0.845],4765.687,9.980723,10.0,10.0,4765.687155339543,0.13285428,100,856.0196,1.1161004,,4153.371,4999.5396,476.75,46100,13.285428,1.5343808,0.00035025502,0.035025503,,16772711,32.962498,0.011161004,4349.652,5416.1636
3112.712,1.6015173,-1.0,10874911.0,0.008362716,62.677402,0.4189424,462,6973.26780796051,3279.903,[ 0.169  0.088 -4.105 -0.838],4832.358,1719.6462,10.0,10.0,4832.358024091853,0.05611047,100,595.97504,1.0837198,,4220.0405,4999.5493,483.41,46200,5.6110473,0.8362717,0.0016372087,0.16372088,,16821052,62.440784,0.010837198,4408.2876,5183.1816
4727.455,24.938025,-1.0,2215869700.0,0.09365121,3.4232135,0.4189424,463,6992.834042787552,4999.495,[ 0.175  0.09  -4.125 -0.805],4727.455,,10.0,10.0,4727.455116103813,0.94010496,100,889.1743,1.7631693,,4115.1445,4999.495,472.95,46300,94.0105,9.365122,4.6579706e-05,0.0046579707,,16868347,4.0099406,0.017631691,5628.59,8686.346
1197.4775,3279.3997,-1.0,255532060000.0,4.1370983,1.0839044,0.4189424,464,7011.875448465347,1210.46,[ 0.136  0.099 -4.11  -0.801],4986.5366,3789.059,10.0,10.0,4986.536689875523,41.58773,100,120.50382,43.30697,,4374.223,4999.519,498.75,46400,4158.773,413.70972,1.0285872e-05,0.0010285872,,16918222,0.030493386,0.43306974,177902.62,212967.39
4492.6724,2.2455606,-1.0,61352800.0,0.019816406,33.110188,0.4189424,465,7031.327167749405,4999.4346,[ 0.18   0.067 -4.109 -0.826],4492.6724,,10.0,10.0,4492.6722982423225,0.1406627,100,1033.8634,1.3942022,,3880.3691,4999.4346,449.6,46500,14.066271,1.9816407,0.0006098973,0.06098973,,16963182,44.53231,0.013942021,4662.1963,5579.7446
3134.1348,33.991787,-1.0,1798556000.0,0.10747495,3.1881275,0.4189424,466,7051.091020822525,3919.7676,[ 0.177  0.045 -4.125 -0.777],4213.85,1079.7158,10.0,10.0,4213.850399240076,1.0710994,100,1137.2263,1.9503419,,3601.541,4999.4834,421.9,46600,107.10994,10.747495,8.901558e-05,0.008901558,,17005372,2.9418871,0.01950342,5888.3516,9458.266
4593.9707,2.6543593,-1.0,47062490.0,0.01916189,31.954655,0.4189424,467,7072.695227146149,4999.5444,[ 0.151  0.059 -4.128 -0.86 ],4593.9707,,10.0,10.0,4593.970480812365,0.14726591,100,914.02625,1.3131253,,3981.654,4999.5444,459.73,46700,14.726592,1.916189,0.0007689941,0.07689941,,17051345,37.673874,0.013131252,4415.218,5412.8164
2971.2356,2.0355816,-1.0,19584400.0,0.011016785,46.665386,0.4189424,468,7091.430921316147,3770.092,[ 0.161  0.045 -4.13  -0.889],4200.7236,1229.4885,10.0,10.0,4200.724074399081,0.07864199,100,1073.0575,1.0304995,,3588.403,4999.5806,420.65,46800,7.864199,1.1016786,0.00059629115,0.059629116,,17093410,49.12601,0.010304995,3817.2,4690.822
2537.4382,2.415122,-1.0,19914582.0,0.012789975,44.262424,0.4189424,469,7110.49794793129,3030.1504,[ 0.144  0.052 -4.123 -0.887],4506.7876,1969.3491,10.0,10.0,4506.787351319894,0.059404857,100,902.5118,1.1397594,,3894.4766,4999.4995,451.08,46900,5.940486,1.2789975,0.0006654907,0.06654907,,17138518,41.405777,0.011397592,4303.7065,5255.279
4471.147,3.3500419,-1.0,73965944.0,0.019484922,32.096226,0.4189424,470,7129.209310531616,4999.5664,[ 0.127  0.049 -4.125 -0.899],4471.147,,10.0,10.0,4471.147185075286,0.13091482,100,1152.1233,1.339611,,3858.8281,4999.5664,447.44,47000,13.091483,1.9484924,0.0001662635,0.01662635,,17183262,29.850372,0.01339611,4672.43,5793.1655
3231.6035,2.0755396,-1.0,12831160.0,0.008405275,60.56837,0.4189424,471,7147.754098653793,3799.875,[ 0.146  0.049 -4.127 -0.925],4431.291,1199.688,10.0,10.0,4431.291598625452,0.03264981,100,1020.4747,1.0417234,,3818.9727,4999.563,443.53,47100,3.2649813,0.8405274,0.0006849229,0.06849229,,17227615,48.18024,0.010417234,4161.638,5043.7896
4847.8633,2.0253456,-1.0,22515780.0,0.01015889,56.16331,0.4189424,472,7168.660670042038,4989.632,[ 0.149  0.07  -4.136 -0.933],4857.8438,9.98035,10.0,10.0,4857.843869859508,0.057437114,100,639.10376,1.1498834,,4245.5186,4999.6123,485.96,47200,5.7437115,1.015889,0.00076108315,0.076108314,,17276211,49.37429,0.011498833,4653.9746,5525.403
3299.3474,1.5464689,-1.0,12177882.0,0.008582607,63.505188,0.4189424,473,7186.16982793808,3559.7266,[ 0.165  0.073 -4.133 -0.933],4739.1343,1439.7866,10.0,10.0,4739.1340508688845,0.06584318,100,715.1976,1.1321611,,4126.821,4999.513,474.17,47300,6.584318,0.85826075,0.002051928,0.2051928,,17323628,64.663445,0.01132161,4559.457,5320.9116
3873.384,1.1736473,-1.0,4366267.5,0.0040124846,86.19919,0.4189424,474,7207.572104692459,4229.886,[ 0.171  0.068 -4.132 -0.895],4643.0903,769.70654,10.0,10.0,4643.090230148958,0.02137731,100,879.6222,1.0027957,,4030.7673,4999.593,464.59,47400,2.137731,0.40124848,0.002815933,0.2815933,,17370087,85.204475,0.010027956,4125.01,4788.3696
4854.158,4.8949385,-1.0,166193500.0,0.025694631,19.838972,0.4189424,475,7229.152773857117,4989.4976,[ 0.165  0.074 -4.132 -0.914],4864.1387,9.979907,10.0,10.0,4864.138711099375,0.16455054,100,602.6315,1.2782633,,4251.8296,4999.4775,486.61,47500,16.455055,2.5694633,0.00027242227,0.027242227,,17418748,20.429266,0.0127826305,4888.514,6243.2163
3814.8674,1.4130282,-1.0,9207109.0,0.007827333,65.10727,0.4189424,476,7253.452567100525,3919.7585,[ 0.166  0.088 -4.142 -0.864],4894.6646,1079.7966,10.0,10.0,4894.664226655028,0.04704443,100,509.83347,1.0692054,,4282.346,4999.555,489.62,47600,4.704443,0.78273344,0.0019501811,0.19501811,,17467710,70.77,0.010692054,4413.0806,5140.948
3513.0405,3.932164,-1.0,46576704.0,0.017580088,36.052887,0.4189424,477,7271.769824266434,3709.8677,[ 0.175  0.075 -4.149 -0.869],4802.754,1289.7139,10.0,10.0,4802.754265361992,0.09201535,100,700.772,1.3200203,,4190.4326,4999.5815,480.45,47700,9.201535,1.7580088,0.00044389023,0.044389024,,17515755,25.43129,0.013200203,5284.545,6498.7583
4888.3857,1.3163654,-1.0,10004600.0,0.006514981,73.44985,0.4189424,478,7291.315513372421,4999.5034,[ 0.149  0.081 -4.152 -0.877],4888.3857,,10.0,10.0,4888.385506795625,0.043684058,100,582.5726,1.0836153,,4276.0737,4999.5034,488.98,47800,4.368406,0.65149814,0.003978248,0.39782485,,17564653,75.96675,0.010836151,4536.291,5238.8145
4606.8574,1.4138174,-1.0,15680023.0,0.008057182,64.20031,0.4189424,479,7310.515261888504,4999.53,[ 0.154  0.068 -4.147 -0.847],4606.8574,,10.0,10.0,4606.857473161095,0.051872585,100,1067.4724,1.0789769,,3994.5425,4999.53,460.91,47900,5.1872587,0.80571824,0.0029130843,0.29130843,,17610744,70.73049,0.010789769,4141.3945,4869.4614
4599.0244,35.86628,-1.0,3741802000.0,0.12168142,3.7161832,0.4189424,480,7327.445810079575,4999.5796,[ 0.161  0.054 -4.15  -0.846],4599.0244,,10.0,10.0,4599.024591097283,1.2153014,100,1006.15466,2.390541,,3986.7034,4999.5796,460.21,48000,121.53014,12.168143,1.4487956e-05,0.0014487957,,17656765,2.788134,0.023905411,8080.9277,11748.023
4759.7334,5.5576034,-1.0,208801940.0,0.03503507,13.149049,0.4189424,481,7347.712260007858,4989.589,[ 0.131  0.061 -4.14  -0.84 ],4769.716,9.982514,10.0,10.0,4769.715775737891,0.3142684,100,758.17096,1.3632102,,4157.396,4999.5713,477.18,48100,31.426842,3.5035064,0.00018324426,0.018324427,,17704483,17.993368,0.013632101,4657.288,6100.806
4539.3496,3.2558584,-1.0,51099308.0,0.014039387,41.488434,0.4189424,482,7368.558535337448,4999.5215,[ 0.147  0.046 -4.131 -0.876],4539.3496,,10.0,10.0,4539.349848162182,0.0993244,100,988.59534,1.1821998,,3927.0356,4999.5215,454.27,48200,9.93244,1.4039388,0.000103571525,0.010357153,,17749910,30.713865,0.011821997,4632.59,5737.4487
3690.498,1.5578195,-1.0,7707389.5,0.0061019957,74.41452,0.4189424,483,7387.861352443695,3979.7405,[ 0.131  0.064 -4.126 -0.876],4710.347,1019.84937,10.0,10.0,4710.347473567487,0.02502008,100,830.46295,1.0406483,,4098.025,4999.59,471.26,48300,2.502008,0.6101996,0.00088602817,0.08860282,,17797036,64.19229,0.010406483,4336.463,5100.7183
4834.0205,1.68339,-1.0,16915644.0,0.008176992,64.095146,0.4189424,484,7407.708469867706,4989.5645,[ 0.132  0.085 -4.116 -0.9  ],4844.0005,9.980509,10.0,10.0,4844.000600766125,0.04197351,100,690.53906,1.0925205,,4231.6836,4999.545,484.53,48400,4.197351,0.81769913,0.00081701507,0.08170151,,17845489,59.40394,0.010925206,4534.0596,5328.513
2604.3271,770.8258,-1.0,58475290000.0,1.2306578,1.1857947,0.4189424,485,7425.989378929138,2710.414,[ 0.126  0.083 -4.145 -0.934],4893.4893,2289.162,10.0,10.0,4893.489184890262,12.367109,100,461.16354,13.481318,,4281.168,4999.576,489.49,48500,1236.7109,123.065796,5.22867e-05,0.0052286703,,17894438,0.129731,0.13481317,39441.367,56441.684
2632.5142,5.382099,-1.0,68848456.0,0.02093316,27.287476,0.4189424,486,7441.44820189476,3819.9404,[ 0.128  0.021 -4.141 -0.949],3812.1494,1179.6353,10.0,10.0,3812.149430897008,0.13953589,100,1267.5275,1.2823657,,3199.829,4999.5757,381.88,48600,13.9535885,2.093316,0.00026664356,0.026664358,,17932626,18.58011,0.012823657,4606.83,6027.374
4482.9746,1.652494,-1.0,13138031.0,0.009438093,61.558147,0.4189424,487,7457.5254628658295,4999.5786,[ 0.13   0.051 -4.146 -0.94 ],4482.9746,,10.0,10.0,4482.974392543696,0.05491156,100,970.62134,1.1943316,,3870.6533,4999.5786,448.68,48700,5.491156,0.9438093,0.0022059926,0.22059926,,17977494,60.514595,0.011943316,4193.8945,4981.0293
4007.2466,4.166012,-1.0,137289230.0,0.026892772,18.92545,0.4189424,488,7473.680885314941,4989.537,[ 0.141  0.037 -4.156 -0.943],4017.2263,9.979477,10.0,10.0,4017.2260928663854,0.2573202,100,1237.9218,1.2993212,,3404.9128,4999.5166,402.3,48800,25.732021,2.689278,0.00038641278,0.038641278,,18017724,24.003773,0.012993212,4012.739,5262.52
4044.5645,9.688478,-1.0,403705180.0,0.039845645,11.715115,0.4189424,489,7491.7809019088745,4999.5527,[ 0.162  0.04  -4.153 -0.958],4044.5645,,10.0,10.0,4044.5645847225082,0.29622465,100,1149.6534,1.4514798,,3432.2468,4999.5527,405.09,48900,29.622467,3.984565,0.00029544075,0.029544076,,18058233,10.321538,0.014514798,4997.1235,6903.043
4576.31,1.0741593,-1.0,2313239.0,0.0028326202,92.96959,0.4189424,490,7511.913496732712,4989.609,[ 0.174  0.064 -4.154 -0.933],4586.2905,9.980542,10.0,10.0,4586.290539105069,0.019708702,100,967.99396,1.0300735,,3973.9683,4999.5894,458.96,49000,1.9708703,0.283262,0.0053983075,0.53983074,,18104129,93.09606,0.010300734,4029.0867,4663.7075
4528.3564,4.226599,-1.0,113260264.0,0.021112043,27.634396,0.4189424,491,7530.248613119125,4999.629,[ 0.178  0.062 -4.164 -0.943],4528.3564,,10.0,10.0,4528.356132986428,0.12842076,100,1052.3783,1.3046356,,3916.0288,4999.629,453.18,49100,12.842076,2.1112044,0.0001507046,0.01507046,,18149447,23.659683,0.013046357,4957.419,6216.283
4051.4475,2.512241,-1.0,50841130.0,0.016324146,34.505238,0.4189424,492,7553.428703069687,4279.6904,[ 0.175  0.074 -4.163 -0.89 ],4771.3003,719.85297,10.0,10.0,4771.300394846668,0.10095116,100,846.0196,1.1848674,,4158.984,4999.5435,477.32,49200,10.095116,1.6324146,0.0010238617,0.10238618,,18197179,39.8051,0.011848672,4811.6265,5782.1514
1630.1864,4.0042524,-1.0,29008656.0,0.019957626,28.490593,0.4189424,493,7572.934450626373,1660.3054,[ 0.174  0.084 -4.174 -0.951],4969.449,3339.263,10.0,10.0,4969.449390164226,0.14148591,100,209.38004,1.2597317,,4357.13,4999.5684,497.05,49300,14.148591,1.9957626,0.0001605318,0.01605318,,18246884,24.97345,0.012597314,5050.7954,6276.0854
3455.2056,1.5415599,-1.0,7234080.5,0.0059241164,76.98406,0.4189424,494,7593.81964635849,3609.995,[ 0.149  0.08  -4.179 -0.933],4844.7617,1389.556,10.0,10.0,4844.7616732585875,0.02546217,100,620.45715,1.0834521,,4232.4443,4999.5513,484.62,49400,2.546217,0.5924117,0.0010286045,0.10286044,,18295346,64.869354,0.010834521,4577.0615,5337.3125
4842.674,1.1446843,-1.0,4647250.0,0.003956131,86.814415,0.4189424,495,7613.603006839752,4999.605,[ 0.157  0.098 -4.189 -0.936],4842.674,,10.0,10.0,4842.67407682825,0.023460055,100,797.447,1.0151184,,4230.35,4999.605,484.38,49500,2.3460054,0.39561313,0.003630354,0.3630354,,18343784,87.36033,0.010151183,4288.6914,4943.8164
1959.9979,9.163036,-1.0,94951070.0,0.042396534,12.537763,0.4189424,496,7633.664893627167,1980.1318,[ 0.151  0.105 -4.176 -0.958],4979.47,3019.4722,10.0,10.0,4979.470138215563,0.27209207,100,196.98729,1.6052035,,4367.1465,4999.604,498.03,49600,27.20921,4.2396536,0.0001245446,0.012454461,,18393587,10.913413,0.016052036,6159.6016,8013.137
4920.2144,23.887754,-1.0,3238075000.0,0.11323527,3.3801308,0.4189424,497,7655.694423675537,4999.641,[ 0.132  0.086 -4.175 -1.001],4920.2144,,10.0,10.0,4920.214292595259,1.0899799,100,573.007,2.117948,,4307.8853,4999.641,492.11,49700,108.99799,11.323528,0.0001002073,0.01002073,,18442798,4.1862454,0.021179475,7520.9756,10513.737
