TimestepsSoFar,MaxIW,ESSClassic,Bound,OptimizationReturnMean,MeanIWNorm,MinIWNorm,InitialBound,InitialReturnMean,EpLenMean,EpisodesSoFar,ReturnStepMax,MeanIW,InitialReturnMax,ESSRenyi,TimeElapsed,EpThisIter,MaxIWNorm,InitialReturnStd,MinIW,ReturnStepMaxmin,Iteration,StdIW,VarianceInit,J_sample_variance,Weights,ReturnMeanIW,MeanEntropy,LearnableVariance,EpRewMean,StdIWNorm,OptimizationReturnMin,OptimizationReturnMax,InitialReturnMin,EmpiricalD2
21624503,80.58409,4.3219223,6120.3125,4949.855,0.0171445,0.00014499333,4337.4893,4949.855,495.01,48900,10.0,1.7144499,4999.9395,6.5025525,10645.350934743881,100,0.8058409,497.47916,0.014499334,10.0,489,8.066638,-1,1643650700.0,[-0.106  1.478 -2.939 -2.311 -2.038],8521.734,-0.5720236,True,4949.8547142113275,0.08066637,,4999.9395,,15.378576
21674503,34.34874,13.157167,5713.509,0.17901856,0.015225555,0.00016761564,4387.4854,4999.85,500.0,49000,10.0,1.5225554,4999.9346,10.397596,10656.013224840164,100,0.34348738,0.05786722,0.016761564,10.0,490,3.91164,-1,58532068.0,[-0.105  1.481 -2.942 -2.337 -1.991],7612.59,-0.5537935,True,4999.849831565302,0.039116398,,0.26367188,4999.671,9.617607
21724503,711.89215,1.5587174,31551.117,0.26220214,0.08933096,1.435959e-07,4387.482,4999.8477,500.0,49100,10.0,8.933095,4999.9414,0.21806258,10667.215792417526,100,7.1189213,0.07022325,1.435959e-05,10.0,491,70.99159,-1,2014822000.0,[-0.105  1.457 -2.945 -2.375 -1.973],44664.656,-0.61569417,True,4999.847493493478,0.7099159,,0.35595703,4999.5854,458.58395
21774503,850.6309,1.1680866,25176.977,0.25563475,0.092012204,1.0406298e-08,4387.494,4999.8604,500.0,49200,10.0,9.201221,4999.9463,0.08643851,10677.959835529327,100,8.506309,0.06825725,1.0406299e-06,10.0,492,84.63627,-1,2137603000.0,[-0.093  1.414 -2.939 -2.404 -2.035],46005.445,-0.70181495,True,4999.859950618013,0.84636265,,0.34179688,4999.6045,1156.8918
21824503,3.1128993,81.4031,4546.076,0.19912598,0.010464677,0.0033649248,4387.511,4999.878,500.0,49300,10.0,1.0464677,4999.956,79.654564,10689.48524093628,100,0.031128993,0.06594756,0.33649248,10.0,493,0.5001792,-1,27650356.0,[-0.085  1.393 -2.946 -2.418 -2.121],5232.206,-0.6877819,True,4999.878093668426,0.0050017918,,0.27685547,4999.679,1.2554208
21874503,7.261757,49.731617,5035.8784,0.22637695,0.012251661,0.00011176517,4387.508,4999.8735,500.0,49400,10.0,1.2251662,4999.951,31.574852,10700.064547300339,100,0.07261757,0.06254721,0.011176517,10.0,494,1.2317601,-1,37899500.0,[-0.084  1.392 -2.936 -2.424 -2.107],6125.663,-0.68246335,True,4999.873680009158,0.012317602,,0.30371094,4999.6475,3.1670773
21924503,1571.9514,1.1238618,64614.36,0.17626464,0.16671711,2.9815386e-08,4387.5127,4999.8794,500.0,49500,10.0,16.671711,4999.9546,0.10674467,10710.38021016121,100,15.719514,0.053284418,2.9815385e-06,10.0,495,156.37576,-1,7018006000.0,[-0.07   1.407 -2.931 -2.413 -2.101],83357.336,-0.76206,True,4999.879172836687,1.5637575,,0.25146484,4999.703,936.81494
21974503,29.856686,13.687702,5695.247,0.12956543,0.015278662,1.3739238e-05,4387.5186,4999.8857,500.0,49600,10.0,1.527866,4999.963,9.923379,10721.385406970978,100,0.29856685,0.05805052,0.0013739238,10.0,496,3.8366864,-1,58943124.0,[-0.053  1.388 -2.931 -2.433 -2.181],7639.186,-0.80077976,True,4999.886206674699,0.038366865,,0.20605469,4999.757,10.077212
22024503,20.311188,18.493376,4967.3623,0.18438476,0.012714842,6.835861e-05,4387.5205,4999.8887,500.0,49700,10.0,1.2714844,4999.967,19.411375,10732.07738494873,100,0.20311187,0.058110103,0.006835861,10.0,497,2.6693125,-1,40820230.0,[-0.044  1.394 -2.936 -2.398 -2.22 ],6357.2656,-0.8399434,True,4999.888236634919,0.026693124,,0.2626953,4999.704,5.1516185
22074005,200.3247,1.9952179,9742.5,4940.0107,0.028607387,0.00012472326,4337.6216,4949.99,495.02,49800,10.0,2.8607388,4999.9688,1.8488362,10742.856130838394,100,2.003247,496.48975,0.012472326,10.0,498,20.049643,-1,10111366000.0,[-0.031  1.401 -2.943 -2.403 -2.259],14246.141,-0.78810966,True,4949.990262567487,0.20049644,,4989.989,9.980086,54.08808
22124005,132.984,3.1888533,8618.418,0.2169043,0.027775759,1.2376656e-06,4387.517,4999.8843,500.0,49900,10.0,2.7775762,4999.9575,1.3505924,10754.563906908035,100,1.32984,0.06398579,0.00012376657,10.0,499,15.30423,-1,194795520.0,[-0.05   1.402 -2.938 -2.38  -2.207],13887.681,-0.8514959,True,4999.884128476607,0.15304227,,0.29003906,4999.6675,74.04159
