VarianceInit,LearnableVariance,MeanIWNorm,OptimizationReturnMin,ESSClassic,MeanEntropy,OptimizationReturnMax,ReturnStepMax,ReturnMeanIW,MinIWNorm,InitialBound,InitialReturnMin,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpThisIter,EpLenMean,OptimizationReturnMean,MeanIW,TimeElapsed,Bound,InitialReturnMean,StdIW,MaxIWNorm,MinIW,EmpiricalD2,Weights,ESSRenyi,J_sample_variance,EpisodesSoFar,Iteration,StdIWNorm
-1,True,0.014574831,,21.812096,-0.42122295,2290.218,10.0,6677.5127,0.00082569715,4301.99,2709.6853,339.4674,4914.351250712002,20.724064,10.0,18864540,4999.9033,100,491.55,2204.666,1.4574832,12868.61782693863,5371.691,4914.351,2.7594633,0.20724064,0.08256972,4.547296,[-0.01   0.354 -2.102 -2.418 -1.852],21.99109,35410916.0,41100,411,0.027594633
-1,True,0.0128086945,,23.880285,-0.4301567,4999.902,10.0,6299.523,4.345409e-05,3937.817,,867.7105,4550.17702573412,18.057156,10.0,18910075,4999.902,100,455.35,4550.1772,1.2808695,12893.36290550232,4895.5254,4550.1772,2.2868292,0.18057156,0.004345409,5.2567663,[-0.017  0.351 -2.101 -2.419 -1.84 ],19.023102,132986750.0,41200,412,0.02286829
-1,True,0.024033053,,5.6931305,-0.4518039,2310.187,10.0,11044.665,2.4545476e-05,4312.786,2689.7158,328.46237,4925.146280721052,88.40166,10.0,18959337,4999.903,100,492.62,2235.4307,2.403305,12922.320434808731,7789.284,4925.1465,9.781489,0.8840166,0.0024545477,28.261118,[-0.01   0.365 -2.098 -2.416 -1.849],3.5384305,435446560.0,41300,413,0.097814895
-1,True,0.010541513,,87.749245,-0.44330063,2880.396,10.0,4874.169,0.0037476933,3930.1147,2119.5005,817.28937,4542.47474186792,2.4734542,10.0,19004795,4999.8965,100,454.58,2422.974,1.0541514,12951.340869903564,4201.8525,4542.4746,0.393879,0.024734542,0.37476933,1.2054076,[-0.018  0.368 -2.102 -2.472 -1.871],82.95949,7048591.5,41400,414,0.00393879
-1,True,0.024238117,,4.4800057,-0.48635867,2860.2266,10.0,11010.244,1.8896219e-05,4008.6968,2139.6797,687.3723,4621.057758938298,99.90811,10.0,19051041,4999.9062,100,462.46,2481.3782,2.423812,12978.365239143372,7405.9443,4621.0576,11.191976,0.9990811,0.001889622,34.6439,[-0.018  0.375 -2.103 -2.465 -1.862],2.8865108,912444500.0,41500,415,0.11191975
-1,True,0.010729101,,33.337658,-0.4876092,3240.0923,10.0,4777.154,0.0009246583,3518.6306,1759.8188,923.52106,4130.992289116313,14.514034,10.0,19092413,4999.911,100,413.72,2371.1733,1.0729102,13001.111312389374,3936.791,4130.9927,1.5171764,0.14514033,0.09246583,1.8832922,[-0.026  0.378 -2.101 -2.439 -1.905],53.098503,28354950.0,41600,416,0.015171762
-1,True,0.010658447,,29.48591,-0.48650867,2450.2307,10.0,5116.713,0.0002437602,3835.717,2549.6843,768.76996,4448.079225734815,12.983381,10.0,19136940,4999.915,100,445.27,1898.3949,1.0658445,13026.61583685875,4015.338,4448.0796,1.6482556,0.1298338,0.02437602,3.234848,[-0.023  0.392 -2.101 -2.439 -1.907],30.913353,22977774.0,41700,417,0.016482554
-1,True,0.010869264,,79.72849,-0.48682663,2470.3193,10.0,5266.3086,0.0020233674,4161.287,2529.6045,546.9159,4773.650376540929,2.5825217,10.0,19184701,4999.924,100,477.61,2244.046,1.0869262,13056.14512848854,4558.2505,4773.6504,0.5480703,0.025825216,0.20233674,1.3369641,[-0.017  0.384 -2.1   -2.446 -1.905],74.796326,9827352.0,41800,418,0.0054807034
-1,True,0.013741906,,32.746387,-0.4983422,2560.2417,10.0,6855.62,4.8350495e-05,4239.503,2439.669,473.5633,4851.864273619978,11.318327,10.0,19233234,4999.9106,100,485.33,2412.1953,1.3741907,13084.489936113358,5654.003,4851.8643,1.9693508,0.11318327,0.0048350496,3.8504946,[-0.014  0.379 -2.1   -2.452 -1.906],25.97069,37116710.0,41900,419,0.019693507
-1,True,0.011854243,,74.055244,-0.49907696,1530.3955,10.0,5923.7495,0.00057613454,4361.7896,3469.5225,182.68866,4974.151658393348,3.9545298,10.0,19282980,4999.918,100,497.46,1504.6294,1.1854244,13115.74308514595,5146.6245,4974.152,0.7016504,0.039545298,0.057613455,1.610515,[-0.012  0.401 -2.1   -2.441 -1.917],62.091938,18260864.0,42000,420,0.0070165037
-1,True,0.020227408,,6.115815,-0.50339687,4999.914,10.0,10063.718,0.00045713581,4337.405,,497.47034,4949.7669224907695,61.029373,10.0,19332481,4999.914,100,495.01,4949.767,2.0227408,13146.882706165314,7689.3164,4949.767,7.9251833,0.61029375,0.04571358,15.034603,[-0.007  0.391 -2.1   -2.439 -1.918],6.651323,1586678500.0,42100,421,0.079251826
-1,True,0.012069522,,62.019394,-0.5090656,4989.9478,10.0,5923.148,0.0017183535,4265.411,9.9801655,543.13696,4877.774829876916,6.6806784,10.0,19381274,4999.9277,100,487.93,4867.795,1.2069522,13177.148789405823,5136.643,4877.775,0.9445116,0.066806786,0.17183535,1.6496204,[-0.016  0.379 -2.101 -2.455 -1.922],60.620007,22936540.0,42200,422,0.009445115
-1,True,0.010954088,,61.769115,-0.521118,2010.2622,10.0,5447.2676,0.0008236624,4305.49,2989.6587,289.59644,4917.853301177982,4.7422047,10.0,19430468,4999.921,100,491.94,1928.1947,1.0954089,13203.431090593338,4656.637,4917.8535,0.8617826,0.047422044,0.08236624,1.666976,[-0.014  0.39  -2.102 -2.445 -1.928],59.98887,13907172.0,42300,423,0.008617826
-1,True,0.011785426,,59.96015,-0.51039857,90.23877,10.0,5892.323,0.0009020398,4386.416,4909.687,9.012805,4998.779662395121,8.115321,10.0,19480460,4999.926,100,499.92,89.0927,1.1785426,13232.141874790192,5064.5537,4998.7793,0.9630749,0.08115321,0.090203986,1.8272601,[-0.011  0.394 -2.104 -2.431 -1.94 ],54.726746,33826770.0,42400,424,0.00963075
-1,True,0.027149007,,2.2727823,-0.4816081,0.46679688,10.0,13573.608,4.636374e-06,4387.401,4999.446,0.115225434,4999.762653615808,179.37206,10.0,19530460,4999.9126,100,500.0,0.31689453,2.7149005,13259.524503231049,8822.933,4999.7627,17.802572,1.7937205,0.00046363738,60.185898,[-0.006  0.398 -2.102 -2.435 -1.929],1.6615188,186087170.0,42500,425,0.17802574
-1,True,0.011683817,,37.199074,-0.48406923,0.52490234,10.0,5841.548,0.0015445264,4387.36,4999.387,0.13361003,4999.721495105531,14.436796,10.0,19580460,4999.912,100,500.0,0.33436525,1.1683817,13288.965877056122,4996.9556,4999.7217,1.5181047,0.14436796,0.15445265,1.9022964,[ 2.353e-03  3.686e-01 -2.102e+00 -2.436e+00 -1.901e+00],52.568043,34464170.0,42600,426,0.015181044
-1,True,0.010851681,,54.615417,-0.4826654,0.6411133,10.0,5425.5913,0.00207295,4387.399,4999.2637,0.12788427,4999.759953273139,7.6259623,10.0,19630460,4999.905,100,500.0,0.4963916,1.0851681,13319.292788505554,4671.6807,4999.76,0.98922145,0.07625962,0.20729499,1.5157418,[ 0.005  0.357 -2.1   -2.452 -1.903],65.9743,29728354.0,42700,427,0.009892214
-1,True,0.011945464,,48.63037,-0.4630041,0.52001953,10.0,5972.398,0.0008419075,4387.371,4999.3896,0.1265653,4999.732542204463,7.040467,10.0,19680460,4999.9097,100,500.0,0.342959,1.1945465,13346.635943889618,5074.4185,4999.733,1.227729,0.07040466,0.084190756,2.1503901,[-9.815e-04  3.550e-01 -2.106e+00 -2.449e+00 -1.902e+00],46.50319,36025076.0,42800,428,0.012277289
-1,True,0.011412514,,52.46637,-0.47507703,0.54345703,10.0,5705.958,0.0005687249,4387.3516,4999.3687,0.1298566,4999.713829174327,5.7084146,10.0,19730460,4999.912,100,500.0,0.34522462,1.1412513,13376.771317958832,4806.8623,4999.714,1.0862788,0.057084143,0.056872487,2.1557376,[ 7.996e-04  3.679e-01 -2.107e+00 -2.449e+00 -1.882e+00],46.387833,32881956.0,42900,429,0.010862787
-1,True,0.020852592,,4.716303,-0.44914937,0.47070312,10.0,10425.931,3.375605e-05,4387.385,4999.437,0.13197169,4999.746476849983,93.19087,10.0,19780460,4999.9077,100,500.0,0.30953124,2.0852592,13406.642438173294,7803.2573,4999.7466,9.372783,0.9319087,0.003375605,18.343117,[ 2.141e-03  3.772e-01 -2.099e+00 -2.426e+00 -1.894e+00],5.4516363,109781000.0,43000,430,0.09372783
-1,True,0.018093029,,9.973642,-0.47070047,4999.918,10.0,8995.598,2.4592018e-05,4337.3726,,497.46713,4949.734737191473,48.187305,10.0,19829961,4999.918,100,495.01,4949.735,1.8093028,13438.031331777573,6655.077,4949.735,5.435872,0.48187304,0.002459202,14.608576,[-0.005  0.391 -2.101 -2.391 -1.868],6.8452945,746760770.0,43100,431,0.054358717
-1,True,0.04445003,,2.044129,-0.4754028,420.36426,10.0,22222.592,6.536181e-06,4379.004,4579.5537,58.82728,4991.366244284362,301.53186,10.0,19879879,4999.918,100,499.18,411.81262,4.4450035,13471.966219902039,14534.705,4991.3667,30.770409,3.0153186,0.00065361813,157.61475,[-0.008  0.414 -2.097 -2.355 -1.89 ],0.6344584,587291260.0,43200,432,0.30770406
-1,True,0.0114367185,,62.04839,-0.4828797,440.2788,10.0,5717.7637,9.386106e-05,4382.096,4559.6465,44.610115,4994.459847363148,4.8368635,10.0,19929828,4999.9253,100,499.49,434.81345,1.1436719,13503.543646335602,4880.8115,4994.4604,0.89444035,0.048368633,0.009386106,1.8680255,[-0.011  0.459 -2.109 -2.333 -1.894],53.53246,27624988.0,43300,433,0.008944402
-1,True,0.013251798,,21.079422,-0.4957275,0.5161133,10.0,6625.6147,0.00034998558,4387.399,4999.4004,0.11239915,4999.761251913119,18.84039,10.0,19979828,4999.9165,100,500.0,0.36095214,1.3251797,13536.996878385544,5268.971,4999.761,2.564133,0.18840389,0.03499856,4.9081154,[-0.006  0.453 -2.113 -2.35  -1.902],20.374418,44335350.0,43400,434,0.02564133
-1,True,0.012860358,,49.32456,-0.5014629,0.46826172,10.0,6429.874,0.0003811134,4387.4062,4999.443,0.111867644,4999.767279382249,7.010282,10.0,20029828,4999.911,100,500.0,0.3244873,1.2860358,13566.46570611,5415.0405,4999.7676,1.3035276,0.07010282,0.03811134,2.7464633,[-0.003  0.43  -2.124 -2.373 -1.915],36.41046,41755544.0,43500,435,0.013035276
-1,True,0.012259309,,32.589935,-0.48089585,0.49951172,10.0,6129.384,0.0004192957,4387.404,4999.427,0.11722608,4999.767626450369,10.643856,10.0,20079828,4999.9263,100,500.0,0.34095216,1.2259309,13595.66279387474,5066.533,4999.7676,1.763139,0.106438555,0.041929573,3.012494,[-0.01   0.446 -2.123 -2.361 -1.92 ],33.195087,37943484.0,43600,436,0.017631391
-1,True,0.012056562,,55.27205,-0.49959517,0.44921875,10.0,6027.983,0.00044415597,4387.406,4999.474,0.11105577,4999.769161264367,8.909442,10.0,20129828,4999.9233,100,500.0,0.29513672,1.2056562,13628.525876045227,5176.308,4999.769,1.0845765,0.089094415,0.044415597,1.9343251,[-0.011  0.461 -2.116 -2.345 -1.9  ],51.697617,36699520.0,43700,437,0.010845765
-1,True,0.013094885,,14.628566,-0.50485235,4999.9194,10.0,6497.142,0.00016509995,4337.4155,,497.47144,4949.77809477313,28.911701,10.0,20179329,4999.9194,100,495.01,4949.7783,1.3094887,13653.856021404266,5247.526,4949.7783,3.1634223,0.289117,0.016509995,4.1642437,[-0.006  0.459 -2.116 -2.354 -1.919],24.013964,253083860.0,43800,438,0.031634223
-1,True,0.019597745,,11.021387,-0.5426329,0.54589844,10.0,9798.334,2.9917055e-05,4387.41,4999.3877,0.114329435,4999.774687460317,36.446693,10.0,20229329,4999.9336,100,500.0,0.38712403,1.9597741,13681.161760807037,7405.7627,4999.775,5.568404,0.36446694,0.0029917057,15.265461,[-0.014  0.479 -2.128 -2.345 -1.924],6.5507355,96964010.0,43900,439,0.05568404
-1,True,0.01204796,,56.429028,-0.5261535,0.62060547,10.0,6023.6924,7.576414e-05,4387.4043,4999.296,0.13312538,4999.766597868238,6.1030016,10.0,20279329,4999.9165,100,500.0,0.47081053,1.204796,13707.901821374893,4991.267,4999.767,1.058671,0.061030015,0.0075764144,2.842501,[-0.005  0.465 -2.126 -2.347 -1.962],35.180286,36644560.0,44000,440,0.010586709
-1,True,0.015579138,,21.325792,-0.55038226,0.45263672,10.0,7789.257,9.71418e-05,4387.407,4999.4756,0.12253575,4999.771212214405,16.241756,10.0,20329329,4999.928,100,500.0,0.2957031,1.5579137,13733.649112224579,6113.2363,4999.7715,2.9923127,0.16241756,0.00971418,7.4909997,[ 0.002  0.462 -2.122 -2.334 -1.945],13.349353,61277436.0,44100,441,0.029923128
-1,True,0.013417645,,53.79743,-0.5457477,0.55566406,10.0,6708.507,0.00021503105,4387.4194,4999.377,0.109053254,4999.783488946519,6.8384595,10.0,20379329,4999.9326,100,500.0,0.4065967,1.3417646,13760.374800682068,5627.4404,4999.7837,1.2434508,0.068384595,0.021503106,3.1166291,[-0.008  0.485 -2.121 -2.333 -1.969],32.08595,45451604.0,44200,442,0.012434509
-1,True,0.048098613,,1.5376424,-0.49337563,0.4873047,10.0,24046.916,2.7131122e-05,4387.4014,4999.437,0.12194382,4999.763986954291,386.33453,10.0,20429329,4999.9243,100,500.0,0.32708985,4.809861,13787.825700044632,16952.117,4999.764,38.4893,3.8633451,0.0027131122,134.23381,[ 2.400e-04  4.717e-01 -2.123e+00 -2.343e+00 -1.965e+00],0.7449688,584079700.0,44300,443,0.38489297
-1,True,0.013721892,,15.811307,-0.47042853,0.5419922,10.0,6860.5864,0.00068695535,4387.4043,4999.3745,0.11517432,4999.766611319514,30.453564,10.0,20479329,4999.9165,100,500.0,0.39218262,1.3721892,13814.697787284851,5756.3784,4999.7666,3.166336,0.30453563,0.06869554,3.2515087,[ 2.338e-03  4.406e-01 -2.113e+00 -2.344e+00 -1.912e+00],30.754953,47536170.0,44400,444,0.031663362
-1,True,0.021319991,,2.2714632,-0.5023268,0.49072266,10.0,10659.221,2.8805627e-05,4387.3867,4999.43,0.11897181,4999.749771618712,140.2819,10.0,20529329,4999.921,100,500.0,0.3196582,2.1319993,13844.70058465004,6987.787,4999.75,13.984433,1.402819,0.0028805628,35.946278,[-0.005  0.426 -2.109 -2.332 -1.889],2.7819293,114757200.0,44500,445,0.13984434
-1,True,0.01189656,,27.705116,-0.49562594,4989.933,10.0,5894.7783,0.0006242445,4337.468,9.980741,496.47348,4949.8293981079005,11.733711,10.0,20578831,4999.914,100,495.02,4939.8486,1.189656,13877.719449281693,4691.7617,4949.8296,1.9217424,0.11733711,0.06242445,3.8594646,[ 1.282e-03  3.926e-01 -2.103e+00 -2.347e+00 -1.921e+00],25.91033,93224570.0,44600,446,0.019217424
-1,True,0.019823778,,17.146702,-0.53119653,0.5698242,10.0,9911.361,1.2907015e-05,4387.391,4999.3457,0.12388024,4999.75378778533,29.859085,10.0,20628831,4999.9155,100,500.0,0.40816405,1.9823778,13910.355425357819,7725.7935,4999.754,4.3576365,0.29859084,0.0012907016,12.7383175,[-9.603e-04  4.193e-01 -2.091e+00 -2.350e+00 -1.915e+00],7.8503304,99211944.0,44700,447,0.043576363
-1,True,0.04073114,,2.4556503,-0.5863647,0.5883789,10.0,20364.035,7.5910157e-07,4387.3945,4999.3374,0.12133112,4999.757699130662,250.78542,10.0,20678831,4999.926,100,500.0,0.42038086,4.0731144,13937.246137619019,11115.272,4999.7573,25.671095,2.507854,7.591016e-05,228.11243,[ 0.006  0.441 -2.091 -2.347 -1.95 ],0.43838033,418834940.0,44800,448,0.25671092
-1,True,0.015008642,,12.492896,-0.58576125,0.72314453,10.0,7503.9346,0.00014633882,4387.377,4999.2163,0.14534873,4999.74213261744,32.24964,10.0,20728831,4999.9395,100,500.0,0.52592283,1.5008645,13967.042050600052,6105.1597,4999.7417,3.9722047,0.3224964,0.014633882,5.2176495,[ 0.023  0.453 -2.101 -2.365 -2.005],19.165718,56865864.0,44900,449,0.03972205
-1,True,0.013279071,,18.506231,-0.5531238,0.49414062,10.0,6639.17,0.00031200543,4387.3994,4999.44,0.12790789,4999.763549666186,23.629019,10.0,20778831,4999.934,100,500.0,0.32373047,1.3279071,13992.199273586273,5295.8687,4999.7637,2.786576,0.23629019,0.031200545,4.8120165,[ 0.006  0.458 -2.099 -2.353 -2.005],20.78131,44518756.0,45000,450,0.02786576
-1,True,0.013669755,,23.683153,-0.5394292,0.46826172,10.0,6834.4644,0.0009397538,4387.389,4999.4595,0.11845969,4999.752523177986,22.335852,10.0,20828831,4999.9277,100,500.0,0.29310548,1.3669757,14020.893348693848,5676.4585,4999.7524,2.4538682,0.22335851,0.09397538,3.5760436,[ 0.006  0.478 -2.102 -2.368 -1.972],27.963865,47177236.0,45100,451,0.024538683
-1,True,0.02572968,,6.3945932,-0.59792453,0.6088867,10.0,12864.205,5.0887984e-06,4387.3945,4999.3057,0.14271015,4999.756508316587,72.99438,10.0,20878831,4999.9146,100,500.0,0.4509668,2.5729682,14047.796176433563,9245.327,4999.757,9.844154,0.72994375,0.00050887984,34.9246,[ 0.013  0.45  -2.099 -2.347 -1.958],2.8633113,167129460.0,45200,452,0.09844154
-1,True,0.0111388,,32.656883,-0.5885599,0.60009766,10.0,5569.1216,0.0013957452,4387.4053,4999.343,0.12886898,4999.77069396943,14.92446,10.0,20928831,4999.943,100,500.0,0.4280908,1.1138799,14076.296303510666,4718.5913,4999.771,1.5995493,0.1492446,0.13957453,1.9291162,[ 0.006  0.433 -2.092 -2.332 -2.017],51.837208,31323286.0,45300,453,0.015995495
-1,True,0.016008677,,8.790234,-0.57872874,0.48779297,10.0,8003.7725,1.1955837e-05,4387.401,4999.44,0.12202249,4999.764226451643,50.384323,10.0,20978831,4999.9277,100,500.0,0.3244043,1.6008677,14104.268747806549,6098.483,4999.764,5.156749,0.50384325,0.0011955837,9.680622,[-1.846e-05  4.191e-01 -2.094e+00 -2.327e+00 -2.007e+00],10.329915,64702100.0,45400,454,0.051567487
-1,True,0.011070319,,73.503265,-0.5737986,0.6074219,10.0,5534.8228,0.00084878504,4387.3667,4999.326,0.15945093,4999.730870239679,3.1966887,10.0,21028831,4999.9336,100,500.0,0.40476075,1.1070321,14133.268209934235,4811.0015,4999.7314,0.6646654,0.031966887,0.084878504,1.3971497,[ 0.007  0.44  -2.064 -2.317 -1.998],71.574295,30939128.0,45500,455,0.0066466536
-1,True,0.012130236,,46.55373,-0.56781024,0.57714844,10.0,6064.801,0.001084965,4387.377,4999.3555,0.14704385,4999.740976218056,8.417083,10.0,21078831,4999.9326,100,500.0,0.38563478,1.2130237,14161.16686630249,5117.236,4999.7407,1.2997228,0.084170826,0.1084965,2.3944094,[ 0.01   0.449 -2.006 -2.325 -1.993],41.76395,37147656.0,45600,456,0.012997226
-1,True,0.053483877,,1.9226764,-0.52358073,0.6386719,10.0,26739.729,1.5564527e-06,4387.3403,4999.287,0.16527121,4999.703138069872,383.1764,10.0,21128831,4999.926,100,500.0,0.4161133,5.348388,14188.853815793991,16488.54,4999.7036,38.19919,3.8317637,0.00015564528,280.24,[ 0.017  0.469 -2.002 -2.367 -1.987],0.356837,722149000.0,45700,457,0.38199186
-1,True,0.0117256725,,50.344093,-0.5199274,0.5913086,10.0,5862.465,0.000121876285,4387.36,4999.327,0.13503806,4999.721898788844,9.828665,10.0,21178831,4999.9185,100,500.0,0.3948828,1.1725671,14216.292766094208,4928.415,4999.722,1.1645252,0.09828664,0.012187629,2.326607,[ 0.013  0.494 -1.981 -2.336 -1.943],42.981045,34710708.0,45800,458,0.011645253
-1,True,0.012461463,,43.367508,-0.5071405,0.6660156,10.0,6230.3916,0.0005990904,4387.335,4999.2314,0.17077298,4999.694948295276,9.0713625,10.0,21228831,4999.8975,100,500.0,0.46359864,1.2461463,14240.887602567673,5223.562,4999.695,1.4240316,0.09071362,0.059909042,2.7033253,[ 0.024  0.485 -1.981 -2.344 -1.939],36.991478,39202104.0,45900,459,0.014240315
-1,True,0.023942072,,2.658418,-0.5282282,0.67529297,10.0,11970.194,5.435557e-05,4387.3555,4999.2495,0.14798717,4999.71857371676,145.12056,10.0,21278831,4999.925,100,500.0,0.46908692,2.3942072,14267.50162100792,8029.4004,4999.7188,14.487696,1.4512056,0.005435557,41.414207,[ 0.018  0.473 -1.984 -2.293 -1.926],2.4146304,144709760.0,46000,460,0.14487694
-1,True,0.012294098,,49.287655,-0.53980243,4999.922,10.0,6098.2344,0.0024252145,4337.383,,497.4682,4949.7459367697165,8.845737,10.0,21328332,4999.922,100,495.01,4949.746,1.2294098,14294.83376288414,5225.621,4949.746,1.2470517,0.088457376,0.24252146,2.0306082,[ 0.008  0.436 -1.999 -2.294 -1.947],49.24633,39629460.0,46100,461,0.012470516
-1,True,0.013341824,,22.783192,-0.51963,0.5800781,10.0,6670.5474,0.00046181685,4387.3833,4999.3496,0.1255984,4999.746639273891,17.14454,10.0,21378332,4999.9297,100,500.0,0.39716798,1.3341824,14322.1885471344,5563.465,4999.747,2.4562006,0.1714454,0.046181686,3.2684448,[-2.712e-04  4.321e-01 -1.996e+00 -2.294e+00 -1.959e+00],30.59559,44938890.0,46200,462,0.024562005
-1,True,0.01319248,,34.560673,-0.51802677,0.58984375,10.0,6595.8765,0.00030700176,4387.371,4999.329,0.15737538,4999.733567053996,12.160367,10.0,21428332,4999.919,100,500.0,0.4045752,1.3192482,14348.445794820786,5415.392,4999.734,1.8153268,0.12160367,0.030700177,3.7162352,[ 0.005  0.414 -1.997 -2.293 -1.939],26.908955,43938104.0,46300,463,0.018153267
-1,True,0.015215356,,10.108029,-0.4927468,0.58251953,10.0,7607.1084,0.00026435536,4387.3433,4999.333,0.15435903,4999.706028391254,44.835625,10.0,21478332,4999.9155,100,500.0,0.37311524,1.5215356,14374.286656618118,6091.444,4999.706,4.5374236,0.44835624,0.026435535,6.1261773,[ 8.926e-04  4.338e-01 -1.994e+00 -2.276e+00 -1.937e+00],16.323393,58445800.0,46400,464,0.045374237
-1,True,0.016569713,,5.978518,-0.455558,0.6069336,10.0,8284.348,4.293999e-05,4387.376,4999.3022,0.14205477,4999.736783157559,65.56569,10.0,21528332,4999.909,100,500.0,0.43461427,1.6569713,14403.007505178452,6038.6826,4999.737,6.5710044,0.6556569,0.004293999,13.448516,[ 0.003  0.415 -1.995 -2.292 -1.912],7.435765,69312824.0,46500,465,0.06571004
-1,True,0.012174543,,38.789303,-0.48458618,0.9716797,10.0,6086.922,0.0003810001,4387.3394,4998.942,0.16665103,4999.701147054308,8.098544,10.0,21578332,4999.9136,100,500.0,0.75932616,1.2174542,14428.682499885559,5062.6035,4999.701,1.5293623,0.08098544,0.03810001,2.7980382,[ 0.01   0.43  -1.998 -2.281 -1.874],35.739326,37413320.0,46600,466,0.015293621
-1,True,0.01191693,,12.892836,-0.484619,0.6088867,10.0,5958.092,0.0011312726,4387.3574,4999.314,0.14630227,4999.719928297689,30.590006,10.0,21628332,4999.923,100,500.0,0.40598145,1.191693,14452.8575694561,4935.1772,4999.7197,3.0975413,0.30590004,0.11312726,2.7903652,[ 0.015  0.422 -2.038 -2.254 -1.904],35.837605,35852080.0,46700,467,0.03097541
-1,True,0.011969579,,59.635994,-0.46733811,0.70166016,10.0,5984.487,0.00079013145,4387.3765,4999.2,0.1427345,4999.736588042945,5.139431,10.0,21678332,4999.902,100,500.0,0.53646,1.1969581,14473.799300432205,5093.7666,4999.7363,0.9847406,0.05139431,0.07901315,2.1157691,[ 0.003  0.419 -2.037 -2.265 -1.904],47.264137,36167930.0,46800,468,0.009847406
-1,True,0.013976221,,33.533867,-0.48214507,0.5317383,10.0,6987.6694,3.8053756e-06,4387.371,4999.381,0.14093888,4999.733138374795,14.098227,10.0,21728332,4999.9126,100,500.0,0.35233888,1.3976222,14496.634075403214,5722.2715,4999.733,1.9676518,0.14098226,0.00038053756,4.2701006,[ 9.582e-04  4.337e-01 -2.042e+00 -2.259e+00 -1.886e+00],23.418652,49314748.0,46900,469,0.019676516
-1,True,0.013780016,,12.037075,-0.5163343,0.5371094,10.0,6889.5996,8.779801e-06,4387.378,4999.386,0.12703349,4999.741665765965,33.30086,10.0,21778332,4999.9233,100,500.0,0.35547853,1.3780017,14516.042794466019,5377.022,4999.7417,3.7251098,0.33300862,0.0008779801,6.101231,[ 0.009  0.453 -2.042 -2.255 -1.901],16.390135,47939960.0,47000,470,0.037251096
-1,True,0.011876348,,43.825157,-0.5277716,0.79345703,10.0,5937.8535,0.0003534818,4387.3623,4999.134,0.15265958,4999.725304989008,6.864447,10.0,21828332,4999.9272,100,500.0,0.5916455,1.187635,14539.61467719078,4982.265,4999.725,1.3445971,0.06864447,0.03534818,2.435135,[ 0.019  0.44  -2.054 -2.258 -1.935],41.065487,35605756.0,47100,471,0.013445971
-1,True,0.019396707,,3.3631003,-0.5113623,0.78027344,10.0,9697.212,0.00016294749,4387.368,4999.147,0.14917397,4999.730959018433,104.857086,10.0,21878332,4999.9272,100,500.0,0.5840771,1.9396709,14563.056571245193,7821.093,4999.7314,10.397517,1.0485709,0.01629475,9.386466,[ 0.017  0.427 -2.059 -2.281 -1.947],10.653637,94975740.0,47200,472,0.10397517
-1,True,0.013165322,,20.806154,-0.5147309,0.6616211,10.0,6582.244,0.00015937591,4387.3506,4999.2554,0.15713371,4999.7133444058445,18.341694,10.0,21928332,4999.917,100,500.0,0.45805177,1.3165325,14585.571106433868,5251.446,4999.7134,2.5685105,0.18341693,0.015937591,4.722887,[ 0.026  0.398 -2.039 -2.266 -1.93 ],21.17349,43756096.0,47300,473,0.025685104
-1,True,0.03423269,,2.1855478,-0.5212311,4999.9014,10.0,17027.36,7.1166423e-06,4287.4785,,699.2645,4899.839116330927,229.81331,10.0,21977335,4999.9014,100,490.03,4899.839,3.4232688,14608.600493431091,12366.168,4899.839,22.901419,2.2981331,0.00071166427,57.94018,[ 0.026  0.373 -2.046 -2.274 -1.934],1.7259179,13244119000.0,47400,474,0.2290142
-1,True,0.010201066,,94.65173,-0.5213086,0.546875,10.0,5100.257,0.004912239,4387.365,4999.3594,0.14250857,4999.726170952098,2.0428472,10.0,22027335,4999.9062,100,500.0,0.3668994,1.0201067,14630.066308498383,4470.3506,4999.7266,0.24248669,0.020428471,0.4912239,1.0581244,[ 0.025  0.336 -2.049 -2.281 -1.94 ],94.50684,26271486.0,47500,475,0.002424867
-1,True,0.042693995,,3.335672,-0.5794368,0.6801758,10.0,21346.074,1.1137563e-06,4387.339,4999.232,0.15975253,4999.701014503031,177.4649,10.0,22077335,4999.912,100,500.0,0.46910155,4.2693996,14653.161977291107,12861.015,4999.701,22.983082,1.774649,0.00011137563,191.99672,[ 0.022  0.337 -2.058 -2.275 -1.94 ],0.52084225,460156060.0,47600,476,0.22983082
-1,True,0.07261852,,1.6777977,-0.659605,4989.955,10.0,36230.617,1.4834802e-08,4337.507,9.98006,496.47778,4949.871499735365,546.9261,10.0,22126837,4999.935,100,495.02,4939.892,7.2618504,14677.495326519012,18170.254,4949.8716,55.59085,5.4692607,1.4834802e-06,869.82733,[ 0.02   0.351 -2.07  -2.221 -1.998],0.11496535,77728326000.0,47700,477,0.55590844
-1,True,0.016198302,,20.919863,-0.6177067,0.5209961,10.0,8098.77,0.00013093991,4387.4365,4999.4194,0.12480331,4999.8015100186985,16.522093,10.0,22176837,4999.9404,100,500.0,0.38222656,1.6198301,14697.82720208168,6320.9434,4999.802,3.1493707,0.16522093,0.013093991,8.428647,[ 0.013  0.367 -2.087 -2.288 -2.079],11.864301,66243440.0,47800,478,0.031493705
