ReturnMeanIW,EpThisIter,MeanEntropy,MinIWNorm,Bound,MaxIWNorm,InitialReturnMin,J_sample_variance,EmpiricalD2,Iteration,OptimizationReturnMean,OptimizationReturnMin,InitialBound,TimeElapsed,InitialReturnMax,MinIW,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ESSClassic,EpLenMean,StdIW,VarianceInit,EpRewMean,StdIWNorm,MaxIW,MeanIW,EpisodesSoFar,MeanIWNorm,InitialReturnMean,LearnableVariance,ESSRenyi,ReturnStepMax,Weights,OptimizationReturnMax
5360.9126,100,-0.8670425,0.0010381002,4591.6655,0.06386144,,15523990.0,1.5779995,417,4949.881,,4337.5127,10098.916805028915,4999.964,0.10381003,10.0,497.48175,19212356,66.006,495.01,0.77668494,-1,4949.880624392316,0.0077668494,6.3861437,1.0822693,41700,0.010822693,4949.881,True,63.371376,10.0,[-0.155  1.597 -2.798 -2.527 -2.279],4999.964
7207.443,100,-0.8761414,0.00022881378,5911.909,0.17700128,4979.696,52052330.0,4.475829,418,19.973482,,4387.302,10113.306761026382,4999.9585,0.022881377,10.0,2.0086997,19262355,24.66012,499.99,2.5196428,-1,4999.6689663302,0.025196427,17.700129,1.4415312,41800,0.014415312,4999.6694,True,22.34223,10.0,[-0.149  1.593 -2.8   -2.527 -2.286],20.262695
9974.071,100,-0.8741441,1.6185035e-05,7136.466,1.0422524,,2727632600.0,21.47234,419,4899.888,,4287.5205,10127.119446992874,4999.9624,0.0016185035,10.0,699.9841,19311357,3.624459,490.02,10.390802,-1,4899.888132366638,0.103908025,104.22525,2.0150568,41900,0.020150566,4899.888,True,4.6571546,10.0,[-0.157  1.588 -2.799 -2.529 -2.295],4999.9624
5253.5713,100,-0.87941587,0.0025904637,4586.711,0.026108623,4999.6934,27876836.0,1.1858916,420,0.17427246,,4387.5005,10141.402301311493,4999.9624,0.25904638,10.0,0.069187626,19361357,86.42889,500.0,0.41636482,-1,4999.867379416475,0.004163648,2.6108623,1.0507417,42000,0.010507417,4999.8677,True,84.32474,10.0,[-0.157  1.622 -2.799 -2.503 -2.293],0.26904297
81017.79,100,-0.84608716,6.511922e-06,61262.242,15.313488,,586012500000.0,1040.7633,421,4849.9893,,4237.6196,10154.246987342834,4999.971,0.0006511922,10.0,852.3494,19409861,1.1223648,485.04,152.33998,-1,4849.988761980136,1.5233998,1531.3489,16.230497,42100,0.16230495,4849.9893,True,0.09608333,10.0,[-0.16   1.622 -2.796 -2.5   -2.298],4999.971
5192.0103,100,-0.8426288,0.0030061735,4519.5747,0.029754046,,6471140.0,1.2058041,422,4949.872,,4337.504,10167.70478439331,4999.962,0.30061737,10.0,497.48087,19459362,81.7431,495.01,0.4954019,-1,4949.872039789734,0.004954018,2.9754047,1.0482615,42200,0.010482617,4949.872,True,82.93221,10.0,[-0.163  1.669 -2.796 -2.471 -2.265],4999.962
8427.414,100,-0.8565067,0.00015059461,7024.285,0.41399387,4999.675,71734160.0,5.250148,423,0.20142578,,4387.509,10181.941272735596,4999.955,0.015059462,10.0,0.065994635,19509362,12.855185,500.0,4.388544,-1,4999.875972975292,0.043885443,41.399387,1.6855392,42300,0.01685539,4999.876,True,19.047083,10.0,[-0.162  1.658 -2.797 -2.476 -2.262],0.28027344
6630.691,100,-0.84814304,0.000104474275,5384.4595,0.18349296,4829.832,41661920.0,4.141644,424,168.34598,,4385.8105,10196.365798950195,4999.9614,0.010447428,10.0,16.919538,19559346,19.303026,499.84,2.7117386,-1,4998.177745478017,0.027117385,18.349297,1.32627,42400,0.013262698,4998.178,True,24.145,10.0,[-0.168  1.642 -2.796 -2.488 -2.275],170.1294
14427.569,100,-0.8956921,2.0595035e-05,10200.004,2.1322837,4999.6943,210253000.0,47.660233,425,0.18866211,,4387.5156,10210.609526872635,4999.962,0.0020595035,10.0,0.062178817,19609346,1.819588,500.0,21.196838,-1,4999.8827434873165,0.21196839,213.22838,2.8856604,42500,0.028856603,4999.8833,True,2.0981853,10.0,[-0.161  1.62  -2.805 -2.502 -2.267],0.26757812
5685.7974,100,-0.9011188,0.0016514203,4828.687,0.07186138,9.980418,24079678.0,1.9590613,426,4940.018,,4337.63,10225.622445583344,4999.967,0.16514203,10.0,496.49045,19658848,58.200912,495.02,0.9719452,-1,4949.998050799825,0.009719453,7.186138,1.1468943,42600,0.011468944,4949.9985,True,51.044857,10.0,[-0.151  1.576 -2.822 -2.502 -2.315],4989.9863
5686.0127,100,-0.9012628,0.0009403385,4877.6475,0.07083964,4999.7095,32655116.0,1.7425727,427,0.16881835,,4387.5107,10239.008654594421,4999.9604,0.09403385,10.0,0.06568216,19708848,61.70622,500.0,0.89587635,-1,4999.8780725834395,0.008958763,7.0839643,1.1372304,42700,0.011372304,4999.8784,True,57.386417,10.0,[-0.144  1.57  -2.822 -2.503 -2.32 ],0.25097656
6151.415,100,-0.9205367,0.00029253098,5116.7837,0.15259089,4999.6475,38218850.0,2.8546,428,0.24888183,,4387.5273,10252.912020921707,4999.97,0.0292531,10.0,0.060970493,19758848,30.508114,500.0,1.8568481,-1,4999.896003503721,0.018568479,15.259089,1.230317,42800,0.01230317,4999.8965,True,35.031178,10.0,[-0.144  1.595 -2.813 -2.504 -2.32 ],0.3227539
5818.075,100,-0.9414472,0.00038949936,4915.608,0.097806595,,45828840.0,2.1718855,429,4949.8833,,4337.515,10265.95400261879,4999.9697,0.038949937,10.0,497.482,19808349,43.32238,495.01,1.3422433,-1,4949.883119184182,0.013422434,9.78066,1.173496,42900,0.01173496,4949.8833,True,46.042942,10.0,[-0.136  1.594 -2.801 -2.516 -2.339],4999.9697
8880.375,100,-0.901022,2.7601141e-05,6458.328,0.28166056,,601265660.0,15.643716,430,4949.8823,,4337.514,10280.003845214844,4999.9644,0.0027601141,10.0,497.48193,19857850,11.84646,495.01,4.8767633,-1,4949.882038857823,0.04876763,28.166058,1.7877471,43000,0.01787747,4949.8823,True,6.392343,10.0,[-0.14   1.607 -2.804 -2.506 -2.36 ],4999.9644
5543.866,100,-0.8862309,0.0014466604,4791.322,0.042384733,4999.694,31042360.0,1.5102131,431,0.20187011,,4387.5273,10294.051591157913,4999.9688,0.14466605,10.0,0.05703006,19907850,74.36262,500.0,0.6510449,-1,4999.895423054586,0.0065104496,4.2384734,1.1087958,43100,0.011087959,4999.896,True,66.21582,10.0,[-0.135  1.589 -2.804 -2.521 -2.32 ],0.27490234
12439.537,100,-0.9128014,1.3633203e-05,7973.4644,1.7321843,9.98077,7419911700.0,53.18956,432,4940.021,,4337.6333,10307.955067873001,4999.965,0.0013633203,10.0,496.4908,19957352,2.0719118,495.02,17.175007,-1,4950.001760828247,0.17175007,173.21843,2.4982097,43200,0.024982093,4950.002,True,1.8800682,10.0,[-0.134  1.599 -2.806 -2.514 -2.305],4989.984
7132.7505,100,-0.9154611,4.29906e-05,5600.1743,0.14354393,4999.634,51385296.0,6.2635126,433,0.24975097,,4387.5146,10322.132816553116,4999.97,0.00429906,10.0,0.067694895,20007352,22.492306,500.0,2.6482208,-1,4999.883260158173,0.02648221,14.354393,1.4265888,43300,0.014265889,4999.8833,True,15.965483,10.0,[-0.149  1.603 -2.805 -2.514 -2.332],0.33642578
6637.2446,100,-0.89420825,0.0004740133,5441.3564,0.20880714,,197703230.0,3.8137841,434,4949.9,,4337.5312,10336.5104033947,4999.9634,0.04740133,10.0,497.4837,20056853,18.625286,495.01,2.7952163,-1,4949.899407694437,0.027952163,20.880714,1.3372796,43400,0.013372795,4949.9,True,26.220676,10.0,[-0.145  1.622 -2.809 -2.491 -2.334],4999.9634
8524.903,100,-0.917415,2.574674e-05,6171.3125,0.4573265,4999.725,73402430.0,14.771912,435,0.16595703,,4387.5225,10351.434896707535,4999.9653,0.002574674,10.0,0.057375602,20106853,9.221256,500.0,5.349629,-1,4999.890778744542,0.05349629,45.73265,1.7050089,43500,0.01705009,4999.891,True,6.7696047,10.0,[-0.139  1.602 -2.807 -2.504 -2.313],0.24023438
5235.6763,100,-0.9204711,0.0035683268,4584.0327,0.02398657,4999.6753,27686798.0,1.1323832,436,0.21691895,,4387.523,10365.766837358475,4999.973,0.35683268,10.0,0.06841636,20156853,87.0477,500.0,0.40393075,-1,4999.891991301573,0.0040393076,2.398657,1.0471579,43600,0.010471579,4999.8926,True,88.309326,10.0,[-0.122  1.468 -2.83  -2.356 -2.336],0.29785156
5339.8643,100,-0.92030954,0.0016587011,4631.417,0.034322944,4999.7163,28799980.0,1.3384099,437,0.19317871,,4387.541,10379.406235218048,4999.9688,0.16587012,10.0,0.056069933,20206853,82.09843,500.0,0.49870804,-1,4999.909209755345,0.0049870806,3.4322946,1.0679928,43700,0.010679927,4999.9097,True,74.71552,10.0,[-0.124  1.47  -2.825 -2.371 -2.339],0.2524414
62853.645,100,-0.97478837,6.7231026e-10,41917.562,10.820733,9.979898,292538700000.0,1168.8676,438,4940.0044,,4337.6157,10393.328664541245,4999.9663,6.723103e-08,10.0,496.4891,20256355,1.3440093,495.02,107.84786,-1,4949.983553074342,1.0784787,1082.0734,12.587833,43800,0.12587833,4949.984,True,0.08555289,10.0,[-0.117  1.473 -2.831 -2.368 -2.339],4989.9863
5259.751,100,-0.9743703,0.0020456596,4556.5474,0.04797721,,10858015.0,1.3186673,439,4949.9014,,4337.5312,10407.709700107574,4999.975,0.20456596,10.0,497.48373,20305856,72.91719,495.01,0.64720184,-1,4949.900658498432,0.006472018,4.797721,1.0619594,43900,0.010619594,4949.9014,True,75.83414,10.0,[-0.112  1.448 -2.81  -2.421 -2.394],4999.975
7465.086,100,-0.9970753,2.120284e-05,5653.2144,0.2895928,4999.759,56287108.0,8.754454,440,0.14348145,,4387.533,10420.364063501358,4999.9688,0.0021202841,10.0,0.056009352,20355856,16.037653,500.0,3.416212,-1,4999.901921120184,0.034162123,28.959282,1.4930453,44000,0.014930454,4999.9023,True,11.422757,10.0,[-0.117  1.453 -2.811 -2.415 -2.393],0.20996094
8572.9375,100,-1.0341187,7.7617035e-05,6691.929,0.30217567,4999.732,74233496.0,9.43526,441,0.17276368,,4387.535,10430.282788276672,4999.9785,0.007761704,10.0,0.062098127,20405856,15.437441,500.0,4.0130286,-1,4999.904366398765,0.040130287,30.217567,1.7146318,44100,0.017146317,4999.905,True,10.598542,10.0,[-0.11   1.429 -2.801 -2.437 -2.416],0.24658203
65306.566,100,-1.0695156,3.2226976e-07,36843.332,12.186834,4999.7363,4307846700.0,2160.4343,442,0.17499024,,4387.5415,10440.170117139816,4999.9775,3.2226977e-05,10.0,0.056992274,20455856,1.148428,500.0,121.18263,-1,4999.9109702769865,1.2118263,1218.6835,13.061724,44200,0.13061723,4999.911,True,0.04628699,10.0,[-0.117  1.443 -2.799 -2.42  -2.453],0.24121094
5842.5557,100,-1.0663464,0.0011993941,4837.339,0.20904835,4999.7026,34477890.0,2.6945877,443,0.1886963,,4387.5215,10449.357854366302,4999.9766,0.11993942,10.0,0.06305606,20505856,22.306217,500.0,2.1808407,-1,4999.8909326444855,0.021808406,20.904835,1.1685404,44300,0.011685405,4999.8916,True,37.111427,10.0,[-0.101  1.446 -2.802 -2.418 -2.488],0.27392578
5808.5703,100,-1.0740964,0.000915587,4847.7036,0.13910161,4999.725,34078040.0,2.4620607,444,0.16773926,,4387.523,10458.719764232635,4999.9775,0.0915587,10.0,0.06442488,20555856,32.824036,500.0,1.6619571,-1,4999.892464424689,0.01661957,13.910162,1.1617396,44400,0.011617395,4999.893,True,40.616383,10.0,[-0.11   1.447 -2.811 -2.423 -2.485],0.2524414
5448.2544,100,-1.0910181,0.0018872737,4725.411,0.034385398,4999.7,29980878.0,1.3933548,445,0.2029541,,4387.5337,10468.189852952957,4999.9727,0.18872738,10.0,0.06515504,20605856,76.577225,500.0,0.60265005,-1,4999.902746119196,0.0060265,3.43854,1.089672,44500,0.01089672,4999.9033,True,71.76923,10.0,[-0.117  1.445 -2.813 -2.419 -2.493],0.27246094
19457.574,100,-1.0866272,1.4700791e-05,14888.451,3.0221455,4999.715,382406800.0,55.67215,446,0.19091797,,4387.536,10477.45212507248,4999.9805,0.0014700792,10.0,0.06038008,20655856,1.6545082,500.0,30.003916,-1,4999.905357276287,0.30003914,302.21457,3.8916624,44600,0.03891663,4999.906,True,1.7962303,10.0,[-0.116  1.44  -2.812 -2.423 -2.51 ],0.265625
7419.515,100,-1.0874453,1.341033e-05,5406.346,0.57570183,,821400900.0,10.8077,447,4899.9106,,4287.5415,10487.75320649147,4999.976,0.001341033,10.0,699.9872,20704858,6.507256,490.02,5.700113,-1,4899.910074015958,0.057001125,57.570183,1.5038115,44700,0.015038114,4899.9106,True,9.252663,10.0,[-0.128  1.441 -2.811 -2.423 -2.506],4999.976
5758.797,100,-1.0822328,0.0007289972,4847.366,0.14208129,4999.706,33496302.0,2.2152326,448,0.19817382,,4387.5337,10498.10990357399,4999.9795,0.07289972,10.0,0.063872,20754858,36.493446,500.0,1.5194044,-1,4999.903865905719,0.015194044,14.20813,1.1517854,44800,0.0115178535,4999.9043,True,45.141987,10.0,[-0.122  1.463 -2.807 -2.412 -2.506],0.2734375
15831.224,100,-1.0943776,2.7169076e-06,11384.0,0.8853192,4999.7173,253142100.0,52.741234,449,0.19591309,,4387.5435,10508.420413255692,4999.9785,0.00027169078,10.0,0.062338296,20804858,6.0106006,500.0,12.520879,-1,4999.912766871605,0.12520878,88.53192,3.1663163,44900,0.031663164,4999.9136,True,1.8960497,10.0,[-0.116  1.453 -2.804 -2.42  -2.501],0.26123047
5517.932,100,-1.0838667,0.0004648647,4717.121,0.062084436,4999.701,30752740.0,1.710145,450,0.2024707,,4387.5337,10518.814547777176,4999.9775,0.04648647,10.0,0.06272744,20854858,62.697987,500.0,0.8512455,-1,4999.903235637092,0.008512454,6.2084436,1.1036097,45000,0.011036097,4999.9033,True,58.474575,10.0,[-0.118  1.487 -2.804 -2.39  -2.513],0.2763672
5160.723,100,-1.0851406,0.0032827465,4508.2705,0.022523269,4999.6973,26899782.0,1.1351944,451,0.20955078,,4387.5366,10529.182053804398,4999.9795,0.32827467,10.0,0.06940423,20904858,89.15255,500.0,0.3600355,-1,4999.9064220363425,0.003600355,2.252327,1.0321629,45100,0.010321629,4999.9067,True,88.09064,10.0,[-0.112  1.486 -2.803 -2.384 -2.503],0.28222656
18569.35,100,-1.1367764,1.3731129e-05,12777.799,1.5099636,4999.6562,348272580.0,89.44638,452,0.23770508,,4387.525,10539.843479633331,4999.9746,0.0013731129,10.0,0.06405304,20954858,3.2243369,500.0,20.346983,-1,4999.8935180636145,0.20346983,150.99637,3.7139595,45200,0.037139595,4999.894,True,1.1179882,10.0,[-0.112  1.489 -2.81  -2.373 -2.504],0.31835938
8271.967,100,-1.1121393,5.1413866e-05,6292.6133,0.44793135,4999.7085,69111830.0,10.447661,453,0.19084473,,4387.5293,10550.490596532822,4999.9795,0.0051413868,10.0,0.06736761,21004858,9.120303,500.0,5.222494,-1,4999.898891824761,0.052224945,44.793137,1.6544328,45300,0.016544325,4999.899,True,9.57152,10.0,[-0.125  1.486 -2.802 -2.367 -2.556],0.2709961
5405.3286,100,-1.1208063,0.0031840485,4698.293,0.0283541,,6689203.0,1.3330768,454,4949.9004,,4337.531,10560.466180086136,4999.977,0.31840485,10.0,497.4837,21054359,82.464455,495.01,0.50316215,-1,4949.899836851814,0.005031621,2.83541,1.091143,45400,0.010911429,4949.9004,True,75.01443,10.0,[-0.131  1.471 -2.798 -2.373 -2.531],4999.977
5371.35,100,-1.1317885,0.0016928248,4592.3184,0.04672003,4999.7837,29141260.0,1.6183876,455,0.13196777,,4387.545,10571.19310927391,4999.9795,0.16928248,10.0,0.053446684,21104359,61.430866,500.0,0.85123044,-1,4999.915243607985,0.008512303,4.6720033,1.0742875,45500,0.010742876,4999.9155,True,61.789894,10.0,[-0.13   1.464 -2.795 -2.383 -2.54 ],0.19580078
5711.5703,100,-1.1090258,0.00082226814,4784.0264,0.074953094,4999.751,32949524.0,2.2942524,456,0.14962402,,4387.531,10582.07903766632,4999.98,0.08222681,10.0,0.058088582,21154359,48.28937,500.0,1.18211,-1,4999.900144358323,0.0118211,7.49531,1.1423358,45600,0.011423359,4999.9004,True,43.587185,10.0,[-0.134  1.47  -2.792 -2.371 -2.551],0.2290039
5450.965,100,-1.0893692,0.0019545064,4676.1533,0.044322565,4999.6895,30010556.0,1.6009029,457,0.2113623,,4387.5312,10593.026876449585,4999.9756,0.19545065,10.0,0.070187725,21204359,65.99052,500.0,0.78265595,-1,4999.90040115243,0.007826559,4.4322567,1.0902137,45700,0.010902137,4999.9004,True,62.46475,10.0,[-0.135  1.481 -2.798 -2.363 -2.528],0.2861328
6717.294,100,-1.112117,0.00039730847,5620.4233,0.17801632,4999.7285,45574670.0,3.2083619,458,0.1865332,,4387.545,10603.900547742844,4999.9785,0.039730847,10.0,0.053357054,21254359,27.880203,500.0,2.160788,-1,4999.9145946760245,0.02160788,17.801632,1.3434852,45800,0.013434853,4999.915,True,31.168554,10.0,[-0.134  1.478 -2.806 -2.351 -2.508],0.25
36609.207,100,-1.1068587,3.9309103e-05,28518.25,6.26299,4999.684,1353688000.0,174.57095,459,0.21890625,,4387.5327,10613.754868984222,4999.9805,0.0039309105,10.0,0.06368584,21304359,1.3650725,500.0,62.240307,-1,4999.902544775482,0.6224031,626.299,7.322076,45900,0.07322075,4999.9033,True,0.572833,10.0,[-0.141  1.479 -2.808 -2.355 -2.531],0.29638672
6343.147,100,-1.1106422,0.0006490597,5109.975,0.18425171,9.980522,133140120.0,4.0552745,460,4940.0186,,4337.6304,10623.659535884857,4999.9746,0.06490597,10.0,496.49057,21353861,23.644144,495.02,2.2974703,-1,4949.9986886796605,0.022974705,18.42517,1.27847,46000,0.012784701,4949.9995,True,24.659243,10.0,[-0.136  1.445 -2.809 -2.386 -2.526],4989.994
10582.799,100,-1.1042492,2.9116034e-05,7449.008,0.96420044,4999.6924,113117784.0,26.188593,461,0.2069873,,4387.529,10634.10721206665,4999.981,0.0029116035,10.0,0.05770024,21403861,4.4365964,500.0,9.823376,-1,4999.898920682685,0.098233745,96.420044,2.1166053,46100,0.02116605,4999.9,True,3.8184564,10.0,[-0.143  1.442 -2.806 -2.389 -2.53 ],0.28857422
5646.2705,100,-1.0980655,0.0014264187,4866.705,0.046299476,4629.8345,27889044.0,1.6206061,462,362.9774,,4380.4414,10644.131709337234,4999.9805,0.14264187,10.0,43.77171,21453793,67.21013,499.32,0.79174966,-1,4992.81135168127,0.007917495,4.6299477,1.1335362,46200,0.011335364,4992.812,True,61.70531,10.0,[-0.146  1.417 -2.807 -2.405 -2.523],370.146
5183.1,100,-1.0977318,0.0032670994,4520.2866,0.033956803,4539.8057,22491460.0,1.1715342,463,452.09827,,4379.5337,10653.970329999924,4999.9805,0.32670996,10.0,55.51719,21503716,86.09824,499.23,0.41729462,-1,4991.903516647733,0.004172946,3.3956804,1.0384967,46300,0.010384968,4991.904,True,85.35816,10.0,[-0.143  1.405 -2.812 -2.414 -2.517],460.1748
5133.77,100,-1.1010741,0.0040209205,4485.727,0.019839516,,3350019.0,1.1199031,464,4949.4106,,4337.041,10663.315596580505,4999.9766,0.40209204,10.0,497.45944,21553213,89.80814,494.97,0.34934583,-1,4949.41079367794,0.0034934583,1.9839517,1.0370206,46400,0.010370207,4949.4106,True,89.29344,10.0,[-0.146  1.42  -2.805 -2.428 -2.517],4999.9766
6604.352,100,-1.1104747,0.00031407364,5644.3315,0.10947405,4669.7837,38837468.0,2.4577265,465,322.5258,,4379.9395,10673.04893565178,4999.979,0.031407364,10.0,39.77757,21603142,43.84711,499.29,1.4991391,-1,4992.309073612116,0.0149913905,10.947405,1.3247267,46500,0.013247267,4992.3096,True,40.68801,10.0,[-0.146  1.426 -2.804 -2.423 -2.52 ],330.1953
7532.8735,100,-1.1041906,0.00018158344,5023.0747,0.62707925,,982558340.0,16.797703,466,4945.3955,,4333.0254,10682.577590942383,4999.9805,0.018158345,10.0,497.5311,21652603,5.5875883,494.61,6.2362328,-1,4945.395303442324,0.062362332,62.707924,1.51712,46600,0.015171199,4945.3955,True,5.953195,10.0,[-0.15   1.444 -2.806 -2.411 -2.529],4999.9805
5047.644,100,-1.1086287,0.0057464973,4416.32,0.017036479,,1790506.4,1.0628625,467,4925.816,,4313.4453,10692.59932231903,4999.981,0.57464975,10.0,502.56842,21701872,94.555664,492.69,0.24579234,-1,4925.815446497002,0.0024579233,1.703648,1.0243304,46700,0.010243304,4925.816,True,94.08555,10.0,[-0.158  1.45  -2.795 -2.405 -2.523],4999.981
5193.2173,100,-1.1123191,0.0050709886,4562.0083,0.017692752,4489.7983,22112284.0,1.0624739,468,494.41306,,4371.8413,10702.916151285172,4999.9805,0.50709885,10.0,74.483505,21751721,94.63575,498.49,0.24798131,-1,4984.2110531341705,0.002479813,1.7692752,1.0415783,46800,0.010415781,4984.212,True,94.11996,10.0,[-0.157  1.452 -2.798 -2.401 -2.528],510.18213
6075.109,100,-1.1243886,0.0009044361,5217.5923,0.07652908,4619.8125,32335432.0,1.9609103,469,366.80005,,4374.2427,10713.207293748856,4999.9785,0.09044361,10.0,63.031498,21801593,54.58347,498.72,1.1149073,-1,4986.612119895147,0.011149072,7.652908,1.2222564,46900,0.012222566,4986.613,True,50.996723,10.0,[-0.158  1.456 -2.797 -2.398 -2.531],380.16602
5257.829,100,-1.136173,0.0029805622,4590.2627,0.027952991,4299.793,20972622.0,1.1883976,470,675.9153,,4363.339,10724.959477424622,4999.976,0.29805622,10.0,92.821335,21851364,84.138405,497.71,0.45894322,-1,4975.707807938323,0.004589432,2.7952993,1.0570186,47000,0.010570186,4975.708,True,84.14692,10.0,[-0.162  1.459 -2.797 -2.393 -2.543],700.1831
5505.9355,100,-1.1361694,0.0021533736,4792.533,0.07659132,4589.737,26188076.0,1.3571935,471,394.37805,,4371.745,10735.557121992111,4999.977,0.21533735,10.0,66.52914,21901213,62.01419,498.49,0.8673113,-1,4984.114427392223,0.008673112,7.659132,1.1081789,47100,0.011081789,4984.115,True,73.681465,10.0,[-0.162  1.462 -2.798 -2.391 -2.555],410.24023
9535.115,100,-1.1315752,7.640648e-05,7562.43,0.549918,4519.7607,82549360.0,10.377383,472,470.86023,,4378.251,10746.111551523209,4999.979,0.007640648,10.0,56.523846,21951125,9.770108,499.12,5.8037715,-1,4990.620577388321,0.058037717,54.9918,1.9097863,47200,0.019097865,4990.621,True,9.636341,10.0,[-0.16   1.47  -2.797 -2.386 -2.555],480.21826
5585.789,100,-1.1281872,0.0010631679,4776.2866,0.05406729,4559.802,26421916.0,1.7474667,473,423.80383,,4371.236,10756.740553379059,4999.9775,0.10631679,10.0,60.418198,22000972,67.020935,498.47,0.7849518,-1,4983.60517136707,0.007849517,5.406729,1.1189976,47300,0.011189976,4983.6055,True,57.225697,10.0,[-0.166  1.495 -2.798 -2.366 -2.551],440.17578
5336.8584,100,-1.1317794,0.0017444923,4632.417,0.029351214,,7518164.5,1.3233116,474,4941.6084,,4329.2383,10767.33731341362,4999.9785,0.17444924,10.0,499.0159,22050394,80.22652,494.22,0.53568685,-1,4941.607421742789,0.0053568683,2.9351215,1.0790178,47400,0.010790178,4941.6084,True,75.56799,10.0,[-0.163  1.491 -2.801 -2.373 -2.547],4999.9785
8894.028,100,-1.1695558,7.364369e-05,7099.2646,0.3843718,,587522750.0,8.589887,475,4934.011,,4321.641,10778.181278944016,4999.9766,0.0073643695,10.0,499.68054,22099744,12.124518,493.5,4.824214,-1,4934.010525453934,0.048242144,38.43718,1.791946,47500,0.017919458,4934.011,True,11.641597,10.0,[-0.165  1.488 -2.8   -2.375 -2.551],4999.9766
46050.742,100,-1.095656,5.1648894e-06,29672.035,7.8006225,4589.783,2833108000.0,715.37146,476,403.83286,,4381.2466,10788.687074661255,4999.9785,0.000516489,10.0,46.117023,22149683,1.3832632,499.39,77.7701,-1,4993.615591566323,0.7777011,780.06226,9.210638,47600,0.09210639,4993.616,True,0.13978751,10.0,[-0.162  1.474 -2.8   -2.393 -2.588],410.1953
7598.9287,100,-1.0870937,0.00012250514,5626.8267,0.65488476,4749.802,55074464.0,10.3712435,477,240.40016,,4377.832,10795.56441950798,4999.9805,0.012250515,10.0,38.790565,22199595,5.4238772,499.12,6.488806,-1,4990.2015312673375,0.064888045,65.48848,1.5539211,47700,0.01553921,4990.2017,True,9.642045,10.0,[-0.16   1.478 -2.803 -2.397 -2.515],250.17871
5433.6016,100,-1.0901961,0.0033996631,4752.484,0.029314365,4469.677,24171554.0,1.2371337,478,506.22406,,4363.531,10802.708166599274,4999.9785,0.33996633,10.0,86.59522,22249367,83.840065,497.72,0.4798053,-1,4975.900442686279,0.004798053,2.9314365,1.0928763,47800,0.010928763,4975.9004,True,80.832,10.0,[-0.167  1.485 -2.8   -2.392 -2.506],530.30176
7144.7373,100,-1.0897828,0.00012097762,5512.359,0.26431492,4489.8213,44602944.0,7.1058216,479,489.5774,,4367.029,10809.771493911743,4999.9775,0.012097762,10.0,79.72871,22299170,15.61523,498.03,3.326884,-1,4979.398267401771,0.03326884,26.431492,1.4311326,47900,0.014311325,4979.3984,True,14.072968,10.0,[-0.168  1.495 -2.799 -2.386 -2.509],510.15625
5851.785,100,-1.0836804,0.0005185787,4825.0,0.14540933,4909.799,33395482.0,2.811456,480,87.51352,,4384.942,10817.468931674957,4999.9795,0.05185787,10.0,12.638118,22349149,27.834446,499.79,1.8848716,-1,4997.311896203759,0.018848717,14.540933,1.1705987,48000,0.011705987,4997.312,True,35.56876,10.0,[-0.163  1.51  -2.788 -2.382 -2.509],90.180664
6220.355,100,-1.0838057,0.00013284257,4958.8364,0.120682344,4649.7256,34112956.0,4.2438536,481,342.2729,,4379.629,10824.185675621033,4999.9746,0.013284258,10.0,48.72999,22399073,38.381023,499.24,1.5764464,-1,4991.998095809048,0.015764466,12.068234,1.2441715,48100,0.012441713,4991.998,True,23.56349,10.0,[-0.163  1.534 -2.795 -2.379 -2.503],350.24902
5401.376,100,-1.0771921,0.002980401,4737.523,0.026242208,4999.755,29467876.0,1.1752115,482,0.14545898,,4387.5303,10830.529504537582,4999.979,0.29804012,10.0,0.05713842,22449073,87.96726,500.0,0.39954433,-1,4999.8999104944,0.003995443,2.6242208,1.0802974,48200,0.010802973,4999.9004,True,85.091064,10.0,[-0.156  1.531 -2.795 -2.381 -2.503],0.2241211
5096.695,100,-1.0660577,0.003865043,4443.6943,0.02197402,,3727006.0,1.1371024,483,4948.399,,4336.0293,10837.399884939194,4999.9766,0.3865043,10.0,497.5571,22498560,88.54475,494.87,0.37034693,-1,4948.398686673354,0.0037034692,2.197402,1.0296462,48300,0.010296461,4948.399,True,87.94283,10.0,[-0.154  1.525 -2.793 -2.387 -2.496],4999.9766
37497.453,100,-1.0610164,3.7500888e-07,25251.012,6.570161,,107706680000.0,399.93832,484,4944.2866,,4331.9175,10844.060442209244,4999.9746,3.750089e-05,10.0,498.56293,22548007,1.3049277,494.47,65.309685,-1,4944.285712363838,0.6530968,657.0161,7.5097084,48400,0.07509708,4944.2866,True,0.25003856,10.0,[-0.154  1.524 -2.793 -2.388 -2.485],4999.9746
6372.635,100,-1.0684803,0.0001960804,5438.205,0.06834362,4529.7246,33973984.0,2.3284435,485,464.27765,,4381.6323,10850.632167816162,4999.978,0.01960804,10.0,47.93915,22597951,57.704563,499.44,1.0917766,-1,4994.001923294037,0.010917766,6.834362,1.2752404,48500,0.012752405,4994.0024,True,42.947144,10.0,[-0.164  1.519 -2.791 -2.392 -2.48 ],470.25342
