ReturnStepMaxmin,InitialBound,Penalization,MeanD2-0,StdWReturnMean,EpRewMean,WReturnMean,MaxIW,Iteration,LearnableVariance,OptimizationReturnMin,Epsilon,Inner Iteration,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimestepsSoFar,ESSRenyiHarmonic,MinTargetPdf,ReturnStepMax,TimeElapsed,MeanEntropy,MeanIW,EpLenMean,EpisodesSoFar,EmpiricalD2Arithmetic,Bound,Weights,OptimizationReturnMean,VarianceInitializer,OptimizationReturnMax,DivergenceHarmonic,InitialReturnMean,MinIW,MinBehavPdf,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,InitialReturnMin,InitialReturnStd
9.999998,-28305800.0,True,1.0,,4880.526234002322,23957132.0,60981828.0,4725,,,1.0,1,11.0,1.0,23509916,11.0,-241.46304,9.999998,69120.93444442749,0.41894197,7212471.5,488.3636363636364,51975,1.0,-1.4742004e+22,[  1.499   1.537 -12.072  -6.214],1172.9984,-1.0,1290.7275,1.1490879e+31,4880.5264,0.70449024,-241.46304,11,4998.2554,17373560.0,117884140000000.0,3707.5278,370.93475
9.999996,-29331946.0,True,1.0,,4998.235741167332,24982360.0,7653.372,4726,,,1.0,1,11.0,1.0,23515416,11.0,-231.26952,9.999996,69131.6796631813,0.41894197,1311.07,500.0,51986,1.0,-3.6120438e+17,[  1.495   1.609 -12.078  -6.112],0.50634766,-1.0,1.0405273,6.895524e+21,4998.236,18.40286,-231.26952,11,4998.77,2219.0237,32752243000.0,4997.7295,0.32252404
9.999987,-29330764.0,True,1.0,,4998.1315028362305,24981320.0,101389370.0,4727,,,1.0,1,11.0,1.0,23520916,11.0,-236.81895,9.999987,69142.17587351799,0.41894197,14615913.0,500.0,51997,1.0,-1.0044127e+24,[  1.419   1.513 -12.102  -6.11 ],0.40589488,-1.0,0.8666992,5.3327035e+34,4998.1313,18.437151,-236.81895,11,4998.5923,32207400.0,365087600000000.0,4997.7256,0.26711103
10.0,-29333328.0,True,1.0,,4998.365673481081,24983660.0,7220.9023,4728,,,1.0,1,11.0,1.0,23526416,11.0,-221.61101,10.0,69153.84974765778,0.41894197,689.79565,500.0,52008,1.0,-2396700300000.0,[  1.415   1.637 -12.103  -6.093],0.2729936,-1.0,0.703125,299234900000.0,4998.3657,0.33140945,-221.61101,11,4998.796,2065.625,17232065000.0,4998.093,0.20817432
9.999988,-29329506.0,True,1.0,,4998.066169629496,24980666.0,86012.13,4729,,,1.0,1,11.0,1.0,23531916,11.0,-228.4087,9.999988,69166.66221094131,0.41894197,16175.003,500.0,52019,1.0,-1.4528954e+25,[  1.431   1.527 -12.1    -6.035],0.47975853,-1.0,0.74316406,1.1160486e+37,4998.066,57.40376,-228.4087,11,4998.3296,30412.125,404055850000.0,4997.5864,0.2236556
9.999996,-29332420.0,True,1.0,,4998.311615819904,24983120.0,20183452.0,4730,,,1.0,1,11.0,1.0,23537416,11.0,-231.14258,9.999996,69180.33672809601,0.41894197,1997120.0,500.0,52030,1.0,-9.1767254e+21,[  1.455   1.643 -12.093  -5.993],0.35795453,-1.0,0.63964844,4.451417e+30,4998.3115,45.626812,-231.14258,11,4998.5933,5766541.5,49893100000000.0,4997.9536,0.19453453
9.999991,-29331256.0,True,1.0,,4998.161189180254,24981618.0,141.88936,4731,,,1.0,1,11.0,1.0,23542916,11.0,-235.98122,9.999991,69193.21077752113,0.41894197,23.598707,500.0,52041,1.0,-184015880000.0,[  1.425   1.529 -12.086  -6.036],0.8720703,-1.0,1.4794922,1778218100.0,4998.161,0.08302472,-235.98122,11,4998.7686,39.857403,589570800.0,4997.289,0.3973349
9.999997,-28569860.0,True,1.0,,4914.327123865795,24220608.0,15013722.0,4732,,,1.0,1,11.0,1.0,23548325,11.0,-235.7863,9.999997,69204.93838715553,0.41894197,1379491.5,491.72727272727275,52052,1.0,-6.432014e+21,[  1.416   1.481 -12.089  -6.075],836.63727,-1.0,920.85693,2.1869198e+30,4914.3276,6.4318814,-235.7863,11,4998.547,4311649.0,34457240000000.0,4077.69,264.56818
9.9999895,-27062544.0,True,1.0,,4544.904669821621,22712710.0,2643375.0,4733,,,1.0,1,11.0,1.0,23553327,11.0,-260.40015,9.9999895,69216.64915776253,0.41894197,273965.53,454.72727272727275,52063,1.0,-6.213383e+21,[  1.345   1.583 -12.097  -6.076],4534.923,-1.0,4988.833,2.0403381e+30,4544.9043,0.012826632,-260.40015,11,4998.8145,753338.5,6845024400000.0,9.9815645,1434.0686
9.99997,-24790852.0,True,1.0,,4089.570028484624,20441156.0,1190299.6,4734,,,1.0,1,11.0,1.0,23557829,11.0,-231.43227,9.99997,69226.82474660873,0.41894197,113350.77,409.27272727272725,52074,1.0,-1.17746405e+23,[  1.332   1.468 -12.103  -6.122],4089.5703,-1.0,4998.8013,7.327331e+32,4089.5703,0.56355727,-231.43227,11,4998.8013,340899.97,2832094200000.0,,1927.8417
9.999998,-29333684.0,True,1.0,,4998.406790493996,24984072.0,10033087.0,4735,,,1.0,1,11.0,1.0,23563329,11.0,-225.50334,9.999998,69239.01724123955,0.41894197,940396.4,500.0,52085,1.0,-3.3158862e+23,[  1.296   1.571 -12.109  -6.062],0.43066406,-1.0,0.8022461,5.811092e+33,4998.4067,6.842524,-225.50334,11,4998.7783,2875966.8,23494845000000.0,4997.976,0.24630451
9.999976,-29329852.0,True,1.0,,4998.060921720343,24980612.0,14.228441,4736,,,1.0,1,11.0,1.0,23568829,11.0,-238.37352,9.999976,69251.32627439499,0.41894197,3.7383575,500.0,52096,1.0,-582268800000.0,[  1.288   1.463 -12.112  -6.124],0.6258434,-1.0,1.0595703,17916975000.0,4998.061,0.2599755,-238.37352,11,4998.4946,4.4209065,93387230.0,4997.435,0.2925748
9.999993,-29327924.0,True,1.0,,4997.812066215633,24978124.0,9425.307,4737,,,1.0,1,11.0,1.0,23574329,11.0,-233.14252,9.999993,69265.09316921234,0.41894197,949.51526,500.0,52107,1.0,-588780000000.0,[  1.29    1.408 -12.112  -6.155],0.45703125,-1.0,1.5004883,16874465000.0,4997.812,0.08442229,-233.14252,11,4998.8555,2684.365,23714028000.0,4997.355,0.40790132
9.999998,-29330830.0,True,1.0,,4998.161699359242,24981620.0,4169287.0,4738,,,1.0,1,11.0,1.0,23579829,11.0,-220.16263,9.999998,69278.14430165291,0.41894197,549307.0,500.0,52118,1.0,-1.2788852e+24,[  1.304   1.46  -12.108  -6.122],0.38130328,-1.0,0.7470703,8.645872e+34,4998.1616,28.564734,-220.16263,11,4998.5273,1225385.4,13723518000000.0,4997.7803,0.26683092
9.999973,-27263128.0,True,1.0,,4680.559761830294,22913570.0,459574.06,4739,,,1.0,1,11.0,1.0,23584981,11.0,-229.04558,9.999973,69288.22249603271,0.41894197,49605.3,468.3636363636364,52129,1.0,-2.8796055e+21,[  1.261   1.355 -12.114  -6.175],3171.6414,-1.0,3489.8494,4.3825627e+29,4680.5596,4.7853146,-229.04558,11,4998.7676,130081.81,1238825400000.0,1508.9182,1002.96124
9.999999,-21660602.0,True,1.0,,3861.6488133593743,17312198.0,1124616.8,4740,,,1.0,1,11.0,1.0,23589236,11.0,-225.37671,9.999999,69296.49691963196,0.41894197,104725.4,386.8181818181818,52140,1.0,-3.0059828e+20,[  1.339   1.291 -12.09   -6.244],3851.6677,-1.0,4988.0796,4.77838e+27,3861.6487,0.056218494,-225.37671,11,4998.061,322539.62,2609919800000.0,9.981281,1549.1501
9.999996,-7953962.5,True,1.0,,2044.2027857669445,5144691.0,406.25803,4741,,,1.0,1,11.0,1.0,23591497,11.0,-152.71756,9.999996,69301.04533076286,0.41894197,44.230614,205.54545454545453,52151,1.0,-122384760000.0,[  1.412   1.199 -12.053  -6.225],2034.2206,-1.0,4007.2375,1891637200.0,2044.2028,0.2742957,-152.71756,11,4017.2197,114.82454,201113660.0,9.982092,982.815
9.999999,-11260531.0,True,1.0,,2285.09738295391,6914500.5,44.366314,4742,,,1.0,1,11.0,1.0,23594022,11.0,-207.92912,9.999999,69306.7767701149,0.41894197,8.0108595,229.54545454545453,52162,1.0,-838748600000.0,[  1.441   1.242 -12.047  -6.19 ],1575.5786,-1.0,4287.1113,37240766000.0,2285.0974,0.07268667,-207.92912,11,4996.63,12.133979,48449264.0,709.5188,1301.088
9.999954,-12186039.0,True,1.0,,2533.031477893815,7839857.0,229.35176,4743,,,1.0,1,11.0,1.0,23596820,11.0,-221.11476,9.999954,69313.84158205986,0.41894197,39.242565,254.36363636363637,52173,1.0,-5463401000000000.0,[  1.4     1.196 -12.054  -6.201],1383.8744,-1.0,3847.556,1.5801652e+18,2533.0315,0.99479514,-221.11476,11,4996.713,67.94849,183950600.0,1149.157,1193.1506
9.9999895,-16574892.0,True,1.0,,2960.9924926507388,12227733.0,7762.753,4744,,,1.0,1,11.0,1.0,23600086,11.0,-222.9238,9.9999895,69321.20338320732,0.41894197,1034.4056,296.90909090909093,52184,1.0,-1.7472423e+18,[  1.305   1.251 -12.072  -6.257],2960.9924,-1.0,4997.3706,1.6153028e+23,2960.9924,0.8295694,-222.9238,11,4997.3706,2297.2659,21641091000.0,,1860.1764
9.999997,-11910876.0,True,1.0,,2440.356496596996,7838277.5,49.30124,4745,,,1.0,1,11.0,1.0,23602783,11.0,-200.64095,9.999997,69326.955534935,0.41894197,10.194533,245.1818181818182,52195,1.0,-368837170000.0,[  1.406   1.227 -12.051  -6.322],2440.3564,-1.0,4836.9243,8199376400.0,2440.3564,0.24125755,-200.64095,11,4836.9243,14.1072645,53172924.0,,1372.2017
9.999995,-16974022.0,True,1.0,,3273.4813001392595,12626592.0,5951668.0,4746,,,1.0,1,11.0,1.0,23606395,11.0,-206.74585,9.999995,69335.26183605194,0.41894197,541746.4,328.3636363636364,52206,1.0,-7.433479e+19,[  1.369   1.273 -12.059  -6.302],2584.0461,-1.0,4308.032,2.9234671e+26,3273.4812,6.8133526,-206.74585,11,4997.4673,1710767.9,12458538000000.0,689.43506,1382.3572
9.999999,-17561332.0,True,1.0,,3320.0606443436222,13212522.0,3119.73,4747,,,1.0,1,11.0,1.0,23610056,11.0,-243.20558,9.999999,69343.88038301468,0.41894197,504.31036,332.8181818181818,52217,1.0,-358225700000000.0,[  1.26    1.241 -12.082  -6.347],2560.4155,-1.0,4238.6387,6784566000000000.0,3320.0608,0.0688152,-243.20558,11,4998.2837,918.67456,8946789000.0,759.645,1479.7701
9.999994,-26533762.0,True,1.0,,4628.709831967817,22184864.0,87719.28,4748,,,1.0,1,11.0,1.0,23615152,11.0,-220.8048,9.999994,69355.585521698,0.41894197,14882.032,463.27272727272725,52228,1.0,-7.1999206e+19,[  1.17    1.247 -12.093  -6.261],2560.1382,-1.0,2929.7886,2.7406848e+26,4628.71,0.11423534,-220.8048,11,4998.3604,30083.389,371530330000.0,2068.5718,871.72754
9.999995,-27056680.0,True,1.0,,4543.52050741527,22707936.0,216280.69,4749,,,1.0,1,11.0,1.0,23620153,11.0,-247.1448,9.999995,69367.20129466057,0.41894197,22217.502,454.6363636363636,52239,1.0,-4.950988e+19,[  1.089   1.325 -12.111  -6.311],4543.5205,-1.0,4998.2188,1.2960943e+26,4543.5205,0.2282961,-247.1448,11,4998.2188,61503.297,554868400000.0,,1436.7874
9.999998,-27181388.0,True,1.0,,4649.824465285241,22832412.0,1159.6549,4750,,,1.0,1,11.0,1.0,23625271,11.0,-237.40952,9.999998,69379.33346438408,0.41894197,193.12506,465.27272727272725,52250,1.0,-542569300000.0,[  1.197   1.367 -12.093  -6.267],3480.721,-1.0,3829.2852,15288478000.0,4649.8247,0.03152802,-237.40952,11,4998.3887,364.77997,4813360000.0,1169.1036,1100.7007
9.999994,-27056308.0,True,1.0,,4544.353516591623,22707204.0,45474390.0,4751,,,1.0,1,11.0,1.0,23630273,11.0,-229.09134,9.999994,69391.9184076786,0.41894197,4775704.5,454.72727272727275,52261,1.0,-1.6175905e+23,[  1.184   1.421 -12.095  -6.239],4534.374,-1.0,4988.423,1.3833315e+33,4544.3535,0.8344651,-229.09134,11,4998.4023,13003604.0,119280660000000.0,9.97965,1433.895
9.999971,-25470708.0,True,1.0,,4339.687485038049,21121402.0,743.8329,4752,,,1.0,1,11.0,1.0,23635051,11.0,-246.67061,9.999971,69403.96468901634,0.41894197,83.08794,434.3636363636364,52272,1.0,-485769970000.0,[  1.255   1.334 -12.084  -6.291],4329.7075,-1.0,4988.6655,12370976000.0,4339.6875,0.33776036,-246.67061,11,4998.6455,210.08066,1988008300.0,9.979783,1512.7834
9.999986,-24569522.0,True,1.0,,4236.21974476799,20220694.0,90727.78,4753,,,1.0,1,11.0,1.0,23639716,11.0,-262.58997,9.999986,69413.95035433769,0.41894197,13586.056,424.09090909090907,52283,1.0,-1.2676656e+22,[  1.282   1.367 -12.083  -6.246],4236.2197,-1.0,4998.2754,8.4965507e+30,4236.2197,1.0178564,-262.58997,11,4998.2754,25904.332,320750780000.0,,1508.3551
9.999994,-20079596.0,True,1.0,,3748.8110104151115,15730710.0,1155.7684,4754,,,1.0,1,11.0,1.0,23643848,11.0,-235.27318,9.999994,69421.81986260414,0.41894197,199.4478,375.6363636363636,52294,1.0,-2.0351641e+19,[  1.302   1.252 -12.074  -6.204],2189.9048,-1.0,3439.4653,2.1897706e+25,3748.811,1.5130903,-235.27318,11,4998.3716,321.13962,3648102000.0,1558.9062,1295.0385
9.99999,-26887114.0,True,1.0,,4526.163183443261,22537726.0,10399.487,4755,,,1.0,1,11.0,1.0,23648831,11.0,-249.69073,9.99999,69431.6031434536,0.41894197,1497.1118,453.0,52305,1.0,-2.1009804e+20,[  1.182   1.278 -12.099  -6.197],4526.1636,-1.0,4998.678,2.3331209e+27,4526.1636,1.0103472,-249.69073,11,4998.678,2909.7764,37172527000.0,,1432.3307
9.999997,-29331966.0,True,1.0,,4998.241282208889,24982416.0,14745.509,4756,,,1.0,1,11.0,1.0,23654331,11.0,-245.12636,9.999997,69444.51601481438,0.41894197,1355.4088,500.0,52316,1.0,-124197770000.0,[  1.084   1.353 -12.118  -6.201],0.72270066,-1.0,1.1962891,431322400.0,4998.241,0.16284744,-245.12636,11,4998.715,4234.3755,33861796000.0,4997.5186,0.360003
9.999999,-29333536.0,True,1.0,,4998.374737514143,24983752.0,6749.9556,4757,,,1.0,1,11.0,1.0,23659831,11.0,-235.77217,9.999999,69457.61845326424,0.41894197,1234.1636,500.0,52327,1.0,-73756730000000.0,[  1.103   1.399 -12.107  -6.165],0.25559303,-1.0,0.71191406,287263320000000.0,4998.375,0.44159934,-235.77217,11,4998.831,2350.9966,30833033000.0,4998.119,0.20125158
9.999979,-29335260.0,True,1.0,,4998.5393510853555,24985396.0,230405.31,4758,,,1.0,1,11.0,1.0,23665331,11.0,-243.45308,9.999979,69470.64705991745,0.41894197,28496.492,500.0,52338,1.0,-2.1150558e+19,[  1.158   1.421 -12.092  -6.056],0.34339488,-1.0,0.6791992,2.3641137e+25,4998.539,9.282955,-243.45308,11,4998.875,64773.53,711981500000.0,4998.196,0.2130236
9.999985,-29336750.0,True,1.0,,4998.650822404046,24986512.0,4889438.0,4759,,,1.0,1,11.0,1.0,23670831,11.0,-247.92694,9.999985,69484.7580564022,0.41894197,466635.0,500.0,52349,1.0,-2.1026555e+19,[  1.107   1.518 -12.117  -6.001],0.2734375,-1.0,0.67871094,2.3361335e+25,4998.6514,3.0752387,-247.92694,11,4999.056,1400033.8,11660062000000.0,4998.3774,0.203992
9.9999895,-27063700.0,True,1.0,,4544.110524322063,22713834.0,5149325.0,4760,,,1.0,1,11.0,1.0,23675832,11.0,-227.89769,9.9999895,69496.74224591255,0.41894197,490044.12,454.6363636363636,52360,1.0,-4.022292e+23,[  1.135   1.421 -12.109  -6.073],4544.111,-1.0,4998.908,8.5498874e+33,4544.111,0.99117684,-227.89769,11,4998.908,1474144.9,12240493000000.0,,1436.974
9.999999,-29336688.0,True,1.0,,4998.671438932389,24986716.0,1624366.9,4761,,,1.0,1,11.0,1.0,23681332,11.0,-225.98615,9.999999,69510.35005021095,0.41894197,219328.64,500.0,52371,1.0,-3.334145e+20,[  1.11    1.539 -12.11   -6.044],0.4527255,-1.0,0.74072266,5.874412e+27,4998.6714,0.16577072,-225.98615,11,4998.9595,488166.2,5479609000000.0,4998.2188,0.21153437
9.999995,-29334172.0,True,1.0,,4998.441083324565,24984414.0,229.77562,4762,,,1.0,1,11.0,1.0,23686832,11.0,-233.46446,9.999995,69523.22873711586,0.41894197,78.201385,500.0,52382,1.0,-7398947300000.0,[  1.09    1.445 -12.12   -6.124],0.57932353,-1.0,0.97314453,2891673200000.0,4998.441,0.09407932,-233.46446,11,4998.835,80.101654,1953672000.0,4997.862,0.27807167
9.999989,-29331780.0,True,1.0,,4998.226480117701,24982268.0,597717.06,4763,,,1.0,1,11.0,1.0,23692332,11.0,-234.31752,9.999989,69536.23185110092,0.41894197,55903.152,500.0,52393,1.0,-1.8479885e+16,[  1.203   1.42  -12.143  -6.165],0.6448864,-1.0,1.1191406,1.804755e+19,4998.2266,0.030442586,-234.31752,11,4998.7007,171370.69,1396666100000.0,4997.5815,0.3384354
9.999997,-27062204.0,True,1.0,,4543.98680553606,22712600.0,3666.3054,4764,,,1.0,1,11.0,1.0,23697333,11.0,-245.95964,9.999997,69548.21525168419,0.41894197,411.6792,454.6363636363636,52404,1.0,-2104586700000.0,[  1.222   1.525 -12.19   -6.211],4543.9873,-1.0,4998.717,231824160000.0,4543.9873,0.4339974,-245.95964,11,4998.717,1042.0903,10283989000.0,,1436.9348
9.999971,-27059674.0,True,1.0,,4543.780233300625,22710534.0,32672116.0,4765,,,1.0,1,11.0,1.0,23702334,11.0,-241.3746,9.999971,69559.95570707321,0.41894197,3050765.8,454.6363636363636,52415,1.0,-2.0216315e+23,[  1.299   1.513 -12.183  -6.308],4543.7803,-1.0,4998.452,2.160607e+33,4543.7803,1.0026326,-241.3746,11,4998.452,9369971.0,76211440000000.0,,1436.8695
9.999998,-29333138.0,True,1.0,,4998.382151209103,24983824.0,2060108.1,4766,,,1.0,1,11.0,1.0,23707834,11.0,-220.15378,9.999998,69572.81701207161,0.41894197,278183.62,500.0,52426,1.0,-2.4394743e+20,[  1.278   1.614 -12.185  -6.237],0.2639826,-1.0,0.4921875,3.145642e+27,4998.3823,1.7600429,-220.15378,11,4998.6104,596459.3,6950221000000.0,4998.118,0.1389041
9.999999,-27060482.0,True,1.0,,4544.7503187058355,22711170.0,36317360.0,4767,,,1.0,1,11.0,1.0,23712836,11.0,-227.28807,9.999999,69584.16699361801,0.41894197,3520675.8,454.72727272727275,52437,1.0,-2.0637353e+22,[  1.262   1.491 -12.193  -6.253],4534.7705,-1.0,4988.5796,2.251347e+31,4544.75,0.21590906,-227.28807,11,4998.5596,10389389.0,87938910000000.0,9.979821,1434.0204
9.999994,-29333476.0,True,1.0,,4998.381113261633,24983812.0,4657567.5,4768,,,1.0,1,11.0,1.0,23718336,11.0,-233.64061,9.999994,69597.27199935913,0.41894197,440646.72,500.0,52448,1.0,-4.969052e+17,[  1.262   1.574 -12.192  -6.16 ],0.2002841,-1.0,0.57373047,1.3049523e+22,4998.381,0.35457525,-233.64061,11,4998.7544,1334139.2,11008164000000.0,4998.1807,0.15764481
9.999985,-27060566.0,True,1.0,,4543.8577986227065,22711308.0,2057657.8,4769,,,1.0,1,11.0,1.0,23723337,11.0,-224.20781,9.999985,69608.6496462822,0.41894197,197208.56,454.6363636363636,52459,1.0,-3.5008208e+21,[  1.201   1.501 -12.219  -6.236],4543.858,-1.0,4998.547,6.478562e+29,4543.858,0.977003,-224.20781,11,4998.547,588835.3,4926963000000.0,,1436.8939
9.999997,-29332966.0,True,1.0,,4998.326750423351,24983270.0,16381.172,4770,,,1.0,1,11.0,1.0,23728837,11.0,-227.15758,9.999997,69620.10700297356,0.41894197,1884.2102,500.0,52470,1.0,-2.9913436e+16,[  1.15    1.395 -12.233  -6.275],0.5953036,-1.0,1.0200195,4.729323e+19,4998.3267,0.27572244,-227.15758,11,4998.7515,4710.2207,47074320000.0,4997.7314,0.32096854
9.999995,-29333082.0,True,1.0,,4998.339221622294,24983396.0,2493.954,4771,,,1.0,1,11.0,1.0,23734337,11.0,-214.96887,9.999995,69630.25837254524,0.41894197,289.41696,500.0,52481,1.0,-556226280000000.0,[  1.044   1.349 -12.256  -6.317],0.48575106,-1.0,0.9199219,1.6351283e+16,4998.3394,0.06642781,-214.96887,11,4998.7734,714.7605,7230556700.0,4997.8535,0.24365719
9.999987,-29334998.0,True,1.0,,4998.520985598209,24985212.0,1035192.2,4772,,,1.0,1,11.0,1.0,23739837,11.0,-233.75098,9.999987,69641.42423677444,0.41894197,111884.47,500.0,52492,1.0,-2.1412542e+18,[  0.93    1.381 -12.276  -6.283],0.3618164,-1.0,0.7158203,2.4230377e+23,4998.521,0.61125046,-233.75098,11,4998.875,293531.53,2795434100000.0,4998.159,0.23287567
9.999997,-29336636.0,True,1.0,,4998.660003475677,24986602.0,2931938.2,4773,,,1.0,1,11.0,1.0,23745337,11.0,-242.42105,9.999997,69654.31722187996,0.41894197,309237.28,500.0,52503,1.0,-1.106588e+22,[  1.002   1.48  -12.261  -6.264],0.45543325,-1.0,0.83935547,6.4705016e+30,4998.66,1.1974643,-242.42105,11,4999.044,834630.8,7726743700000.0,4998.2046,0.24308306
9.999998,-29336752.0,True,1.0,,4998.688443336894,24986884.0,11147.151,4774,,,1.0,1,11.0,1.0,23750837,11.0,-230.36696,9.999998,69666.4302341938,0.41894197,1699.427,500.0,52514,1.0,-4.9956184e+18,[  0.998   1.593 -12.266  -6.21 ],0.23086825,-1.0,0.41552734,1.3188762e+24,4998.688,3.4014866,-230.36696,11,4998.873,3219.4897,42463146000.0,4998.4575,0.11274184
10.0,-29334052.0,True,1.0,,4998.433572795634,24984340.0,13655972.0,4775,,,1.0,1,11.0,1.0,23756337,11.0,-220.70622,10.0,69677.88236427307,0.41894197,1591056.1,500.0,52525,1.0,-5.3753276e+24,[  1.149   1.443 -12.223  -6.086],0.67285156,-1.0,1.027832,1.5270903e+36,4998.433,1.8141954,-220.70622,11,4998.7886,3966344.0,39741827000000.0,4997.7607,0.29654017
9.999999,-27062116.0,True,1.0,,4544.876016231521,22712426.0,4033126.8,4776,,,1.0,1,11.0,1.0,23761339,11.0,-246.00867,9.999999,69689.23102235794,0.41894197,431599.7,454.72727272727275,52536,1.0,-3.302334e+24,[  1.105   1.334 -12.226  -6.129],4534.8955,-1.0,4988.856,5.7634202e+35,4544.8755,1.03755,-246.00867,11,4998.8364,1145385.0,10781891000000.0,9.980312,1434.0599
9.999996,-28395148.0,True,1.0,,4892.3606239364535,24046480.0,102764.125,4777,,,1.0,1,11.0,1.0,23766724,11.0,-227.43892,9.999996,69703.28747272491,0.41894197,17422.732,489.54545454545456,52547,1.0,-2.3928562e+20,[  1.13    1.219 -12.227  -6.172],1054.9169,-1.0,1160.8315,3.027377e+27,4892.361,0.39940247,-227.43892,11,4998.2754,31711.076,400550360000.0,3837.4438,333.59415
9.9999895,-20247388.0,True,1.0,,3729.7923764148068,15899597.0,2837.947,4778,,,1.0,1,11.0,1.0,23770835,11.0,-226.43018,9.9999895,69713.21393489838,0.41894197,496.83798,373.72727272727275,52558,1.0,-255058600000.0,[  1.238   1.166 -12.202  -6.193],2530.3083,-1.0,3798.2256,3135217400.0,3729.7922,0.012487131,-226.43018,11,4997.7095,962.4478,11603492000.0,1199.4839,1410.0518
9.999992,-23411946.0,True,1.0,,4255.229392152239,19063552.0,556284.1,4779,,,1.0,1,11.0,1.0,23775523,11.0,-232.54106,9.999992,69724.9747095108,0.41894197,53781.15,426.1818181818182,52569,1.0,-1.4276978e+18,[  1.213   1.204 -12.207  -6.151],2256.4363,-1.0,2999.2507,1.0779179e+23,4255.2295,4.789844,-232.54106,11,4998.044,159017.38,765029600000.0,1998.7932,978.046
9.999994,-29328828.0,True,1.0,,4997.9837818663145,24979844.0,547.0638,4780,,,1.0,1,11.0,1.0,23781023,11.0,-216.15413,9.999994,69737.42956447601,0.41894197,100.68979,500.0,52580,1.0,-118754520000.0,[  1.128   1.285 -12.227  -6.187],0.7767667,-1.0,1.1826172,714329900.0,4997.984,0.51571506,-216.15413,11,4998.3896,192.1075,2515292700.0,4997.207,0.35117722
9.999982,-27059412.0,True,1.0,,4543.734098903982,22710072.0,150.97592,4781,,,1.0,1,11.0,1.0,23786024,11.0,-235.1526,9.999982,69749.266736269,0.41894197,24.618055,454.6363636363636,52591,1.0,-185285380000.0,[  1.162   1.326 -12.221  -6.155],4543.7344,-1.0,4998.6104,1802695000.0,4543.7344,0.36540666,-235.1526,11,4998.6104,41.97289,612665660.0,,1436.8549
9.999999,-27057732.0,True,1.0,,4543.574783338584,22708478.0,1537716700.0,4782,,,1.0,1,11.0,1.0,23791025,11.0,-246.9848,9.999999,69761.49954009056,0.41894197,139800130.0,454.6363636363636,52602,1.0,-2.6414777e+21,[  1.144   1.273 -12.226  -6.182],4543.5747,-1.0,4998.5986,3.688193e+29,4543.5747,0.5859353,-246.9848,11,4998.5986,442060060.0,3491025000000000.0,,1436.8046
9.999997,-29334574.0,True,1.0,,4998.482909957271,24984832.0,386068.28,4783,,,1.0,1,11.0,1.0,23796525,11.0,-241.58836,9.999997,69774.01335716248,0.41894197,50746.047,500.0,52613,1.0,-3.5969727e+21,[  1.047   1.339 -12.245  -6.145],0.54048294,-1.0,0.87890625,6.837823e+29,4998.483,0.088169225,-241.58836,11,4998.8213,110596.17,1267915200000.0,4997.9424,0.24585341
9.999995,-27059102.0,True,1.0,,4543.703694956956,22709768.0,58.493095,4784,,,1.0,1,11.0,1.0,23801526,11.0,-225.34373,9.999995,69784.0057849884,0.41894197,16.469027,454.6363636363636,52624,1.0,-101950054000.0,[  1.102   1.234 -12.237  -6.183],4543.7036,-1.0,4998.6045,545006140.0,4543.7036,0.032453466,-225.34373,11,4998.6045,19.18352,409096100.0,,1436.8453
9.999976,-29331232.0,True,1.0,,4998.163850939531,24981642.0,2366.639,4785,,,1.0,1,11.0,1.0,23807026,11.0,-234.70164,9.999976,69796.75555181503,0.41894197,310.82336,500.0,52635,1.0,-348291700000000.0,[  1.112   1.294 -12.235  -6.194],0.5250355,-1.0,1.0839844,6411280000000000.0,4998.1636,0.31553903,-234.70164,11,4998.7227,684.3382,7764151300.0,4997.6387,0.33553883
