ReturnStepMaxmin,EpThisIter,MinIW,InitialReturnMax,EmpiricalD2,InitialReturnMean,MaxIWNorm,MeanIW,ESSRenyi,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,StdIWNorm,Weights,EpisodesSoFar,MaxIW,MeanIWNorm,Bound,MinIWNorm,EpRewMean,J_sample_variance,Iteration,EpLenMean,TimeElapsed,ReturnStepMax,MeanEntropy,InitialBound,ESSClassic,InitialReturnMin,StdIW
,100,0.00452208,,25.298662,-93.0,0.6665182,1.019376,3.952778,25.514702,5704610,-31.493235,0.06608697,[ 0.186  0.128  0.074 ... -0.406 -0.213 -0.642],46100,66.651825,0.0101937605,-48.25916,4.52208e-05,-93.0,1482.9727,461,132.72,18904.505937814713,100.0,1.9924284,-96.333336,2.3239412,-100.0,6.608697
,100,0.011002004,,12.188925,-99.0,0.036772918,0.5963831,8.204169,9.949874,5717447,-59.39641,0.0066812015,[ 0.186  0.128  0.073 ... -0.405 -0.205 -0.64 ],46200,3.6772919,0.0059638307,-71.03396,0.00011002004,-99.0,4532.1094,462,128.37,18918.03270626068,100.0,1.9843096,-102.333336,44.345055,-100.0,0.66812015
,100,0.0018200162,,19.707993,-95.0,0.028693609,0.4566847,5.0740833,21.794495,5730703,-39.191795,0.0048824544,[ 0.186  0.128  0.073 ... -0.406 -0.206 -0.648],46300,2.869361,0.004566847,-53.989693,1.8200162e-05,-95.0,1512.0604,463,132.56,18930.21421933174,100.0,1.9804684,-98.333336,46.663723,-100.0,0.48824546
,100,0.003590004,,18.180567,-97.0,0.039278768,0.5417997,5.5003786,17.058722,5743602,-53.615875,0.0070951725,[ 0.186  0.128  0.073 ... -0.405 -0.209 -0.648],46400,3.9278767,0.005417997,-67.828766,3.590004e-05,-97.0,5117.787,464,128.99,18942.264230012894,100.0,1.9958383,-100.333336,36.83325,-100.0,0.70951724
,100,0.0004908559,,13.1763735,-97.0,0.026848208,0.53090936,7.5893416,17.058722,5757205,-52.397343,0.0057330574,[ 0.186  0.128  0.073 ... -0.404 -0.197 -0.645],46500,2.684821,0.005309093,-64.4971,4.908559e-06,-97.0,3347.2188,465,136.03,18954.88578271866,100.0,1.994216,-100.333336,46.166145,-100.0,0.5733058
,100,0.0017530529,,26.058474,-99.0,0.028798494,0.40487552,3.8375232,9.949874,5770267,-39.48567,0.005163057,[ 0.186  0.128  0.073 ... -0.405 -0.196 -0.648],46600,2.8798494,0.0040487554,-56.501503,1.7530529e-05,-99.0,2672.1836,466,130.62,18968.05172753334,100.0,1.9830921,-102.333336,38.07801,-100.0,0.5163056
,100,0.0015204825,,19.877348,-96.0,0.03169616,0.41577125,5.0308523,19.595919,5783315,-40.6356,0.005830499,[ 0.186  0.128  0.073 ... -0.406 -0.206 -0.649],46700,3.169616,0.004157712,-55.49694,1.5204824e-05,-96.0,3472.8835,467,130.48,18981.335587501526,100.0,1.9733287,-99.333336,33.709316,-100.0,0.5830499
,100,0.0016071568,,20.59345,-95.0,0.029920027,0.47563896,4.8559127,21.794495,5797075,-44.82113,0.0065142405,[ 0.186  0.128  0.073 ... -0.409 -0.213 -0.651],46800,2.9920027,0.0047563897,-59.9478,1.6071568e-05,-95.0,3917.6423,468,137.6,18992.853775024414,100.0,1.971943,-98.333336,34.773655,-100.0,0.65142405
,100,0.0026262363,,23.842518,-98.0,0.035571016,0.42349473,4.194188,14.0,5810291,-40.03946,0.005647926,[ 0.186  0.128  0.073 ... -0.409 -0.213 -0.653],46900,3.5571017,0.0042349473,-56.315727,2.6262362e-05,-98.0,3141.1243,469,132.16,19004.31907725334,100.0,1.9743509,-101.333336,35.989147,-100.0,0.56479263
,100,0.0010786001,,17.393066,-99.0,0.054426603,0.500917,5.7494173,9.949874,5821988,-49.942703,0.007845791,[ 0.186  0.128  0.073 ... -0.411 -0.211 -0.653],47000,5.4426603,0.00500917,-63.844368,1.07860005e-05,-99.0,6230.6357,470,116.97,19015.194477558136,100.0,1.9713743,-102.333336,28.95822,-100.0,0.7845791
,100,0.00042335253,,18.437958,-96.0,0.049244054,0.52999735,5.423594,19.595919,5835371,-47.42189,0.008019197,[ 0.186  0.128  0.073 ... -0.411 -0.219 -0.648],47100,4.9244056,0.0052999733,-61.73504,4.233525e-06,-96.0,4591.4424,471,133.83,19028.043162822723,100.0,1.9625835,-99.333336,30.401031,-100.0,0.8019197
,100,0.004262705,,15.293692,-99.0,0.041483797,0.48124203,6.538644,9.949874,5847351,-47.40814,0.0076302434,[ 0.186  0.128  0.073 ... -0.41  -0.223 -0.652],47200,4.14838,0.00481242,-60.443855,4.262705e-05,-99.0,5898.177,472,119.8,19039.46621799469,100.0,1.95872,-102.333336,28.458328,-100.0,0.7630244
,100,0.0039940244,,8.173083,-93.0,0.03211753,0.48359108,12.235285,25.514702,5859989,-47.414642,0.005449446,[ 0.186  0.128  0.073 ... -0.411 -0.226 -0.654],47300,3.2117531,0.0048359106,-56.944176,3.994024e-05,-93.0,3062.1594,473,126.38,19052.233530521393,100.0,1.977544,-96.333336,44.05601,-100.0,0.5449446
,100,0.0057711033,,12.826663,-98.0,0.055186927,0.551158,7.79626,14.0,5872132,-49.317516,0.008690134,[ 0.186  0.128  0.072 ... -0.41  -0.21  -0.651],47400,5.518693,0.0055115796,-61.255627,5.7711033e-05,-98.0,5155.5176,474,121.43,19065.62964105606,100.0,1.9865849,-101.333336,28.686193,-100.0,0.8690134
,100,0.0016556437,,18.62069,-95.0,0.04363769,0.37320006,5.3703704,21.794495,5884633,-36.279976,0.0057656206,[ 0.186  0.128  0.073 ... -0.41  -0.201 -0.651],47500,4.363769,0.003732001,-50.663876,1.6556436e-05,-95.0,3399.6167,475,125.01,19077.70184803009,100.0,1.9895644,-98.333336,29.526749,-100.0,0.57656205
,100,0.001667207,,10.704076,-97.0,0.030183107,0.47451696,9.342236,17.058722,5896865,-46.11114,0.0055825333,[ 0.186  0.128  0.072 ... -0.41  -0.203 -0.645],47600,3.0183108,0.0047451695,-57.016838,1.667207e-05,-97.0,3207.6646,476,122.32,19090.74730038643,100.0,1.98657,-100.333336,41.945007,-100.0,0.5582534
,100,0.0015441136,,17.920376,-99.0,0.043091677,0.5232056,5.5802402,9.949874,5909317,-51.65235,0.007273816,[ 0.186  0.128  0.072 ... -0.41  -0.205 -0.646],47700,4.309168,0.0052320557,-65.763176,1.5441135e-05,-99.0,5369.3594,477,124.52,19104.161381483078,100.0,1.9889511,-102.333336,34.09747,-100.0,0.7273816
,100,0.0007639628,,32.549904,-98.0,0.024776844,0.3904495,3.0722058,14.0,5922440,-38.881187,0.0050874534,[ 0.186  0.128  0.072 ... -0.409 -0.205 -0.644],47800,2.4776845,0.0039044947,-57.898697,7.639628e-06,-98.0,2625.6196,478,131.23,19117.38503742218,100.0,1.9942049,-101.333336,37.068066,-100.0,0.5087453
,100,0.0023558196,,14.854009,-97.0,0.030174581,0.5326111,6.7321897,17.058722,5935379,-51.426163,0.0055449996,[ 0.186  0.128  0.072 ... -0.409 -0.203 -0.641],47900,3.0174582,0.00532611,-64.27313,2.3558196e-05,-97.0,3147.9,479,129.39,19128.124735593796,100.0,1.9970713,-100.333336,47.987324,-100.0,0.5545
,100,0.0099727,100.0,10.757711,-96.0,0.033854347,0.6059724,9.295657,24.166092,5946665,-52.569,0.0068015587,[ 0.186  0.128  0.072 ... -0.41  -0.197 -0.644],48000,3.3854346,0.006059724,-63.501984,9.9726996e-05,-96.0,5358.09,480,112.86,19139.229202270508,100.0,1.9911355,-99.333336,44.251156,-100.0,0.6801559
,100,0.005747596,,14.011793,-98.0,0.03212788,0.5067049,7.136845,14.0,5958706,-49.49097,0.006288328,[ 0.186  0.128  0.072 ... -0.411 -0.201 -0.646],48100,3.2127879,0.005067049,-61.968414,5.7475958e-05,-98.0,4042.8672,481,120.41,19150.04927778244,100.0,2.0030096,-101.333336,39.367916,-100.0,0.6288328
,100,0.0007319013,,33.494846,-97.0,0.040351655,0.3769289,2.985534,17.058722,5971380,-37.282093,0.006551047,[ 0.186  0.128  0.073 ... -0.407 -0.2   -0.635],48200,4.035166,0.0037692892,-56.57367,7.319013e-06,-97.0,4354.421,482,126.74,19163.9245429039,100.0,2.0002446,-100.333336,24.871508,-100.0,0.6551047
,100,0.0017565992,,12.536396,-99.0,0.044141326,0.6236024,7.976774,9.949874,5982649,-61.4459,0.007540673,[ 0.186  0.128  0.073 ... -0.409 -0.201 -0.637],48300,4.4141326,0.0062360233,-73.24815,1.7565992e-05,-99.0,5773.5093,483,112.69,19177.400186300278,100.0,1.9968148,-102.333336,40.61421,-100.0,0.75406736
,100,0.014373053,,23.061102,-99.0,0.03105199,0.4661341,4.336306,9.949874,5995152,-46.53434,0.005812278,[ 0.186  0.128  0.073 ... -0.41  -0.2   -0.641],48400,3.105199,0.0046613407,-62.541664,0.00014373052,-99.0,3419.1895,484,125.03,19190.514548540115,100.0,1.9938388,-102.333336,39.142204,-100.0,0.58122784
,100,0.00016611736,,31.093279,-93.0,0.054668,0.42578015,3.216129,25.514702,6006918,-41.144066,0.0072214715,[ 0.186  0.128  0.073 ... -0.41  -0.202 -0.642],48500,5.4668,0.0042578015,-59.731182,1.6611735e-06,-93.0,5312.0664,485,117.66,19204.116674423218,100.0,1.9811225,-96.333336,25.795748,-100.0,0.72214717
,100,0.002848717,,16.630564,-99.0,0.023744004,0.39884338,6.0130253,9.949874,6018550,-39.64201,0.0050708354,[ 0.187  0.128  0.074 ... -0.409 -0.211 -0.646],48600,2.3744004,0.0039884336,-53.23554,2.848717e-05,-99.0,2610.845,486,116.32,19215.873378753662,100.0,1.9775387,-102.333336,38.22017,-100.0,0.50708354
,100,0.00061304815,,13.683706,-98.0,0.030711196,0.5086463,7.3079615,14.0,6030390,-48.25813,0.0061735166,[ 0.187  0.128  0.074 ... -0.409 -0.212 -0.648],48700,3.0711198,0.005086463,-60.588627,6.1304813e-06,-98.0,3664.3086,487,118.4,19227.645936965942,100.0,1.9840564,-101.333336,40.43501,-100.0,0.6173517
,100,0.010497063,,3.1701586,-98.0,0.022251753,0.693733,31.544163,14.0,6042371,-67.23584,0.0051414175,[ 0.187  0.127  0.075 ... -0.406 -0.215 -0.639],48800,2.2251754,0.0069373297,-73.17082,0.00010497063,-98.0,2670.4814,488,119.81,19241.804363012314,100.0,1.9776045,-101.333336,64.54678,-100.0,0.5141418
,100,0.0010429086,,18.909773,-95.0,0.1893549,0.66806585,5.288271,21.794495,6054332,-44.659424,0.019677358,[ 0.187  0.127  0.075 ... -0.405 -0.214 -0.646],48900,18.93549,0.0066806586,-59.15455,1.0429087e-05,-95.0,4802.188,489,119.61,19256.343638181686,100.0,1.9843106,-98.333336,10.335374,-100.0,1.9677358
,100,0.0028915363,,12.877602,-98.0,0.028627891,0.5291678,7.765421,14.0,6066970,-51.508526,0.0059318272,[ 0.187  0.127  0.075 ... -0.404 -0.216 -0.638],49000,2.8627892,0.0052916785,-63.470318,2.8915363e-05,-98.0,3566.1248,490,126.38,19269.440574645996,100.0,1.9856548,-101.333336,44.314842,-100.0,0.59318274
,100,0.0107113505,,6.6392345,-99.0,0.031440724,0.54942626,15.061977,9.949874,6081124,-54.82211,0.0059569688,[ 0.187  0.127  0.075 ... -0.404 -0.213 -0.64 ],49100,3.1440723,0.005494262,-63.411015,0.000107113505,-99.0,3596.2856,491,141.54,19283.634090185165,100.0,1.9746104,-102.333336,45.965908,-100.0,0.5956969
,100,0.0027145008,100.0,12.056409,-92.0,0.030982677,0.5718142,8.294344,30.594116,6094905,-53.36844,0.006633328,[ 0.187  0.127  0.074 ... -0.405 -0.216 -0.647],49200,3.0982678,0.0057181413,-64.94255,2.7145006e-05,-92.0,4545.6235,492,137.81,19298.54539346695,100.0,1.9743508,-95.333336,42.630928,-100.0,0.6633328
,100,0.003786616,,24.094028,-96.0,0.030367123,0.42670095,4.150406,19.595919,6107593,-41.667324,0.005064404,[ 0.187  0.127  0.074 ... -0.407 -0.217 -0.647],49300,3.0367124,0.0042670094,-58.029213,3.786616e-05,-96.0,2623.1616,493,126.88,19310.177976608276,100.0,1.9719281,-99.333336,41.51668,-100.0,0.50644046
,100,0.0058793104,100.0,7.6187882,-96.0,0.08911039,0.46919182,13.125447,24.166092,6120544,-44.255356,0.00942011,[ 0.187  0.128  0.074 ... -0.406 -0.22  -0.646],49400,8.911039,0.004691918,-53.456074,5.8793103e-05,-96.0,8878.596,494,129.51,19324.19961953163,100.0,1.964845,-99.333336,19.876823,-100.0,0.942011
,100,0.0067297653,,15.481416,-99.0,0.044446725,0.52670217,6.4593577,9.949874,6134019,-51.23379,0.007624899,[ 0.187  0.128  0.074 ... -0.406 -0.226 -0.647],49500,4.4446726,0.0052670203,-64.349266,6.729765e-05,-99.0,5814.977,495,134.75,19338.31734108925,100.0,1.9745436,-102.333336,32.302425,-100.0,0.7624899
,100,0.001338433,,18.101524,-97.0,0.03016489,0.45891747,5.5243964,17.058722,6147567,-44.97348,0.0060713897,[ 0.187  0.128  0.074 ... -0.405 -0.213 -0.65 ],49600,3.016489,0.004589175,-59.15544,1.338433e-05,-97.0,3748.3918,496,135.48,19351.024461984634,100.0,1.9703939,-100.333336,36.359962,-100.0,0.60713893
,100,0.0031798652,,20.33016,-99.0,0.020673713,0.31511125,4.9188004,9.949874,6160374,-31.375853,0.0038107708,[ 0.187  0.128  0.074 ... -0.406 -0.218 -0.649],49700,2.0673714,0.0031511125,-46.405514,3.1798652e-05,-99.0,1473.6106,497,128.07,19363.84434747696,100.0,1.9658394,-102.333336,40.609024,-100.0,0.3810771
,100,0.000877001,,31.285782,-97.0,0.055639543,0.5030642,3.19634,17.058722,6173629,-41.695625,0.008563575,[ 0.187  0.128  0.074 ... -0.408 -0.22  -0.652],49800,5.5639544,0.0050306413,-60.34019,8.770009e-06,-97.0,4153.9497,498,132.55,19377.624035596848,100.0,1.9636027,-100.333336,25.65572,-100.0,0.8563576
,100,0.01304983,,14.657124,-99.0,0.028238963,0.5337564,6.822621,9.949874,6186520,-53.186596,0.0055385088,[ 0.187  0.128  0.074 ... -0.407 -0.218 -0.657],49900,2.8238964,0.005337564,-65.948135,0.0001304983,-99.0,3115.2305,499,128.91,19390.544288873672,100.0,1.9664754,-102.333336,48.153046,-100.0,0.5538508
